,date_time,precip_accum_one_hour_set_1,precip_accum_six_hour_set_1,precip_accum_12_hour_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
1,2018-08-01 01:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
2,2018-08-01 02:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
3,2018-08-01 03:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
4,2018-08-01 04:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
5,2018-08-01 05:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
6,2018-08-01 06:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
7,2018-08-01 07:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
8,2018-08-01 08:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
9,2018-08-01 09:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
10,2018-08-01 10:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
11,2018-08-01 11:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
12,2018-08-01 12:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
13,2018-08-01 13:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
14,2018-08-01 14:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
15,2018-08-01 15:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
16,2018-08-01 16:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
17,2018-08-01 17:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
18,2018-08-01 18:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
19,2018-08-01 19:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
20,2018-08-01 20:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
21,2018-08-01 21:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
22,2018-08-01 22:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
23,2018-08-01 23:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
24,2018-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
25,2018-08-02 01:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
26,2018-08-02 02:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
27,2018-08-02 03:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
28,2018-08-02 04:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
29,2018-08-02 05:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
30,2018-08-02 06:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
31,2018-08-02 07:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
32,2018-08-02 08:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
33,2018-08-02 09:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
34,2018-08-02 10:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
35,2018-08-02 11:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
36,2018-08-02 12:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
37,2018-08-02 13:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
38,2018-08-02 14:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
39,2018-08-02 15:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
40,2018-08-02 16:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
41,2018-08-02 17:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
42,2018-08-02 18:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
43,2018-08-02 19:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
44,2018-08-02 20:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
45,2018-08-02 21:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
46,2018-08-02 22:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
47,2018-08-02 23:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
48,2018-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
49,2018-08-03 01:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
50,2018-08-03 02:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
51,2018-08-03 03:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
52,2018-08-03 04:00:00,0.0,0.0,0.0,0.0,0.0,COOPFARC1,5153,-120.03,39.43
