,date_time,precip_accum_set_1,air_temp_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,1300.734,34.44,0.0,GSVC1,2399,-121.06639,39.20556
1,2018-08-01 00:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
2,2018-08-01 00:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
3,2018-08-01 00:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
4,2018-08-01 01:00:00,1300.734,32.78,0.0,GSVC1,2399,-121.06639,39.20556
5,2018-08-01 01:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
6,2018-08-01 01:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
7,2018-08-01 01:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
8,2018-08-01 02:00:00,1300.734,31.67,0.0,GSVC1,2399,-121.06639,39.20556
9,2018-08-01 02:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
10,2018-08-01 02:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
11,2018-08-01 02:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
12,2018-08-01 03:00:00,1300.734,27.78,0.0,GSVC1,2399,-121.06639,39.20556
13,2018-08-01 03:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
14,2018-08-01 03:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
15,2018-08-01 03:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
16,2018-08-01 04:00:00,1300.734,25.0,0.0,GSVC1,2399,-121.06639,39.20556
17,2018-08-01 04:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
18,2018-08-01 04:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
19,2018-08-01 04:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
20,2018-08-01 05:00:00,1300.734,22.78,0.0,GSVC1,2399,-121.06639,39.20556
21,2018-08-01 05:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
22,2018-08-01 05:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
23,2018-08-01 05:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
24,2018-08-01 06:00:00,1300.734,22.78,0.0,GSVC1,2399,-121.06639,39.20556
25,2018-08-01 06:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
26,2018-08-01 06:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
27,2018-08-01 06:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
28,2018-08-01 07:00:00,1300.734,22.22,0.0,GSVC1,2399,-121.06639,39.20556
29,2018-08-01 07:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
30,2018-08-01 07:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
31,2018-08-01 07:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
32,2018-08-01 08:00:00,1300.734,20.56,0.0,GSVC1,2399,-121.06639,39.20556
33,2018-08-01 08:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
34,2018-08-01 08:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
35,2018-08-01 08:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
36,2018-08-01 09:00:00,1300.734,20.56,0.0,GSVC1,2399,-121.06639,39.20556
37,2018-08-01 09:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
38,2018-08-01 09:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
39,2018-08-01 09:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
40,2018-08-01 10:00:00,1300.734,20.0,0.0,GSVC1,2399,-121.06639,39.20556
41,2018-08-01 10:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
42,2018-08-01 10:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
43,2018-08-01 10:45:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
44,2018-08-01 11:00:00,1300.734,19.44,0.0,GSVC1,2399,-121.06639,39.20556
45,2018-08-01 11:15:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
46,2018-08-01 11:30:00,1300.734,,,GSVC1,2399,-121.06639,39.20556
