,date_time,precip_accum_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
1,2018-08-01 01:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
2,2018-08-01 02:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
3,2018-08-01 03:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
4,2018-08-01 04:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
5,2018-08-01 05:00:00,1859.28,,BKLC1,5750,-121.20278,39.89722
6,2018-08-01 06:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
7,2018-08-01 07:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
8,2018-08-01 08:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
9,2018-08-01 09:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
10,2018-08-01 10:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
11,2018-08-01 11:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
12,2018-08-01 12:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
13,2018-08-01 13:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
14,2018-08-01 14:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
15,2018-08-01 15:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
16,2018-08-01 16:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
17,2018-08-01 17:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
18,2018-08-01 18:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
19,2018-08-01 19:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
20,2018-08-01 20:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
21,2018-08-01 21:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
22,2018-08-01 22:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
23,2018-08-01 23:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
24,2018-08-02 00:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
25,2018-08-02 01:00:00,1859.28,,BKLC1,5750,-121.20278,39.89722
26,2018-08-02 02:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
27,2018-08-02 03:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
28,2018-08-02 04:00:00,1859.28,,BKLC1,5750,-121.20278,39.89722
29,2018-08-02 05:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
30,2018-08-02 06:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
31,2018-08-02 07:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
32,2018-08-02 08:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
33,2018-08-02 09:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
34,2018-08-02 10:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
35,2018-08-02 11:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
36,2018-08-02 12:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
37,2018-08-02 13:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
38,2018-08-02 14:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
39,2018-08-02 15:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
40,2018-08-02 16:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
41,2018-08-02 17:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
42,2018-08-02 18:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
43,2018-08-02 19:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
44,2018-08-02 20:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
45,2018-08-02 21:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
46,2018-08-02 22:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
47,2018-08-02 23:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
48,2018-08-03 00:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
49,2018-08-03 01:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
50,2018-08-03 02:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
51,2018-08-03 03:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
52,2018-08-03 04:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
53,2018-08-03 05:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
54,2018-08-03 06:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
55,2018-08-03 07:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
56,2018-08-03 08:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
57,2018-08-03 09:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
58,2018-08-03 10:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
59,2018-08-03 11:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
60,2018-08-03 12:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
61,2018-08-03 13:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
62,2018-08-03 14:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
63,2018-08-03 15:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
64,2018-08-03 16:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
65,2018-08-03 17:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
66,2018-08-03 18:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
67,2018-08-03 19:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
68,2018-08-03 20:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
69,2018-08-03 21:00:00,1859.28,,BKLC1,5750,-121.20278,39.89722
70,2018-08-03 22:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
71,2018-08-03 23:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
72,2018-08-04 00:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
73,2018-08-04 01:00:00,1859.28,,BKLC1,5750,-121.20278,39.89722
74,2018-08-04 02:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
75,2018-08-04 03:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
76,2018-08-04 04:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
77,2018-08-04 05:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
78,2018-08-04 06:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
79,2018-08-04 07:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
80,2018-08-04 08:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
81,2018-08-04 09:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
82,2018-08-04 10:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
83,2018-08-04 11:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
84,2018-08-04 12:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
85,2018-08-04 13:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
86,2018-08-04 14:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
87,2018-08-04 15:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
88,2018-08-04 16:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
89,2018-08-04 17:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
90,2018-08-04 18:00:00,1859.28,,BKLC1,5750,-121.20278,39.89722
91,2018-08-04 19:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
92,2018-08-04 20:00:00,1859.28,0.0,BKLC1,5750,-121.20278,39.89722
