,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,peak_wind_direction_set_1,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:28:00,4.1,WNW,8.49,13.2,4.67,269.0,38.33,325.12,30.56,289.0,3.58,8.49,632.0,17.0,32.78,QTZC1,4225,-122.933675,41.599119
1,2018-08-01 01:28:00,4.0,W,9.84,13.7,6.03,281.0,32.78,325.12,28.31,278.0,4.92,9.84,401.0,22.0,30.0,QTZC1,4225,-122.933675,41.599119
2,2018-08-01 02:28:00,4.0,W,9.84,13.4,4.92,263.0,27.78,325.12,26.62,277.0,4.02,9.84,180.0,24.0,27.22,QTZC1,4225,-122.933675,41.599119
3,2018-08-01 03:28:00,4.0,W,7.6,13.2,7.54,262.0,23.89,325.12,,273.0,4.47,7.6,36.0,34.0,24.44,QTZC1,4225,-122.933675,41.599119
4,2018-08-01 04:28:00,4.1,W,7.15,13.0,9.3,275.0,22.22,325.12,,272.0,4.47,7.15,1.0,41.0,23.33,QTZC1,4225,-122.933675,41.599119
5,2018-08-01 05:28:00,4.1,W,7.15,12.8,8.66,260.0,21.11,325.12,,270.0,3.58,7.15,0.0,42.0,22.22,QTZC1,4225,-122.933675,41.599119
6,2018-08-01 06:28:00,4.2,W,5.37,12.8,8.16,271.0,20.56,325.12,,271.0,2.68,5.37,0.0,42.0,21.67,QTZC1,4225,-122.933675,41.599119
7,2018-08-01 07:28:00,4.4,WNW,4.92,12.7,8.5,297.0,19.44,325.12,,302.0,1.34,4.92,0.0,43.0,21.67,QTZC1,4225,-122.933675,41.599119
8,2018-08-01 08:28:00,4.5,WNW,3.13,12.7,6.93,305.0,19.44,325.12,,290.0,2.23,3.13,0.0,40.0,21.11,QTZC1,4225,-122.933675,41.599119
9,2018-08-01 09:28:00,4.7,WNW,3.13,12.7,7.29,329.0,18.89,325.12,,291.0,1.34,3.13,0.0,41.0,21.11,QTZC1,4225,-122.933675,41.599119
10,2018-08-01 10:28:00,4.8,NW,2.68,12.7,7.15,293.0,17.78,325.12,,311.0,1.34,2.68,0.0,42.0,20.56,QTZC1,4225,-122.933675,41.599119
11,2018-08-01 11:28:00,4.9,WNW,2.23,12.7,6.98,339.0,17.22,325.12,,284.0,1.79,2.23,0.0,43.0,20.0,QTZC1,4225,-122.933675,41.599119
12,2018-08-01 12:28:00,5.1,W,1.79,12.7,7.67,277.0,16.11,325.12,,276.0,1.34,1.79,0.0,50.0,18.33,QTZC1,4225,-122.933675,41.599119
13,2018-08-01 13:28:00,5.2,,1.34,12.7,7.58,284.0,16.11,325.12,,,0.0,1.34,3.0,48.0,18.89,QTZC1,4225,-122.933675,41.599119
14,2018-08-01 14:28:00,5.4,,0.9,12.9,7.58,192.0,16.67,325.12,,,0.0,0.9,57.0,48.0,18.89,QTZC1,4225,-122.933675,41.599119
15,2018-08-01 15:28:00,5.6,ESE,1.79,13.5,7.97,144.0,20.56,325.12,,115.0,0.9,1.79,195.0,46.0,20.0,QTZC1,4225,-122.933675,41.599119
16,2018-08-01 16:28:00,5.9,,1.79,13.9,9.51,115.0,25.0,325.12,,,0.0,1.79,390.0,43.0,22.78,QTZC1,4225,-122.933675,41.599119
17,2018-08-01 17:28:00,6.1,SSW,1.79,13.7,9.81,151.0,28.89,325.12,,197.0,0.45,1.79,588.0,41.0,23.89,QTZC1,4225,-122.933675,41.599119
18,2018-08-01 18:28:00,6.0,,2.23,13.3,10.5,110.0,33.89,325.12,27.13,,0.0,2.23,757.0,34.0,27.78,QTZC1,4225,-122.933675,41.599119
19,2018-08-01 19:28:00,5.8,NW,2.68,13.3,10.1,329.0,37.22,325.12,27.84,306.0,0.9,2.68,850.0,31.0,28.89,QTZC1,4225,-122.933675,41.599119
20,2018-08-01 20:28:00,5.5,W,4.02,13.3,5.84,275.0,38.89,325.12,28.74,272.0,1.79,4.02,877.0,21.0,30.56,QTZC1,4225,-122.933675,41.599119
21,2018-08-01 21:28:00,5.2,WNW,3.13,13.3,3.81,320.0,42.78,325.12,31.5,282.0,1.34,3.13,876.0,15.0,33.89,QTZC1,4225,-122.933675,41.599119
22,2018-08-01 22:28:00,4.6,W,7.15,13.2,2.25,253.0,42.78,325.12,31.93,273.0,3.13,7.15,846.0,13.0,34.44,QTZC1,4225,-122.933675,41.599119
23,2018-08-01 23:28:00,4.5,W,6.7,13.2,1.95,257.0,40.0,325.12,30.45,279.0,2.68,6.7,722.0,14.0,32.78,QTZC1,4225,-122.933675,41.599119
24,2018-08-02 00:28:00,4.2,W,7.15,13.2,0.93,266.0,37.78,325.12,30.43,280.0,3.58,7.15,560.0,13.0,32.78,QTZC1,4225,-122.933675,41.599119
25,2018-08-02 01:28:00,4.2,W,7.6,13.3,-1.48,275.0,34.44,325.12,28.91,269.0,4.02,7.6,425.0,12.0,31.11,QTZC1,4225,-122.933675,41.599119
26,2018-08-02 02:28:00,4.0,W,7.15,13.4,-0.24,267.0,29.44,325.12,27.29,279.0,3.58,7.15,238.0,15.0,28.89,QTZC1,4225,-122.933675,41.599119
27,2018-08-02 03:28:00,4.0,W,8.94,13.2,3.67,284.0,23.89,325.12,,275.0,5.81,8.94,61.0,26.0,24.44,QTZC1,4225,-122.933675,41.599119
28,2018-08-02 04:28:00,4.0,W,9.84,13.0,1.7,267.0,21.67,325.12,,270.0,5.81,9.84,1.0,25.0,22.78,QTZC1,4225,-122.933675,41.599119
29,2018-08-02 05:28:00,4.0,W,8.49,12.8,2.33,251.0,20.56,325.12,,274.0,4.47,8.49,0.0,28.0,21.67,QTZC1,4225,-122.933675,41.599119
30,2018-08-02 06:28:00,4.1,W,6.26,12.8,2.33,292.0,19.44,325.12,,276.0,3.58,6.26,0.0,29.0,21.11,QTZC1,4225,-122.933675,41.599119
31,2018-08-02 07:28:00,4.1,WNW,5.37,12.7,0.86,259.0,18.33,325.12,,293.0,1.79,5.37,0.0,27.0,20.56,QTZC1,4225,-122.933675,41.599119
32,2018-08-02 08:28:00,4.1,NNW,4.47,12.7,-1.34,343.0,18.33,325.12,,331.0,1.34,4.47,0.0,23.0,20.56,QTZC1,4225,-122.933675,41.599119
