,date_time,weather_cond_code_set_1,wind_cardinal_direction_set_1d,weather_condition_set_1d,pressure_set_1,altimeter_set_1d,visibility_set_1,precip_accum_six_hour_set_1,cloud_layer_1_code_set_1,wind_speed_set_1,air_temp_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
183,2018-08-08 15:00:00,2.0,,Drizzle,101423.0,101495.55,0.75,,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
184,2018-08-08 16:00:00,2.0,,Drizzle,101491.0,101563.6,2.0,,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
185,2018-08-08 17:00:00,31.0,W,Mist,101457.0,101529.57,5.0,,4.0,3.09,14.44,270.0,EKA01,20,-124.16020,40.80980
186,2018-08-08 18:00:00,,WSW,Overcast,101457.0,101529.57,7.0,0.0,4.0,4.63,15.56,247.5,EKA01,20,-124.16020,40.80980
187,2018-08-08 19:00:00,,W,Mostly Cloudy,101491.0,101563.6,7.0,,3.0,5.14,16.11,270.0,EKA01,20,-124.16020,40.80980
188,2018-08-08 20:00:00,,SW,Mostly Cloudy,101457.0,101529.57,7.0,,3.0,2.57,16.67,225.0,EKA01,20,-124.16020,40.80980
189,2018-08-08 21:00:00,,W,Mostly Cloudy,101491.0,101563.6,7.0,,3.0,3.09,16.11,270.0,EKA01,20,-124.16020,40.80980
190,2018-08-08 22:00:00,7.0,W,Smoke,101491.0,101563.6,6.0,,4.0,2.57,16.11,270.0,EKA01,20,-124.16020,40.80980
191,2018-08-08 23:00:00,7.0,NE,Smoke,101491.0,101563.6,6.0,,2.0,0.51,16.67,45.0,EKA01,20,-124.16020,40.80980
192,2018-08-09 00:00:00,6.0,NNE,Haze,101457.0,101529.57,6.0,0.0,2.0,3.6,17.22,22.5,EKA01,20,-124.16020,40.80980
193,2018-08-09 01:00:00,7.0,N,Smoke,101423.0,101495.55,6.0,,2.0,1.54,15.56,360.0,EKA01,20,-124.16020,40.80980
194,2018-08-09 02:00:00,31.0,N,Mist,101457.0,101529.57,0.75,,4.0,2.57,13.33,360.0,EKA01,20,-124.16020,40.80980
195,2018-08-09 03:00:00,9.0,NNW,Fog,101491.0,101563.6,0.5,,4.0,2.06,12.78,337.5,EKA01,20,-124.16020,40.80980
196,2018-08-09 04:00:00,31.0,N,Mist,101525.0,101597.62,0.75,,4.0,0.51,12.22,360.0,EKA01,20,-124.16020,40.80980
197,2018-08-09 05:00:00,31.0,,Mist,101559.0,101631.65,0.75,,4.0,0.0,11.67,,EKA01,20,-124.16020,40.80980
198,2018-08-09 06:00:00,31.0,,Mist,101593.0,101665.67,1.0,0.0,4.0,0.0,11.11,,EKA01,20,-124.16020,40.80980
199,2018-08-09 07:00:00,9.0,,Fog,101559.0,101631.65,0.25,,4.0,0.0,11.67,,EKA01,20,-124.16020,40.80980
200,2018-08-09 08:00:00,9.0,NW,Fog,101559.0,101631.65,0.5,,4.0,2.06,11.11,315.0,EKA01,20,-124.16020,40.80980
201,2018-08-09 09:00:00,31.0,,Mist,101491.0,101563.6,1.0,,4.0,0.0,11.11,,EKA01,20,-124.16020,40.80980
202,2018-08-09 10:00:00,31.0,,Mist,101525.0,101597.62,1.0,,4.0,0.0,11.67,,EKA01,20,-124.16020,40.80980
203,2018-08-09 11:00:00,31.0,NNW,Mist,101491.0,101563.6,3.0,,4.0,2.57,11.67,337.5,EKA01,20,-124.16020,40.80980
204,2018-08-09 12:00:00,31.0,NNW,Mist,101457.0,101529.57,3.0,0.0,4.0,1.54,11.67,337.5,EKA01,20,-124.16020,40.80980
205,2018-08-09 13:00:00,2.0,NNW,Drizzle,101457.0,101529.57,2.0,,4.0,1.54,11.67,337.5,EKA01,20,-124.16020,40.80980
206,2018-08-09 14:00:00,2.0,,Drizzle,101525.0,101597.62,1.0,,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
207,2018-08-09 15:00:00,2.0,NE,Drizzle,101559.0,101631.65,0.5,,4.0,1.03,12.22,45.0,EKA01,20,-124.16020,40.80980
208,2018-08-09 16:00:00,2.0,S,Drizzle,101525.0,101597.62,2.0,,4.0,1.03,12.22,180.0,EKA01,20,-124.16020,40.80980
209,2018-08-09 17:00:00,31.0,N,Mist,101559.0,101631.65,2.0,,4.0,1.03,12.22,360.0,EKA01,20,-124.16020,40.80980
210,2018-08-09 18:00:00,31.0,N,Mist,101559.0,101631.65,2.0,0.254,4.0,2.57,13.33,360.0,EKA01,20,-124.16020,40.80980
211,2018-08-09 19:00:00,31.0,N,Mist,101593.0,101665.67,5.0,,4.0,3.09,13.89,360.0,EKA01,20,-124.16020,40.80980
212,2018-08-09 20:00:00,,N,Overcast,101593.0,101665.67,7.0,,4.0,2.57,15.0,360.0,EKA01,20,-124.16020,40.80980
213,2018-08-09 21:00:00,,N,Overcast,101559.0,101631.65,7.0,,4.0,4.12,16.11,360.0,EKA01,20,-124.16020,40.80980
214,2018-08-09 22:00:00,,NNE,Mostly Cloudy,101559.0,101631.65,7.0,,3.0,2.57,16.11,22.5,EKA01,20,-124.16020,40.80980
215,2018-08-09 23:00:00,,NNE,Mostly Cloudy,101525.0,101597.62,7.0,,3.0,3.09,16.11,22.5,EKA01,20,-124.16020,40.80980
216,2018-08-10 00:00:00,,N,Overcast,101525.0,101597.62,7.0,0.0,4.0,3.09,15.56,360.0,EKA01,20,-124.16020,40.80980
217,2018-08-10 01:00:00,,NNE,Overcast,101491.0,101563.6,7.0,,4.0,2.06,15.0,22.5,EKA01,20,-124.16020,40.80980
218,2018-08-10 02:00:00,31.0,NNW,Mist,101457.0,101529.57,1.0,,4.0,1.54,13.33,337.5,EKA01,20,-124.16020,40.80980
219,2018-08-10 03:00:00,31.0,NNW,Mist,101525.0,101597.62,1.0,,4.0,1.54,13.33,337.5,EKA01,20,-124.16020,40.80980
220,2018-08-10 04:00:00,31.0,,Mist,101525.0,101597.62,1.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
221,2018-08-10 05:00:00,31.0,,Mist,101525.0,101597.62,2.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
222,2018-08-10 06:00:00,31.0,,Mist,101593.0,101665.67,2.0,0.0,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
223,2018-08-10 07:00:00,31.0,SW,Mist,101593.0,101665.67,0.75,,4.0,2.06,11.67,225.0,EKA01,20,-124.16020,40.80980
224,2018-08-10 08:00:00,31.0,,Mist,101593.0,101665.67,1.0,,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
225,2018-08-10 09:00:00,31.0,,Mist,101593.0,101665.67,2.0,,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
226,2018-08-10 10:00:00,2.0,,Drizzle,101626.0,101698.69,1.0,,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
227,2018-08-10 11:00:00,31.0,,Mist,101660.0,101732.72,1.0,,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
228,2018-08-10 12:00:00,31.0,E,Mist,101626.0,101698.69,1.0,0.0,4.0,2.57,12.22,90.0,EKA01,20,-124.16020,40.80980
229,2018-08-10 13:00:00,9.0,SE,Fog,101626.0,101698.69,0.5,,4.0,2.06,12.22,135.0,EKA01,20,-124.16020,40.80980
230,2018-08-10 14:00:00,31.0,SE,Mist,101660.0,101732.72,0.75,,4.0,0.0,12.22,135.0,EKA01,20,-124.16020,40.80980
231,2018-08-10 15:00:00,31.0,,Mist,101694.0,101766.74,5.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
232,2018-08-10 16:00:00,31.0,N,Mist,101728.0,101800.77,5.0,,4.0,2.57,13.33,360.0,EKA01,20,-124.16020,40.80980
233,2018-08-10 17:00:00,31.0,NNE,Mist,101762.0,101834.79,1.0,,4.0,2.06,14.44,22.5,EKA01,20,-124.16020,40.80980
234,2018-08-10 18:00:00,,E,Overcast,101796.0,101868.81,7.0,0.0,4.0,1.54,16.11,90.0,EKA01,20,-124.16020,40.80980
235,2018-08-10 19:00:00,,NE,Mostly Cloudy,101762.0,101834.79,7.0,,3.0,2.57,17.78,45.0,EKA01,20,-124.16020,40.80980
236,2018-08-10 20:00:00,,N,Partly Cloudy,101796.0,101868.81,7.0,,2.0,2.57,17.78,360.0,EKA01,20,-124.16020,40.80980
237,2018-08-10 21:00:00,,N,Partly Cloudy,101796.0,101868.81,7.0,,2.0,4.63,18.33,360.0,EKA01,20,-124.16020,40.80980
238,2018-08-10 22:00:00,,N,Partly Cloudy,101830.0,101902.84,7.0,,2.0,3.6,18.33,360.0,EKA01,20,-124.16020,40.80980
239,2018-08-10 23:00:00,,N,Partly Cloudy,101830.0,101902.84,7.0,,2.0,2.57,19.44,360.0,EKA01,20,-124.16020,40.80980
240,2018-08-11 00:00:00,,,Clear,101796.0,101868.81,7.0,0.0,1.0,0.0,18.33,,EKA01,20,-124.16020,40.80980
241,2018-08-11 01:00:00,,NNE,Partly Cloudy,101796.0,101868.81,7.0,,2.0,2.06,17.78,22.5,EKA01,20,-124.16020,40.80980
242,2018-08-11 02:00:00,,NNW,Partly Cloudy,101762.0,101834.79,7.0,,2.0,2.06,17.78,337.5,EKA01,20,-124.16020,40.80980
243,2018-08-11 03:00:00,,NNW,Partly Cloudy,101796.0,101868.81,7.0,,2.0,1.54,15.56,337.5,EKA01,20,-124.16020,40.80980
244,2018-08-11 04:00:00,,NNW,Clear,101863.0,101935.86,7.0,,1.0,1.03,15.0,337.5,EKA01,20,-124.16020,40.80980
245,2018-08-11 05:00:00,,,Clear,101863.0,101935.86,7.0,,1.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
246,2018-08-11 06:00:00,,,Clear,101830.0,101902.84,7.0,0.0,1.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
247,2018-08-11 07:00:00,,,Clear,101830.0,101902.84,7.0,,1.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
248,2018-08-11 08:00:00,,,Clear,101796.0,101868.81,7.0,,1.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
249,2018-08-11 09:00:00,,,Clear,101762.0,101834.79,7.0,,1.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
250,2018-08-11 10:00:00,,,Clear,101762.0,101834.79,7.0,,1.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
251,2018-08-11 11:00:00,,,Clear,101762.0,101834.79,7.0,,1.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
252,2018-08-11 12:00:00,,,Clear,101796.0,101868.81,7.0,0.0,1.0,0.0,11.67,,EKA01,20,-124.16020,40.80980
253,2018-08-11 13:00:00,,,Clear,101830.0,101902.84,7.0,,1.0,0.0,11.11,,EKA01,20,-124.16020,40.80980
254,2018-08-11 14:00:00,,,Clear,101897.0,101969.89,7.0,,1.0,0.0,11.11,,EKA01,20,-124.16020,40.80980
255,2018-08-11 15:00:00,,,Clear,101897.0,101969.89,7.0,,1.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
256,2018-08-11 16:00:00,,N,Clear,101897.0,101969.89,7.0,,1.0,2.06,16.11,360.0,EKA01,20,-124.16020,40.80980
257,2018-08-11 17:00:00,,NW,Clear,101897.0,101969.89,7.0,,1.0,2.57,18.33,315.0,EKA01,20,-124.16020,40.80980
258,2018-08-11 18:00:00,,NNW,Clear,101897.0,101969.89,7.0,0.0,1.0,3.09,18.89,337.5,EKA01,20,-124.16020,40.80980
259,2018-08-11 19:00:00,,NNE,Clear,101897.0,101969.89,7.0,,1.0,4.12,19.44,22.5,EKA01,20,-124.16020,40.80980
260,2018-08-11 20:00:00,,NNW,Partly Cloudy,101897.0,101969.89,7.0,,2.0,3.6,20.0,337.5,EKA01,20,-124.16020,40.80980
261,2018-08-11 21:00:00,,NNW,Partly Cloudy,101897.0,101969.89,7.0,,2.0,3.6,20.0,337.5,EKA01,20,-124.16020,40.80980
262,2018-08-11 22:00:00,,NNE,Partly Cloudy,101863.0,101935.86,7.0,,2.0,4.12,18.89,22.5,EKA01,20,-124.16020,40.80980
263,2018-08-11 23:00:00,,NNW,Partly Cloudy,101830.0,101902.84,7.0,,2.0,4.12,17.78,337.5,EKA01,20,-124.16020,40.80980
264,2018-08-12 00:00:00,,NNW,Partly Cloudy,101830.0,101902.84,7.0,0.0,2.0,3.09,16.67,337.5,EKA01,20,-124.16020,40.80980
265,2018-08-12 01:00:00,,NNW,Partly Cloudy,101796.0,101868.81,7.0,,2.0,4.12,15.56,337.5,EKA01,20,-124.16020,40.80980
266,2018-08-12 02:00:00,31.0,N,Mist,101762.0,101834.79,2.0,,3.0,3.6,15.0,360.0,EKA01,20,-124.16020,40.80980
267,2018-08-12 03:00:00,31.0,NNW,Mist,101762.0,101834.79,4.0,,3.0,4.12,14.44,337.5,EKA01,20,-124.16020,40.80980
268,2018-08-12 04:00:00,31.0,NNW,Mist,101796.0,101868.81,2.0,,4.0,3.6,14.44,337.5,EKA01,20,-124.16020,40.80980
269,2018-08-12 05:00:00,,NNW,Mostly Cloudy,101830.0,101902.84,7.0,,3.0,3.09,13.89,337.5,EKA01,20,-124.16020,40.80980
270,2018-08-12 06:00:00,,N,Partly Cloudy,101830.0,101902.84,7.0,0.0,2.0,2.57,14.44,360.0,EKA01,20,-124.16020,40.80980
271,2018-08-12 07:00:00,,ENE,Overcast,101762.0,101834.79,7.0,,4.0,1.54,14.44,67.5,EKA01,20,-124.16020,40.80980
272,2018-08-12 08:00:00,,,Overcast,101694.0,101766.74,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
273,2018-08-12 09:00:00,,,Overcast,101660.0,101732.72,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
274,2018-08-12 10:00:00,,,Overcast,101593.0,101665.67,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
275,2018-08-12 11:00:00,,,Overcast,101559.0,101631.65,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
276,2018-08-12 12:00:00,,,Overcast,101525.0,101597.62,7.0,0.0,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
277,2018-08-12 13:00:00,,SSW,Overcast,101525.0,101597.62,7.0,,4.0,2.06,13.89,202.5,EKA01,20,-124.16020,40.80980
278,2018-08-12 14:00:00,,,Overcast,101559.0,101631.65,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
279,2018-08-12 15:00:00,,NNW,Overcast,101559.0,101631.65,7.0,,4.0,2.06,13.89,337.5,EKA01,20,-124.16020,40.80980
280,2018-08-12 16:00:00,31.0,NW,Mist,101559.0,101631.65,2.0,,4.0,2.06,13.89,315.0,EKA01,20,-124.16020,40.80980
281,2018-08-12 17:00:00,31.0,NW,Mist,101559.0,101631.65,6.0,,4.0,1.54,14.44,315.0,EKA01,20,-124.16020,40.80980
282,2018-08-12 18:00:00,,W,Overcast,101593.0,101665.67,7.0,0.0,4.0,2.06,15.0,270.0,EKA01,20,-124.16020,40.80980
283,2018-08-12 19:00:00,,W,Partly Cloudy,101559.0,101631.65,7.0,,2.0,2.57,17.22,270.0,EKA01,20,-124.16020,40.80980
284,2018-08-12 20:00:00,,W,Partly Cloudy,101525.0,101597.62,7.0,,2.0,3.09,17.22,270.0,EKA01,20,-124.16020,40.80980
285,2018-08-12 21:00:00,,NNW,Clear,101491.0,101563.6,7.0,,1.0,2.57,17.22,337.5,EKA01,20,-124.16020,40.80980
286,2018-08-12 22:00:00,,WNW,Clear,101457.0,101529.57,7.0,,1.0,2.06,17.22,292.5,EKA01,20,-124.16020,40.80980
287,2018-08-12 23:00:00,,N,Clear,101491.0,101563.6,7.0,,1.0,2.57,17.22,360.0,EKA01,20,-124.16020,40.80980
288,2018-08-13 00:00:00,,N,Clear,101457.0,101529.57,7.0,0.0,1.0,2.57,16.67,360.0,EKA01,20,-124.16020,40.80980
289,2018-08-13 01:00:00,,NW,Partly Cloudy,101491.0,101563.6,7.0,,2.0,2.57,16.67,315.0,EKA01,20,-124.16020,40.80980
290,2018-08-13 02:00:00,,NW,Partly Cloudy,101457.0,101529.57,7.0,,2.0,2.57,15.56,315.0,EKA01,20,-124.16020,40.80980
291,2018-08-13 03:00:00,,,Mostly Cloudy,101491.0,101563.6,7.0,,3.0,0.0,15.0,,EKA01,20,-124.16020,40.80980
292,2018-08-13 04:00:00,31.0,W,Mist,101491.0,101563.6,3.0,,4.0,1.03,14.44,270.0,EKA01,20,-124.16020,40.80980
293,2018-08-13 05:00:00,31.0,W,Mist,101525.0,101597.62,4.0,,4.0,1.54,14.44,270.0,EKA01,20,-124.16020,40.80980
294,2018-08-13 06:00:00,,WSW,Overcast,101491.0,101563.6,7.0,0.0,4.0,1.03,14.44,247.5,EKA01,20,-124.16020,40.80980
295,2018-08-13 07:00:00,,W,Overcast,101457.0,101529.57,7.0,,4.0,3.09,14.44,270.0,EKA01,20,-124.16020,40.80980
296,2018-08-13 08:00:00,,W,Overcast,101423.0,101495.55,7.0,,4.0,2.06,14.44,270.0,EKA01,20,-124.16020,40.80980
297,2018-08-13 09:00:00,,SSW,Overcast,101389.0,101461.52,7.0,,4.0,3.09,13.89,202.5,EKA01,20,-124.16020,40.80980
298,2018-08-13 10:00:00,,S,Overcast,101355.0,101427.5,7.0,,4.0,3.09,13.89,180.0,EKA01,20,-124.16020,40.80980
299,2018-08-13 11:00:00,7.0,S,Smoke,101322.0,101394.48,6.0,,4.0,2.06,13.89,180.0,EKA01,20,-124.16020,40.80980
300,2018-08-13 12:00:00,,,Overcast,101355.0,101427.5,7.0,0.0,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
301,2018-08-13 13:00:00,31.0,N,Mist,101389.0,101461.52,3.0,,4.0,2.57,13.89,360.0,EKA01,20,-124.16020,40.80980
302,2018-08-13 14:00:00,31.0,N,Mist,101423.0,101495.55,2.0,,4.0,2.57,13.33,360.0,EKA01,20,-124.16020,40.80980
303,2018-08-13 15:00:00,2.0,,Drizzle,101457.0,101529.57,2.0,,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
304,2018-08-13 16:00:00,31.0,NW,Mist,101457.0,101529.57,3.0,,4.0,3.09,13.33,315.0,EKA01,20,-124.16020,40.80980
305,2018-08-13 17:00:00,31.0,W,Mist,101491.0,101563.6,4.0,,4.0,2.06,13.33,270.0,EKA01,20,-124.16020,40.80980
306,2018-08-13 18:00:00,31.0,,Mist,101525.0,101597.62,6.0,0.0,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
307,2018-08-13 19:00:00,,W,Overcast,101525.0,101597.62,7.0,,4.0,3.09,13.89,270.0,EKA01,20,-124.16020,40.80980
308,2018-08-13 20:00:00,,W,Overcast,101525.0,101597.62,7.0,,4.0,2.57,14.44,270.0,EKA01,20,-124.16020,40.80980
309,2018-08-13 21:00:00,,WNW,Overcast,101559.0,101631.65,7.0,,4.0,2.57,14.44,292.5,EKA01,20,-124.16020,40.80980
310,2018-08-13 22:00:00,,NW,Overcast,101559.0,101631.65,7.0,,4.0,2.57,13.89,315.0,EKA01,20,-124.16020,40.80980
311,2018-08-13 23:00:00,31.0,W,Mist,101559.0,101631.65,2.0,,4.0,2.06,13.33,270.0,EKA01,20,-124.16020,40.80980
312,2018-08-14 00:00:00,31.0,W,Mist,101457.0,101529.57,0.75,0.0,4.0,2.06,13.89,270.0,EKA01,20,-124.16020,40.80980
313,2018-08-14 01:00:00,31.0,WSW,Mist,101457.0,101529.57,0.75,,4.0,1.54,13.33,247.5,EKA01,20,-124.16020,40.80980
314,2018-08-14 02:00:00,31.0,WNW,Mist,101423.0,101495.55,0.75,,4.0,1.54,12.78,292.5,EKA01,20,-124.16020,40.80980
315,2018-08-14 03:00:00,31.0,W,Mist,101423.0,101495.55,0.75,,4.0,2.06,12.78,270.0,EKA01,20,-124.16020,40.80980
316,2018-08-14 04:00:00,31.0,E,Mist,101389.0,101461.52,2.0,,4.0,1.54,12.78,90.0,EKA01,20,-124.16020,40.80980
317,2018-08-14 05:00:00,31.0,,Mist,101423.0,101495.55,2.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
318,2018-08-14 06:00:00,31.0,,Mist,101423.0,101495.55,2.0,0.0,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
319,2018-08-14 07:00:00,31.0,,Mist,101423.0,101495.55,3.0,,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
320,2018-08-14 08:00:00,31.0,,Mist,101423.0,101495.55,3.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
321,2018-08-14 09:00:00,31.0,,Mist,101389.0,101461.52,3.0,,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
322,2018-08-14 10:00:00,31.0,,Mist,101389.0,101461.52,4.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
323,2018-08-14 11:00:00,31.0,,Mist,101389.0,101461.52,4.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
324,2018-08-14 12:00:00,31.0,,Mist,101288.0,101360.45,5.0,0.0,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
325,2018-08-14 13:00:00,31.0,S,Mist,101254.0,101326.43,6.0,,4.0,2.06,12.78,180.0,EKA01,20,-124.16020,40.80980
326,2018-08-14 14:00:00,31.0,S,Mist,101288.0,101360.45,6.0,,4.0,2.57,12.78,180.0,EKA01,20,-124.16020,40.80980
327,2018-08-14 15:00:00,31.0,S,Mist,101288.0,101360.45,6.0,,4.0,1.54,12.78,180.0,EKA01,20,-124.16020,40.80980
328,2018-08-14 16:00:00,31.0,S,Mist,101322.0,101394.48,6.0,,4.0,2.06,13.33,180.0,EKA01,20,-124.16020,40.80980
329,2018-08-14 17:00:00,,,Overcast,101322.0,101394.48,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
330,2018-08-14 18:00:00,,N,Overcast,101355.0,101427.5,7.0,0.0,4.0,2.06,15.0,360.0,EKA01,20,-124.16020,40.80980
331,2018-08-14 19:00:00,,NNW,Overcast,101355.0,101427.5,7.0,,4.0,2.06,15.0,337.5,EKA01,20,-124.16020,40.80980
332,2018-08-14 20:00:00,,NNW,Overcast,101322.0,101394.48,7.0,,4.0,3.6,15.56,337.5,EKA01,20,-124.16020,40.80980
333,2018-08-14 21:00:00,,NNW,Overcast,101355.0,101427.5,7.0,,4.0,3.6,16.11,337.5,EKA01,20,-124.16020,40.80980
334,2018-08-14 22:00:00,,WNW,Overcast,101355.0,101427.5,7.0,,4.0,3.6,16.67,292.5,EKA01,20,-124.16020,40.80980
335,2018-08-14 23:00:00,,WNW,Overcast,101355.0,101427.5,7.0,,4.0,2.06,15.56,292.5,EKA01,20,-124.16020,40.80980
336,2018-08-15 00:00:00,,NNW,Overcast,101322.0,101394.48,7.0,0.0,4.0,2.06,15.56,337.5,EKA01,20,-124.16020,40.80980
337,2018-08-15 01:00:00,,NNW,Overcast,101322.0,101394.48,7.0,,4.0,2.06,14.44,337.5,EKA01,20,-124.16020,40.80980
338,2018-08-15 02:00:00,,NNW,Overcast,101288.0,101360.45,7.0,,4.0,1.03,14.44,337.5,EKA01,20,-124.16020,40.80980
339,2018-08-15 03:00:00,,,Overcast,101288.0,101360.45,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
340,2018-08-15 04:00:00,,,Overcast,101322.0,101394.48,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
341,2018-08-15 05:00:00,,,Overcast,101322.0,101394.48,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
342,2018-08-15 06:00:00,,,Overcast,101322.0,101394.48,7.0,0.0,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
343,2018-08-15 07:00:00,,SE,Overcast,101322.0,101394.48,7.0,,4.0,1.54,14.44,135.0,EKA01,20,-124.16020,40.80980
344,2018-08-15 08:00:00,,,Overcast,101322.0,101394.48,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
345,2018-08-15 09:00:00,2.0,,Drizzle,101322.0,101394.48,6.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
346,2018-08-15 10:00:00,2.0,,Drizzle,101322.0,101394.48,4.0,,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
347,2018-08-15 11:00:00,31.0,,Mist,101322.0,101394.48,6.0,,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
348,2018-08-15 12:00:00,31.0,E,Mist,101322.0,101394.48,6.0,0.0,4.0,1.54,13.89,90.0,EKA01,20,-124.16020,40.80980
349,2018-08-15 13:00:00,,,Overcast,101322.0,101394.48,7.0,,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
350,2018-08-15 14:00:00,,,Overcast,101355.0,101427.5,7.0,,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
351,2018-08-15 15:00:00,31.0,S,Mist,101389.0,101461.52,5.0,,4.0,1.03,14.44,180.0,EKA01,20,-124.16020,40.80980
352,2018-08-15 16:00:00,31.0,,Mist,101423.0,101495.55,4.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
353,2018-08-15 17:00:00,,E,Overcast,101457.0,101529.57,7.0,,4.0,1.03,15.0,90.0,EKA01,20,-124.16020,40.80980
354,2018-08-15 18:00:00,,ENE,Overcast,101491.0,101563.6,7.0,0.0,4.0,1.03,16.11,67.5,EKA01,20,-124.16020,40.80980
355,2018-08-15 19:00:00,,NNW,Overcast,101491.0,101563.6,7.0,,4.0,1.03,17.22,337.5,EKA01,20,-124.16020,40.80980
356,2018-08-15 20:00:00,,N,Overcast,101491.0,101563.6,7.0,,4.0,1.03,17.78,360.0,EKA01,20,-124.16020,40.80980
357,2018-08-15 21:00:00,,NNE,Overcast,101491.0,101563.6,7.0,,4.0,2.57,17.78,22.5,EKA01,20,-124.16020,40.80980
358,2018-08-15 22:00:00,,W,Overcast,101491.0,101563.6,7.0,,4.0,1.03,17.78,270.0,EKA01,20,-124.16020,40.80980
359,2018-08-15 23:00:00,,NNW,Overcast,101491.0,101563.6,7.0,,4.0,1.54,17.78,337.5,EKA01,20,-124.16020,40.80980
360,2018-08-16 00:00:00,,NW,Overcast,101491.0,101563.6,7.0,0.0,4.0,2.57,16.67,315.0,EKA01,20,-124.16020,40.80980
361,2018-08-16 01:00:00,,NW,Overcast,101457.0,101529.57,7.0,,4.0,2.57,16.11,315.0,EKA01,20,-124.16020,40.80980
362,2018-08-16 02:00:00,31.0,NNW,Mist,101457.0,101529.57,6.0,,4.0,1.54,15.56,337.5,EKA01,20,-124.16020,40.80980
363,2018-08-16 03:00:00,31.0,N,Mist,101457.0,101529.57,6.0,,4.0,1.03,15.0,360.0,EKA01,20,-124.16020,40.80980
364,2018-08-16 04:00:00,,NW,Overcast,101457.0,101529.57,7.0,,4.0,1.03,15.0,315.0,EKA01,20,-124.16020,40.80980
365,2018-08-16 05:00:00,,SE,Overcast,101491.0,101563.6,7.0,,4.0,1.54,15.0,135.0,EKA01,20,-124.16020,40.80980
366,2018-08-16 06:00:00,,N,Overcast,101491.0,101563.6,7.0,0.0,4.0,2.57,14.44,360.0,EKA01,20,-124.16020,40.80980
367,2018-08-16 07:00:00,,NNE,Overcast,101525.0,101597.62,7.0,,4.0,1.54,14.44,22.5,EKA01,20,-124.16020,40.80980
368,2018-08-16 08:00:00,,,Overcast,101525.0,101597.62,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
369,2018-08-16 09:00:00,,,Overcast,101559.0,101631.65,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
370,2018-08-16 10:00:00,,,Overcast,101559.0,101631.65,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
