,date_time,T_water_temp_set_1,volt_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
56,2018-08-01 14:00:00,11.56,11.5,ETTC1,915,-123.99028,40.13944
57,2018-08-01 14:15:00,11.72,,ETTC1,915,-123.99028,40.13944
58,2018-08-01 14:30:00,11.83,,ETTC1,915,-123.99028,40.13944
59,2018-08-01 14:45:00,11.89,,ETTC1,915,-123.99028,40.13944
60,2018-08-01 15:00:00,12.06,11.4,ETTC1,915,-123.99028,40.13944
61,2018-08-01 15:15:00,12.28,,ETTC1,915,-123.99028,40.13944
62,2018-08-01 15:30:00,12.61,,ETTC1,915,-123.99028,40.13944
63,2018-08-01 15:45:00,12.89,,ETTC1,915,-123.99028,40.13944
64,2018-08-01 16:00:00,13.39,11.4,ETTC1,915,-123.99028,40.13944
65,2018-08-01 16:15:00,13.89,,ETTC1,915,-123.99028,40.13944
66,2018-08-01 16:30:00,14.44,,ETTC1,915,-123.99028,40.13944
67,2018-08-01 16:45:00,15.11,,ETTC1,915,-123.99028,40.13944
68,2018-08-01 17:00:00,15.78,11.5,ETTC1,915,-123.99028,40.13944
69,2018-08-01 17:15:00,16.78,,ETTC1,915,-123.99028,40.13944
70,2018-08-01 17:30:00,18.61,,ETTC1,915,-123.99028,40.13944
71,2018-08-01 17:45:00,20.11,,ETTC1,915,-123.99028,40.13944
72,2018-08-01 18:00:00,21.44,12.5,ETTC1,915,-123.99028,40.13944
73,2018-08-01 18:15:00,22.83,,ETTC1,915,-123.99028,40.13944
74,2018-08-01 18:30:00,23.44,,ETTC1,915,-123.99028,40.13944
75,2018-08-01 18:45:00,25.33,,ETTC1,915,-123.99028,40.13944
76,2018-08-01 19:00:00,25.83,13.0,ETTC1,915,-123.99028,40.13944
77,2018-08-01 19:15:00,24.67,,ETTC1,915,-123.99028,40.13944
78,2018-08-01 19:30:00,24.22,,ETTC1,915,-123.99028,40.13944
79,2018-08-01 19:45:00,24.22,,ETTC1,915,-123.99028,40.13944
80,2018-08-01 20:00:00,25.17,13.0,ETTC1,915,-123.99028,40.13944
81,2018-08-01 20:15:00,25.22,,ETTC1,915,-123.99028,40.13944
82,2018-08-01 20:30:00,25.06,,ETTC1,915,-123.99028,40.13944
83,2018-08-01 20:45:00,25.22,,ETTC1,915,-123.99028,40.13944
84,2018-08-01 21:00:00,25.61,13.1,ETTC1,915,-123.99028,40.13944
85,2018-08-01 21:15:00,25.94,,ETTC1,915,-123.99028,40.13944
86,2018-08-01 21:30:00,26.39,,ETTC1,915,-123.99028,40.13944
87,2018-08-01 21:45:00,26.56,,ETTC1,915,-123.99028,40.13944
88,2018-08-01 22:00:00,26.72,12.1,ETTC1,915,-123.99028,40.13944
89,2018-08-01 22:15:00,26.83,,ETTC1,915,-123.99028,40.13944
90,2018-08-01 22:30:00,26.72,,ETTC1,915,-123.99028,40.13944
91,2018-08-01 22:45:00,26.67,,ETTC1,915,-123.99028,40.13944
92,2018-08-01 23:00:00,26.83,12.8,ETTC1,915,-123.99028,40.13944
93,2018-08-01 23:15:00,26.78,,ETTC1,915,-123.99028,40.13944
94,2018-08-01 23:30:00,26.56,,ETTC1,915,-123.99028,40.13944
95,2018-08-01 23:45:00,26.39,,ETTC1,915,-123.99028,40.13944
96,2018-08-02 00:00:00,26.11,11.9,ETTC1,915,-123.99028,40.13944
97,2018-08-02 00:15:00,25.83,,ETTC1,915,-123.99028,40.13944
98,2018-08-02 00:30:00,25.56,,ETTC1,915,-123.99028,40.13944
99,2018-08-02 00:45:00,25.33,,ETTC1,915,-123.99028,40.13944
100,2018-08-02 01:00:00,24.94,11.7,ETTC1,915,-123.99028,40.13944
101,2018-08-02 01:15:00,24.44,,ETTC1,915,-123.99028,40.13944
102,2018-08-02 01:30:00,24.06,,ETTC1,915,-123.99028,40.13944
103,2018-08-02 01:45:00,23.67,,ETTC1,915,-123.99028,40.13944
104,2018-08-02 02:00:00,23.28,11.7,ETTC1,915,-123.99028,40.13944
105,2018-08-02 02:15:00,22.94,,ETTC1,915,-123.99028,40.13944
106,2018-08-02 02:30:00,22.56,,ETTC1,915,-123.99028,40.13944
107,2018-08-02 02:45:00,22.11,,ETTC1,915,-123.99028,40.13944
108,2018-08-02 03:00:00,21.72,11.7,ETTC1,915,-123.99028,40.13944
109,2018-08-02 03:15:00,21.33,,ETTC1,915,-123.99028,40.13944
110,2018-08-02 03:30:00,20.89,,ETTC1,915,-123.99028,40.13944
111,2018-08-02 03:45:00,20.44,,ETTC1,915,-123.99028,40.13944
112,2018-08-02 04:00:00,20.06,11.6,ETTC1,915,-123.99028,40.13944
113,2018-08-02 04:15:00,19.61,,ETTC1,915,-123.99028,40.13944
114,2018-08-02 04:30:00,19.22,,ETTC1,915,-123.99028,40.13944
115,2018-08-02 04:45:00,18.78,,ETTC1,915,-123.99028,40.13944
116,2018-08-02 05:00:00,18.5,11.6,ETTC1,915,-123.99028,40.13944
117,2018-08-02 05:15:00,18.22,,ETTC1,915,-123.99028,40.13944
118,2018-08-02 05:30:00,17.89,,ETTC1,915,-123.99028,40.13944
119,2018-08-02 05:45:00,17.61,,ETTC1,915,-123.99028,40.13944
120,2018-08-02 06:00:00,17.28,11.6,ETTC1,915,-123.99028,40.13944
121,2018-08-02 06:15:00,17.06,,ETTC1,915,-123.99028,40.13944
122,2018-08-02 06:30:00,16.83,,ETTC1,915,-123.99028,40.13944
123,2018-08-02 06:45:00,16.5,,ETTC1,915,-123.99028,40.13944
124,2018-08-02 07:00:00,16.28,11.6,ETTC1,915,-123.99028,40.13944
125,2018-08-02 07:15:00,16.06,,ETTC1,915,-123.99028,40.13944
126,2018-08-02 07:30:00,15.83,,ETTC1,915,-123.99028,40.13944
127,2018-08-02 07:45:00,15.61,,ETTC1,915,-123.99028,40.13944
128,2018-08-02 08:00:00,15.44,11.5,ETTC1,915,-123.99028,40.13944
129,2018-08-02 08:15:00,15.17,,ETTC1,915,-123.99028,40.13944
130,2018-08-02 08:30:00,14.94,,ETTC1,915,-123.99028,40.13944
131,2018-08-02 08:45:00,14.78,,ETTC1,915,-123.99028,40.13944
132,2018-08-02 09:00:00,14.5,11.5,ETTC1,915,-123.99028,40.13944
133,2018-08-02 09:15:00,14.28,,ETTC1,915,-123.99028,40.13944
134,2018-08-02 09:30:00,14.06,,ETTC1,915,-123.99028,40.13944
135,2018-08-02 09:45:00,13.83,,ETTC1,915,-123.99028,40.13944
136,2018-08-02 10:00:00,13.61,11.5,ETTC1,915,-123.99028,40.13944
137,2018-08-02 10:15:00,13.39,,ETTC1,915,-123.99028,40.13944
138,2018-08-02 10:30:00,13.22,,ETTC1,915,-123.99028,40.13944
139,2018-08-02 10:45:00,13.0,,ETTC1,915,-123.99028,40.13944
140,2018-08-02 11:00:00,12.83,11.5,ETTC1,915,-123.99028,40.13944
141,2018-08-02 11:15:00,12.67,,ETTC1,915,-123.99028,40.13944
142,2018-08-02 11:30:00,12.5,,ETTC1,915,-123.99028,40.13944
143,2018-08-02 11:45:00,12.39,,ETTC1,915,-123.99028,40.13944
144,2018-08-02 12:00:00,12.22,11.5,ETTC1,915,-123.99028,40.13944
145,2018-08-02 12:15:00,12.06,,ETTC1,915,-123.99028,40.13944
146,2018-08-02 12:30:00,11.94,,ETTC1,915,-123.99028,40.13944
147,2018-08-02 12:45:00,11.78,,ETTC1,915,-123.99028,40.13944
148,2018-08-02 13:00:00,11.61,11.5,ETTC1,915,-123.99028,40.13944
149,2018-08-02 13:15:00,11.44,,ETTC1,915,-123.99028,40.13944
150,2018-08-02 13:30:00,11.33,,ETTC1,915,-123.99028,40.13944
151,2018-08-02 13:45:00,11.28,,ETTC1,915,-123.99028,40.13944
152,2018-08-02 14:00:00,11.22,11.4,ETTC1,915,-123.99028,40.13944
153,2018-08-02 14:15:00,11.22,,ETTC1,915,-123.99028,40.13944
154,2018-08-02 14:30:00,11.28,,ETTC1,915,-123.99028,40.13944
155,2018-08-02 14:45:00,11.39,,ETTC1,915,-123.99028,40.13944
156,2018-08-02 15:00:00,11.56,11.4,ETTC1,915,-123.99028,40.13944
157,2018-08-02 15:15:00,11.83,,ETTC1,915,-123.99028,40.13944
158,2018-08-02 15:30:00,12.17,,ETTC1,915,-123.99028,40.13944
159,2018-08-02 15:45:00,12.44,,ETTC1,915,-123.99028,40.13944
160,2018-08-02 16:00:00,12.78,11.4,ETTC1,915,-123.99028,40.13944
161,2018-08-02 16:15:00,13.17,,ETTC1,915,-123.99028,40.13944
162,2018-08-02 16:30:00,13.72,,ETTC1,915,-123.99028,40.13944
163,2018-08-02 16:45:00,14.56,,ETTC1,915,-123.99028,40.13944
164,2018-08-02 17:00:00,15.28,11.5,ETTC1,915,-123.99028,40.13944
165,2018-08-02 17:15:00,16.28,,ETTC1,915,-123.99028,40.13944
166,2018-08-02 17:30:00,18.22,,ETTC1,915,-123.99028,40.13944
167,2018-08-02 17:45:00,19.94,,ETTC1,915,-123.99028,40.13944
168,2018-08-02 18:00:00,21.67,13.1,ETTC1,915,-123.99028,40.13944
169,2018-08-02 18:15:00,23.28,,ETTC1,915,-123.99028,40.13944
170,2018-08-02 18:30:00,23.72,,ETTC1,915,-123.99028,40.13944
171,2018-08-02 18:45:00,25.56,,ETTC1,915,-123.99028,40.13944
172,2018-08-02 19:00:00,26.39,13.2,ETTC1,915,-123.99028,40.13944
173,2018-08-02 19:15:00,25.11,,ETTC1,915,-123.99028,40.13944
174,2018-08-02 19:30:00,24.33,,ETTC1,915,-123.99028,40.13944
175,2018-08-02 19:45:00,24.11,,ETTC1,915,-123.99028,40.13944
176,2018-08-02 20:00:00,24.72,13.0,ETTC1,915,-123.99028,40.13944
177,2018-08-02 20:15:00,24.89,,ETTC1,915,-123.99028,40.13944
178,2018-08-02 20:30:00,25.06,,ETTC1,915,-123.99028,40.13944
179,2018-08-02 20:45:00,25.17,,ETTC1,915,-123.99028,40.13944
180,2018-08-02 21:00:00,25.28,13.0,ETTC1,915,-123.99028,40.13944
181,2018-08-02 21:15:00,25.39,,ETTC1,915,-123.99028,40.13944
182,2018-08-02 21:30:00,25.56,,ETTC1,915,-123.99028,40.13944
183,2018-08-02 21:45:00,25.67,,ETTC1,915,-123.99028,40.13944
184,2018-08-02 22:00:00,25.67,12.3,ETTC1,915,-123.99028,40.13944
185,2018-08-02 22:15:00,25.67,,ETTC1,915,-123.99028,40.13944
186,2018-08-02 22:30:00,25.61,,ETTC1,915,-123.99028,40.13944
187,2018-08-02 22:45:00,25.61,,ETTC1,915,-123.99028,40.13944
188,2018-08-02 23:00:00,25.56,11.9,ETTC1,915,-123.99028,40.13944
189,2018-08-02 23:15:00,25.33,,ETTC1,915,-123.99028,40.13944
190,2018-08-02 23:30:00,25.28,,ETTC1,915,-123.99028,40.13944
191,2018-08-02 23:45:00,25.17,,ETTC1,915,-123.99028,40.13944
192,2018-08-03 00:00:00,25.11,11.9,ETTC1,915,-123.99028,40.13944
193,2018-08-03 00:15:00,24.89,,ETTC1,915,-123.99028,40.13944
194,2018-08-03 00:30:00,24.56,,ETTC1,915,-123.99028,40.13944
195,2018-08-03 00:45:00,24.28,,ETTC1,915,-123.99028,40.13944
196,2018-08-03 01:00:00,23.94,11.7,ETTC1,915,-123.99028,40.13944
197,2018-08-03 01:15:00,23.56,,ETTC1,915,-123.99028,40.13944
198,2018-08-03 01:30:00,23.06,,ETTC1,915,-123.99028,40.13944
199,2018-08-03 01:45:00,22.72,,ETTC1,915,-123.99028,40.13944
200,2018-08-03 02:00:00,22.5,11.6,ETTC1,915,-123.99028,40.13944
201,2018-08-03 02:15:00,22.17,,ETTC1,915,-123.99028,40.13944
202,2018-08-03 02:30:00,21.83,,ETTC1,915,-123.99028,40.13944
203,2018-08-03 02:45:00,21.56,,ETTC1,915,-123.99028,40.13944
204,2018-08-03 03:00:00,21.06,11.6,ETTC1,915,-123.99028,40.13944
205,2018-08-03 03:15:00,20.44,,ETTC1,915,-123.99028,40.13944
206,2018-08-03 03:30:00,19.94,,ETTC1,915,-123.99028,40.13944
207,2018-08-03 03:45:00,19.56,,ETTC1,915,-123.99028,40.13944
208,2018-08-03 04:00:00,19.44,11.6,ETTC1,915,-123.99028,40.13944
209,2018-08-03 04:15:00,19.28,,ETTC1,915,-123.99028,40.13944
210,2018-08-03 04:30:00,19.11,,ETTC1,915,-123.99028,40.13944
211,2018-08-03 04:45:00,19.0,,ETTC1,915,-123.99028,40.13944
212,2018-08-03 05:00:00,18.83,11.6,ETTC1,915,-123.99028,40.13944
213,2018-08-03 05:15:00,18.61,,ETTC1,915,-123.99028,40.13944
214,2018-08-03 05:30:00,18.22,,ETTC1,915,-123.99028,40.13944
215,2018-08-03 05:45:00,17.78,,ETTC1,915,-123.99028,40.13944
216,2018-08-03 06:00:00,17.33,11.6,ETTC1,915,-123.99028,40.13944
217,2018-08-03 06:15:00,16.94,,ETTC1,915,-123.99028,40.13944
218,2018-08-03 06:30:00,16.67,,ETTC1,915,-123.99028,40.13944
219,2018-08-03 06:45:00,16.44,,ETTC1,915,-123.99028,40.13944
220,2018-08-03 07:00:00,16.22,11.5,ETTC1,915,-123.99028,40.13944
221,2018-08-03 07:15:00,16.0,,ETTC1,915,-123.99028,40.13944
222,2018-08-03 07:30:00,15.67,,ETTC1,915,-123.99028,40.13944
223,2018-08-03 07:45:00,15.44,,ETTC1,915,-123.99028,40.13944
224,2018-08-03 08:00:00,15.11,11.5,ETTC1,915,-123.99028,40.13944
225,2018-08-03 08:15:00,14.83,,ETTC1,915,-123.99028,40.13944
226,2018-08-03 08:30:00,14.61,,ETTC1,915,-123.99028,40.13944
227,2018-08-03 08:45:00,14.39,,ETTC1,915,-123.99028,40.13944
228,2018-08-03 09:00:00,14.06,11.5,ETTC1,915,-123.99028,40.13944
229,2018-08-03 09:15:00,13.78,,ETTC1,915,-123.99028,40.13944
230,2018-08-03 09:30:00,13.56,,ETTC1,915,-123.99028,40.13944
231,2018-08-03 09:45:00,13.39,,ETTC1,915,-123.99028,40.13944
232,2018-08-03 10:00:00,13.11,11.5,ETTC1,915,-123.99028,40.13944
233,2018-08-03 10:15:00,12.89,,ETTC1,915,-123.99028,40.13944
234,2018-08-03 10:30:00,12.67,,ETTC1,915,-123.99028,40.13944
235,2018-08-03 10:45:00,12.56,,ETTC1,915,-123.99028,40.13944
236,2018-08-03 11:00:00,12.39,11.5,ETTC1,915,-123.99028,40.13944
237,2018-08-03 11:15:00,12.17,,ETTC1,915,-123.99028,40.13944
238,2018-08-03 11:30:00,12.0,,ETTC1,915,-123.99028,40.13944
239,2018-08-03 11:45:00,11.83,,ETTC1,915,-123.99028,40.13944
240,2018-08-03 12:00:00,11.67,11.5,ETTC1,915,-123.99028,40.13944
241,2018-08-03 12:15:00,11.56,,ETTC1,915,-123.99028,40.13944
242,2018-08-03 12:30:00,11.39,,ETTC1,915,-123.99028,40.13944
243,2018-08-03 12:45:00,11.22,,ETTC1,915,-123.99028,40.13944
244,2018-08-03 13:00:00,11.11,11.5,ETTC1,915,-123.99028,40.13944
245,2018-08-03 13:15:00,10.94,,ETTC1,915,-123.99028,40.13944
246,2018-08-03 13:30:00,10.83,,ETTC1,915,-123.99028,40.13944
247,2018-08-03 13:45:00,10.72,,ETTC1,915,-123.99028,40.13944
248,2018-08-03 14:00:00,10.72,11.5,ETTC1,915,-123.99028,40.13944
249,2018-08-03 14:15:00,10.72,,ETTC1,915,-123.99028,40.13944
250,2018-08-03 14:30:00,10.72,,ETTC1,915,-123.99028,40.13944
251,2018-08-03 14:45:00,10.78,,ETTC1,915,-123.99028,40.13944
252,2018-08-03 15:00:00,10.94,11.5,ETTC1,915,-123.99028,40.13944
253,2018-08-03 15:15:00,11.22,,ETTC1,915,-123.99028,40.13944
254,2018-08-03 15:30:00,11.61,,ETTC1,915,-123.99028,40.13944
255,2018-08-03 15:45:00,12.0,,ETTC1,915,-123.99028,40.13944
256,2018-08-03 16:00:00,12.39,11.4,ETTC1,915,-123.99028,40.13944
257,2018-08-03 16:15:00,12.78,,ETTC1,915,-123.99028,40.13944
258,2018-08-03 16:30:00,13.28,,ETTC1,915,-123.99028,40.13944
259,2018-08-03 16:45:00,13.94,,ETTC1,915,-123.99028,40.13944
260,2018-08-03 17:00:00,14.72,11.5,ETTC1,915,-123.99028,40.13944
261,2018-08-03 17:15:00,15.67,,ETTC1,915,-123.99028,40.13944
262,2018-08-03 17:30:00,17.94,,ETTC1,915,-123.99028,40.13944
263,2018-08-03 17:45:00,20.06,,ETTC1,915,-123.99028,40.13944
264,2018-08-03 18:00:00,21.5,13.1,ETTC1,915,-123.99028,40.13944
265,2018-08-03 18:15:00,23.17,,ETTC1,915,-123.99028,40.13944
266,2018-08-03 18:30:00,24.0,,ETTC1,915,-123.99028,40.13944
267,2018-08-03 18:45:00,26.22,,ETTC1,915,-123.99028,40.13944
268,2018-08-03 19:00:00,27.17,13.2,ETTC1,915,-123.99028,40.13944
269,2018-08-03 19:15:00,26.28,,ETTC1,915,-123.99028,40.13944
270,2018-08-03 19:30:00,25.94,,ETTC1,915,-123.99028,40.13944
271,2018-08-03 19:45:00,25.78,,ETTC1,915,-123.99028,40.13944
272,2018-08-03 20:00:00,26.28,13.0,ETTC1,915,-123.99028,40.13944
273,2018-08-03 20:15:00,26.33,,ETTC1,915,-123.99028,40.13944
274,2018-08-03 20:30:00,26.28,,ETTC1,915,-123.99028,40.13944
275,2018-08-03 20:45:00,26.33,,ETTC1,915,-123.99028,40.13944
276,2018-08-03 21:00:00,26.33,12.9,ETTC1,915,-123.99028,40.13944
277,2018-08-03 21:15:00,26.33,,ETTC1,915,-123.99028,40.13944
278,2018-08-03 21:30:00,26.44,,ETTC1,915,-123.99028,40.13944
279,2018-08-03 21:45:00,26.39,,ETTC1,915,-123.99028,40.13944
280,2018-08-03 22:00:00,26.56,12.7,ETTC1,915,-123.99028,40.13944
281,2018-08-03 22:15:00,26.72,,ETTC1,915,-123.99028,40.13944
282,2018-08-03 22:30:00,26.72,,ETTC1,915,-123.99028,40.13944
283,2018-08-03 22:45:00,26.78,,ETTC1,915,-123.99028,40.13944
284,2018-08-03 23:00:00,26.72,11.7,ETTC1,915,-123.99028,40.13944
285,2018-08-03 23:15:00,26.5,,ETTC1,915,-123.99028,40.13944
286,2018-08-03 23:30:00,26.28,,ETTC1,915,-123.99028,40.13944
287,2018-08-03 23:45:00,26.06,,ETTC1,915,-123.99028,40.13944
288,2018-08-04 00:00:00,25.72,12.0,ETTC1,915,-123.99028,40.13944
289,2018-08-04 00:15:00,25.5,,ETTC1,915,-123.99028,40.13944
290,2018-08-04 00:30:00,25.44,,ETTC1,915,-123.99028,40.13944
291,2018-08-04 00:45:00,25.22,,ETTC1,915,-123.99028,40.13944
292,2018-08-04 01:00:00,24.94,11.7,ETTC1,915,-123.99028,40.13944
293,2018-08-04 01:15:00,24.67,,ETTC1,915,-123.99028,40.13944
294,2018-08-04 01:30:00,24.56,,ETTC1,915,-123.99028,40.13944
295,2018-08-04 01:45:00,24.33,,ETTC1,915,-123.99028,40.13944
296,2018-08-04 02:00:00,24.0,11.7,ETTC1,915,-123.99028,40.13944
297,2018-08-04 02:15:00,23.61,,ETTC1,915,-123.99028,40.13944
298,2018-08-04 02:30:00,23.17,,ETTC1,915,-123.99028,40.13944
299,2018-08-04 02:45:00,22.72,,ETTC1,915,-123.99028,40.13944
300,2018-08-04 03:00:00,22.17,11.7,ETTC1,915,-123.99028,40.13944
301,2018-08-04 03:15:00,21.67,,ETTC1,915,-123.99028,40.13944
302,2018-08-04 03:30:00,21.06,,ETTC1,915,-123.99028,40.13944
303,2018-08-04 03:45:00,20.56,,ETTC1,915,-123.99028,40.13944
304,2018-08-04 04:00:00,20.17,11.6,ETTC1,915,-123.99028,40.13944
305,2018-08-04 04:15:00,19.83,,ETTC1,915,-123.99028,40.13944
306,2018-08-04 04:30:00,19.61,,ETTC1,915,-123.99028,40.13944
307,2018-08-04 04:45:00,19.22,,ETTC1,915,-123.99028,40.13944
308,2018-08-04 05:00:00,18.78,11.6,ETTC1,915,-123.99028,40.13944
309,2018-08-04 05:15:00,18.33,,ETTC1,915,-123.99028,40.13944
310,2018-08-04 05:30:00,17.89,,ETTC1,915,-123.99028,40.13944
311,2018-08-04 05:45:00,17.5,,ETTC1,915,-123.99028,40.13944
312,2018-08-04 06:00:00,17.17,11.6,ETTC1,915,-123.99028,40.13944
313,2018-08-04 06:15:00,16.78,,ETTC1,915,-123.99028,40.13944
314,2018-08-04 06:30:00,16.44,,ETTC1,915,-123.99028,40.13944
315,2018-08-04 06:45:00,16.11,,ETTC1,915,-123.99028,40.13944
316,2018-08-04 07:00:00,15.83,11.6,ETTC1,915,-123.99028,40.13944
317,2018-08-04 07:15:00,15.67,,ETTC1,915,-123.99028,40.13944
318,2018-08-04 07:30:00,15.39,,ETTC1,915,-123.99028,40.13944
319,2018-08-04 07:45:00,15.17,,ETTC1,915,-123.99028,40.13944
320,2018-08-04 08:00:00,14.89,11.5,ETTC1,915,-123.99028,40.13944
321,2018-08-04 08:15:00,14.61,,ETTC1,915,-123.99028,40.13944
322,2018-08-04 08:30:00,14.39,,ETTC1,915,-123.99028,40.13944
323,2018-08-04 08:45:00,14.17,,ETTC1,915,-123.99028,40.13944
324,2018-08-04 09:00:00,13.94,11.5,ETTC1,915,-123.99028,40.13944
325,2018-08-04 09:15:00,13.78,,ETTC1,915,-123.99028,40.13944
326,2018-08-04 09:30:00,13.56,,ETTC1,915,-123.99028,40.13944
327,2018-08-04 09:45:00,13.33,,ETTC1,915,-123.99028,40.13944
328,2018-08-04 10:00:00,13.17,11.5,ETTC1,915,-123.99028,40.13944
329,2018-08-04 10:15:00,12.94,,ETTC1,915,-123.99028,40.13944
330,2018-08-04 10:30:00,12.72,,ETTC1,915,-123.99028,40.13944
331,2018-08-04 10:45:00,12.56,,ETTC1,915,-123.99028,40.13944
332,2018-08-04 11:00:00,12.39,11.5,ETTC1,915,-123.99028,40.13944
333,2018-08-04 11:15:00,12.28,,ETTC1,915,-123.99028,40.13944
334,2018-08-04 11:30:00,12.06,,ETTC1,915,-123.99028,40.13944
335,2018-08-04 11:45:00,11.89,,ETTC1,915,-123.99028,40.13944
336,2018-08-04 12:00:00,11.78,11.5,ETTC1,915,-123.99028,40.13944
337,2018-08-04 12:15:00,11.61,,ETTC1,915,-123.99028,40.13944
338,2018-08-04 12:30:00,11.44,,ETTC1,915,-123.99028,40.13944
339,2018-08-04 12:45:00,11.33,,ETTC1,915,-123.99028,40.13944
340,2018-08-04 13:00:00,11.17,11.5,ETTC1,915,-123.99028,40.13944
341,2018-08-04 13:15:00,11.06,,ETTC1,915,-123.99028,40.13944
342,2018-08-04 13:30:00,10.94,,ETTC1,915,-123.99028,40.13944
343,2018-08-04 13:45:00,10.83,,ETTC1,915,-123.99028,40.13944
344,2018-08-04 14:00:00,10.83,11.5,ETTC1,915,-123.99028,40.13944
345,2018-08-04 14:15:00,10.78,,ETTC1,915,-123.99028,40.13944
346,2018-08-04 14:30:00,10.78,,ETTC1,915,-123.99028,40.13944
347,2018-08-04 14:45:00,10.83,,ETTC1,915,-123.99028,40.13944
348,2018-08-04 15:00:00,10.94,11.5,ETTC1,915,-123.99028,40.13944
