,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,2.1,SW,6.7,13.8,,,228.0,-4.0,40.56,503.936,29.94,215.0,2.68,6.7,640.0,9.0,32.78,BOGC1,5673,-121.077947,40.592075
1,2018-08-01 01:00:00,2.1,WNW,8.49,13.9,,,236.0,2.0,35.0,503.936,28.6,303.0,1.79,8.49,416.0,16.0,30.56,BOGC1,5673,-121.077947,40.592075
2,2018-08-01 02:00:00,2.6,NW,4.02,13.1,,,310.0,1.35,29.44,503.936,26.55,320.0,1.34,4.02,215.0,18.0,27.78,BOGC1,5673,-121.077947,40.592075
3,2018-08-01 03:00:00,2.9,NW,4.02,13.0,,,336.0,3.02,23.33,503.936,,321.0,0.9,4.02,50.0,24.0,25.0,BOGC1,5673,-121.077947,40.592075
4,2018-08-01 04:00:00,3.3,NW,2.68,12.9,,,338.0,5.4,18.33,503.936,,317.0,0.45,2.68,2.0,36.0,21.11,BOGC1,5673,-121.077947,40.592075
5,2018-08-01 05:00:00,3.7,NNW,1.34,12.9,,,265.0,5.54,13.89,503.936,,338.0,0.45,1.34,0.0,48.0,16.67,BOGC1,5673,-121.077947,40.592075
6,2018-08-01 06:00:00,4.1,,0.9,12.9,,,331.0,5.69,11.11,503.936,,,0.0,0.9,0.0,58.0,13.89,BOGC1,5673,-121.077947,40.592075
7,2018-08-01 07:00:00,4.6,,0.9,12.8,,,310.0,5.25,9.44,503.936,,,0.0,0.9,0.0,65.0,11.67,BOGC1,5673,-121.077947,40.592075
8,2018-08-01 08:00:00,5.1,,0.0,12.8,,,29.0,3.32,8.33,503.936,,,0.0,0.0,0.0,59.0,11.11,BOGC1,5673,-121.077947,40.592075
9,2018-08-01 09:00:00,5.6,,0.9,12.8,33.89,3.89,338.0,1.99,7.22,503.936,,,0.0,0.9,0.0,60.0,9.44,BOGC1,5673,-121.077947,40.592075
10,2018-08-01 10:00:00,6.1,,0.45,12.7,,,51.0,2.71,5.56,503.936,,,0.0,0.45,0.0,68.0,8.33,BOGC1,5673,-121.077947,40.592075
11,2018-08-01 11:00:00,6.5,,0.0,12.7,,,338.0,3.03,4.44,503.936,,,0.0,0.0,0.0,75.0,7.22,BOGC1,5673,-121.077947,40.592075
12,2018-08-01 12:00:00,7.0,,0.45,12.7,,,80.0,0.66,3.33,503.936,,,0.0,0.45,0.0,71.0,5.56,BOGC1,5673,-121.077947,40.592075
13,2018-08-01 13:00:00,7.6,,0.9,12.7,,,339.0,2.16,3.33,503.936,,,0.0,0.9,0.0,79.0,5.56,BOGC1,5673,-121.077947,40.592075
14,2018-08-01 14:00:00,8.1,,0.9,12.7,,,70.0,1.61,4.44,503.936,,,0.0,0.9,18.0,76.0,5.56,BOGC1,5673,-121.077947,40.592075
15,2018-08-01 15:00:00,8.8,,0.9,12.7,,,100.0,4.8,13.33,503.936,,,0.0,0.9,72.0,63.0,11.67,BOGC1,5673,-121.077947,40.592075
16,2018-08-01 16:00:00,8.3,SE,1.34,13.0,,,145.0,5.46,24.44,503.936,,146.0,0.45,1.34,323.0,43.0,18.33,BOGC1,5673,-121.077947,40.592075
17,2018-08-01 17:00:00,6.7,E,3.13,13.8,,,147.0,6.21,32.22,503.936,,83.0,0.9,3.13,521.0,29.0,25.56,BOGC1,5673,-121.077947,40.592075
18,2018-08-01 18:00:00,5.1,SSE,6.26,13.4,,,146.0,2.55,37.22,503.936,26.95,149.0,2.68,6.26,703.0,19.0,28.33,BOGC1,5673,-121.077947,40.592075
19,2018-08-01 19:00:00,4.0,SSW,7.15,13.7,,,226.0,-2.36,40.56,503.936,28.04,209.0,3.58,7.15,833.0,12.0,30.0,BOGC1,5673,-121.077947,40.592075
20,2018-08-01 20:00:00,3.2,SSW,7.6,13.3,,,208.0,-2.21,42.22,503.936,29.26,197.0,3.58,7.6,934.0,11.0,31.67,BOGC1,5673,-121.077947,40.592075
21,2018-08-01 21:00:00,2.9,SSW,8.05,13.4,,,219.0,0.48,42.78,503.936,29.95,196.0,2.68,8.05,936.0,13.0,32.22,BOGC1,5673,-121.077947,40.592075
22,2018-08-01 22:00:00,2.6,SW,8.94,13.7,,,217.0,-4.43,42.22,503.936,29.49,229.0,4.47,8.94,908.0,9.0,32.22,BOGC1,5673,-121.077947,40.592075
23,2018-08-01 23:00:00,2.3,S,8.94,13.6,,,248.0,-4.43,41.67,503.936,29.49,190.0,3.58,8.94,836.0,9.0,32.22,BOGC1,5673,-121.077947,40.592075
24,2018-08-02 00:00:00,2.1,SSW,8.05,13.2,,,210.0,-3.47,40.56,503.936,29.16,196.0,3.13,8.05,683.0,10.0,31.67,BOGC1,5673,-121.077947,40.592075
25,2018-08-02 01:00:00,2.1,SSW,7.6,13.3,,,240.0,-4.33,37.78,503.936,28.29,203.0,3.13,7.6,511.0,10.0,30.56,BOGC1,5673,-121.077947,40.592075
26,2018-08-02 02:00:00,2.0,SSW,7.15,13.1,,,227.0,-3.68,31.67,503.936,26.78,211.0,3.13,7.15,293.0,12.0,28.33,BOGC1,5673,-121.077947,40.592075
27,2018-08-02 03:00:00,1.9,WSW,5.37,13.0,,,221.0,-2.18,22.78,503.936,,250.0,0.45,5.37,75.0,17.0,24.44,BOGC1,5673,-121.077947,40.592075
28,2018-08-02 04:00:00,2.2,,3.13,13.0,,,336.0,5.57,17.22,503.936,,,0.0,3.13,4.0,39.0,20.0,BOGC1,5673,-121.077947,40.592075
29,2018-08-02 05:00:00,3.2,NNE,1.79,12.9,,,83.0,4.72,13.33,503.936,,12.0,0.45,1.79,0.0,47.0,16.11,BOGC1,5673,-121.077947,40.592075
30,2018-08-02 06:00:00,3.7,,1.79,12.9,,,73.0,5.19,10.0,503.936,,,0.0,1.79,0.0,56.0,13.89,BOGC1,5673,-121.077947,40.592075
31,2018-08-02 07:00:00,4.2,,1.34,12.8,,,74.0,2.56,7.78,503.936,,,0.0,1.34,0.0,58.0,10.56,BOGC1,5673,-121.077947,40.592075
32,2018-08-02 08:00:00,4.6,,0.9,12.8,,,221.0,1.23,5.56,503.936,,,0.0,0.9,0.0,59.0,8.89,BOGC1,5673,-121.077947,40.592075
33,2018-08-02 09:00:00,5.0,,0.9,12.8,32.78,5.0,346.0,0.88,4.44,503.936,,,0.0,0.9,0.0,62.0,7.78,BOGC1,5673,-121.077947,40.592075
34,2018-08-02 10:00:00,5.6,,0.9,12.7,,,216.0,0.37,3.33,503.936,,,0.0,0.9,0.0,67.0,6.11,BOGC1,5673,-121.077947,40.592075
35,2018-08-02 11:00:00,5.8,,0.45,12.7,,,16.0,0.05,2.22,503.936,,,0.0,0.45,0.0,68.0,5.56,BOGC1,5673,-121.077947,40.592075
36,2018-08-02 12:00:00,6.3,,2.23,12.7,,,239.0,-0.76,1.11,503.936,,,0.0,2.23,0.0,72.0,3.89,BOGC1,5673,-121.077947,40.592075
37,2018-08-02 13:00:00,6.8,,0.9,12.6,,,19.0,-1.26,0.56,503.936,,,0.0,0.9,0.0,75.0,2.78,BOGC1,5673,-121.077947,40.592075
38,2018-08-02 14:00:00,7.4,,0.45,12.7,,,15.0,-0.73,1.67,503.936,,,0.0,0.45,18.0,75.0,3.33,BOGC1,5673,-121.077947,40.592075
39,2018-08-02 15:00:00,7.9,,0.9,12.7,,,65.0,0.5,11.67,503.936,,,0.0,0.9,75.0,56.0,8.89,BOGC1,5673,-121.077947,40.592075
40,2018-08-02 16:00:00,7.9,SE,1.34,13.0,,,127.0,1.06,19.44,503.936,,126.0,0.45,1.34,278.0,39.0,15.0,BOGC1,5673,-121.077947,40.592075
41,2018-08-02 17:00:00,7.2,SSE,2.23,13.7,,,155.0,1.85,24.44,503.936,,156.0,0.9,2.23,380.0,29.0,20.56,BOGC1,5673,-121.077947,40.592075
42,2018-08-02 18:00:00,5.9,ESE,2.68,13.5,,,145.0,3.5,33.89,503.936,,115.0,0.9,2.68,626.0,24.0,25.56,BOGC1,5673,-121.077947,40.592075
43,2018-08-02 19:00:00,4.5,NE,3.13,13.4,,,151.0,2.81,35.0,503.936,26.59,45.0,0.9,3.13,710.0,20.0,27.78,BOGC1,5673,-121.077947,40.592075
44,2018-08-02 20:00:00,4.1,SW,7.6,13.3,,,211.0,-2.36,37.78,503.936,28.04,228.0,4.02,7.6,739.0,12.0,30.0,BOGC1,5673,-121.077947,40.592075
45,2018-08-02 21:00:00,3.3,SW,8.94,13.3,,,228.0,-4.33,40.0,503.936,28.29,227.0,4.02,8.94,944.0,10.0,30.56,BOGC1,5673,-121.077947,40.592075
46,2018-08-02 22:00:00,2.8,WSW,9.39,13.2,,,215.0,-4.33,39.44,503.936,28.29,254.0,3.58,9.39,897.0,10.0,30.56,BOGC1,5673,-121.077947,40.592075
47,2018-08-02 23:00:00,2.6,WSW,8.94,13.3,,,247.0,-3.52,38.89,503.936,27.95,250.0,4.47,8.94,843.0,11.0,30.0,BOGC1,5673,-121.077947,40.592075
48,2018-08-03 00:00:00,2.4,SSW,8.05,13.2,,,212.0,-3.52,37.78,503.936,27.95,197.0,3.58,8.05,691.0,11.0,30.0,BOGC1,5673,-121.077947,40.592075
49,2018-08-03 01:00:00,2.5,WSW,6.7,13.7,,,212.0,-2.8,36.11,503.936,27.61,242.0,3.58,6.7,499.0,12.0,29.44,BOGC1,5673,-121.077947,40.592075
50,2018-08-03 02:00:00,2.3,WNW,5.81,13.2,,,223.0,-1.6,31.11,503.936,26.39,294.0,1.79,5.81,302.0,15.0,27.22,BOGC1,5673,-121.077947,40.592075
51,2018-08-03 03:00:00,2.4,NNW,4.47,13.0,,,316.0,-0.24,21.67,503.936,,327.0,0.9,4.47,72.0,21.0,23.33,BOGC1,5673,-121.077947,40.592075
52,2018-08-03 04:00:00,3.0,,2.23,13.0,,,311.0,-1.55,13.89,503.936,,,0.0,2.23,3.0,27.0,17.78,BOGC1,5673,-121.077947,40.592075
53,2018-08-03 05:00:00,3.3,NW,1.79,12.9,,,336.0,-1.42,10.56,503.936,,305.0,0.45,1.79,0.0,35.0,13.89,BOGC1,5673,-121.077947,40.592075
54,2018-08-03 06:00:00,3.6,WNW,1.34,12.9,,,251.0,-1.59,8.33,503.936,,303.0,0.45,1.34,0.0,40.0,11.67,BOGC1,5673,-121.077947,40.592075
55,2018-08-03 07:00:00,3.8,WNW,2.23,12.8,,,286.0,-1.35,6.67,503.936,,283.0,0.45,2.23,0.0,49.0,8.89,BOGC1,5673,-121.077947,40.592075
56,2018-08-03 08:00:00,4.3,N,1.34,12.8,,,10.0,0.75,6.11,503.936,,2.0,0.45,1.34,0.0,57.0,8.89,BOGC1,5673,-121.077947,40.592075
57,2018-08-03 09:00:00,4.5,,1.34,12.8,31.11,2.78,223.0,-0.4,3.89,503.936,,,0.0,1.34,0.0,61.0,6.67,BOGC1,5673,-121.077947,40.592075
58,2018-08-03 10:00:00,4.9,,0.45,12.7,,,331.0,0.26,2.22,503.936,,,0.0,0.45,0.0,69.0,5.56,BOGC1,5673,-121.077947,40.592075
59,2018-08-03 11:00:00,5.2,,0.9,12.7,,,306.0,-0.19,1.11,503.936,,,0.0,0.9,0.0,75.0,3.89,BOGC1,5673,-121.077947,40.592075
60,2018-08-03 12:00:00,5.6,,0.45,12.7,,,339.0,0.18,1.11,503.936,,,0.0,0.45,0.0,77.0,3.89,BOGC1,5673,-121.077947,40.592075
