,date_time,T_water_temp_set_1,volt_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
27,2018-08-01 06:45:00,14.83,,17.37,DCYC1,1598,-122.95667,40.64528
28,2018-08-01 07:00:00,14.78,12.81,17.01,DCYC1,1598,-122.95667,40.64528
29,2018-08-01 07:15:00,14.67,,16.69,DCYC1,1598,-122.95667,40.64528
30,2018-08-01 07:30:00,14.61,,16.19,DCYC1,1598,-122.95667,40.64528
31,2018-08-01 07:45:00,14.5,,15.94,DCYC1,1598,-122.95667,40.64528
32,2018-08-01 08:00:00,14.44,12.81,15.57,DCYC1,1598,-122.95667,40.64528
33,2018-08-01 08:15:00,14.33,,15.27,DCYC1,1598,-122.95667,40.64528
34,2018-08-01 08:30:00,14.28,,14.94,DCYC1,1598,-122.95667,40.64528
35,2018-08-01 08:45:00,14.17,,14.62,DCYC1,1598,-122.95667,40.64528
36,2018-08-01 09:00:00,14.06,12.81,14.42,DCYC1,1598,-122.95667,40.64528
37,2018-08-01 09:15:00,13.94,,14.15,DCYC1,1598,-122.95667,40.64528
38,2018-08-01 09:30:00,13.83,,13.86,DCYC1,1598,-122.95667,40.64528
39,2018-08-01 09:45:00,13.72,,13.58,DCYC1,1598,-122.95667,40.64528
40,2018-08-01 10:00:00,13.67,12.81,13.41,DCYC1,1598,-122.95667,40.64528
41,2018-08-01 10:15:00,13.5,,13.19,DCYC1,1598,-122.95667,40.64528
42,2018-08-01 10:30:00,13.44,,12.98,DCYC1,1598,-122.95667,40.64528
43,2018-08-01 10:45:00,13.33,,12.69,DCYC1,1598,-122.95667,40.64528
44,2018-08-01 11:00:00,13.22,12.81,12.43,DCYC1,1598,-122.95667,40.64528
45,2018-08-01 11:15:00,13.11,,12.23,DCYC1,1598,-122.95667,40.64528
46,2018-08-01 11:30:00,13.0,,12.07,DCYC1,1598,-122.95667,40.64528
47,2018-08-01 11:45:00,12.94,,11.86,DCYC1,1598,-122.95667,40.64528
48,2018-08-01 12:00:00,12.83,12.81,11.69,DCYC1,1598,-122.95667,40.64528
49,2018-08-01 12:15:00,12.72,,11.5,DCYC1,1598,-122.95667,40.64528
50,2018-08-01 12:30:00,12.67,,11.29,DCYC1,1598,-122.95667,40.64528
51,2018-08-01 12:45:00,12.56,,11.09,DCYC1,1598,-122.95667,40.64528
52,2018-08-01 13:00:00,12.5,12.81,10.96,DCYC1,1598,-122.95667,40.64528
53,2018-08-01 13:15:00,12.39,,10.81,DCYC1,1598,-122.95667,40.64528
54,2018-08-01 13:30:00,12.33,,10.74,DCYC1,1598,-122.95667,40.64528
55,2018-08-01 13:45:00,12.28,,10.66,DCYC1,1598,-122.95667,40.64528
56,2018-08-01 14:00:00,12.22,12.81,10.84,DCYC1,1598,-122.95667,40.64528
57,2018-08-01 14:15:00,12.11,,11.09,DCYC1,1598,-122.95667,40.64528
58,2018-08-01 14:30:00,12.06,,11.42,DCYC1,1598,-122.95667,40.64528
59,2018-08-01 14:45:00,12.06,,11.87,DCYC1,1598,-122.95667,40.64528
60,2018-08-01 15:00:00,12.0,13.12,12.47,DCYC1,1598,-122.95667,40.64528
61,2018-08-01 15:15:00,11.94,,13.24,DCYC1,1598,-122.95667,40.64528
62,2018-08-01 15:30:00,11.94,,13.98,DCYC1,1598,-122.95667,40.64528
63,2018-08-01 15:45:00,11.89,,14.67,DCYC1,1598,-122.95667,40.64528
64,2018-08-01 16:00:00,11.89,13.43,15.27,DCYC1,1598,-122.95667,40.64528
65,2018-08-01 16:15:00,11.89,,15.96,DCYC1,1598,-122.95667,40.64528
66,2018-08-01 16:30:00,11.89,,16.78,DCYC1,1598,-122.95667,40.64528
67,2018-08-01 16:45:00,11.89,,17.93,DCYC1,1598,-122.95667,40.64528
68,2018-08-01 17:00:00,11.94,14.06,18.92,DCYC1,1598,-122.95667,40.64528
69,2018-08-01 17:15:00,11.94,,19.92,DCYC1,1598,-122.95667,40.64528
70,2018-08-01 17:30:00,12.0,,20.86,DCYC1,1598,-122.95667,40.64528
71,2018-08-01 17:45:00,12.11,,22.07,DCYC1,1598,-122.95667,40.64528
72,2018-08-01 18:00:00,12.17,14.06,24.27,DCYC1,1598,-122.95667,40.64528
73,2018-08-01 18:15:00,12.22,,25.19,DCYC1,1598,-122.95667,40.64528
74,2018-08-01 18:30:00,12.33,,26.53,DCYC1,1598,-122.95667,40.64528
75,2018-08-01 18:45:00,12.44,,27.21,DCYC1,1598,-122.95667,40.64528
76,2018-08-01 19:00:00,12.5,13.74,27.34,DCYC1,1598,-122.95667,40.64528
77,2018-08-01 19:15:00,12.61,,28.33,DCYC1,1598,-122.95667,40.64528
78,2018-08-01 19:30:00,12.78,,29.09,DCYC1,1598,-122.95667,40.64528
79,2018-08-01 19:45:00,12.89,,29.42,DCYC1,1598,-122.95667,40.64528
80,2018-08-01 20:00:00,13.0,13.74,30.33,DCYC1,1598,-122.95667,40.64528
81,2018-08-01 20:15:00,13.17,,31.57,DCYC1,1598,-122.95667,40.64528
82,2018-08-01 20:30:00,13.28,,32.17,DCYC1,1598,-122.95667,40.64528
83,2018-08-01 20:45:00,13.44,,32.57,DCYC1,1598,-122.95667,40.64528
84,2018-08-01 21:00:00,13.61,13.74,34.17,DCYC1,1598,-122.95667,40.64528
85,2018-08-01 21:15:00,13.72,,35.66,DCYC1,1598,-122.95667,40.64528
86,2018-08-01 21:30:00,13.89,,36.27,DCYC1,1598,-122.95667,40.64528
87,2018-08-01 21:45:00,14.0,,37.61,DCYC1,1598,-122.95667,40.64528
88,2018-08-01 22:00:00,14.17,13.43,38.12,DCYC1,1598,-122.95667,40.64528
89,2018-08-01 22:15:00,14.28,,39.57,DCYC1,1598,-122.95667,40.64528
90,2018-08-01 22:30:00,14.39,,39.83,DCYC1,1598,-122.95667,40.64528
91,2018-08-01 22:45:00,14.5,,40.04,DCYC1,1598,-122.95667,40.64528
92,2018-08-01 23:00:00,14.61,13.43,39.76,DCYC1,1598,-122.95667,40.64528
93,2018-08-01 23:15:00,14.72,,39.64,DCYC1,1598,-122.95667,40.64528
94,2018-08-01 23:30:00,14.78,,39.24,DCYC1,1598,-122.95667,40.64528
95,2018-08-01 23:45:00,14.89,,38.7,DCYC1,1598,-122.95667,40.64528
96,2018-08-02 00:00:00,14.94,13.12,38.1,DCYC1,1598,-122.95667,40.64528
97,2018-08-02 00:15:00,15.0,,37.01,DCYC1,1598,-122.95667,40.64528
98,2018-08-02 00:30:00,15.11,,37.18,DCYC1,1598,-122.95667,40.64528
99,2018-08-02 00:45:00,15.17,,36.05,DCYC1,1598,-122.95667,40.64528
100,2018-08-02 01:00:00,15.22,13.12,33.62,DCYC1,1598,-122.95667,40.64528
101,2018-08-02 01:15:00,15.28,,31.99,DCYC1,1598,-122.95667,40.64528
102,2018-08-02 01:30:00,15.33,,31.18,DCYC1,1598,-122.95667,40.64528
103,2018-08-02 01:45:00,15.33,,30.46,DCYC1,1598,-122.95667,40.64528
104,2018-08-02 02:00:00,15.39,13.43,29.88,DCYC1,1598,-122.95667,40.64528
105,2018-08-02 02:15:00,15.44,,29.72,DCYC1,1598,-122.95667,40.64528
106,2018-08-02 02:30:00,15.44,,29.1,DCYC1,1598,-122.95667,40.64528
107,2018-08-02 02:45:00,15.44,,28.16,DCYC1,1598,-122.95667,40.64528
108,2018-08-02 03:00:00,15.44,13.12,27.75,DCYC1,1598,-122.95667,40.64528
109,2018-08-02 03:15:00,15.44,,26.49,DCYC1,1598,-122.95667,40.64528
110,2018-08-02 03:30:00,15.44,,24.77,DCYC1,1598,-122.95667,40.64528
111,2018-08-02 03:45:00,15.44,,23.68,DCYC1,1598,-122.95667,40.64528
112,2018-08-02 04:00:00,15.44,13.12,22.62,DCYC1,1598,-122.95667,40.64528
113,2018-08-02 04:15:00,15.44,,21.76,DCYC1,1598,-122.95667,40.64528
114,2018-08-02 04:30:00,15.44,,21.82,DCYC1,1598,-122.95667,40.64528
115,2018-08-02 04:45:00,15.39,,23.07,DCYC1,1598,-122.95667,40.64528
116,2018-08-02 05:00:00,15.39,12.81,26.05,DCYC1,1598,-122.95667,40.64528
117,2018-08-02 05:15:00,15.39,,25.19,DCYC1,1598,-122.95667,40.64528
118,2018-08-02 05:30:00,15.39,,23.27,DCYC1,1598,-122.95667,40.64528
119,2018-08-02 05:45:00,15.33,,21.72,DCYC1,1598,-122.95667,40.64528
120,2018-08-02 06:00:00,15.33,12.81,21.53,DCYC1,1598,-122.95667,40.64528
121,2018-08-02 06:15:00,15.28,,20.01,DCYC1,1598,-122.95667,40.64528
122,2018-08-02 06:30:00,15.22,,18.87,DCYC1,1598,-122.95667,40.64528
123,2018-08-02 06:45:00,15.17,,17.98,DCYC1,1598,-122.95667,40.64528
124,2018-08-02 07:00:00,15.11,12.81,17.52,DCYC1,1598,-122.95667,40.64528
125,2018-08-02 07:15:00,15.06,,16.93,DCYC1,1598,-122.95667,40.64528
126,2018-08-02 07:30:00,15.0,,16.64,DCYC1,1598,-122.95667,40.64528
127,2018-08-02 07:45:00,14.94,,16.1,DCYC1,1598,-122.95667,40.64528
128,2018-08-02 08:00:00,14.89,12.81,15.76,DCYC1,1598,-122.95667,40.64528
129,2018-08-02 08:15:00,14.83,,15.24,DCYC1,1598,-122.95667,40.64528
130,2018-08-02 08:30:00,14.78,,14.8,DCYC1,1598,-122.95667,40.64528
131,2018-08-02 08:45:00,14.67,,14.48,DCYC1,1598,-122.95667,40.64528
132,2018-08-02 09:00:00,14.61,12.81,13.94,DCYC1,1598,-122.95667,40.64528
133,2018-08-02 09:15:00,14.5,,13.69,DCYC1,1598,-122.95667,40.64528
134,2018-08-02 09:30:00,14.44,,13.28,DCYC1,1598,-122.95667,40.64528
135,2018-08-02 09:45:00,14.33,,12.98,DCYC1,1598,-122.95667,40.64528
136,2018-08-02 10:00:00,14.22,12.81,12.65,DCYC1,1598,-122.95667,40.64528
137,2018-08-02 10:15:00,14.17,,12.32,DCYC1,1598,-122.95667,40.64528
138,2018-08-02 10:30:00,14.06,,12.0,DCYC1,1598,-122.95667,40.64528
139,2018-08-02 10:45:00,13.94,,11.78,DCYC1,1598,-122.95667,40.64528
140,2018-08-02 11:00:00,13.83,12.81,11.47,DCYC1,1598,-122.95667,40.64528
141,2018-08-02 11:15:00,13.72,,11.43,DCYC1,1598,-122.95667,40.64528
142,2018-08-02 11:30:00,13.61,,11.23,DCYC1,1598,-122.95667,40.64528
143,2018-08-02 11:45:00,13.5,,10.99,DCYC1,1598,-122.95667,40.64528
144,2018-08-02 12:00:00,13.33,12.81,10.72,DCYC1,1598,-122.95667,40.64528
145,2018-08-02 12:15:00,13.22,,10.59,DCYC1,1598,-122.95667,40.64528
146,2018-08-02 12:30:00,13.11,,10.42,DCYC1,1598,-122.95667,40.64528
147,2018-08-02 12:45:00,13.0,,10.22,DCYC1,1598,-122.95667,40.64528
148,2018-08-02 13:00:00,12.89,12.81,10.03,DCYC1,1598,-122.95667,40.64528
149,2018-08-02 13:15:00,12.78,,9.77,DCYC1,1598,-122.95667,40.64528
150,2018-08-02 13:30:00,12.67,,9.71,DCYC1,1598,-122.95667,40.64528
151,2018-08-02 13:45:00,12.56,,9.64,DCYC1,1598,-122.95667,40.64528
152,2018-08-02 14:00:00,12.44,12.81,9.72,DCYC1,1598,-122.95667,40.64528
153,2018-08-02 14:15:00,12.33,,10.03,DCYC1,1598,-122.95667,40.64528
154,2018-08-02 14:30:00,12.28,,10.51,DCYC1,1598,-122.95667,40.64528
155,2018-08-02 14:45:00,12.22,,11.21,DCYC1,1598,-122.95667,40.64528
156,2018-08-02 15:00:00,12.17,12.81,12.01,DCYC1,1598,-122.95667,40.64528
157,2018-08-02 15:15:00,12.11,,12.98,DCYC1,1598,-122.95667,40.64528
158,2018-08-02 15:30:00,12.06,,14.07,DCYC1,1598,-122.95667,40.64528
159,2018-08-02 15:45:00,12.06,,15.27,DCYC1,1598,-122.95667,40.64528
160,2018-08-02 16:00:00,12.06,13.12,16.39,DCYC1,1598,-122.95667,40.64528
161,2018-08-02 16:15:00,12.06,,17.88,DCYC1,1598,-122.95667,40.64528
162,2018-08-02 16:30:00,12.11,,19.27,DCYC1,1598,-122.95667,40.64528
163,2018-08-02 16:45:00,12.11,,20.61,DCYC1,1598,-122.95667,40.64528
164,2018-08-02 17:00:00,12.17,13.74,21.82,DCYC1,1598,-122.95667,40.64528
165,2018-08-02 17:15:00,12.28,,22.93,DCYC1,1598,-122.95667,40.64528
166,2018-08-02 17:30:00,12.33,,23.83,DCYC1,1598,-122.95667,40.64528
167,2018-08-02 17:45:00,12.39,,25.92,DCYC1,1598,-122.95667,40.64528
168,2018-08-02 18:00:00,12.5,13.74,27.66,DCYC1,1598,-122.95667,40.64528
169,2018-08-02 18:15:00,12.61,,29.01,DCYC1,1598,-122.95667,40.64528
170,2018-08-02 18:30:00,12.72,,30.37,DCYC1,1598,-122.95667,40.64528
171,2018-08-02 18:45:00,12.83,,31.11,DCYC1,1598,-122.95667,40.64528
172,2018-08-02 19:00:00,12.94,13.74,31.64,DCYC1,1598,-122.95667,40.64528
173,2018-08-02 19:15:00,13.06,,32.31,DCYC1,1598,-122.95667,40.64528
174,2018-08-02 19:30:00,13.22,,32.52,DCYC1,1598,-122.95667,40.64528
175,2018-08-02 19:45:00,13.39,,32.86,DCYC1,1598,-122.95667,40.64528
176,2018-08-02 20:00:00,13.5,13.74,32.98,DCYC1,1598,-122.95667,40.64528
177,2018-08-02 20:15:00,13.67,,34.13,DCYC1,1598,-122.95667,40.64528
178,2018-08-02 20:30:00,13.83,,34.44,DCYC1,1598,-122.95667,40.64528
179,2018-08-02 20:45:00,13.94,,34.87,DCYC1,1598,-122.95667,40.64528
180,2018-08-02 21:00:00,14.11,13.43,35.24,DCYC1,1598,-122.95667,40.64528
181,2018-08-02 21:15:00,14.28,,36.39,DCYC1,1598,-122.95667,40.64528
182,2018-08-02 21:30:00,14.39,,37.89,DCYC1,1598,-122.95667,40.64528
183,2018-08-02 21:45:00,14.56,,38.52,DCYC1,1598,-122.95667,40.64528
184,2018-08-02 22:00:00,14.72,13.43,38.29,DCYC1,1598,-122.95667,40.64528
185,2018-08-02 22:15:00,14.83,,39.12,DCYC1,1598,-122.95667,40.64528
186,2018-08-02 22:30:00,14.94,,40.09,DCYC1,1598,-122.95667,40.64528
187,2018-08-02 22:45:00,15.11,,39.76,DCYC1,1598,-122.95667,40.64528
188,2018-08-02 23:00:00,15.22,13.43,39.09,DCYC1,1598,-122.95667,40.64528
189,2018-08-02 23:15:00,15.28,,39.13,DCYC1,1598,-122.95667,40.64528
190,2018-08-02 23:30:00,15.39,,39.28,DCYC1,1598,-122.95667,40.64528
191,2018-08-02 23:45:00,15.44,,38.56,DCYC1,1598,-122.95667,40.64528
192,2018-08-03 00:00:00,15.56,13.12,38.05,DCYC1,1598,-122.95667,40.64528
193,2018-08-03 00:15:00,15.67,,36.89,DCYC1,1598,-122.95667,40.64528
194,2018-08-03 00:30:00,15.72,,36.41,DCYC1,1598,-122.95667,40.64528
195,2018-08-03 00:45:00,15.78,,35.38,DCYC1,1598,-122.95667,40.64528
196,2018-08-03 01:00:00,15.89,13.12,32.27,DCYC1,1598,-122.95667,40.64528
197,2018-08-03 01:15:00,15.89,,30.42,DCYC1,1598,-122.95667,40.64528
198,2018-08-03 01:30:00,15.94,,29.6,DCYC1,1598,-122.95667,40.64528
199,2018-08-03 01:45:00,16.0,,29.62,DCYC1,1598,-122.95667,40.64528
200,2018-08-03 02:00:00,16.06,13.12,28.41,DCYC1,1598,-122.95667,40.64528
201,2018-08-03 02:15:00,16.06,,27.52,DCYC1,1598,-122.95667,40.64528
202,2018-08-03 02:30:00,16.06,,26.38,DCYC1,1598,-122.95667,40.64528
203,2018-08-03 02:45:00,16.06,,25.69,DCYC1,1598,-122.95667,40.64528
204,2018-08-03 03:00:00,16.06,13.12,25.42,DCYC1,1598,-122.95667,40.64528
205,2018-08-03 03:15:00,16.06,,24.44,DCYC1,1598,-122.95667,40.64528
206,2018-08-03 03:30:00,16.0,,22.98,DCYC1,1598,-122.95667,40.64528
207,2018-08-03 03:45:00,16.0,,21.73,DCYC1,1598,-122.95667,40.64528
208,2018-08-03 04:00:00,16.0,12.81,21.13,DCYC1,1598,-122.95667,40.64528
209,2018-08-03 04:15:00,16.0,,20.35,DCYC1,1598,-122.95667,40.64528
210,2018-08-03 04:30:00,16.0,,21.33,DCYC1,1598,-122.95667,40.64528
211,2018-08-03 04:45:00,16.0,,24.17,DCYC1,1598,-122.95667,40.64528
212,2018-08-03 05:00:00,15.94,12.81,24.57,DCYC1,1598,-122.95667,40.64528
213,2018-08-03 05:15:00,15.94,,22.57,DCYC1,1598,-122.95667,40.64528
214,2018-08-03 05:30:00,15.89,,20.38,DCYC1,1598,-122.95667,40.64528
215,2018-08-03 05:45:00,15.89,,19.15,DCYC1,1598,-122.95667,40.64528
216,2018-08-03 06:00:00,15.83,12.81,18.16,DCYC1,1598,-122.95667,40.64528
217,2018-08-03 06:15:00,15.78,,17.43,DCYC1,1598,-122.95667,40.64528
218,2018-08-03 06:30:00,15.67,,17.0,DCYC1,1598,-122.95667,40.64528
219,2018-08-03 06:45:00,15.61,,16.31,DCYC1,1598,-122.95667,40.64528
220,2018-08-03 07:00:00,15.56,12.81,15.87,DCYC1,1598,-122.95667,40.64528
221,2018-08-03 07:15:00,15.44,,15.36,DCYC1,1598,-122.95667,40.64528
222,2018-08-03 07:30:00,15.39,,15.12,DCYC1,1598,-122.95667,40.64528
223,2018-08-03 07:45:00,15.33,,14.74,DCYC1,1598,-122.95667,40.64528
224,2018-08-03 08:00:00,15.22,12.81,14.38,DCYC1,1598,-122.95667,40.64528
225,2018-08-03 08:15:00,15.11,,13.96,DCYC1,1598,-122.95667,40.64528
226,2018-08-03 08:30:00,15.06,,13.58,DCYC1,1598,-122.95667,40.64528
227,2018-08-03 08:45:00,14.94,,13.36,DCYC1,1598,-122.95667,40.64528
228,2018-08-03 09:00:00,14.83,12.81,13.03,DCYC1,1598,-122.95667,40.64528
229,2018-08-03 09:15:00,14.72,,12.73,DCYC1,1598,-122.95667,40.64528
230,2018-08-03 09:30:00,14.61,,12.49,DCYC1,1598,-122.95667,40.64528
231,2018-08-03 09:45:00,14.5,,12.11,DCYC1,1598,-122.95667,40.64528
232,2018-08-03 10:00:00,14.33,12.81,11.82,DCYC1,1598,-122.95667,40.64528
233,2018-08-03 10:15:00,14.22,,11.5,DCYC1,1598,-122.95667,40.64528
234,2018-08-03 10:30:00,14.11,,11.26,DCYC1,1598,-122.95667,40.64528
235,2018-08-03 10:45:00,14.0,,10.93,DCYC1,1598,-122.95667,40.64528
236,2018-08-03 11:00:00,13.83,12.81,10.58,DCYC1,1598,-122.95667,40.64528
237,2018-08-03 11:15:00,13.72,,10.41,DCYC1,1598,-122.95667,40.64528
238,2018-08-03 11:30:00,13.61,,10.14,DCYC1,1598,-122.95667,40.64528
239,2018-08-03 11:45:00,13.44,,9.94,DCYC1,1598,-122.95667,40.64528
240,2018-08-03 12:00:00,13.33,12.81,9.72,DCYC1,1598,-122.95667,40.64528
241,2018-08-03 12:15:00,13.22,,9.45,DCYC1,1598,-122.95667,40.64528
242,2018-08-03 12:30:00,13.06,,9.3,DCYC1,1598,-122.95667,40.64528
243,2018-08-03 12:45:00,12.94,,9.01,DCYC1,1598,-122.95667,40.64528
244,2018-08-03 13:00:00,12.83,12.81,8.86,DCYC1,1598,-122.95667,40.64528
245,2018-08-03 13:15:00,12.72,,8.69,DCYC1,1598,-122.95667,40.64528
246,2018-08-03 13:30:00,12.56,,8.55,DCYC1,1598,-122.95667,40.64528
247,2018-08-03 13:45:00,12.44,,8.66,DCYC1,1598,-122.95667,40.64528
248,2018-08-03 14:00:00,12.33,12.81,8.68,DCYC1,1598,-122.95667,40.64528
249,2018-08-03 14:15:00,12.28,,8.96,DCYC1,1598,-122.95667,40.64528
250,2018-08-03 14:30:00,12.17,,9.58,DCYC1,1598,-122.95667,40.64528
251,2018-08-03 14:45:00,12.11,,10.27,DCYC1,1598,-122.95667,40.64528
252,2018-08-03 15:00:00,12.06,12.81,11.06,DCYC1,1598,-122.95667,40.64528
253,2018-08-03 15:15:00,12.0,,12.18,DCYC1,1598,-122.95667,40.64528
254,2018-08-03 15:30:00,11.94,,13.26,DCYC1,1598,-122.95667,40.64528
255,2018-08-03 15:45:00,11.89,,14.34,DCYC1,1598,-122.95667,40.64528
256,2018-08-03 16:00:00,11.94,13.12,15.53,DCYC1,1598,-122.95667,40.64528
257,2018-08-03 16:15:00,11.94,,16.71,DCYC1,1598,-122.95667,40.64528
258,2018-08-03 16:30:00,12.0,,17.83,DCYC1,1598,-122.95667,40.64528
259,2018-08-03 16:45:00,12.06,,19.1,DCYC1,1598,-122.95667,40.64528
260,2018-08-03 17:00:00,12.11,13.74,20.3,DCYC1,1598,-122.95667,40.64528
261,2018-08-03 17:15:00,12.17,,21.38,DCYC1,1598,-122.95667,40.64528
262,2018-08-03 17:30:00,12.28,,22.52,DCYC1,1598,-122.95667,40.64528
263,2018-08-03 17:45:00,12.33,,25.02,DCYC1,1598,-122.95667,40.64528
264,2018-08-03 18:00:00,12.44,13.74,26.97,DCYC1,1598,-122.95667,40.64528
265,2018-08-03 18:15:00,12.56,,27.77,DCYC1,1598,-122.95667,40.64528
266,2018-08-03 18:30:00,12.67,,28.84,DCYC1,1598,-122.95667,40.64528
267,2018-08-03 18:45:00,12.78,,30.16,DCYC1,1598,-122.95667,40.64528
268,2018-08-03 19:00:00,12.89,13.74,30.54,DCYC1,1598,-122.95667,40.64528
269,2018-08-03 19:15:00,13.06,,31.17,DCYC1,1598,-122.95667,40.64528
270,2018-08-03 19:30:00,13.22,,30.92,DCYC1,1598,-122.95667,40.64528
271,2018-08-03 19:45:00,13.33,,31.16,DCYC1,1598,-122.95667,40.64528
272,2018-08-03 20:00:00,13.5,13.74,31.79,DCYC1,1598,-122.95667,40.64528
273,2018-08-03 20:15:00,13.61,,32.83,DCYC1,1598,-122.95667,40.64528
274,2018-08-03 20:30:00,13.78,,33.21,DCYC1,1598,-122.95667,40.64528
275,2018-08-03 20:45:00,13.89,,33.74,DCYC1,1598,-122.95667,40.64528
276,2018-08-03 21:00:00,14.06,13.74,34.24,DCYC1,1598,-122.95667,40.64528
277,2018-08-03 21:15:00,14.22,,35.26,DCYC1,1598,-122.95667,40.64528
278,2018-08-03 21:30:00,14.33,,36.41,DCYC1,1598,-122.95667,40.64528
279,2018-08-03 21:45:00,14.5,,36.66,DCYC1,1598,-122.95667,40.64528
280,2018-08-03 22:00:00,14.61,13.43,37.73,DCYC1,1598,-122.95667,40.64528
281,2018-08-03 22:15:00,14.78,,37.15,DCYC1,1598,-122.95667,40.64528
282,2018-08-03 22:30:00,14.89,,37.87,DCYC1,1598,-122.95667,40.64528
283,2018-08-03 22:45:00,15.0,,37.95,DCYC1,1598,-122.95667,40.64528
284,2018-08-03 23:00:00,15.11,13.43,37.17,DCYC1,1598,-122.95667,40.64528
285,2018-08-03 23:15:00,15.28,,36.94,DCYC1,1598,-122.95667,40.64528
286,2018-08-03 23:30:00,15.33,,36.29,DCYC1,1598,-122.95667,40.64528
287,2018-08-03 23:45:00,15.39,,36.78,DCYC1,1598,-122.95667,40.64528
288,2018-08-04 00:00:00,15.5,13.43,36.26,DCYC1,1598,-122.95667,40.64528
289,2018-08-04 00:15:00,15.56,,35.83,DCYC1,1598,-122.95667,40.64528
290,2018-08-04 00:30:00,15.67,,34.92,DCYC1,1598,-122.95667,40.64528
291,2018-08-04 00:45:00,15.72,,34.03,DCYC1,1598,-122.95667,40.64528
292,2018-08-04 01:00:00,15.78,13.12,31.76,DCYC1,1598,-122.95667,40.64528
293,2018-08-04 01:15:00,15.83,,30.59,DCYC1,1598,-122.95667,40.64528
294,2018-08-04 01:30:00,15.89,,28.91,DCYC1,1598,-122.95667,40.64528
295,2018-08-04 01:45:00,15.94,,28.51,DCYC1,1598,-122.95667,40.64528
296,2018-08-04 02:00:00,15.94,13.12,28.01,DCYC1,1598,-122.95667,40.64528
297,2018-08-04 02:15:00,15.94,,27.03,DCYC1,1598,-122.95667,40.64528
298,2018-08-04 02:30:00,16.0,,26.03,DCYC1,1598,-122.95667,40.64528
299,2018-08-04 02:45:00,16.0,,25.19,DCYC1,1598,-122.95667,40.64528
300,2018-08-04 03:00:00,16.0,13.12,24.62,DCYC1,1598,-122.95667,40.64528
301,2018-08-04 03:15:00,16.0,,23.94,DCYC1,1598,-122.95667,40.64528
302,2018-08-04 03:30:00,15.94,,23.02,DCYC1,1598,-122.95667,40.64528
303,2018-08-04 03:45:00,15.94,,22.14,DCYC1,1598,-122.95667,40.64528
304,2018-08-04 04:00:00,15.94,12.81,20.66,DCYC1,1598,-122.95667,40.64528
305,2018-08-04 04:15:00,15.94,,19.81,DCYC1,1598,-122.95667,40.64528
306,2018-08-04 04:30:00,15.94,,19.02,DCYC1,1598,-122.95667,40.64528
307,2018-08-04 04:45:00,15.94,,18.86,DCYC1,1598,-122.95667,40.64528
308,2018-08-04 05:00:00,15.89,12.81,18.77,DCYC1,1598,-122.95667,40.64528
