,date_time,precip_accum_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
1,2018-08-01 00:15:00,122.936,,STPC1,5950,-120.10306,39.47056
2,2018-08-01 00:30:00,122.936,,STPC1,5950,-120.10306,39.47056
3,2018-08-01 00:45:00,122.936,,STPC1,5950,-120.10306,39.47056
4,2018-08-01 01:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
5,2018-08-01 01:15:00,122.936,,STPC1,5950,-120.10306,39.47056
6,2018-08-01 01:30:00,122.936,,STPC1,5950,-120.10306,39.47056
7,2018-08-01 01:45:00,122.936,,STPC1,5950,-120.10306,39.47056
8,2018-08-01 02:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
9,2018-08-01 02:15:00,122.936,,STPC1,5950,-120.10306,39.47056
10,2018-08-01 02:30:00,122.936,,STPC1,5950,-120.10306,39.47056
11,2018-08-01 02:45:00,122.936,,STPC1,5950,-120.10306,39.47056
12,2018-08-01 03:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
13,2018-08-01 03:15:00,122.936,,STPC1,5950,-120.10306,39.47056
14,2018-08-01 03:30:00,122.936,,STPC1,5950,-120.10306,39.47056
15,2018-08-01 03:45:00,122.936,,STPC1,5950,-120.10306,39.47056
16,2018-08-01 04:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
17,2018-08-01 04:15:00,122.936,,STPC1,5950,-120.10306,39.47056
18,2018-08-01 04:30:00,122.936,,STPC1,5950,-120.10306,39.47056
19,2018-08-01 04:45:00,122.936,,STPC1,5950,-120.10306,39.47056
20,2018-08-01 05:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
21,2018-08-01 05:15:00,122.936,,STPC1,5950,-120.10306,39.47056
22,2018-08-01 05:30:00,122.936,,STPC1,5950,-120.10306,39.47056
23,2018-08-01 05:45:00,122.936,,STPC1,5950,-120.10306,39.47056
24,2018-08-01 06:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
25,2018-08-01 06:15:00,122.936,,STPC1,5950,-120.10306,39.47056
26,2018-08-01 06:30:00,122.936,,STPC1,5950,-120.10306,39.47056
27,2018-08-01 06:45:00,122.936,,STPC1,5950,-120.10306,39.47056
28,2018-08-01 07:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
29,2018-08-01 07:15:00,122.936,,STPC1,5950,-120.10306,39.47056
30,2018-08-01 07:30:00,122.936,,STPC1,5950,-120.10306,39.47056
31,2018-08-01 07:45:00,122.936,,STPC1,5950,-120.10306,39.47056
32,2018-08-01 08:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
33,2018-08-01 08:15:00,122.936,,STPC1,5950,-120.10306,39.47056
34,2018-08-01 08:30:00,122.936,,STPC1,5950,-120.10306,39.47056
35,2018-08-01 08:45:00,122.936,,STPC1,5950,-120.10306,39.47056
36,2018-08-01 09:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
37,2018-08-01 09:15:00,122.936,,STPC1,5950,-120.10306,39.47056
38,2018-08-01 09:30:00,122.936,,STPC1,5950,-120.10306,39.47056
39,2018-08-01 09:45:00,122.936,,STPC1,5950,-120.10306,39.47056
40,2018-08-01 10:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
41,2018-08-01 10:15:00,122.936,,STPC1,5950,-120.10306,39.47056
42,2018-08-01 10:30:00,122.936,,STPC1,5950,-120.10306,39.47056
43,2018-08-01 10:45:00,122.936,,STPC1,5950,-120.10306,39.47056
44,2018-08-01 11:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
45,2018-08-01 11:15:00,122.936,,STPC1,5950,-120.10306,39.47056
46,2018-08-01 11:30:00,122.936,,STPC1,5950,-120.10306,39.47056
47,2018-08-01 11:45:00,122.936,,STPC1,5950,-120.10306,39.47056
48,2018-08-01 12:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
49,2018-08-01 12:15:00,122.936,,STPC1,5950,-120.10306,39.47056
50,2018-08-01 12:30:00,122.936,,STPC1,5950,-120.10306,39.47056
51,2018-08-01 12:45:00,122.936,,STPC1,5950,-120.10306,39.47056
52,2018-08-01 13:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
53,2018-08-01 13:15:00,122.936,,STPC1,5950,-120.10306,39.47056
54,2018-08-01 13:30:00,122.936,,STPC1,5950,-120.10306,39.47056
55,2018-08-01 13:45:00,122.936,,STPC1,5950,-120.10306,39.47056
56,2018-08-01 14:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
57,2018-08-01 14:15:00,122.936,,STPC1,5950,-120.10306,39.47056
58,2018-08-01 14:30:00,122.936,,STPC1,5950,-120.10306,39.47056
59,2018-08-01 14:45:00,122.936,,STPC1,5950,-120.10306,39.47056
60,2018-08-01 15:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
61,2018-08-01 15:15:00,122.936,,STPC1,5950,-120.10306,39.47056
62,2018-08-01 15:30:00,122.936,,STPC1,5950,-120.10306,39.47056
63,2018-08-01 15:45:00,122.936,,STPC1,5950,-120.10306,39.47056
64,2018-08-01 16:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
65,2018-08-01 16:15:00,122.936,,STPC1,5950,-120.10306,39.47056
66,2018-08-01 16:30:00,122.936,,STPC1,5950,-120.10306,39.47056
67,2018-08-01 16:45:00,122.936,,STPC1,5950,-120.10306,39.47056
68,2018-08-01 17:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
69,2018-08-01 17:15:00,122.936,,STPC1,5950,-120.10306,39.47056
70,2018-08-01 17:30:00,122.936,,STPC1,5950,-120.10306,39.47056
71,2018-08-01 17:45:00,122.936,,STPC1,5950,-120.10306,39.47056
72,2018-08-01 18:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
73,2018-08-01 18:15:00,122.936,,STPC1,5950,-120.10306,39.47056
74,2018-08-01 18:30:00,122.936,,STPC1,5950,-120.10306,39.47056
75,2018-08-01 18:45:00,122.936,,STPC1,5950,-120.10306,39.47056
76,2018-08-01 19:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
77,2018-08-01 19:15:00,122.936,,STPC1,5950,-120.10306,39.47056
78,2018-08-01 19:30:00,122.936,,STPC1,5950,-120.10306,39.47056
79,2018-08-01 19:45:00,122.936,,STPC1,5950,-120.10306,39.47056
80,2018-08-01 20:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
81,2018-08-01 20:15:00,122.936,,STPC1,5950,-120.10306,39.47056
82,2018-08-01 20:30:00,122.936,,STPC1,5950,-120.10306,39.47056
83,2018-08-01 20:45:00,122.936,,STPC1,5950,-120.10306,39.47056
84,2018-08-01 21:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
85,2018-08-01 21:15:00,122.936,,STPC1,5950,-120.10306,39.47056
86,2018-08-01 21:30:00,122.936,,STPC1,5950,-120.10306,39.47056
87,2018-08-01 21:45:00,122.936,,STPC1,5950,-120.10306,39.47056
88,2018-08-01 22:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
89,2018-08-01 22:15:00,122.936,,STPC1,5950,-120.10306,39.47056
90,2018-08-01 22:30:00,122.936,,STPC1,5950,-120.10306,39.47056
91,2018-08-01 22:45:00,122.936,,STPC1,5950,-120.10306,39.47056
92,2018-08-01 23:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
93,2018-08-01 23:15:00,122.936,,STPC1,5950,-120.10306,39.47056
94,2018-08-01 23:30:00,122.936,,STPC1,5950,-120.10306,39.47056
95,2018-08-01 23:45:00,122.936,,STPC1,5950,-120.10306,39.47056
96,2018-08-02 00:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
97,2018-08-02 00:15:00,122.936,,STPC1,5950,-120.10306,39.47056
98,2018-08-02 00:30:00,122.936,,STPC1,5950,-120.10306,39.47056
99,2018-08-02 00:45:00,122.936,,STPC1,5950,-120.10306,39.47056
100,2018-08-02 01:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
101,2018-08-02 01:15:00,122.936,,STPC1,5950,-120.10306,39.47056
102,2018-08-02 01:30:00,122.936,,STPC1,5950,-120.10306,39.47056
103,2018-08-02 01:45:00,122.936,,STPC1,5950,-120.10306,39.47056
104,2018-08-02 02:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
105,2018-08-02 02:15:00,122.936,,STPC1,5950,-120.10306,39.47056
106,2018-08-02 02:30:00,122.936,,STPC1,5950,-120.10306,39.47056
107,2018-08-02 02:45:00,122.936,,STPC1,5950,-120.10306,39.47056
108,2018-08-02 03:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
109,2018-08-02 03:15:00,122.936,,STPC1,5950,-120.10306,39.47056
110,2018-08-02 03:30:00,122.936,,STPC1,5950,-120.10306,39.47056
111,2018-08-02 03:45:00,122.936,,STPC1,5950,-120.10306,39.47056
112,2018-08-02 04:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
113,2018-08-02 04:15:00,122.936,,STPC1,5950,-120.10306,39.47056
114,2018-08-02 04:30:00,122.936,,STPC1,5950,-120.10306,39.47056
115,2018-08-02 04:45:00,122.936,,STPC1,5950,-120.10306,39.47056
116,2018-08-02 05:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
117,2018-08-02 05:15:00,122.936,,STPC1,5950,-120.10306,39.47056
118,2018-08-02 05:30:00,122.936,,STPC1,5950,-120.10306,39.47056
119,2018-08-02 05:45:00,122.936,,STPC1,5950,-120.10306,39.47056
120,2018-08-02 06:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
121,2018-08-02 06:15:00,122.936,,STPC1,5950,-120.10306,39.47056
122,2018-08-02 06:30:00,122.936,,STPC1,5950,-120.10306,39.47056
123,2018-08-02 06:45:00,122.936,,STPC1,5950,-120.10306,39.47056
124,2018-08-02 07:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
125,2018-08-02 07:15:00,122.936,,STPC1,5950,-120.10306,39.47056
126,2018-08-02 07:30:00,122.936,,STPC1,5950,-120.10306,39.47056
127,2018-08-02 07:45:00,122.936,,STPC1,5950,-120.10306,39.47056
128,2018-08-02 08:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
129,2018-08-02 08:15:00,122.936,,STPC1,5950,-120.10306,39.47056
130,2018-08-02 08:30:00,122.936,,STPC1,5950,-120.10306,39.47056
131,2018-08-02 08:45:00,122.936,,STPC1,5950,-120.10306,39.47056
132,2018-08-02 09:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
133,2018-08-02 09:15:00,122.936,,STPC1,5950,-120.10306,39.47056
134,2018-08-02 09:30:00,122.936,,STPC1,5950,-120.10306,39.47056
135,2018-08-02 09:45:00,122.936,,STPC1,5950,-120.10306,39.47056
136,2018-08-02 10:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
137,2018-08-02 10:15:00,122.936,,STPC1,5950,-120.10306,39.47056
138,2018-08-02 10:30:00,122.936,,STPC1,5950,-120.10306,39.47056
139,2018-08-02 10:45:00,122.936,,STPC1,5950,-120.10306,39.47056
140,2018-08-02 11:00:00,122.936,,STPC1,5950,-120.10306,39.47056
141,2018-08-02 11:15:00,122.936,,STPC1,5950,-120.10306,39.47056
142,2018-08-02 11:30:00,122.936,,STPC1,5950,-120.10306,39.47056
143,2018-08-02 11:45:00,122.936,,STPC1,5950,-120.10306,39.47056
144,2018-08-02 12:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
145,2018-08-02 12:15:00,122.936,,STPC1,5950,-120.10306,39.47056
146,2018-08-02 12:30:00,122.936,,STPC1,5950,-120.10306,39.47056
147,2018-08-02 12:45:00,122.936,,STPC1,5950,-120.10306,39.47056
148,2018-08-02 13:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
149,2018-08-02 13:15:00,122.936,,STPC1,5950,-120.10306,39.47056
150,2018-08-02 13:30:00,122.936,,STPC1,5950,-120.10306,39.47056
151,2018-08-02 13:45:00,122.936,,STPC1,5950,-120.10306,39.47056
152,2018-08-02 14:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
153,2018-08-02 14:15:00,122.936,,STPC1,5950,-120.10306,39.47056
154,2018-08-02 14:30:00,122.936,,STPC1,5950,-120.10306,39.47056
155,2018-08-02 14:45:00,122.936,,STPC1,5950,-120.10306,39.47056
156,2018-08-02 15:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
157,2018-08-02 15:15:00,122.936,,STPC1,5950,-120.10306,39.47056
158,2018-08-02 15:30:00,122.936,,STPC1,5950,-120.10306,39.47056
159,2018-08-02 15:45:00,122.936,,STPC1,5950,-120.10306,39.47056
160,2018-08-02 16:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
161,2018-08-02 16:15:00,122.936,,STPC1,5950,-120.10306,39.47056
162,2018-08-02 16:30:00,122.936,,STPC1,5950,-120.10306,39.47056
163,2018-08-02 16:45:00,122.936,,STPC1,5950,-120.10306,39.47056
164,2018-08-02 17:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
165,2018-08-02 17:15:00,122.936,,STPC1,5950,-120.10306,39.47056
166,2018-08-02 17:30:00,122.936,,STPC1,5950,-120.10306,39.47056
167,2018-08-02 17:45:00,122.936,,STPC1,5950,-120.10306,39.47056
168,2018-08-02 18:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
169,2018-08-02 18:15:00,122.936,,STPC1,5950,-120.10306,39.47056
170,2018-08-02 18:30:00,122.936,,STPC1,5950,-120.10306,39.47056
171,2018-08-02 18:45:00,122.936,,STPC1,5950,-120.10306,39.47056
172,2018-08-02 19:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
173,2018-08-02 19:15:00,122.936,,STPC1,5950,-120.10306,39.47056
174,2018-08-02 19:30:00,122.936,,STPC1,5950,-120.10306,39.47056
175,2018-08-02 19:45:00,122.936,,STPC1,5950,-120.10306,39.47056
176,2018-08-02 20:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
177,2018-08-02 20:15:00,122.936,,STPC1,5950,-120.10306,39.47056
178,2018-08-02 20:30:00,122.936,,STPC1,5950,-120.10306,39.47056
179,2018-08-02 20:45:00,122.936,,STPC1,5950,-120.10306,39.47056
180,2018-08-02 21:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
181,2018-08-02 21:15:00,122.936,,STPC1,5950,-120.10306,39.47056
182,2018-08-02 21:30:00,122.936,,STPC1,5950,-120.10306,39.47056
183,2018-08-02 21:45:00,122.936,,STPC1,5950,-120.10306,39.47056
184,2018-08-02 22:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
185,2018-08-02 22:15:00,122.936,,STPC1,5950,-120.10306,39.47056
186,2018-08-02 22:30:00,122.936,,STPC1,5950,-120.10306,39.47056
187,2018-08-02 22:45:00,122.936,,STPC1,5950,-120.10306,39.47056
188,2018-08-02 23:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
189,2018-08-02 23:15:00,122.936,,STPC1,5950,-120.10306,39.47056
190,2018-08-02 23:30:00,122.936,,STPC1,5950,-120.10306,39.47056
191,2018-08-02 23:45:00,122.936,,STPC1,5950,-120.10306,39.47056
192,2018-08-03 00:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
193,2018-08-03 00:15:00,122.936,,STPC1,5950,-120.10306,39.47056
194,2018-08-03 00:30:00,122.936,,STPC1,5950,-120.10306,39.47056
195,2018-08-03 00:45:00,122.936,,STPC1,5950,-120.10306,39.47056
196,2018-08-03 01:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
197,2018-08-03 01:15:00,122.936,,STPC1,5950,-120.10306,39.47056
198,2018-08-03 01:30:00,122.936,,STPC1,5950,-120.10306,39.47056
199,2018-08-03 01:45:00,122.936,,STPC1,5950,-120.10306,39.47056
200,2018-08-03 02:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
201,2018-08-03 02:15:00,122.936,,STPC1,5950,-120.10306,39.47056
202,2018-08-03 02:30:00,122.936,,STPC1,5950,-120.10306,39.47056
203,2018-08-03 02:45:00,122.936,,STPC1,5950,-120.10306,39.47056
204,2018-08-03 03:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
205,2018-08-03 03:15:00,122.936,,STPC1,5950,-120.10306,39.47056
206,2018-08-03 03:30:00,122.936,,STPC1,5950,-120.10306,39.47056
207,2018-08-03 03:45:00,122.936,,STPC1,5950,-120.10306,39.47056
208,2018-08-03 04:00:00,122.936,0.0,STPC1,5950,-120.10306,39.47056
209,2018-08-03 04:15:00,122.936,,STPC1,5950,-120.10306,39.47056
210,2018-08-03 04:30:00,122.936,,STPC1,5950,-120.10306,39.47056
211,2018-08-03 04:45:00,122.936,,STPC1,5950,-120.10306,39.47056
