,date_time,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 01:00:00,31.67,UR387,4289,-120.67329,39.83164
1,2018-08-01 03:00:00,24.44,UR387,4289,-120.67329,39.83164
2,2018-08-01 03:55:00,22.22,UR387,4289,-120.67329,39.83164
3,2018-08-01 04:20:00,21.11,UR387,4289,-120.67329,39.83164
4,2018-08-01 04:45:00,20.56,UR387,4289,-120.67329,39.83164
5,2018-08-01 06:45:00,18.89,UR387,4289,-120.67329,39.83164
6,2018-08-01 08:45:00,15.0,UR387,4289,-120.67329,39.83164
7,2018-08-01 10:45:00,12.78,UR387,4289,-120.67329,39.83164
8,2018-08-01 12:45:00,11.11,UR387,4289,-120.67329,39.83164
9,2018-08-01 14:35:00,10.56,UR387,4289,-120.67329,39.83164
10,2018-08-01 14:50:00,11.11,UR387,4289,-120.67329,39.83164
11,2018-08-01 16:50:00,21.67,UR387,4289,-120.67329,39.83164
12,2018-08-01 18:50:00,30.56,UR387,4289,-120.67329,39.83164
13,2018-08-01 19:20:00,31.67,UR387,4289,-120.67329,39.83164
14,2018-08-01 21:20:00,32.22,UR387,4289,-120.67329,39.83164
15,2018-08-01 22:15:00,32.78,UR387,4289,-120.67329,39.83164
16,2018-08-02 00:15:00,31.11,UR387,4289,-120.67329,39.83164
17,2018-08-02 01:35:00,29.44,UR387,4289,-120.67329,39.83164
18,2018-08-02 03:35:00,22.78,UR387,4289,-120.67329,39.83164
19,2018-08-02 04:20:00,20.56,UR387,4289,-120.67329,39.83164
20,2018-08-02 04:55:00,18.89,UR387,4289,-120.67329,39.83164
21,2018-08-02 06:55:00,15.0,UR387,4289,-120.67329,39.83164
22,2018-08-02 08:55:00,12.22,UR387,4289,-120.67329,39.83164
23,2018-08-02 10:55:00,9.44,UR387,4289,-120.67329,39.83164
24,2018-08-02 12:35:00,8.33,UR387,4289,-120.67329,39.83164
25,2018-08-02 13:20:00,7.22,UR387,4289,-120.67329,39.83164
26,2018-08-02 15:20:00,10.56,UR387,4289,-120.67329,39.83164
27,2018-08-02 17:20:00,21.11,UR387,4289,-120.67329,39.83164
28,2018-08-02 18:15:00,23.89,UR387,4289,-120.67329,39.83164
29,2018-08-02 20:15:00,30.56,UR387,4289,-120.67329,39.83164
30,2018-08-02 21:35:00,31.11,UR387,4289,-120.67329,39.83164
31,2018-08-02 22:50:00,31.67,UR387,4289,-120.67329,39.83164
32,2018-08-03 00:50:00,28.89,UR387,4289,-120.67329,39.83164
33,2018-08-03 01:10:00,28.33,UR387,4289,-120.67329,39.83164
34,2018-08-03 01:40:00,27.78,UR387,4289,-120.67329,39.83164
35,2018-08-03 03:40:00,20.56,UR387,4289,-120.67329,39.83164
36,2018-08-03 04:45:00,17.78,UR387,4289,-120.67329,39.83164
37,2018-08-03 06:45:00,14.44,UR387,4289,-120.67329,39.83164
38,2018-08-03 07:50:00,12.78,UR387,4289,-120.67329,39.83164
39,2018-08-03 09:50:00,10.56,UR387,4289,-120.67329,39.83164
40,2018-08-03 11:50:00,8.89,UR387,4289,-120.67329,39.83164
41,2018-08-03 13:50:00,7.22,UR387,4289,-120.67329,39.83164
42,2018-08-03 15:55:00,12.22,UR387,4289,-120.67329,39.83164
43,2018-08-03 17:05:00,19.44,UR387,4289,-120.67329,39.83164
44,2018-08-03 19:05:00,22.78,UR387,4289,-120.67329,39.83164
45,2018-08-03 21:00:00,28.33,UR387,4289,-120.67329,39.83164
46,2018-08-03 22:20:00,30.0,UR387,4289,-120.67329,39.83164
47,2018-08-04 00:20:00,28.33,UR387,4289,-120.67329,39.83164
48,2018-08-04 02:20:00,23.89,UR387,4289,-120.67329,39.83164
49,2018-08-04 04:10:00,18.33,UR387,4289,-120.67329,39.83164
50,2018-08-04 05:55:00,14.44,UR387,4289,-120.67329,39.83164
51,2018-08-04 07:55:00,12.22,UR387,4289,-120.67329,39.83164
52,2018-08-04 09:55:00,10.0,UR387,4289,-120.67329,39.83164
53,2018-08-04 11:55:00,8.33,UR387,4289,-120.67329,39.83164
54,2018-08-04 13:55:00,6.67,UR387,4289,-120.67329,39.83164
55,2018-08-04 15:15:00,9.44,UR387,4289,-120.67329,39.83164
56,2018-08-04 17:15:00,21.11,UR387,4289,-120.67329,39.83164
57,2018-08-04 19:15:00,26.67,UR387,4289,-120.67329,39.83164
58,2018-08-04 21:15:00,26.67,UR387,4289,-120.67329,39.83164
59,2018-08-04 23:15:00,24.44,UR387,4289,-120.67329,39.83164
60,2018-08-04 23:45:00,24.44,UR387,4289,-120.67329,39.83164
61,2018-08-05 01:45:00,21.67,UR387,4289,-120.67329,39.83164
62,2018-08-05 03:45:00,16.67,UR387,4289,-120.67329,39.83164
63,2018-08-05 05:45:00,12.78,UR387,4289,-120.67329,39.83164
64,2018-08-05 07:45:00,10.56,UR387,4289,-120.67329,39.83164
65,2018-08-05 09:45:00,8.33,UR387,4289,-120.67329,39.83164
66,2018-08-05 11:45:00,6.67,UR387,4289,-120.67329,39.83164
67,2018-08-05 13:50:00,5.0,UR387,4289,-120.67329,39.83164
68,2018-08-05 15:50:00,10.56,UR387,4289,-120.67329,39.83164
69,2018-08-05 17:50:00,21.67,UR387,4289,-120.67329,39.83164
70,2018-08-05 18:35:00,24.44,UR387,4289,-120.67329,39.83164
71,2018-08-05 20:35:00,27.78,UR387,4289,-120.67329,39.83164
72,2018-08-05 21:50:00,27.22,UR387,4289,-120.67329,39.83164
73,2018-08-05 23:50:00,25.56,UR387,4289,-120.67329,39.83164
74,2018-08-06 00:05:00,25.56,UR387,4289,-120.67329,39.83164
75,2018-08-06 02:05:00,22.22,UR387,4289,-120.67329,39.83164
76,2018-08-06 03:40:00,17.78,UR387,4289,-120.67329,39.83164
77,2018-08-06 05:40:00,12.78,UR387,4289,-120.67329,39.83164
78,2018-08-06 07:40:00,10.56,UR387,4289,-120.67329,39.83164
79,2018-08-06 09:45:00,8.33,UR387,4289,-120.67329,39.83164
80,2018-08-06 11:45:00,6.11,UR387,4289,-120.67329,39.83164
81,2018-08-06 13:45:00,5.0,UR387,4289,-120.67329,39.83164
82,2018-08-06 15:40:00,8.33,UR387,4289,-120.67329,39.83164
83,2018-08-06 16:25:00,12.22,UR387,4289,-120.67329,39.83164
84,2018-08-06 18:25:00,22.78,UR387,4289,-120.67329,39.83164
85,2018-08-06 20:25:00,31.11,UR387,4289,-120.67329,39.83164
86,2018-08-06 21:05:00,31.11,UR387,4289,-120.67329,39.83164
87,2018-08-06 23:05:00,30.0,UR387,4289,-120.67329,39.83164
88,2018-08-07 00:15:00,30.0,UR387,4289,-120.67329,39.83164
89,2018-08-07 02:15:00,25.56,UR387,4289,-120.67329,39.83164
90,2018-08-07 04:25:00,18.33,UR387,4289,-120.67329,39.83164
91,2018-08-07 05:10:00,17.22,UR387,4289,-120.67329,39.83164
92,2018-08-07 07:10:00,14.44,UR387,4289,-120.67329,39.83164
93,2018-08-07 09:10:00,11.67,UR387,4289,-120.67329,39.83164
94,2018-08-07 11:10:00,10.56,UR387,4289,-120.67329,39.83164
95,2018-08-07 13:10:00,8.33,UR387,4289,-120.67329,39.83164
96,2018-08-07 14:00:00,8.33,UR387,4289,-120.67329,39.83164
97,2018-08-07 16:00:00,13.89,UR387,4289,-120.67329,39.83164
98,2018-08-07 18:00:00,24.44,UR387,4289,-120.67329,39.83164
99,2018-08-07 20:00:00,32.78,UR387,4289,-120.67329,39.83164
100,2018-08-07 20:30:00,33.89,UR387,4289,-120.67329,39.83164
101,2018-08-07 22:45:00,33.89,UR387,4289,-120.67329,39.83164
102,2018-08-07 23:55:00,32.78,UR387,4289,-120.67329,39.83164
103,2018-08-08 00:40:00,32.78,UR387,4289,-120.67329,39.83164
104,2018-08-08 02:40:00,26.67,UR387,4289,-120.67329,39.83164
105,2018-08-08 04:00:00,22.22,UR387,4289,-120.67329,39.83164
106,2018-08-08 04:45:00,20.56,UR387,4289,-120.67329,39.83164
107,2018-08-08 06:45:00,16.11,UR387,4289,-120.67329,39.83164
108,2018-08-08 08:45:00,13.33,UR387,4289,-120.67329,39.83164
109,2018-08-08 09:55:00,12.22,UR387,4289,-120.67329,39.83164
110,2018-08-08 11:35:00,10.56,UR387,4289,-120.67329,39.83164
111,2018-08-08 13:35:00,9.44,UR387,4289,-120.67329,39.83164
112,2018-08-08 14:50:00,10.0,UR387,4289,-120.67329,39.83164
113,2018-08-08 15:10:00,10.56,UR387,4289,-120.67329,39.83164
114,2018-08-08 17:10:00,22.78,UR387,4289,-120.67329,39.83164
115,2018-08-08 19:10:00,28.33,UR387,4289,-120.67329,39.83164
116,2018-08-08 21:10:00,32.78,UR387,4289,-120.67329,39.83164
117,2018-08-08 23:10:00,31.67,UR387,4289,-120.67329,39.83164
118,2018-08-09 01:10:00,29.44,UR387,4289,-120.67329,39.83164
119,2018-08-09 02:20:00,26.11,UR387,4289,-120.67329,39.83164
120,2018-08-09 04:20:00,19.44,UR387,4289,-120.67329,39.83164
121,2018-08-09 06:20:00,16.11,UR387,4289,-120.67329,39.83164
122,2018-08-09 08:20:00,13.33,UR387,4289,-120.67329,39.83164
123,2018-08-09 10:20:00,11.67,UR387,4289,-120.67329,39.83164
124,2018-08-09 12:20:00,9.44,UR387,4289,-120.67329,39.83164
125,2018-08-09 14:20:00,8.33,UR387,4289,-120.67329,39.83164
126,2018-08-09 16:20:00,16.67,UR387,4289,-120.67329,39.83164
127,2018-08-09 18:15:00,26.67,UR387,4289,-120.67329,39.83164
128,2018-08-09 19:45:00,31.11,UR387,4289,-120.67329,39.83164
129,2018-08-09 21:45:00,34.44,UR387,4289,-120.67329,39.83164
130,2018-08-09 23:20:00,32.78,UR387,4289,-120.67329,39.83164
131,2018-08-10 01:10:00,31.67,UR387,4289,-120.67329,39.83164
132,2018-08-10 01:40:00,28.33,UR387,4289,-120.67329,39.83164
133,2018-08-10 03:40:00,22.78,UR387,4289,-120.67329,39.83164
134,2018-08-10 05:40:00,17.78,UR387,4289,-120.67329,39.83164
135,2018-08-10 07:40:00,15.0,UR387,4289,-120.67329,39.83164
136,2018-08-10 09:40:00,13.33,UR387,4289,-120.67329,39.83164
137,2018-08-10 11:40:00,11.67,UR387,4289,-120.67329,39.83164
138,2018-08-10 13:40:00,10.0,UR387,4289,-120.67329,39.83164
139,2018-08-10 15:30:00,12.22,UR387,4289,-120.67329,39.83164
140,2018-08-10 15:45:00,13.89,UR387,4289,-120.67329,39.83164
141,2018-08-10 17:15:00,21.67,UR387,4289,-120.67329,39.83164
142,2018-08-10 19:15:00,31.11,UR387,4289,-120.67329,39.83164
143,2018-08-10 21:15:00,33.33,UR387,4289,-120.67329,39.83164
144,2018-08-10 23:15:00,32.78,UR387,4289,-120.67329,39.83164
145,2018-08-11 01:15:00,29.44,UR387,4289,-120.67329,39.83164
146,2018-08-11 01:35:00,28.33,UR387,4289,-120.67329,39.83164
147,2018-08-11 02:25:00,26.67,UR387,4289,-120.67329,39.83164
