,date_time,soil_temp_set_1,dew_point_temperature_set_1d,heat_index_set_1d,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,37.06,7.33,34.08,16.75,36.29,PVKC1,994,-123.14000,39.34000
1,2018-08-01 01:00:00,37.46,7.43,31.79,19.33,33.89,PVKC1,994,-123.14000,39.34000
2,2018-08-01 02:00:00,36.76,8.72,30.33,23.36,32.14,PVKC1,994,-123.14000,39.34000
3,2018-08-01 03:00:00,35.16,11.18,28.59,31.81,29.68,PVKC1,994,-123.14000,39.34000
4,2018-08-01 04:00:00,33.76,11.61,,40.96,25.89,PVKC1,994,-123.14000,39.34000
5,2018-08-01 05:00:00,32.46,11.6,,50.36,22.46,PVKC1,994,-123.14000,39.34000
6,2018-08-01 06:00:00,31.26,11.91,,58.95,20.23,PVKC1,994,-123.14000,39.34000
7,2018-08-01 07:00:00,30.16,11.29,,59.51,19.42,PVKC1,994,-123.14000,39.34000
8,2018-08-01 08:00:00,29.26,11.47,,71.74,16.63,PVKC1,994,-123.14000,39.34000
9,2018-08-01 09:00:00,28.36,10.16,,68.65,15.96,PVKC1,994,-123.14000,39.34000
10,2018-08-01 10:00:00,27.52,10.0,,73.06,14.82,PVKC1,994,-123.14000,39.34000
11,2018-08-01 10:04:00,27.47,9.92,,72.96,14.76,PVKC1,994,-123.14000,39.34000
12,2018-08-01 10:08:00,27.42,9.89,,72.65,14.8,PVKC1,994,-123.14000,39.34000
13,2018-08-01 10:12:00,27.37,10.21,,75.57,14.51,PVKC1,994,-123.14000,39.34000
14,2018-08-01 10:16:00,27.32,10.14,,78.18,13.91,PVKC1,994,-123.14000,39.34000
15,2018-08-01 10:20:00,27.27,9.78,,76.86,13.81,PVKC1,994,-123.14000,39.34000
16,2018-08-01 10:24:00,27.21,9.61,,74.69,14.08,PVKC1,994,-123.14000,39.34000
17,2018-08-01 10:28:00,27.17,9.96,,77.18,13.93,PVKC1,994,-123.14000,39.34000
18,2018-08-01 10:33:00,27.12,9.73,,76.05,13.92,PVKC1,994,-123.14000,39.34000
19,2018-08-01 10:37:00,27.06,9.76,,75.79,14.0,PVKC1,994,-123.14000,39.34000
20,2018-08-01 10:41:00,27.01,9.89,,76.21,14.05,PVKC1,994,-123.14000,39.34000
21,2018-08-01 10:45:00,26.96,9.84,,75.75,14.09,PVKC1,994,-123.14000,39.34000
22,2018-08-01 10:49:00,26.92,9.72,,75.39,14.04,PVKC1,994,-123.14000,39.34000
23,2018-08-01 10:53:00,26.87,9.52,,75.21,13.88,PVKC1,994,-123.14000,39.34000
24,2018-08-01 10:57:00,26.82,9.44,,75.23,13.79,PVKC1,994,-123.14000,39.34000
25,2018-08-01 11:00:00,26.77,9.75,,77.17,13.71,PVKC1,994,-123.14000,39.34000
26,2018-08-01 11:04:00,26.73,9.53,,77.08,13.51,PVKC1,994,-123.14000,39.34000
27,2018-08-01 11:08:00,26.68,9.5,,76.84,13.52,PVKC1,994,-123.14000,39.34000
28,2018-08-01 11:12:00,26.63,9.55,,77.34,13.47,PVKC1,994,-123.14000,39.34000
29,2018-08-01 11:16:00,26.58,9.43,,76.88,13.44,PVKC1,994,-123.14000,39.34000
30,2018-08-01 11:20:00,26.53,9.4,,77.68,13.25,PVKC1,994,-123.14000,39.34000
31,2018-08-01 11:24:00,26.49,9.39,,77.81,13.22,PVKC1,994,-123.14000,39.34000
32,2018-08-01 11:28:00,26.44,9.62,,78.66,13.28,PVKC1,994,-123.14000,39.34000
33,2018-08-01 11:33:00,26.4,9.6,,78.8,13.24,PVKC1,994,-123.14000,39.34000
34,2018-08-01 11:37:00,26.34,9.71,,79.46,13.22,PVKC1,994,-123.14000,39.34000
35,2018-08-01 11:41:00,26.31,9.58,,78.87,13.2,PVKC1,994,-123.14000,39.34000
36,2018-08-01 11:45:00,26.26,9.47,,78.27,13.21,PVKC1,994,-123.14000,39.34000
37,2018-08-01 11:49:00,26.21,9.37,,79.38,12.89,PVKC1,994,-123.14000,39.34000
38,2018-08-01 11:53:00,26.16,9.34,,81.16,12.51,PVKC1,994,-123.14000,39.34000
39,2018-08-01 11:57:00,26.11,9.57,,83.12,12.38,PVKC1,994,-123.14000,39.34000
40,2018-08-01 12:00:00,26.07,9.43,,82.25,12.4,PVKC1,994,-123.14000,39.34000
41,2018-08-01 12:04:00,26.03,9.35,,81.11,12.53,PVKC1,994,-123.14000,39.34000
42,2018-08-01 12:08:00,25.98,9.22,,80.28,12.56,PVKC1,994,-123.14000,39.34000
43,2018-08-01 12:12:00,25.93,9.23,,79.92,12.64,PVKC1,994,-123.14000,39.34000
44,2018-08-01 12:16:00,25.89,9.11,,79.72,12.55,PVKC1,994,-123.14000,39.34000
45,2018-08-01 12:20:00,25.84,9.21,,81.26,12.36,PVKC1,994,-123.14000,39.34000
46,2018-08-01 12:24:00,25.8,9.24,,80.74,12.49,PVKC1,994,-123.14000,39.34000
47,2018-08-01 12:28:00,25.76,8.98,,81.27,12.13,PVKC1,994,-123.14000,39.34000
48,2018-08-01 12:33:00,25.72,8.9,,82.98,11.72,PVKC1,994,-123.14000,39.34000
49,2018-08-01 12:37:00,25.68,9.01,,83.31,11.78,PVKC1,994,-123.14000,39.34000
50,2018-08-01 12:41:00,25.63,8.82,,82.79,11.68,PVKC1,994,-123.14000,39.34000
51,2018-08-01 12:45:00,25.59,9.01,,83.3,11.78,PVKC1,994,-123.14000,39.34000
52,2018-08-01 12:49:00,25.55,9.02,,82.89,11.86,PVKC1,994,-123.14000,39.34000
53,2018-08-01 12:53:00,25.5,8.94,,82.49,11.86,PVKC1,994,-123.14000,39.34000
54,2018-08-01 12:57:00,25.47,8.93,,82.38,11.87,PVKC1,994,-123.14000,39.34000
55,2018-08-01 13:00:00,25.42,8.97,,82.38,11.91,PVKC1,994,-123.14000,39.34000
56,2018-08-01 13:04:00,25.38,9.0,,82.29,11.96,PVKC1,994,-123.14000,39.34000
57,2018-08-01 13:08:00,25.34,9.06,,81.89,12.09,PVKC1,994,-123.14000,39.34000
58,2018-08-01 13:12:00,25.29,9.06,,81.26,12.21,PVKC1,994,-123.14000,39.34000
59,2018-08-01 13:16:00,25.26,8.96,,81.01,12.15,PVKC1,994,-123.14000,39.34000
60,2018-08-01 13:20:00,25.21,8.91,,82.78,11.77,PVKC1,994,-123.14000,39.34000
61,2018-08-01 13:24:00,25.17,9.06,,82.98,11.89,PVKC1,994,-123.14000,39.34000
62,2018-08-01 13:28:00,25.13,8.93,,82.59,11.83,PVKC1,994,-123.14000,39.34000
63,2018-08-01 13:33:00,25.09,9.04,,82.87,11.89,PVKC1,994,-123.14000,39.34000
64,2018-08-01 13:37:00,25.05,9.15,,84.86,11.64,PVKC1,994,-123.14000,39.34000
65,2018-08-01 13:41:00,25.02,9.18,,85.11,11.62,PVKC1,994,-123.14000,39.34000
66,2018-08-01 13:45:00,24.98,9.1,,85.01,11.56,PVKC1,994,-123.14000,39.34000
