,date_time,precip_accum_set_1,snow_depth_set_1,air_temp_set_1,snow_water_equiv_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,416.56,,28.7,,TATC1,5680,-120.71574,41.98609
1,2018-08-01 01:00:00,416.56,,27.8,,TATC1,5680,-120.71574,41.98609
2,2018-08-01 02:00:00,419.1,,26.6,,TATC1,5680,-120.71574,41.98609
3,2018-08-01 03:00:00,421.64,,23.7,,TATC1,5680,-120.71574,41.98609
4,2018-08-01 04:00:00,424.18,,20.4,,TATC1,5680,-120.71574,41.98609
5,2018-08-01 05:00:00,424.18,,17.2,,TATC1,5680,-120.71574,41.98609
6,2018-08-01 06:00:00,426.72,,16.5,,TATC1,5680,-120.71574,41.98609
7,2018-08-01 07:00:00,426.72,,16.2,,TATC1,5680,-120.71574,41.98609
8,2018-08-01 08:00:00,429.26,,15.2,,TATC1,5680,-120.71574,41.98609
9,2018-08-01 09:00:00,429.26,,15.6,,TATC1,5680,-120.71574,41.98609
10,2018-08-01 10:00:00,429.26,,15.0,,TATC1,5680,-120.71574,41.98609
11,2018-08-01 11:00:00,429.26,,13.0,,TATC1,5680,-120.71574,41.98609
12,2018-08-01 12:00:00,429.26,,13.7,,TATC1,5680,-120.71574,41.98609
13,2018-08-01 13:00:00,429.26,,13.3,,TATC1,5680,-120.71574,41.98609
14,2018-08-01 14:00:00,429.26,,14.7,,TATC1,5680,-120.71574,41.98609
15,2018-08-01 15:00:00,429.26,,18.9,,TATC1,5680,-120.71574,41.98609
16,2018-08-01 16:00:00,429.26,,21.1,,TATC1,5680,-120.71574,41.98609
17,2018-08-01 17:00:00,424.18,,22.9,,TATC1,5680,-120.71574,41.98609
18,2018-08-01 18:00:00,421.64,,23.7,,TATC1,5680,-120.71574,41.98609
19,2018-08-01 19:00:00,419.1,,25.2,,TATC1,5680,-120.71574,41.98609
20,2018-08-01 20:00:00,419.1,,26.1,,TATC1,5680,-120.71574,41.98609
21,2018-08-01 21:00:00,416.56,,26.9,,TATC1,5680,-120.71574,41.98609
22,2018-08-01 22:00:00,416.56,,27.5,,TATC1,5680,-120.71574,41.98609
23,2018-08-01 23:00:00,416.56,,27.8,,TATC1,5680,-120.71574,41.98609
24,2018-08-02 00:00:00,416.56,,27.9,,TATC1,5680,-120.71574,41.98609
25,2018-08-02 01:00:00,416.56,,27.1,,TATC1,5680,-120.71574,41.98609
26,2018-08-02 02:00:00,419.1,,25.9,,TATC1,5680,-120.71574,41.98609
27,2018-08-02 03:00:00,421.64,,23.5,,TATC1,5680,-120.71574,41.98609
28,2018-08-02 04:00:00,424.18,,20.0,,TATC1,5680,-120.71574,41.98609
29,2018-08-02 05:00:00,426.72,,17.2,,TATC1,5680,-120.71574,41.98609
30,2018-08-02 06:00:00,426.72,,17.2,,TATC1,5680,-120.71574,41.98609
31,2018-08-02 07:00:00,429.26,,14.4,,TATC1,5680,-120.71574,41.98609
32,2018-08-02 08:00:00,429.26,0.0,14.1,0.0,TATC1,5680,-120.71574,41.98609
33,2018-08-02 09:00:00,429.26,,14.6,,TATC1,5680,-120.71574,41.98609
34,2018-08-02 10:00:00,429.26,,13.7,,TATC1,5680,-120.71574,41.98609
35,2018-08-02 11:00:00,429.26,,12.7,,TATC1,5680,-120.71574,41.98609
36,2018-08-02 12:00:00,429.26,,11.8,,TATC1,5680,-120.71574,41.98609
37,2018-08-02 13:00:00,429.26,,11.8,,TATC1,5680,-120.71574,41.98609
38,2018-08-02 14:00:00,429.26,,12.5,,TATC1,5680,-120.71574,41.98609
39,2018-08-02 15:00:00,429.26,,17.2,,TATC1,5680,-120.71574,41.98609
40,2018-08-02 16:00:00,429.26,,20.0,,TATC1,5680,-120.71574,41.98609
41,2018-08-02 17:00:00,426.72,,20.7,,TATC1,5680,-120.71574,41.98609
42,2018-08-02 18:00:00,424.18,,21.9,,TATC1,5680,-120.71574,41.98609
43,2018-08-02 19:00:00,419.1,,23.7,,TATC1,5680,-120.71574,41.98609
44,2018-08-02 20:00:00,419.1,,23.4,,TATC1,5680,-120.71574,41.98609
45,2018-08-02 21:00:00,419.1,,24.2,,TATC1,5680,-120.71574,41.98609
46,2018-08-02 22:00:00,419.1,,25.4,,TATC1,5680,-120.71574,41.98609
47,2018-08-02 23:00:00,419.1,,25.1,,TATC1,5680,-120.71574,41.98609
48,2018-08-03 00:00:00,419.1,,25.2,,TATC1,5680,-120.71574,41.98609
49,2018-08-03 01:00:00,419.1,,24.3,,TATC1,5680,-120.71574,41.98609
50,2018-08-03 02:00:00,421.64,,23.6,,TATC1,5680,-120.71574,41.98609
51,2018-08-03 03:00:00,424.18,,21.5,,TATC1,5680,-120.71574,41.98609
52,2018-08-03 04:00:00,424.18,,18.7,,TATC1,5680,-120.71574,41.98609
53,2018-08-03 05:00:00,426.72,,17.1,,TATC1,5680,-120.71574,41.98609
54,2018-08-03 06:00:00,426.72,,15.9,,TATC1,5680,-120.71574,41.98609
55,2018-08-03 07:00:00,426.72,,14.8,,TATC1,5680,-120.71574,41.98609
56,2018-08-03 08:00:00,426.72,,14.1,,TATC1,5680,-120.71574,41.98609
57,2018-08-03 09:00:00,429.26,,11.4,,TATC1,5680,-120.71574,41.98609
58,2018-08-03 10:00:00,429.26,,12.4,,TATC1,5680,-120.71574,41.98609
59,2018-08-03 11:00:00,426.72,,12.0,,TATC1,5680,-120.71574,41.98609
60,2018-08-03 12:00:00,429.26,,9.7,,TATC1,5680,-120.71574,41.98609
61,2018-08-03 13:00:00,429.26,,8.7,,TATC1,5680,-120.71574,41.98609
62,2018-08-03 14:00:00,429.26,,9.8,,TATC1,5680,-120.71574,41.98609
63,2018-08-03 15:00:00,429.26,,15.0,,TATC1,5680,-120.71574,41.98609
64,2018-08-03 16:00:00,429.26,,16.2,,TATC1,5680,-120.71574,41.98609
65,2018-08-03 17:00:00,429.26,,17.9,,TATC1,5680,-120.71574,41.98609
66,2018-08-03 18:00:00,426.72,,19.1,,TATC1,5680,-120.71574,41.98609
67,2018-08-03 19:00:00,424.18,,20.5,,TATC1,5680,-120.71574,41.98609
68,2018-08-03 20:00:00,419.1,0.0,20.6,,TATC1,5680,-120.71574,41.98609
69,2018-08-03 21:00:00,419.1,,21.8,,TATC1,5680,-120.71574,41.98609
70,2018-08-03 22:00:00,419.1,,22.3,,TATC1,5680,-120.71574,41.98609
71,2018-08-03 23:00:00,421.64,0.0,23.1,,TATC1,5680,-120.71574,41.98609
72,2018-08-04 00:00:00,421.64,,23.2,,TATC1,5680,-120.71574,41.98609
73,2018-08-04 01:00:00,421.64,,22.4,,TATC1,5680,-120.71574,41.98609
74,2018-08-04 02:00:00,424.18,,21.7,,TATC1,5680,-120.71574,41.98609
75,2018-08-04 03:00:00,424.18,,19.5,,TATC1,5680,-120.71574,41.98609
76,2018-08-04 04:00:00,426.72,,16.8,,TATC1,5680,-120.71574,41.98609
77,2018-08-04 05:00:00,426.72,,15.2,,TATC1,5680,-120.71574,41.98609
78,2018-08-04 06:00:00,426.72,,14.2,,TATC1,5680,-120.71574,41.98609
79,2018-08-04 07:00:00,429.26,,13.1,,TATC1,5680,-120.71574,41.98609
80,2018-08-04 08:00:00,429.26,,10.7,,TATC1,5680,-120.71574,41.98609
81,2018-08-04 09:00:00,429.26,,10.1,,TATC1,5680,-120.71574,41.98609
82,2018-08-04 10:00:00,429.26,,11.3,,TATC1,5680,-120.71574,41.98609
83,2018-08-04 11:00:00,429.26,,9.3,,TATC1,5680,-120.71574,41.98609
84,2018-08-04 12:00:00,429.26,,8.7,,TATC1,5680,-120.71574,41.98609
85,2018-08-04 13:00:00,429.26,,8.2,,TATC1,5680,-120.71574,41.98609
86,2018-08-04 14:00:00,429.26,,9.8,,TATC1,5680,-120.71574,41.98609
87,2018-08-04 15:00:00,429.26,,14.9,,TATC1,5680,-120.71574,41.98609
88,2018-08-04 16:00:00,429.26,,15.1,,TATC1,5680,-120.71574,41.98609
89,2018-08-04 17:00:00,429.26,,17.5,,TATC1,5680,-120.71574,41.98609
90,2018-08-04 18:00:00,426.72,,18.2,,TATC1,5680,-120.71574,41.98609
91,2018-08-04 19:00:00,424.18,,20.4,,TATC1,5680,-120.71574,41.98609
92,2018-08-04 20:00:00,421.64,,20.7,,TATC1,5680,-120.71574,41.98609
93,2018-08-04 21:00:00,419.1,0.0,21.5,,TATC1,5680,-120.71574,41.98609
94,2018-08-04 22:00:00,419.1,0.0,21.1,,TATC1,5680,-120.71574,41.98609
95,2018-08-04 23:00:00,421.64,,21.9,,TATC1,5680,-120.71574,41.98609
96,2018-08-05 00:00:00,421.64,,20.6,,TATC1,5680,-120.71574,41.98609
97,2018-08-05 01:00:00,421.64,,20.9,,TATC1,5680,-120.71574,41.98609
98,2018-08-05 02:00:00,424.18,,19.4,,TATC1,5680,-120.71574,41.98609
99,2018-08-05 03:00:00,424.18,,17.6,,TATC1,5680,-120.71574,41.98609
100,2018-08-05 04:00:00,426.72,,15.5,,TATC1,5680,-120.71574,41.98609
101,2018-08-05 05:00:00,429.26,,12.5,,TATC1,5680,-120.71574,41.98609
102,2018-08-05 06:00:00,429.26,,13.8,,TATC1,5680,-120.71574,41.98609
103,2018-08-05 07:00:00,429.26,,12.4,,TATC1,5680,-120.71574,41.98609
104,2018-08-05 08:00:00,429.26,,13.5,,TATC1,5680,-120.71574,41.98609
105,2018-08-05 17:00:00,424.18,,18.7,,TATC1,5680,-120.71574,41.98609
106,2018-08-05 18:00:00,424.18,,19.5,,TATC1,5680,-120.71574,41.98609
107,2018-08-05 20:00:00,419.1,,21.4,,TATC1,5680,-120.71574,41.98609
108,2018-08-05 21:00:00,419.1,,21.9,,TATC1,5680,-120.71574,41.98609
109,2018-08-05 22:00:00,419.1,,22.0,,TATC1,5680,-120.71574,41.98609
110,2018-08-05 23:00:00,419.1,,23.5,,TATC1,5680,-120.71574,41.98609
111,2018-08-06 00:00:00,419.1,,23.0,,TATC1,5680,-120.71574,41.98609
112,2018-08-06 01:00:00,419.1,,23.3,,TATC1,5680,-120.71574,41.98609
113,2018-08-06 02:00:00,421.64,,21.5,,TATC1,5680,-120.71574,41.98609
114,2018-08-06 03:00:00,424.18,,19.2,,TATC1,5680,-120.71574,41.98609
115,2018-08-06 04:00:00,426.72,,15.8,,TATC1,5680,-120.71574,41.98609
116,2018-08-06 05:00:00,429.26,,14.8,,TATC1,5680,-120.71574,41.98609
117,2018-08-06 06:00:00,429.26,0.0,14.9,,TATC1,5680,-120.71574,41.98609
118,2018-08-06 07:00:00,429.26,,13.9,,TATC1,5680,-120.71574,41.98609
119,2018-08-06 08:00:00,429.26,0.0,11.5,,TATC1,5680,-120.71574,41.98609
120,2018-08-06 09:00:00,429.26,,10.4,,TATC1,5680,-120.71574,41.98609
121,2018-08-06 10:00:00,429.26,,11.4,,TATC1,5680,-120.71574,41.98609
122,2018-08-06 11:00:00,429.26,,9.0,,TATC1,5680,-120.71574,41.98609
123,2018-08-06 12:00:00,429.26,,9.0,,TATC1,5680,-120.71574,41.98609
124,2018-08-06 13:00:00,429.26,,9.1,,TATC1,5680,-120.71574,41.98609
125,2018-08-06 14:00:00,429.26,,11.2,,TATC1,5680,-120.71574,41.98609
126,2018-08-06 15:00:00,429.26,,16.3,,TATC1,5680,-120.71574,41.98609
127,2018-08-06 16:00:00,429.26,,18.6,,TATC1,5680,-120.71574,41.98609
