,date_time,precip_accum_set_1,snow_depth_set_1,air_temp_set_1,snow_water_equiv_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,805.18,,27.5,,TRUC1,6513,-120.18407,39.30087
1,2018-08-01 01:00:00,805.18,,25.7,0.0,TRUC1,6513,-120.18407,39.30087
2,2018-08-01 02:00:00,807.72,,24.0,,TRUC1,6513,-120.18407,39.30087
3,2018-08-01 03:00:00,807.72,,22.3,0.0,TRUC1,6513,-120.18407,39.30087
4,2018-08-01 04:00:00,810.26,,19.2,0.0,TRUC1,6513,-120.18407,39.30087
5,2018-08-01 05:00:00,812.8,,19.4,,TRUC1,6513,-120.18407,39.30087
6,2018-08-01 06:00:00,812.8,,19.1,,TRUC1,6513,-120.18407,39.30087
7,2018-08-01 07:00:00,815.34,,17.9,,TRUC1,6513,-120.18407,39.30087
8,2018-08-01 08:00:00,815.34,,17.6,,TRUC1,6513,-120.18407,39.30087
9,2018-08-01 09:00:00,815.34,,17.6,,TRUC1,6513,-120.18407,39.30087
10,2018-08-01 10:00:00,815.34,,16.4,,TRUC1,6513,-120.18407,39.30087
11,2018-08-01 11:00:00,815.34,,15.7,,TRUC1,6513,-120.18407,39.30087
12,2018-08-01 12:00:00,815.34,,15.2,,TRUC1,6513,-120.18407,39.30087
13,2018-08-01 13:00:00,817.88,,14.9,,TRUC1,6513,-120.18407,39.30087
14,2018-08-01 14:00:00,817.88,,14.8,,TRUC1,6513,-120.18407,39.30087
15,2018-08-01 15:00:00,817.88,,15.9,,TRUC1,6513,-120.18407,39.30087
16,2018-08-01 16:00:00,817.88,,18.6,,TRUC1,6513,-120.18407,39.30087
17,2018-08-01 17:00:00,815.34,,23.0,,TRUC1,6513,-120.18407,39.30087
18,2018-08-01 18:00:00,815.34,,25.6,,TRUC1,6513,-120.18407,39.30087
19,2018-08-01 19:00:00,810.26,,27.1,,TRUC1,6513,-120.18407,39.30087
20,2018-08-01 20:00:00,807.72,,27.7,,TRUC1,6513,-120.18407,39.30087
21,2018-08-01 21:00:00,805.18,,27.8,,TRUC1,6513,-120.18407,39.30087
22,2018-08-01 22:00:00,802.64,,28.2,,TRUC1,6513,-120.18407,39.30087
23,2018-08-01 23:00:00,802.64,,27.9,,TRUC1,6513,-120.18407,39.30087
24,2018-08-02 00:00:00,805.18,,26.6,,TRUC1,6513,-120.18407,39.30087
25,2018-08-02 01:00:00,805.18,,25.1,0.0,TRUC1,6513,-120.18407,39.30087
26,2018-08-02 02:00:00,807.72,,22.8,0.0,TRUC1,6513,-120.18407,39.30087
27,2018-08-02 03:00:00,810.26,,20.4,0.0,TRUC1,6513,-120.18407,39.30087
28,2018-08-02 04:00:00,812.8,,18.3,0.0,TRUC1,6513,-120.18407,39.30087
29,2018-08-02 05:00:00,812.8,,18.4,,TRUC1,6513,-120.18407,39.30087
30,2018-08-02 06:00:00,815.34,,17.7,,TRUC1,6513,-120.18407,39.30087
31,2018-08-02 07:00:00,815.34,,17.4,,TRUC1,6513,-120.18407,39.30087
32,2018-08-02 08:00:00,815.34,,16.2,,TRUC1,6513,-120.18407,39.30087
33,2018-08-02 09:00:00,817.88,,16.9,,TRUC1,6513,-120.18407,39.30087
34,2018-08-02 10:00:00,817.88,,15.7,,TRUC1,6513,-120.18407,39.30087
35,2018-08-02 11:00:00,817.88,,16.4,,TRUC1,6513,-120.18407,39.30087
36,2018-08-02 12:00:00,817.88,,16.4,,TRUC1,6513,-120.18407,39.30087
37,2018-08-02 13:00:00,817.88,,14.0,,TRUC1,6513,-120.18407,39.30087
38,2018-08-02 14:00:00,817.88,,13.9,,TRUC1,6513,-120.18407,39.30087
39,2018-08-02 15:00:00,817.88,,15.7,,TRUC1,6513,-120.18407,39.30087
40,2018-08-02 16:00:00,817.88,,18.7,,TRUC1,6513,-120.18407,39.30087
41,2018-08-02 17:00:00,817.88,,23.1,,TRUC1,6513,-120.18407,39.30087
42,2018-08-02 18:00:00,815.34,,25.9,,TRUC1,6513,-120.18407,39.30087
43,2018-08-02 19:00:00,810.26,,26.5,,TRUC1,6513,-120.18407,39.30087
44,2018-08-02 20:00:00,807.72,,27.8,,TRUC1,6513,-120.18407,39.30087
45,2018-08-02 21:00:00,805.18,,27.2,,TRUC1,6513,-120.18407,39.30087
46,2018-08-02 22:00:00,802.64,,27.0,,TRUC1,6513,-120.18407,39.30087
47,2018-08-02 23:00:00,802.64,,27.0,,TRUC1,6513,-120.18407,39.30087
48,2018-08-03 00:00:00,805.18,,26.1,,TRUC1,6513,-120.18407,39.30087
49,2018-08-03 01:00:00,805.18,,24.1,2.54,TRUC1,6513,-120.18407,39.30087
50,2018-08-03 02:00:00,807.72,,21.7,0.0,TRUC1,6513,-120.18407,39.30087
51,2018-08-03 03:00:00,810.26,,19.2,0.0,TRUC1,6513,-120.18407,39.30087
52,2018-08-03 04:00:00,812.8,,16.6,0.0,TRUC1,6513,-120.18407,39.30087
53,2018-08-03 05:00:00,812.8,,16.3,,TRUC1,6513,-120.18407,39.30087
54,2018-08-03 06:00:00,815.34,,15.8,,TRUC1,6513,-120.18407,39.30087
55,2018-08-03 07:00:00,815.34,,14.9,,TRUC1,6513,-120.18407,39.30087
56,2018-08-03 08:00:00,815.34,,13.8,,TRUC1,6513,-120.18407,39.30087
57,2018-08-03 09:00:00,817.88,,13.4,,TRUC1,6513,-120.18407,39.30087
58,2018-08-03 10:00:00,817.88,,12.5,,TRUC1,6513,-120.18407,39.30087
59,2018-08-03 11:00:00,817.88,,13.9,,TRUC1,6513,-120.18407,39.30087
60,2018-08-03 12:00:00,817.88,,12.8,,TRUC1,6513,-120.18407,39.30087
61,2018-08-03 13:00:00,817.88,,12.9,,TRUC1,6513,-120.18407,39.30087
62,2018-08-03 14:00:00,817.88,,13.5,,TRUC1,6513,-120.18407,39.30087
63,2018-08-03 15:00:00,817.88,,15.0,,TRUC1,6513,-120.18407,39.30087
64,2018-08-03 16:00:00,817.88,,17.6,,TRUC1,6513,-120.18407,39.30087
65,2018-08-03 17:00:00,817.88,,22.8,,TRUC1,6513,-120.18407,39.30087
66,2018-08-03 18:00:00,815.34,,24.1,,TRUC1,6513,-120.18407,39.30087
67,2018-08-03 19:00:00,810.26,,25.4,,TRUC1,6513,-120.18407,39.30087
68,2018-08-03 20:00:00,807.72,,26.4,,TRUC1,6513,-120.18407,39.30087
69,2018-08-03 21:00:00,807.72,,25.7,,TRUC1,6513,-120.18407,39.30087
70,2018-08-03 22:00:00,805.18,,25.3,,TRUC1,6513,-120.18407,39.30087
71,2018-08-03 23:00:00,805.18,,23.3,,TRUC1,6513,-120.18407,39.30087
72,2018-08-04 00:00:00,807.72,,22.9,0.0,TRUC1,6513,-120.18407,39.30087
73,2018-08-04 01:00:00,807.72,,21.6,0.0,TRUC1,6513,-120.18407,39.30087
74,2018-08-04 02:00:00,810.26,,20.0,0.0,TRUC1,6513,-120.18407,39.30087
75,2018-08-04 03:00:00,812.8,,17.4,0.0,TRUC1,6513,-120.18407,39.30087
76,2018-08-04 04:00:00,815.34,,15.6,0.0,TRUC1,6513,-120.18407,39.30087
77,2018-08-04 05:00:00,815.34,,14.7,0.0,TRUC1,6513,-120.18407,39.30087
78,2018-08-04 06:00:00,815.34,,14.1,,TRUC1,6513,-120.18407,39.30087
79,2018-08-04 07:00:00,815.34,,15.0,0.0,TRUC1,6513,-120.18407,39.30087
80,2018-08-04 08:00:00,817.88,,14.6,,TRUC1,6513,-120.18407,39.30087
81,2018-08-04 09:00:00,817.88,,14.5,,TRUC1,6513,-120.18407,39.30087
82,2018-08-04 10:00:00,817.88,,15.2,,TRUC1,6513,-120.18407,39.30087
83,2018-08-04 11:00:00,817.88,,15.8,,TRUC1,6513,-120.18407,39.30087
84,2018-08-04 12:00:00,817.88,,15.7,,TRUC1,6513,-120.18407,39.30087
85,2018-08-04 13:00:00,817.88,,15.7,,TRUC1,6513,-120.18407,39.30087
86,2018-08-04 14:00:00,817.88,,14.8,,TRUC1,6513,-120.18407,39.30087
87,2018-08-04 15:00:00,817.88,,15.1,,TRUC1,6513,-120.18407,39.30087
88,2018-08-04 16:00:00,817.88,,16.9,,TRUC1,6513,-120.18407,39.30087
89,2018-08-04 17:00:00,817.88,,19.6,,TRUC1,6513,-120.18407,39.30087
90,2018-08-04 18:00:00,815.34,,22.1,,TRUC1,6513,-120.18407,39.30087
91,2018-08-04 19:00:00,812.8,,22.7,,TRUC1,6513,-120.18407,39.30087
92,2018-08-04 20:00:00,810.26,,23.2,,TRUC1,6513,-120.18407,39.30087
93,2018-08-04 21:00:00,807.72,,22.8,,TRUC1,6513,-120.18407,39.30087
94,2018-08-04 22:00:00,807.72,,22.6,,TRUC1,6513,-120.18407,39.30087
95,2018-08-04 23:00:00,807.72,,22.7,,TRUC1,6513,-120.18407,39.30087
96,2018-08-05 00:00:00,807.72,,21.6,,TRUC1,6513,-120.18407,39.30087
97,2018-08-05 01:00:00,810.26,,19.6,,TRUC1,6513,-120.18407,39.30087
98,2018-08-05 02:00:00,812.8,,17.7,,TRUC1,6513,-120.18407,39.30087
99,2018-08-05 03:00:00,815.34,,15.4,,TRUC1,6513,-120.18407,39.30087
100,2018-08-05 04:00:00,815.34,,14.6,,TRUC1,6513,-120.18407,39.30087
101,2018-08-05 05:00:00,815.34,,12.6,,TRUC1,6513,-120.18407,39.30087
102,2018-08-05 06:00:00,817.88,,12.1,,TRUC1,6513,-120.18407,39.30087
103,2018-08-05 07:00:00,817.88,,11.7,,TRUC1,6513,-120.18407,39.30087
104,2018-08-05 08:00:00,817.88,,10.8,,TRUC1,6513,-120.18407,39.30087
105,2018-08-05 17:00:00,817.88,,16.7,,TRUC1,6513,-120.18407,39.30087
106,2018-08-05 18:00:00,817.88,,20.5,,TRUC1,6513,-120.18407,39.30087
107,2018-08-05 19:00:00,815.34,,23.2,,TRUC1,6513,-120.18407,39.30087
108,2018-08-05 20:00:00,810.26,,23.5,,TRUC1,6513,-120.18407,39.30087
109,2018-08-05 21:00:00,810.26,,24.7,,TRUC1,6513,-120.18407,39.30087
110,2018-08-05 22:00:00,807.72,,24.1,,TRUC1,6513,-120.18407,39.30087
111,2018-08-05 23:00:00,805.18,,24.4,,TRUC1,6513,-120.18407,39.30087
112,2018-08-06 00:00:00,807.72,,21.3,,TRUC1,6513,-120.18407,39.30087
113,2018-08-06 01:00:00,810.26,,20.6,,TRUC1,6513,-120.18407,39.30087
114,2018-08-06 02:00:00,810.26,,18.9,,TRUC1,6513,-120.18407,39.30087
115,2018-08-06 03:00:00,815.34,,16.4,,TRUC1,6513,-120.18407,39.30087
116,2018-08-06 04:00:00,815.34,,14.6,,TRUC1,6513,-120.18407,39.30087
117,2018-08-06 05:00:00,815.34,,13.4,,TRUC1,6513,-120.18407,39.30087
118,2018-08-06 06:00:00,817.88,,13.3,,TRUC1,6513,-120.18407,39.30087
119,2018-08-06 07:00:00,817.88,,12.5,,TRUC1,6513,-120.18407,39.30087
120,2018-08-06 08:00:00,817.88,0.0,11.8,0.0,TRUC1,6513,-120.18407,39.30087
121,2018-08-06 09:00:00,817.88,,10.5,,TRUC1,6513,-120.18407,39.30087
122,2018-08-06 10:00:00,817.88,,10.2,,TRUC1,6513,-120.18407,39.30087
123,2018-08-06 11:00:00,817.88,,9.2,,TRUC1,6513,-120.18407,39.30087
124,2018-08-06 12:00:00,820.42,,9.4,,TRUC1,6513,-120.18407,39.30087
125,2018-08-06 13:00:00,820.42,,8.8,,TRUC1,6513,-120.18407,39.30087
126,2018-08-06 14:00:00,817.88,,8.4,,TRUC1,6513,-120.18407,39.30087
127,2018-08-06 15:00:00,817.88,,9.6,,TRUC1,6513,-120.18407,39.30087
128,2018-08-06 16:00:00,817.88,,12.7,,TRUC1,6513,-120.18407,39.30087
129,2018-08-06 17:00:00,817.88,,17.1,,TRUC1,6513,-120.18407,39.30087
130,2018-08-06 18:00:00,817.88,,20.2,,TRUC1,6513,-120.18407,39.30087
131,2018-08-06 19:00:00,815.34,,23.0,,TRUC1,6513,-120.18407,39.30087
132,2018-08-06 20:00:00,810.26,,25.1,,TRUC1,6513,-120.18407,39.30087
133,2018-08-06 21:00:00,807.72,,25.7,,TRUC1,6513,-120.18407,39.30087
134,2018-08-06 22:00:00,807.72,,26.6,,TRUC1,6513,-120.18407,39.30087
135,2018-08-06 23:00:00,805.18,,26.8,,TRUC1,6513,-120.18407,39.30087
136,2018-08-07 00:00:00,805.18,,26.3,,TRUC1,6513,-120.18407,39.30087
137,2018-08-07 01:00:00,807.72,,23.1,,TRUC1,6513,-120.18407,39.30087
138,2018-08-07 02:00:00,807.72,,21.3,,TRUC1,6513,-120.18407,39.30087
139,2018-08-07 03:00:00,810.26,,18.8,,TRUC1,6513,-120.18407,39.30087
140,2018-08-07 04:00:00,812.8,,17.5,,TRUC1,6513,-120.18407,39.30087
141,2018-08-07 05:00:00,815.34,,17.0,,TRUC1,6513,-120.18407,39.30087
142,2018-08-07 06:00:00,815.34,,16.5,,TRUC1,6513,-120.18407,39.30087
143,2018-08-07 07:00:00,817.88,,15.6,,TRUC1,6513,-120.18407,39.30087
144,2018-08-07 08:00:00,817.88,,14.8,,TRUC1,6513,-120.18407,39.30087
145,2018-08-07 09:00:00,817.88,,13.3,,TRUC1,6513,-120.18407,39.30087
146,2018-08-07 10:00:00,817.88,,13.1,,TRUC1,6513,-120.18407,39.30087
147,2018-08-07 11:00:00,817.88,,12.8,,TRUC1,6513,-120.18407,39.30087
148,2018-08-07 12:00:00,817.88,,12.0,,TRUC1,6513,-120.18407,39.30087
149,2018-08-07 13:00:00,817.88,,11.3,,TRUC1,6513,-120.18407,39.30087
150,2018-08-07 14:00:00,817.88,,10.9,,TRUC1,6513,-120.18407,39.30087
151,2018-08-07 15:00:00,817.88,,12.3,,TRUC1,6513,-120.18407,39.30087
152,2018-08-07 16:00:00,817.88,,15.3,,TRUC1,6513,-120.18407,39.30087
153,2018-08-07 17:00:00,817.88,,20.1,,TRUC1,6513,-120.18407,39.30087
154,2018-08-07 18:00:00,815.34,,23.4,,TRUC1,6513,-120.18407,39.30087
155,2018-08-07 19:00:00,812.8,,25.6,,TRUC1,6513,-120.18407,39.30087
156,2018-08-07 20:00:00,807.72,,27.9,,TRUC1,6513,-120.18407,39.30087
