,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,peak_wind_direction_set_1,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:47:00,4.4,WSW,4.02,13.5,9.97,319.0,35.56,580.644,29.59,255.0,1.79,4.02,429.0,27.0,31.11,TR145,4120,-121.608611,40.070833
1,2018-08-01 01:47:00,4.2,WSW,4.02,13.3,11.48,261.0,31.11,580.644,28.03,237.0,0.9,4.02,246.0,34.0,28.89,TR145,4120,-121.608611,40.070833
2,2018-08-01 02:47:00,4.3,,1.34,13.1,12.89,326.0,22.78,580.644,,,0.0,1.34,45.0,47.0,25.0,TR145,4120,-121.608611,40.070833
3,2018-08-01 03:47:00,4.3,NNE,0.9,13.1,6.12,24.0,18.89,580.644,,18.0,0.45,0.9,6.0,33.0,23.33,TR145,4120,-121.608611,40.070833
4,2018-08-01 04:47:00,4.5,NE,3.13,13.0,1.7,32.0,18.89,580.644,,53.0,1.79,3.13,0.0,25.0,22.78,TR145,4120,-121.608611,40.070833
5,2018-08-01 05:47:00,4.7,E,4.47,12.9,0.07,41.0,18.33,580.644,,99.0,1.34,4.47,0.0,23.0,22.22,TR145,4120,-121.608611,40.070833
6,2018-08-01 06:47:00,4.7,ENE,2.68,12.9,0.18,75.0,17.78,580.644,,75.0,1.79,2.68,0.0,24.0,21.67,TR145,4120,-121.608611,40.070833
7,2018-08-01 07:47:00,4.7,ENE,2.68,12.9,0.34,80.0,17.22,580.644,,64.0,0.9,2.68,0.0,26.0,20.56,TR145,4120,-121.608611,40.070833
8,2018-08-01 08:47:00,4.9,ENE,2.68,12.9,1.36,23.0,16.67,580.644,,75.0,1.79,2.68,0.0,29.0,20.0,TR145,4120,-121.608611,40.070833
9,2018-08-01 09:47:00,5.0,ENE,3.13,12.9,1.84,24.0,16.67,580.644,,71.0,1.34,3.13,0.0,30.0,20.0,TR145,4120,-121.608611,40.070833
10,2018-08-01 10:47:00,5.0,ENE,2.23,12.9,1.8,39.0,16.11,580.644,,69.0,1.34,2.23,0.0,31.0,19.44,TR145,4120,-121.608611,40.070833
11,2018-08-01 11:47:00,5.1,ENE,1.79,12.9,2.62,84.0,15.56,580.644,,76.0,1.34,1.79,0.0,34.0,18.89,TR145,4120,-121.608611,40.070833
12,2018-08-01 12:47:00,5.1,NE,2.68,12.9,2.68,36.0,15.56,580.644,,50.0,1.34,2.68,0.0,33.0,19.44,TR145,4120,-121.608611,40.070833
13,2018-08-01 13:47:00,5.3,ENE,2.68,12.9,3.81,38.0,16.11,580.644,,75.0,1.34,2.68,11.0,37.0,18.89,TR145,4120,-121.608611,40.070833
14,2018-08-01 14:47:00,5.4,E,1.79,13.2,6.3,72.0,22.78,580.644,,85.0,1.34,1.79,104.0,37.0,21.67,TR145,4120,-121.608611,40.070833
15,2018-08-01 15:47:00,5.6,E,1.34,13.7,9.68,80.0,28.89,580.644,,83.0,0.9,1.34,280.0,38.0,25.0,TR145,4120,-121.608611,40.070833
16,2018-08-01 16:47:00,5.6,W,2.23,13.2,8.15,281.0,33.89,580.644,26.56,272.0,1.79,2.23,522.0,30.0,27.22,TR145,4120,-121.608611,40.070833
17,2018-08-01 17:47:00,5.5,W,4.02,13.1,8.64,280.0,35.56,580.644,26.94,273.0,2.23,4.02,710.0,30.0,27.78,TR145,4120,-121.608611,40.070833
18,2018-08-01 18:47:00,5.4,W,4.92,13.1,10.1,306.0,36.67,580.644,27.84,277.0,3.13,4.92,848.0,31.0,28.89,TR145,4120,-121.608611,40.070833
