,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,precip_accum_since_local_midnight_set_1,pressure_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,relative_humidity_set_1,solar_radiation_set_1,precip_accum_24_hour_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:12:00,100575.69,W,7.6,0.0,81178.25,4.21,30.05,268.0,4.47,17.0,464.0,0.0,98591.49,32.22,E1713,5807,-119.93433,39.53767
1,2018-08-01 00:27:00,100541.83,SSW,6.7,0.0,81150.92,3.35,30.01,201.0,4.02,16.0,450.0,0.0,98558.36,32.22,E1713,5807,-119.93433,39.53767
2,2018-08-01 00:43:00,100575.69,WSW,7.15,0.0,81178.25,3.75,29.56,245.0,4.02,17.0,431.0,0.0,98625.46,31.67,E1713,5807,-119.93433,39.53767
3,2018-08-01 00:58:00,100541.83,WSW,6.7,0.0,81150.92,3.75,29.56,242.0,5.37,17.0,413.0,0.0,98592.25,31.67,E1713,5807,-119.93433,39.53767
4,2018-08-01 01:13:00,100541.83,WSW,6.7,0.0,81150.92,3.75,29.56,253.0,4.92,17.0,378.0,0.0,98592.25,31.67,E1713,5807,-119.93433,39.53767
5,2018-08-01 01:28:00,100541.83,W,7.6,0.0,81150.92,5.33,29.63,260.0,5.37,19.0,338.0,0.0,98592.15,31.67,E1713,5807,-119.93433,39.53767
6,2018-08-01 01:43:00,100575.69,W,8.05,0.0,81178.25,5.6,29.17,259.0,4.02,20.0,287.0,0.0,98660.02,31.11,E1713,5807,-119.93433,39.53767
7,2018-08-01 01:58:00,100575.69,SW,9.39,0.0,81178.25,5.84,28.74,235.0,5.81,21.0,236.0,0.0,98694.2,30.56,E1713,5807,-119.93433,39.53767
8,2018-08-01 02:13:00,100575.69,SW,8.05,0.0,81178.25,6.03,28.31,221.0,4.47,22.0,162.0,0.0,98729.15,30.0,E1713,5807,-119.93433,39.53767
9,2018-08-01 02:28:00,100609.56,SW,7.15,0.0,81205.59,5.56,27.86,232.0,5.37,22.0,88.0,0.0,98797.55,29.44,E1713,5807,-119.93433,39.53767
10,2018-08-01 02:43:00,100609.56,WSW,7.15,0.0,81205.59,5.56,27.86,243.0,4.47,22.0,46.0,0.0,98797.55,29.44,E1713,5807,-119.93433,39.53767
11,2018-08-01 02:58:00,100643.42,W,6.26,0.0,81232.92,6.93,27.54,266.0,4.02,25.0,25.0,0.0,98865.33,28.89,E1713,5807,-119.93433,39.53767
12,2018-08-01 03:13:00,100677.29,SSW,4.47,0.0,81260.25,7.57,27.2,203.0,0.9,27.0,5.0,0.0,98933.96,28.33,E1713,5807,-119.93433,39.53767
13,2018-08-01 03:28:00,100677.29,SW,3.58,0.0,81260.25,7.57,27.2,220.0,0.9,27.0,0.0,0.0,98933.96,28.33,E1713,5807,-119.93433,39.53767
14,2018-08-01 03:43:00,100677.29,WSW,4.47,0.0,81260.25,7.63,26.85,239.0,2.68,28.0,0.0,0.0,98968.87,27.78,E1713,5807,-119.93433,39.53767
