,date_time,volt_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
31,2018-08-01 07:45:00,,2.79,ARCC1,13,-124.05972,40.90972
32,2018-08-01 08:00:00,12.81,2.91,ARCC1,13,-124.05972,40.90972
33,2018-08-01 08:15:00,,2.93,ARCC1,13,-124.05972,40.90972
34,2018-08-01 08:30:00,,3.01,ARCC1,13,-124.05972,40.90972
35,2018-08-01 08:45:00,,3.09,ARCC1,13,-124.05972,40.90972
36,2018-08-01 09:00:00,12.81,3.02,ARCC1,13,-124.05972,40.90972
37,2018-08-01 09:15:00,,3.03,ARCC1,13,-124.05972,40.90972
38,2018-08-01 09:30:00,,3.03,ARCC1,13,-124.05972,40.90972
39,2018-08-01 09:45:00,,3.11,ARCC1,13,-124.05972,40.90972
40,2018-08-01 10:00:00,12.81,3.15,ARCC1,13,-124.05972,40.90972
41,2018-08-01 10:15:00,,3.3,ARCC1,13,-124.05972,40.90972
42,2018-08-01 10:30:00,,3.34,ARCC1,13,-124.05972,40.90972
43,2018-08-01 10:45:00,,3.24,ARCC1,13,-124.05972,40.90972
44,2018-08-01 11:00:00,12.81,3.21,ARCC1,13,-124.05972,40.90972
45,2018-08-01 11:15:00,,3.24,ARCC1,13,-124.05972,40.90972
46,2018-08-01 11:30:00,,3.31,ARCC1,13,-124.05972,40.90972
47,2018-08-01 11:45:00,,3.39,ARCC1,13,-124.05972,40.90972
48,2018-08-01 12:00:00,12.81,3.46,ARCC1,13,-124.05972,40.90972
49,2018-08-01 12:15:00,,3.53,ARCC1,13,-124.05972,40.90972
50,2018-08-01 12:30:00,,3.56,ARCC1,13,-124.05972,40.90972
51,2018-08-01 12:45:00,,3.58,ARCC1,13,-124.05972,40.90972
52,2018-08-01 13:00:00,12.81,3.51,ARCC1,13,-124.05972,40.90972
53,2018-08-01 13:15:00,,3.53,ARCC1,13,-124.05972,40.90972
54,2018-08-01 13:30:00,,3.51,ARCC1,13,-124.05972,40.90972
55,2018-08-01 13:45:00,,3.47,ARCC1,13,-124.05972,40.90972
56,2018-08-01 14:00:00,12.81,3.44,ARCC1,13,-124.05972,40.90972
57,2018-08-01 14:15:00,,3.46,ARCC1,13,-124.05972,40.90972
58,2018-08-01 14:30:00,,3.38,ARCC1,13,-124.05972,40.90972
59,2018-08-01 14:45:00,,3.48,ARCC1,13,-124.05972,40.90972
60,2018-08-01 15:00:00,12.81,3.34,ARCC1,13,-124.05972,40.90972
61,2018-08-01 15:15:00,,3.33,ARCC1,13,-124.05972,40.90972
62,2018-08-01 15:30:00,,3.15,ARCC1,13,-124.05972,40.90972
63,2018-08-01 15:45:00,,3.02,ARCC1,13,-124.05972,40.90972
64,2018-08-01 16:00:00,12.81,2.78,ARCC1,13,-124.05972,40.90972
65,2018-08-01 16:15:00,,2.63,ARCC1,13,-124.05972,40.90972
66,2018-08-01 16:30:00,,2.59,ARCC1,13,-124.05972,40.90972
67,2018-08-01 16:45:00,,2.66,ARCC1,13,-124.05972,40.90972
68,2018-08-01 17:00:00,12.81,2.73,ARCC1,13,-124.05972,40.90972
69,2018-08-01 17:15:00,,2.79,ARCC1,13,-124.05972,40.90972
70,2018-08-01 17:30:00,,2.79,ARCC1,13,-124.05972,40.90972
71,2018-08-01 17:45:00,,2.76,ARCC1,13,-124.05972,40.90972
72,2018-08-01 18:00:00,12.81,2.5,ARCC1,13,-124.05972,40.90972
73,2018-08-01 18:15:00,,2.12,ARCC1,13,-124.05972,40.90972
74,2018-08-01 18:30:00,,1.67,ARCC1,13,-124.05972,40.90972
75,2018-08-01 18:45:00,,1.42,ARCC1,13,-124.05972,40.90972
76,2018-08-01 19:00:00,12.81,1.41,ARCC1,13,-124.05972,40.90972
77,2018-08-01 19:15:00,,1.49,ARCC1,13,-124.05972,40.90972
78,2018-08-01 19:30:00,,1.49,ARCC1,13,-124.05972,40.90972
79,2018-08-01 19:45:00,,1.52,ARCC1,13,-124.05972,40.90972
80,2018-08-01 20:00:00,12.81,1.48,ARCC1,13,-124.05972,40.90972
81,2018-08-01 20:15:00,,1.49,ARCC1,13,-124.05972,40.90972
82,2018-08-01 20:30:00,,1.32,ARCC1,13,-124.05972,40.90972
83,2018-08-01 20:45:00,,1.19,ARCC1,13,-124.05972,40.90972
84,2018-08-01 21:00:00,12.81,0.97,ARCC1,13,-124.05972,40.90972
85,2018-08-01 21:15:00,,0.76,ARCC1,13,-124.05972,40.90972
86,2018-08-01 21:30:00,,0.41,ARCC1,13,-124.05972,40.90972
87,2018-08-01 21:45:00,,0.47,ARCC1,13,-124.05972,40.90972
88,2018-08-01 22:00:00,12.81,0.36,ARCC1,13,-124.05972,40.90972
89,2018-08-01 22:15:00,,0.56,ARCC1,13,-124.05972,40.90972
90,2018-08-01 22:30:00,,0.61,ARCC1,13,-124.05972,40.90972
91,2018-08-01 22:45:00,,0.37,ARCC1,13,-124.05972,40.90972
92,2018-08-01 23:00:00,12.81,0.32,ARCC1,13,-124.05972,40.90972
93,2018-08-01 23:15:00,,0.33,ARCC1,13,-124.05972,40.90972
94,2018-08-01 23:30:00,,0.3,ARCC1,13,-124.05972,40.90972
95,2018-08-01 23:45:00,,0.29,ARCC1,13,-124.05972,40.90972
96,2018-08-02 00:00:00,12.81,0.64,ARCC1,13,-124.05972,40.90972
97,2018-08-02 00:15:00,,0.76,ARCC1,13,-124.05972,40.90972
98,2018-08-02 00:30:00,,0.71,ARCC1,13,-124.05972,40.90972
99,2018-08-02 00:45:00,,0.98,ARCC1,13,-124.05972,40.90972
100,2018-08-02 01:00:00,12.81,1.13,ARCC1,13,-124.05972,40.90972
101,2018-08-02 01:15:00,,1.36,ARCC1,13,-124.05972,40.90972
102,2018-08-02 01:30:00,,1.68,ARCC1,13,-124.05972,40.90972
103,2018-08-02 01:45:00,,1.87,ARCC1,13,-124.05972,40.90972
104,2018-08-02 02:00:00,12.81,2.01,ARCC1,13,-124.05972,40.90972
105,2018-08-02 02:15:00,,2.22,ARCC1,13,-124.05972,40.90972
106,2018-08-02 02:30:00,,2.33,ARCC1,13,-124.05972,40.90972
107,2018-08-02 02:45:00,,2.41,ARCC1,13,-124.05972,40.90972
108,2018-08-02 03:00:00,12.81,2.37,ARCC1,13,-124.05972,40.90972
109,2018-08-02 03:15:00,,2.54,ARCC1,13,-124.05972,40.90972
110,2018-08-02 03:30:00,,2.67,ARCC1,13,-124.05972,40.90972
111,2018-08-02 03:45:00,,2.73,ARCC1,13,-124.05972,40.90972
112,2018-08-02 04:00:00,12.81,2.79,ARCC1,13,-124.05972,40.90972
113,2018-08-02 04:15:00,,2.88,ARCC1,13,-124.05972,40.90972
114,2018-08-02 04:30:00,,2.91,ARCC1,13,-124.05972,40.90972
115,2018-08-02 04:45:00,,3.03,ARCC1,13,-124.05972,40.90972
116,2018-08-02 05:00:00,12.81,3.06,ARCC1,13,-124.05972,40.90972
117,2018-08-02 05:15:00,,3.06,ARCC1,13,-124.05972,40.90972
118,2018-08-02 05:30:00,,3.13,ARCC1,13,-124.05972,40.90972
119,2018-08-02 05:45:00,,3.22,ARCC1,13,-124.05972,40.90972
120,2018-08-02 06:00:00,12.81,3.4,ARCC1,13,-124.05972,40.90972
121,2018-08-02 06:15:00,,3.4,ARCC1,13,-124.05972,40.90972
122,2018-08-02 06:30:00,,3.41,ARCC1,13,-124.05972,40.90972
123,2018-08-02 06:45:00,,3.41,ARCC1,13,-124.05972,40.90972
124,2018-08-02 07:00:00,12.81,3.37,ARCC1,13,-124.05972,40.90972
125,2018-08-02 07:15:00,,3.33,ARCC1,13,-124.05972,40.90972
126,2018-08-02 07:30:00,,3.33,ARCC1,13,-124.05972,40.90972
127,2018-08-02 07:45:00,,3.38,ARCC1,13,-124.05972,40.90972
128,2018-08-02 08:00:00,12.81,3.42,ARCC1,13,-124.05972,40.90972
129,2018-08-02 08:15:00,,3.37,ARCC1,13,-124.05972,40.90972
130,2018-08-02 08:30:00,,3.39,ARCC1,13,-124.05972,40.90972
131,2018-08-02 08:45:00,,3.44,ARCC1,13,-124.05972,40.90972
132,2018-08-02 09:00:00,12.81,3.49,ARCC1,13,-124.05972,40.90972
133,2018-08-02 09:15:00,,3.52,ARCC1,13,-124.05972,40.90972
134,2018-08-02 09:30:00,,3.52,ARCC1,13,-124.05972,40.90972
135,2018-08-02 09:45:00,,3.51,ARCC1,13,-124.05972,40.90972
136,2018-08-02 10:00:00,12.81,3.46,ARCC1,13,-124.05972,40.90972
137,2018-08-02 10:15:00,,3.44,ARCC1,13,-124.05972,40.90972
138,2018-08-02 10:30:00,,3.47,ARCC1,13,-124.05972,40.90972
139,2018-08-02 10:45:00,,3.5,ARCC1,13,-124.05972,40.90972
140,2018-08-02 11:00:00,12.81,3.58,ARCC1,13,-124.05972,40.90972
141,2018-08-02 11:15:00,,3.61,ARCC1,13,-124.05972,40.90972
142,2018-08-02 11:30:00,,3.58,ARCC1,13,-124.05972,40.90972
143,2018-08-02 11:45:00,,3.63,ARCC1,13,-124.05972,40.90972
144,2018-08-02 12:00:00,12.81,3.71,ARCC1,13,-124.05972,40.90972
145,2018-08-02 12:15:00,,3.73,ARCC1,13,-124.05972,40.90972
146,2018-08-02 12:30:00,,3.76,ARCC1,13,-124.05972,40.90972
147,2018-08-02 12:45:00,,3.78,ARCC1,13,-124.05972,40.90972
148,2018-08-02 13:00:00,12.81,3.81,ARCC1,13,-124.05972,40.90972
149,2018-08-02 13:15:00,,3.79,ARCC1,13,-124.05972,40.90972
150,2018-08-02 13:30:00,,3.79,ARCC1,13,-124.05972,40.90972
151,2018-08-02 13:45:00,,3.83,ARCC1,13,-124.05972,40.90972
152,2018-08-02 14:00:00,12.81,3.89,ARCC1,13,-124.05972,40.90972
153,2018-08-02 14:15:00,,3.92,ARCC1,13,-124.05972,40.90972
154,2018-08-02 14:30:00,,3.92,ARCC1,13,-124.05972,40.90972
155,2018-08-02 14:45:00,,3.93,ARCC1,13,-124.05972,40.90972
156,2018-08-02 15:00:00,12.81,3.81,ARCC1,13,-124.05972,40.90972
157,2018-08-02 15:15:00,,3.76,ARCC1,13,-124.05972,40.90972
158,2018-08-02 15:30:00,,3.73,ARCC1,13,-124.05972,40.90972
159,2018-08-02 15:45:00,,3.56,ARCC1,13,-124.05972,40.90972
160,2018-08-02 16:00:00,12.81,3.52,ARCC1,13,-124.05972,40.90972
161,2018-08-02 16:15:00,,3.36,ARCC1,13,-124.05972,40.90972
162,2018-08-02 16:30:00,,3.18,ARCC1,13,-124.05972,40.90972
163,2018-08-02 16:45:00,,3.13,ARCC1,13,-124.05972,40.90972
164,2018-08-02 17:00:00,12.81,3.01,ARCC1,13,-124.05972,40.90972
165,2018-08-02 17:15:00,,2.72,ARCC1,13,-124.05972,40.90972
166,2018-08-02 17:30:00,,2.52,ARCC1,13,-124.05972,40.90972
167,2018-08-02 17:45:00,,2.27,ARCC1,13,-124.05972,40.90972
168,2018-08-02 18:00:00,12.81,2.02,ARCC1,13,-124.05972,40.90972
169,2018-08-02 18:15:00,,2.05,ARCC1,13,-124.05972,40.90972
170,2018-08-02 18:30:00,,2.08,ARCC1,13,-124.05972,40.90972
171,2018-08-02 18:45:00,,1.84,ARCC1,13,-124.05972,40.90972
172,2018-08-02 19:00:00,12.81,1.79,ARCC1,13,-124.05972,40.90972
173,2018-08-02 19:15:00,,1.59,ARCC1,13,-124.05972,40.90972
174,2018-08-02 19:30:00,,1.51,ARCC1,13,-124.05972,40.90972
175,2018-08-02 19:45:00,,1.19,ARCC1,13,-124.05972,40.90972
176,2018-08-02 20:00:00,12.81,0.93,ARCC1,13,-124.05972,40.90972
177,2018-08-02 20:15:00,,0.73,ARCC1,13,-124.05972,40.90972
178,2018-08-02 20:30:00,,0.33,ARCC1,13,-124.05972,40.90972
179,2018-08-02 20:45:00,,0.04,ARCC1,13,-124.05972,40.90972
180,2018-08-02 21:00:00,12.81,-0.14,ARCC1,13,-124.05972,40.90972
181,2018-08-02 21:15:00,,-0.22,ARCC1,13,-124.05972,40.90972
182,2018-08-02 21:30:00,,-0.54,ARCC1,13,-124.05972,40.90972
183,2018-08-02 21:45:00,,-0.67,ARCC1,13,-124.05972,40.90972
184,2018-08-02 22:00:00,12.81,-0.51,ARCC1,13,-124.05972,40.90972
185,2018-08-02 22:15:00,,-0.46,ARCC1,13,-124.05972,40.90972
186,2018-08-02 22:30:00,,-0.54,ARCC1,13,-124.05972,40.90972
187,2018-08-02 22:45:00,,-0.43,ARCC1,13,-124.05972,40.90972
188,2018-08-02 23:00:00,12.81,-0.58,ARCC1,13,-124.05972,40.90972
189,2018-08-02 23:15:00,,-0.79,ARCC1,13,-124.05972,40.90972
190,2018-08-02 23:30:00,,-0.37,ARCC1,13,-124.05972,40.90972
191,2018-08-02 23:45:00,,0.0,ARCC1,13,-124.05972,40.90972
192,2018-08-03 00:00:00,12.81,-0.37,ARCC1,13,-124.05972,40.90972
193,2018-08-03 00:15:00,,-0.12,ARCC1,13,-124.05972,40.90972
194,2018-08-03 00:30:00,,-0.26,ARCC1,13,-124.05972,40.90972
195,2018-08-03 00:45:00,,-0.27,ARCC1,13,-124.05972,40.90972
196,2018-08-03 01:00:00,12.81,-0.3,ARCC1,13,-124.05972,40.90972
197,2018-08-03 01:15:00,,-0.43,ARCC1,13,-124.05972,40.90972
198,2018-08-03 01:30:00,,-0.4,ARCC1,13,-124.05972,40.90972
199,2018-08-03 01:45:00,,-0.41,ARCC1,13,-124.05972,40.90972
200,2018-08-03 02:00:00,12.81,0.0,ARCC1,13,-124.05972,40.90972
201,2018-08-03 02:15:00,,0.13,ARCC1,13,-124.05972,40.90972
202,2018-08-03 02:30:00,,0.31,ARCC1,13,-124.05972,40.90972
203,2018-08-03 02:45:00,,0.63,ARCC1,13,-124.05972,40.90972
204,2018-08-03 03:00:00,12.81,1.03,ARCC1,13,-124.05972,40.90972
205,2018-08-03 03:15:00,,1.44,ARCC1,13,-124.05972,40.90972
206,2018-08-03 03:30:00,,1.95,ARCC1,13,-124.05972,40.90972
207,2018-08-03 03:45:00,,2.31,ARCC1,13,-124.05972,40.90972
208,2018-08-03 04:00:00,12.81,2.64,ARCC1,13,-124.05972,40.90972
209,2018-08-03 04:15:00,,2.9,ARCC1,13,-124.05972,40.90972
210,2018-08-03 04:30:00,,3.09,ARCC1,13,-124.05972,40.90972
211,2018-08-03 04:45:00,,3.21,ARCC1,13,-124.05972,40.90972
212,2018-08-03 05:00:00,12.81,3.11,ARCC1,13,-124.05972,40.90972
213,2018-08-03 05:15:00,,2.97,ARCC1,13,-124.05972,40.90972
214,2018-08-03 05:30:00,,2.93,ARCC1,13,-124.05972,40.90972
215,2018-08-03 05:45:00,,2.84,ARCC1,13,-124.05972,40.90972
216,2018-08-03 06:00:00,12.81,2.78,ARCC1,13,-124.05972,40.90972
217,2018-08-03 06:15:00,,2.8,ARCC1,13,-124.05972,40.90972
218,2018-08-03 06:30:00,,2.79,ARCC1,13,-124.05972,40.90972
219,2018-08-03 06:45:00,,2.73,ARCC1,13,-124.05972,40.90972
220,2018-08-03 07:00:00,12.81,2.76,ARCC1,13,-124.05972,40.90972
221,2018-08-03 07:15:00,,2.83,ARCC1,13,-124.05972,40.90972
222,2018-08-03 07:30:00,,2.82,ARCC1,13,-124.05972,40.90972
223,2018-08-03 07:45:00,,2.9,ARCC1,13,-124.05972,40.90972
224,2018-08-03 08:00:00,12.81,2.93,ARCC1,13,-124.05972,40.90972
225,2018-08-03 08:15:00,,3.0,ARCC1,13,-124.05972,40.90972
226,2018-08-03 08:30:00,,3.07,ARCC1,13,-124.05972,40.90972
227,2018-08-03 08:45:00,,3.13,ARCC1,13,-124.05972,40.90972
228,2018-08-03 09:00:00,12.81,3.16,ARCC1,13,-124.05972,40.90972
229,2018-08-03 09:15:00,,3.19,ARCC1,13,-124.05972,40.90972
230,2018-08-03 09:30:00,,3.24,ARCC1,13,-124.05972,40.90972
231,2018-08-03 09:45:00,,3.27,ARCC1,13,-124.05972,40.90972
232,2018-08-03 10:00:00,12.81,3.3,ARCC1,13,-124.05972,40.90972
233,2018-08-03 10:15:00,,3.34,ARCC1,13,-124.05972,40.90972
234,2018-08-03 10:30:00,,3.31,ARCC1,13,-124.05972,40.90972
235,2018-08-03 10:45:00,,3.34,ARCC1,13,-124.05972,40.90972
236,2018-08-03 11:00:00,12.81,3.39,ARCC1,13,-124.05972,40.90972
237,2018-08-03 11:15:00,,3.43,ARCC1,13,-124.05972,40.90972
238,2018-08-03 11:30:00,,3.48,ARCC1,13,-124.05972,40.90972
239,2018-08-03 11:45:00,,3.52,ARCC1,13,-124.05972,40.90972
240,2018-08-03 12:00:00,12.81,3.6,ARCC1,13,-124.05972,40.90972
241,2018-08-03 12:15:00,,3.64,ARCC1,13,-124.05972,40.90972
242,2018-08-03 12:30:00,,3.69,ARCC1,13,-124.05972,40.90972
243,2018-08-03 12:45:00,,3.73,ARCC1,13,-124.05972,40.90972
244,2018-08-03 13:00:00,12.81,3.76,ARCC1,13,-124.05972,40.90972
245,2018-08-03 13:15:00,,3.79,ARCC1,13,-124.05972,40.90972
246,2018-08-03 13:30:00,,3.87,ARCC1,13,-124.05972,40.90972
247,2018-08-03 13:45:00,,3.96,ARCC1,13,-124.05972,40.90972
248,2018-08-03 14:00:00,12.81,3.95,ARCC1,13,-124.05972,40.90972
249,2018-08-03 14:15:00,,4.01,ARCC1,13,-124.05972,40.90972
250,2018-08-03 14:30:00,,3.98,ARCC1,13,-124.05972,40.90972
251,2018-08-03 14:45:00,,4.01,ARCC1,13,-124.05972,40.90972
252,2018-08-03 15:00:00,12.81,3.99,ARCC1,13,-124.05972,40.90972
253,2018-08-03 15:15:00,,3.91,ARCC1,13,-124.05972,40.90972
254,2018-08-03 15:30:00,,3.77,ARCC1,13,-124.05972,40.90972
255,2018-08-03 15:45:00,,3.66,ARCC1,13,-124.05972,40.90972
256,2018-08-03 16:00:00,12.81,3.62,ARCC1,13,-124.05972,40.90972
257,2018-08-03 16:15:00,,3.27,ARCC1,13,-124.05972,40.90972
258,2018-08-03 16:30:00,,3.01,ARCC1,13,-124.05972,40.90972
259,2018-08-03 16:45:00,,2.99,ARCC1,13,-124.05972,40.90972
260,2018-08-03 17:00:00,12.81,2.97,ARCC1,13,-124.05972,40.90972
261,2018-08-03 17:15:00,,2.12,ARCC1,13,-124.05972,40.90972
262,2018-08-03 17:30:00,,1.08,ARCC1,13,-124.05972,40.90972
263,2018-08-03 17:45:00,,0.39,ARCC1,13,-124.05972,40.90972
264,2018-08-03 18:00:00,12.81,0.59,ARCC1,13,-124.05972,40.90972
265,2018-08-03 18:15:00,,0.59,ARCC1,13,-124.05972,40.90972
266,2018-08-03 18:30:00,,0.58,ARCC1,13,-124.05972,40.90972
267,2018-08-03 18:45:00,,0.31,ARCC1,13,-124.05972,40.90972
268,2018-08-03 19:00:00,12.81,-0.08,ARCC1,13,-124.05972,40.90972
269,2018-08-03 19:15:00,,-0.11,ARCC1,13,-124.05972,40.90972
270,2018-08-03 19:30:00,,0.06,ARCC1,13,-124.05972,40.90972
271,2018-08-03 19:45:00,,0.1,ARCC1,13,-124.05972,40.90972
272,2018-08-03 20:00:00,12.81,0.28,ARCC1,13,-124.05972,40.90972
273,2018-08-03 20:15:00,,0.26,ARCC1,13,-124.05972,40.90972
274,2018-08-03 20:30:00,,0.19,ARCC1,13,-124.05972,40.90972
275,2018-08-03 20:45:00,,0.24,ARCC1,13,-124.05972,40.90972
276,2018-08-03 21:00:00,12.81,0.17,ARCC1,13,-124.05972,40.90972
277,2018-08-03 21:15:00,,0.24,ARCC1,13,-124.05972,40.90972
278,2018-08-03 21:30:00,,0.39,ARCC1,13,-124.05972,40.90972
279,2018-08-03 21:45:00,,0.19,ARCC1,13,-124.05972,40.90972
280,2018-08-03 22:00:00,12.81,0.22,ARCC1,13,-124.05972,40.90972
281,2018-08-03 22:15:00,,0.12,ARCC1,13,-124.05972,40.90972
282,2018-08-03 22:30:00,,-0.12,ARCC1,13,-124.05972,40.90972
283,2018-08-03 22:45:00,,-0.17,ARCC1,13,-124.05972,40.90972
284,2018-08-03 23:00:00,12.81,-0.47,ARCC1,13,-124.05972,40.90972
285,2018-08-03 23:15:00,,-0.6,ARCC1,13,-124.05972,40.90972
286,2018-08-03 23:30:00,,-0.52,ARCC1,13,-124.05972,40.90972
287,2018-08-03 23:45:00,,-0.44,ARCC1,13,-124.05972,40.90972
288,2018-08-04 00:00:00,12.81,-0.67,ARCC1,13,-124.05972,40.90972
289,2018-08-04 00:15:00,,-0.39,ARCC1,13,-124.05972,40.90972
290,2018-08-04 00:30:00,,-0.46,ARCC1,13,-124.05972,40.90972
291,2018-08-04 00:45:00,,-0.64,ARCC1,13,-124.05972,40.90972
292,2018-08-04 01:00:00,12.81,-0.64,ARCC1,13,-124.05972,40.90972
293,2018-08-04 01:15:00,,-0.56,ARCC1,13,-124.05972,40.90972
294,2018-08-04 01:30:00,,-0.38,ARCC1,13,-124.05972,40.90972
295,2018-08-04 01:45:00,,-0.27,ARCC1,13,-124.05972,40.90972
296,2018-08-04 02:00:00,12.81,-0.29,ARCC1,13,-124.05972,40.90972
297,2018-08-04 02:15:00,,-0.09,ARCC1,13,-124.05972,40.90972
298,2018-08-04 02:30:00,,0.12,ARCC1,13,-124.05972,40.90972
299,2018-08-04 02:45:00,,0.46,ARCC1,13,-124.05972,40.90972
300,2018-08-04 03:00:00,12.81,0.86,ARCC1,13,-124.05972,40.90972
301,2018-08-04 03:15:00,,1.23,ARCC1,13,-124.05972,40.90972
302,2018-08-04 03:30:00,,1.51,ARCC1,13,-124.05972,40.90972
303,2018-08-04 03:45:00,,2.02,ARCC1,13,-124.05972,40.90972
304,2018-08-04 04:00:00,12.81,2.31,ARCC1,13,-124.05972,40.90972
305,2018-08-04 04:15:00,,2.38,ARCC1,13,-124.05972,40.90972
306,2018-08-04 04:30:00,,2.41,ARCC1,13,-124.05972,40.90972
307,2018-08-04 04:45:00,,2.39,ARCC1,13,-124.05972,40.90972
308,2018-08-04 05:00:00,12.81,2.43,ARCC1,13,-124.05972,40.90972
309,2018-08-04 05:15:00,,2.45,ARCC1,13,-124.05972,40.90972
310,2018-08-04 05:30:00,,2.41,ARCC1,13,-124.05972,40.90972
311,2018-08-04 05:45:00,,2.43,ARCC1,13,-124.05972,40.90972
312,2018-08-04 06:00:00,12.81,2.54,ARCC1,13,-124.05972,40.90972
313,2018-08-04 06:15:00,,2.45,ARCC1,13,-124.05972,40.90972
314,2018-08-04 06:30:00,,2.52,ARCC1,13,-124.05972,40.90972
315,2018-08-04 06:45:00,,2.52,ARCC1,13,-124.05972,40.90972
316,2018-08-04 07:00:00,12.81,2.55,ARCC1,13,-124.05972,40.90972
317,2018-08-04 07:15:00,,2.47,ARCC1,13,-124.05972,40.90972
318,2018-08-04 07:30:00,,2.56,ARCC1,13,-124.05972,40.90972
319,2018-08-04 07:45:00,,2.59,ARCC1,13,-124.05972,40.90972
320,2018-08-04 08:00:00,12.81,2.54,ARCC1,13,-124.05972,40.90972
321,2018-08-04 08:15:00,,2.55,ARCC1,13,-124.05972,40.90972
322,2018-08-04 08:30:00,,2.73,ARCC1,13,-124.05972,40.90972
323,2018-08-04 08:45:00,,2.76,ARCC1,13,-124.05972,40.90972
324,2018-08-04 09:00:00,12.81,2.83,ARCC1,13,-124.05972,40.90972
325,2018-08-04 09:15:00,,2.91,ARCC1,13,-124.05972,40.90972
326,2018-08-04 09:30:00,,2.96,ARCC1,13,-124.05972,40.90972
327,2018-08-04 09:45:00,,3.11,ARCC1,13,-124.05972,40.90972
328,2018-08-04 10:00:00,12.81,3.12,ARCC1,13,-124.05972,40.90972
329,2018-08-04 10:15:00,,3.14,ARCC1,13,-124.05972,40.90972
330,2018-08-04 10:30:00,,3.19,ARCC1,13,-124.05972,40.90972
331,2018-08-04 10:45:00,,3.21,ARCC1,13,-124.05972,40.90972
332,2018-08-04 11:00:00,12.81,3.19,ARCC1,13,-124.05972,40.90972
333,2018-08-04 11:15:00,,3.28,ARCC1,13,-124.05972,40.90972
334,2018-08-04 11:30:00,,3.34,ARCC1,13,-124.05972,40.90972
335,2018-08-04 11:45:00,,3.41,ARCC1,13,-124.05972,40.90972
336,2018-08-04 12:00:00,12.81,3.45,ARCC1,13,-124.05972,40.90972
337,2018-08-04 12:15:00,,3.51,ARCC1,13,-124.05972,40.90972
338,2018-08-04 12:30:00,,3.55,ARCC1,13,-124.05972,40.90972
339,2018-08-04 12:45:00,,3.59,ARCC1,13,-124.05972,40.90972
340,2018-08-04 13:00:00,12.81,3.65,ARCC1,13,-124.05972,40.90972
341,2018-08-04 13:15:00,,3.56,ARCC1,13,-124.05972,40.90972
342,2018-08-04 13:30:00,,3.54,ARCC1,13,-124.05972,40.90972
343,2018-08-04 13:45:00,,3.58,ARCC1,13,-124.05972,40.90972
344,2018-08-04 14:00:00,12.81,3.62,ARCC1,13,-124.05972,40.90972
345,2018-08-04 14:15:00,,3.64,ARCC1,13,-124.05972,40.90972
346,2018-08-04 14:30:00,,3.59,ARCC1,13,-124.05972,40.90972
347,2018-08-04 14:45:00,,3.62,ARCC1,13,-124.05972,40.90972
