,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
44,2018-08-04 03:00:00,3.2,SW,218.2,AN843,3633,-120.94780,39.93690
45,2018-08-04 04:00:00,3.2,SW,217.1,AN843,3633,-120.94780,39.93690
46,2018-08-04 05:00:00,1.3,SSW,204.4,AN843,3633,-120.94780,39.93690
47,2018-08-04 06:00:00,0.7,SSE,150.1,AN843,3633,-120.94780,39.93690
48,2018-08-04 07:00:00,0.7,SW,228.1,AN843,3633,-120.94780,39.93690
49,2018-08-04 08:00:00,0.4,ENE,61.5,AN843,3633,-120.94780,39.93690
50,2018-08-04 09:00:00,0.5,NE,35.4,AN843,3633,-120.94780,39.93690
51,2018-08-04 10:00:00,0.5,NNE,28.6,AN843,3633,-120.94780,39.93690
52,2018-08-04 11:00:00,0.5,ESE,103.3,AN843,3633,-120.94780,39.93690
53,2018-08-04 12:00:00,0.3,ENE,71.2,AN843,3633,-120.94780,39.93690
54,2018-08-04 13:00:00,0.3,ENE,59.8,AN843,3633,-120.94780,39.93690
55,2018-08-04 14:00:00,0.3,ENE,65.3,AN843,3633,-120.94780,39.93690
56,2018-08-04 15:00:00,0.4,ENE,59.1,AN843,3633,-120.94780,39.93690
57,2018-08-04 16:00:00,0.5,NE,41.3,AN843,3633,-120.94780,39.93690
58,2018-08-04 17:00:00,0.8,NE,51.2,AN843,3633,-120.94780,39.93690
59,2018-08-04 18:00:00,1.0,ENE,74.1,AN843,3633,-120.94780,39.93690
60,2018-08-04 19:00:00,1.1,E,83.1,AN843,3633,-120.94780,39.93690
61,2018-08-04 20:00:00,1.7,ESE,106.6,AN843,3633,-120.94780,39.93690
62,2018-08-04 21:00:00,3.4,WSW,246.8,AN843,3633,-120.94780,39.93690
63,2018-08-04 22:00:00,3.0,WSW,248.1,AN843,3633,-120.94780,39.93690
64,2018-08-04 23:00:00,2.0,WNW,284.2,AN843,3633,-120.94780,39.93690
65,2018-08-05 00:00:00,2.6,W,269.5,AN843,3633,-120.94780,39.93690
66,2018-08-05 01:00:00,2.6,WSW,255.2,AN843,3633,-120.94780,39.93690
67,2018-08-05 02:00:00,2.3,WSW,237.6,AN843,3633,-120.94780,39.93690
68,2018-08-05 03:00:00,2.4,SW,219.1,AN843,3633,-120.94780,39.93690
69,2018-08-05 04:00:00,2.6,SSW,209.5,AN843,3633,-120.94780,39.93690
70,2018-08-05 05:00:00,1.2,S,178.9,AN843,3633,-120.94780,39.93690
71,2018-08-05 06:00:00,0.8,WSW,243.3,AN843,3633,-120.94780,39.93690
72,2018-08-05 08:00:00,0.7,N,2.2,AN843,3633,-120.94780,39.93690
73,2018-08-05 09:00:00,0.7,WNW,284.8,AN843,3633,-120.94780,39.93690
74,2018-08-05 10:00:00,0.6,E,90.5,AN843,3633,-120.94780,39.93690
75,2018-08-05 11:00:00,0.5,WSW,237.8,AN843,3633,-120.94780,39.93690
76,2018-08-05 12:00:00,0.6,NNE,11.4,AN843,3633,-120.94780,39.93690
77,2018-08-05 14:00:00,0.5,S,181.5,AN843,3633,-120.94780,39.93690
78,2018-08-05 15:00:00,0.5,NE,49.0,AN843,3633,-120.94780,39.93690
79,2018-08-05 16:00:00,0.7,NNE,26.8,AN843,3633,-120.94780,39.93690
80,2018-08-05 17:00:00,0.7,NNE,26.8,AN843,3633,-120.94780,39.93690
81,2018-08-05 18:00:00,1.0,NE,52.1,AN843,3633,-120.94780,39.93690
82,2018-08-05 19:00:00,1.1,ENE,71.0,AN843,3633,-120.94780,39.93690
83,2018-08-05 20:00:00,1.2,E,83.3,AN843,3633,-120.94780,39.93690
84,2018-08-05 21:00:00,1.2,ESE,102.2,AN843,3633,-120.94780,39.93690
85,2018-08-05 22:00:00,1.9,E,98.2,AN843,3633,-120.94780,39.93690
86,2018-08-05 23:00:00,2.5,W,271.9,AN843,3633,-120.94780,39.93690
87,2018-08-06 00:00:00,2.8,W,273.6,AN843,3633,-120.94780,39.93690
88,2018-08-06 01:00:00,2.9,WSW,247.9,AN843,3633,-120.94780,39.93690
89,2018-08-06 02:00:00,2.6,SW,231.0,AN843,3633,-120.94780,39.93690
90,2018-08-06 03:00:00,2.0,WSW,247.9,AN843,3633,-120.94780,39.93690
91,2018-08-06 04:00:00,1.0,SSW,191.6,AN843,3633,-120.94780,39.93690
92,2018-08-06 05:00:00,1.0,S,170.3,AN843,3633,-120.94780,39.93690
93,2018-08-06 06:00:00,0.7,SSW,199.6,AN843,3633,-120.94780,39.93690
94,2018-08-06 07:00:00,0.6,SW,232.1,AN843,3633,-120.94780,39.93690
95,2018-08-06 08:00:00,0.7,WSW,243.7,AN843,3633,-120.94780,39.93690
96,2018-08-06 09:00:00,0.7,SSE,150.8,AN843,3633,-120.94780,39.93690
97,2018-08-06 10:00:00,0.5,SE,141.8,AN843,3633,-120.94780,39.93690
98,2018-08-06 11:00:00,0.4,ENE,70.5,AN843,3633,-120.94780,39.93690
99,2018-08-06 12:00:00,0.5,ENE,67.5,AN843,3633,-120.94780,39.93690
100,2018-08-06 13:00:00,0.3,ENE,67.3,AN843,3633,-120.94780,39.93690
101,2018-08-06 14:00:00,0.5,ESE,108.6,AN843,3633,-120.94780,39.93690
102,2018-08-06 15:00:00,0.5,E,87.0,AN843,3633,-120.94780,39.93690
103,2018-08-06 17:00:00,0.8,ENE,58.0,AN843,3633,-120.94780,39.93690
104,2018-08-06 19:00:00,1.0,NE,56.0,AN843,3633,-120.94780,39.93690
105,2018-08-06 20:00:00,1.1,E,85.7,AN843,3633,-120.94780,39.93690
106,2018-08-06 21:00:00,1.1,ESE,116.7,AN843,3633,-120.94780,39.93690
107,2018-08-06 22:00:00,1.3,E,83.3,AN843,3633,-120.94780,39.93690
108,2018-08-07 00:00:00,1.4,NW,310.3,AN843,3633,-120.94780,39.93690
109,2018-08-07 01:00:00,1.7,WNW,283.5,AN843,3633,-120.94780,39.93690
110,2018-08-07 02:00:00,1.9,W,262.4,AN843,3633,-120.94780,39.93690
111,2018-08-07 03:00:00,1.6,WSW,242.4,AN843,3633,-120.94780,39.93690
112,2018-08-07 04:00:00,1.5,SSW,206.8,AN843,3633,-120.94780,39.93690
113,2018-08-07 05:00:00,0.8,SSW,199.1,AN843,3633,-120.94780,39.93690
114,2018-08-07 06:00:00,0.6,SW,224.0,AN843,3633,-120.94780,39.93690
115,2018-08-07 07:00:00,0.7,ESE,106.4,AN843,3633,-120.94780,39.93690
116,2018-08-07 08:00:00,0.4,E,85.5,AN843,3633,-120.94780,39.93690
117,2018-08-07 09:00:00,0.6,SSE,160.9,AN843,3633,-120.94780,39.93690
118,2018-08-07 10:00:00,0.5,SE,139.8,AN843,3633,-120.94780,39.93690
119,2018-08-07 12:00:00,0.5,ESE,110.1,AN843,3633,-120.94780,39.93690
120,2018-08-07 14:00:00,0.5,E,80.9,AN843,3633,-120.94780,39.93690
121,2018-08-07 15:00:00,0.5,ESE,101.8,AN843,3633,-120.94780,39.93690
122,2018-08-07 16:00:00,0.5,NE,38.7,AN843,3633,-120.94780,39.93690
123,2018-08-07 17:00:00,0.8,NE,54.7,AN843,3633,-120.94780,39.93690
124,2018-08-07 19:00:00,1.0,E,80.7,AN843,3633,-120.94780,39.93690
125,2018-08-07 20:00:00,1.1,E,99.1,AN843,3633,-120.94780,39.93690
126,2018-08-07 21:00:00,1.1,SE,140.9,AN843,3633,-120.94780,39.93690
127,2018-08-07 22:00:00,1.2,ESE,105.7,AN843,3633,-120.94780,39.93690
128,2018-08-07 23:00:00,1.3,WNW,292.3,AN843,3633,-120.94780,39.93690
129,2018-08-08 00:00:00,1.6,W,275.8,AN843,3633,-120.94780,39.93690
130,2018-08-08 01:00:00,2.1,WNW,286.2,AN843,3633,-120.94780,39.93690
131,2018-08-08 02:00:00,2.7,WSW,238.9,AN843,3633,-120.94780,39.93690
132,2018-08-08 03:00:00,1.7,WSW,245.9,AN843,3633,-120.94780,39.93690
133,2018-08-08 04:00:00,0.9,S,173.6,AN843,3633,-120.94780,39.93690
134,2018-08-08 05:00:00,0.8,S,186.2,AN843,3633,-120.94780,39.93690
135,2018-08-08 06:00:00,0.4,SSW,203.5,AN843,3633,-120.94780,39.93690
136,2018-08-08 07:00:00,0.4,SW,222.4,AN843,3633,-120.94780,39.93690
137,2018-08-08 08:00:00,0.4,WSW,249.0,AN843,3633,-120.94780,39.93690
138,2018-08-08 09:00:00,0.4,WNW,282.9,AN843,3633,-120.94780,39.93690
139,2018-08-08 10:00:00,0.3,W,277.6,AN843,3633,-120.94780,39.93690
140,2018-08-08 11:00:00,0.4,E,80.4,AN843,3633,-120.94780,39.93690
141,2018-08-08 12:00:00,0.5,NE,41.1,AN843,3633,-120.94780,39.93690
142,2018-08-08 13:00:00,0.4,SE,138.9,AN843,3633,-120.94780,39.93690
143,2018-08-08 14:00:00,0.5,NNE,28.4,AN843,3633,-120.94780,39.93690
144,2018-08-08 15:00:00,0.5,E,98.2,AN843,3633,-120.94780,39.93690
145,2018-08-08 16:00:00,0.7,N,9.0,AN843,3633,-120.94780,39.93690
146,2018-08-08 17:00:00,1.0,ENE,57.6,AN843,3633,-120.94780,39.93690
147,2018-08-08 18:00:00,1.0,ENE,57.6,AN843,3633,-120.94780,39.93690
148,2018-08-08 20:00:00,1.1,ENE,77.6,AN843,3633,-120.94780,39.93690
149,2018-08-08 21:00:00,1.1,ENE,77.6,AN843,3633,-120.94780,39.93690
150,2018-08-08 22:00:00,2.8,WSW,257.4,AN843,3633,-120.94780,39.93690
151,2018-08-08 23:00:00,2.8,WSW,257.4,AN843,3633,-120.94780,39.93690
152,2018-08-09 01:00:00,2.8,WSW,249.0,AN843,3633,-120.94780,39.93690
153,2018-08-09 02:00:00,2.6,W,263.7,AN843,3633,-120.94780,39.93690
154,2018-08-09 03:00:00,2.3,W,270.5,AN843,3633,-120.94780,39.93690
155,2018-08-09 04:00:00,1.8,W,266.2,AN843,3633,-120.94780,39.93690
156,2018-08-09 05:00:00,0.8,WNW,293.8,AN843,3633,-120.94780,39.93690
157,2018-08-09 06:00:00,0.7,WSW,244.6,AN843,3633,-120.94780,39.93690
158,2018-08-09 07:00:00,0.7,W,266.2,AN843,3633,-120.94780,39.93690
159,2018-08-09 08:00:00,0.7,WSW,254.9,AN843,3633,-120.94780,39.93690
160,2018-08-09 09:00:00,0.9,W,263.3,AN843,3633,-120.94780,39.93690
161,2018-08-09 10:00:00,1.1,W,264.4,AN843,3633,-120.94780,39.93690
162,2018-08-09 11:00:00,0.7,W,279.6,AN843,3633,-120.94780,39.93690
163,2018-08-09 12:00:00,0.8,WSW,254.9,AN843,3633,-120.94780,39.93690
164,2018-08-09 13:00:00,0.5,NNE,19.6,AN843,3633,-120.94780,39.93690
165,2018-08-09 14:00:00,0.6,WSW,251.6,AN843,3633,-120.94780,39.93690
166,2018-08-09 15:00:00,0.6,WNW,292.5,AN843,3633,-120.94780,39.93690
167,2018-08-09 16:00:00,0.6,NE,45.7,AN843,3633,-120.94780,39.93690
168,2018-08-09 17:00:00,0.8,NW,311.9,AN843,3633,-120.94780,39.93690
169,2018-08-09 18:00:00,1.0,SE,134.5,AN843,3633,-120.94780,39.93690
170,2018-08-09 19:00:00,1.1,E,98.9,AN843,3633,-120.94780,39.93690
171,2018-08-09 20:00:00,1.1,ENE,60.4,AN843,3633,-120.94780,39.93690
172,2018-08-09 21:00:00,1.3,ENE,65.9,AN843,3633,-120.94780,39.93690
173,2018-08-09 22:00:00,1.2,E,91.2,AN843,3633,-120.94780,39.93690
174,2018-08-09 23:00:00,2.0,NW,315.6,AN843,3633,-120.94780,39.93690
175,2018-08-10 00:00:00,2.9,W,264.2,AN843,3633,-120.94780,39.93690
176,2018-08-10 01:00:00,2.6,W,272.3,AN843,3633,-120.94780,39.93690
177,2018-08-10 02:00:00,2.4,WSW,245.5,AN843,3633,-120.94780,39.93690
178,2018-08-10 03:00:00,1.8,W,266.2,AN843,3633,-120.94780,39.93690
179,2018-08-10 04:00:00,1.4,WSW,252.1,AN843,3633,-120.94780,39.93690
180,2018-08-10 05:00:00,1.0,SW,226.6,AN843,3633,-120.94780,39.93690
181,2018-08-10 06:00:00,0.6,SW,234.1,AN843,3633,-120.94780,39.93690
182,2018-08-10 07:00:00,0.6,SW,234.1,AN843,3633,-120.94780,39.93690
183,2018-08-10 08:00:00,0.6,ENE,60.2,AN843,3633,-120.94780,39.93690
184,2018-08-10 09:00:00,0.8,W,265.5,AN843,3633,-120.94780,39.93690
185,2018-08-10 10:00:00,0.6,SSW,192.7,AN843,3633,-120.94780,39.93690
186,2018-08-10 11:00:00,0.5,N,11.2,AN843,3633,-120.94780,39.93690
187,2018-08-10 12:00:00,0.5,SE,142.9,AN843,3633,-120.94780,39.93690
188,2018-08-10 13:00:00,0.4,N,358.2,AN843,3633,-120.94780,39.93690
189,2018-08-10 14:00:00,0.4,NE,34.5,AN843,3633,-120.94780,39.93690
190,2018-08-10 15:00:00,0.4,WNW,284.8,AN843,3633,-120.94780,39.93690
191,2018-08-10 16:00:00,0.7,NE,47.5,AN843,3633,-120.94780,39.93690
192,2018-08-10 17:00:00,0.7,NNE,30.5,AN843,3633,-120.94780,39.93690
193,2018-08-10 18:00:00,0.9,E,81.3,AN843,3633,-120.94780,39.93690
194,2018-08-10 19:00:00,1.1,NE,51.2,AN843,3633,-120.94780,39.93690
195,2018-08-10 20:00:00,1.2,NE,44.8,AN843,3633,-120.94780,39.93690
196,2018-08-10 21:00:00,1.1,S,169.2,AN843,3633,-120.94780,39.93690
197,2018-08-10 23:00:00,2.3,W,265.7,AN843,3633,-120.94780,39.93690
198,2018-08-11 00:00:00,2.3,WSW,253.6,AN843,3633,-120.94780,39.93690
199,2018-08-11 02:00:00,2.6,WSW,245.5,AN843,3633,-120.94780,39.93690
200,2018-08-11 03:00:00,2.2,W,261.3,AN843,3633,-120.94780,39.93690
201,2018-08-11 04:00:00,1.3,SSW,213.6,AN843,3633,-120.94780,39.93690
202,2018-08-11 05:00:00,0.8,SE,125.9,AN843,3633,-120.94780,39.93690
203,2018-08-11 06:00:00,0.8,SW,216.5,AN843,3633,-120.94780,39.93690
204,2018-08-11 07:00:00,0.6,N,6.4,AN843,3633,-120.94780,39.93690
205,2018-08-11 08:00:00,0.5,S,174.7,AN843,3633,-120.94780,39.93690
206,2018-08-11 09:00:00,0.5,E,99.8,AN843,3633,-120.94780,39.93690
207,2018-08-11 10:00:00,0.4,WSW,239.8,AN843,3633,-120.94780,39.93690
208,2018-08-11 11:00:00,0.4,SE,133.4,AN843,3633,-120.94780,39.93690
209,2018-08-11 12:00:00,0.5,N,4.6,AN843,3633,-120.94780,39.93690
210,2018-08-11 13:00:00,0.6,NE,51.9,AN843,3633,-120.94780,39.93690
211,2018-08-11 15:00:00,0.5,ENE,72.7,AN843,3633,-120.94780,39.93690
212,2018-08-11 16:00:00,0.7,ENE,60.0,AN843,3633,-120.94780,39.93690
213,2018-08-11 17:00:00,0.8,NNE,27.3,AN843,3633,-120.94780,39.93690
214,2018-08-11 18:00:00,1.0,E,95.6,AN843,3633,-120.94780,39.93690
215,2018-08-11 19:00:00,1.1,E,79.6,AN843,3633,-120.94780,39.93690
216,2018-08-11 20:00:00,1.1,NE,50.5,AN843,3633,-120.94780,39.93690
217,2018-08-11 22:00:00,2.1,WSW,256.9,AN843,3633,-120.94780,39.93690
218,2018-08-11 23:00:00,2.7,WSW,242.4,AN843,3633,-120.94780,39.93690
219,2018-08-12 00:00:00,2.7,W,264.4,AN843,3633,-120.94780,39.93690
220,2018-08-12 01:00:00,2.5,WSW,255.2,AN843,3633,-120.94780,39.93690
221,2018-08-12 02:00:00,2.2,WSW,257.1,AN843,3633,-120.94780,39.93690
222,2018-08-12 03:00:00,1.8,WSW,254.1,AN843,3633,-120.94780,39.93690
223,2018-08-12 04:00:00,1.0,SW,216.9,AN843,3633,-120.94780,39.93690
224,2018-08-12 05:00:00,1.0,S,187.5,AN843,3633,-120.94780,39.93690
225,2018-08-12 07:00:00,0.4,WNW,288.1,AN843,3633,-120.94780,39.93690
226,2018-08-12 09:00:00,0.4,S,175.6,AN843,3633,-120.94780,39.93690
227,2018-08-12 10:00:00,0.5,SE,133.8,AN843,3633,-120.94780,39.93690
228,2018-08-12 11:00:00,0.6,S,190.3,AN843,3633,-120.94780,39.93690
229,2018-08-12 12:00:00,0.7,ESE,103.3,AN843,3633,-120.94780,39.93690
230,2018-08-12 13:00:00,0.4,E,95.8,AN843,3633,-120.94780,39.93690
231,2018-08-12 14:00:00,0.5,NE,36.0,AN843,3633,-120.94780,39.93690
232,2018-08-12 16:00:00,0.6,NE,53.6,AN843,3633,-120.94780,39.93690
233,2018-08-12 17:00:00,0.7,NE,38.7,AN843,3633,-120.94780,39.93690
234,2018-08-12 18:00:00,1.0,E,81.8,AN843,3633,-120.94780,39.93690
235,2018-08-12 19:00:00,1.1,E,85.1,AN843,3633,-120.94780,39.93690
236,2018-08-12 20:00:00,1.2,ENE,78.5,AN843,3633,-120.94780,39.93690
237,2018-08-12 21:00:00,1.7,NE,43.3,AN843,3633,-120.94780,39.93690
238,2018-08-12 22:00:00,2.7,WSW,245.3,AN843,3633,-120.94780,39.93690
239,2018-08-12 23:00:00,2.8,WSW,247.7,AN843,3633,-120.94780,39.93690
240,2018-08-13 01:00:00,2.8,WSW,249.0,AN843,3633,-120.94780,39.93690
241,2018-08-13 02:00:00,2.8,WSW,253.2,AN843,3633,-120.94780,39.93690
242,2018-08-13 03:00:00,2.2,W,263.1,AN843,3633,-120.94780,39.93690
243,2018-08-13 04:00:00,1.3,WSW,246.2,AN843,3633,-120.94780,39.93690
244,2018-08-13 05:00:00,1.4,SW,227.0,AN843,3633,-120.94780,39.93690
245,2018-08-13 06:00:00,0.6,SSW,211.6,AN843,3633,-120.94780,39.93690
246,2018-08-13 07:00:00,0.5,ESE,109.0,AN843,3633,-120.94780,39.93690
247,2018-08-13 08:00:00,0.6,ENE,74.5,AN843,3633,-120.94780,39.93690
248,2018-08-13 09:00:00,0.4,WSW,251.0,AN843,3633,-120.94780,39.93690
249,2018-08-13 10:00:00,0.4,NE,43.3,AN843,3633,-120.94780,39.93690
250,2018-08-13 11:00:00,0.5,ENE,74.9,AN843,3633,-120.94780,39.93690
251,2018-08-13 12:00:00,0.5,ENE,62.2,AN843,3633,-120.94780,39.93690
252,2018-08-13 13:00:00,0.5,ENE,72.5,AN843,3633,-120.94780,39.93690
253,2018-08-13 14:00:00,0.5,ENE,71.4,AN843,3633,-120.94780,39.93690
254,2018-08-13 15:00:00,0.6,E,83.3,AN843,3633,-120.94780,39.93690
255,2018-08-13 16:00:00,0.6,NNE,32.1,AN843,3633,-120.94780,39.93690
256,2018-08-13 19:00:00,1.0,E,88.6,AN843,3633,-120.94780,39.93690
257,2018-08-13 20:00:00,1.1,ESE,113.0,AN843,3633,-120.94780,39.93690
258,2018-08-13 21:00:00,1.5,N,359.6,AN843,3633,-120.94780,39.93690
259,2018-08-13 22:00:00,3.1,SW,214.9,AN843,3633,-120.94780,39.93690
260,2018-08-13 23:00:00,2.5,SSW,211.2,AN843,3633,-120.94780,39.93690
261,2018-08-14 00:00:00,2.6,SW,222.6,AN843,3633,-120.94780,39.93690
262,2018-08-14 01:00:00,2.6,WSW,252.1,AN843,3633,-120.94780,39.93690
263,2018-08-14 02:00:00,2.6,W,264.2,AN843,3633,-120.94780,39.93690
264,2018-08-14 03:00:00,1.9,W,273.2,AN843,3633,-120.94780,39.93690
265,2018-08-14 04:00:00,1.4,SW,231.0,AN843,3633,-120.94780,39.93690
266,2018-08-14 05:00:00,1.3,WSW,250.5,AN843,3633,-120.94780,39.93690
267,2018-08-14 06:00:00,0.6,NNW,334.7,AN843,3633,-120.94780,39.93690
268,2018-08-14 07:00:00,0.5,NE,36.7,AN843,3633,-120.94780,39.93690
269,2018-08-14 08:00:00,0.4,SW,218.0,AN843,3633,-120.94780,39.93690
270,2018-08-14 09:00:00,0.5,ENE,78.7,AN843,3633,-120.94780,39.93690
271,2018-08-14 10:00:00,0.4,NNE,23.1,AN843,3633,-120.94780,39.93690
272,2018-08-14 11:00:00,0.3,E,90.5,AN843,3633,-120.94780,39.93690
273,2018-08-14 12:00:00,0.6,E,87.9,AN843,3633,-120.94780,39.93690
274,2018-08-14 13:00:00,0.5,S,191.2,AN843,3633,-120.94780,39.93690
275,2018-08-14 14:00:00,0.5,SSW,208.1,AN843,3633,-120.94780,39.93690
276,2018-08-14 15:00:00,0.5,ENE,75.4,AN843,3633,-120.94780,39.93690
277,2018-08-14 16:00:00,0.5,ENE,64.8,AN843,3633,-120.94780,39.93690
278,2018-08-14 17:00:00,0.9,NE,47.5,AN843,3633,-120.94780,39.93690
279,2018-08-14 18:00:00,0.9,N,358.9,AN843,3633,-120.94780,39.93690
280,2018-08-14 19:00:00,1.0,NNE,24.8,AN843,3633,-120.94780,39.93690
281,2018-08-14 20:00:00,1.1,SW,231.2,AN843,3633,-120.94780,39.93690
282,2018-08-14 21:00:00,1.3,W,264.6,AN843,3633,-120.94780,39.93690
283,2018-08-14 22:00:00,1.4,E,95.6,AN843,3633,-120.94780,39.93690
284,2018-08-14 23:00:00,1.9,WNW,281.5,AN843,3633,-120.94780,39.93690
285,2018-08-15 00:00:00,2.3,SW,217.6,AN843,3633,-120.94780,39.93690
286,2018-08-15 01:00:00,3.0,SW,228.6,AN843,3633,-120.94780,39.93690
287,2018-08-15 02:00:00,2.8,WSW,238.9,AN843,3633,-120.94780,39.93690
288,2018-08-15 03:00:00,2.1,WSW,245.3,AN843,3633,-120.94780,39.93690
289,2018-08-15 04:00:00,0.8,SSW,194.7,AN843,3633,-120.94780,39.93690
290,2018-08-15 05:00:00,1.0,SW,232.5,AN843,3633,-120.94780,39.93690
291,2018-08-15 06:00:00,0.7,SE,143.7,AN843,3633,-120.94780,39.93690
292,2018-08-15 08:00:00,0.6,SE,139.3,AN843,3633,-120.94780,39.93690
293,2018-08-15 10:00:00,0.7,SW,230.8,AN843,3633,-120.94780,39.93690
294,2018-08-15 15:00:00,0.4,W,271.9,AN843,3633,-120.94780,39.93690
295,2018-08-15 16:00:00,0.7,W,276.7,AN843,3633,-120.94780,39.93690
296,2018-08-15 17:00:00,0.8,WSW,248.4,AN843,3633,-120.94780,39.93690
297,2018-08-15 18:00:00,0.9,ENE,68.8,AN843,3633,-120.94780,39.93690
298,2018-08-15 19:00:00,1.1,ENE,59.8,AN843,3633,-120.94780,39.93690
299,2018-08-15 20:00:00,1.2,ESE,104.6,AN843,3633,-120.94780,39.93690
300,2018-08-15 21:00:00,1.7,NNE,31.6,AN843,3633,-120.94780,39.93690
301,2018-08-15 22:00:00,3.1,WSW,244.4,AN843,3633,-120.94780,39.93690
302,2018-08-15 23:00:00,2.9,WSW,236.7,AN843,3633,-120.94780,39.93690
303,2018-08-16 00:00:00,2.8,WSW,241.5,AN843,3633,-120.94780,39.93690
304,2018-08-16 01:00:00,2.6,WSW,241.8,AN843,3633,-120.94780,39.93690
305,2018-08-16 02:00:00,2.5,WSW,247.0,AN843,3633,-120.94780,39.93690
306,2018-08-16 03:00:00,1.9,WSW,238.2,AN843,3633,-120.94780,39.93690
307,2018-08-16 04:00:00,1.5,SW,236.0,AN843,3633,-120.94780,39.93690
308,2018-08-16 05:00:00,1.4,SSW,201.1,AN843,3633,-120.94780,39.93690
309,2018-08-16 06:00:00,0.6,S,189.7,AN843,3633,-120.94780,39.93690
310,2018-08-16 07:00:00,0.6,SSW,211.6,AN843,3633,-120.94780,39.93690
311,2018-08-16 08:00:00,0.5,ENE,60.9,AN843,3633,-120.94780,39.93690
