,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,precip_accum_since_local_midnight_set_1,pressure_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,101557.75,W,3.13,0.0,92507.2,14.43,34.47,276.0,29.0,0.9,0.0,100790.42,35.0,E3651,2559,-121.04750,39.33800
1,2018-08-01 00:05:00,101557.75,W,3.13,0.0,92507.2,14.95,34.67,271.0,30.0,0.9,0.0,100790.4,35.0,E3651,2559,-121.04750,39.33800
2,2018-08-01 00:10:00,101557.75,W,2.68,0.0,92507.2,12.85,33.36,275.0,27.0,0.9,0.0,100806.11,34.44,E3651,2559,-121.04750,39.33800
3,2018-08-01 00:15:00,101557.75,W,2.68,0.0,92507.2,13.94,33.7,269.0,29.0,0.9,0.0,100806.06,34.44,E3651,2559,-121.04750,39.33800
4,2018-08-01 00:20:00,101557.75,WSW,2.23,0.0,92507.2,13.4,33.52,251.0,28.0,0.9,0.0,100806.08,34.44,E3651,2559,-121.04750,39.33800
5,2018-08-01 00:25:00,101557.75,W,2.23,0.0,92507.2,13.94,33.7,276.0,29.0,0.9,0.0,100806.06,34.44,E3651,2559,-121.04750,39.33800
6,2018-08-01 00:30:00,101557.75,WNW,2.23,0.0,92507.2,13.4,33.52,301.0,28.0,0.9,0.0,100806.08,34.44,E3651,2559,-121.04750,39.33800
7,2018-08-01 00:35:00,101523.88,WNW,2.23,0.0,92476.35,14.95,34.67,303.0,30.0,0.9,0.0,100756.79,35.0,E3651,2559,-121.04750,39.33800
8,2018-08-01 00:40:00,101523.88,WNW,3.13,0.0,92476.35,13.4,33.52,291.0,28.0,0.9,0.0,100772.46,34.44,E3651,2559,-121.04750,39.33800
9,2018-08-01 00:45:00,101557.75,WNW,3.13,0.0,92507.2,13.94,33.7,282.0,29.0,0.9,0.0,100806.06,34.44,E3651,2559,-121.04750,39.33800
10,2018-08-01 00:50:00,101523.88,WNW,2.68,0.0,92476.35,13.4,33.52,286.0,28.0,0.9,0.0,100772.46,34.44,E3651,2559,-121.04750,39.33800
11,2018-08-01 00:55:00,101523.88,WNW,2.23,0.0,92476.35,13.94,33.7,288.0,29.0,0.9,0.0,100772.44,34.44,E3651,2559,-121.04750,39.33800
12,2018-08-01 01:00:00,101523.88,WNW,1.79,0.0,92476.35,14.97,34.08,282.0,31.0,0.45,0.0,100772.39,34.44,E3651,2559,-121.04750,39.33800
13,2018-08-01 01:05:00,101523.88,WNW,1.34,0.0,92476.35,13.46,32.97,284.0,29.0,0.45,0.0,100787.84,33.89,E3651,2559,-121.04750,39.33800
14,2018-08-01 01:10:00,101523.88,WNW,1.34,0.0,92476.35,14.48,33.31,285.0,31.0,0.9,0.0,100787.79,33.89,E3651,2559,-121.04750,39.33800
15,2018-08-01 01:15:00,101523.88,WNW,1.34,0.0,92476.35,17.24,34.53,285.0,37.0,0.45,0.0,100787.64,33.89,E3651,2559,-121.04750,39.33800
16,2018-08-01 01:20:00,101523.88,WNW,1.34,0.0,92476.35,15.45,33.68,284.0,33.0,0.45,0.0,100787.74,33.89,E3651,2559,-121.04750,39.33800
17,2018-08-01 01:25:00,101523.88,,0.9,0.0,92476.35,15.42,33.08,,34.0,0.0,0.0,100803.46,33.33,E3651,2559,-121.04750,39.33800
18,2018-08-01 01:30:00,101523.88,,0.45,0.0,92476.35,15.87,33.27,,35.0,0.0,0.0,100803.44,33.33,E3651,2559,-121.04750,39.33800
19,2018-08-01 01:35:00,101523.88,,1.34,0.0,92476.35,16.73,33.66,,37.0,0.0,0.0,100803.39,33.33,E3651,2559,-121.04750,39.33800
