,date_time,precip_accum_set_1,snow_depth_set_1,air_temp_set_1,snow_water_equiv_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,1069.34,,23.5,,ILKC1,8337,-120.31342,39.42752
1,2018-08-01 01:00:00,1071.88,,22.8,,ILKC1,8337,-120.31342,39.42752
2,2018-08-01 02:00:00,1071.88,,21.0,,ILKC1,8337,-120.31342,39.42752
3,2018-08-01 03:00:00,1071.88,,18.5,,ILKC1,8337,-120.31342,39.42752
4,2018-08-01 04:00:00,1071.88,0.0,17.3,,ILKC1,8337,-120.31342,39.42752
5,2018-08-01 05:00:00,1071.88,0.0,17.7,,ILKC1,8337,-120.31342,39.42752
6,2018-08-01 06:00:00,1071.88,0.0,17.8,,ILKC1,8337,-120.31342,39.42752
7,2018-08-01 07:00:00,1071.88,0.0,17.5,,ILKC1,8337,-120.31342,39.42752
8,2018-08-01 08:00:00,1074.42,0.0,17.7,,ILKC1,8337,-120.31342,39.42752
9,2018-08-01 09:00:00,1074.42,,17.4,,ILKC1,8337,-120.31342,39.42752
10,2018-08-01 10:00:00,1074.42,0.0,17.1,,ILKC1,8337,-120.31342,39.42752
11,2018-08-01 11:00:00,1074.42,,16.8,,ILKC1,8337,-120.31342,39.42752
12,2018-08-01 12:00:00,1071.88,0.0,16.1,,ILKC1,8337,-120.31342,39.42752
13,2018-08-01 13:00:00,1071.88,,16.3,,ILKC1,8337,-120.31342,39.42752
14,2018-08-01 14:00:00,1071.88,0.0,16.0,,ILKC1,8337,-120.31342,39.42752
15,2018-08-01 15:00:00,1071.88,,17.1,,ILKC1,8337,-120.31342,39.42752
16,2018-08-01 16:00:00,1074.42,,18.2,,ILKC1,8337,-120.31342,39.42752
17,2018-08-01 17:00:00,1076.96,,19.3,,ILKC1,8337,-120.31342,39.42752
18,2018-08-01 18:00:00,1074.42,,20.2,,ILKC1,8337,-120.31342,39.42752
19,2018-08-01 19:00:00,1071.88,,22.3,,ILKC1,8337,-120.31342,39.42752
