,date_time,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,WSW,2.64,12.16,32.22,242.3,27.22,0.61,33.5,PG030,2882,-121.02290,39.27550
1,2018-08-01 00:10:00,SSW,1.37,12.0,32.18,205.5,26.93,0.16,33.5,PG030,2882,-121.02290,39.27550
2,2018-08-01 00:20:00,SW,3.53,12.59,32.0,233.3,28.54,0.59,33.17,PG030,2882,-121.02290,39.27550
3,2018-08-01 00:30:00,SW,1.76,12.7,31.87,224.1,29.03,0.3,33.0,PG030,2882,-121.02290,39.27550
4,2018-08-01 00:40:00,WNW,1.67,12.82,31.73,297.2,29.55,0.49,32.83,PG030,2882,-121.02290,39.27550
5,2018-08-01 00:50:00,WSW,1.37,12.6,31.46,253.5,29.49,0.31,32.61,PG030,2882,-121.02290,39.27550
6,2018-08-01 01:00:00,SW,1.18,12.5,31.54,224.0,29.11,0.09,32.72,PG030,2882,-121.02290,39.27550
7,2018-08-01 01:10:00,WSW,1.76,12.42,31.15,248.6,29.61,0.34,32.33,PG030,2882,-121.02290,39.27550
8,2018-08-01 01:20:00,WSW,1.57,12.25,30.64,255.0,30.14,0.66,31.83,PG030,2882,-121.02290,39.27550
9,2018-08-01 01:30:00,WSW,0.78,12.74,30.29,251.5,32.05,0.05,31.33,PG030,2882,-121.02290,39.27550
10,2018-08-01 01:40:00,WSW,0.49,12.87,29.83,251.7,33.36,0.05,30.78,PG030,2882,-121.02290,39.27550
11,2018-08-01 01:50:00,W,0.68,12.87,29.21,265.9,34.79,0.34,30.06,PG030,2882,-121.02290,39.27550
12,2018-08-01 02:00:00,W,0.68,12.34,29.05,274.9,33.73,0.43,30.0,PG030,2882,-121.02290,39.27550
13,2018-08-01 02:10:00,WNW,0.59,12.41,29.02,295.9,33.99,0.27,29.94,PG030,2882,-121.02290,39.27550
14,2018-08-01 02:20:00,NNW,0.49,14.1,29.21,341.9,38.46,0.15,29.72,PG030,2882,-121.02290,39.27550
15,2018-08-01 02:30:00,NNW,0.29,13.99,28.86,330.0,39.08,0.02,29.33,PG030,2882,-121.02290,39.27550
16,2018-08-01 02:40:00,NNW,0.39,14.38,28.63,330.2,40.99,0.04,28.94,PG030,2882,-121.02290,39.27550
17,2018-08-01 02:50:00,NW,0.68,14.06,28.56,316.7,40.16,0.35,28.94,PG030,2882,-121.02290,39.27550
18,2018-08-01 03:00:00,NW,0.49,13.98,28.5,319.2,40.06,0.1,28.89,PG030,2882,-121.02290,39.27550
19,2018-08-01 03:10:00,NW,0.59,13.42,28.21,308.2,39.14,0.14,28.67,PG030,2882,-121.02290,39.27550
20,2018-08-01 03:20:00,WNW,0.49,13.58,27.95,294.8,40.46,0.14,28.28,PG030,2882,-121.02290,39.27550
21,2018-08-01 03:30:00,,0.0,13.45,27.25,,42.43,0.0,27.33,PG030,2882,-121.02290,39.27550
22,2018-08-01 03:40:00,WSW,0.68,13.37,27.13,247.0,42.62,0.2,27.17,PG030,2882,-121.02290,39.27550
23,2018-08-01 03:50:00,WSW,1.18,13.44,26.6,243.7,43.97,0.16,26.72,PG030,2882,-121.02290,39.27550
24,2018-08-01 04:00:00,WSW,0.88,13.45,,242.8,44.47,0.19,26.54,PG030,2882,-121.02290,39.27550
25,2018-08-01 04:10:00,WSW,1.18,13.52,,246.3,44.48,0.34,26.61,PG030,2882,-121.02290,39.27550
26,2018-08-01 04:20:00,WSW,0.98,13.77,26.57,251.8,45.07,0.27,26.67,PG030,2882,-121.02290,39.27550
27,2018-08-01 04:30:00,WSW,0.88,13.93,,254.9,46.21,0.14,26.42,PG030,2882,-121.02290,39.27550
28,2018-08-01 04:40:00,WSW,1.18,13.93,,252.4,46.5,0.19,26.32,PG030,2882,-121.02290,39.27550
29,2018-08-01 04:50:00,W,1.08,13.76,,259.4,46.64,0.06,26.08,PG030,2882,-121.02290,39.27550
30,2018-08-01 05:00:00,WSW,0.98,13.57,,252.5,46.2,0.12,26.03,PG030,2882,-121.02290,39.27550
31,2018-08-01 05:10:00,,0.0,13.49,,,46.98,0.0,25.66,PG030,2882,-121.02290,39.27550
32,2018-08-01 05:20:00,,0.0,13.41,,,48.46,0.0,25.06,PG030,2882,-121.02290,39.27550
33,2018-08-01 05:30:00,W,0.78,12.98,,277.4,46.4,0.09,25.32,PG030,2882,-121.02290,39.27550
34,2018-08-01 05:40:00,W,0.78,12.59,,275.8,42.45,0.06,26.38,PG030,2882,-121.02290,39.27550
35,2018-08-01 05:50:00,W,0.39,12.59,,271.9,42.18,0.04,26.48,PG030,2882,-121.02290,39.27550
36,2018-08-01 06:00:00,WSW,0.98,12.42,,256.5,41.45,0.18,26.59,PG030,2882,-121.02290,39.27550
37,2018-08-01 06:10:00,WSW,0.98,12.26,,251.7,41.7,0.21,26.31,PG030,2882,-121.02290,39.27550
38,2018-08-01 06:20:00,WSW,0.39,12.02,,248.5,42.1,0.04,25.89,PG030,2882,-121.02290,39.27550
39,2018-08-01 06:30:00,,0.0,11.86,,,41.91,0.0,25.79,PG030,2882,-121.02290,39.27550
