,date_time,air_temp_low_24_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,precip_accum_six_hour_set_1,precip_accum_12_hour_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
17,2018-08-01 17:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
18,2018-08-01 18:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
19,2018-08-01 19:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
20,2018-08-01 20:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
21,2018-08-01 21:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
22,2018-08-01 22:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
23,2018-08-01 23:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
24,2018-08-02 00:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
25,2018-08-02 01:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
26,2018-08-02 02:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
27,2018-08-02 03:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
28,2018-08-02 04:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
29,2018-08-02 05:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
30,2018-08-02 06:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
31,2018-08-02 07:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
32,2018-08-02 08:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
33,2018-08-02 09:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
34,2018-08-02 10:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
35,2018-08-02 11:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
36,2018-08-02 12:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
37,2018-08-02 13:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
38,2018-08-02 14:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
39,2018-08-02 15:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
40,2018-08-02 16:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
41,2018-08-02 17:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
42,2018-08-02 18:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
43,2018-08-02 19:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
44,2018-08-02 20:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
45,2018-08-02 21:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
46,2018-08-02 22:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
47,2018-08-02 23:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
48,2018-08-03 00:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
49,2018-08-03 01:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
50,2018-08-03 02:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
51,2018-08-03 03:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
52,2018-08-03 04:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
53,2018-08-03 05:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
54,2018-08-03 06:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
55,2018-08-03 07:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
56,2018-08-03 08:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
57,2018-08-03 09:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
58,2018-08-03 10:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
59,2018-08-03 11:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
60,2018-08-03 12:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
61,2018-08-03 13:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
62,2018-08-03 14:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
63,2018-08-03 15:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
64,2018-08-03 16:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
65,2018-08-03 17:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
66,2018-08-03 18:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
67,2018-08-03 19:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
68,2018-08-03 20:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
69,2018-08-03 21:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
70,2018-08-03 22:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
71,2018-08-03 23:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
72,2018-08-04 00:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
73,2018-08-04 01:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
74,2018-08-04 02:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
75,2018-08-04 03:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
76,2018-08-04 04:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
77,2018-08-04 05:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
78,2018-08-04 06:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
79,2018-08-04 07:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
80,2018-08-04 08:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
81,2018-08-04 09:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
82,2018-08-04 10:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
83,2018-08-04 11:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
84,2018-08-04 12:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
85,2018-08-04 13:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
86,2018-08-04 14:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
87,2018-08-04 15:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
88,2018-08-04 16:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
89,2018-08-04 17:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
90,2018-08-04 18:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
91,2018-08-04 19:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
92,2018-08-04 20:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
93,2018-08-04 21:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
94,2018-08-04 22:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
95,2018-08-04 23:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
96,2018-08-05 00:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
97,2018-08-05 01:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
98,2018-08-05 02:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
99,2018-08-05 03:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
100,2018-08-05 04:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
101,2018-08-05 05:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
102,2018-08-05 06:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
103,2018-08-05 07:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
104,2018-08-05 08:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
105,2018-08-05 09:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
106,2018-08-05 10:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
107,2018-08-05 11:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
108,2018-08-05 12:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
109,2018-08-05 13:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
110,2018-08-05 14:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
111,2018-08-05 15:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
112,2018-08-05 16:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
113,2018-08-05 17:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
114,2018-08-05 18:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
115,2018-08-05 19:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
116,2018-08-05 20:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
117,2018-08-05 21:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
118,2018-08-05 22:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
119,2018-08-05 23:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
120,2018-08-06 00:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
121,2018-08-06 01:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
122,2018-08-06 02:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
123,2018-08-06 03:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
124,2018-08-06 04:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
125,2018-08-06 05:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
126,2018-08-06 06:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
127,2018-08-06 07:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
128,2018-08-06 08:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
129,2018-08-06 09:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
130,2018-08-06 10:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
131,2018-08-06 11:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
132,2018-08-06 12:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
133,2018-08-06 13:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
134,2018-08-06 14:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
135,2018-08-06 15:00:00,20.56,35.56,0.0,0.0,0.0,0.0,0.0,21.67,COOPSHDC1,1075,-122.42,40.71
136,2018-08-06 16:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
137,2018-08-06 17:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
138,2018-08-06 18:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
139,2018-08-06 19:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
140,2018-08-06 20:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
141,2018-08-06 21:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
142,2018-08-06 22:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
143,2018-08-06 23:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
144,2018-08-07 00:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
145,2018-08-07 01:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
146,2018-08-07 02:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
147,2018-08-07 03:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
148,2018-08-07 04:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
149,2018-08-07 05:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
150,2018-08-07 06:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
151,2018-08-07 07:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
152,2018-08-07 08:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
153,2018-08-07 09:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
154,2018-08-07 10:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
155,2018-08-07 11:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
156,2018-08-07 12:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
157,2018-08-07 13:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
158,2018-08-07 14:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
159,2018-08-07 15:00:00,20.56,36.11,0.0,0.0,0.0,0.0,0.0,25.56,COOPSHDC1,1075,-122.42,40.71
160,2018-08-07 16:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
161,2018-08-07 17:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
162,2018-08-07 18:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
163,2018-08-08 12:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
164,2018-08-08 13:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
165,2018-08-08 14:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
166,2018-08-08 15:00:00,21.67,37.78,0.0,0.0,0.0,0.0,0.0,22.78,COOPSHDC1,1075,-122.42,40.71
167,2018-08-08 16:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
168,2018-08-08 17:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
169,2018-08-08 18:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
170,2018-08-08 19:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
171,2018-08-08 20:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
172,2018-08-08 21:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
173,2018-08-08 22:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
174,2018-08-08 23:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
175,2018-08-09 00:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
176,2018-08-09 01:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
177,2018-08-09 02:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
178,2018-08-09 03:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
179,2018-08-09 04:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
180,2018-08-09 05:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
181,2018-08-09 06:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
182,2018-08-09 07:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
183,2018-08-09 08:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
184,2018-08-09 09:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
185,2018-08-09 10:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
186,2018-08-09 11:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
187,2018-08-09 12:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
188,2018-08-09 13:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
189,2018-08-09 14:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
190,2018-08-09 15:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
191,2018-08-09 16:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
192,2018-08-09 17:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
193,2018-08-09 18:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
194,2018-08-09 19:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
195,2018-08-09 20:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
196,2018-08-09 21:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
197,2018-08-09 22:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
198,2018-08-09 23:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
199,2018-08-10 00:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
200,2018-08-10 01:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
201,2018-08-10 02:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
202,2018-08-10 03:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
203,2018-08-10 04:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
204,2018-08-10 05:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
205,2018-08-10 06:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
206,2018-08-10 07:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
207,2018-08-10 08:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
208,2018-08-10 09:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
209,2018-08-10 10:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
210,2018-08-10 11:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
211,2018-08-10 12:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
212,2018-08-10 13:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
213,2018-08-10 14:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
214,2018-08-10 15:00:00,22.22,37.22,0.0,0.0,0.0,0.0,0.0,23.33,COOPSHDC1,1075,-122.42,40.71
215,2018-08-10 16:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
216,2018-08-10 17:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
217,2018-08-10 18:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
218,2018-08-10 19:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
219,2018-08-10 20:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
220,2018-08-10 21:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
221,2018-08-10 22:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
222,2018-08-10 23:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
223,2018-08-11 00:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
224,2018-08-11 01:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
225,2018-08-11 02:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
226,2018-08-11 03:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
227,2018-08-11 04:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
228,2018-08-11 05:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
229,2018-08-11 06:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
230,2018-08-11 07:00:00,,,0.0,0.0,0.0,0.0,0.0,,COOPSHDC1,1075,-122.42,40.71
