,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,pressure_set_1d,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,relative_humidity_set_1,solar_radiation_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
152,2018-08-07 08:00:00,101862.52,NNW,0.54,83215.72,-2.03,,0.0,,342.0,0.06,50.0,0.0,101581.2,7.85,TVYC1,5486,-120.47889,39.97889
153,2018-08-07 09:00:00,101862.52,NW,0.11,83215.72,-2.54,,0.0,,320.0,0.01,54.0,0.0,101700.8,6.17,TVYC1,5486,-120.47889,39.97889
154,2018-08-07 10:00:00,101828.66,,0.09,83188.05,-2.32,,0.0,,,0.0,60.0,0.0,101759.83,4.88,TVYC1,5486,-120.47889,39.97889
155,2018-08-07 11:00:00,101794.79,N,0.13,83160.38,-2.42,0.0,0.0,,350.0,0.01,64.0,0.0,101801.49,3.84,TVYC1,5486,-120.47889,39.97889
156,2018-08-07 12:00:00,101794.79,,0.0,83160.38,-2.97,0.0,0.0,,,0.0,67.0,0.0,101891.62,2.61,TVYC1,5486,-120.47889,39.97889
157,2018-08-07 13:00:00,101828.66,,0.03,83188.05,-2.69,,0.0,,,0.0,71.0,0.0,101964.61,2.08,TVYC1,5486,-120.47889,39.97889
158,2018-08-07 14:00:00,101862.52,,0.0,83215.72,-2.62,,0.0,,,0.0,74.0,19.0,102036.32,1.57,TVYC1,5486,-120.47889,39.97889
159,2018-08-07 15:00:00,101862.52,ESE,0.26,83215.72,-0.61,0.0,0.0,,112.0,0.01,67.0,140.0,101779.13,5.08,TVYC1,5486,-120.47889,39.97889
160,2018-08-07 16:00:00,101862.52,E,0.29,83215.72,0.99,,0.0,,101.0,0.08,50.0,312.0,101352.65,11.12,TVYC1,5486,-120.47889,39.97889
161,2018-08-07 17:00:00,101760.93,E,0.8,83132.72,1.95,,0.0,,82.0,0.19,34.0,494.0,100780.32,18.14,TVYC1,5486,-120.47889,39.97889
162,2018-08-07 18:00:00,101727.07,ENE,1.06,83105.06,2.08,,0.0,,67.0,0.43,22.0,655.0,100289.63,25.32,TVYC1,5486,-120.47889,39.97889
163,2018-08-07 19:00:00,101659.34,SSE,3.89,83049.73,-2.0,,0.0,27.44,153.0,1.35,13.0,783.0,99991.31,29.11,TVYC1,5486,-120.47889,39.97889
164,2018-08-07 20:00:00,101625.47,SSE,4.33,83022.06,-2.6,,0.0,28.86,148.0,2.27,11.0,843.0,99834.69,31.17,TVYC1,5486,-120.47889,39.97889
165,2018-08-07 21:00:00,101591.61,SE,4.86,82994.4,-4.55,,0.0,29.37,143.0,2.88,9.0,855.0,99748.79,32.06,TVYC1,5486,-120.47889,39.97889
166,2018-08-07 22:00:00,101557.75,SE,4.87,82966.74,-4.17,,0.0,29.76,143.0,2.47,9.0,802.0,99686.08,32.56,TVYC1,5486,-120.47889,39.97889
167,2018-08-07 23:00:00,101490.02,SE,4.25,82911.4,-3.88,,0.0,30.07,140.0,1.96,9.0,708.0,99597.27,32.94,TVYC1,5486,-120.47889,39.97889
168,2018-08-08 00:00:00,101490.02,SSW,4.01,82911.4,-3.75,0.0,0.0,30.2,206.0,1.75,9.0,555.0,99587.3,33.11,TVYC1,5486,-120.47889,39.97889
169,2018-08-08 01:00:00,101456.15,SE,3.39,82883.73,-2.74,0.0,0.0,29.91,131.0,1.27,10.0,373.0,99583.35,32.61,TVYC1,5486,-120.47889,39.97889
170,2018-08-08 02:00:00,101490.02,NW,3.72,82911.4,-2.69,,0.0,28.77,320.0,2.4,11.0,177.0,99708.16,31.06,TVYC1,5486,-120.47889,39.97889
171,2018-08-08 03:00:00,101523.88,W,1.94,82939.07,3.26,0.0,0.0,26.43,275.0,0.88,21.0,44.0,99955.36,27.5,TVYC1,5486,-120.47889,39.97889
172,2018-08-08 04:00:00,101591.61,NW,1.21,82994.4,3.04,0.0,0.0,,326.0,0.72,33.0,1.0,100502.3,19.84,TVYC1,5486,-120.47889,39.97889
173,2018-08-08 05:00:00,101659.34,NW,0.99,83049.73,2.57,,0.0,,324.0,0.43,41.0,0.0,100827.86,15.89,TVYC1,5486,-120.47889,39.97889
174,2018-08-08 06:00:00,101659.34,NW,1.13,83049.73,2.63,0.0,0.0,,326.0,0.29,48.0,0.0,100987.34,13.51,TVYC1,5486,-120.47889,39.97889
175,2018-08-08 07:00:00,101693.2,NW,0.77,83077.39,2.42,,0.0,,326.0,0.19,54.0,0.0,101158.65,11.49,TVYC1,5486,-120.47889,39.97889
176,2018-08-08 08:00:00,101693.2,NNW,0.31,83077.39,1.6,,0.0,,327.0,0.03,58.0,0.0,101293.6,9.54,TVYC1,5486,-120.47889,39.97889
177,2018-08-08 09:00:00,101693.2,NNW,0.29,83077.39,1.25,,0.0,,347.0,0.03,63.0,0.0,101405.82,7.94,TVYC1,5486,-120.47889,39.97889
178,2018-08-08 10:00:00,101693.2,N,0.12,83077.39,1.04,0.0,0.0,,356.0,0.01,68.0,0.0,101501.57,6.59,TVYC1,5486,-120.47889,39.97889
179,2018-08-08 11:00:00,101693.2,NNW,0.12,83077.39,0.91,0.0,0.0,,338.0,0.01,73.0,0.0,101585.37,5.42,TVYC1,5486,-120.47889,39.97889
180,2018-08-08 12:00:00,101727.07,N,0.19,83105.06,0.76,0.0,0.0,,355.0,0.01,77.0,0.0,101686.38,4.49,TVYC1,5486,-120.47889,39.97889
181,2018-08-08 13:00:00,101760.93,,0.05,83132.72,0.25,,0.0,,,0.0,80.0,0.0,101798.16,3.42,TVYC1,5486,-120.47889,39.97889
182,2018-08-08 14:00:00,101794.79,,0.06,83160.38,0.21,0.0,0.0,,,0.0,83.0,21.0,101873.81,2.85,TVYC1,5486,-120.47889,39.97889
183,2018-08-08 15:00:00,101828.66,E,0.14,83188.05,2.45,,0.0,,101.0,0.01,74.0,153.0,101621.0,6.81,TVYC1,5486,-120.47889,39.97889
184,2018-08-08 16:00:00,101828.66,E,0.56,83188.05,4.23,0.0,0.0,,93.0,0.11,55.0,330.0,101179.85,13.15,TVYC1,5486,-120.47889,39.97889
185,2018-08-08 17:00:00,101828.66,E,0.62,83188.05,5.23,,0.0,,88.0,0.28,36.0,508.0,100667.8,20.91,TVYC1,5486,-120.47889,39.97889
186,2018-08-08 18:00:00,101794.79,ESE,2.45,83160.38,4.07,,0.0,26.29,122.0,0.79,23.0,661.0,100256.31,26.94,TVYC1,5486,-120.47889,39.97889
187,2018-08-08 19:00:00,101760.93,SE,3.87,83132.72,0.65,,0.0,28.14,144.0,1.62,15.0,778.0,100037.53,30.0,TVYC1,5486,-120.47889,39.97889
188,2018-08-08 20:00:00,101760.93,SSE,3.53,83132.72,1.69,,0.0,29.18,167.0,1.87,15.0,831.0,99961.02,31.28,TVYC1,5486,-120.47889,39.97889
189,2018-08-08 21:00:00,101760.93,S,4.24,83132.72,2.27,0.0,0.0,29.79,182.0,2.13,15.0,840.0,99918.28,32.0,TVYC1,5486,-120.47889,39.97889
190,2018-08-08 22:00:00,101727.07,SW,3.87,83105.06,1.55,,0.0,30.02,223.0,2.28,14.0,794.0,99868.53,32.28,TVYC1,5486,-120.47889,39.97889
191,2018-08-08 23:00:00,101727.07,SSW,4.44,83105.06,0.62,,0.0,30.1,204.0,2.33,13.0,690.0,99862.09,32.39,TVYC1,5486,-120.47889,39.97889
192,2018-08-09 00:00:00,101693.2,SW,4.77,83077.39,0.35,,0.0,29.81,222.0,2.21,13.0,534.0,99848.33,32.06,TVYC1,5486,-120.47889,39.97889
193,2018-08-09 01:00:00,101693.2,SW,3.99,83077.39,1.38,,0.0,28.86,231.0,2.39,15.0,360.0,99917.71,30.89,TVYC1,5486,-120.47889,39.97889
194,2018-08-09 02:00:00,101727.07,SW,3.37,83105.06,-0.74,0.0,0.0,27.7,230.0,1.55,14.0,187.0,100037.97,29.44,TVYC1,5486,-120.47889,39.97889
195,2018-08-09 03:00:00,101794.79,W,1.77,83160.38,0.88,,0.0,,263.0,0.57,19.0,49.0,100294.62,26.32,TVYC1,5486,-120.47889,39.97889
196,2018-08-09 04:00:00,101828.66,NW,1.13,83188.05,0.94,0.0,0.0,,316.0,0.58,30.0,2.0,100792.66,18.98,TVYC1,5486,-120.47889,39.97889
197,2018-08-09 05:00:00,101862.52,NNW,1.04,83215.72,0.85,,0.0,,330.0,0.19,37.0,0.0,101050.14,15.58,TVYC1,5486,-120.47889,39.97889
198,2018-08-09 06:00:00,101896.38,NNW,0.82,83243.38,1.46,,0.0,,331.0,0.33,45.0,0.0,101241.88,13.23,TVYC1,5486,-120.47889,39.97889
199,2018-08-09 07:00:00,101930.25,NW,0.45,83271.05,0.81,0.0,0.0,,322.0,0.09,50.0,0.0,101433.87,10.92,TVYC1,5486,-120.47889,39.97889
200,2018-08-09 08:00:00,101896.38,NNW,0.3,83243.38,0.59,,0.0,,340.0,0.06,56.0,0.0,101534.53,8.99,TVYC1,5486,-120.47889,39.97889
201,2018-08-09 09:00:00,101930.25,NNW,0.23,83271.05,0.07,0.0,0.0,,346.0,0.01,61.0,0.0,101696.88,7.17,TVYC1,5486,-120.47889,39.97889
202,2018-08-09 10:00:00,101930.25,NNW,0.21,83271.05,-0.25,,0.0,,335.0,0.01,66.0,0.0,101803.51,5.68,TVYC1,5486,-120.47889,39.97889
203,2018-08-09 11:00:00,101964.11,NNW,0.27,83298.71,-0.16,,0.0,,339.0,0.02,70.0,0.0,101892.19,4.92,TVYC1,5486,-120.47889,39.97889
204,2018-08-09 12:00:00,101964.11,N,0.19,83298.71,-0.39,,0.0,,354.0,0.01,74.0,0.0,101967.81,3.88,TVYC1,5486,-120.47889,39.97889
205,2018-08-09 13:00:00,101964.11,,0.06,83298.71,-0.62,0.0,0.0,,,0.0,79.0,0.0,102054.36,2.7,TVYC1,5486,-120.47889,39.97889
206,2018-08-09 14:00:00,101997.98,,0.02,83326.38,-0.6,0.0,0.0,,,0.0,81.0,18.0,102112.61,2.37,TVYC1,5486,-120.47889,39.97889
207,2018-08-09 15:00:00,101997.98,ESE,0.54,83326.38,1.36,0.0,0.0,,116.0,0.09,73.0,153.0,101856.67,5.88,TVYC1,5486,-120.47889,39.97889
208,2018-08-09 16:00:00,101997.98,E,0.58,83326.38,3.05,,0.0,,85.0,0.14,52.0,336.0,101376.1,12.74,TVYC1,5486,-120.47889,39.97889
209,2018-08-09 17:00:00,101964.11,ESE,0.75,83298.71,3.4,,0.0,,103.0,0.28,34.0,516.0,100875.32,19.77,TVYC1,5486,-120.47889,39.97889
210,2018-08-09 18:00:00,101930.25,ESE,1.45,83271.05,1.85,,0.0,,115.0,0.6,20.0,673.0,100408.93,26.63,TVYC1,5486,-120.47889,39.97889
211,2018-08-09 19:00:00,101862.52,ESE,2.64,83215.72,-4.33,,0.0,28.29,120.0,1.24,10.0,782.0,100104.06,30.56,TVYC1,5486,-120.47889,39.97889
212,2018-08-09 20:00:00,101828.66,SE,3.52,83188.05,-2.91,,0.0,29.73,139.0,1.72,10.0,842.0,99961.97,32.39,TVYC1,5486,-120.47889,39.97889
213,2018-08-09 21:00:00,101760.93,SSE,4.45,83132.72,-1.8,0.0,0.0,30.92,148.0,2.16,10.0,849.0,99810.9,33.83,TVYC1,5486,-120.47889,39.97889
214,2018-08-09 22:00:00,101727.07,SSE,4.28,83105.06,-1.11,0.0,0.0,31.68,165.0,2.33,10.0,806.0,99725.85,34.72,TVYC1,5486,-120.47889,39.97889
215,2018-08-09 23:00:00,101727.07,SW,5.11,83105.06,0.23,,0.0,31.89,228.0,2.24,11.0,692.0,99722.31,34.78,TVYC1,5486,-120.47889,39.97889
216,2018-08-10 00:00:00,101693.2,SW,4.82,83077.39,0.54,,0.0,31.07,218.0,3.09,12.0,539.0,99753.71,33.67,TVYC1,5486,-120.47889,39.97889
217,2018-08-10 01:00:00,101727.07,SW,4.09,83105.06,3.53,,0.0,30.21,231.0,2.31,16.0,367.0,99858.98,32.44,TVYC1,5486,-120.47889,39.97889
218,2018-08-10 02:00:00,101760.93,SW,3.84,83132.72,2.88,,0.0,28.66,224.0,1.63,17.0,175.0,100000.89,30.61,TVYC1,5486,-120.47889,39.97889
219,2018-08-10 03:00:00,101828.66,WSW,1.86,83188.05,2.89,0.0,0.0,26.37,237.0,0.67,21.0,42.0,100282.38,27.06,TVYC1,5486,-120.47889,39.97889
220,2018-08-10 04:00:00,101896.38,WNW,1.94,83243.38,2.25,0.0,0.0,,284.0,0.68,26.0,1.0,100615.81,22.78,TVYC1,5486,-120.47889,39.97889
221,2018-08-10 05:00:00,101930.25,NW,1.07,83271.05,0.77,,0.0,,318.0,0.52,36.0,0.0,101095.33,15.91,TVYC1,5486,-120.47889,39.97889
222,2018-08-10 06:00:00,101964.11,NNW,0.92,83298.71,-0.1,,0.0,,330.0,0.39,39.0,0.0,101276.7,13.71,TVYC1,5486,-120.47889,39.97889
223,2018-08-10 07:00:00,101997.98,NW,0.73,83326.38,-0.24,0.0,0.0,,324.0,0.27,44.0,0.0,101446.84,11.71,TVYC1,5486,-120.47889,39.97889
224,2018-08-10 08:00:00,101997.98,NW,0.44,83326.38,0.01,,0.0,,326.0,0.09,49.0,0.0,101540.13,10.36,TVYC1,5486,-120.47889,39.97889
225,2018-08-10 09:00:00,101964.11,NNW,0.26,83298.71,-0.48,,0.0,,332.0,0.04,53.0,0.0,101625.26,8.66,TVYC1,5486,-120.47889,39.97889
226,2018-08-10 10:00:00,101997.98,NNW,0.59,83326.38,-0.26,,0.0,,333.0,0.09,59.0,0.0,101754.51,7.31,TVYC1,5486,-120.47889,39.97889
227,2018-08-10 11:00:00,101997.98,NW,0.39,83326.38,-0.21,0.0,0.0,,326.0,0.05,64.0,0.0,101835.93,6.17,TVYC1,5486,-120.47889,39.97889
228,2018-08-10 12:00:00,101997.98,NNW,0.16,83326.38,-0.35,0.0,0.0,,334.0,0.01,68.0,0.0,101910.12,5.14,TVYC1,5486,-120.47889,39.97889
229,2018-08-10 13:00:00,102031.84,,0.0,83354.04,-0.26,,0.0,,,0.0,72.0,0.0,101996.9,4.41,TVYC1,5486,-120.47889,39.97889
230,2018-08-10 14:00:00,102065.7,N,0.22,83381.7,-0.14,,0.0,,350.0,0.02,74.0,11.0,102051.14,4.13,TVYC1,5486,-120.47889,39.97889
231,2018-08-10 15:00:00,102099.57,,0.02,83409.37,0.48,0.0,0.0,,,0.0,70.0,110.0,101979.78,5.58,TVYC1,5486,-120.47889,39.97889
232,2018-08-10 16:00:00,102099.57,ESE,0.53,83409.37,3.01,,0.0,,114.0,0.16,53.0,316.0,101499.64,12.41,TVYC1,5486,-120.47889,39.97889
233,2018-08-10 17:00:00,102031.84,ESE,0.99,83354.04,3.59,,0.0,,114.0,0.3,34.0,514.0,100928.07,19.99,TVYC1,5486,-120.47889,39.97889
234,2018-08-10 18:00:00,101997.98,ESE,2.95,83326.38,-1.45,,0.0,,122.0,0.91,16.0,665.0,100494.31,26.33,TVYC1,5486,-120.47889,39.97889
235,2018-08-10 19:00:00,101964.11,SW,3.75,83298.71,-3.73,,0.0,27.73,221.0,1.72,11.0,773.0,100254.32,29.72,TVYC1,5486,-120.47889,39.97889
236,2018-08-10 20:00:00,101930.25,SSW,5.76,83271.05,-6.66,,0.0,28.67,207.0,2.57,8.0,847.0,100127.7,31.28,TVYC1,5486,-120.47889,39.97889
237,2018-08-10 21:00:00,101930.25,SW,4.5,83271.05,-7.53,,0.0,29.43,227.0,2.44,7.0,868.0,100061.86,32.39,TVYC1,5486,-120.47889,39.97889
238,2018-08-10 22:00:00,101896.38,SW,3.73,83243.38,-7.69,,0.0,29.26,227.0,2.62,7.0,818.0,100041.63,32.17,TVYC1,5486,-120.47889,39.97889
239,2018-08-10 23:00:00,101862.52,WSW,4.86,83215.72,-5.91,,0.0,29.44,255.0,2.21,8.0,717.0,100001.83,32.28,TVYC1,5486,-120.47889,39.97889
240,2018-08-11 00:00:00,101828.66,W,3.64,83188.05,-4.6,,0.0,29.32,276.0,2.26,9.0,569.0,99985.09,32.0,TVYC1,5486,-120.47889,39.97889
241,2018-08-11 01:00:00,101828.66,WSW,3.71,83188.05,-2.47,,0.0,28.99,238.0,2.06,11.0,397.0,100024.77,31.33,TVYC1,5486,-120.47889,39.97889
242,2018-08-11 02:00:00,101828.66,WSW,3.23,83188.05,-2.14,,0.0,28.25,243.0,1.34,12.0,207.0,100087.45,30.28,TVYC1,5486,-120.47889,39.97889
243,2018-08-11 03:00:00,101862.52,WSW,2.24,83215.72,0.88,0.0,0.0,26.47,244.0,0.73,18.0,38.0,100306.04,27.22,TVYC1,5486,-120.47889,39.97889
244,2018-08-11 04:00:00,101896.38,WNW,1.38,83243.38,1.39,,0.0,,296.0,0.75,26.0,1.0,100678.73,21.79,TVYC1,5486,-120.47889,39.97889
245,2018-08-11 05:00:00,101930.25,NW,1.3,83271.05,-0.17,,0.0,,326.0,0.77,33.0,0.0,101075.43,16.21,TVYC1,5486,-120.47889,39.97889
246,2018-08-11 06:00:00,101930.25,NW,0.87,83271.05,-1.83,0.0,0.0,,322.0,0.44,35.0,0.0,101262.13,13.43,TVYC1,5486,-120.47889,39.97889
247,2018-08-11 07:00:00,101930.25,NNW,0.68,83271.05,-3.0,,0.0,,327.0,0.21,37.0,0.0,101409.89,11.27,TVYC1,5486,-120.47889,39.97889
248,2018-08-11 08:00:00,101930.25,NNW,0.59,83271.05,-2.6,,0.0,,327.0,0.09,43.0,0.0,101534.83,9.47,TVYC1,5486,-120.47889,39.97889
249,2018-08-11 09:00:00,101930.25,NNW,0.3,83271.05,-3.09,,0.0,,335.0,0.07,45.0,0.0,101620.52,8.25,TVYC1,5486,-120.47889,39.97889
250,2018-08-11 10:00:00,101896.38,NNW,0.58,83243.38,-3.03,,0.0,,337.0,0.09,48.0,0.0,101649.02,7.37,TVYC1,5486,-120.47889,39.97889
251,2018-08-11 11:00:00,101896.38,NW,0.45,83243.38,-3.25,,0.0,,316.0,0.03,53.0,0.0,101769.1,5.69,TVYC1,5486,-120.47889,39.97889
252,2018-08-11 12:00:00,101896.38,NNW,0.41,83243.38,-3.92,0.0,0.0,,340.0,0.03,53.0,0.0,101821.06,4.97,TVYC1,5486,-120.47889,39.97889
253,2018-08-11 13:00:00,101930.25,NNW,0.12,83271.05,-3.68,,0.0,,340.0,0.01,57.0,0.0,101912.97,4.17,TVYC1,5486,-120.47889,39.97889
254,2018-08-11 14:00:00,101964.11,N,0.21,83298.71,-3.35,0.0,0.0,,349.0,0.02,61.0,15.0,101992.07,3.55,TVYC1,5486,-120.47889,39.97889
255,2018-08-11 15:00:00,101997.98,E,0.2,83326.38,-1.03,0.0,0.0,,93.0,0.01,57.0,139.0,101776.62,7.0,TVYC1,5486,-120.47889,39.97889
256,2018-08-11 16:00:00,101964.11,E,0.69,83298.71,-0.05,,0.0,,87.0,0.25,39.0,325.0,101273.31,13.76,TVYC1,5486,-120.47889,39.97889
257,2018-08-11 17:00:00,101930.25,E,1.02,83271.05,0.57,0.0,0.0,,79.0,0.31,24.0,503.0,100691.22,22.12,TVYC1,5486,-120.47889,39.97889
258,2018-08-11 18:00:00,101896.38,SSE,3.0,83243.38,-0.27,0.0,0.0,26.51,148.0,1.03,16.0,659.0,100305.19,27.78,TVYC1,5486,-120.47889,39.97889
259,2018-08-11 19:00:00,101896.38,SSW,5.77,83243.38,-3.02,,0.0,27.4,198.0,2.73,12.0,772.0,100220.88,29.17,TVYC1,5486,-120.47889,39.97889
260,2018-08-11 20:00:00,101828.66,SW,5.02,83188.05,-3.47,,0.0,27.99,217.0,2.5,11.0,824.0,100100.7,30.06,TVYC1,5486,-120.47889,39.97889
261,2018-08-11 21:00:00,101828.66,SSW,4.53,83188.05,-1.88,0.0,0.0,28.51,213.0,2.79,12.0,832.0,100067.68,30.61,TVYC1,5486,-120.47889,39.97889
262,2018-08-11 22:00:00,101760.93,WSW,5.48,83132.72,-3.82,,0.0,28.8,244.0,2.54,10.0,786.0,99964.84,31.22,TVYC1,5486,-120.47889,39.97889
263,2018-08-11 23:00:00,101760.93,SW,4.69,83132.72,-2.51,,0.0,28.95,218.0,2.44,11.0,690.0,99961.22,31.28,TVYC1,5486,-120.47889,39.97889
264,2018-08-12 00:00:00,101693.2,SW,4.74,83077.39,-0.06,,0.0,28.35,214.0,2.89,14.0,554.0,99954.21,30.28,TVYC1,5486,-120.47889,39.97889
265,2018-08-12 01:00:00,101693.2,WSW,4.59,83077.39,0.2,,0.0,27.71,255.0,2.37,15.0,373.0,100004.62,29.44,TVYC1,5486,-120.47889,39.97889
266,2018-08-12 02:00:00,101727.07,W,4.18,83105.06,1.8,0.0,0.0,26.93,259.0,1.27,18.0,190.0,100104.96,28.33,TVYC1,5486,-120.47889,39.97889
267,2018-08-12 03:00:00,101727.07,WSW,1.48,83105.06,1.82,0.0,0.0,,245.0,0.41,22.0,44.0,100308.9,25.01,TVYC1,5486,-120.47889,39.97889
268,2018-08-12 04:00:00,101760.93,NW,0.84,83132.72,0.98,0.0,0.0,,314.0,0.19,30.0,1.0,100723.02,19.02,TVYC1,5486,-120.47889,39.97889
269,2018-08-12 05:00:00,101794.79,NW,0.63,83160.38,0.03,0.0,0.0,,315.0,0.12,36.0,0.0,101015.7,15.09,TVYC1,5486,-120.47889,39.97889
270,2018-08-12 06:00:00,101794.79,NW,0.79,83160.38,-0.53,,0.0,,319.0,0.22,41.0,0.0,101192.75,12.47,TVYC1,5486,-120.47889,39.97889
271,2018-08-12 07:00:00,101794.79,NNW,0.45,83160.38,-0.68,,0.0,,336.0,0.06,45.0,0.0,101301.21,10.89,TVYC1,5486,-120.47889,39.97889
272,2018-08-12 08:00:00,101794.79,NNW,0.24,83160.38,-1.24,,0.0,,330.0,0.04,49.0,0.0,101431.99,9.01,TVYC1,5486,-120.47889,39.97889
273,2018-08-12 09:00:00,101794.79,NNW,0.74,83160.38,-1.85,,0.0,,329.0,0.08,50.0,0.0,101499.51,8.05,TVYC1,5486,-120.47889,39.97889
274,2018-08-12 10:00:00,101794.79,NNW,0.28,83160.38,-1.57,0.0,0.0,,339.0,0.06,55.0,0.0,101578.16,6.94,TVYC1,5486,-120.47889,39.97889
275,2018-08-12 11:00:00,101828.66,NNW,0.2,83188.05,-1.47,,0.0,,337.0,0.02,60.0,0.0,101694.91,5.78,TVYC1,5486,-120.47889,39.97889
276,2018-08-12 12:00:00,101828.66,NNW,0.19,83188.05,-2.3,,0.0,,337.0,0.02,62.0,0.0,101792.43,4.43,TVYC1,5486,-120.47889,39.97889
277,2018-08-12 13:00:00,101862.52,NNW,0.12,83215.72,-2.31,0.0,0.0,,347.0,0.01,65.0,0.0,101876.53,3.74,TVYC1,5486,-120.47889,39.97889
278,2018-08-12 14:00:00,101862.52,,0.01,83215.72,-2.28,,0.0,,,0.0,67.0,15.0,101906.51,3.33,TVYC1,5486,-120.47889,39.97889
279,2018-08-12 15:00:00,101862.52,E,0.16,83215.72,-0.07,0.0,0.0,,89.0,0.02,61.0,158.0,101639.99,7.02,TVYC1,5486,-120.47889,39.97889
280,2018-08-12 16:00:00,101828.66,E,0.54,83188.05,1.31,,0.0,,83.0,0.09,42.0,337.0,101113.73,14.13,TVYC1,5486,-120.47889,39.97889
281,2018-08-12 17:00:00,101794.79,E,1.26,83160.38,0.24,0.0,0.0,,92.0,0.4,23.0,511.0,100538.38,22.42,TVYC1,5486,-120.47889,39.97889
282,2018-08-12 18:00:00,101760.93,SE,3.16,83132.72,-2.43,,0.0,26.48,129.0,1.51,14.0,663.0,100199.42,27.33,TVYC1,5486,-120.47889,39.97889
283,2018-08-12 19:00:00,101760.93,S,4.62,83132.72,-1.95,,0.0,27.49,178.0,2.27,13.0,779.0,100087.61,29.17,TVYC1,5486,-120.47889,39.97889
284,2018-08-12 20:00:00,101727.07,SW,6.4,83105.06,-1.43,,0.0,28.0,217.0,3.11,13.0,840.0,100014.55,29.83,TVYC1,5486,-120.47889,39.97889
285,2018-08-12 21:00:00,101693.2,SSW,5.54,83077.39,-1.07,,0.0,28.35,201.0,3.31,13.0,841.0,99954.26,30.28,TVYC1,5486,-120.47889,39.97889
286,2018-08-12 22:00:00,101659.34,SSW,4.79,83049.73,-0.8,,0.0,28.62,207.0,2.84,13.0,794.0,99901.25,30.61,TVYC1,5486,-120.47889,39.97889
287,2018-08-12 23:00:00,101591.61,SW,4.98,82994.4,-0.84,0.0,0.0,28.57,227.0,2.56,13.0,697.0,99837.68,30.56,TVYC1,5486,-120.47889,39.97889
288,2018-08-13 00:00:00,101591.61,SW,5.02,82994.4,-0.34,0.0,0.0,28.09,233.0,2.64,14.0,557.0,99874.73,29.94,TVYC1,5486,-120.47889,39.97889
289,2018-08-13 01:00:00,101591.61,SW,4.08,82994.4,-0.07,,0.0,27.46,219.0,2.35,15.0,391.0,99924.61,29.11,TVYC1,5486,-120.47889,39.97889
290,2018-08-13 02:00:00,101625.47,S,4.61,83022.06,-0.23,0.0,0.0,26.54,190.0,2.11,16.0,219.0,100035.46,27.83,TVYC1,5486,-120.47889,39.97889
291,2018-08-13 03:00:00,101659.34,SSW,2.46,83049.73,-1.59,,0.0,,208.0,0.95,17.0,37.0,100232.97,25.16,TVYC1,5486,-120.47889,39.97889
292,2018-08-13 04:00:00,101693.2,W,2.23,83077.39,-2.85,,0.0,,265.0,0.55,19.0,1.0,100475.63,21.83,TVYC1,5486,-120.47889,39.97889
293,2018-08-13 05:00:00,101760.93,NNW,1.62,83132.72,-2.44,,0.0,,328.0,0.66,28.0,0.0,100909.62,16.18,TVYC1,5486,-120.47889,39.97889
294,2018-08-13 06:00:00,101760.93,NW,0.88,83132.72,-2.93,,0.0,,321.0,0.46,34.0,0.0,101148.3,12.63,TVYC1,5486,-120.47889,39.97889
295,2018-08-13 07:00:00,101794.79,NW,0.66,83160.38,-2.7,0.0,0.0,,324.0,0.19,39.0,0.0,101306.14,10.82,TVYC1,5486,-120.47889,39.97889
296,2018-08-13 08:00:00,101794.79,NW,0.48,83160.38,-2.92,,0.0,,314.0,0.06,44.0,0.0,101448.89,8.77,TVYC1,5486,-120.47889,39.97889
297,2018-08-13 09:00:00,101760.93,NNW,0.37,83132.72,-3.53,0.0,0.0,,342.0,0.04,47.0,0.0,101530.24,7.14,TVYC1,5486,-120.47889,39.97889
298,2018-08-13 10:00:00,101794.79,NW,0.19,83160.38,-3.84,0.0,0.0,,323.0,0.02,51.0,0.0,101673.4,5.61,TVYC1,5486,-120.47889,39.97889
299,2018-08-13 11:00:00,101794.79,NNW,0.22,83160.38,-4.04,0.0,0.0,,332.0,0.02,53.0,0.0,101728.94,4.84,TVYC1,5486,-120.47889,39.97889
300,2018-08-13 12:00:00,101794.79,,0.06,83160.38,-4.27,0.0,0.0,,,0.0,56.0,0.0,101804.49,3.8,TVYC1,5486,-120.47889,39.97889
301,2018-08-13 13:00:00,101794.79,NNW,0.3,83160.38,-3.78,,0.0,,330.0,0.02,60.0,0.0,101838.81,3.33,TVYC1,5486,-120.47889,39.97889
302,2018-08-13 14:00:00,101828.66,,0.0,83188.05,-4.07,0.0,0.0,,,0.0,61.0,13.0,101912.32,2.79,TVYC1,5486,-120.47889,39.97889
303,2018-08-13 15:00:00,101794.79,ENE,0.4,83160.38,-1.36,,0.0,,66.0,0.03,56.0,150.0,101580.28,6.91,TVYC1,5486,-120.47889,39.97889
304,2018-08-13 16:00:00,101794.79,E,0.62,83160.38,-0.2,0.0,0.0,,86.0,0.13,38.0,336.0,101089.61,13.99,TVYC1,5486,-120.47889,39.97889
305,2018-08-13 17:00:00,101760.93,ENE,1.67,83132.72,-1.43,0.0,0.0,,75.0,0.44,20.0,508.0,100487.3,22.7,TVYC1,5486,-120.47889,39.97889
