,date_time,wind_cardinal_direction_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
17,2018-08-01 17:00:00,SW,12.59,,219.6,42.04,0.96,26.54,CQ030,1289,-121.61722,39.70861
18,2018-08-01 18:00:00,SSW,12.08,27.46,209.52,37.37,1.39,27.96,CQ030,1289,-121.61722,39.70861
19,2018-08-01 19:00:00,SW,12.31,29.31,220.82,33.03,1.44,30.32,CQ030,1289,-121.61722,39.70861
20,2018-08-01 20:00:00,SW,12.44,31.18,214.08,29.6,1.84,32.36,CQ030,1289,-121.61722,39.70861
21,2018-08-01 21:00:00,SSW,14.03,32.17,213.1,31.81,2.31,32.92,CQ030,1289,-121.61722,39.70861
22,2018-08-01 22:00:00,SSW,14.68,33.12,205.27,31.84,2.03,33.64,CQ030,1289,-121.61722,39.70861
23,2018-08-01 23:00:00,SSW,14.61,33.71,199.1,30.67,1.59,34.22,CQ030,1289,-121.61722,39.70861
24,2018-08-02 00:00:00,SW,13.0,33.69,216.35,26.83,2.26,34.72,CQ030,1289,-121.61722,39.70861
25,2018-08-02 01:00:00,SW,10.76,32.65,215.72,23.76,2.57,34.25,CQ030,1289,-121.61722,39.70861
26,2018-08-02 02:00:00,SW,14.49,30.94,216.91,35.54,1.66,31.52,CQ030,1289,-121.61722,39.70861
27,2018-08-02 03:00:00,ESE,14.81,29.25,110.69,40.69,0.63,29.54,CQ030,1289,-121.61722,39.70861
28,2018-08-02 04:00:00,E,14.16,29.02,98.02,39.16,1.57,29.48,CQ030,1289,-121.61722,39.70861
29,2018-08-02 05:00:00,E,13.48,28.85,84.87,37.51,2.21,29.46,CQ030,1289,-121.61722,39.70861
30,2018-08-02 06:00:00,ENE,12.0,28.15,59.77,35.08,1.42,28.94,CQ030,1289,-121.61722,39.70861
31,2018-08-02 07:00:00,NNE,9.35,27.2,32.5,30.92,2.35,28.08,CQ030,1289,-121.61722,39.70861
32,2018-08-02 08:00:00,NNE,7.11,26.86,29.63,26.92,2.42,27.85,CQ030,1289,-121.61722,39.70861
33,2018-08-02 09:00:00,NNE,5.62,26.5,28.82,24.91,2.03,27.42,CQ030,1289,-121.61722,39.70861
34,2018-08-02 10:00:00,WNW,7.35,,297.62,31.29,0.65,25.61,CQ030,1289,-121.61722,39.70861
35,2018-08-02 11:00:00,NW,10.82,,322.46,45.74,0.43,23.2,CQ030,1289,-121.61722,39.70861
36,2018-08-02 12:00:00,NNE,8.76,,12.77,39.45,0.18,23.36,CQ030,1289,-121.61722,39.70861
37,2018-08-02 13:00:00,E,7.82,,84.71,37.79,0.64,23.02,CQ030,1289,-121.61722,39.70861
38,2018-08-02 14:00:00,ESE,4.64,,103.23,29.08,0.76,23.72,CQ030,1289,-121.61722,39.70861
39,2018-08-02 15:00:00,SW,6.43,,233.24,35.05,0.72,22.69,CQ030,1289,-121.61722,39.70861
40,2018-08-02 16:00:00,SSW,8.33,,213.51,43.15,0.19,21.42,CQ030,1289,-121.61722,39.70861
41,2018-08-02 17:00:00,SSW,9.38,,202.85,41.47,0.42,23.23,CQ030,1289,-121.61722,39.70861
42,2018-08-02 18:00:00,SSW,9.71,,211.79,36.09,1.32,25.89,CQ030,1289,-121.61722,39.70861
43,2018-08-02 19:00:00,SW,9.82,26.95,214.96,32.83,1.41,27.61,CQ030,1289,-121.61722,39.70861
44,2018-08-02 20:00:00,SSW,9.59,28.09,212.02,29.24,1.48,29.31,CQ030,1289,-121.61722,39.70861
45,2018-08-02 21:00:00,SSW,10.02,29.37,206.48,27.52,1.67,30.84,CQ030,1289,-121.61722,39.70861
46,2018-08-02 22:00:00,SSW,11.56,30.36,210.63,29.04,1.89,31.68,CQ030,1289,-121.61722,39.70861
47,2018-08-02 23:00:00,SSW,11.61,30.34,200.15,29.19,1.64,31.65,CQ030,1289,-121.61722,39.70861
48,2018-08-03 00:00:00,SW,11.55,30.76,214.94,28.29,1.17,32.12,CQ030,1289,-121.61722,39.70861
49,2018-08-03 01:00:00,SW,11.46,30.52,215.96,28.52,1.25,31.88,CQ030,1289,-121.61722,39.70861
50,2018-08-03 02:00:00,SW,11.96,29.16,217.58,32.47,1.53,30.22,CQ030,1289,-121.61722,39.70861
51,2018-08-03 03:00:00,E,12.57,28.28,87.61,36.37,0.9,28.97,CQ030,1289,-121.61722,39.70861
52,2018-08-03 04:00:00,E,12.47,28.35,85.82,35.88,0.97,29.09,CQ030,1289,-121.61722,39.70861
53,2018-08-03 05:00:00,E,12.62,27.96,90.89,37.41,1.11,28.54,CQ030,1289,-121.61722,39.70861
54,2018-08-03 06:00:00,ENE,12.56,27.62,64.39,38.29,1.1,28.08,CQ030,1289,-121.61722,39.70861
55,2018-08-03 07:00:00,NE,11.51,27.09,43.04,36.93,1.39,27.52,CQ030,1289,-121.61722,39.70861
56,2018-08-03 08:00:00,N,11.3,26.91,359.09,36.98,0.9,27.27,CQ030,1289,-121.61722,39.70861
57,2018-08-03 09:00:00,N,8.63,26.25,4.28,31.99,1.08,26.69,CQ030,1289,-121.61722,39.70861
58,2018-08-03 10:00:00,W,9.64,,273.02,42.08,1.24,23.27,CQ030,1289,-121.61722,39.70861
59,2018-08-03 11:00:00,NW,9.43,,306.97,48.01,1.22,20.89,CQ030,1289,-121.61722,39.70861
60,2018-08-03 12:00:00,NNE,8.37,,25.05,42.7,0.45,21.64,CQ030,1289,-121.61722,39.70861
61,2018-08-03 13:00:00,ESE,7.67,,107.14,39.93,0.64,21.96,CQ030,1289,-121.61722,39.70861
62,2018-08-03 14:00:00,WSW,5.95,,257.79,34.89,0.48,22.23,CQ030,1289,-121.61722,39.70861
63,2018-08-03 15:00:00,E,5.75,,89.64,33.73,0.81,22.56,CQ030,1289,-121.61722,39.70861
64,2018-08-03 16:00:00,SE,5.76,,132.96,31.65,0.79,23.61,CQ030,1289,-121.61722,39.70861
65,2018-08-03 17:00:00,S,7.19,,184.29,33.1,0.75,24.49,CQ030,1289,-121.61722,39.70861
66,2018-08-03 18:00:00,SSW,9.13,,212.22,33.6,1.64,26.44,CQ030,1289,-121.61722,39.70861
67,2018-08-03 19:00:00,SSW,10.22,27.49,203.13,32.23,1.24,28.37,CQ030,1289,-121.61722,39.70861
68,2018-08-03 20:00:00,SSW,10.97,28.94,200.47,30.5,1.64,30.16,CQ030,1289,-121.61722,39.70861
69,2018-08-03 21:00:00,SSW,11.9,29.92,208.31,30.68,1.91,31.12,CQ030,1289,-121.61722,39.70861
70,2018-08-03 22:00:00,SSW,11.41,30.43,211.77,28.57,2.21,31.79,CQ030,1289,-121.61722,39.70861
71,2018-08-03 23:00:00,SW,11.66,30.65,218.24,28.74,1.93,31.98,CQ030,1289,-121.61722,39.70861
72,2018-08-04 00:00:00,SW,11.34,31.63,218.48,26.41,1.85,33.08,CQ030,1289,-121.61722,39.70861
73,2018-08-04 01:00:00,SW,10.78,31.14,217.43,26.02,2.1,32.68,CQ030,1289,-121.61722,39.70861
74,2018-08-04 02:00:00,SW,9.31,30.11,217.11,24.79,2.07,31.81,CQ030,1289,-121.61722,39.70861
75,2018-08-04 03:00:00,SSW,11.61,28.15,209.08,34.04,1.38,29.02,CQ030,1289,-121.61722,39.70861
76,2018-08-04 04:00:00,WNW,12.46,27.42,292.98,38.63,0.46,27.82,CQ030,1289,-121.61722,39.70861
77,2018-08-04 05:00:00,NE,11.38,27.46,47.79,35.39,0.48,28.1,CQ030,1289,-121.61722,39.70861
78,2018-08-04 06:00:00,ENE,9.65,27.13,61.42,31.83,1.07,27.93,CQ030,1289,-121.61722,39.70861
79,2018-08-04 07:00:00,NE,9.1,26.88,38.37,31.27,1.86,27.61,CQ030,1289,-121.61722,39.70861
80,2018-08-04 08:00:00,NE,8.43,26.42,34.62,31.25,2.57,26.86,CQ030,1289,-121.61722,39.70861
81,2018-08-04 09:00:00,N,8.17,26.65,5.52,29.75,1.94,27.38,CQ030,1289,-121.61722,39.70861
82,2018-08-04 10:00:00,NNE,7.38,,28.27,29.44,2.32,26.65,CQ030,1289,-121.61722,39.70861
83,2018-08-04 11:00:00,NNE,6.69,,28.6,29.44,2.88,25.87,CQ030,1289,-121.61722,39.70861
84,2018-08-04 12:00:00,NE,6.3,,37.45,29.67,3.3,25.29,CQ030,1289,-121.61722,39.70861
85,2018-08-04 13:00:00,NE,5.94,,38.68,30.93,3.97,24.19,CQ030,1289,-121.61722,39.70861
86,2018-08-04 14:00:00,NNE,5.65,,26.48,30.5,1.71,24.09,CQ030,1289,-121.61722,39.70861
87,2018-08-04 15:00:00,NE,5.57,,42.42,28.7,2.07,25.0,CQ030,1289,-121.61722,39.70861
88,2018-08-04 16:00:00,ENE,6.54,,60.99,28.45,1.8,26.26,CQ030,1289,-121.61722,39.70861
89,2018-08-04 17:00:00,SSE,7.32,26.64,156.99,27.92,0.81,27.47,CQ030,1289,-121.61722,39.70861
90,2018-08-04 18:00:00,SSW,7.67,27.97,199.33,25.5,1.44,29.41,CQ030,1289,-121.61722,39.70861
91,2018-08-04 19:00:00,SSW,7.61,28.97,207.82,23.56,1.86,30.69,CQ030,1289,-121.61722,39.70861
92,2018-08-04 20:00:00,SSW,9.38,28.84,208.94,27.18,2.1,30.31,CQ030,1289,-121.61722,39.70861
93,2018-08-04 21:00:00,SSW,11.54,29.07,203.09,31.62,1.84,30.2,CQ030,1289,-121.61722,39.70861
94,2018-08-04 22:00:00,SSW,11.18,29.25,206.95,30.35,1.24,30.49,CQ030,1289,-121.61722,39.70861
95,2018-08-04 23:00:00,SSW,10.65,28.76,205.29,30.15,1.28,30.0,CQ030,1289,-121.61722,39.70861
96,2018-08-05 00:00:00,SSW,8.53,28.87,203.69,25.44,1.41,30.46,CQ030,1289,-121.61722,39.70861
97,2018-08-05 01:00:00,SSE,6.95,29.45,165.6,21.69,2.23,31.33,CQ030,1289,-121.61722,39.70861
98,2018-08-05 02:00:00,SE,6.86,28.59,129.17,22.91,2.05,30.29,CQ030,1289,-121.61722,39.70861
99,2018-08-05 03:00:00,ENE,7.22,27.94,74.77,24.72,2.6,29.41,CQ030,1289,-121.61722,39.70861
100,2018-08-05 04:00:00,ENE,7.4,27.29,58.61,26.44,3.53,28.48,CQ030,1289,-121.61722,39.70861
101,2018-08-05 05:00:00,NE,6.2,26.73,55.08,25.44,3.72,27.74,CQ030,1289,-121.61722,39.70861
102,2018-08-05 06:00:00,ENE,5.92,26.35,57.37,26.2,3.12,26.92,CQ030,1289,-121.61722,39.70861
103,2018-08-05 07:00:00,ENE,6.05,,64.49,27.62,2.82,26.19,CQ030,1289,-121.61722,39.70861
104,2018-08-05 08:00:00,NE,5.34,,45.03,27.32,3.08,25.55,CQ030,1289,-121.61722,39.70861
105,2018-08-05 09:00:00,NNE,4.89,,27.83,26.02,2.01,25.84,CQ030,1289,-121.61722,39.70861
106,2018-08-05 10:00:00,NNE,4.93,,27.98,28.04,1.34,24.65,CQ030,1289,-121.61722,39.70861
107,2018-08-05 11:00:00,NNE,4.89,,30.81,28.69,2.83,24.22,CQ030,1289,-121.61722,39.70861
108,2018-08-05 12:00:00,NNE,4.29,,25.2,28.26,2.63,23.78,CQ030,1289,-121.61722,39.70861
109,2018-08-05 13:00:00,SW,5.63,,234.05,35.53,0.45,21.57,CQ030,1289,-121.61722,39.70861
110,2018-08-05 14:00:00,NE,5.61,,39.66,35.7,0.73,21.48,CQ030,1289,-121.61722,39.70861
111,2018-08-05 15:00:00,NE,4.76,,35.02,31.59,0.81,22.5,CQ030,1289,-121.61722,39.70861
112,2018-08-05 16:00:00,NNW,5.23,,336.28,31.82,0.44,22.92,CQ030,1289,-121.61722,39.70861
113,2018-08-05 17:00:00,SW,7.03,,229.24,35.62,0.73,23.11,CQ030,1289,-121.61722,39.70861
114,2018-08-05 18:00:00,SW,7.85,,214.93,33.34,1.29,25.12,CQ030,1289,-121.61722,39.70861
115,2018-08-05 19:00:00,WSW,7.95,26.26,237.7,30.46,1.28,26.74,CQ030,1289,-121.61722,39.70861
116,2018-08-05 20:00:00,SW,7.83,27.12,231.26,27.74,1.38,28.17,CQ030,1289,-121.61722,39.70861
117,2018-08-05 21:00:00,SSW,7.1,28.46,212.79,23.53,1.37,30.11,CQ030,1289,-121.61722,39.70861
118,2018-08-05 22:00:00,SW,8.39,28.36,225.19,26.12,1.95,29.84,CQ030,1289,-121.61722,39.70861
119,2018-08-05 23:00:00,SW,11.53,28.98,225.62,31.77,1.51,30.1,CQ030,1289,-121.61722,39.70861
120,2018-08-06 00:00:00,SW,11.41,28.55,221.34,32.49,1.62,29.58,CQ030,1289,-121.61722,39.70861
121,2018-08-06 01:00:00,SSW,9.14,27.75,213.46,29.03,1.05,28.91,CQ030,1289,-121.61722,39.70861
122,2018-08-06 02:00:00,SSE,9.11,27.33,147.34,30.01,0.5,28.31,CQ030,1289,-121.61722,39.70861
123,2018-08-06 03:00:00,S,8.64,26.76,170.35,30.53,0.25,27.49,CQ030,1289,-121.61722,39.70861
124,2018-08-06 04:00:00,ENE,8.75,26.58,64.03,31.35,0.63,27.17,CQ030,1289,-121.61722,39.70861
125,2018-08-06 05:00:00,NE,10.5,,46.8,37.54,1.85,26.12,CQ030,1289,-121.61722,39.70861
126,2018-08-06 06:00:00,NNE,10.5,,29.78,38.66,2.87,25.63,CQ030,1289,-121.61722,39.70861
127,2018-08-06 07:00:00,NNE,8.11,,28.84,33.4,3.08,25.38,CQ030,1289,-121.61722,39.70861
128,2018-08-06 08:00:00,NNE,5.77,,32.41,29.0,3.52,25.06,CQ030,1289,-121.61722,39.70861
129,2018-08-06 09:00:00,NNE,4.06,,29.13,26.38,3.69,24.65,CQ030,1289,-121.61722,39.70861
130,2018-08-06 10:00:00,NNE,2.66,,32.44,23.91,4.14,24.63,CQ030,1289,-121.61722,39.70861
131,2018-08-06 11:00:00,NNE,1.99,,31.73,23.28,4.13,24.29,CQ030,1289,-121.61722,39.70861
132,2018-08-06 12:00:00,NE,1.78,,35.67,23.4,3.97,23.95,CQ030,1289,-121.61722,39.70861
133,2018-08-06 13:00:00,NE,1.71,,38.54,23.98,4.17,23.47,CQ030,1289,-121.61722,39.70861
134,2018-08-06 14:00:00,NE,2.4,,35.91,25.02,1.24,23.59,CQ030,1289,-121.61722,39.70861
135,2018-08-06 15:00:00,N,2.11,,10.38,24.25,0.94,23.76,CQ030,1289,-121.61722,39.70861
136,2018-08-06 16:00:00,NW,3.08,,314.95,24.53,0.55,24.71,CQ030,1289,-121.61722,39.70861
137,2018-08-06 17:00:00,WSW,4.67,,238.78,25.17,0.78,26.13,CQ030,1289,-121.61722,39.70861
138,2018-08-06 18:00:00,SSW,5.88,26.42,212.67,25.61,1.3,27.26,CQ030,1289,-121.61722,39.70861
139,2018-08-06 19:00:00,SW,6.94,26.96,215.64,26.34,1.86,28.02,CQ030,1289,-121.61722,39.70861
140,2018-08-06 20:00:00,SW,7.32,27.73,216.74,25.32,1.93,29.12,CQ030,1289,-121.61722,39.70861
141,2018-08-06 21:00:00,SW,7.59,29.16,217.41,23.21,1.97,30.92,CQ030,1289,-121.61722,39.70861
142,2018-08-06 22:00:00,SW,9.42,30.22,221.29,24.82,1.88,31.92,CQ030,1289,-121.61722,39.70861
143,2018-08-06 23:00:00,SSW,10.24,30.93,209.61,25.28,1.79,32.56,CQ030,1289,-121.61722,39.70861
144,2018-08-07 00:00:00,SW,10.03,31.04,217.02,24.69,1.95,32.72,CQ030,1289,-121.61722,39.70861
145,2018-08-07 01:00:00,SW,10.31,30.6,218.3,25.94,1.65,32.19,CQ030,1289,-121.61722,39.70861
146,2018-08-07 02:00:00,SSW,10.71,29.61,213.34,28.54,1.38,31.01,CQ030,1289,-121.61722,39.70861
147,2018-08-07 03:00:00,SSE,11.03,28.38,156.95,31.95,0.37,29.44,CQ030,1289,-121.61722,39.70861
148,2018-08-07 04:00:00,ENE,10.91,28.02,62.92,32.55,1.16,28.99,CQ030,1289,-121.61722,39.70861
149,2018-08-07 05:00:00,NE,11.23,27.63,51.23,34.44,1.31,28.39,CQ030,1289,-121.61722,39.70861
150,2018-08-07 06:00:00,NE,11.14,27.32,39.25,35.13,1.58,27.95,CQ030,1289,-121.61722,39.70861
151,2018-08-07 07:00:00,NNE,10.17,27.13,12.5,33.15,1.13,27.84,CQ030,1289,-121.61722,39.70861
152,2018-08-07 08:00:00,NE,9.05,26.85,39.13,31.23,2.13,27.57,CQ030,1289,-121.61722,39.70861
153,2018-08-07 09:00:00,NE,7.57,26.6,36.15,28.59,3.18,27.37,CQ030,1289,-121.61722,39.70861
154,2018-08-07 10:00:00,N,6.43,26.51,10.48,26.46,2.55,27.35,CQ030,1289,-121.61722,39.70861
155,2018-08-07 11:00:00,NW,7.43,26.17,318.14,29.49,1.94,26.68,CQ030,1289,-121.61722,39.70861
156,2018-08-07 12:00:00,NW,8.4,,304.56,32.6,1.0,26.11,CQ030,1289,-121.61722,39.70861
157,2018-08-07 13:00:00,SSW,7.95,,210.53,35.19,0.86,24.34,CQ030,1289,-121.61722,39.70861
158,2018-08-07 14:00:00,WNW,7.93,,294.64,34.7,0.42,24.55,CQ030,1289,-121.61722,39.70861
159,2018-08-07 15:00:00,NW,8.28,,306.04,36.78,1.01,23.98,CQ030,1289,-121.61722,39.70861
160,2018-08-07 16:00:00,W,9.24,,258.89,38.63,0.72,24.24,CQ030,1289,-121.61722,39.70861
161,2018-08-07 17:00:00,SW,9.77,,214.92,36.52,1.1,25.76,CQ030,1289,-121.61722,39.70861
162,2018-08-07 18:00:00,SW,9.96,26.79,215.88,33.68,1.35,27.33,CQ030,1289,-121.61722,39.70861
163,2018-08-07 19:00:00,SSW,10.69,27.88,211.35,32.36,1.85,28.84,CQ030,1289,-121.61722,39.70861
164,2018-08-07 20:00:00,SSW,11.08,28.94,205.13,30.77,2.0,30.14,CQ030,1289,-121.61722,39.70861
165,2018-08-07 21:00:00,SSW,10.67,29.91,203.29,27.89,1.69,31.36,CQ030,1289,-121.61722,39.70861
166,2018-08-07 22:00:00,SSW,11.42,30.61,209.54,28.29,1.95,31.98,CQ030,1289,-121.61722,39.70861
167,2018-08-07 23:00:00,SSW,11.7,30.98,211.86,28.26,1.85,32.32,CQ030,1289,-121.61722,39.70861
168,2018-08-08 00:00:00,SW,12.34,30.98,216.73,29.73,2.12,32.17,CQ030,1289,-121.61722,39.70861
169,2018-08-08 01:00:00,SW,12.36,30.42,222.12,30.83,2.09,31.56,CQ030,1289,-121.61722,39.70861
170,2018-08-08 02:00:00,SW,10.69,29.8,218.11,28.13,1.8,31.23,CQ030,1289,-121.61722,39.70861
171,2018-08-08 03:00:00,SSW,9.01,28.76,199.69,26.58,1.15,30.26,CQ030,1289,-121.61722,39.70861
172,2018-08-08 04:00:00,SSW,9.97,27.39,205.19,31.88,1.15,28.27,CQ030,1289,-121.61722,39.70861
173,2018-08-08 05:00:00,E,9.97,27.36,95.91,31.97,0.33,28.22,CQ030,1289,-121.61722,39.70861
174,2018-08-08 06:00:00,NE,11.89,27.45,35.55,36.85,2.21,27.98,CQ030,1289,-121.61722,39.70861
175,2018-08-08 07:00:00,NE,12.7,27.31,34.58,39.78,2.24,27.59,CQ030,1289,-121.61722,39.70861
176,2018-08-08 08:00:00,NNE,12.51,27.1,25.83,39.92,2.47,27.32,CQ030,1289,-121.61722,39.70861
177,2018-08-08 09:00:00,WNW,12.0,26.8,300.45,39.47,0.61,26.95,CQ030,1289,-121.61722,39.70861
178,2018-08-08 10:00:00,SSW,12.11,,196.49,43.17,0.67,25.57,CQ030,1289,-121.61722,39.70861
179,2018-08-08 11:00:00,SE,12.08,,131.3,44.03,0.4,25.21,CQ030,1289,-121.61722,39.70861
180,2018-08-08 12:00:00,SE,12.17,,129.9,46.17,0.4,24.52,CQ030,1289,-121.61722,39.70861
181,2018-08-08 13:00:00,NNE,11.24,,30.78,42.48,0.67,24.88,CQ030,1289,-121.61722,39.70861
182,2018-08-08 14:00:00,NE,10.2,,36.5,38.92,1.5,25.18,CQ030,1289,-121.61722,39.70861
183,2018-08-08 15:00:00,SW,11.56,,222.69,46.66,0.6,23.68,CQ030,1289,-121.61722,39.70861
184,2018-08-08 16:00:00,ESE,12.22,,114.06,46.07,0.17,24.61,CQ030,1289,-121.61722,39.70861
185,2018-08-08 17:00:00,SSW,12.72,,209.53,43.36,0.79,26.16,CQ030,1289,-121.61722,39.70861
186,2018-08-08 18:00:00,SW,12.84,27.08,215.94,41.03,1.6,27.22,CQ030,1289,-121.61722,39.70861
187,2018-08-08 19:00:00,SSW,13.47,27.3,213.08,42.35,1.74,27.39,CQ030,1289,-121.61722,39.70861
188,2018-08-08 20:00:00,SSW,13.65,29.04,210.33,37.5,1.22,29.65,CQ030,1289,-121.61722,39.70861
189,2018-08-08 21:00:00,SW,13.01,30.62,218.78,32.1,1.7,31.61,CQ030,1289,-121.61722,39.70861
190,2018-08-08 22:00:00,SW,12.89,31.55,214.7,30.03,1.98,32.63,CQ030,1289,-121.61722,39.70861
191,2018-08-08 23:00:00,SSW,12.15,31.61,212.98,28.19,2.08,32.88,CQ030,1289,-121.61722,39.70861
192,2018-08-09 00:00:00,SSW,10.2,32.05,209.94,23.54,1.18,33.75,CQ030,1289,-121.61722,39.70861
193,2018-08-09 01:00:00,SW,9.29,31.87,229.14,22.17,1.23,33.72,CQ030,1289,-121.61722,39.70861
194,2018-08-09 02:00:00,SW,11.16,31.36,221.28,26.45,1.36,32.84,CQ030,1289,-121.61722,39.70861
195,2018-08-09 03:00:00,SSW,14.55,30.03,203.01,37.8,1.07,30.52,CQ030,1289,-121.61722,39.70861
196,2018-08-09 04:00:00,SE,15.08,28.88,132.41,42.7,0.47,29.02,CQ030,1289,-121.61722,39.70861
197,2018-08-09 05:00:00,NE,12.06,28.35,40.41,34.71,2.09,29.19,CQ030,1289,-121.61722,39.70861
198,2018-08-09 06:00:00,NE,10.86,27.56,39.13,33.66,2.98,28.36,CQ030,1289,-121.61722,39.70861
199,2018-08-09 07:00:00,NNE,8.66,27.16,24.15,29.42,2.89,28.13,CQ030,1289,-121.61722,39.70861
200,2018-08-09 08:00:00,NNW,6.82,26.59,345.21,27.58,1.74,27.1,CQ030,1289,-121.61722,39.70861
201,2018-08-09 09:00:00,NNE,5.05,26.66,24.13,23.49,1.87,27.74,CQ030,1289,-121.61722,39.70861
202,2018-08-09 10:00:00,NE,1.45,26.39,33.78,18.86,3.15,27.13,CQ030,1289,-121.61722,39.70861
203,2018-08-09 11:00:00,NE,0.48,26.19,37.8,17.74,3.06,26.97,CQ030,1289,-121.61722,39.70861
204,2018-08-09 12:00:00,NNE,-0.01,25.98,29.85,17.31,3.26,26.79,CQ030,1289,-121.61722,39.70861
205,2018-08-09 13:00:00,NE,-1.2,,34.84,16.11,3.51,26.53,CQ030,1289,-121.61722,39.70861
206,2018-08-09 14:00:00,NE,-0.61,,35.6,17.43,3.51,25.94,CQ030,1289,-121.61722,39.70861
207,2018-08-09 15:00:00,NNE,1.02,,33.17,19.54,2.29,26.02,CQ030,1289,-121.61722,39.70861
208,2018-08-09 16:00:00,NE,3.25,26.66,36.21,21.2,0.81,27.32,CQ030,1289,-121.61722,39.70861
209,2018-08-09 17:00:00,SSW,4.12,26.72,210.57,21.8,1.05,27.89,CQ030,1289,-121.61722,39.70861
210,2018-08-09 18:00:00,SSW,7.54,27.71,213.01,25.81,1.47,29.06,CQ030,1289,-121.61722,39.70861
211,2018-08-09 19:00:00,SW,9.27,29.25,228.0,26.19,1.45,30.82,CQ030,1289,-121.61722,39.70861
212,2018-08-09 20:00:00,SW,10.2,30.69,216.87,25.57,1.8,32.31,CQ030,1289,-121.61722,39.70861
213,2018-08-09 21:00:00,SSW,12.58,32.34,206.9,27.97,2.12,33.51,CQ030,1289,-121.61722,39.70861
214,2018-08-09 22:00:00,SSW,13.36,33.6,211.91,27.78,1.97,34.53,CQ030,1289,-121.61722,39.70861
215,2018-08-09 23:00:00,SSW,10.52,34.02,210.93,21.57,1.98,35.66,CQ030,1289,-121.61722,39.70861
216,2018-08-10 00:00:00,SW,7.18,33.78,222.32,16.85,1.99,36.0,CQ030,1289,-121.61722,39.70861
217,2018-08-10 01:00:00,SW,5.61,33.32,218.22,15.35,2.12,35.71,CQ030,1289,-121.61722,39.70861
218,2018-08-10 02:00:00,SW,7.67,32.56,218.14,18.8,1.87,34.67,CQ030,1289,-121.61722,39.70861
219,2018-08-10 03:00:00,SSW,7.35,31.44,193.22,19.64,1.22,33.52,CQ030,1289,-121.61722,39.70861
220,2018-08-10 04:00:00,SE,7.69,30.29,139.09,21.67,1.03,32.22,CQ030,1289,-121.61722,39.70861
221,2018-08-10 05:00:00,NE,7.62,29.42,35.41,22.85,1.62,31.23,CQ030,1289,-121.61722,39.70861
222,2018-08-10 06:00:00,NNE,8.27,28.64,32.49,25.37,1.56,30.2,CQ030,1289,-121.61722,39.70861
223,2018-08-10 07:00:00,NNE,8.46,27.8,31.82,27.45,2.15,29.08,CQ030,1289,-121.61722,39.70861
224,2018-08-10 08:00:00,NE,7.36,27.77,55.57,25.32,3.78,29.17,CQ030,1289,-121.61722,39.70861
225,2018-08-10 09:00:00,ENE,5.8,28.11,64.83,21.96,4.64,29.76,CQ030,1289,-121.61722,39.70861
226,2018-08-10 10:00:00,NE,4.89,27.76,53.96,21.09,2.23,29.36,CQ030,1289,-121.61722,39.70861
