,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:50:00,8.5,NNW,4.47,13.5,,,331.0,13.76,23.89,2019.046,,327.0,0.9,4.47,439.0,63.0,21.11,GQEC1,452,-123.945389, 41.838333
1,2018-08-01 01:50:00,8.6,NW,4.02,13.0,,,319.0,13.57,20.56,2019.046,,304.0,0.45,4.02,184.0,69.0,19.44,GQEC1,452,-123.945389, 41.838333
2,2018-08-01 02:50:00,9.1,NNW,3.13,12.9,,,318.0,12.63,16.11,2019.046,,332.0,0.45,3.13,36.0,80.0,16.11,GQEC1,452,-123.945389, 41.838333
3,2018-08-01 03:50:00,10.1,,2.23,12.8,26.11,13.33,308.0,12.46,16.11,2019.046,,,0.0,2.23,9.0,88.0,14.44,GQEC1,452,-123.945389, 41.838333
4,2018-08-01 04:50:00,10.9,,0.9,12.8,,,354.0,12.83,16.11,2019.046,,,0.0,0.9,0.0,87.0,15.0,GQEC1,452,-123.945389, 41.838333
5,2018-08-01 05:50:00,11.8,,1.34,12.8,,,262.0,12.46,15.56,2019.046,,,0.0,1.34,0.0,88.0,14.44,GQEC1,452,-123.945389, 41.838333
6,2018-08-01 06:50:00,12.7,,1.34,12.8,,,334.0,12.46,15.56,2019.046,,,0.0,1.34,0.0,88.0,14.44,GQEC1,452,-123.945389, 41.838333
7,2018-08-01 07:50:00,13.6,,0.9,12.8,,,320.0,12.46,15.56,2019.046,,,0.0,0.9,0.0,88.0,14.44,GQEC1,452,-123.945389, 41.838333
8,2018-08-01 08:50:00,14.3,,0.9,12.8,,,313.0,12.09,15.0,2019.046,,,0.0,0.9,0.0,89.0,13.89,GQEC1,452,-123.945389, 41.838333
9,2018-08-01 09:50:00,15.0,,0.45,12.8,,,318.0,12.09,15.0,2019.046,,,0.0,0.45,0.0,89.0,13.89,GQEC1,452,-123.945389, 41.838333
10,2018-08-01 10:50:00,15.7,,0.45,12.7,,,119.0,12.26,15.0,2019.046,,,0.0,0.45,0.0,90.0,13.89,GQEC1,452,-123.945389, 41.838333
11,2018-08-01 11:50:00,16.1,,0.0,12.7,,,151.0,12.26,14.44,2019.046,,,0.0,0.0,0.0,90.0,13.89,GQEC1,452,-123.945389, 41.838333
12,2018-08-01 12:50:00,16.8,,0.9,12.7,,,99.0,12.43,14.44,2019.046,,,0.0,0.9,0.0,91.0,13.89,GQEC1,452,-123.945389, 41.838333
13,2018-08-01 13:50:00,17.5,,1.34,12.7,,,328.0,11.88,14.44,2019.046,,,0.0,1.34,3.0,91.0,13.33,GQEC1,452,-123.945389, 41.838333
14,2018-08-01 14:50:00,17.7,,0.9,12.7,,,330.0,12.09,15.0,2019.046,,,0.0,0.9,29.0,89.0,13.89,GQEC1,452,-123.945389, 41.838333
15,2018-08-01 15:50:00,17.4,,0.45,12.7,,,290.0,12.11,16.11,2019.046,,,0.0,0.45,66.0,86.0,14.44,GQEC1,452,-123.945389, 41.838333
16,2018-08-01 16:50:00,16.4,NW,1.79,12.9,,,317.0,12.28,17.78,2019.046,,325.0,0.45,1.79,142.0,81.0,15.56,GQEC1,452,-123.945389, 41.838333
17,2018-08-01 17:50:00,16.0,,1.79,13.4,,,147.0,13.16,23.33,2019.046,,,0.0,1.79,303.0,72.0,18.33,GQEC1,452,-123.945389, 41.838333
18,2018-08-01 18:50:00,12.1,NW,2.68,13.4,,,329.0,14.58,28.89,2019.046,,314.0,0.45,2.68,625.0,60.0,22.78,GQEC1,452,-123.945389, 41.838333
19,2018-08-01 19:50:00,10.3,NNW,2.23,13.5,,,314.0,14.51,32.22,2019.046,,337.0,0.45,2.23,704.0,54.0,24.44,GQEC1,452,-123.945389, 41.838333
20,2018-08-01 20:50:00,9.9,NNW,4.02,13.3,,,313.0,14.31,32.78,2019.046,,336.0,0.9,4.02,776.0,57.0,23.33,GQEC1,452,-123.945389, 41.838333
21,2018-08-01 21:50:00,9.3,NNW,3.58,13.3,,,328.0,14.51,33.89,2019.046,,327.0,0.9,3.58,734.0,54.0,24.44,GQEC1,452,-123.945389, 41.838333
22,2018-08-01 22:50:00,8.5,NNW,3.58,13.2,,,326.0,13.99,32.22,2019.046,,340.0,0.9,3.58,715.0,54.0,23.89,GQEC1,452,-123.945389, 41.838333
23,2018-08-01 23:50:00,8.5,NNW,4.02,13.5,,,338.0,13.53,30.0,2019.046,,333.0,0.9,4.02,604.0,58.0,22.22,GQEC1,452,-123.945389, 41.838333
24,2018-08-02 00:50:00,8.2,NW,4.47,13.1,,,343.0,13.24,22.78,2019.046,,318.0,0.9,4.47,454.0,63.0,20.56,GQEC1,452,-123.945389, 41.838333
25,2018-08-02 01:50:00,8.5,NNW,4.47,12.9,,,331.0,12.51,18.33,2019.046,,338.0,0.9,4.47,123.0,74.0,17.22,GQEC1,452,-123.945389, 41.838333
26,2018-08-02 02:50:00,9.1,NNW,3.58,12.9,,,322.0,12.47,16.67,2019.046,,329.0,0.45,3.58,38.0,82.0,15.56,GQEC1,452,-123.945389, 41.838333
27,2018-08-02 03:50:00,10.1,NW,2.68,12.8,25.0,13.33,346.0,12.11,16.11,2019.046,,324.0,0.45,2.68,10.0,83.0,15.0,GQEC1,452,-123.945389, 41.838333
28,2018-08-02 04:50:00,10.6,,1.79,12.8,,,328.0,11.93,16.11,2019.046,,,0.0,1.79,0.0,85.0,14.44,GQEC1,452,-123.945389, 41.838333
29,2018-08-02 05:50:00,11.3,,1.79,12.9,,,328.0,11.93,15.56,2019.046,,,0.0,1.79,0.0,85.0,14.44,GQEC1,452,-123.945389, 41.838333
30,2018-08-02 06:50:00,12.1,,0.9,12.8,,,316.0,12.11,15.56,2019.046,,,0.0,0.9,0.0,86.0,14.44,GQEC1,452,-123.945389, 41.838333
31,2018-08-02 07:50:00,12.8,,0.9,12.8,,,353.0,12.11,15.0,2019.046,,,0.0,0.9,0.0,86.0,14.44,GQEC1,452,-123.945389, 41.838333
32,2018-08-02 08:50:00,13.4,,0.9,12.8,,,226.0,11.74,15.0,2019.046,,,0.0,0.9,0.0,87.0,13.89,GQEC1,452,-123.945389, 41.838333
33,2018-08-02 09:50:00,14.1,,0.9,12.8,,,235.0,11.92,15.0,2019.046,,,0.0,0.9,0.0,88.0,13.89,GQEC1,452,-123.945389, 41.838333
34,2018-08-02 10:50:00,14.8,,0.9,12.7,,,321.0,11.54,14.44,2019.046,,,0.0,0.9,0.0,89.0,13.33,GQEC1,452,-123.945389, 41.838333
35,2018-08-02 11:50:00,15.5,,0.9,12.7,,,128.0,11.71,13.89,2019.046,,,0.0,0.9,0.0,90.0,13.33,GQEC1,452,-123.945389, 41.838333
36,2018-08-02 12:50:00,16.3,,0.0,12.7,,,8.0,11.88,13.89,2019.046,,,0.0,0.0,0.0,91.0,13.33,GQEC1,452,-123.945389, 41.838333
37,2018-08-02 13:50:00,16.9,,0.45,12.7,,,149.0,11.54,14.44,2019.046,,,0.0,0.45,2.0,89.0,13.33,GQEC1,452,-123.945389, 41.838333
38,2018-08-02 14:50:00,17.3,,1.34,12.7,,,311.0,11.54,14.44,2019.046,,,0.0,1.34,23.0,89.0,13.33,GQEC1,452,-123.945389, 41.838333
39,2018-08-02 15:50:00,17.0,,1.34,12.8,,,250.0,12.11,16.11,2019.046,,,0.0,1.34,71.0,86.0,14.44,GQEC1,452,-123.945389, 41.838333
