,date_time,precip_accum_set_1,snow_depth_set_1,air_temp_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
43,2018-08-01 10:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
44,2018-08-01 11:00:00,5493.512,0.0,14.54,0.0,HYSC1,6798,-120.52694,39.28194
45,2018-08-01 11:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
46,2018-08-01 11:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
47,2018-08-01 11:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
48,2018-08-01 12:00:00,5493.512,0.0,13.91,0.0,HYSC1,6798,-120.52694,39.28194
49,2018-08-01 12:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
50,2018-08-01 12:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
51,2018-08-01 12:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
52,2018-08-01 13:00:00,5493.512,0.0,13.58,,HYSC1,6798,-120.52694,39.28194
53,2018-08-01 13:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
54,2018-08-01 13:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
55,2018-08-01 13:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
56,2018-08-01 15:00:00,5493.512,0.0,13.96,,HYSC1,6798,-120.52694,39.28194
57,2018-08-01 15:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
58,2018-08-01 15:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
59,2018-08-01 15:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
60,2018-08-01 16:00:00,5493.512,0.0,17.79,,HYSC1,6798,-120.52694,39.28194
61,2018-08-01 16:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
62,2018-08-01 16:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
63,2018-08-01 16:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
64,2018-08-01 17:00:00,5493.512,0.0,21.57,0.0,HYSC1,6798,-120.52694,39.28194
65,2018-08-01 17:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
66,2018-08-01 17:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
67,2018-08-01 17:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
68,2018-08-01 18:00:00,5493.512,0.0,23.06,0.0,HYSC1,6798,-120.52694,39.28194
69,2018-08-01 18:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
70,2018-08-01 18:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
71,2018-08-01 18:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
72,2018-08-01 19:00:00,5493.512,0.0,24.8,,HYSC1,6798,-120.52694,39.28194
73,2018-08-01 19:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
74,2018-08-01 19:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
75,2018-08-01 19:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
76,2018-08-01 20:00:00,5493.512,,26.73,,HYSC1,6798,-120.52694,39.28194
77,2018-08-01 20:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
78,2018-08-01 20:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
79,2018-08-01 20:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
80,2018-08-01 21:00:00,5493.512,,27.74,0.0,HYSC1,6798,-120.52694,39.28194
81,2018-08-01 21:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
82,2018-08-01 21:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
83,2018-08-01 21:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
84,2018-08-01 22:00:00,5493.512,,27.52,0.0,HYSC1,6798,-120.52694,39.28194
85,2018-08-01 22:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
86,2018-08-01 22:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
87,2018-08-01 22:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
88,2018-08-01 23:00:00,5493.512,0.0,28.08,0.0,HYSC1,6798,-120.52694,39.28194
89,2018-08-01 23:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
90,2018-08-01 23:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
91,2018-08-01 23:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
92,2018-08-02 00:00:00,5493.512,0.0,28.38,,HYSC1,6798,-120.52694,39.28194
93,2018-08-02 00:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
94,2018-08-02 00:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
95,2018-08-02 00:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
96,2018-08-02 01:00:00,5493.512,0.0,25.31,,HYSC1,6798,-120.52694,39.28194
97,2018-08-02 01:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
98,2018-08-02 01:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
99,2018-08-02 01:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
100,2018-08-02 02:00:00,5493.512,0.0,23.74,0.0,HYSC1,6798,-120.52694,39.28194
101,2018-08-02 02:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
102,2018-08-02 02:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
103,2018-08-02 02:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
104,2018-08-02 03:00:00,5493.512,0.0,21.47,,HYSC1,6798,-120.52694,39.28194
105,2018-08-02 03:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
106,2018-08-02 03:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
107,2018-08-02 03:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
108,2018-08-02 04:00:00,5493.512,0.0,17.39,,HYSC1,6798,-120.52694,39.28194
109,2018-08-02 04:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
110,2018-08-02 04:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
111,2018-08-02 04:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
112,2018-08-02 05:00:00,5493.512,0.0,16.17,,HYSC1,6798,-120.52694,39.28194
113,2018-08-02 05:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
114,2018-08-02 05:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
115,2018-08-02 05:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
116,2018-08-02 06:00:00,5493.512,0.0,16.2,,HYSC1,6798,-120.52694,39.28194
117,2018-08-02 06:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
118,2018-08-02 06:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
119,2018-08-02 06:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
120,2018-08-02 07:00:00,5493.512,0.0,14.71,,HYSC1,6798,-120.52694,39.28194
121,2018-08-02 07:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
122,2018-08-02 07:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
123,2018-08-02 07:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
124,2018-08-02 09:00:00,5493.512,0.0,15.28,,HYSC1,6798,-120.52694,39.28194
125,2018-08-02 09:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
126,2018-08-02 09:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
127,2018-08-02 09:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
128,2018-08-02 10:00:00,5493.512,0.0,15.53,,HYSC1,6798,-120.52694,39.28194
129,2018-08-02 10:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
130,2018-08-02 10:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
131,2018-08-02 10:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
132,2018-08-02 11:00:00,5493.512,0.0,15.2,0.0,HYSC1,6798,-120.52694,39.28194
133,2018-08-02 11:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
134,2018-08-02 11:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
135,2018-08-02 11:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
136,2018-08-02 13:00:00,5493.512,0.0,12.97,,HYSC1,6798,-120.52694,39.28194
137,2018-08-02 13:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
138,2018-08-02 13:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
139,2018-08-02 13:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
140,2018-08-02 14:00:00,5493.512,0.0,12.35,0.0,HYSC1,6798,-120.52694,39.28194
141,2018-08-02 14:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
142,2018-08-02 14:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
143,2018-08-02 14:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
144,2018-08-02 15:00:00,5493.512,0.0,12.81,0.0,HYSC1,6798,-120.52694,39.28194
145,2018-08-02 15:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
146,2018-08-02 15:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
147,2018-08-02 15:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
148,2018-08-02 16:00:00,5493.512,0.0,16.88,0.0,HYSC1,6798,-120.52694,39.28194
149,2018-08-02 16:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
150,2018-08-02 16:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
151,2018-08-02 16:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
152,2018-08-02 19:00:00,5493.512,0.0,24.44,,HYSC1,6798,-120.52694,39.28194
153,2018-08-02 19:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
154,2018-08-02 19:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
155,2018-08-02 19:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
156,2018-08-02 21:00:00,5493.512,,26.64,,HYSC1,6798,-120.52694,39.28194
157,2018-08-02 21:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
158,2018-08-02 21:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
159,2018-08-02 21:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
160,2018-08-02 22:00:00,5493.512,,26.31,,HYSC1,6798,-120.52694,39.28194
161,2018-08-02 22:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
162,2018-08-02 22:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
163,2018-08-02 22:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
164,2018-08-02 23:00:00,5493.512,0.0,27.02,,HYSC1,6798,-120.52694,39.28194
165,2018-08-02 23:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
166,2018-08-02 23:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
167,2018-08-02 23:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
168,2018-08-03 00:00:00,5493.512,0.0,26.83,,HYSC1,6798,-120.52694,39.28194
169,2018-08-03 00:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
170,2018-08-03 00:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
171,2018-08-03 00:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
172,2018-08-03 01:00:00,5493.512,0.0,24.21,,HYSC1,6798,-120.52694,39.28194
173,2018-08-03 01:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
174,2018-08-03 01:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
175,2018-08-03 01:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
176,2018-08-03 02:00:00,5493.512,0.0,22.96,0.0,HYSC1,6798,-120.52694,39.28194
177,2018-08-03 02:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
178,2018-08-03 02:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
179,2018-08-03 02:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
180,2018-08-03 03:00:00,5493.512,0.0,20.43,,HYSC1,6798,-120.52694,39.28194
181,2018-08-03 03:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
182,2018-08-03 03:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
183,2018-08-03 03:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
184,2018-08-03 05:00:00,5493.512,0.0,14.59,,HYSC1,6798,-120.52694,39.28194
185,2018-08-03 05:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
186,2018-08-03 05:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
187,2018-08-03 05:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
188,2018-08-03 07:00:00,5493.512,0.0,13.79,,HYSC1,6798,-120.52694,39.28194
189,2018-08-03 07:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
190,2018-08-03 07:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
191,2018-08-03 07:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
192,2018-08-03 08:00:00,5493.512,0.0,12.91,,HYSC1,6798,-120.52694,39.28194
193,2018-08-03 08:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
194,2018-08-03 08:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
195,2018-08-03 08:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
196,2018-08-03 09:00:00,5493.512,0.0,12.22,,HYSC1,6798,-120.52694,39.28194
197,2018-08-03 09:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
198,2018-08-03 09:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
199,2018-08-03 09:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
200,2018-08-03 10:00:00,5493.512,0.0,12.52,,HYSC1,6798,-120.52694,39.28194
201,2018-08-03 10:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
202,2018-08-03 10:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
203,2018-08-03 10:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
204,2018-08-03 11:00:00,5493.512,0.0,12.34,,HYSC1,6798,-120.52694,39.28194
205,2018-08-03 11:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
206,2018-08-03 11:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
207,2018-08-03 11:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
208,2018-08-03 12:00:00,5493.512,0.0,12.31,,HYSC1,6798,-120.52694,39.28194
209,2018-08-03 12:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
210,2018-08-03 12:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
211,2018-08-03 12:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
212,2018-08-03 13:00:00,5493.512,0.0,11.41,0.0,HYSC1,6798,-120.52694,39.28194
213,2018-08-03 13:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
214,2018-08-03 13:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
215,2018-08-03 13:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
216,2018-08-03 14:00:00,5493.512,0.0,12.94,0.0,HYSC1,6798,-120.52694,39.28194
217,2018-08-03 14:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
218,2018-08-03 14:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
219,2018-08-03 14:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
220,2018-08-03 15:00:00,5493.512,0.0,12.36,0.0,HYSC1,6798,-120.52694,39.28194
221,2018-08-03 15:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
222,2018-08-03 15:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
223,2018-08-03 15:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
224,2018-08-03 16:00:00,5493.512,0.0,16.36,,HYSC1,6798,-120.52694,39.28194
225,2018-08-03 16:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
226,2018-08-03 16:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
227,2018-08-03 16:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
228,2018-08-03 17:00:00,5493.512,0.0,19.14,0.0,HYSC1,6798,-120.52694,39.28194
229,2018-08-03 17:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
230,2018-08-03 17:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
231,2018-08-03 17:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
232,2018-08-03 18:00:00,5493.512,0.0,21.28,,HYSC1,6798,-120.52694,39.28194
233,2018-08-03 18:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
234,2018-08-03 18:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
235,2018-08-03 18:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
236,2018-08-03 19:00:00,5493.512,0.0,22.92,,HYSC1,6798,-120.52694,39.28194
237,2018-08-03 19:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
238,2018-08-03 19:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
239,2018-08-03 19:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
240,2018-08-03 20:00:00,5493.512,,24.53,,HYSC1,6798,-120.52694,39.28194
241,2018-08-03 20:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
242,2018-08-03 20:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
243,2018-08-03 20:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
244,2018-08-03 21:00:00,5493.512,,25.66,,HYSC1,6798,-120.52694,39.28194
245,2018-08-03 21:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
246,2018-08-03 21:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
247,2018-08-03 21:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
248,2018-08-03 22:00:00,5493.512,,23.96,,HYSC1,6798,-120.52694,39.28194
249,2018-08-03 22:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
250,2018-08-03 22:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
251,2018-08-03 22:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
252,2018-08-03 23:00:00,5493.512,0.0,23.97,0.0,HYSC1,6798,-120.52694,39.28194
253,2018-08-03 23:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
254,2018-08-03 23:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
255,2018-08-03 23:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
256,2018-08-04 00:00:00,5493.512,0.0,24.25,0.0,HYSC1,6798,-120.52694,39.28194
257,2018-08-04 00:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
258,2018-08-04 00:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
259,2018-08-04 00:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
260,2018-08-04 01:00:00,5493.512,0.0,21.63,0.0,HYSC1,6798,-120.52694,39.28194
261,2018-08-04 01:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
262,2018-08-04 01:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
263,2018-08-04 01:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
264,2018-08-04 02:00:00,5493.512,0.0,20.72,,HYSC1,6798,-120.52694,39.28194
265,2018-08-04 02:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
266,2018-08-04 02:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
267,2018-08-04 02:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
268,2018-08-04 03:00:00,5493.512,0.0,17.39,,HYSC1,6798,-120.52694,39.28194
269,2018-08-04 03:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
270,2018-08-04 03:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
271,2018-08-04 03:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
272,2018-08-04 04:00:00,5493.512,0.0,14.72,,HYSC1,6798,-120.52694,39.28194
273,2018-08-04 04:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
274,2018-08-04 04:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
275,2018-08-04 04:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
276,2018-08-04 05:00:00,5493.512,0.0,13.63,,HYSC1,6798,-120.52694,39.28194
277,2018-08-04 05:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
278,2018-08-04 05:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
279,2018-08-04 05:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
280,2018-08-04 06:00:00,5493.512,0.0,12.86,,HYSC1,6798,-120.52694,39.28194
281,2018-08-04 06:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
282,2018-08-04 06:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
283,2018-08-04 06:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
284,2018-08-04 07:00:00,5493.512,0.0,12.39,,HYSC1,6798,-120.52694,39.28194
285,2018-08-04 07:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
286,2018-08-04 07:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
287,2018-08-04 07:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
288,2018-08-04 08:00:00,5493.512,0.0,12.28,,HYSC1,6798,-120.52694,39.28194
289,2018-08-04 08:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
290,2018-08-04 08:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
291,2018-08-04 08:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
292,2018-08-04 09:00:00,5493.512,0.0,11.9,,HYSC1,6798,-120.52694,39.28194
293,2018-08-04 09:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
294,2018-08-04 09:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
295,2018-08-04 09:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
296,2018-08-04 10:00:00,5493.512,0.0,11.33,0.0,HYSC1,6798,-120.52694,39.28194
297,2018-08-04 10:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
298,2018-08-04 10:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
299,2018-08-04 10:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
300,2018-08-04 11:00:00,5493.512,0.0,11.11,,HYSC1,6798,-120.52694,39.28194
301,2018-08-04 11:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
302,2018-08-04 11:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
303,2018-08-04 11:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
304,2018-08-04 12:00:00,5493.512,0.0,10.86,,HYSC1,6798,-120.52694,39.28194
305,2018-08-04 12:15:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
306,2018-08-04 12:30:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
307,2018-08-04 12:45:00,5493.512,,,,HYSC1,6798,-120.52694,39.28194
308,2018-08-04 13:00:00,5493.512,0.0,10.36,,HYSC1,6798,-120.52694,39.28194
