,date_time,volt_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
118,2018-08-05 22:00:00,12.8,30.0,STG,800,-122.5330,39.5830
119,2018-08-05 23:00:00,12.8,30.56,STG,800,-122.5330,39.5830
120,2018-08-06 00:00:00,12.8,30.56,STG,800,-122.5330,39.5830
121,2018-08-06 01:00:00,12.8,30.56,STG,800,-122.5330,39.5830
122,2018-08-06 02:00:00,12.8,30.56,STG,800,-122.5330,39.5830
123,2018-08-06 03:00:00,12.8,29.44,STG,800,-122.5330,39.5830
124,2018-08-06 04:00:00,12.8,26.11,STG,800,-122.5330,39.5830
125,2018-08-06 05:00:00,12.8,24.44,STG,800,-122.5330,39.5830
126,2018-08-06 06:00:00,13.0,22.78,STG,800,-122.5330,39.5830
127,2018-08-06 07:00:00,13.0,22.22,STG,800,-122.5330,39.5830
128,2018-08-06 08:00:00,13.0,21.11,STG,800,-122.5330,39.5830
129,2018-08-06 09:00:00,13.1,20.56,STG,800,-122.5330,39.5830
130,2018-08-06 10:00:00,13.1,19.44,STG,800,-122.5330,39.5830
131,2018-08-06 11:00:00,13.1,18.89,STG,800,-122.5330,39.5830
132,2018-08-06 12:00:00,13.1,18.33,STG,800,-122.5330,39.5830
133,2018-08-06 13:00:00,13.2,18.33,STG,800,-122.5330,39.5830
134,2018-08-06 14:00:00,13.2,17.78,STG,800,-122.5330,39.5830
135,2018-08-06 15:00:00,13.2,20.0,STG,800,-122.5330,39.5830
136,2018-08-06 16:00:00,13.2,22.78,STG,800,-122.5330,39.5830
137,2018-08-06 17:00:00,13.2,27.22,STG,800,-122.5330,39.5830
138,2018-08-06 18:00:00,13.2,31.11,STG,800,-122.5330,39.5830
139,2018-08-06 19:00:00,13.2,33.33,STG,800,-122.5330,39.5830
140,2018-08-06 20:00:00,13.2,32.78,STG,800,-122.5330,39.5830
141,2018-08-06 21:00:00,13.2,33.89,STG,800,-122.5330,39.5830
142,2018-08-06 22:00:00,13.2,35.0,STG,800,-122.5330,39.5830
143,2018-08-06 23:00:00,13.2,35.56,STG,800,-122.5330,39.5830
144,2018-08-07 00:00:00,13.2,34.44,STG,800,-122.5330,39.5830
145,2018-08-07 01:00:00,13.3,34.44,STG,800,-122.5330,39.5830
146,2018-08-07 02:00:00,13.0,33.89,STG,800,-122.5330,39.5830
147,2018-08-07 03:00:00,13.0,32.22,STG,800,-122.5330,39.5830
148,2018-08-07 04:00:00,12.9,27.78,STG,800,-122.5330,39.5830
149,2018-08-07 05:00:00,12.9,26.11,STG,800,-122.5330,39.5830
150,2018-08-07 06:00:00,12.9,25.0,STG,800,-122.5330,39.5830
151,2018-08-07 07:00:00,12.9,23.89,STG,800,-122.5330,39.5830
152,2018-08-07 08:00:00,12.9,22.78,STG,800,-122.5330,39.5830
153,2018-08-07 09:00:00,12.9,21.67,STG,800,-122.5330,39.5830
154,2018-08-07 10:00:00,12.8,20.56,STG,800,-122.5330,39.5830
155,2018-08-07 11:00:00,12.8,20.0,STG,800,-122.5330,39.5830
156,2018-08-07 12:00:00,12.8,19.44,STG,800,-122.5330,39.5830
157,2018-08-07 13:00:00,12.8,18.89,STG,800,-122.5330,39.5830
158,2018-08-07 14:00:00,13.0,18.89,STG,800,-122.5330,39.5830
159,2018-08-07 15:00:00,13.0,20.0,STG,800,-122.5330,39.5830
160,2018-08-07 16:00:00,13.1,22.78,STG,800,-122.5330,39.5830
161,2018-08-07 17:00:00,13.1,26.11,STG,800,-122.5330,39.5830
162,2018-08-07 18:00:00,13.2,29.44,STG,800,-122.5330,39.5830
163,2018-08-07 19:00:00,13.2,32.22,STG,800,-122.5330,39.5830
164,2018-08-07 20:00:00,13.2,32.78,STG,800,-122.5330,39.5830
165,2018-08-07 21:00:00,13.2,32.78,STG,800,-122.5330,39.5830
166,2018-08-07 22:00:00,13.2,33.33,STG,800,-122.5330,39.5830
167,2018-08-07 23:00:00,13.2,33.33,STG,800,-122.5330,39.5830
168,2018-08-08 00:00:00,13.2,32.78,STG,800,-122.5330,39.5830
169,2018-08-08 01:00:00,13.2,32.22,STG,800,-122.5330,39.5830
170,2018-08-08 02:00:00,13.2,31.11,STG,800,-122.5330,39.5830
171,2018-08-08 03:00:00,13.2,29.44,STG,800,-122.5330,39.5830
172,2018-08-08 04:00:00,13.0,26.67,STG,800,-122.5330,39.5830
173,2018-08-08 05:00:00,13.0,25.0,STG,800,-122.5330,39.5830
174,2018-08-08 06:00:00,12.9,24.44,STG,800,-122.5330,39.5830
175,2018-08-08 07:00:00,12.9,22.22,STG,800,-122.5330,39.5830
176,2018-08-08 08:00:00,12.9,22.22,STG,800,-122.5330,39.5830
177,2018-08-08 09:00:00,12.9,21.11,STG,800,-122.5330,39.5830
178,2018-08-08 10:00:00,12.8,20.56,STG,800,-122.5330,39.5830
179,2018-08-08 11:00:00,12.8,20.0,STG,800,-122.5330,39.5830
180,2018-08-08 12:00:00,12.8,19.44,STG,800,-122.5330,39.5830
181,2018-08-08 13:00:00,12.8,18.89,STG,800,-122.5330,39.5830
182,2018-08-08 14:00:00,13.0,18.89,STG,800,-122.5330,39.5830
183,2018-08-08 15:00:00,13.0,20.56,STG,800,-122.5330,39.5830
184,2018-08-08 16:00:00,13.1,23.33,STG,800,-122.5330,39.5830
185,2018-08-08 17:00:00,13.1,26.67,STG,800,-122.5330,39.5830
186,2018-08-08 18:00:00,13.2,32.22,STG,800,-122.5330,39.5830
187,2018-08-08 19:00:00,13.2,31.67,STG,800,-122.5330,39.5830
188,2018-08-08 20:00:00,13.2,32.22,STG,800,-122.5330,39.5830
189,2018-08-08 21:00:00,13.2,32.78,STG,800,-122.5330,39.5830
190,2018-08-08 22:00:00,13.2,33.33,STG,800,-122.5330,39.5830
191,2018-08-08 23:00:00,13.2,33.33,STG,800,-122.5330,39.5830
192,2018-08-09 00:00:00,13.2,32.78,STG,800,-122.5330,39.5830
193,2018-08-09 01:00:00,13.0,32.22,STG,800,-122.5330,39.5830
194,2018-08-09 02:00:00,13.0,31.67,STG,800,-122.5330,39.5830
195,2018-08-09 03:00:00,12.9,30.0,STG,800,-122.5330,39.5830
196,2018-08-09 04:00:00,12.9,27.22,STG,800,-122.5330,39.5830
197,2018-08-09 05:00:00,12.9,26.11,STG,800,-122.5330,39.5830
198,2018-08-09 06:00:00,12.8,25.0,STG,800,-122.5330,39.5830
199,2018-08-09 07:00:00,12.8,23.89,STG,800,-122.5330,39.5830
200,2018-08-09 08:00:00,12.8,23.33,STG,800,-122.5330,39.5830
201,2018-08-09 09:00:00,12.8,22.22,STG,800,-122.5330,39.5830
202,2018-08-09 10:00:00,12.8,21.67,STG,800,-122.5330,39.5830
203,2018-08-09 11:00:00,13.0,21.67,STG,800,-122.5330,39.5830
204,2018-08-09 12:00:00,13.0,20.56,STG,800,-122.5330,39.5830
205,2018-08-09 13:00:00,13.0,20.56,STG,800,-122.5330,39.5830
206,2018-08-09 14:00:00,13.0,20.56,STG,800,-122.5330,39.5830
207,2018-08-09 15:00:00,13.2,21.11,STG,800,-122.5330,39.5830
208,2018-08-09 16:00:00,13.2,23.89,STG,800,-122.5330,39.5830
209,2018-08-09 17:00:00,13.2,26.67,STG,800,-122.5330,39.5830
210,2018-08-09 18:00:00,13.2,31.11,STG,800,-122.5330,39.5830
211,2018-08-09 19:00:00,13.2,34.44,STG,800,-122.5330,39.5830
212,2018-08-09 20:00:00,13.2,35.0,STG,800,-122.5330,39.5830
213,2018-08-09 21:00:00,13.2,35.0,STG,800,-122.5330,39.5830
214,2018-08-09 22:00:00,13.0,34.44,STG,800,-122.5330,39.5830
215,2018-08-09 23:00:00,13.0,35.0,STG,800,-122.5330,39.5830
216,2018-08-10 00:00:00,12.9,34.44,STG,800,-122.5330,39.5830
217,2018-08-10 01:00:00,12.9,33.89,STG,800,-122.5330,39.5830
218,2018-08-10 02:00:00,12.9,33.33,STG,800,-122.5330,39.5830
219,2018-08-10 03:00:00,12.8,32.22,STG,800,-122.5330,39.5830
220,2018-08-10 04:00:00,12.8,28.89,STG,800,-122.5330,39.5830
221,2018-08-10 05:00:00,12.8,27.78,STG,800,-122.5330,39.5830
222,2018-08-10 06:00:00,12.8,26.11,STG,800,-122.5330,39.5830
223,2018-08-10 07:00:00,12.8,25.56,STG,800,-122.5330,39.5830
224,2018-08-10 08:00:00,12.8,25.0,STG,800,-122.5330,39.5830
225,2018-08-10 09:00:00,12.8,23.89,STG,800,-122.5330,39.5830
226,2018-08-10 10:00:00,13.0,22.78,STG,800,-122.5330,39.5830
227,2018-08-10 11:00:00,13.0,21.67,STG,800,-122.5330,39.5830
228,2018-08-10 12:00:00,13.0,21.11,STG,800,-122.5330,39.5830
229,2018-08-10 13:00:00,13.1,20.0,STG,800,-122.5330,39.5830
230,2018-08-10 14:00:00,13.1,20.0,STG,800,-122.5330,39.5830
231,2018-08-10 15:00:00,13.1,21.67,STG,800,-122.5330,39.5830
232,2018-08-10 16:00:00,13.2,25.0,STG,800,-122.5330,39.5830
233,2018-08-10 17:00:00,13.2,28.33,STG,800,-122.5330,39.5830
234,2018-08-10 18:00:00,13.2,32.22,STG,800,-122.5330,39.5830
235,2018-08-10 19:00:00,13.2,34.44,STG,800,-122.5330,39.5830
236,2018-08-10 20:00:00,13.2,35.0,STG,800,-122.5330,39.5830
237,2018-08-10 21:00:00,13.2,35.0,STG,800,-122.5330,39.5830
238,2018-08-10 22:00:00,13.2,36.11,STG,800,-122.5330,39.5830
239,2018-08-10 23:00:00,13.2,36.67,STG,800,-122.5330,39.5830
240,2018-08-11 00:00:00,13.0,35.0,STG,800,-122.5330,39.5830
241,2018-08-11 01:00:00,13.0,33.33,STG,800,-122.5330,39.5830
242,2018-08-11 02:00:00,12.9,32.78,STG,800,-122.5330,39.5830
243,2018-08-11 03:00:00,12.9,31.11,STG,800,-122.5330,39.5830
244,2018-08-11 04:00:00,12.9,32.78,STG,800,-122.5330,39.5830
245,2018-08-11 05:00:00,12.9,31.11,STG,800,-122.5330,39.5830
246,2018-08-11 06:00:00,12.8,30.0,STG,800,-122.5330,39.5830
247,2018-08-11 07:00:00,12.8,27.22,STG,800,-122.5330,39.5830
248,2018-08-11 08:00:00,12.8,25.0,STG,800,-122.5330,39.5830
249,2018-08-11 09:00:00,12.8,23.89,STG,800,-122.5330,39.5830
250,2018-08-11 10:00:00,12.8,23.33,STG,800,-122.5330,39.5830
251,2018-08-11 11:00:00,12.8,22.22,STG,800,-122.5330,39.5830
252,2018-08-11 12:00:00,13.0,21.67,STG,800,-122.5330,39.5830
253,2018-08-11 13:00:00,13.0,21.11,STG,800,-122.5330,39.5830
254,2018-08-11 14:00:00,13.1,20.56,STG,800,-122.5330,39.5830
255,2018-08-11 15:00:00,13.1,22.78,STG,800,-122.5330,39.5830
256,2018-08-11 16:00:00,13.1,25.56,STG,800,-122.5330,39.5830
257,2018-08-11 17:00:00,13.1,29.44,STG,800,-122.5330,39.5830
258,2018-08-11 18:00:00,13.2,31.67,STG,800,-122.5330,39.5830
259,2018-08-11 19:00:00,13.2,32.78,STG,800,-122.5330,39.5830
260,2018-08-11 20:00:00,13.2,33.89,STG,800,-122.5330,39.5830
261,2018-08-11 21:00:00,13.2,32.78,STG,800,-122.5330,39.5830
262,2018-08-11 22:00:00,13.2,33.89,STG,800,-122.5330,39.5830
263,2018-08-11 23:00:00,13.2,33.89,STG,800,-122.5330,39.5830
264,2018-08-12 00:00:00,13.2,33.33,STG,800,-122.5330,39.5830
265,2018-08-12 01:00:00,13.2,32.78,STG,800,-122.5330,39.5830
266,2018-08-12 02:00:00,13.0,32.22,STG,800,-122.5330,39.5830
267,2018-08-12 03:00:00,13.0,31.11,STG,800,-122.5330,39.5830
268,2018-08-12 04:00:00,12.9,28.89,STG,800,-122.5330,39.5830
269,2018-08-12 05:00:00,12.9,26.67,STG,800,-122.5330,39.5830
270,2018-08-12 06:00:00,12.9,26.11,STG,800,-122.5330,39.5830
271,2018-08-12 07:00:00,12.9,24.44,STG,800,-122.5330,39.5830
272,2018-08-12 08:00:00,12.8,23.33,STG,800,-122.5330,39.5830
273,2018-08-12 09:00:00,12.8,22.78,STG,800,-122.5330,39.5830
274,2018-08-12 10:00:00,12.8,21.67,STG,800,-122.5330,39.5830
275,2018-08-12 11:00:00,12.8,20.56,STG,800,-122.5330,39.5830
276,2018-08-12 12:00:00,12.8,18.89,STG,800,-122.5330,39.5830
277,2018-08-12 13:00:00,13.0,18.33,STG,800,-122.5330,39.5830
278,2018-08-12 14:00:00,13.0,17.22,STG,800,-122.5330,39.5830
279,2018-08-12 15:00:00,13.1,20.56,STG,800,-122.5330,39.5830
280,2018-08-12 16:00:00,13.1,23.89,STG,800,-122.5330,39.5830
281,2018-08-12 17:00:00,13.1,27.22,STG,800,-122.5330,39.5830
282,2018-08-12 18:00:00,13.2,30.56,STG,800,-122.5330,39.5830
283,2018-08-12 19:00:00,13.2,30.56,STG,800,-122.5330,39.5830
284,2018-08-12 20:00:00,13.2,31.67,STG,800,-122.5330,39.5830
285,2018-08-12 21:00:00,13.2,31.67,STG,800,-122.5330,39.5830
286,2018-08-12 22:00:00,13.2,32.22,STG,800,-122.5330,39.5830
287,2018-08-12 23:00:00,13.2,32.22,STG,800,-122.5330,39.5830
288,2018-08-13 00:00:00,13.2,31.11,STG,800,-122.5330,39.5830
289,2018-08-13 01:00:00,13.0,30.0,STG,800,-122.5330,39.5830
290,2018-08-13 02:00:00,13.0,29.44,STG,800,-122.5330,39.5830
291,2018-08-13 03:00:00,12.9,28.33,STG,800,-122.5330,39.5830
292,2018-08-13 04:00:00,12.9,26.11,STG,800,-122.5330,39.5830
293,2018-08-13 05:00:00,12.9,24.44,STG,800,-122.5330,39.5830
294,2018-08-13 06:00:00,12.8,23.89,STG,800,-122.5330,39.5830
295,2018-08-13 07:00:00,12.8,22.22,STG,800,-122.5330,39.5830
296,2018-08-13 08:00:00,12.8,22.22,STG,800,-122.5330,39.5830
297,2018-08-13 09:00:00,12.8,21.11,STG,800,-122.5330,39.5830
298,2018-08-13 10:00:00,13.0,20.0,STG,800,-122.5330,39.5830
299,2018-08-13 11:00:00,13.0,19.44,STG,800,-122.5330,39.5830
300,2018-08-13 12:00:00,13.1,17.78,STG,800,-122.5330,39.5830
301,2018-08-13 13:00:00,13.1,17.22,STG,800,-122.5330,39.5830
302,2018-08-13 14:00:00,13.2,17.22,STG,800,-122.5330,39.5830
303,2018-08-13 15:00:00,13.2,20.56,STG,800,-122.5330,39.5830
304,2018-08-13 16:00:00,13.2,22.22,STG,800,-122.5330,39.5830
305,2018-08-13 17:00:00,13.2,25.56,STG,800,-122.5330,39.5830
306,2018-08-13 18:00:00,13.2,29.44,STG,800,-122.5330,39.5830
307,2018-08-13 19:00:00,13.0,30.56,STG,800,-122.5330,39.5830
308,2018-08-13 20:00:00,13.0,30.0,STG,800,-122.5330,39.5830
309,2018-08-13 21:00:00,12.9,30.56,STG,800,-122.5330,39.5830
310,2018-08-13 22:00:00,12.9,31.11,STG,800,-122.5330,39.5830
311,2018-08-13 23:00:00,12.8,31.11,STG,800,-122.5330,39.5830
312,2018-08-14 00:00:00,12.8,30.56,STG,800,-122.5330,39.5830
313,2018-08-14 01:00:00,12.8,30.56,STG,800,-122.5330,39.5830
314,2018-08-14 02:00:00,13.0,29.44,STG,800,-122.5330,39.5830
315,2018-08-14 03:00:00,13.0,27.78,STG,800,-122.5330,39.5830
316,2018-08-14 04:00:00,13.1,26.11,STG,800,-122.5330,39.5830
317,2018-08-14 05:00:00,13.1,24.44,STG,800,-122.5330,39.5830
318,2018-08-14 06:00:00,13.1,22.78,STG,800,-122.5330,39.5830
319,2018-08-14 07:00:00,13.2,22.78,STG,800,-122.5330,39.5830
320,2018-08-14 08:00:00,13.2,21.67,STG,800,-122.5330,39.5830
321,2018-08-14 09:00:00,13.1,20.56,STG,800,-122.5330,39.5830
322,2018-08-14 10:00:00,13.0,20.0,STG,800,-122.5330,39.5830
323,2018-08-14 11:00:00,12.9,18.89,STG,800,-122.5330,39.5830
324,2018-08-14 12:00:00,12.8,17.22,STG,800,-122.5330,39.5830
325,2018-08-14 13:00:00,12.8,16.11,STG,800,-122.5330,39.5830
326,2018-08-14 14:00:00,13.0,15.56,STG,800,-122.5330,39.5830
327,2018-08-14 15:00:00,13.1,20.0,STG,800,-122.5330,39.5830
328,2018-08-14 16:00:00,13.2,22.78,STG,800,-122.5330,39.5830
329,2018-08-14 17:00:00,13.2,26.11,STG,800,-122.5330,39.5830
330,2018-08-14 18:00:00,13.1,29.44,STG,800,-122.5330,39.5830
331,2018-08-14 19:00:00,13.0,30.0,STG,800,-122.5330,39.5830
332,2018-08-14 20:00:00,12.8,31.11,STG,800,-122.5330,39.5830
333,2018-08-14 21:00:00,12.8,31.67,STG,800,-122.5330,39.5830
334,2018-08-14 22:00:00,12.8,31.67,STG,800,-122.5330,39.5830
335,2018-08-14 23:00:00,13.0,31.11,STG,800,-122.5330,39.5830
336,2018-08-15 00:00:00,13.0,30.56,STG,800,-122.5330,39.5830
337,2018-08-15 01:00:00,13.1,30.0,STG,800,-122.5330,39.5830
338,2018-08-15 02:00:00,13.1,29.44,STG,800,-122.5330,39.5830
339,2018-08-15 03:00:00,13.2,28.33,STG,800,-122.5330,39.5830
340,2018-08-15 04:00:00,13.0,26.11,STG,800,-122.5330,39.5830
341,2018-08-15 05:00:00,12.9,24.44,STG,800,-122.5330,39.5830
342,2018-08-15 06:00:00,12.9,22.78,STG,800,-122.5330,39.5830
343,2018-08-15 07:00:00,12.8,22.22,STG,800,-122.5330,39.5830
344,2018-08-15 08:00:00,12.8,20.0,STG,800,-122.5330,39.5830
345,2018-08-15 09:00:00,12.8,19.44,STG,800,-122.5330,39.5830
346,2018-08-15 10:00:00,13.0,20.56,STG,800,-122.5330,39.5830
347,2018-08-15 11:00:00,13.0,19.44,STG,800,-122.5330,39.5830
348,2018-08-15 12:00:00,13.1,17.78,STG,800,-122.5330,39.5830
349,2018-08-15 13:00:00,13.2,16.67,STG,800,-122.5330,39.5830
350,2018-08-15 14:00:00,13.2,16.67,STG,800,-122.5330,39.5830
351,2018-08-15 15:00:00,13.2,20.56,STG,800,-122.5330,39.5830
352,2018-08-15 16:00:00,13.0,23.33,STG,800,-122.5330,39.5830
353,2018-08-15 17:00:00,12.9,24.44,STG,800,-122.5330,39.5830
354,2018-08-15 18:00:00,12.8,28.33,STG,800,-122.5330,39.5830
355,2018-08-15 19:00:00,13.0,27.78,STG,800,-122.5330,39.5830
