,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:10:00,5.3,WSW,5.81,13.2,,,222.0,15.32,39.44,0.0,31.91,254.0,2.68,5.81,604.0,36.0,32.22,PKCC1,3701,-121.202394, 39.474683
1,2018-08-01 01:10:00,5.1,W,4.47,13.4,,,258.0,14.45,33.33,0.0,29.07,266.0,3.58,4.47,391.0,40.0,29.44,PKCC1,3701,-121.202394, 39.474683
2,2018-08-01 02:10:00,5.1,SSW,4.02,13.2,,,253.0,12.57,26.67,0.0,27.41,196.0,2.68,4.02,206.0,39.0,27.78,PKCC1,3701,-121.202394, 39.474683
3,2018-08-01 03:10:00,5.2,ESE,4.02,13.0,,,122.0,6.61,23.33,0.0,26.45,119.0,2.68,4.02,51.0,27.0,27.22,PKCC1,3701,-121.202394, 39.474683
4,2018-08-01 04:10:00,5.3,ESE,3.58,13.0,,,128.0,8.62,22.78,0.0,26.23,120.0,2.68,3.58,1.0,32.0,26.67,PKCC1,3701,-121.202394, 39.474683
5,2018-08-01 05:10:00,5.4,E,4.47,13.0,,,94.0,11.53,21.67,0.0,,95.0,3.58,4.47,0.0,43.0,25.0,PKCC1,3701,-121.202394, 39.474683
6,2018-08-01 06:10:00,5.5,ENE,4.47,12.9,,,83.0,12.04,21.11,0.0,,74.0,3.58,4.47,0.0,46.0,24.44,PKCC1,3701,-121.202394, 39.474683
7,2018-08-01 07:10:00,5.5,ENE,4.02,12.9,,,80.0,10.67,21.11,0.0,,73.0,3.13,4.02,0.0,42.0,24.44,PKCC1,3701,-121.202394, 39.474683
8,2018-08-01 08:10:00,5.7,ENE,3.13,12.9,,,74.0,9.68,20.56,0.0,,78.0,2.23,3.13,0.0,38.0,25.0,PKCC1,3701,-121.202394, 39.474683
9,2018-08-01 09:10:00,5.8,ENE,4.02,12.9,,,70.0,8.78,20.0,0.0,,71.0,3.13,4.02,0.0,37.0,24.44,PKCC1,3701,-121.202394, 39.474683
10,2018-08-01 10:10:00,6.0,ENE,4.47,12.9,,,74.0,8.29,20.0,0.0,,72.0,3.13,4.47,0.0,37.0,23.89,PKCC1,3701,-121.202394, 39.474683
11,2018-08-01 11:10:00,6.2,ENE,4.02,12.8,,,76.0,7.39,19.44,0.0,,73.0,2.68,4.02,0.0,36.0,23.33,PKCC1,3701,-121.202394, 39.474683
12,2018-08-01 12:10:00,6.2,ENE,4.47,12.8,,,72.0,7.29,18.89,0.0,,70.0,4.02,4.47,0.0,37.0,22.78,PKCC1,3701,-121.202394, 39.474683
13,2018-08-01 13:10:00,6.4,ENE,5.37,12.8,,,84.0,5.57,19.44,0.0,,76.0,4.02,5.37,1.0,34.0,22.22,PKCC1,3701,-121.202394, 39.474683
14,2018-08-01 14:10:00,6.5,ENE,4.92,12.9,,,79.0,6.48,20.0,0.0,,76.0,4.02,4.92,47.0,35.0,22.78,PKCC1,3701,-121.202394, 39.474683
15,2018-08-01 15:10:00,6.7,ENE,4.92,13.0,,,82.0,7.96,22.22,0.0,,77.0,3.58,4.92,198.0,35.0,24.44,PKCC1,3701,-121.202394, 39.474683
16,2018-08-01 16:10:00,6.8,E,4.47,13.6,,,79.0,8.58,28.33,0.0,,85.0,3.13,4.47,392.0,33.0,26.11,PKCC1,3701,-121.202394, 39.474683
17,2018-08-01 17:10:00,6.9,ESE,4.92,13.3,,,80.0,10.5,32.78,0.0,27.13,103.0,3.13,4.92,576.0,34.0,27.78,PKCC1,3701,-121.202394, 39.474683
18,2018-08-01 18:10:00,6.7,SE,5.37,13.2,,,122.0,11.05,36.11,0.0,28.38,146.0,2.68,5.37,744.0,32.0,29.44,PKCC1,3701,-121.202394, 39.474683
19,2018-08-01 19:10:00,6.5,SSE,5.37,13.2,,,131.0,12.99,39.44,0.0,30.15,167.0,2.23,5.37,860.0,33.0,31.11,PKCC1,3701,-121.202394, 39.474683
20,2018-08-01 20:10:00,6.0,SW,5.81,13.9,33.33,22.22,207.0,13.4,40.56,0.0,29.76,219.0,3.58,5.81,913.0,35.0,30.56,PKCC1,3701,-121.202394, 39.474683
21,2018-08-01 21:10:00,5.9,SSW,7.6,13.2,,,190.0,5.14,38.89,0.0,28.7,201.0,4.92,7.6,923.0,20.0,30.56,PKCC1,3701,-121.202394, 39.474683
22,2018-08-01 22:10:00,5.6,SW,7.6,13.3,,,249.0,7.62,40.0,0.0,29.32,215.0,4.47,7.6,874.0,23.0,31.11,PKCC1,3701,-121.202394, 39.474683
23,2018-08-01 23:10:00,5.6,SW,7.6,13.2,,,188.0,6.3,38.89,0.0,29.22,216.0,4.02,7.6,758.0,21.0,31.11,PKCC1,3701,-121.202394, 39.474683
24,2018-08-02 00:10:00,5.5,SW,6.7,13.4,,,213.0,3.3,36.67,0.0,29.08,218.0,4.02,6.7,628.0,17.0,31.11,PKCC1,3701,-121.202394, 39.474683
25,2018-08-02 01:10:00,5.3,SW,6.7,13.8,,,216.0,7.29,33.33,0.0,28.39,222.0,4.02,6.7,447.0,24.0,30.0,PKCC1,3701,-121.202394, 39.474683
26,2018-08-02 02:10:00,5.2,SW,6.26,13.2,,,249.0,4.79,25.56,0.0,26.68,219.0,3.58,6.26,228.0,23.0,27.78,PKCC1,3701,-121.202394, 39.474683
27,2018-08-02 03:10:00,5.2,S,6.26,13.0,,,177.0,-4.99,24.44,0.0,25.71,172.0,4.92,6.26,54.0,12.0,26.67,PKCC1,3701,-121.202394, 39.474683
28,2018-08-02 04:10:00,5.2,ESE,4.47,13.0,,,153.0,5.21,21.67,0.0,,117.0,3.58,4.47,1.0,28.0,25.0,PKCC1,3701,-121.202394, 39.474683
29,2018-08-02 05:10:00,5.1,ESE,4.92,12.9,,,111.0,6.61,21.11,0.0,,110.0,4.02,4.92,0.0,33.0,23.89,PKCC1,3701,-121.202394, 39.474683
30,2018-08-02 06:10:00,5.2,E,4.92,12.9,,,88.0,7.39,20.0,0.0,,91.0,4.47,4.92,0.0,36.0,23.33,PKCC1,3701,-121.202394, 39.474683
31,2018-08-02 07:10:00,5.2,ENE,4.92,12.9,,,81.0,6.48,19.44,0.0,,77.0,4.02,4.92,0.0,35.0,22.78,PKCC1,3701,-121.202394, 39.474683
32,2018-08-02 08:10:00,5.1,E,5.37,12.9,,,87.0,4.74,18.89,0.0,,91.0,3.58,5.37,0.0,31.0,22.78,PKCC1,3701,-121.202394, 39.474683
33,2018-08-02 09:10:00,5.2,E,4.92,12.9,,,90.0,3.3,18.89,0.0,,82.0,4.02,4.92,0.0,29.0,22.22,PKCC1,3701,-121.202394, 39.474683
34,2018-08-02 10:10:00,5.3,E,5.81,12.8,,,89.0,2.8,18.89,0.0,,85.0,4.02,5.81,0.0,28.0,22.22,PKCC1,3701,-121.202394, 39.474683
35,2018-08-02 11:10:00,5.4,ENE,5.81,12.8,,,83.0,2.33,18.33,0.0,,72.0,4.02,5.81,0.0,28.0,21.67,PKCC1,3701,-121.202394, 39.474683
36,2018-08-02 12:10:00,5.4,ENE,5.37,12.8,,,83.0,1.29,17.78,0.0,,72.0,4.02,5.37,0.0,26.0,21.67,PKCC1,3701,-121.202394, 39.474683
37,2018-08-02 13:10:00,5.5,ENE,5.37,12.8,,,78.0,-0.29,17.78,0.0,,75.0,4.47,5.37,0.0,24.0,21.11,PKCC1,3701,-121.202394, 39.474683
38,2018-08-02 14:10:00,5.6,E,6.26,12.8,,,80.0,-0.4,18.89,0.0,,81.0,4.47,6.26,30.0,23.0,21.67,PKCC1,3701,-121.202394, 39.474683
39,2018-08-02 15:10:00,5.7,E,6.7,13.0,,,87.0,0.18,20.0,0.0,,85.0,5.37,6.7,126.0,24.0,21.67,PKCC1,3701,-121.202394, 39.474683
40,2018-08-02 16:10:00,5.8,SE,5.37,13.5,,,87.0,0.02,24.44,0.0,,144.0,3.13,5.37,297.0,20.0,24.44,PKCC1,3701,-121.202394, 39.474683
41,2018-08-02 17:10:00,6.1,SE,4.02,13.3,,,162.0,3.97,28.33,0.0,,131.0,2.23,4.02,458.0,24.0,26.11,PKCC1,3701,-121.202394, 39.474683
42,2018-08-02 18:10:00,5.9,SSE,5.37,13.3,,,126.0,7.02,35.56,0.0,27.16,166.0,1.34,5.37,763.0,26.0,28.33,PKCC1,3701,-121.202394, 39.474683
43,2018-08-02 19:10:00,5.9,S,4.92,13.2,,,173.0,7.5,37.78,0.0,27.58,180.0,1.34,4.92,837.0,26.0,28.89,PKCC1,3701,-121.202394, 39.474683
44,2018-08-02 20:10:00,5.5,ESE,3.13,13.2,31.67,21.11,207.0,9.5,41.11,0.0,29.06,116.0,1.79,3.13,924.0,27.0,30.56,PKCC1,3701,-121.202394, 39.474683
45,2018-08-02 21:10:00,5.5,ESE,3.58,13.4,,,138.0,9.41,41.67,0.0,29.51,119.0,1.79,3.58,922.0,26.0,31.11,PKCC1,3701,-121.202394, 39.474683
46,2018-08-02 22:10:00,5.1,S,6.7,13.2,,,220.0,7.88,38.33,0.0,28.44,188.0,4.02,6.7,841.0,25.0,30.0,PKCC1,3701,-121.202394, 39.474683
47,2018-08-02 23:10:00,5.2,SW,5.81,13.2,,,194.0,11.04,38.33,0.0,29.76,230.0,2.68,5.81,724.0,29.0,31.11,PKCC1,3701,-121.202394, 39.474683
48,2018-08-03 00:10:00,5.0,WSW,7.15,13.2,,,235.0,7.29,36.67,0.0,28.39,237.0,4.47,7.15,612.0,24.0,30.0,PKCC1,3701,-121.202394, 39.474683
49,2018-08-03 01:10:00,5.0,SW,6.7,13.6,,,225.0,8.06,32.78,0.0,27.63,217.0,3.13,6.7,445.0,27.0,28.89,PKCC1,3701,-121.202394, 39.474683
50,2018-08-03 02:10:00,4.9,SSW,5.37,13.1,,,211.0,5.11,24.44,0.0,,209.0,4.02,5.37,198.0,26.0,26.11,PKCC1,3701,-121.202394, 39.474683
51,2018-08-03 03:10:00,4.9,S,5.37,13.0,,,182.0,3.02,22.22,0.0,,189.0,3.58,5.37,23.0,24.0,25.0,PKCC1,3701,-121.202394, 39.474683
52,2018-08-03 04:10:00,5.0,S,5.37,13.0,,,186.0,6.19,22.22,0.0,,169.0,4.02,5.37,1.0,31.0,24.44,PKCC1,3701,-121.202394, 39.474683
53,2018-08-03 05:10:00,4.9,ESE,4.47,13.0,,,117.0,7.69,20.0,0.0,,106.0,4.02,4.47,0.0,38.0,22.78,PKCC1,3701,-121.202394, 39.474683
54,2018-08-03 06:10:00,4.9,E,4.92,12.9,,,98.0,7.56,19.44,0.0,,91.0,4.47,4.92,0.0,39.0,22.22,PKCC1,3701,-121.202394, 39.474683
55,2018-08-03 07:10:00,5.0,ENE,4.92,12.9,,,88.0,7.94,18.33,0.0,,71.0,3.58,4.92,0.0,40.0,22.22,PKCC1,3701,-121.202394, 39.474683
56,2018-08-03 08:10:00,5.1,E,4.92,12.9,,,84.0,7.07,18.33,0.0,,79.0,4.02,4.92,0.0,39.0,21.67,PKCC1,3701,-121.202394, 39.474683
57,2018-08-03 09:10:00,5.1,ENE,4.92,12.9,,,79.0,6.69,18.33,0.0,,73.0,3.13,4.92,0.0,38.0,21.67,PKCC1,3701,-121.202394, 39.474683
58,2018-08-03 10:10:00,5.2,ENE,4.92,12.9,,,74.0,5.5,17.78,0.0,,77.0,3.13,4.92,0.0,35.0,21.67,PKCC1,3701,-121.202394, 39.474683
59,2018-08-03 11:10:00,5.3,E,4.47,12.8,,,74.0,4.65,17.22,0.0,,79.0,2.23,4.47,0.0,33.0,21.67,PKCC1,3701,-121.202394, 39.474683
60,2018-08-03 12:10:00,5.3,E,3.58,12.8,,,83.0,3.3,16.11,0.0,,87.0,1.79,3.58,0.0,30.0,21.67,PKCC1,3701,-121.202394, 39.474683
61,2018-08-03 13:10:00,5.5,ENE,4.47,12.8,,,67.0,2.79,15.56,0.0,,68.0,3.13,4.47,0.0,31.0,20.56,PKCC1,3701,-121.202394, 39.474683
62,2018-08-03 14:10:00,5.6,E,3.58,12.8,,,62.0,2.33,16.11,0.0,,88.0,3.13,3.58,27.0,30.0,20.56,PKCC1,3701,-121.202394, 39.474683
63,2018-08-03 15:10:00,5.7,ENE,4.02,13.0,,,75.0,2.81,18.33,0.0,,72.0,2.68,4.02,133.0,30.0,21.11,PKCC1,3701,-121.202394, 39.474683
64,2018-08-03 16:10:00,5.8,E,3.58,13.4,,,64.0,3.72,21.67,0.0,,87.0,2.23,3.58,257.0,32.0,21.11,PKCC1,3701,-121.202394, 39.474683
65,2018-08-03 17:10:00,6.0,E,4.02,13.8,,,101.0,4.27,25.0,0.0,,97.0,2.23,4.02,310.0,30.0,22.78,PKCC1,3701,-121.202394, 39.474683
66,2018-08-03 18:10:00,6.0,SE,4.02,13.4,,,118.0,4.25,26.67,0.0,,131.0,2.68,4.02,438.0,28.0,23.89,PKCC1,3701,-121.202394, 39.474683
67,2018-08-03 19:10:00,6.3,SW,3.13,13.3,,,174.0,8.96,31.11,0.0,,235.0,1.34,3.13,530.0,35.0,25.56,PKCC1,3701,-121.202394, 39.474683
68,2018-08-03 20:10:00,6.2,SSW,3.58,13.2,31.67,20.56,182.0,5.98,37.22,0.0,26.74,201.0,1.79,3.58,815.0,25.0,27.78,PKCC1,3701,-121.202394, 39.474683
69,2018-08-03 21:10:00,6.0,SSW,4.47,13.2,,,235.0,5.73,38.89,0.0,27.47,204.0,1.79,4.47,881.0,23.0,28.89,PKCC1,3701,-121.202394, 39.474683
70,2018-08-03 22:10:00,5.8,ESE,4.02,13.2,,,117.0,9.07,40.0,0.0,28.13,112.0,1.79,4.02,849.0,28.0,29.44,PKCC1,3701,-121.202394, 39.474683
71,2018-08-03 23:10:00,5.4,SSW,4.02,13.2,,,189.0,7.29,38.89,0.0,28.39,211.0,1.34,4.02,722.0,24.0,30.0,PKCC1,3701,-121.202394, 39.474683
72,2018-08-04 00:10:00,5.2,S,3.58,13.3,,,218.0,7.4,35.56,0.0,27.98,179.0,0.9,3.58,558.0,25.0,29.44,PKCC1,3701,-121.202394, 39.474683
73,2018-08-04 01:10:00,5.2,SSW,4.47,13.3,,,210.0,8.63,29.44,0.0,26.6,213.0,3.13,4.47,327.0,31.0,27.22,PKCC1,3701,-121.202394, 39.474683
74,2018-08-04 02:10:00,5.1,SW,4.92,13.2,,,225.0,7.59,23.33,0.0,,233.0,3.13,4.92,195.0,33.0,25.0,PKCC1,3701,-121.202394, 39.474683
75,2018-08-04 03:10:00,5.1,SSE,3.13,13.1,,,153.0,2.55,21.11,0.0,,150.0,3.13,3.13,83.0,24.0,24.44,PKCC1,3701,-121.202394, 39.474683
76,2018-08-04 04:10:00,5.1,E,4.02,13.0,,,146.0,7.69,19.44,0.0,,99.0,2.68,4.02,2.0,38.0,22.78,PKCC1,3701,-121.202394, 39.474683
77,2018-08-04 05:10:00,5.2,E,3.13,13.0,,,97.0,5.63,18.89,0.0,,96.0,2.68,3.13,0.0,33.0,22.78,PKCC1,3701,-121.202394, 39.474683
78,2018-08-04 06:10:00,5.2,E,4.92,13.0,,,80.0,6.39,18.89,0.0,,81.0,4.02,4.92,0.0,36.0,22.22,PKCC1,3701,-121.202394, 39.474683
79,2018-08-04 07:10:00,5.3,E,4.47,12.9,,,78.0,4.65,18.33,0.0,,79.0,3.13,4.47,0.0,33.0,21.67,PKCC1,3701,-121.202394, 39.474683
80,2018-08-04 08:10:00,5.3,E,3.13,12.9,,,77.0,2.33,17.78,0.0,,79.0,2.23,3.13,0.0,28.0,21.67,PKCC1,3701,-121.202394, 39.474683
81,2018-08-04 09:10:00,5.3,E,3.13,12.9,,,86.0,1.29,17.22,0.0,,95.0,1.34,3.13,0.0,26.0,21.67,PKCC1,3701,-121.202394, 39.474683
82,2018-08-04 10:10:00,5.4,ENE,2.23,12.9,,,71.0,0.18,16.67,0.0,,65.0,0.9,2.23,0.0,24.0,21.67,PKCC1,3701,-121.202394, 39.474683
83,2018-08-04 11:10:00,5.5,ENE,2.68,12.8,,,75.0,0.27,15.56,0.0,,70.0,1.79,2.68,0.0,25.0,21.11,PKCC1,3701,-121.202394, 39.474683
84,2018-08-04 12:10:00,5.6,E,2.68,12.8,,,91.0,0.27,15.56,0.0,,89.0,1.79,2.68,0.0,25.0,21.11,PKCC1,3701,-121.202394, 39.474683
85,2018-08-04 13:10:00,5.6,E,3.13,12.8,,,93.0,-0.68,15.56,0.0,,92.0,2.23,3.13,1.0,25.0,20.0,PKCC1,3701,-121.202394, 39.474683
86,2018-08-04 14:10:00,5.6,ENE,3.58,12.8,,,85.0,-0.2,15.56,0.0,,73.0,1.34,3.58,42.0,25.0,20.56,PKCC1,3701,-121.202394, 39.474683
87,2018-08-04 15:10:00,6.0,E,1.79,13.0,,,94.0,3.78,18.89,0.0,,83.0,0.9,1.79,199.0,29.0,22.78,PKCC1,3701,-121.202394, 39.474683
88,2018-08-04 16:10:00,6.1,WSW,1.34,13.6,,,94.0,9.02,27.78,0.0,,244.0,0.45,1.34,403.0,34.0,26.11,PKCC1,3701,-121.202394, 39.474683
89,2018-08-04 17:10:00,6.2,WNW,2.23,13.3,,,293.0,8.09,32.22,0.0,,301.0,0.9,2.23,588.0,33.0,25.56,PKCC1,3701,-121.202394, 39.474683
90,2018-08-04 18:10:00,6.0,SSW,2.68,13.3,,,257.0,10.86,36.11,0.0,26.82,202.0,0.45,2.68,739.0,36.0,27.22,PKCC1,3701,-121.202394, 39.474683
91,2018-08-04 19:10:00,5.9,WSW,4.47,13.4,,,191.0,10.5,37.78,0.0,27.13,238.0,2.23,4.47,833.0,34.0,27.78,PKCC1,3701,-121.202394, 39.474683
92,2018-08-04 20:10:00,5.8,SW,6.26,13.2,30.56,19.44,241.0,10.08,38.89,0.0,27.44,228.0,3.13,6.26,881.0,32.0,28.33,PKCC1,3701,-121.202394, 39.474683
93,2018-08-04 21:10:00,5.6,SW,7.15,13.2,,,232.0,7.14,37.78,0.0,26.48,232.0,4.92,7.15,859.0,28.0,27.22,PKCC1,3701,-121.202394, 39.474683
94,2018-08-04 22:10:00,5.5,WSW,7.6,13.2,,,242.0,9.94,33.33,0.0,26.31,253.0,3.13,7.6,634.0,35.0,26.67,PKCC1,3701,-121.202394, 39.474683
