,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,peak_wind_direction_set_1,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:25:00,5.3,WNW,2.68,13.2,13.89,288.0,37.78,842.01,34.27,301.0,0.45,2.68,481.0,28.0,35.0,WITC1,2499,-121.899622,40.619475
1,2018-08-01 01:25:00,5.3,W,2.23,13.1,13.49,285.0,32.78,842.01,32.41,279.0,0.45,2.23,175.0,30.0,33.33,WITC1,2499,-121.899622,40.619475
2,2018-08-01 02:25:00,5.4,,1.79,13.3,15.72,286.0,28.89,842.01,29.93,,0.0,1.79,137.0,42.0,30.0,WITC1,2499,-121.899622,40.619475
3,2018-08-01 03:25:00,5.6,,0.45,13.2,12.74,135.0,23.89,842.01,,,0.0,0.45,32.0,45.0,25.56,WITC1,2499,-121.899622,40.619475
4,2018-08-01 04:25:00,5.9,,0.9,13.1,13.01,116.0,22.22,842.01,,,0.0,0.9,1.0,49.0,24.44,WITC1,2499,-121.899622,40.619475
5,2018-08-01 05:25:00,6.3,,0.9,13.1,12.5,98.0,21.11,842.01,,,0.0,0.9,0.0,49.0,23.89,WITC1,2499,-121.899622,40.619475
6,2018-08-01 06:25:00,6.6,,0.9,13.0,12.38,68.0,20.0,842.01,,,0.0,0.9,0.0,52.0,22.78,WITC1,2499,-121.899622,40.619475
7,2018-08-01 07:25:00,7.0,,0.9,13.0,12.49,69.0,18.89,842.01,,,0.0,0.9,0.0,58.0,21.11,WITC1,2499,-121.899622,40.619475
8,2018-08-01 08:25:00,7.3,,0.9,13.0,12.2,66.0,18.89,842.01,,,0.0,0.9,0.0,55.0,21.67,WITC1,2499,-121.899622,40.619475
9,2018-08-01 09:25:00,7.7,,0.9,13.0,12.23,71.0,18.33,842.01,,,0.0,0.9,0.0,59.0,20.56,WITC1,2499,-121.899622,40.619475
10,2018-08-01 10:25:00,8.1,,0.45,12.9,12.75,85.0,18.89,842.01,,,0.0,0.45,0.0,57.0,21.67,WITC1,2499,-121.899622,40.619475
11,2018-08-01 11:25:00,8.3,,0.9,12.9,12.74,74.0,17.78,842.01,,,0.0,0.9,0.0,61.0,20.56,WITC1,2499,-121.899622,40.619475
12,2018-08-01 12:25:00,8.8,,0.9,12.9,12.46,73.0,17.22,842.01,,,0.0,0.9,0.0,62.0,20.0,WITC1,2499,-121.899622,40.619475
13,2018-08-01 13:25:00,9.2,,0.9,13.0,11.7,72.0,16.67,842.01,,,0.0,0.9,2.0,59.0,20.0,WITC1,2499,-121.899622,40.619475
14,2018-08-01 14:25:00,9.8,,0.45,13.0,13.24,80.0,17.78,842.01,,,0.0,0.45,31.0,63.0,20.56,WITC1,2499,-121.899622,40.619475
15,2018-08-01 15:25:00,10.0,,0.45,13.3,15.06,81.0,20.56,842.01,,,0.0,0.45,76.0,64.0,22.22,WITC1,2499,-121.899622,40.619475
16,2018-08-01 16:25:00,10.2,,0.9,13.7,15.25,271.0,25.0,842.01,27.5,,0.0,0.9,300.0,48.0,27.22,WITC1,2499,-121.899622,40.619475
17,2018-08-01 17:25:00,9.6,NNW,1.79,13.4,15.72,292.0,35.0,842.01,29.93,341.0,0.45,1.79,548.0,42.0,30.0,WITC1,2499,-121.899622,40.619475
18,2018-08-01 18:25:00,8.6,WNW,2.23,13.3,15.25,260.0,39.44,842.01,31.34,293.0,0.9,2.23,600.0,37.0,31.67,WITC1,2499,-121.899622,40.619475
19,2018-08-01 19:25:00,8.0,WNW,3.13,13.3,15.82,261.0,40.56,842.01,32.67,301.0,0.45,3.13,787.0,36.0,32.78,WITC1,2499,-121.899622,40.619475
20,2018-08-01 20:25:00,7.0,WNW,3.13,13.2,15.91,266.0,41.67,842.01,33.88,294.0,0.9,3.13,814.0,34.0,33.89,WITC1,2499,-121.899622,40.619475
21,2018-08-01 21:25:00,6.3,WNW,3.13,13.2,14.95,286.0,42.22,842.01,34.67,291.0,0.9,3.13,791.0,30.0,35.0,WITC1,2499,-121.899622,40.619475
22,2018-08-01 22:25:00,6.0,WNW,3.13,13.1,13.12,288.0,42.22,842.01,35.2,293.0,0.9,3.13,731.0,25.0,36.11,WITC1,2499,-121.899622,40.619475
23,2018-08-01 23:25:00,5.7,W,3.13,13.4,10.73,291.0,36.67,842.01,33.96,280.0,0.9,3.13,648.0,22.0,35.56,WITC1,2499,-121.899622,40.619475
24,2018-08-02 00:25:00,5.5,W,3.58,13.2,9.57,193.0,38.33,842.01,33.17,279.0,0.45,3.58,495.0,21.0,35.0,WITC1,2499,-121.899622,40.619475
25,2018-08-02 01:25:00,5.3,W,2.23,13.3,9.5,278.0,32.22,842.01,31.53,280.0,0.45,2.23,180.0,23.0,33.33,WITC1,2499,-121.899622,40.619475
26,2018-08-02 02:25:00,5.2,,2.23,13.3,11.05,294.0,27.22,842.01,28.38,,0.0,2.23,121.0,32.0,29.44,WITC1,2499,-121.899622,40.619475
27,2018-08-02 03:25:00,5.3,,0.45,13.2,9.56,122.0,22.22,842.01,,,0.0,0.45,20.0,39.0,24.44,WITC1,2499,-121.899622,40.619475
28,2018-08-02 04:25:00,5.5,,0.45,13.1,9.86,82.0,20.0,842.01,,,0.0,0.45,0.0,44.0,22.78,WITC1,2499,-121.899622,40.619475
29,2018-08-02 05:25:00,5.7,,1.34,13.1,9.93,76.0,18.33,842.01,,,0.0,1.34,0.0,49.0,21.11,WITC1,2499,-121.899622,40.619475
30,2018-08-02 06:25:00,6.0,,0.9,13.0,8.84,160.0,18.33,842.01,,,0.0,0.9,0.0,44.0,21.67,WITC1,2499,-121.899622,40.619475
31,2018-08-02 07:25:00,6.3,,0.9,13.0,9.73,76.0,17.78,842.01,,,0.0,0.9,0.0,50.0,20.56,WITC1,2499,-121.899622,40.619475
32,2018-08-02 08:25:00,6.6,,0.9,13.0,9.21,78.0,17.22,842.01,,,0.0,0.9,0.0,50.0,20.0,WITC1,2499,-121.899622,40.619475
33,2018-08-02 09:25:00,6.9,,0.9,13.0,9.21,79.0,16.67,842.01,,,0.0,0.9,0.0,50.0,20.0,WITC1,2499,-121.899622,40.619475
34,2018-08-02 10:25:00,7.2,,0.45,12.9,9.56,87.0,16.11,842.01,,,0.0,0.45,0.0,53.0,19.44,WITC1,2499,-121.899622,40.619475
35,2018-08-02 11:25:00,7.5,,0.45,12.9,11.16,86.0,15.56,842.01,,,0.0,0.45,0.0,61.0,18.89,WITC1,2499,-121.899622,40.619475
36,2018-08-02 12:25:00,7.8,,0.9,12.9,10.13,80.0,15.56,842.01,,,0.0,0.9,0.0,59.0,18.33,WITC1,2499,-121.899622,40.619475
37,2018-08-02 13:25:00,8.2,,0.9,12.9,9.35,84.0,15.0,842.01,,,0.0,0.9,2.0,58.0,17.78,WITC1,2499,-121.899622,40.619475
38,2018-08-02 14:25:00,8.6,,0.9,13.0,11.41,78.0,16.11,842.01,,,0.0,0.9,28.0,62.0,18.89,WITC1,2499,-121.899622,40.619475
39,2018-08-02 15:25:00,9.1,,0.45,13.2,13.26,150.0,18.89,842.01,,,0.0,0.45,67.0,61.0,21.11,WITC1,2499,-121.899622,40.619475
40,2018-08-02 16:25:00,9.7,,1.34,13.6,13.58,252.0,23.33,842.01,,,0.0,1.34,320.0,46.0,26.11,WITC1,2499,-121.899622,40.619475
41,2018-08-02 17:25:00,9.4,NNW,1.34,13.4,14.34,13.0,33.89,842.01,28.58,331.0,0.45,1.34,559.0,41.0,28.89,WITC1,2499,-121.899622,40.619475
42,2018-08-02 18:25:00,8.4,W,1.79,13.4,12.96,292.0,38.89,842.01,29.66,280.0,0.45,1.79,596.0,34.0,30.56,WITC1,2499,-121.899622,40.619475
43,2018-08-02 19:25:00,7.4,W,2.68,13.3,13.01,277.0,41.67,842.01,31.73,265.0,0.9,2.68,839.0,30.0,32.78,WITC1,2499,-121.899622,40.619475
44,2018-08-02 20:25:00,6.4,W,3.58,13.3,11.81,296.0,43.33,842.01,32.52,278.0,0.9,3.58,896.0,26.0,33.89,WITC1,2499,-121.899622,40.619475
45,2018-08-02 21:25:00,5.9,WNW,3.13,13.2,10.26,278.0,43.89,842.01,33.3,287.0,0.9,3.13,894.0,22.0,35.0,WITC1,2499,-121.899622,40.619475
46,2018-08-02 22:25:00,5.5,WNW,3.13,13.2,8.23,276.0,43.33,842.01,34.04,292.0,0.9,3.13,837.0,18.0,36.11,WITC1,2499,-121.899622,40.619475
47,2018-08-02 23:25:00,5.1,W,3.58,13.4,3.58,290.0,36.11,842.01,33.52,271.0,0.9,3.58,731.0,13.0,36.11,WITC1,2499,-121.899622,40.619475
48,2018-08-03 00:25:00,4.9,WNW,3.58,13.2,3.58,299.0,39.44,842.01,33.52,287.0,0.45,3.58,580.0,13.0,36.11,WITC1,2499,-121.899622,40.619475
49,2018-08-03 01:25:00,4.7,WNW,2.23,13.1,8.56,286.0,31.67,842.01,30.38,288.0,0.45,2.23,154.0,23.0,32.22,WITC1,2499,-121.899622,40.619475
50,2018-08-03 02:25:00,4.6,,1.34,13.2,9.12,274.0,26.11,842.01,26.98,,0.0,1.34,100.0,31.0,27.78,WITC1,2499,-121.899622,40.619475
51,2018-08-03 03:25:00,4.7,,0.9,13.1,7.47,134.0,21.67,842.01,,,0.0,0.9,19.0,35.0,23.89,WITC1,2499,-121.899622,40.619475
52,2018-08-03 04:25:00,4.8,,0.45,13.1,7.29,125.0,19.44,842.01,,,0.0,0.45,0.0,37.0,22.78,WITC1,2499,-121.899622,40.619475
53,2018-08-03 05:25:00,4.9,,0.9,13.0,7.15,70.0,17.78,842.01,,,0.0,0.9,0.0,42.0,20.56,WITC1,2499,-121.899622,40.619475
54,2018-08-03 06:25:00,5.2,,0.9,13.0,8.16,145.0,17.78,842.01,,,0.0,0.9,0.0,42.0,21.67,WITC1,2499,-121.899622,40.619475
55,2018-08-03 07:25:00,5.3,,0.45,13.0,8.29,151.0,17.22,842.01,,,0.0,0.45,0.0,47.0,20.0,WITC1,2499,-121.899622,40.619475
56,2018-08-03 08:25:00,5.5,ENE,1.34,13.0,8.24,73.0,15.56,842.01,,74.0,0.9,1.34,0.0,52.0,18.33,WITC1,2499,-121.899622,40.619475
57,2018-08-03 09:25:00,5.8,ENE,0.9,12.9,8.83,75.0,15.0,842.01,,78.0,0.45,0.9,0.0,56.0,17.78,WITC1,2499,-121.899622,40.619475
58,2018-08-03 10:25:00,6.1,E,0.9,12.9,8.56,71.0,14.44,842.01,,83.0,0.45,0.9,0.0,55.0,17.78,WITC1,2499,-121.899622,40.619475
59,2018-08-03 11:25:00,6.5,,0.9,12.9,6.96,75.0,15.0,842.01,,,0.0,0.9,0.0,46.0,18.89,WITC1,2499,-121.899622,40.619475
60,2018-08-03 12:25:00,6.8,,1.34,12.9,5.8,74.0,15.0,842.01,,,0.0,1.34,0.0,44.0,18.33,WITC1,2499,-121.899622,40.619475
61,2018-08-03 13:25:00,7.1,SSE,1.79,12.9,5.63,148.0,15.0,842.01,,155.0,0.45,1.79,2.0,42.0,18.89,WITC1,2499,-121.899622,40.619475
62,2018-08-03 14:25:00,7.4,,2.23,13.0,7.58,110.0,16.11,842.01,,,0.0,2.23,28.0,48.0,18.89,WITC1,2499,-121.899622,40.619475
63,2018-08-03 15:25:00,7.8,,0.9,13.2,8.81,163.0,18.33,842.01,,,0.0,0.9,72.0,47.0,20.56,WITC1,2499,-121.899622,40.619475
64,2018-08-03 16:25:00,8.1,,1.34,13.7,11.82,255.0,23.89,842.01,,,0.0,1.34,314.0,41.0,26.11,WITC1,2499,-121.899622,40.619475
65,2018-08-03 17:25:00,8.1,WNW,2.23,13.4,10.93,310.0,33.33,842.01,27.18,302.0,0.45,2.23,531.0,35.0,27.78,WITC1,2499,-121.899622,40.619475
66,2018-08-03 18:25:00,7.6,WSW,1.79,13.4,9.59,268.0,36.67,842.01,28.19,239.0,0.9,1.79,563.0,29.0,29.44,WITC1,2499,-121.899622,40.619475
67,2018-08-03 19:25:00,6.9,WNW,2.68,13.3,9.9,267.0,38.89,842.01,30.07,301.0,0.45,2.68,763.0,26.0,31.67,WITC1,2499,-121.899622,40.619475
