,date_time,solar_radiation_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,peak_wind_direction_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,peak_wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
38,2018-08-02 14:08:00,18.0,N,13.41,12.7,4.07,5.0,1959.61,,7.0,50.0,7.6,13.41,14.44,PTEC1,2945,-124.266028,40.256833
39,2018-08-02 15:08:00,108.0,N,12.52,12.9,4.21,6.0,1959.61,,3.0,47.0,8.49,12.52,15.56,PTEC1,2945,-124.266028,40.256833
40,2018-08-02 16:08:00,396.0,N,12.07,13.7,4.72,0.0,1959.61,,6.0,47.0,7.6,12.07,16.11,PTEC1,2945,-124.266028,40.256833
41,2018-08-02 17:08:00,606.0,N,14.31,13.6,4.96,0.0,1959.61,,9.0,43.0,8.49,14.31,17.78,PTEC1,2945,-124.266028,40.256833
42,2018-08-02 18:08:00,764.0,NNE,15.64,13.5,6.13,354.0,1959.61,,14.0,42.0,7.15,15.64,19.44,PTEC1,2945,-124.266028,40.256833
43,2018-08-02 19:08:00,892.0,N,12.96,13.4,5.19,3.0,1959.61,,2.0,38.0,8.05,12.96,20.0,PTEC1,2945,-124.266028,40.256833
44,2018-08-02 20:08:00,967.0,N,14.31,13.6,6.56,25.0,1959.61,,3.0,39.0,7.15,14.31,21.11,PTEC1,2945,-124.266028,40.256833
45,2018-08-02 21:08:00,986.0,N,12.52,13.4,5.9,23.0,1959.61,,358.0,36.0,6.26,12.52,21.67,PTEC1,2945,-124.266028,40.256833
46,2018-08-02 22:08:00,951.0,N,12.96,13.4,5.31,7.0,1959.61,,360.0,37.0,8.05,12.96,20.56,PTEC1,2945,-124.266028,40.256833
47,2018-08-02 23:08:00,861.0,N,12.52,13.4,4.93,0.0,1959.61,,354.0,40.0,8.49,12.52,18.89,PTEC1,2945,-124.266028,40.256833
48,2018-08-03 00:08:00,716.0,N,13.86,13.4,4.45,4.0,1959.61,,354.0,43.0,9.84,13.86,17.22,PTEC1,2945,-124.266028,40.256833
49,2018-08-03 01:08:00,544.0,N,16.54,13.5,4.28,359.0,1959.61,,356.0,41.0,10.28,16.54,17.78,PTEC1,2945,-124.266028,40.256833
50,2018-08-03 02:08:00,344.0,N,16.54,13.5,4.28,353.0,1959.61,,354.0,44.0,9.84,16.54,16.67,PTEC1,2945,-124.266028,40.256833
51,2018-08-03 03:08:00,68.0,N,15.2,13.3,4.0,0.0,1959.61,,357.0,48.0,9.84,15.2,15.0,PTEC1,2945,-124.266028,40.256833
52,2018-08-03 04:08:00,5.0,N,15.2,13.2,4.93,3.0,1959.61,,1.0,55.0,10.28,15.2,13.89,PTEC1,2945,-124.266028,40.256833
53,2018-08-03 05:08:00,0.0,N,16.09,13.0,5.96,2.0,1959.61,,2.0,57.0,9.84,16.09,14.44,PTEC1,2945,-124.266028,40.256833
54,2018-08-03 06:08:00,0.0,N,15.2,12.9,5.96,19.0,1959.61,,3.0,57.0,10.28,15.2,14.44,PTEC1,2945,-124.266028,40.256833
55,2018-08-03 07:08:00,0.0,N,15.64,12.8,5.7,1.0,1959.61,,3.0,56.0,9.84,15.64,14.44,PTEC1,2945,-124.266028,40.256833
56,2018-08-03 08:08:00,0.0,N,17.88,12.8,6.9,2.0,1959.61,,0.0,63.0,9.84,17.88,13.89,PTEC1,2945,-124.266028,40.256833
57,2018-08-03 09:08:00,0.0,N,16.99,12.8,7.49,1.0,1959.61,,4.0,68.0,9.84,16.99,13.33,PTEC1,2945,-124.266028,40.256833
58,2018-08-03 10:08:00,0.0,N,17.88,12.8,6.53,17.0,1959.61,,358.0,66.0,10.73,17.88,12.78,PTEC1,2945,-124.266028,40.256833
59,2018-08-03 11:08:00,0.0,N,16.54,12.7,6.31,7.0,1959.61,,5.0,65.0,9.39,16.54,12.78,PTEC1,2945,-124.266028,40.256833
60,2018-08-03 12:08:00,0.0,N,16.09,12.7,5.94,7.0,1959.61,,5.0,59.0,9.39,16.09,13.89,PTEC1,2945,-124.266028,40.256833
61,2018-08-03 13:08:00,0.0,N,15.64,12.7,5.69,4.0,1959.61,,4.0,58.0,9.84,15.64,13.89,PTEC1,2945,-124.266028,40.256833
62,2018-08-03 14:08:00,15.0,N,16.09,12.7,5.96,353.0,1959.61,,6.0,55.0,9.84,16.09,15.0,PTEC1,2945,-124.266028,40.256833
63,2018-08-03 15:08:00,110.0,N,15.2,12.9,5.9,9.0,1959.61,,2.0,51.0,8.05,15.2,16.11,PTEC1,2945,-124.266028,40.256833
64,2018-08-03 16:08:00,388.0,N,13.41,13.6,5.62,359.0,1959.61,,5.0,45.0,8.05,13.41,17.78,PTEC1,2945,-124.266028,40.256833
65,2018-08-03 17:08:00,594.0,N,12.52,13.5,6.64,359.0,1959.61,,0.0,42.0,6.26,12.52,20.0,PTEC1,2945,-124.266028,40.256833
66,2018-08-03 18:08:00,744.0,NNE,13.41,13.4,7.94,355.0,1959.61,,12.0,40.0,4.47,13.41,22.22,PTEC1,2945,-124.266028,40.256833
67,2018-08-03 19:08:00,853.0,N,11.17,13.9,7.56,20.0,1959.61,,4.0,39.0,5.81,11.17,22.22,PTEC1,2945,-124.266028,40.256833
68,2018-08-03 20:08:00,917.0,N,12.07,13.4,7.69,19.0,1959.61,,357.0,38.0,4.92,12.07,22.78,PTEC1,2945,-124.266028,40.256833
69,2018-08-03 21:08:00,925.0,N,11.62,13.4,9.51,2.0,1959.61,,357.0,43.0,5.37,11.62,22.78,PTEC1,2945,-124.266028,40.256833
70,2018-08-03 22:08:00,909.0,N,9.84,13.8,8.44,346.0,1959.61,,356.0,40.0,4.92,9.84,22.78,PTEC1,2945,-124.266028,40.256833
71,2018-08-03 23:08:00,839.0,N,8.94,13.4,8.66,346.0,1959.61,,3.0,42.0,5.37,8.94,22.22,PTEC1,2945,-124.266028,40.256833
72,2018-08-04 00:08:00,704.0,N,11.17,13.4,7.15,8.0,1959.61,,4.0,42.0,6.26,11.17,20.56,PTEC1,2945,-124.266028,40.256833
73,2018-08-04 01:08:00,531.0,N,12.52,13.4,6.98,355.0,1959.61,,359.0,43.0,7.15,12.52,20.0,PTEC1,2945,-124.266028,40.256833
74,2018-08-04 02:08:00,334.0,N,12.07,13.4,6.81,351.0,1959.61,,355.0,44.0,7.6,12.07,19.44,PTEC1,2945,-124.266028,40.256833
75,2018-08-04 03:08:00,66.0,N,12.07,13.3,6.25,354.0,1959.61,,351.0,47.0,8.05,12.07,17.78,PTEC1,2945,-124.266028,40.256833
76,2018-08-04 04:08:00,4.0,N,13.41,13.1,6.73,359.0,1959.61,,360.0,54.0,8.05,13.41,16.11,PTEC1,2945,-124.266028,40.256833
77,2018-08-04 05:08:00,0.0,N,13.41,13.0,6.46,355.0,1959.61,,359.0,53.0,8.05,13.41,16.11,PTEC1,2945,-124.266028,40.256833
78,2018-08-04 06:08:00,0.0,N,12.96,12.9,5.9,8.0,1959.61,,3.0,51.0,8.49,12.96,16.11,PTEC1,2945,-124.266028,40.256833
79,2018-08-04 07:08:00,0.0,N,12.52,12.8,5.02,22.0,1959.61,,3.0,48.0,8.05,12.52,16.11,PTEC1,2945,-124.266028,40.256833
80,2018-08-04 08:08:00,0.0,N,12.96,12.8,5.02,12.0,1959.61,,2.0,48.0,8.49,12.96,16.11,PTEC1,2945,-124.266028,40.256833
81,2018-08-04 09:08:00,0.0,N,13.41,12.8,4.72,12.0,1959.61,,360.0,47.0,8.49,13.41,16.11,PTEC1,2945,-124.266028,40.256833
82,2018-08-04 10:08:00,0.0,N,12.52,12.8,5.1,9.0,1959.61,,352.0,50.0,8.49,12.52,15.56,PTEC1,2945,-124.266028,40.256833
83,2018-08-04 11:08:00,0.0,NNW,12.07,12.7,5.17,0.0,1959.61,,347.0,54.0,8.05,12.07,14.44,PTEC1,2945,-124.266028,40.256833
84,2018-08-04 12:08:00,0.0,N,11.17,12.7,4.87,0.0,1959.61,,352.0,51.0,8.49,11.17,15.0,PTEC1,2945,-124.266028,40.256833
85,2018-08-04 13:08:00,0.0,N,11.17,12.7,5.15,347.0,1959.61,,350.0,52.0,8.05,11.17,15.0,PTEC1,2945,-124.266028,40.256833
86,2018-08-04 14:08:00,14.0,NNW,10.73,12.7,5.94,349.0,1959.61,,342.0,59.0,7.6,10.73,13.89,PTEC1,2945,-124.266028,40.256833
87,2018-08-04 15:08:00,111.0,N,9.84,12.9,5.39,350.0,1959.61,,354.0,51.0,6.26,9.84,15.56,PTEC1,2945,-124.266028,40.256833
88,2018-08-04 16:08:00,381.0,N,8.94,13.6,5.74,355.0,1959.61,,356.0,47.0,5.81,8.94,17.22,PTEC1,2945,-124.266028,40.256833
89,2018-08-04 17:08:00,586.0,N,8.49,13.5,5.78,0.0,1959.61,,357.0,41.0,4.92,8.49,19.44,PTEC1,2945,-124.266028,40.256833
90,2018-08-04 18:08:00,742.0,NNW,7.6,13.5,9.21,355.0,1959.61,,346.0,50.0,4.02,7.6,20.0,PTEC1,2945,-124.266028,40.256833
91,2018-08-04 19:08:00,866.0,NNW,6.26,13.5,9.31,331.0,1959.61,,348.0,47.0,3.13,6.26,21.11,PTEC1,2945,-124.266028,40.256833
92,2018-08-04 20:08:00,940.0,NNW,5.81,13.5,8.67,333.0,1959.61,,335.0,45.0,4.02,5.81,21.11,PTEC1,2945,-124.266028,40.256833
93,2018-08-04 21:08:00,959.0,NNW,7.15,13.4,8.33,330.0,1959.61,,338.0,44.0,4.92,7.15,21.11,PTEC1,2945,-124.266028,40.256833
94,2018-08-04 22:08:00,924.0,NNW,8.05,13.4,8.33,335.0,1959.61,,340.0,44.0,4.92,8.05,21.11,PTEC1,2945,-124.266028,40.256833
95,2018-08-04 23:08:00,836.0,N,7.15,13.3,8.67,337.0,1959.61,,351.0,45.0,4.47,7.15,21.11,PTEC1,2945,-124.266028,40.256833
96,2018-08-05 00:08:00,699.0,NNW,8.05,13.3,8.33,355.0,1959.61,,347.0,44.0,5.37,8.05,21.11,PTEC1,2945,-124.266028,40.256833
97,2018-08-05 01:08:00,526.0,NNW,9.39,14.1,8.91,351.0,1959.61,,339.0,49.0,6.7,9.39,20.0,PTEC1,2945,-124.266028,40.256833
98,2018-08-05 02:08:00,329.0,NNW,8.94,13.4,7.96,335.0,1959.61,,345.0,51.0,5.37,8.94,18.33,PTEC1,2945,-124.266028,40.256833
99,2018-08-05 03:08:00,58.0,N,9.39,13.3,6.49,350.0,1959.61,,3.0,55.0,6.26,9.39,15.56,PTEC1,2945,-124.266028,40.256833
100,2018-08-05 04:08:00,4.0,NNE,9.84,13.1,5.7,359.0,1959.61,,18.0,56.0,6.26,9.84,14.44,PTEC1,2945,-124.266028,40.256833
101,2018-08-05 05:08:00,0.0,NNE,8.94,13.0,5.44,19.0,1959.61,,16.0,55.0,5.81,8.94,14.44,PTEC1,2945,-124.266028,40.256833
102,2018-08-05 06:08:00,0.0,NNE,9.39,12.9,5.44,26.0,1959.61,,13.0,55.0,6.26,9.39,14.44,PTEC1,2945,-124.266028,40.256833
103,2018-08-05 07:08:00,0.0,NNE,8.94,12.8,5.17,16.0,1959.61,,17.0,54.0,6.26,8.94,14.44,PTEC1,2945,-124.266028,40.256833
104,2018-08-05 08:08:00,0.0,NNE,9.84,12.8,5.1,17.0,1959.61,,20.0,50.0,5.81,9.84,15.56,PTEC1,2945,-124.266028,40.256833
105,2018-08-05 09:08:00,0.0,NNE,10.28,12.8,5.1,9.0,1959.61,,18.0,50.0,5.81,10.28,15.56,PTEC1,2945,-124.266028,40.256833
106,2018-08-05 10:08:00,0.0,N,8.94,12.8,4.29,12.0,1959.61,,11.0,49.0,5.81,8.94,15.0,PTEC1,2945,-124.266028,40.256833
107,2018-08-05 11:08:00,0.0,N,8.94,12.7,4.21,5.0,1959.61,,8.0,47.0,6.7,8.94,15.56,PTEC1,2945,-124.266028,40.256833
108,2018-08-05 12:08:00,0.0,N,10.28,12.7,3.9,359.0,1959.61,,3.0,46.0,7.15,10.28,15.56,PTEC1,2945,-124.266028,40.256833
109,2018-08-05 13:08:00,0.0,N,8.94,12.7,3.7,359.0,1959.61,,10.0,47.0,5.81,8.94,15.0,PTEC1,2945,-124.266028,40.256833
110,2018-08-05 14:08:00,13.0,N,8.49,12.7,3.59,10.0,1959.61,,11.0,45.0,5.81,8.49,15.56,PTEC1,2945,-124.266028,40.256833
111,2018-08-05 15:08:00,114.0,NNE,8.05,12.9,4.12,18.0,1959.61,,18.0,42.0,4.92,8.05,17.22,PTEC1,2945,-124.266028,40.256833
112,2018-08-05 16:08:00,388.0,N,8.05,13.5,4.78,18.0,1959.61,,9.0,41.0,4.47,8.05,18.33,PTEC1,2945,-124.266028,40.256833
113,2018-08-05 17:08:00,602.0,N,6.26,13.5,5.4,0.0,1959.61,,350.0,36.0,2.23,6.26,21.11,PTEC1,2945,-124.266028,40.256833
114,2018-08-05 18:08:00,722.0,NNW,4.47,13.4,5.5,355.0,1959.61,,347.0,35.0,1.79,4.47,21.67,PTEC1,2945,-124.266028,40.256833
115,2018-08-05 19:08:00,879.0,NNW,3.58,13.3,6.61,342.0,1959.61,,331.0,33.0,1.79,3.58,23.89,PTEC1,2945,-124.266028,40.256833
116,2018-08-05 20:08:00,836.0,NW,4.47,13.4,5.99,329.0,1959.61,,325.0,35.0,2.68,4.47,22.22,PTEC1,2945,-124.266028,40.256833
117,2018-08-05 21:08:00,800.0,NW,4.92,13.3,6.55,320.0,1959.61,,326.0,34.0,1.79,4.92,23.33,PTEC1,2945,-124.266028,40.256833
118,2018-08-05 22:08:00,878.0,NNW,4.92,13.3,5.21,303.0,1959.61,,338.0,28.0,2.23,4.92,25.0,PTEC1,2945,-124.266028,40.256833
119,2018-08-05 23:08:00,844.0,NW,5.37,13.3,4.64,310.0,1959.61,,325.0,26.0,2.68,5.37,25.56,PTEC1,2945,-124.266028,40.256833
120,2018-08-06 00:08:00,701.0,NW,5.37,13.3,5.23,319.0,1959.61,,325.0,29.0,3.13,5.37,24.44,PTEC1,2945,-124.266028,40.256833
121,2018-08-06 01:08:00,521.0,NW,8.05,13.4,1.7,315.0,1959.61,,321.0,25.0,4.92,8.05,22.78,PTEC1,2945,-124.266028,40.256833
122,2018-08-06 02:08:00,325.0,NW,8.05,13.3,1.22,309.0,1959.61,,320.0,25.0,5.37,8.05,22.22,PTEC1,2945,-124.266028,40.256833
123,2018-08-06 03:08:00,47.0,NNW,7.15,13.2,-1.24,339.0,1959.61,,333.0,24.0,4.47,7.15,20.0,PTEC1,2945,-124.266028,40.256833
124,2018-08-06 04:08:00,3.0,NW,5.81,13.1,-1.63,333.0,1959.61,,324.0,25.0,4.47,5.81,18.89,PTEC1,2945,-124.266028,40.256833
125,2018-08-06 05:08:00,0.0,NNW,5.81,12.9,-3.51,321.0,1959.61,,334.0,21.0,4.02,5.81,19.44,PTEC1,2945,-124.266028,40.256833
126,2018-08-06 06:08:00,0.0,NNW,4.92,12.8,-3.51,336.0,1959.61,,343.0,21.0,3.13,4.92,19.44,PTEC1,2945,-124.266028,40.256833
127,2018-08-06 07:08:00,0.0,N,4.47,12.8,-3.51,355.0,1959.61,,359.0,21.0,3.13,4.47,19.44,PTEC1,2945,-124.266028,40.256833
128,2018-08-06 08:08:00,0.0,NNW,4.02,12.8,-4.16,3.0,1959.61,,348.0,20.0,3.13,4.02,19.44,PTEC1,2945,-124.266028,40.256833
129,2018-08-06 09:08:00,0.0,NNW,4.47,12.8,-3.35,327.0,1959.61,,329.0,22.0,4.02,4.47,18.89,PTEC1,2945,-124.266028,40.256833
130,2018-08-06 10:08:00,0.0,NNW,4.92,12.8,-3.97,339.0,1959.61,,338.0,21.0,4.02,4.92,18.89,PTEC1,2945,-124.266028,40.256833
131,2018-08-06 11:08:00,0.0,NNW,5.37,12.7,-3.97,342.0,1959.61,,346.0,21.0,4.47,5.37,18.89,PTEC1,2945,-124.266028,40.256833
132,2018-08-06 12:08:00,0.0,NNW,5.37,12.7,-3.35,336.0,1959.61,,342.0,22.0,4.02,5.37,18.89,PTEC1,2945,-124.266028,40.256833
133,2018-08-06 13:08:00,0.0,N,6.26,12.7,-3.97,6.0,1959.61,,359.0,21.0,4.92,6.26,18.89,PTEC1,2945,-124.266028,40.256833
134,2018-08-06 14:08:00,13.0,NNE,6.26,12.7,-2.29,11.0,1959.61,,15.0,23.0,3.58,6.26,19.44,PTEC1,2945,-124.266028,40.256833
135,2018-08-06 15:08:00,113.0,N,4.92,12.9,-1.48,349.0,1959.61,,8.0,22.0,3.13,4.92,21.11,PTEC1,2945,-124.266028,40.256833
136,2018-08-06 16:08:00,381.0,NNE,4.47,13.5,-0.7,0.0,1959.61,,16.0,21.0,1.79,4.47,22.78,PTEC1,2945,-124.266028,40.256833
137,2018-08-06 17:08:00,587.0,N,4.47,13.4,-0.21,26.0,1959.61,,3.0,19.0,1.34,4.47,25.0,PTEC1,2945,-124.266028,40.256833
138,2018-08-06 18:08:00,746.0,NW,4.02,13.3,1.17,0.0,1959.61,25.89,313.0,19.0,1.34,4.02,26.67,PTEC1,2945,-124.266028,40.256833
139,2018-08-06 19:08:00,872.0,NW,2.68,13.3,3.27,324.0,1959.61,26.97,320.0,20.0,1.34,2.68,28.33,PTEC1,2945,-124.266028,40.256833
140,2018-08-06 20:08:00,946.0,NNW,3.58,13.2,3.96,314.0,1959.61,27.0,332.0,21.0,1.79,3.58,28.33,PTEC1,2945,-124.266028,40.256833
141,2018-08-06 21:08:00,964.0,NNW,4.47,13.2,4.79,323.0,1959.61,26.68,332.0,23.0,2.68,4.47,27.78,PTEC1,2945,-124.266028,40.256833
142,2018-08-06 22:08:00,928.0,NW,5.37,13.2,3.5,312.0,1959.61,26.62,324.0,21.0,3.58,5.37,27.78,PTEC1,2945,-124.266028,40.256833
143,2018-08-06 23:08:00,837.0,NW,7.15,13.3,4.31,324.0,1959.61,26.6,317.0,23.0,4.02,7.15,27.22,PTEC1,2945,-124.266028,40.256833
144,2018-08-07 00:08:00,698.0,NW,7.6,13.2,4.55,308.0,1959.61,,322.0,25.0,4.92,7.6,26.11,PTEC1,2945,-124.266028,40.256833
145,2018-08-07 01:08:00,523.0,NW,9.84,13.2,2.08,316.0,1959.61,,326.0,24.0,6.7,9.84,23.89,PTEC1,2945,-124.266028,40.256833
146,2018-08-07 02:08:00,326.0,NNW,9.39,13.3,2.78,328.0,1959.61,,336.0,27.0,5.37,9.39,22.78,PTEC1,2945,-124.266028,40.256833
147,2018-08-07 03:08:00,37.0,NNW,10.73,13.1,0.86,0.0,1959.61,,347.0,27.0,7.15,10.73,20.56,PTEC1,2945,-124.266028,40.256833
148,2018-08-07 04:08:00,3.0,N,9.84,13.0,-1.1,359.0,1959.61,,3.0,26.0,6.26,9.84,18.89,PTEC1,2945,-124.266028,40.256833
149,2018-08-07 05:08:00,0.0,NNE,9.39,12.9,-2.19,9.0,1959.61,,14.0,24.0,6.26,9.39,18.89,PTEC1,2945,-124.266028,40.256833
150,2018-08-07 06:08:00,0.0,N,9.84,12.8,-1.58,15.0,1959.61,,9.0,26.0,6.7,9.84,18.33,PTEC1,2945,-124.266028,40.256833
151,2018-08-07 07:08:00,0.0,NNE,11.17,12.8,-2.11,5.0,1959.61,,14.0,25.0,6.7,11.17,18.33,PTEC1,2945,-124.266028,40.256833
152,2018-08-07 08:08:00,0.0,NNE,10.28,12.8,-2.59,9.0,1959.61,,12.0,25.0,6.7,10.28,17.78,PTEC1,2945,-124.266028,40.256833
153,2018-08-07 09:08:00,0.0,N,11.62,12.8,-2.59,11.0,1959.61,,7.0,25.0,7.15,11.62,17.78,PTEC1,2945,-124.266028,40.256833
154,2018-08-07 10:08:00,0.0,N,10.73,12.7,-1.54,23.0,1959.61,,8.0,28.0,6.7,10.73,17.22,PTEC1,2945,-124.266028,40.256833
155,2018-08-07 11:08:00,0.0,N,10.73,12.7,0.29,20.0,1959.61,,6.0,32.0,7.6,10.73,17.22,PTEC1,2945,-124.266028,40.256833
156,2018-08-07 12:08:00,0.0,N,11.62,12.7,1.22,0.0,1959.61,,1.0,33.0,7.6,11.62,17.78,PTEC1,2945,-124.266028,40.256833
157,2018-08-07 13:08:00,0.0,N,11.62,12.7,-0.09,11.0,1959.61,,357.0,28.0,8.49,11.62,18.89,PTEC1,2945,-124.266028,40.256833
158,2018-08-07 14:08:00,15.0,N,12.52,12.7,6.31,7.0,1959.61,,3.0,44.0,8.49,12.52,18.89,PTEC1,2945,-124.266028,40.256833
159,2018-08-07 15:08:00,107.0,N,11.17,13.0,8.29,3.0,1959.61,,360.0,47.0,7.6,11.17,20.0,PTEC1,2945,-124.266028,40.256833
160,2018-08-07 16:08:00,300.0,N,11.62,13.5,9.12,8.0,1959.61,,0.0,48.0,7.15,11.62,20.56,PTEC1,2945,-124.266028,40.256833
161,2018-08-07 17:08:00,478.0,N,10.28,13.4,9.51,354.0,1959.61,,359.0,46.0,5.81,10.28,21.67,PTEC1,2945,-124.266028,40.256833
