,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,peak_wind_direction_set_1,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:32:00,6.1,SW,4.02,13.4,12.49,158.0,31.11,0.0,31.6,222.0,1.34,4.02,219.0,29.0,32.78,SMSC1,2537,-122.369931,41.071303
1,2018-08-01 01:32:00,6.1,SW,3.13,13.2,11.55,233.0,28.33,0.0,29.85,223.0,0.45,3.13,132.0,30.0,31.11,SMSC1,2537,-122.369931,41.071303
2,2018-08-01 02:32:00,,,,,,,25.56,0.0,,,0.0,,,,28.89,SMSC1,2537,-122.369931,41.071303
3,2018-08-01 03:32:00,6.0,,1.34,13.0,12.04,241.0,22.22,0.0,,,0.0,1.34,3.0,43.0,25.56,SMSC1,2537,-122.369931,41.071303
4,2018-08-01 04:32:00,6.1,NNW,1.34,13.0,11.71,343.0,21.11,0.0,,347.0,0.45,1.34,0.0,45.0,24.44,SMSC1,2537,-122.369931,41.071303
5,2018-08-01 05:32:00,6.3,N,1.34,13.0,11.67,1.0,20.0,0.0,,5.0,0.9,1.34,0.0,48.0,23.33,SMSC1,2537,-122.369931,41.071303
6,2018-08-01 06:32:00,6.1,N,1.34,13.0,12.43,2.0,19.44,0.0,,358.0,1.34,1.34,0.0,54.0,22.22,SMSC1,2537,-122.369931,41.071303
7,2018-08-01 07:32:00,6.3,N,1.79,12.9,12.75,4.0,18.89,0.0,,4.0,1.34,1.79,0.0,57.0,21.67,SMSC1,2537,-122.369931,41.071303
8,2018-08-01 08:32:00,6.4,N,1.79,12.9,11.12,0.0,17.78,0.0,,358.0,1.34,1.79,0.0,53.0,21.11,SMSC1,2537,-122.369931,41.071303
9,2018-08-01 09:32:00,6.6,N,2.23,12.9,8.99,10.0,17.78,0.0,,4.0,1.79,2.23,0.0,46.0,21.11,SMSC1,2537,-122.369931,41.071303
10,2018-08-01 10:32:00,6.8,N,2.23,12.9,8.67,2.0,17.78,0.0,,3.0,1.79,2.23,0.0,45.0,21.11,SMSC1,2537,-122.369931,41.071303
11,2018-08-01 11:32:00,6.8,N,2.23,12.9,8.29,10.0,16.67,0.0,,2.0,1.79,2.23,0.0,47.0,20.0,SMSC1,2537,-122.369931,41.071303
12,2018-08-01 12:32:00,6.9,N,2.68,12.8,8.39,5.0,16.11,0.0,,359.0,1.79,2.68,0.0,49.0,19.44,SMSC1,2537,-122.369931,41.071303
13,2018-08-01 13:32:00,7.1,N,2.68,12.8,8.39,4.0,16.11,0.0,,10.0,1.79,2.68,0.0,49.0,19.44,SMSC1,2537,-122.369931,41.071303
14,2018-08-01 14:32:00,7.2,N,2.68,12.9,8.99,11.0,17.22,0.0,,359.0,1.79,2.68,27.0,51.0,19.44,SMSC1,2537,-122.369931,41.071303
15,2018-08-01 15:32:00,7.4,N,3.13,13.0,9.93,22.0,20.0,0.0,,2.0,1.34,3.13,101.0,49.0,21.11,SMSC1,2537,-122.369931,41.071303
16,2018-08-01 16:32:00,7.2,N,2.68,13.4,10.87,28.0,27.78,0.0,,8.0,1.34,2.68,245.0,44.0,23.89,SMSC1,2537,-122.369931,41.071303
17,2018-08-01 17:32:00,7.3,NNE,2.23,13.3,12.26,29.0,33.89,0.0,27.75,24.0,1.34,2.23,499.0,37.0,28.33,SMSC1,2537,-122.369931,41.071303
18,2018-08-01 18:32:00,6.9,NE,2.68,13.3,11.0,27.0,38.33,0.0,30.25,54.0,0.45,2.68,632.0,28.0,31.67,SMSC1,2537,-122.369931,41.071303
19,2018-08-01 19:32:00,6.7,SW,3.58,13.2,12.52,158.0,37.22,0.0,31.07,215.0,1.34,3.58,620.0,30.0,32.22,SMSC1,2537,-122.369931,41.071303
20,2018-08-01 20:32:00,6.6,SW,4.47,13.2,12.52,197.0,35.0,0.0,31.07,223.0,0.9,4.47,502.0,30.0,32.22,SMSC1,2537,-122.369931,41.071303
21,2018-08-01 21:32:00,6.5,SW,4.47,13.2,12.97,196.0,38.89,0.0,32.26,221.0,0.9,4.47,478.0,29.0,33.33,SMSC1,2537,-122.369931,41.071303
22,2018-08-01 22:32:00,6.4,SW,4.02,13.2,13.4,202.0,39.44,0.0,33.52,233.0,0.9,4.02,632.0,28.0,34.44,SMSC1,2537,-122.369931,41.071303
23,2018-08-01 23:32:00,6.3,SW,4.02,13.8,12.97,201.0,33.89,0.0,32.26,227.0,0.9,4.02,513.0,29.0,33.33,SMSC1,2537,-122.369931,41.071303
24,2018-08-02 00:32:00,6.2,SW,3.58,13.5,13.01,202.0,31.11,0.0,31.73,217.0,0.9,3.58,230.0,30.0,32.78,SMSC1,2537,-122.369931,41.071303
25,2018-08-02 01:32:00,6.3,SSW,3.58,13.2,11.55,159.0,28.89,0.0,29.85,203.0,0.45,3.58,141.0,30.0,31.11,SMSC1,2537,-122.369931,41.071303
26,2018-08-02 02:32:00,6.2,WSW,2.23,13.1,11.52,193.0,26.67,0.0,28.45,245.0,0.45,2.23,51.0,33.0,29.44,SMSC1,2537,-122.369931,41.071303
27,2018-08-02 03:32:00,6.2,,0.9,13.0,12.74,196.0,22.78,0.0,,,0.0,0.9,5.0,45.0,25.56,SMSC1,2537,-122.369931,41.071303
28,2018-08-02 04:32:00,6.3,,0.9,13.0,12.37,298.0,21.11,0.0,,,0.0,0.9,0.0,47.0,24.44,SMSC1,2537,-122.369931,41.071303
29,2018-08-02 05:32:00,6.3,N,1.34,13.0,12.29,1.0,20.0,0.0,,359.0,0.9,1.34,0.0,50.0,23.33,SMSC1,2537,-122.369931,41.071303
30,2018-08-02 06:32:00,6.3,,1.34,13.0,12.15,2.0,18.89,0.0,,,0.0,1.34,0.0,53.0,22.22,SMSC1,2537,-122.369931,41.071303
31,2018-08-02 07:32:00,6.5,N,1.34,12.9,12.22,341.0,17.78,0.0,,352.0,0.9,1.34,0.0,57.0,21.11,SMSC1,2537,-122.369931,41.071303
32,2018-08-02 08:32:00,6.6,N,1.34,12.9,10.64,343.0,16.67,0.0,,3.0,0.9,1.34,0.0,55.0,20.0,SMSC1,2537,-122.369931,41.071303
33,2018-08-02 09:32:00,6.7,N,1.79,12.9,10.92,342.0,16.11,0.0,,354.0,0.9,1.79,0.0,58.0,19.44,SMSC1,2537,-122.369931,41.071303
34,2018-08-02 10:32:00,6.9,N,1.79,12.9,9.87,359.0,15.56,0.0,,356.0,1.34,1.79,0.0,56.0,18.89,SMSC1,2537,-122.369931,41.071303
35,2018-08-02 11:32:00,7.1,N,2.23,12.9,9.08,20.0,15.0,0.0,,10.0,1.34,2.23,0.0,55.0,18.33,SMSC1,2537,-122.369931,41.071303
36,2018-08-02 12:32:00,7.2,N,2.68,12.8,9.08,24.0,15.0,0.0,,8.0,1.79,2.68,0.0,55.0,18.33,SMSC1,2537,-122.369931,41.071303
37,2018-08-02 13:32:00,7.4,N,2.23,12.8,8.56,11.0,15.0,0.0,,6.0,1.34,2.23,0.0,55.0,17.78,SMSC1,2537,-122.369931,41.071303
38,2018-08-02 14:32:00,7.5,N,2.68,12.8,8.56,2.0,15.56,0.0,,4.0,1.79,2.68,21.0,55.0,17.78,SMSC1,2537,-122.369931,41.071303
39,2018-08-02 15:32:00,7.6,N,2.23,13.0,9.51,5.0,18.33,0.0,,8.0,1.79,2.23,93.0,51.0,20.0,SMSC1,2537,-122.369931,41.071303
40,2018-08-02 16:32:00,7.6,NNE,2.23,13.4,10.52,29.0,26.67,0.0,,20.0,1.34,2.23,247.0,46.0,22.78,SMSC1,2537,-122.369931,41.071303
41,2018-08-02 17:32:00,7.4,NNE,2.68,13.5,11.77,30.0,32.78,0.0,27.29,25.0,1.34,2.68,502.0,37.0,27.78,SMSC1,2537,-122.369931,41.071303
42,2018-08-02 18:32:00,7.3,NE,2.68,13.2,12.04,31.0,39.44,0.0,30.45,50.0,0.9,2.68,689.0,30.0,31.67,SMSC1,2537,-122.369931,41.071303
43,2018-08-02 19:32:00,7.1,ESE,2.23,13.2,12.28,22.0,42.78,0.0,33.2,107.0,0.45,2.23,801.0,26.0,34.44,SMSC1,2537,-122.369931,41.071303
44,2018-08-02 20:32:00,6.5,SSE,4.47,13.1,10.5,146.0,45.0,0.0,34.47,162.0,0.9,4.47,838.0,21.0,36.11,SMSC1,2537,-122.369931,41.071303
45,2018-08-02 21:32:00,6.3,SW,4.47,13.1,8.23,140.0,44.44,0.0,34.04,236.0,1.34,4.47,816.0,18.0,36.11,SMSC1,2537,-122.369931,41.071303
46,2018-08-02 22:32:00,5.9,SW,5.81,13.5,8.63,197.0,37.78,0.0,31.94,220.0,1.79,5.81,672.0,21.0,33.89,SMSC1,2537,-122.369931,41.071303
47,2018-08-02 23:32:00,6.0,SSW,4.92,13.5,5.79,185.0,32.78,0.0,30.13,208.0,1.34,4.92,403.0,19.0,32.22,SMSC1,2537,-122.369931,41.071303
48,2018-08-03 00:32:00,5.8,SW,4.92,13.3,6.77,188.0,30.0,0.0,29.72,234.0,1.34,4.92,215.0,21.0,31.67,SMSC1,2537,-122.369931,41.071303
49,2018-08-03 01:32:00,5.8,,3.13,13.2,6.67,189.0,27.78,0.0,28.35,,0.0,3.13,127.0,23.0,30.0,SMSC1,2537,-122.369931,41.071303
50,2018-08-03 02:32:00,5.7,,1.79,13.1,7.67,188.0,24.44,0.0,26.18,,0.0,1.79,49.0,30.0,26.67,SMSC1,2537,-122.369931,41.071303
51,2018-08-03 03:32:00,5.7,NW,0.9,13.0,7.14,0.0,21.67,0.0,,326.0,0.45,0.9,7.0,32.0,25.0,SMSC1,2537,-122.369931,41.071303
52,2018-08-03 04:32:00,5.7,,1.34,13.0,7.88,26.0,20.0,0.0,,,0.0,1.34,0.0,36.0,23.89,SMSC1,2537,-122.369931,41.071303
53,2018-08-03 05:32:00,5.7,NNW,2.23,12.9,5.63,28.0,18.89,0.0,,341.0,0.45,2.23,0.0,33.0,22.78,SMSC1,2537,-122.369931,41.071303
54,2018-08-03 06:32:00,5.7,N,2.23,13.0,4.7,4.0,18.33,0.0,,1.0,1.34,2.23,0.0,32.0,22.22,SMSC1,2537,-122.369931,41.071303
55,2018-08-03 07:32:00,5.7,N,2.68,12.9,3.76,9.0,17.78,0.0,,4.0,1.34,2.68,0.0,31.0,21.67,SMSC1,2537,-122.369931,41.071303
56,2018-08-03 08:32:00,5.8,N,2.23,12.9,4.16,6.0,17.22,0.0,,5.0,0.9,2.23,0.0,33.0,21.11,SMSC1,2537,-122.369931,41.071303
57,2018-08-03 09:32:00,5.8,N,2.23,12.9,4.91,15.0,16.11,0.0,,6.0,1.34,2.23,0.0,36.0,20.56,SMSC1,2537,-122.369931,41.071303
58,2018-08-03 10:32:00,5.8,N,3.58,12.9,5.19,30.0,16.11,0.0,,11.0,1.79,3.58,0.0,38.0,20.0,SMSC1,2537,-122.369931,41.071303
59,2018-08-03 11:32:00,5.8,NNE,3.13,12.9,5.97,20.0,15.0,0.0,,25.0,0.9,3.13,0.0,43.0,18.89,SMSC1,2537,-122.369931,41.071303
60,2018-08-03 12:32:00,5.8,N,2.23,12.8,5.74,25.0,13.89,0.0,,1.0,1.34,2.23,0.0,47.0,17.22,SMSC1,2537,-122.369931,41.071303
61,2018-08-03 13:32:00,5.9,N,2.23,12.8,5.84,28.0,13.33,0.0,,359.0,1.34,2.23,0.0,49.0,16.67,SMSC1,2537,-122.369931,41.071303
62,2018-08-03 14:32:00,6.0,NNE,3.13,12.8,6.93,23.0,14.44,0.0,,14.0,1.79,3.13,24.0,51.0,17.22,SMSC1,2537,-122.369931,41.071303
63,2018-08-03 15:32:00,6.2,NNE,3.58,13.0,7.78,25.0,17.22,0.0,,25.0,1.34,3.58,79.0,47.0,19.44,SMSC1,2537,-122.369931,41.071303
64,2018-08-03 16:32:00,6.0,NNE,3.58,13.5,8.94,25.0,28.89,0.0,,25.0,2.23,3.58,280.0,40.0,23.33,SMSC1,2537,-122.369931,41.071303
65,2018-08-03 17:32:00,6.2,NNE,3.58,13.4,9.12,34.0,35.0,0.0,26.98,30.0,2.23,3.58,584.0,31.0,27.78,SMSC1,2537,-122.369931,41.071303
66,2018-08-03 18:32:00,6.0,NNE,3.58,13.4,7.77,29.0,39.44,0.0,28.88,29.0,1.79,3.58,742.0,24.0,30.56,SMSC1,2537,-122.369931,41.071303
67,2018-08-03 19:32:00,6.0,ENE,2.68,13.2,6.85,39.0,43.89,0.0,32.24,59.0,0.45,2.68,842.0,18.0,34.44,SMSC1,2537,-122.369931,41.071303
68,2018-08-03 20:32:00,5.7,S,2.23,13.1,6.95,165.0,45.0,0.0,33.32,169.0,0.9,2.23,895.0,17.0,35.56,SMSC1,2537,-122.369931,41.071303
69,2018-08-03 21:32:00,5.4,SSW,2.68,13.1,5.6,204.0,45.56,0.0,33.7,201.0,0.9,2.68,856.0,15.0,36.11,SMSC1,2537,-122.369931,41.071303
70,2018-08-03 22:32:00,5.4,S,3.58,13.1,5.07,156.0,43.89,0.0,34.17,172.0,0.9,3.58,802.0,14.0,36.67,SMSC1,2537,-122.369931,41.071303
71,2018-08-03 23:32:00,5.1,S,4.02,13.1,4.25,210.0,36.11,0.0,32.03,191.0,1.34,4.02,624.0,15.0,34.44,SMSC1,2537,-122.369931,41.071303
72,2018-08-04 00:32:00,5.0,S,4.02,13.3,2.91,197.0,31.11,0.0,30.48,180.0,0.9,4.02,223.0,15.0,32.78,SMSC1,2537,-122.369931,41.071303
73,2018-08-04 01:32:00,5.0,SSW,3.58,13.2,4.41,202.0,28.33,0.0,28.67,211.0,0.45,3.58,126.0,19.0,30.56,SMSC1,2537,-122.369931,41.071303
74,2018-08-04 02:32:00,4.9,,2.68,13.1,5.98,194.0,25.0,0.0,26.74,,0.0,2.68,48.0,25.0,27.78,SMSC1,2537,-122.369931,41.071303
75,2018-08-04 03:32:00,4.9,WNW,2.23,13.0,5.72,190.0,21.67,0.0,,299.0,0.45,2.23,7.0,29.0,25.0,SMSC1,2537,-122.369931,41.071303
76,2018-08-04 04:32:00,4.9,N,3.13,13.0,5.24,12.0,20.56,0.0,,1.0,1.34,3.13,0.0,30.0,23.89,SMSC1,2537,-122.369931,41.071303
77,2018-08-04 05:32:00,4.9,N,2.23,13.0,5.57,30.0,19.44,0.0,,352.0,0.9,2.23,0.0,34.0,22.22,SMSC1,2537,-122.369931,41.071303
78,2018-08-04 06:32:00,4.9,N,2.23,12.9,5.5,22.0,18.33,0.0,,9.0,0.9,2.23,0.0,35.0,21.67,SMSC1,2537,-122.369931,41.071303
79,2018-08-04 07:32:00,4.9,NNE,2.68,12.9,4.16,37.0,17.22,0.0,,13.0,1.34,2.68,0.0,33.0,21.11,SMSC1,2537,-122.369931,41.071303
80,2018-08-04 08:32:00,4.7,NNE,3.13,12.9,4.16,30.0,16.67,0.0,,15.0,1.79,3.13,0.0,33.0,21.11,SMSC1,2537,-122.369931,41.071303
81,2018-08-04 09:32:00,4.0,N,2.68,12.9,3.6,28.0,16.11,0.0,,4.0,1.34,2.68,0.0,34.0,20.0,SMSC1,2537,-122.369931,41.071303
82,2018-08-04 10:32:00,4.3,NNW,2.68,12.8,4.28,27.0,14.44,0.0,,339.0,0.9,2.68,0.0,41.0,17.78,SMSC1,2537,-122.369931,41.071303
