,date_time,relative_humidity_set_1,dew_point_temperature_set_1d,heat_index_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
55,2018-08-01 13:45:00,95.81,12.31,,12.97,HCPCA,1201,-123.39000,41.79000
56,2018-08-01 13:49:00,95.87,12.37,,13.02,HCPCA,1201,-123.39000,41.79000
57,2018-08-01 13:53:00,95.66,12.45,,13.13,HCPCA,1201,-123.39000,41.79000
58,2018-08-01 13:57:00,94.91,12.5,,13.31,HCPCA,1201,-123.39000,41.79000
59,2018-08-01 14:04:00,93.39,12.41,,13.47,HCPCA,1201,-123.39000,41.79000
60,2018-08-01 14:08:00,92.75,12.43,,13.59,HCPCA,1201,-123.39000,41.79000
61,2018-08-01 14:12:00,92.57,12.44,,13.63,HCPCA,1201,-123.39000,41.79000
62,2018-08-01 14:16:00,92.62,12.47,,13.66,HCPCA,1201,-123.39000,41.79000
63,2018-08-01 14:20:00,92.32,12.48,,13.72,HCPCA,1201,-123.39000,41.79000
64,2018-08-01 14:24:00,91.96,12.47,,13.77,HCPCA,1201,-123.39000,41.79000
65,2018-08-01 14:28:00,91.94,12.54,,13.84,HCPCA,1201,-123.39000,41.79000
66,2018-08-01 14:33:00,91.92,12.62,,13.92,HCPCA,1201,-123.39000,41.79000
67,2018-08-01 14:37:00,91.57,12.67,,14.03,HCPCA,1201,-123.39000,41.79000
68,2018-08-01 14:41:00,90.95,12.65,,14.12,HCPCA,1201,-123.39000,41.79000
69,2018-08-01 14:45:00,90.4,12.68,,14.24,HCPCA,1201,-123.39000,41.79000
70,2018-08-01 14:49:00,90.23,12.65,,14.24,HCPCA,1201,-123.39000,41.79000
71,2018-08-01 14:53:00,90.07,12.85,,14.47,HCPCA,1201,-123.39000,41.79000
72,2018-08-01 14:57:00,89.05,12.8,,14.6,HCPCA,1201,-123.39000,41.79000
73,2018-08-01 15:04:00,87.73,12.82,,14.85,HCPCA,1201,-123.39000,41.79000
74,2018-08-01 15:08:00,88.15,12.91,,14.87,HCPCA,1201,-123.39000,41.79000
75,2018-08-01 15:12:00,87.54,12.93,,15.0,HCPCA,1201,-123.39000,41.79000
76,2018-08-01 15:16:00,87.25,13.0,,15.12,HCPCA,1201,-123.39000,41.79000
77,2018-08-01 15:20:00,86.04,13.08,,15.42,HCPCA,1201,-123.39000,41.79000
78,2018-08-01 15:24:00,85.37,13.29,,15.76,HCPCA,1201,-123.39000,41.79000
79,2018-08-01 15:28:00,83.76,13.3,,16.07,HCPCA,1201,-123.39000,41.79000
80,2018-08-01 15:33:00,83.82,13.27,,16.03,HCPCA,1201,-123.39000,41.79000
81,2018-08-01 15:37:00,82.92,13.25,,16.18,HCPCA,1201,-123.39000,41.79000
82,2018-08-01 15:41:00,83.14,13.57,,16.46,HCPCA,1201,-123.39000,41.79000
83,2018-08-01 15:45:00,81.67,13.35,,16.52,HCPCA,1201,-123.39000,41.79000
84,2018-08-01 15:49:00,81.56,13.65,,16.85,HCPCA,1201,-123.39000,41.79000
85,2018-08-01 15:53:00,80.78,13.57,,16.92,HCPCA,1201,-123.39000,41.79000
86,2018-08-01 15:57:00,80.08,13.4,,16.88,HCPCA,1201,-123.39000,41.79000
87,2018-08-01 16:04:00,77.83,13.4,,17.34,HCPCA,1201,-123.39000,41.79000
88,2018-08-01 16:08:00,78.02,13.32,,17.21,HCPCA,1201,-123.39000,41.79000
89,2018-08-01 16:12:00,79.06,13.56,,17.25,HCPCA,1201,-123.39000,41.79000
90,2018-08-01 16:16:00,77.02,13.38,,17.48,HCPCA,1201,-123.39000,41.79000
91,2018-08-01 16:20:00,76.88,13.67,,17.81,HCPCA,1201,-123.39000,41.79000
92,2018-08-01 16:24:00,74.68,13.61,,18.21,HCPCA,1201,-123.39000,41.79000
93,2018-08-01 16:28:00,73.21,13.55,,18.47,HCPCA,1201,-123.39000,41.79000
94,2018-08-01 16:33:00,72.76,13.66,,18.68,HCPCA,1201,-123.39000,41.79000
95,2018-08-01 16:37:00,71.22,13.57,,18.93,HCPCA,1201,-123.39000,41.79000
96,2018-08-01 16:41:00,71.57,13.92,,19.21,HCPCA,1201,-123.39000,41.79000
97,2018-08-01 16:45:00,68.7,13.74,,19.69,HCPCA,1201,-123.39000,41.79000
98,2018-08-01 16:49:00,67.87,13.8,,19.95,HCPCA,1201,-123.39000,41.79000
99,2018-08-01 16:53:00,68.23,14.29,,20.37,HCPCA,1201,-123.39000,41.79000
100,2018-08-01 16:57:00,66.22,14.31,,20.88,HCPCA,1201,-123.39000,41.79000
101,2018-08-01 17:04:00,66.2,14.36,,20.94,HCPCA,1201,-123.39000,41.79000
102,2018-08-01 17:08:00,67.27,14.12,,20.42,HCPCA,1201,-123.39000,41.79000
103,2018-08-01 17:12:00,66.03,14.56,,21.19,HCPCA,1201,-123.39000,41.79000
104,2018-08-01 17:16:00,64.99,14.07,,20.93,HCPCA,1201,-123.39000,41.79000
105,2018-08-01 17:20:00,64.12,14.17,,21.26,HCPCA,1201,-123.39000,41.79000
106,2018-08-01 17:24:00,63.89,14.27,,21.42,HCPCA,1201,-123.39000,41.79000
107,2018-08-01 17:28:00,62.32,14.68,,22.26,HCPCA,1201,-123.39000,41.79000
108,2018-08-01 17:33:00,59.91,14.48,,22.69,HCPCA,1201,-123.39000,41.79000
109,2018-08-01 17:37:00,61.94,15.01,,22.71,HCPCA,1201,-123.39000,41.79000
110,2018-08-01 17:41:00,61.14,14.44,,22.32,HCPCA,1201,-123.39000,41.79000
111,2018-08-01 17:45:00,59.06,14.56,,23.02,HCPCA,1201,-123.39000,41.79000
112,2018-08-01 17:49:00,60.81,14.65,,22.63,HCPCA,1201,-123.39000,41.79000
113,2018-08-01 17:53:00,58.35,14.64,,23.3,HCPCA,1201,-123.39000,41.79000
114,2018-08-01 17:57:00,58.01,14.86,,23.63,HCPCA,1201,-123.39000,41.79000
115,2018-08-01 18:04:00,55.88,14.43,,23.79,HCPCA,1201,-123.39000,41.79000
116,2018-08-01 18:08:00,55.95,14.84,,24.21,HCPCA,1201,-123.39000,41.79000
117,2018-08-01 18:12:00,52.21,14.21,,24.68,HCPCA,1201,-123.39000,41.79000
118,2018-08-01 18:16:00,52.88,14.36,,24.63,HCPCA,1201,-123.39000,41.79000
119,2018-08-01 18:20:00,54.54,14.72,,24.5,HCPCA,1201,-123.39000,41.79000
120,2018-08-01 18:24:00,53.19,14.35,,24.52,HCPCA,1201,-123.39000,41.79000
121,2018-08-01 18:28:00,53.43,14.32,,24.42,HCPCA,1201,-123.39000,41.79000
122,2018-08-01 18:33:00,48.99,14.07,,25.59,HCPCA,1201,-123.39000,41.79000
123,2018-08-01 18:37:00,47.44,14.02,,26.08,HCPCA,1201,-123.39000,41.79000
124,2018-08-01 18:41:00,47.91,14.21,,26.12,HCPCA,1201,-123.39000,41.79000
125,2018-08-01 18:45:00,47.31,14.01,,26.11,HCPCA,1201,-123.39000,41.79000
126,2018-08-01 18:49:00,46.49,14.34,27.01,26.76,HCPCA,1201,-123.39000,41.79000
127,2018-08-01 18:53:00,47.46,14.12,,26.18,HCPCA,1201,-123.39000,41.79000
128,2018-08-01 18:57:00,46.77,14.8,27.37,27.16,HCPCA,1201,-123.39000,41.79000
129,2018-08-01 19:04:00,43.24,13.6,27.17,27.18,HCPCA,1201,-123.39000,41.79000
130,2018-08-01 19:08:00,45.91,14.76,27.56,27.44,HCPCA,1201,-123.39000,41.79000
131,2018-08-01 19:12:00,43.89,14.77,28.15,28.21,HCPCA,1201,-123.39000,41.79000
132,2018-08-01 19:16:00,43.15,14.26,27.83,27.94,HCPCA,1201,-123.39000,41.79000
133,2018-08-01 19:20:00,45.64,14.93,27.81,27.72,HCPCA,1201,-123.39000,41.79000
134,2018-08-01 19:24:00,45.66,14.97,27.85,27.76,HCPCA,1201,-123.39000,41.79000
135,2018-08-01 19:28:00,42.88,14.39,28.05,28.19,HCPCA,1201,-123.39000,41.79000
136,2018-08-01 19:33:00,45.37,15.02,27.98,27.92,HCPCA,1201,-123.39000,41.79000
137,2018-08-01 19:37:00,43.26,14.87,28.45,28.56,HCPCA,1201,-123.39000,41.79000
138,2018-08-01 19:41:00,43.08,15.05,28.71,28.83,HCPCA,1201,-123.39000,41.79000
139,2018-08-01 19:45:00,42.47,15.22,29.12,29.26,HCPCA,1201,-123.39000,41.79000
140,2018-08-01 19:49:00,43.18,15.07,28.7,28.81,HCPCA,1201,-123.39000,41.79000
141,2018-08-01 19:53:00,44.0,15.28,28.68,28.72,HCPCA,1201,-123.39000,41.79000
142,2018-08-01 19:57:00,43.41,15.68,29.38,29.4,HCPCA,1201,-123.39000,41.79000
143,2018-08-01 20:04:00,42.85,15.51,29.35,29.43,HCPCA,1201,-123.39000,41.79000
144,2018-08-01 20:08:00,43.9,15.97,29.58,29.52,HCPCA,1201,-123.39000,41.79000
145,2018-08-01 20:12:00,42.4,15.75,29.82,29.87,HCPCA,1201,-123.39000,41.79000
146,2018-08-01 20:16:00,40.9,15.44,29.97,30.15,HCPCA,1201,-123.39000,41.79000
147,2018-08-01 20:20:00,40.81,15.37,29.91,30.11,HCPCA,1201,-123.39000,41.79000
148,2018-08-01 20:24:00,41.34,16.08,30.68,30.67,HCPCA,1201,-123.39000,41.79000
149,2018-08-01 20:28:00,40.31,16.08,31.1,31.11,HCPCA,1201,-123.39000,41.79000
150,2018-08-01 20:33:00,41.38,15.95,30.48,30.51,HCPCA,1201,-123.39000,41.79000
151,2018-08-01 20:37:00,39.1,15.49,30.76,30.98,HCPCA,1201,-123.39000,41.79000
152,2018-08-01 20:41:00,37.79,14.87,30.46,30.88,HCPCA,1201,-123.39000,41.79000
153,2018-08-01 20:45:00,35.56,14.02,30.3,30.98,HCPCA,1201,-123.39000,41.79000
154,2018-08-01 20:49:00,34.4,14.12,30.96,31.66,HCPCA,1201,-123.39000,41.79000
155,2018-08-01 20:53:00,35.77,14.37,30.67,31.27,HCPCA,1201,-123.39000,41.79000
156,2018-08-01 20:57:00,34.29,14.17,31.09,31.78,HCPCA,1201,-123.39000,41.79000
157,2018-08-01 21:04:00,33.58,13.89,31.05,31.82,HCPCA,1201,-123.39000,41.79000
158,2018-08-01 21:08:00,33.52,14.47,31.9,32.51,HCPCA,1201,-123.39000,41.79000
159,2018-08-01 21:12:00,34.25,14.5,31.57,32.17,HCPCA,1201,-123.39000,41.79000
160,2018-08-01 21:16:00,34.99,14.85,31.71,32.19,HCPCA,1201,-123.39000,41.79000
161,2018-08-01 21:20:00,34.15,14.7,31.91,32.44,HCPCA,1201,-123.39000,41.79000
162,2018-08-01 21:24:00,35.23,15.18,32.08,32.44,HCPCA,1201,-123.39000,41.79000
163,2018-08-01 21:28:00,32.05,14.2,32.29,32.99,HCPCA,1201,-123.39000,41.79000
164,2018-08-01 21:33:00,31.42,14.2,32.64,33.33,HCPCA,1201,-123.39000,41.79000
165,2018-08-01 21:37:00,31.1,14.25,32.9,33.57,HCPCA,1201,-123.39000,41.79000
166,2018-08-01 21:41:00,30.01,13.71,32.72,33.57,HCPCA,1201,-123.39000,41.79000
167,2018-08-01 21:45:00,31.65,14.34,32.71,33.36,HCPCA,1201,-123.39000,41.79000
168,2018-08-01 21:49:00,32.07,14.49,32.7,33.3,HCPCA,1201,-123.39000,41.79000
169,2018-08-01 21:53:00,31.76,14.64,33.11,33.64,HCPCA,1201,-123.39000,41.79000
170,2018-08-01 21:57:00,31.53,14.81,33.52,33.97,HCPCA,1201,-123.39000,41.79000
171,2018-08-01 22:04:00,30.75,14.23,33.07,33.74,HCPCA,1201,-123.39000,41.79000
172,2018-08-01 22:08:00,31.16,14.19,32.78,33.47,HCPCA,1201,-123.39000,41.79000
173,2018-08-01 22:12:00,31.81,14.71,33.2,33.7,HCPCA,1201,-123.39000,41.79000
174,2018-08-01 22:16:00,31.45,14.71,33.41,33.9,HCPCA,1201,-123.39000,41.79000
175,2018-08-01 22:20:00,31.64,14.66,33.21,33.73,HCPCA,1201,-123.39000,41.79000
176,2018-08-01 22:24:00,31.34,14.56,33.24,33.79,HCPCA,1201,-123.39000,41.79000
177,2018-08-01 22:28:00,31.58,14.86,33.56,33.99,HCPCA,1201,-123.39000,41.79000
178,2018-08-01 22:33:00,31.44,14.76,33.49,33.96,HCPCA,1201,-123.39000,41.79000
179,2018-08-01 22:37:00,32.24,14.84,33.15,33.61,HCPCA,1201,-123.39000,41.79000
180,2018-08-01 22:41:00,31.9,15.04,33.66,34.02,HCPCA,1201,-123.39000,41.79000
181,2018-08-01 22:45:00,32.53,15.74,34.43,34.47,HCPCA,1201,-123.39000,41.79000
182,2018-08-01 22:49:00,31.91,15.26,34.01,34.27,HCPCA,1201,-123.39000,41.79000
183,2018-08-01 22:53:00,31.0,14.61,33.5,34.03,HCPCA,1201,-123.39000,41.79000
184,2018-08-01 22:57:00,31.35,14.28,32.8,33.46,HCPCA,1201,-123.39000,41.79000
185,2018-08-01 23:04:00,30.01,13.36,32.23,33.18,HCPCA,1201,-123.39000,41.79000
186,2018-08-01 23:08:00,29.99,13.3,32.15,33.12,HCPCA,1201,-123.39000,41.79000
187,2018-08-01 23:12:00,30.16,13.41,32.2,33.14,HCPCA,1201,-123.39000,41.79000
188,2018-08-01 23:16:00,29.84,13.48,32.49,33.41,HCPCA,1201,-123.39000,41.79000
189,2018-08-01 23:20:00,30.15,13.36,32.13,33.09,HCPCA,1201,-123.39000,41.79000
190,2018-08-01 23:24:00,30.15,13.38,32.17,33.12,HCPCA,1201,-123.39000,41.79000
191,2018-08-01 23:28:00,30.29,13.85,32.77,33.57,HCPCA,1201,-123.39000,41.79000
192,2018-08-01 23:33:00,29.82,13.67,32.78,33.64,HCPCA,1201,-123.39000,41.79000
193,2018-08-01 23:37:00,31.11,14.22,32.85,33.53,HCPCA,1201,-123.39000,41.79000
194,2018-08-01 23:41:00,31.13,14.39,33.09,33.71,HCPCA,1201,-123.39000,41.79000
195,2018-08-01 23:45:00,31.43,14.41,32.94,33.56,HCPCA,1201,-123.39000,41.79000
196,2018-08-01 23:49:00,31.53,14.46,32.97,33.57,HCPCA,1201,-123.39000,41.79000
197,2018-08-01 23:53:00,29.6,13.63,32.85,33.72,HCPCA,1201,-123.39000,41.79000
198,2018-08-01 23:57:00,34.22,15.59,33.23,33.41,HCPCA,1201,-123.39000,41.79000
199,2018-08-02 00:00:00,32.44,14.64,32.73,33.27,HCPCA,1201,-123.39000,41.79000
200,2018-08-02 10:04:00,79.36,9.52,,13.04,HCPCA,1201,-123.39000,41.79000
201,2018-08-02 10:08:00,77.72,9.32,,13.16,HCPCA,1201,-123.39000,41.79000
202,2018-08-02 10:12:00,78.29,9.3,,13.03,HCPCA,1201,-123.39000,41.79000
203,2018-08-02 10:16:00,79.26,9.38,,12.92,HCPCA,1201,-123.39000,41.79000
204,2018-08-02 10:20:00,80.39,9.5,,12.83,HCPCA,1201,-123.39000,41.79000
205,2018-08-02 10:24:00,81.87,9.76,,12.81,HCPCA,1201,-123.39000,41.79000
206,2018-08-02 10:28:00,80.78,9.51,,12.76,HCPCA,1201,-123.39000,41.79000
207,2018-08-02 10:33:00,82.08,9.72,,12.73,HCPCA,1201,-123.39000,41.79000
208,2018-08-02 10:37:00,82.17,9.63,,12.62,HCPCA,1201,-123.39000,41.79000
209,2018-08-02 10:41:00,80.98,9.38,,12.59,HCPCA,1201,-123.39000,41.79000
210,2018-08-02 10:45:00,79.92,9.13,,12.54,HCPCA,1201,-123.39000,41.79000
211,2018-08-02 10:49:00,78.94,8.92,,12.51,HCPCA,1201,-123.39000,41.79000
212,2018-08-02 10:53:00,77.65,8.58,,12.41,HCPCA,1201,-123.39000,41.79000
213,2018-08-02 10:57:00,77.98,8.55,,12.32,HCPCA,1201,-123.39000,41.79000
214,2018-08-02 11:04:00,78.19,8.49,,12.21,HCPCA,1201,-123.39000,41.79000
215,2018-08-02 11:08:00,79.01,8.49,,12.06,HCPCA,1201,-123.39000,41.79000
216,2018-08-02 11:12:00,79.87,8.64,,12.04,HCPCA,1201,-123.39000,41.79000
217,2018-08-02 11:16:00,83.68,9.27,,11.97,HCPCA,1201,-123.39000,41.79000
218,2018-08-02 11:20:00,85.66,9.54,,11.89,HCPCA,1201,-123.39000,41.79000
219,2018-08-02 11:24:00,83.98,9.17,,11.82,HCPCA,1201,-123.39000,41.79000
220,2018-08-02 11:28:00,82.22,8.74,,11.7,HCPCA,1201,-123.39000,41.79000
221,2018-08-02 11:33:00,82.64,8.78,,11.67,HCPCA,1201,-123.39000,41.79000
222,2018-08-02 11:37:00,81.6,8.7,,11.78,HCPCA,1201,-123.39000,41.79000
223,2018-08-02 11:41:00,80.67,8.63,,11.88,HCPCA,1201,-123.39000,41.79000
224,2018-08-02 11:45:00,79.93,8.52,,11.91,HCPCA,1201,-123.39000,41.79000
225,2018-08-02 11:49:00,79.94,8.48,,11.87,HCPCA,1201,-123.39000,41.79000
226,2018-08-02 11:53:00,80.76,8.45,,11.68,HCPCA,1201,-123.39000,41.79000
227,2018-08-02 11:57:00,81.21,8.39,,11.53,HCPCA,1201,-123.39000,41.79000
228,2018-08-02 12:00:00,81.3,8.38,,11.51,HCPCA,1201,-123.39000,41.79000
229,2018-08-02 12:04:00,81.93,8.42,,11.43,HCPCA,1201,-123.39000,41.79000
230,2018-08-02 12:08:00,82.22,8.38,,11.33,HCPCA,1201,-123.39000,41.79000
231,2018-08-02 12:12:00,82.38,8.3,,11.22,HCPCA,1201,-123.39000,41.79000
232,2018-08-02 12:16:00,82.69,8.27,,11.14,HCPCA,1201,-123.39000,41.79000
233,2018-08-02 12:20:00,82.86,8.23,,11.06,HCPCA,1201,-123.39000,41.79000
234,2018-08-02 12:24:00,82.32,8.1,,11.03,HCPCA,1201,-123.39000,41.79000
235,2018-08-02 12:28:00,82.11,8.06,,11.03,HCPCA,1201,-123.39000,41.79000
236,2018-08-02 12:33:00,82.63,8.1,,10.97,HCPCA,1201,-123.39000,41.79000
237,2018-08-02 12:37:00,82.69,8.05,,10.91,HCPCA,1201,-123.39000,41.79000
238,2018-08-02 12:41:00,83.5,8.17,,10.88,HCPCA,1201,-123.39000,41.79000
239,2018-08-02 12:45:00,83.89,8.22,,10.86,HCPCA,1201,-123.39000,41.79000
240,2018-08-02 12:49:00,83.69,8.08,,10.76,HCPCA,1201,-123.39000,41.79000
241,2018-08-02 12:53:00,84.0,8.07,,10.69,HCPCA,1201,-123.39000,41.79000
242,2018-08-02 12:57:00,84.43,8.13,,10.68,HCPCA,1201,-123.39000,41.79000
243,2018-08-02 13:00:00,84.13,7.97,,10.57,HCPCA,1201,-123.39000,41.79000
244,2018-08-02 13:04:00,84.24,7.93,,10.51,HCPCA,1201,-123.39000,41.79000
245,2018-08-02 13:08:00,84.0,7.82,,10.44,HCPCA,1201,-123.39000,41.79000
246,2018-08-02 13:12:00,83.79,7.71,,10.36,HCPCA,1201,-123.39000,41.79000
247,2018-08-02 13:16:00,83.7,7.64,,10.31,HCPCA,1201,-123.39000,41.79000
248,2018-08-02 13:20:00,83.75,7.77,,10.43,HCPCA,1201,-123.39000,41.79000
249,2018-08-02 13:24:00,83.66,7.76,,10.44,HCPCA,1201,-123.39000,41.79000
250,2018-08-02 13:28:00,83.96,7.77,,10.39,HCPCA,1201,-123.39000,41.79000
251,2018-08-02 13:33:00,84.25,7.71,,10.28,HCPCA,1201,-123.39000,41.79000
252,2018-08-02 13:37:00,84.81,7.74,,10.21,HCPCA,1201,-123.39000,41.79000
253,2018-08-02 13:41:00,84.93,7.86,,10.31,HCPCA,1201,-123.39000,41.79000
254,2018-08-02 13:45:00,84.79,7.87,,10.35,HCPCA,1201,-123.39000,41.79000
255,2018-08-02 13:49:00,84.78,7.86,,10.34,HCPCA,1201,-123.39000,41.79000
256,2018-08-02 13:53:00,85.07,7.97,,10.4,HCPCA,1201,-123.39000,41.79000
257,2018-08-02 13:57:00,84.94,8.03,,10.48,HCPCA,1201,-123.39000,41.79000
258,2018-08-02 14:04:00,86.64,8.46,,10.62,HCPCA,1201,-123.39000,41.79000
259,2018-08-02 14:08:00,86.44,8.46,,10.65,HCPCA,1201,-123.39000,41.79000
260,2018-08-02 14:12:00,85.58,8.34,,10.68,HCPCA,1201,-123.39000,41.79000
261,2018-08-02 14:16:00,86.77,8.62,,10.76,HCPCA,1201,-123.39000,41.79000
262,2018-08-02 14:20:00,86.12,8.6,,10.85,HCPCA,1201,-123.39000,41.79000
263,2018-08-02 14:24:00,85.18,8.49,,10.91,HCPCA,1201,-123.39000,41.79000
264,2018-08-02 14:28:00,84.66,8.51,,11.02,HCPCA,1201,-123.39000,41.79000
265,2018-08-02 14:33:00,83.43,8.4,,11.13,HCPCA,1201,-123.39000,41.79000
266,2018-08-02 14:37:00,83.62,8.63,,11.33,HCPCA,1201,-123.39000,41.79000
267,2018-08-02 14:41:00,82.81,8.69,,11.54,HCPCA,1201,-123.39000,41.79000
268,2018-08-02 14:45:00,80.53,8.44,,11.71,HCPCA,1201,-123.39000,41.79000
269,2018-08-02 14:49:00,79.4,8.42,,11.91,HCPCA,1201,-123.39000,41.79000
270,2018-08-02 14:53:00,78.95,8.42,,11.99,HCPCA,1201,-123.39000,41.79000
271,2018-08-02 14:57:00,76.3,8.14,,12.23,HCPCA,1201,-123.39000,41.79000
272,2018-08-02 15:04:00,76.39,8.38,,12.46,HCPCA,1201,-123.39000,41.79000
273,2018-08-02 15:08:00,76.57,8.55,,12.6,HCPCA,1201,-123.39000,41.79000
274,2018-08-02 15:12:00,72.14,8.0,,12.95,HCPCA,1201,-123.39000,41.79000
275,2018-08-02 15:16:00,73.42,8.46,,13.15,HCPCA,1201,-123.39000,41.79000
276,2018-08-02 15:20:00,71.89,8.3,,13.31,HCPCA,1201,-123.39000,41.79000
277,2018-08-02 15:24:00,69.55,8.11,,13.62,HCPCA,1201,-123.39000,41.79000
278,2018-08-02 15:28:00,70.68,8.63,,13.92,HCPCA,1201,-123.39000,41.79000
279,2018-08-02 15:33:00,70.16,8.6,,14.0,HCPCA,1201,-123.39000,41.79000
280,2018-08-02 15:37:00,69.89,8.79,,14.26,HCPCA,1201,-123.39000,41.79000
281,2018-08-02 15:41:00,69.16,8.94,,14.58,HCPCA,1201,-123.39000,41.79000
282,2018-08-02 15:45:00,68.37,9.18,,15.01,HCPCA,1201,-123.39000,41.79000
