,date_time,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,SW,3.04,11.33,32.14,234.0,25.6,1.04,33.61,PG059,2864,-120.91889,39.18612
1,2018-08-01 00:10:00,SW,3.72,11.93,31.78,217.8,27.41,1.69,33.11,PG059,2864,-120.91889,39.18612
2,2018-08-01 00:20:00,SW,3.13,11.69,31.57,217.6,27.24,1.45,32.94,PG059,2864,-120.91889,39.18612
3,2018-08-01 00:30:00,SW,3.24,11.76,31.7,218.4,27.18,1.24,33.06,PG059,2864,-120.91889,39.18612
4,2018-08-01 00:40:00,SW,3.24,11.94,31.47,217.8,27.96,1.36,32.78,PG059,2864,-120.91889,39.18612
5,2018-08-01 00:50:00,SW,3.13,12.1,31.34,222.8,28.54,1.44,32.61,PG059,2864,-120.91889,39.18612
6,2018-08-01 01:00:00,SW,3.33,11.97,31.05,216.8,28.75,1.32,32.33,PG059,2864,-120.91889,39.18612
7,2018-08-01 01:10:00,SW,3.33,11.76,30.75,213.8,28.79,1.45,32.06,PG059,2864,-120.91889,39.18612
8,2018-08-01 01:20:00,SW,2.16,12.15,30.67,219.4,29.83,1.13,31.89,PG059,2864,-120.91889,39.18612
9,2018-08-01 01:30:00,SW,2.74,11.79,30.34,213.9,29.62,1.43,31.61,PG059,2864,-120.91889,39.18612
10,2018-08-01 01:40:00,SW,2.16,11.86,30.16,219.8,30.13,1.04,31.39,PG059,2864,-120.91889,39.18612
11,2018-08-01 01:50:00,SW,1.96,12.01,29.99,219.6,30.82,0.99,31.17,PG059,2864,-120.91889,39.18612
12,2018-08-01 02:00:00,SW,2.35,11.82,29.65,217.5,31.05,0.9,30.83,PG059,2864,-120.91889,39.18612
13,2018-08-01 02:10:00,SW,1.18,12.05,29.47,222.7,32.01,0.65,30.56,PG059,2864,-120.91889,39.18612
14,2018-08-01 02:20:00,SW,1.47,11.98,29.26,223.9,32.31,0.59,30.33,PG059,2864,-120.91889,39.18612
15,2018-08-01 02:30:00,SW,1.57,12.63,29.16,231.4,34.25,0.53,30.06,PG059,2864,-120.91889,39.18612
16,2018-08-01 02:40:00,SW,1.47,12.39,28.92,224.1,34.17,0.91,29.83,PG059,2864,-120.91889,39.18612
17,2018-08-01 02:50:00,SW,1.18,12.74,28.59,222.1,36.01,0.34,29.33,PG059,2864,-120.91889,39.18612
18,2018-08-01 03:00:00,SW,1.08,12.46,28.15,233.7,36.39,0.25,28.83,PG059,2864,-120.91889,39.18612
19,2018-08-01 03:10:00,SW,0.39,12.21,27.94,233.6,36.27,0.03,28.61,PG059,2864,-120.91889,39.18612
20,2018-08-01 03:20:00,NNW,0.98,12.36,27.81,345.5,37.1,0.24,28.39,PG059,2864,-120.91889,39.18612
21,2018-08-01 03:30:00,NE,0.59,13.04,27.65,37.34,39.72,0.07,28.0,PG059,2864,-120.91889,39.18612
22,2018-08-01 03:40:00,NE,1.28,13.32,27.46,41.58,41.24,0.72,27.67,PG059,2864,-120.91889,39.18612
23,2018-08-01 03:50:00,NE,1.86,13.32,26.94,55.74,43.2,0.98,26.89,PG059,2864,-120.91889,39.18612
24,2018-08-01 04:00:00,NE,1.86,13.41,,52.19,45.33,1.01,26.18,PG059,2864,-120.91889,39.18612
25,2018-08-01 04:10:00,NE,1.67,13.52,,45.41,46.99,0.81,25.69,PG059,2864,-120.91889,39.18612
