,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,precip_accum_since_local_midnight_set_1,pressure_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,relative_humidity_set_1,solar_radiation_set_1,precip_accum_24_hour_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,101354.56,,0.45,0.0,94847.07,15.87,33.27,,0.0,35.0,132.0,0.0,100873.42,33.33,C1909,1824,-121.61190,39.75878
1,2018-08-01 00:05:00,101354.56,,0.45,0.0,94847.07,16.73,33.66,,0.0,37.0,123.0,0.0,100873.39,33.33,C1909,1824,-121.61190,39.75878
2,2018-08-01 00:10:00,101354.56,,1.79,0.0,94847.07,16.73,33.66,,0.0,37.0,113.0,0.0,100873.39,33.33,C1909,1824,-121.61190,39.75878
3,2018-08-01 00:15:00,101354.56,,1.79,0.0,94847.07,17.15,33.87,,0.0,38.0,105.0,0.0,100873.37,33.33,C1909,1824,-121.61190,39.75878
4,2018-08-01 00:20:00,101354.56,,0.45,0.0,94847.07,16.73,33.66,,0.0,37.0,102.0,0.0,100873.39,33.33,C1909,1824,-121.61190,39.75878
5,2018-08-01 00:25:00,101354.56,,0.0,0.0,94847.07,16.31,33.46,,0.0,36.0,100.0,0.0,100873.4,33.33,C1909,1824,-121.61190,39.75878
6,2018-08-01 00:30:00,101354.56,,0.0,0.0,94847.07,16.24,32.85,,0.0,37.0,102.0,0.0,100884.51,32.78,C1909,1824,-121.61190,39.75878
7,2018-08-01 00:35:00,101320.7,,0.0,0.0,94815.38,17.47,33.44,,0.0,40.0,98.0,0.0,100850.75,32.78,C1909,1824,-121.61190,39.75878
8,2018-08-01 00:40:00,101320.7,,0.0,0.0,94815.38,16.96,32.6,,0.0,40.0,97.0,0.0,100862.12,32.22,C1909,1824,-121.61190,39.75878
9,2018-08-01 00:45:00,101320.7,,0.0,0.0,94815.38,16.96,32.6,,0.0,40.0,95.0,0.0,100862.12,32.22,C1909,1824,-121.61190,39.75878
10,2018-08-01 00:50:00,101320.7,,0.0,0.0,94815.38,17.35,32.79,,0.0,41.0,91.0,0.0,100862.1,32.22,C1909,1824,-121.61190,39.75878
11,2018-08-01 00:55:00,101320.7,,0.0,0.0,94815.38,18.47,33.39,,0.0,44.0,90.0,0.0,100862.06,32.22,C1909,1824,-121.61190,39.75878
12,2018-08-01 01:00:00,101320.7,,0.0,0.0,94815.38,17.97,32.52,,0.0,44.0,84.0,0.0,100873.26,31.67,C1909,1824,-121.61190,39.75878
13,2018-08-01 01:05:00,101286.84,,0.0,0.0,94783.7,17.6,32.34,,0.0,43.0,79.0,0.0,100839.57,31.67,C1909,1824,-121.61190,39.75878
14,2018-08-01 01:10:00,101320.7,,0.0,0.0,94815.38,18.32,32.72,,0.0,45.0,77.0,0.0,100873.25,31.67,C1909,1824,-121.61190,39.75878
15,2018-08-01 01:15:00,101286.84,,0.0,0.0,94783.7,17.46,31.69,,0.0,44.0,72.0,0.0,100851.01,31.11,C1909,1824,-121.61190,39.75878
16,2018-08-01 01:20:00,101286.84,,0.0,0.0,94783.7,17.81,31.86,,0.0,45.0,69.0,0.0,100850.99,31.11,C1909,1824,-121.61190,39.75878
17,2018-08-01 01:25:00,101286.84,,0.0,0.0,94783.7,18.16,32.04,,0.0,46.0,65.0,0.0,100850.98,31.11,C1909,1824,-121.61190,39.75878
18,2018-08-01 01:30:00,101286.84,,0.0,0.0,94783.7,18.5,32.22,,0.0,47.0,86.0,0.0,100850.96,31.11,C1909,1824,-121.61190,39.75878
19,2018-08-01 01:35:00,101286.84,,0.0,0.0,94783.7,18.84,32.41,,0.0,48.0,56.0,0.0,100850.95,31.11,C1909,1824,-121.61190,39.75878
20,2018-08-01 01:40:00,101286.84,,0.0,0.0,94783.7,19.17,32.6,,0.0,49.0,53.0,0.0,100850.93,31.11,C1909,1824,-121.61190,39.75878
21,2018-08-01 01:45:00,101286.84,,0.0,0.0,94783.7,18.98,31.91,,0.0,50.0,51.0,0.0,100862.2,30.56,C1909,1824,-121.61190,39.75878
22,2018-08-01 01:50:00,101252.97,,0.0,0.0,94752.0,18.66,31.73,,0.0,49.0,47.0,0.0,100828.49,30.56,C1909,1824,-121.61190,39.75878
23,2018-08-01 01:55:00,101286.84,,0.0,0.0,94783.7,18.66,31.73,,0.0,49.0,44.0,0.0,100862.22,30.56,C1909,1824,-121.61190,39.75878
24,2018-08-01 02:00:00,101286.84,,0.0,0.0,94783.7,18.14,30.89,,0.0,49.0,40.0,0.0,100873.76,30.0,C1909,1824,-121.61190,39.75878
25,2018-08-01 02:05:00,101286.84,,0.0,0.0,94783.7,18.46,31.05,,0.0,50.0,35.0,0.0,100873.74,30.0,C1909,1824,-121.61190,39.75878
26,2018-08-01 02:10:00,101286.84,,0.0,0.0,94783.7,18.46,31.05,,0.0,50.0,32.0,0.0,100873.74,30.0,C1909,1824,-121.61190,39.75878
27,2018-08-01 02:15:00,101286.84,,0.0,0.0,94783.7,18.26,30.39,,0.0,51.0,30.0,0.0,100885.31,29.44,C1909,1824,-121.61190,39.75878
28,2018-08-01 02:20:00,101286.84,,0.0,0.0,94783.7,18.26,30.39,,0.0,51.0,26.0,0.0,100885.31,29.44,C1909,1824,-121.61190,39.75878
29,2018-08-01 02:25:00,101286.84,,0.0,0.0,94783.7,18.57,30.53,,0.0,52.0,23.0,0.0,100885.29,29.44,C1909,1824,-121.61190,39.75878
30,2018-08-01 02:30:00,101286.84,,0.0,0.0,94783.7,18.06,29.76,,0.0,52.0,19.0,0.0,100896.71,28.89,C1909,1824,-121.61190,39.75878
31,2018-08-01 02:35:00,101286.84,,0.0,0.0,94783.7,18.66,30.01,,0.0,54.0,16.0,0.0,100896.68,28.89,C1909,1824,-121.61190,39.75878
32,2018-08-01 02:40:00,101286.84,,0.0,0.0,94783.7,18.66,30.01,,0.0,54.0,12.0,0.0,100896.68,28.89,C1909,1824,-121.61190,39.75878
33,2018-08-01 02:45:00,101286.84,,0.0,0.0,94783.7,18.72,29.47,,0.0,56.0,11.0,0.0,100908.32,28.33,C1909,1824,-121.61190,39.75878
34,2018-08-01 02:50:00,101286.84,,0.0,0.0,94783.7,19.0,29.59,,0.0,57.0,9.0,0.0,100908.31,28.33,C1909,1824,-121.61190,39.75878
35,2018-08-01 02:55:00,101286.84,,0.0,0.0,94783.7,19.0,29.59,,0.0,57.0,7.0,0.0,100908.31,28.33,C1909,1824,-121.61190,39.75878
36,2018-08-01 03:00:00,101286.84,,0.0,0.0,94783.7,18.76,28.93,,0.0,58.0,5.0,0.0,100919.8,27.78,C1909,1824,-121.61190,39.75878
37,2018-08-01 03:05:00,101320.7,,0.0,0.0,94815.38,19.04,29.03,,0.0,59.0,0.0,0.0,100953.52,27.78,C1909,1824,-121.61190,39.75878
38,2018-08-01 03:10:00,101320.7,,0.0,0.0,94815.38,19.31,29.13,,0.0,60.0,0.0,0.0,100953.5,27.78,C1909,1824,-121.61190,39.75878
39,2018-08-01 03:15:00,101320.7,,0.0,0.0,94815.38,18.78,28.36,,0.0,60.0,0.0,0.0,100965.27,27.22,C1909,1824,-121.61190,39.75878
40,2018-08-01 03:20:00,101320.7,,0.0,0.0,94815.38,19.04,28.44,,0.0,61.0,0.0,0.0,100965.25,27.22,C1909,1824,-121.61190,39.75878
41,2018-08-01 03:25:00,101320.7,,0.0,0.0,94815.38,18.52,27.74,,0.0,61.0,0.0,0.0,100976.85,26.67,C1909,1824,-121.61190,39.75878
42,2018-08-01 03:30:00,101320.7,,0.0,0.0,94815.38,18.52,27.74,,0.0,61.0,0.0,0.0,100976.85,26.67,C1909,1824,-121.61190,39.75878
43,2018-08-01 03:35:00,101320.7,,0.0,0.0,94815.38,18.78,27.8,,0.0,62.0,0.0,0.0,100976.84,26.67,C1909,1824,-121.61190,39.75878
44,2018-08-01 03:40:00,101320.7,,0.0,0.0,94815.38,18.78,27.8,,0.0,62.0,0.0,0.0,100976.84,26.67,C1909,1824,-121.61190,39.75878
45,2018-08-01 03:45:00,101354.56,,0.45,0.0,94847.07,18.51,,,0.0,63.0,0.0,0.0,101022.43,26.11,C1909,1824,-121.61190,39.75878
46,2018-08-01 03:50:00,101354.56,,0.45,0.0,94847.07,18.51,,,0.0,63.0,0.0,0.0,101022.43,26.11,C1909,1824,-121.61190,39.75878
47,2018-08-01 03:55:00,101354.56,,0.0,0.0,94847.07,18.51,,,0.0,63.0,0.0,0.0,101022.43,26.11,C1909,1824,-121.61190,39.75878
48,2018-08-01 04:00:00,101354.56,,0.0,0.0,94847.07,18.76,,,0.0,64.0,0.0,0.0,101022.42,26.11,C1909,1824,-121.61190,39.75878
