,date_time,precip_accum_one_hour_set_1,precip_accum_six_hour_set_1,precip_accum_12_hour_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
1,2018-08-01 01:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
2,2018-08-01 02:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
3,2018-08-01 03:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
4,2018-08-01 04:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
5,2018-08-01 05:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
6,2018-08-01 06:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
7,2018-08-01 07:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
8,2018-08-01 08:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
9,2018-08-01 09:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
10,2018-08-01 10:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
11,2018-08-01 11:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
12,2018-08-01 12:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
13,2018-08-01 13:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
14,2018-08-01 14:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
15,2018-08-01 15:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
16,2018-08-01 16:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
17,2018-08-01 17:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
18,2018-08-01 18:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
19,2018-08-01 19:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
20,2018-08-01 20:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
21,2018-08-01 21:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
22,2018-08-01 22:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
23,2018-08-01 23:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
24,2018-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
25,2018-08-02 01:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
26,2018-08-02 02:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
27,2018-08-02 03:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
28,2018-08-02 04:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
29,2018-08-02 05:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
30,2018-08-02 06:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
31,2018-08-02 07:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
32,2018-08-02 08:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
33,2018-08-02 09:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
34,2018-08-02 10:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
35,2018-08-02 11:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
36,2018-08-02 12:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
37,2018-08-02 13:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
38,2018-08-02 14:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
39,2018-08-02 15:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
40,2018-08-02 16:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
41,2018-08-02 17:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
42,2018-08-02 18:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
43,2018-08-02 19:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
44,2018-08-02 20:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
45,2018-08-02 21:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
46,2018-08-02 22:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
47,2018-08-02 23:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
48,2018-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
49,2018-08-03 01:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
50,2018-08-03 02:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
51,2018-08-03 03:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
52,2018-08-03 04:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
53,2018-08-03 05:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
54,2018-08-03 06:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
55,2018-08-03 07:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
56,2018-08-03 08:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
57,2018-08-03 09:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
58,2018-08-03 10:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
59,2018-08-03 11:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
60,2018-08-03 12:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
61,2018-08-03 13:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
62,2018-08-03 14:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
63,2018-08-03 15:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
64,2018-08-03 16:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
65,2018-08-03 17:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
66,2018-08-03 18:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
67,2018-08-03 19:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
68,2018-08-03 20:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
69,2018-08-03 21:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
70,2018-08-03 22:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
71,2018-08-03 23:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
72,2018-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
73,2018-08-04 01:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
74,2018-08-04 02:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
75,2018-08-04 03:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
76,2018-08-04 04:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
77,2018-08-04 05:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
78,2018-08-04 06:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
79,2018-08-04 07:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
80,2018-08-04 08:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
81,2018-08-04 09:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
82,2018-08-04 10:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
83,2018-08-04 11:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
84,2018-08-04 12:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
85,2018-08-04 13:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
86,2018-08-04 14:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
87,2018-08-04 15:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
88,2018-08-04 16:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
89,2018-08-04 17:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
90,2018-08-04 18:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
91,2018-08-04 19:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
92,2018-08-04 20:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
93,2018-08-04 21:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
94,2018-08-04 22:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
95,2018-08-04 23:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
96,2018-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
97,2018-08-05 01:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
98,2018-08-05 02:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
99,2018-08-05 03:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
100,2018-08-05 04:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
101,2018-08-05 05:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
102,2018-08-05 06:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
103,2018-08-05 07:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
104,2018-08-05 08:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
105,2018-08-05 09:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
106,2018-08-05 10:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
107,2018-08-05 11:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
108,2018-08-05 12:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
109,2018-08-05 13:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
110,2018-08-05 14:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
111,2018-08-05 15:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
112,2018-08-05 16:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
113,2018-08-05 17:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
114,2018-08-05 18:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
115,2018-08-05 19:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
116,2018-08-05 20:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
117,2018-08-05 21:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
118,2018-08-05 22:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
119,2018-08-05 23:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
120,2018-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
121,2018-08-06 01:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
122,2018-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
123,2018-08-06 03:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
124,2018-08-06 04:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
125,2018-08-06 05:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
126,2018-08-06 06:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
127,2018-08-06 07:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
128,2018-08-06 08:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
129,2018-08-06 09:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
130,2018-08-06 10:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
131,2018-08-06 11:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
132,2018-08-06 12:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
133,2018-08-06 13:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
134,2018-08-06 14:00:00,0.0,0.0,0.0,0.0,0.0,COOPHONC1,370,-124.13,40.24
