,date_time,T_water_temp_set_1,precip_accum_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
49,2018-08-01 12:15:00,18.22,163.576,,HCTC1,693,-121.37167,39.36833
50,2018-08-01 12:30:00,17.94,163.576,,HCTC1,693,-121.37167,39.36833
51,2018-08-01 12:45:00,17.83,163.576,,HCTC1,693,-121.37167,39.36833
52,2018-08-01 13:00:00,17.61,163.576,0.0,HCTC1,693,-121.37167,39.36833
53,2018-08-01 13:15:00,17.44,163.576,,HCTC1,693,-121.37167,39.36833
54,2018-08-01 13:30:00,17.33,163.576,,HCTC1,693,-121.37167,39.36833
55,2018-08-01 13:45:00,17.39,163.576,,HCTC1,693,-121.37167,39.36833
56,2018-08-01 14:00:00,17.67,163.576,0.0,HCTC1,693,-121.37167,39.36833
57,2018-08-01 14:15:00,18.17,163.576,,HCTC1,693,-121.37167,39.36833
58,2018-08-01 14:30:00,19.17,163.576,,HCTC1,693,-121.37167,39.36833
59,2018-08-01 14:45:00,20.28,163.576,,HCTC1,693,-121.37167,39.36833
60,2018-08-01 15:00:00,21.61,163.576,0.0,HCTC1,693,-121.37167,39.36833
61,2018-08-01 15:15:00,22.83,163.576,,HCTC1,693,-121.37167,39.36833
62,2018-08-01 15:30:00,23.94,163.576,,HCTC1,693,-121.37167,39.36833
63,2018-08-01 15:45:00,25.11,163.576,,HCTC1,693,-121.37167,39.36833
64,2018-08-01 16:00:00,25.83,163.576,0.0,HCTC1,693,-121.37167,39.36833
65,2018-08-01 16:15:00,26.39,163.576,,HCTC1,693,-121.37167,39.36833
66,2018-08-01 16:30:00,26.94,163.576,,HCTC1,693,-121.37167,39.36833
67,2018-08-01 16:45:00,27.28,163.576,,HCTC1,693,-121.37167,39.36833
68,2018-08-01 17:00:00,27.94,163.576,0.0,HCTC1,693,-121.37167,39.36833
69,2018-08-01 17:15:00,28.78,163.576,,HCTC1,693,-121.37167,39.36833
70,2018-08-01 17:30:00,29.06,163.576,,HCTC1,693,-121.37167,39.36833
71,2018-08-01 17:45:00,30.06,163.576,,HCTC1,693,-121.37167,39.36833
72,2018-08-01 18:00:00,29.94,163.576,0.0,HCTC1,693,-121.37167,39.36833
73,2018-08-01 18:15:00,30.94,163.576,,HCTC1,693,-121.37167,39.36833
74,2018-08-01 18:30:00,31.44,163.576,,HCTC1,693,-121.37167,39.36833
75,2018-08-01 18:45:00,31.94,163.576,,HCTC1,693,-121.37167,39.36833
76,2018-08-01 19:00:00,31.89,163.576,0.0,HCTC1,693,-121.37167,39.36833
77,2018-08-01 19:15:00,32.28,163.576,,HCTC1,693,-121.37167,39.36833
78,2018-08-01 19:30:00,33.33,163.576,,HCTC1,693,-121.37167,39.36833
79,2018-08-01 19:45:00,33.72,163.576,,HCTC1,693,-121.37167,39.36833
80,2018-08-01 20:00:00,33.28,163.576,0.0,HCTC1,693,-121.37167,39.36833
81,2018-08-01 20:15:00,34.56,163.576,,HCTC1,693,-121.37167,39.36833
82,2018-08-01 20:30:00,34.06,163.576,,HCTC1,693,-121.37167,39.36833
83,2018-08-01 20:45:00,33.67,163.576,,HCTC1,693,-121.37167,39.36833
84,2018-08-01 21:00:00,34.61,163.576,0.0,HCTC1,693,-121.37167,39.36833
85,2018-08-01 21:15:00,34.22,163.576,,HCTC1,693,-121.37167,39.36833
86,2018-08-01 21:30:00,34.5,163.576,,HCTC1,693,-121.37167,39.36833
87,2018-08-01 21:45:00,35.5,163.576,,HCTC1,693,-121.37167,39.36833
88,2018-08-01 22:00:00,35.72,163.576,0.0,HCTC1,693,-121.37167,39.36833
89,2018-08-01 22:15:00,36.11,163.576,,HCTC1,693,-121.37167,39.36833
90,2018-08-01 22:30:00,36.39,163.576,,HCTC1,693,-121.37167,39.36833
91,2018-08-01 22:45:00,36.39,163.576,,HCTC1,693,-121.37167,39.36833
92,2018-08-01 23:00:00,36.61,163.576,0.0,HCTC1,693,-121.37167,39.36833
93,2018-08-01 23:15:00,36.5,163.576,,HCTC1,693,-121.37167,39.36833
94,2018-08-01 23:30:00,35.78,163.576,,HCTC1,693,-121.37167,39.36833
95,2018-08-01 23:45:00,35.67,163.576,,HCTC1,693,-121.37167,39.36833
96,2018-08-02 00:00:00,35.83,163.576,0.0,HCTC1,693,-121.37167,39.36833
97,2018-08-02 00:15:00,35.78,163.576,,HCTC1,693,-121.37167,39.36833
98,2018-08-02 00:30:00,35.17,163.576,,HCTC1,693,-121.37167,39.36833
99,2018-08-02 00:45:00,34.94,163.576,,HCTC1,693,-121.37167,39.36833
100,2018-08-02 01:00:00,34.5,163.576,0.0,HCTC1,693,-121.37167,39.36833
101,2018-08-02 01:15:00,34.0,163.576,,HCTC1,693,-121.37167,39.36833
102,2018-08-02 01:30:00,33.39,163.576,,HCTC1,693,-121.37167,39.36833
103,2018-08-02 01:45:00,32.44,163.576,,HCTC1,693,-121.37167,39.36833
104,2018-08-02 02:00:00,31.89,163.576,0.0,HCTC1,693,-121.37167,39.36833
105,2018-08-02 02:15:00,31.28,163.576,,HCTC1,693,-121.37167,39.36833
106,2018-08-02 02:30:00,30.22,163.576,,HCTC1,693,-121.37167,39.36833
107,2018-08-02 02:45:00,29.17,163.576,,HCTC1,693,-121.37167,39.36833
108,2018-08-02 03:00:00,28.06,163.576,0.0,HCTC1,693,-121.37167,39.36833
109,2018-08-02 03:15:00,26.94,163.576,,HCTC1,693,-121.37167,39.36833
110,2018-08-02 03:30:00,26.06,163.576,,HCTC1,693,-121.37167,39.36833
111,2018-08-02 03:45:00,25.33,163.576,,HCTC1,693,-121.37167,39.36833
112,2018-08-02 04:00:00,24.67,163.576,0.0,HCTC1,693,-121.37167,39.36833
113,2018-08-02 04:15:00,23.94,163.576,,HCTC1,693,-121.37167,39.36833
114,2018-08-02 04:30:00,23.56,163.576,,HCTC1,693,-121.37167,39.36833
115,2018-08-02 04:45:00,23.17,163.576,,HCTC1,693,-121.37167,39.36833
116,2018-08-02 05:00:00,24.17,163.576,0.0,HCTC1,693,-121.37167,39.36833
117,2018-08-02 05:15:00,24.61,163.576,,HCTC1,693,-121.37167,39.36833
118,2018-08-02 05:30:00,25.06,163.576,,HCTC1,693,-121.37167,39.36833
119,2018-08-02 05:45:00,24.22,163.576,,HCTC1,693,-121.37167,39.36833
120,2018-08-02 06:00:00,24.0,163.576,0.0,HCTC1,693,-121.37167,39.36833
121,2018-08-02 06:15:00,24.78,163.576,,HCTC1,693,-121.37167,39.36833
122,2018-08-02 06:30:00,24.83,163.576,,HCTC1,693,-121.37167,39.36833
123,2018-08-02 06:45:00,23.94,163.576,,HCTC1,693,-121.37167,39.36833
124,2018-08-02 07:00:00,23.33,163.576,0.0,HCTC1,693,-121.37167,39.36833
125,2018-08-02 07:15:00,24.06,163.576,,HCTC1,693,-121.37167,39.36833
126,2018-08-02 07:30:00,24.22,163.576,,HCTC1,693,-121.37167,39.36833
127,2018-08-02 07:45:00,22.67,163.576,,HCTC1,693,-121.37167,39.36833
128,2018-08-02 08:00:00,22.11,163.576,0.0,HCTC1,693,-121.37167,39.36833
129,2018-08-02 08:15:00,21.61,163.576,,HCTC1,693,-121.37167,39.36833
130,2018-08-02 08:30:00,21.0,163.576,,HCTC1,693,-121.37167,39.36833
131,2018-08-02 08:45:00,20.17,163.576,,HCTC1,693,-121.37167,39.36833
132,2018-08-02 09:00:00,19.72,163.576,0.0,HCTC1,693,-121.37167,39.36833
133,2018-08-02 09:15:00,19.39,163.576,,HCTC1,693,-121.37167,39.36833
134,2018-08-02 09:30:00,19.17,163.576,,HCTC1,693,-121.37167,39.36833
135,2018-08-02 09:45:00,19.17,163.576,,HCTC1,693,-121.37167,39.36833
136,2018-08-02 10:00:00,18.78,163.576,0.0,HCTC1,693,-121.37167,39.36833
137,2018-08-02 10:15:00,18.28,163.576,,HCTC1,693,-121.37167,39.36833
138,2018-08-02 10:30:00,17.83,163.576,,HCTC1,693,-121.37167,39.36833
139,2018-08-02 10:45:00,17.28,163.576,,HCTC1,693,-121.37167,39.36833
140,2018-08-02 11:00:00,16.94,163.576,0.0,HCTC1,693,-121.37167,39.36833
141,2018-08-02 11:15:00,16.44,163.576,,HCTC1,693,-121.37167,39.36833
142,2018-08-02 11:30:00,16.17,163.576,,HCTC1,693,-121.37167,39.36833
143,2018-08-02 11:45:00,15.94,163.576,,HCTC1,693,-121.37167,39.36833
144,2018-08-02 12:00:00,15.67,163.576,0.0,HCTC1,693,-121.37167,39.36833
145,2018-08-02 12:15:00,15.39,163.576,,HCTC1,693,-121.37167,39.36833
146,2018-08-02 12:30:00,15.5,163.576,,HCTC1,693,-121.37167,39.36833
147,2018-08-02 12:45:00,15.33,163.576,,HCTC1,693,-121.37167,39.36833
148,2018-08-02 13:00:00,15.22,163.576,0.0,HCTC1,693,-121.37167,39.36833
149,2018-08-02 13:15:00,14.94,163.576,,HCTC1,693,-121.37167,39.36833
150,2018-08-02 13:30:00,15.0,163.576,,HCTC1,693,-121.37167,39.36833
151,2018-08-02 13:45:00,14.94,163.576,,HCTC1,693,-121.37167,39.36833
152,2018-08-02 14:00:00,14.89,163.576,0.0,HCTC1,693,-121.37167,39.36833
153,2018-08-02 14:15:00,15.28,163.576,,HCTC1,693,-121.37167,39.36833
154,2018-08-02 14:30:00,15.78,163.576,,HCTC1,693,-121.37167,39.36833
155,2018-08-02 14:45:00,16.72,163.576,,HCTC1,693,-121.37167,39.36833
156,2018-08-02 15:00:00,17.61,163.576,0.0,HCTC1,693,-121.37167,39.36833
157,2018-08-02 15:15:00,18.83,163.576,,HCTC1,693,-121.37167,39.36833
158,2018-08-02 15:30:00,19.22,163.576,,HCTC1,693,-121.37167,39.36833
159,2018-08-02 15:45:00,20.11,163.576,,HCTC1,693,-121.37167,39.36833
160,2018-08-02 16:00:00,20.94,163.576,0.0,HCTC1,693,-121.37167,39.36833
161,2018-08-02 16:15:00,21.89,163.576,,HCTC1,693,-121.37167,39.36833
162,2018-08-02 16:30:00,22.56,163.576,,HCTC1,693,-121.37167,39.36833
163,2018-08-02 16:45:00,23.28,163.576,,HCTC1,693,-121.37167,39.36833
164,2018-08-02 17:00:00,24.22,163.576,0.0,HCTC1,693,-121.37167,39.36833
165,2018-08-02 17:15:00,25.0,163.576,,HCTC1,693,-121.37167,39.36833
166,2018-08-02 17:30:00,24.78,163.576,,HCTC1,693,-121.37167,39.36833
167,2018-08-02 17:45:00,25.56,163.576,,HCTC1,693,-121.37167,39.36833
168,2018-08-02 18:00:00,27.0,163.576,0.0,HCTC1,693,-121.37167,39.36833
169,2018-08-02 18:15:00,27.5,163.576,,HCTC1,693,-121.37167,39.36833
170,2018-08-02 18:30:00,28.44,163.576,,HCTC1,693,-121.37167,39.36833
171,2018-08-02 18:45:00,28.94,163.576,,HCTC1,693,-121.37167,39.36833
172,2018-08-02 19:00:00,29.67,163.576,0.0,HCTC1,693,-121.37167,39.36833
173,2018-08-02 19:15:00,30.06,163.576,,HCTC1,693,-121.37167,39.36833
174,2018-08-02 19:30:00,31.33,163.576,,HCTC1,693,-121.37167,39.36833
175,2018-08-02 19:45:00,31.72,163.576,,HCTC1,693,-121.37167,39.36833
176,2018-08-02 20:00:00,31.72,163.576,0.0,HCTC1,693,-121.37167,39.36833
177,2018-08-02 20:15:00,32.22,163.576,,HCTC1,693,-121.37167,39.36833
178,2018-08-02 20:30:00,32.67,163.576,,HCTC1,693,-121.37167,39.36833
179,2018-08-02 20:45:00,32.5,163.576,,HCTC1,693,-121.37167,39.36833
180,2018-08-02 21:00:00,32.89,163.576,0.0,HCTC1,693,-121.37167,39.36833
181,2018-08-02 21:15:00,33.94,163.576,,HCTC1,693,-121.37167,39.36833
182,2018-08-02 21:30:00,33.72,163.576,,HCTC1,693,-121.37167,39.36833
183,2018-08-02 21:45:00,33.83,163.576,,HCTC1,693,-121.37167,39.36833
184,2018-08-02 22:00:00,34.06,163.576,0.0,HCTC1,693,-121.37167,39.36833
185,2018-08-02 22:15:00,34.0,163.576,,HCTC1,693,-121.37167,39.36833
186,2018-08-02 22:30:00,34.0,163.576,,HCTC1,693,-121.37167,39.36833
187,2018-08-02 22:45:00,33.78,163.576,,HCTC1,693,-121.37167,39.36833
188,2018-08-02 23:00:00,33.94,163.576,0.0,HCTC1,693,-121.37167,39.36833
189,2018-08-02 23:15:00,34.61,163.576,,HCTC1,693,-121.37167,39.36833
190,2018-08-02 23:30:00,34.11,163.576,,HCTC1,693,-121.37167,39.36833
191,2018-08-02 23:45:00,34.06,163.576,,HCTC1,693,-121.37167,39.36833
192,2018-08-03 00:00:00,34.17,163.576,0.0,HCTC1,693,-121.37167,39.36833
193,2018-08-03 00:15:00,33.94,163.576,,HCTC1,693,-121.37167,39.36833
194,2018-08-03 00:30:00,34.0,163.576,,HCTC1,693,-121.37167,39.36833
195,2018-08-03 00:45:00,33.78,163.576,,HCTC1,693,-121.37167,39.36833
196,2018-08-03 01:00:00,33.61,163.576,0.0,HCTC1,693,-121.37167,39.36833
197,2018-08-03 01:15:00,33.33,163.576,,HCTC1,693,-121.37167,39.36833
198,2018-08-03 01:30:00,32.83,163.576,,HCTC1,693,-121.37167,39.36833
199,2018-08-03 01:45:00,32.28,163.576,,HCTC1,693,-121.37167,39.36833
200,2018-08-03 02:00:00,31.44,163.576,0.0,HCTC1,693,-121.37167,39.36833
201,2018-08-03 02:15:00,30.22,163.576,,HCTC1,693,-121.37167,39.36833
202,2018-08-03 02:30:00,29.11,163.576,,HCTC1,693,-121.37167,39.36833
203,2018-08-03 02:45:00,27.72,163.576,,HCTC1,693,-121.37167,39.36833
204,2018-08-03 03:00:00,26.78,163.576,0.0,HCTC1,693,-121.37167,39.36833
205,2018-08-03 03:15:00,25.56,163.576,,HCTC1,693,-121.37167,39.36833
206,2018-08-03 03:30:00,24.78,163.576,,HCTC1,693,-121.37167,39.36833
207,2018-08-03 03:45:00,23.94,163.576,,HCTC1,693,-121.37167,39.36833
208,2018-08-03 04:00:00,23.39,163.576,0.0,HCTC1,693,-121.37167,39.36833
209,2018-08-03 04:15:00,22.89,163.576,,HCTC1,693,-121.37167,39.36833
210,2018-08-03 04:30:00,22.61,163.576,,HCTC1,693,-121.37167,39.36833
211,2018-08-03 04:45:00,22.44,163.576,,HCTC1,693,-121.37167,39.36833
212,2018-08-03 05:00:00,22.33,163.576,0.0,HCTC1,693,-121.37167,39.36833
213,2018-08-03 05:15:00,22.89,163.576,,HCTC1,693,-121.37167,39.36833
214,2018-08-03 05:30:00,22.17,163.576,,HCTC1,693,-121.37167,39.36833
215,2018-08-03 05:45:00,21.83,163.576,,HCTC1,693,-121.37167,39.36833
216,2018-08-03 06:00:00,21.72,163.576,0.0,HCTC1,693,-121.37167,39.36833
217,2018-08-03 06:15:00,21.39,163.576,,HCTC1,693,-121.37167,39.36833
218,2018-08-03 06:30:00,21.5,163.576,,HCTC1,693,-121.37167,39.36833
219,2018-08-03 06:45:00,21.06,163.576,,HCTC1,693,-121.37167,39.36833
220,2018-08-03 07:00:00,20.67,163.576,0.0,HCTC1,693,-121.37167,39.36833
221,2018-08-03 07:15:00,20.61,163.576,,HCTC1,693,-121.37167,39.36833
222,2018-08-03 07:30:00,20.06,163.576,,HCTC1,693,-121.37167,39.36833
223,2018-08-03 07:45:00,19.67,163.576,,HCTC1,693,-121.37167,39.36833
224,2018-08-03 08:00:00,19.44,163.576,0.0,HCTC1,693,-121.37167,39.36833
225,2018-08-03 08:15:00,19.17,163.576,,HCTC1,693,-121.37167,39.36833
226,2018-08-03 08:30:00,18.78,163.576,,HCTC1,693,-121.37167,39.36833
227,2018-08-03 08:45:00,18.44,163.576,,HCTC1,693,-121.37167,39.36833
228,2018-08-03 09:00:00,18.28,163.576,0.0,HCTC1,693,-121.37167,39.36833
229,2018-08-03 09:15:00,18.06,163.576,,HCTC1,693,-121.37167,39.36833
230,2018-08-03 09:30:00,17.72,163.576,,HCTC1,693,-121.37167,39.36833
231,2018-08-03 09:45:00,17.56,163.576,,HCTC1,693,-121.37167,39.36833
232,2018-08-03 10:00:00,17.44,163.576,0.0,HCTC1,693,-121.37167,39.36833
233,2018-08-03 10:15:00,16.89,163.576,,HCTC1,693,-121.37167,39.36833
234,2018-08-03 10:30:00,16.67,163.576,,HCTC1,693,-121.37167,39.36833
235,2018-08-03 10:45:00,16.17,163.576,,HCTC1,693,-121.37167,39.36833
236,2018-08-03 11:00:00,16.06,163.576,0.0,HCTC1,693,-121.37167,39.36833
237,2018-08-03 11:15:00,15.56,163.576,,HCTC1,693,-121.37167,39.36833
238,2018-08-03 11:30:00,15.33,163.576,,HCTC1,693,-121.37167,39.36833
239,2018-08-03 11:45:00,15.06,163.576,,HCTC1,693,-121.37167,39.36833
240,2018-08-03 12:00:00,15.11,163.576,0.0,HCTC1,693,-121.37167,39.36833
241,2018-08-03 12:15:00,14.83,163.576,,HCTC1,693,-121.37167,39.36833
242,2018-08-03 12:30:00,14.94,163.576,,HCTC1,693,-121.37167,39.36833
243,2018-08-03 12:45:00,14.89,163.576,,HCTC1,693,-121.37167,39.36833
244,2018-08-03 13:00:00,14.72,163.576,0.0,HCTC1,693,-121.37167,39.36833
245,2018-08-03 13:15:00,14.78,163.576,,HCTC1,693,-121.37167,39.36833
246,2018-08-03 13:30:00,15.11,163.576,,HCTC1,693,-121.37167,39.36833
247,2018-08-03 13:45:00,15.61,163.576,,HCTC1,693,-121.37167,39.36833
248,2018-08-03 14:00:00,15.94,163.576,0.0,HCTC1,693,-121.37167,39.36833
249,2018-08-03 14:15:00,16.17,163.576,,HCTC1,693,-121.37167,39.36833
250,2018-08-03 14:30:00,16.67,163.576,,HCTC1,693,-121.37167,39.36833
251,2018-08-03 14:45:00,17.56,163.576,,HCTC1,693,-121.37167,39.36833
252,2018-08-03 15:00:00,18.44,163.576,0.0,HCTC1,693,-121.37167,39.36833
253,2018-08-03 15:15:00,19.11,163.576,,HCTC1,693,-121.37167,39.36833
254,2018-08-03 15:30:00,19.72,163.576,,HCTC1,693,-121.37167,39.36833
255,2018-08-03 15:45:00,20.61,163.576,,HCTC1,693,-121.37167,39.36833
256,2018-08-03 16:00:00,21.39,163.576,0.0,HCTC1,693,-121.37167,39.36833
257,2018-08-03 16:15:00,22.22,163.576,,HCTC1,693,-121.37167,39.36833
258,2018-08-03 16:30:00,22.94,163.576,,HCTC1,693,-121.37167,39.36833
259,2018-08-03 16:45:00,23.94,163.576,,HCTC1,693,-121.37167,39.36833
260,2018-08-03 17:00:00,24.44,163.576,0.0,HCTC1,693,-121.37167,39.36833
261,2018-08-03 17:15:00,24.94,163.576,,HCTC1,693,-121.37167,39.36833
262,2018-08-03 17:30:00,24.94,163.576,,HCTC1,693,-121.37167,39.36833
263,2018-08-03 17:45:00,25.0,163.576,,HCTC1,693,-121.37167,39.36833
264,2018-08-03 18:00:00,25.06,163.576,0.0,HCTC1,693,-121.37167,39.36833
265,2018-08-03 18:15:00,26.0,163.576,,HCTC1,693,-121.37167,39.36833
266,2018-08-03 18:30:00,26.61,163.576,,HCTC1,693,-121.37167,39.36833
267,2018-08-03 18:45:00,27.67,163.576,,HCTC1,693,-121.37167,39.36833
268,2018-08-03 19:00:00,28.67,163.576,0.0,HCTC1,693,-121.37167,39.36833
269,2018-08-03 19:15:00,29.5,163.576,,HCTC1,693,-121.37167,39.36833
270,2018-08-03 19:30:00,30.17,163.576,,HCTC1,693,-121.37167,39.36833
271,2018-08-03 19:45:00,30.78,163.576,,HCTC1,693,-121.37167,39.36833
272,2018-08-03 20:00:00,31.44,163.576,0.0,HCTC1,693,-121.37167,39.36833
273,2018-08-03 20:15:00,31.72,163.576,,HCTC1,693,-121.37167,39.36833
274,2018-08-03 20:30:00,32.39,163.576,,HCTC1,693,-121.37167,39.36833
275,2018-08-03 20:45:00,32.39,163.576,,HCTC1,693,-121.37167,39.36833
276,2018-08-03 21:00:00,32.78,163.576,0.0,HCTC1,693,-121.37167,39.36833
277,2018-08-03 21:15:00,33.61,163.576,,HCTC1,693,-121.37167,39.36833
278,2018-08-03 21:30:00,33.39,163.576,,HCTC1,693,-121.37167,39.36833
279,2018-08-03 21:45:00,32.94,163.576,,HCTC1,693,-121.37167,39.36833
280,2018-08-03 22:00:00,32.39,163.576,0.0,HCTC1,693,-121.37167,39.36833
281,2018-08-03 22:15:00,32.39,163.576,,HCTC1,693,-121.37167,39.36833
282,2018-08-03 22:30:00,33.44,163.576,,HCTC1,693,-121.37167,39.36833
283,2018-08-03 22:45:00,33.06,163.576,,HCTC1,693,-121.37167,39.36833
284,2018-08-03 23:00:00,34.11,163.576,0.0,HCTC1,693,-121.37167,39.36833
285,2018-08-03 23:15:00,34.22,163.576,,HCTC1,693,-121.37167,39.36833
286,2018-08-03 23:30:00,33.5,163.576,,HCTC1,693,-121.37167,39.36833
287,2018-08-03 23:45:00,33.11,163.576,,HCTC1,693,-121.37167,39.36833
288,2018-08-04 00:00:00,33.0,163.576,0.0,HCTC1,693,-121.37167,39.36833
289,2018-08-04 00:15:00,32.78,163.576,,HCTC1,693,-121.37167,39.36833
290,2018-08-04 00:30:00,32.89,163.576,,HCTC1,693,-121.37167,39.36833
291,2018-08-04 00:45:00,32.78,163.576,,HCTC1,693,-121.37167,39.36833
292,2018-08-04 01:00:00,32.78,163.576,0.0,HCTC1,693,-121.37167,39.36833
293,2018-08-04 01:15:00,32.28,163.576,,HCTC1,693,-121.37167,39.36833
294,2018-08-04 01:30:00,31.89,163.576,,HCTC1,693,-121.37167,39.36833
295,2018-08-04 01:45:00,30.72,163.576,,HCTC1,693,-121.37167,39.36833
296,2018-08-04 02:00:00,30.33,163.576,0.0,HCTC1,693,-121.37167,39.36833
297,2018-08-04 02:15:00,29.83,163.576,,HCTC1,693,-121.37167,39.36833
298,2018-08-04 02:30:00,29.0,163.576,,HCTC1,693,-121.37167,39.36833
299,2018-08-04 02:45:00,27.78,163.576,,HCTC1,693,-121.37167,39.36833
300,2018-08-04 03:00:00,26.5,163.576,0.0,HCTC1,693,-121.37167,39.36833
301,2018-08-04 03:15:00,25.33,163.576,,HCTC1,693,-121.37167,39.36833
302,2018-08-04 03:30:00,24.22,163.576,,HCTC1,693,-121.37167,39.36833
303,2018-08-04 03:45:00,23.28,163.576,,HCTC1,693,-121.37167,39.36833
304,2018-08-04 04:00:00,22.67,163.576,0.0,HCTC1,693,-121.37167,39.36833
305,2018-08-04 04:15:00,22.11,163.576,,HCTC1,693,-121.37167,39.36833
306,2018-08-04 04:30:00,22.17,163.576,,HCTC1,693,-121.37167,39.36833
307,2018-08-04 04:45:00,22.11,163.576,,HCTC1,693,-121.37167,39.36833
308,2018-08-04 05:00:00,22.06,163.576,0.0,HCTC1,693,-121.37167,39.36833
309,2018-08-04 05:15:00,22.61,163.576,,HCTC1,693,-121.37167,39.36833
310,2018-08-04 05:30:00,22.78,163.576,,HCTC1,693,-121.37167,39.36833
311,2018-08-04 05:45:00,23.06,163.576,,HCTC1,693,-121.37167,39.36833
312,2018-08-04 06:00:00,23.22,163.576,0.0,HCTC1,693,-121.37167,39.36833
313,2018-08-04 06:15:00,23.0,163.576,,HCTC1,693,-121.37167,39.36833
314,2018-08-04 06:30:00,22.83,163.576,,HCTC1,693,-121.37167,39.36833
315,2018-08-04 06:45:00,22.67,163.576,,HCTC1,693,-121.37167,39.36833
