,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:24:00,3.3,ESE,4.47,13.0,,,151.0,13.07,46.67,0.0,37.58,121.0,2.68,4.47,406.0,22.0,38.33,RRAC1,499,-122.292175,40.515792
1,2018-08-01 01:24:00,3.3,ESE,4.92,13.3,,,111.0,14.67,41.11,0.0,37.0,122.0,3.13,4.92,242.0,26.0,37.22,RRAC1,499,-122.292175,40.515792
2,2018-08-01 02:24:00,3.5,SE,5.37,13.2,39.44,20.56,113.0,14.95,35.0,0.0,34.67,129.0,3.13,5.37,111.0,30.0,35.0,RRAC1,499,-122.292175,40.515792
3,2018-08-01 03:24:00,3.8,SE,4.02,13.1,,,125.0,13.94,28.33,0.0,30.92,142.0,1.79,4.02,25.0,34.0,31.67,RRAC1,499,-122.292175,40.515792
4,2018-08-01 04:24:00,4.2,SE,3.58,13.0,,,122.0,16.8,27.22,0.0,30.32,141.0,2.68,3.58,1.0,45.0,30.0,RRAC1,499,-122.292175,40.515792
5,2018-08-01 05:24:00,4.6,SW,2.68,13.0,,,149.0,17.75,23.89,0.0,29.64,227.0,0.9,2.68,0.0,51.0,28.89,RRAC1,499,-122.292175,40.515792
6,2018-08-01 06:24:00,5.2,NNE,1.79,13.0,,,354.0,16.35,22.22,0.0,,12.0,1.34,1.79,0.0,55.0,26.11,RRAC1,499,-122.292175,40.515792
7,2018-08-01 07:24:00,5.8,N,1.79,13.0,,,37.0,16.42,20.56,0.0,,351.0,1.34,1.79,0.0,59.0,25.0,RRAC1,499,-122.292175,40.515792
8,2018-08-01 08:24:00,6.8,NW,1.79,13.0,,,350.0,15.87,20.0,0.0,,321.0,1.34,1.79,0.0,57.0,25.0,RRAC1,499,-122.292175,40.515792
9,2018-08-01 09:24:00,7.6,N,2.23,12.9,,,291.0,16.4,20.0,0.0,,356.0,1.79,2.23,0.0,63.0,23.89,RRAC1,499,-122.292175,40.515792
10,2018-08-01 10:24:00,8.5,NNW,2.68,12.9,,,316.0,16.36,20.0,0.0,,346.0,1.34,2.68,0.0,65.0,23.33,RRAC1,499,-122.292175,40.515792
11,2018-08-01 11:24:00,9.8,NW,1.34,12.9,,,354.0,16.46,18.33,0.0,,320.0,0.9,1.34,0.0,70.0,22.22,RRAC1,499,-122.292175,40.515792
12,2018-08-01 12:24:00,10.3,N,1.79,12.9,,,341.0,16.16,18.33,0.0,,349.0,1.34,1.79,0.0,71.0,21.67,RRAC1,499,-122.292175,40.515792
13,2018-08-01 13:24:00,11.5,NNW,2.23,12.9,,,331.0,16.48,18.33,0.0,,344.0,1.79,2.23,2.0,75.0,21.11,RRAC1,499,-122.292175,40.515792
14,2018-08-01 14:24:00,12.7,S,2.68,13.0,,,333.0,16.38,20.56,0.0,,169.0,0.45,2.68,46.0,72.0,21.67,RRAC1,499,-122.292175,40.515792
15,2018-08-01 15:24:00,12.5,NE,1.34,13.2,,,156.0,16.94,27.78,0.0,,37.0,0.45,1.34,156.0,59.0,25.56,RRAC1,499,-122.292175,40.515792
16,2018-08-01 16:24:00,10.0,N,1.79,13.6,,,5.0,15.95,36.11,0.0,28.54,349.0,1.34,1.79,298.0,47.0,28.33,RRAC1,499,-122.292175,40.515792
17,2018-08-01 17:24:00,8.5,SE,3.58,13.2,,,243.0,15.16,40.56,0.0,30.77,145.0,1.34,3.58,475.0,38.0,31.11,RRAC1,499,-122.292175,40.515792
18,2018-08-01 18:24:00,7.2,SW,2.68,13.1,,,161.0,14.95,44.44,0.0,32.9,214.0,1.34,2.68,593.0,33.0,33.33,RRAC1,499,-122.292175,40.515792
19,2018-08-01 19:24:00,5.8,WSW,4.02,13.1,,,241.0,15.46,48.33,0.0,34.28,239.0,2.23,4.02,732.0,32.0,34.44,RRAC1,499,-122.292175,40.515792
20,2018-08-01 20:24:00,4.9,SSE,4.47,13.1,,,165.0,14.85,50.0,0.0,35.85,164.0,2.23,4.47,790.0,28.0,36.11,RRAC1,499,-122.292175,40.515792
21,2018-08-01 21:24:00,4.3,SSE,5.81,13.1,,,148.0,14.67,50.0,0.0,37.0,158.0,3.13,5.81,770.0,26.0,37.22,RRAC1,499,-122.292175,40.515792
22,2018-08-01 22:24:00,3.8,SE,6.7,13.1,,,115.0,13.93,51.11,0.0,37.31,124.0,4.02,6.7,732.0,24.0,37.78,RRAC1,499,-122.292175,40.515792
23,2018-08-01 23:24:00,3.4,SE,7.6,13.1,,,140.0,12.37,48.33,0.0,37.33,146.0,4.47,7.6,627.0,21.0,38.33,RRAC1,499,-122.292175,40.515792
24,2018-08-02 00:24:00,3.3,SE,7.6,13.1,,,119.0,11.9,45.0,0.0,36.59,131.0,4.47,7.6,459.0,21.0,37.78,RRAC1,499,-122.292175,40.515792
25,2018-08-02 01:24:00,3.3,SE,7.15,13.3,,,145.0,9.78,39.44,0.0,34.32,136.0,5.37,7.15,270.0,20.0,36.11,RRAC1,499,-122.292175,40.515792
26,2018-08-02 02:24:00,3.3,SE,5.81,13.2,38.33,20.56,147.0,8.38,33.89,0.0,32.43,146.0,4.47,5.81,122.0,20.0,34.44,RRAC1,499,-122.292175,40.515792
27,2018-08-02 03:24:00,3.5,ESE,4.92,13.1,,,140.0,11.0,28.33,0.0,30.25,117.0,3.13,4.92,25.0,28.0,31.67,RRAC1,499,-122.292175,40.515792
28,2018-08-02 04:24:00,3.7,ESE,3.58,13.0,,,119.0,14.45,25.56,0.0,29.07,109.0,1.79,3.58,0.0,40.0,29.44,RRAC1,499,-122.292175,40.515792
29,2018-08-02 05:24:00,4.0,N,1.79,13.0,,,115.0,14.75,21.67,0.0,26.65,2.0,0.9,1.79,0.0,48.0,26.67,RRAC1,499,-122.292175,40.515792
30,2018-08-02 06:24:00,4.4,NE,1.79,13.0,,,5.0,15.32,20.56,0.0,,56.0,0.9,1.79,0.0,55.0,25.0,RRAC1,499,-122.292175,40.515792
31,2018-08-02 07:24:00,5.1,N,2.68,12.9,,,344.0,14.83,21.11,0.0,,351.0,1.79,2.68,0.0,57.0,23.89,RRAC1,499,-122.292175,40.515792
32,2018-08-02 08:24:00,5.8,NNW,2.23,12.9,,,327.0,13.99,20.0,0.0,,338.0,1.79,2.23,0.0,54.0,23.89,RRAC1,499,-122.292175,40.515792
33,2018-08-02 09:24:00,6.4,N,2.23,12.9,,,321.0,14.32,18.89,0.0,,0.0,1.34,2.23,0.0,59.0,22.78,RRAC1,499,-122.292175,40.515792
34,2018-08-02 10:24:00,7.1,,1.79,12.9,,,332.0,14.48,17.22,0.0,,,0.0,1.79,0.0,66.0,21.11,RRAC1,499,-122.292175,40.515792
35,2018-08-02 11:24:00,7.9,NNE,1.79,12.9,,,322.0,14.19,16.67,0.0,,14.0,0.9,1.79,0.0,67.0,20.56,RRAC1,499,-122.292175,40.515792
36,2018-08-02 12:24:00,8.7,NE,2.23,12.9,,,338.0,14.33,16.11,0.0,,55.0,0.45,2.23,0.0,70.0,20.0,RRAC1,499,-122.292175,40.515792
37,2018-08-02 13:24:00,10.0,NNW,1.34,12.9,,,32.0,13.91,15.56,0.0,,341.0,1.34,1.34,2.0,73.0,18.89,RRAC1,499,-122.292175,40.515792
38,2018-08-02 14:24:00,11.0,NNE,1.79,12.9,,,327.0,14.42,20.0,0.0,,12.0,1.34,1.79,52.0,68.0,20.56,RRAC1,499,-122.292175,40.515792
39,2018-08-02 15:24:00,11.1,NNW,2.68,13.1,,,335.0,15.07,28.33,0.0,,347.0,1.79,2.68,183.0,56.0,24.44,RRAC1,499,-122.292175,40.515792
40,2018-08-02 16:24:00,9.2,N,2.23,13.2,,,350.0,14.56,37.78,0.0,28.19,11.0,1.34,2.23,357.0,43.0,28.33,RRAC1,499,-122.292175,40.515792
41,2018-08-02 17:24:00,7.5,E,2.68,13.2,,,265.0,12.99,43.33,0.0,30.15,85.0,0.9,2.68,518.0,33.0,31.11,RRAC1,499,-122.292175,40.515792
42,2018-08-02 18:24:00,6.3,WSW,3.58,13.1,,,220.0,14.0,45.0,0.0,32.02,246.0,1.79,3.58,672.0,32.0,32.78,RRAC1,499,-122.292175,40.515792
43,2018-08-02 19:24:00,5.3,SSW,3.58,13.1,,,187.0,13.4,48.33,0.0,33.52,193.0,2.23,3.58,782.0,28.0,34.44,RRAC1,499,-122.292175,40.515792
44,2018-08-02 20:24:00,4.4,SSE,4.92,13.1,,,172.0,11.39,47.22,0.0,34.12,162.0,3.13,4.92,775.0,23.0,35.56,RRAC1,499,-122.292175,40.515792
45,2018-08-02 21:24:00,3.8,SE,5.81,13.1,,,150.0,11.43,51.11,0.0,35.86,137.0,3.58,5.81,795.0,21.0,37.22,RRAC1,499,-122.292175,40.515792
46,2018-08-02 22:24:00,3.4,SE,7.15,13.0,,,130.0,8.34,51.67,0.0,36.26,138.0,4.47,7.15,797.0,16.0,38.33,RRAC1,499,-122.292175,40.515792
47,2018-08-02 23:24:00,3.0,SSE,6.7,13.0,,,160.0,5.35,48.89,0.0,35.77,150.0,4.92,6.7,709.0,13.0,38.33,RRAC1,499,-122.292175,40.515792
48,2018-08-03 00:24:00,2.9,SE,7.15,13.1,,,144.0,5.52,43.33,0.0,34.74,133.0,4.92,7.15,456.0,14.0,37.22,RRAC1,499,-122.292175,40.515792
49,2018-08-03 01:24:00,2.8,SE,6.7,13.4,,,121.0,6.08,38.89,0.0,33.22,137.0,4.47,6.7,295.0,16.0,35.56,RRAC1,499,-122.292175,40.515792
50,2018-08-03 02:24:00,2.8,SE,5.81,13.3,38.89,18.89,149.0,10.61,34.44,0.0,32.27,142.0,4.47,5.81,157.0,24.0,33.89,RRAC1,499,-122.292175,40.515792
51,2018-08-03 03:24:00,3.0,SE,6.7,13.1,,,139.0,12.96,28.89,0.0,29.66,138.0,3.58,6.7,34.0,34.0,30.56,RRAC1,499,-122.292175,40.515792
52,2018-08-03 04:24:00,3.3,SE,4.47,13.0,,,136.0,13.7,24.44,0.0,27.61,139.0,2.23,4.47,0.0,42.0,27.78,RRAC1,499,-122.292175,40.515792
53,2018-08-03 05:24:00,3.5,NNE,2.68,13.0,,,339.0,14.04,21.11,0.0,,21.0,1.34,2.68,0.0,49.0,25.56,RRAC1,499,-122.292175,40.515792
54,2018-08-03 06:24:00,4.0,ENE,3.13,13.0,,,334.0,13.41,18.89,0.0,,57.0,1.34,3.13,0.0,52.0,23.89,RRAC1,499,-122.292175,40.515792
55,2018-08-03 07:24:00,4.5,N,3.13,13.0,,,340.0,12.67,19.44,0.0,,354.0,2.23,3.13,0.0,53.0,22.78,RRAC1,499,-122.292175,40.515792
56,2018-08-03 08:24:00,5.0,N,3.13,13.0,,,341.0,12.75,17.78,0.0,,355.0,1.79,3.13,0.0,57.0,21.67,RRAC1,499,-122.292175,40.515792
57,2018-08-03 09:24:00,5.7,N,2.23,12.9,,,341.0,12.23,16.11,0.0,,0.0,1.34,2.23,0.0,59.0,20.56,RRAC1,499,-122.292175,40.515792
58,2018-08-03 10:24:00,6.4,N,2.23,12.9,,,326.0,11.7,16.11,0.0,,350.0,1.79,2.23,0.0,59.0,20.0,RRAC1,499,-122.292175,40.515792
59,2018-08-03 11:24:00,7.2,NW,2.23,12.9,,,289.0,11.18,14.44,0.0,,314.0,1.34,2.23,0.0,57.0,20.0,RRAC1,499,-122.292175,40.515792
60,2018-08-03 12:24:00,8.0,NNE,1.34,12.9,,,315.0,11.98,13.33,0.0,,22.0,0.45,1.34,0.0,69.0,17.78,RRAC1,499,-122.292175,40.515792
61,2018-08-03 13:24:00,9.0,,1.34,12.9,,,7.0,11.88,12.22,0.0,,,0.0,1.34,2.0,71.0,17.22,RRAC1,499,-122.292175,40.515792
62,2018-08-03 14:24:00,10.4,,1.34,13.0,,,66.0,12.36,17.22,0.0,,,0.0,1.34,55.0,66.0,18.89,RRAC1,499,-122.292175,40.515792
63,2018-08-03 15:24:00,11.0,,0.9,13.2,,,156.0,12.08,25.0,0.0,,,0.0,0.9,176.0,51.0,22.78,RRAC1,499,-122.292175,40.515792
64,2018-08-03 16:24:00,9.3,N,4.47,13.3,,,353.0,10.08,36.11,0.0,27.44,349.0,3.13,4.47,345.0,32.0,28.33,RRAC1,499,-122.292175,40.515792
65,2018-08-03 17:24:00,7.7,NNW,7.15,13.4,,,323.0,7.15,39.44,0.0,28.83,328.0,4.92,7.15,511.0,23.0,30.56,RRAC1,499,-122.292175,40.515792
66,2018-08-03 18:24:00,6.5,N,6.26,13.2,,,325.0,7.23,46.11,0.0,30.24,349.0,3.13,6.26,676.0,21.0,32.22,RRAC1,499,-122.292175,40.515792
67,2018-08-03 19:24:00,5.1,NNE,4.92,13.1,,,37.0,7.63,49.44,0.0,32.33,14.0,1.79,4.92,714.0,19.0,34.44,RRAC1,499,-122.292175,40.515792
68,2018-08-03 20:24:00,4.1,E,4.92,13.1,,,31.0,7.43,52.22,0.0,35.0,87.0,0.9,4.92,808.0,16.0,37.22,RRAC1,499,-122.292175,40.515792
69,2018-08-03 21:24:00,3.4,SSE,5.37,13.1,,,127.0,8.23,48.33,0.0,34.04,157.0,2.68,5.37,708.0,18.0,36.11,RRAC1,499,-122.292175,40.515792
70,2018-08-03 22:24:00,3.1,S,5.81,13.5,,,125.0,5.07,46.11,0.0,34.17,170.0,2.68,5.81,593.0,14.0,36.67,RRAC1,499,-122.292175,40.515792
71,2018-08-03 23:24:00,3.0,E,5.81,13.1,,,162.0,5.52,47.78,0.0,34.74,101.0,2.68,5.81,535.0,14.0,37.22,RRAC1,499,-122.292175,40.515792
72,2018-08-04 00:24:00,2.7,SE,7.6,13.1,,,155.0,8.31,44.44,0.0,35.15,146.0,5.37,7.6,512.0,17.0,37.22,RRAC1,499,-122.292175,40.515792
73,2018-08-04 01:24:00,2.8,SSE,7.15,13.3,,,155.0,8.56,38.33,0.0,33.55,154.0,4.47,7.15,245.0,19.0,35.56,RRAC1,499,-122.292175,40.515792
74,2018-08-04 02:24:00,2.9,SE,6.7,13.2,38.33,16.67,176.0,9.32,33.89,0.0,32.04,145.0,4.02,6.7,129.0,22.0,33.89,RRAC1,499,-122.292175,40.515792
75,2018-08-04 03:24:00,3.1,SE,4.92,13.1,,,141.0,11.04,28.33,0.0,29.76,138.0,3.58,4.92,21.0,29.0,31.11,RRAC1,499,-122.292175,40.515792
76,2018-08-04 04:24:00,3.4,SSE,5.81,13.0,,,168.0,8.46,26.11,0.0,28.5,167.0,3.58,5.81,1.0,26.0,30.0,RRAC1,499,-122.292175,40.515792
77,2018-08-04 05:24:00,3.5,SE,4.02,13.0,,,169.0,7.66,21.11,0.0,,139.0,1.79,4.02,0.0,31.0,26.11,RRAC1,499,-122.292175,40.515792
78,2018-08-04 06:24:00,3.7,SSE,3.13,13.0,,,144.0,7.79,18.89,0.0,,166.0,1.79,3.13,0.0,37.0,23.33,RRAC1,499,-122.292175,40.515792
79,2018-08-04 07:24:00,4.0,W,2.23,13.0,,,157.0,6.12,16.67,0.0,,264.0,1.34,2.23,0.0,33.0,23.33,RRAC1,499,-122.292175,40.515792
80,2018-08-04 08:24:00,4.2,NNW,2.68,13.0,,,333.0,11.12,16.11,0.0,,345.0,1.34,2.68,0.0,53.0,21.11,RRAC1,499,-122.292175,40.515792
81,2018-08-04 09:24:00,4.6,NNW,3.13,12.9,,,335.0,11.16,16.67,0.0,,345.0,2.23,3.13,0.0,55.0,20.56,RRAC1,499,-122.292175,40.515792
82,2018-08-04 10:24:00,4.9,N,3.13,12.9,,,330.0,11.44,15.56,0.0,,350.0,1.34,3.13,0.0,58.0,20.0,RRAC1,499,-122.292175,40.515792
83,2018-08-04 11:24:00,5.5,NE,3.58,12.9,,,47.0,11.07,14.44,0.0,,34.0,2.23,3.58,0.0,65.0,17.78,RRAC1,499,-122.292175,40.515792
84,2018-08-04 12:24:00,6.0,SE,3.13,12.9,,,50.0,10.6,13.33,0.0,,124.0,0.45,3.13,0.0,63.0,17.78,RRAC1,499,-122.292175,40.515792
85,2018-08-04 13:24:00,6.8,N,1.34,12.9,,,3.0,10.38,11.67,0.0,,6.0,0.9,1.34,2.0,69.0,16.11,RRAC1,499,-122.292175,40.515792
86,2018-08-04 14:24:00,8.1,N,2.23,13.0,,,35.0,11.22,16.11,0.0,,359.0,0.9,2.23,56.0,68.0,17.22,RRAC1,499,-122.292175,40.515792
87,2018-08-04 15:24:00,9.5,E,2.23,13.2,,,114.0,10.01,25.56,0.0,,99.0,1.79,2.23,201.0,46.0,22.22,RRAC1,499,-122.292175,40.515792
88,2018-08-04 16:24:00,8.1,NNE,2.23,13.4,,,76.0,7.66,33.89,0.0,,32.0,0.9,2.23,364.0,31.0,26.11,RRAC1,499,-122.292175,40.515792
89,2018-08-04 17:24:00,7.1,NNW,2.68,13.3,,,25.0,8.1,37.78,0.0,27.25,339.0,1.34,2.68,438.0,28.0,28.33,RRAC1,499,-122.292175,40.515792
90,2018-08-04 18:24:00,6.2,NNE,3.13,13.2,,,35.0,7.77,42.22,0.0,28.88,28.0,1.34,3.13,583.0,24.0,30.56,RRAC1,499,-122.292175,40.515792
