,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,peak_wind_direction_set_1,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,peak_wind_speed_set_1,fuel_moisture_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
387,2018-08-17 03:52:00,0.9,SW,1.79,12.9,16.94,308.0,22.78,108.966,,219.0,1.79,6.8,59.0,25.56,NWQC1,95,-122.183889,39.446111
388,2018-08-17 04:52:00,0.9,SSW,2.23,12.9,16.65,262.0,21.11,108.966,,211.0,2.23,7.9,64.0,23.89,NWQC1,95,-122.183889,39.446111
389,2018-08-17 05:52:00,0.9,SSW,2.23,12.8,12.38,110.0,20.56,108.966,,212.0,2.23,8.3,52.0,22.78,NWQC1,95,-122.183889,39.446111
390,2018-08-17 06:52:00,1.79,SSW,2.68,12.8,15.25,274.0,18.89,108.966,,197.0,2.68,9.1,67.0,21.67,NWQC1,95,-122.183889,39.446111
391,2018-08-17 07:52:00,1.34,SSW,2.68,12.8,16.16,208.0,18.33,108.966,,204.0,2.68,9.9,76.0,20.56,NWQC1,95,-122.183889,39.446111
392,2018-08-17 08:52:00,1.34,SE,2.23,12.8,14.87,198.0,18.33,108.966,,128.0,2.23,10.4,75.0,19.44,NWQC1,95,-122.183889,39.446111
393,2018-08-17 09:52:00,1.34,SE,1.79,12.7,14.11,149.0,18.33,108.966,,140.0,1.79,11.5,69.0,20.0,NWQC1,95,-122.183889,39.446111
394,2018-08-17 10:52:00,0.9,ESE,1.79,12.7,13.79,157.0,17.78,108.966,,116.0,1.79,12.2,70.0,19.44,NWQC1,95,-122.183889,39.446111
395,2018-08-17 11:52:00,0.9,SSE,1.79,12.7,12.94,130.0,16.67,108.966,,164.0,1.79,12.7,71.0,18.33,NWQC1,95,-122.183889,39.446111
396,2018-08-17 12:52:00,0.9,SSW,1.79,12.7,13.91,210.0,15.0,108.966,,195.0,1.79,13.9,81.0,17.22,NWQC1,95,-122.183889,39.446111
397,2018-08-17 13:52:00,0.9,WSW,1.79,13.4,13.75,213.0,15.0,108.966,,255.0,1.79,15.6,86.0,16.11,NWQC1,95,-122.183889,39.446111
398,2018-08-17 14:52:00,0.9,SSW,1.79,14.4,15.41,206.0,22.22,108.966,,196.0,1.79,14.6,75.0,20.0,NWQC1,95,-122.183889,39.446111
399,2018-08-17 15:52:00,1.34,NNW,1.79,14.6,16.11,205.0,28.33,108.966,,336.0,1.79,12.2,64.0,23.33,NWQC1,95,-122.183889,39.446111
400,2018-08-17 16:52:00,1.79,N,2.68,14.3,15.77,318.0,33.89,108.966,28.05,8.0,2.68,10.3,48.0,27.78,NWQC1,95,-122.183889,39.446111
401,2018-08-17 17:52:00,1.34,NE,3.13,13.6,13.84,4.0,38.33,108.966,29.87,35.0,3.13,9.1,36.0,30.56,NWQC1,95,-122.183889,39.446111
402,2018-08-17 18:52:00,1.79,WNW,3.13,14.0,13.99,349.0,42.22,108.966,32.57,296.0,3.13,7.8,31.0,33.33,NWQC1,95,-122.183889,39.446111
403,2018-08-17 19:52:00,1.34,SE,3.58,14.2,14.95,103.0,44.44,108.966,34.67,133.0,3.58,7.0,30.0,35.0,NWQC1,95,-122.183889,39.446111
404,2018-08-17 20:52:00,1.79,NNE,5.37,13.6,13.6,349.0,46.67,108.966,35.97,23.0,5.37,5.8,25.0,36.67,NWQC1,95,-122.183889,39.446111
405,2018-08-17 21:52:00,2.23,N,4.02,13.1,12.34,23.0,45.0,108.966,35.55,9.0,4.02,5.5,23.0,36.67,NWQC1,95,-122.183889,39.446111
406,2018-08-17 22:52:00,1.79,NE,4.47,13.1,9.94,1.0,43.33,108.966,35.49,40.0,4.47,5.2,19.0,37.22,NWQC1,95,-122.183889,39.446111
407,2018-08-17 23:52:00,1.79,E,3.58,13.1,14.2,329.0,40.0,108.966,36.2,82.0,3.58,5.0,26.0,36.67,NWQC1,95,-122.183889,39.446111
408,2018-08-18 00:52:00,0.9,SSE,3.13,13.0,13.24,104.0,36.11,108.966,34.65,154.0,3.13,5.0,26.0,35.56,NWQC1,95,-122.183889,39.446111
409,2018-08-18 01:52:00,0.9,SSW,1.79,13.0,17.23,210.0,30.56,108.966,32.16,211.0,1.79,5.1,42.0,31.67,NWQC1,95,-122.183889,39.446111
410,2018-08-18 02:52:00,0.45,WSW,0.9,12.9,14.71,211.0,26.11,108.966,28.68,256.0,0.9,5.4,42.0,28.89,NWQC1,95,-122.183889,39.446111
411,2018-08-18 03:52:00,0.9,SW,1.34,12.9,16.2,236.0,23.89,108.966,27.7,233.0,1.34,5.9,51.0,27.22,NWQC1,95,-122.183889,39.446111
412,2018-08-18 04:52:00,0.9,WSW,1.79,12.9,13.84,273.0,22.22,108.966,,248.0,1.79,6.4,50.0,25.0,NWQC1,95,-122.183889,39.446111
413,2018-08-18 05:52:00,1.34,SW,2.23,12.9,15.6,206.0,22.78,108.966,,217.0,2.23,7.1,56.0,25.0,NWQC1,95,-122.183889,39.446111
414,2018-08-18 06:52:00,1.34,SSW,2.23,12.8,15.87,333.0,21.67,108.966,,208.0,2.23,7.6,63.0,23.33,NWQC1,95,-122.183889,39.446111
415,2018-08-18 07:52:00,1.34,SW,2.68,12.8,16.6,204.0,20.56,108.966,,219.0,2.68,8.3,73.0,21.67,NWQC1,95,-122.183889,39.446111
416,2018-08-18 08:52:00,0.9,SE,1.79,12.8,15.84,206.0,19.44,108.966,,140.0,1.79,9.6,72.0,21.11,NWQC1,95,-122.183889,39.446111
417,2018-08-18 09:52:00,0.9,S,1.79,12.7,14.65,105.0,18.89,108.966,,173.0,1.79,9.9,69.0,20.56,NWQC1,95,-122.183889,39.446111
418,2018-08-18 10:52:00,0.9,SSW,1.79,12.7,13.18,173.0,18.33,108.966,,199.0,1.79,10.4,65.0,20.0,NWQC1,95,-122.183889,39.446111
419,2018-08-18 11:52:00,0.9,ESE,1.79,12.7,12.23,108.0,18.33,108.966,,122.0,1.79,10.9,59.0,20.56,NWQC1,95,-122.183889,39.446111
420,2018-08-18 12:52:00,0.9,SW,2.23,12.7,14.1,117.0,15.56,108.966,,215.0,2.23,11.4,82.0,17.22,NWQC1,95,-122.183889,39.446111
421,2018-08-18 13:52:00,0.45,N,1.79,12.7,13.91,113.0,15.0,108.966,,350.0,1.79,12.5,81.0,17.22,NWQC1,95,-122.183889,39.446111
422,2018-08-18 14:52:00,0.9,SSW,1.79,13.7,13.26,210.0,22.22,108.966,,207.0,1.79,12.5,61.0,21.11,NWQC1,95,-122.183889,39.446111
423,2018-08-18 15:52:00,0.9,S,2.23,14.5,13.07,205.0,30.0,108.966,,183.0,2.23,10.5,46.0,25.56,NWQC1,95,-122.183889,39.446111
424,2018-08-18 16:52:00,1.79,WNW,3.13,15.0,14.92,209.0,34.44,108.966,28.28,293.0,3.13,9.4,44.0,28.33,NWQC1,95,-122.183889,39.446111
425,2018-08-18 17:52:00,1.34,W,3.58,14.1,12.99,295.0,38.89,108.966,30.15,267.0,3.58,8.4,33.0,31.11,NWQC1,95,-122.183889,39.446111
426,2018-08-18 18:52:00,1.79,N,3.58,13.5,14.93,302.0,41.67,108.966,32.33,351.0,3.58,7.2,34.0,32.78,NWQC1,95,-122.183889,39.446111
427,2018-08-18 19:52:00,2.23,N,3.58,14.0,15.95,349.0,45.0,108.966,35.11,3.0,3.58,6.3,32.0,35.0,NWQC1,95,-122.183889,39.446111
428,2018-08-18 20:52:00,2.23,NE,6.7,13.3,14.67,13.0,45.56,108.966,37.0,43.0,6.7,5.5,26.0,37.22,NWQC1,95,-122.183889,39.446111
429,2018-08-18 21:52:00,1.79,ENE,3.58,13.8,15.25,359.0,42.78,108.966,37.26,63.0,3.58,5.4,27.0,37.22,NWQC1,95,-122.183889,39.446111
430,2018-08-18 22:52:00,1.79,N,4.02,13.7,14.07,84.0,42.78,108.966,36.75,2.0,4.02,5.3,25.0,37.22,NWQC1,95,-122.183889,39.446111
431,2018-08-18 23:52:00,1.34,NNE,2.68,13.1,16.92,127.0,39.44,108.966,37.5,20.0,2.68,5.2,31.0,36.67,NWQC1,95,-122.183889,39.446111
432,2018-08-19 00:52:00,0.9,S,2.23,13.1,16.44,97.0,36.11,108.966,35.97,191.0,2.23,5.1,32.0,35.56,NWQC1,95,-122.183889,39.446111
433,2018-08-19 01:52:00,0.9,SSW,1.79,13.0,17.86,308.0,31.67,108.966,33.65,202.0,1.79,5.4,41.0,32.78,NWQC1,95,-122.183889,39.446111
434,2018-08-19 02:52:00,0.45,SSW,1.34,13.0,17.63,268.0,27.22,108.966,30.11,206.0,1.34,5.7,49.0,29.44,NWQC1,95,-122.183889,39.446111
435,2018-08-19 03:52:00,0.45,NE,1.34,12.9,17.1,268.0,23.33,108.966,27.91,40.0,1.34,6.4,54.0,27.22,NWQC1,95,-122.183889,39.446111
436,2018-08-19 04:52:00,1.79,SSW,2.23,12.9,19.36,213.0,23.33,108.966,,211.0,2.23,7.2,71.0,25.0,NWQC1,95,-122.183889,39.446111
437,2018-08-19 05:52:00,1.79,SSW,2.23,12.9,17.17,211.0,22.78,108.966,,205.0,2.23,8.2,64.0,24.44,NWQC1,95,-122.183889,39.446111
438,2018-08-19 06:52:00,1.34,WSW,3.13,12.8,15.34,269.0,21.11,108.966,,249.0,3.13,8.9,63.0,22.78,NWQC1,95,-122.183889,39.446111
439,2018-08-19 07:52:00,1.34,WSW,2.23,12.8,16.6,265.0,20.0,108.966,,247.0,2.23,9.7,73.0,21.67,NWQC1,95,-122.183889,39.446111
440,2018-08-19 08:52:00,1.34,SW,2.68,12.8,17.1,208.0,19.44,108.966,,226.0,2.68,10.4,78.0,21.11,NWQC1,95,-122.183889,39.446111
441,2018-08-19 09:52:00,0.9,S,1.79,12.8,15.53,207.0,18.89,108.966,,179.0,1.79,10.9,73.0,20.56,NWQC1,95,-122.183889,39.446111
442,2018-08-19 10:52:00,0.9,S,1.34,12.7,15.82,119.0,17.78,108.966,,172.0,1.34,12.4,77.0,20.0,NWQC1,95,-122.183889,39.446111
443,2018-08-19 11:52:00,1.34,SW,1.79,12.7,13.32,335.0,15.56,108.966,,229.0,1.79,12.8,78.0,17.22,NWQC1,95,-122.183889,39.446111
444,2018-08-19 12:52:00,1.34,NW,2.68,12.7,11.44,313.0,15.0,108.966,,311.0,2.68,13.6,74.0,16.11,NWQC1,95,-122.183889,39.446111
445,2018-08-19 13:52:00,1.34,SSW,1.79,12.8,13.52,203.0,16.11,108.966,,207.0,1.79,15.2,79.0,17.22,NWQC1,95,-122.183889,39.446111
446,2018-08-19 14:52:00,0.9,NNW,1.79,13.6,14.99,275.0,20.56,108.966,,332.0,1.79,14.6,73.0,20.0,NWQC1,95,-122.183889,39.446111
447,2018-08-19 15:52:00,0.9,ENE,1.34,14.3,15.35,32.0,27.22,108.966,,60.0,1.34,12.5,57.0,24.44,NWQC1,95,-122.183889,39.446111
448,2018-08-19 16:52:00,0.9,E,1.79,14.2,13.06,107.0,32.78,108.966,27.89,97.0,1.79,10.2,39.0,28.33,NWQC1,95,-122.183889,39.446111
449,2018-08-19 17:52:00,1.34,ESE,2.23,14.3,12.01,203.0,35.56,108.966,28.99,114.0,2.23,9.2,33.0,30.0,NWQC1,95,-122.183889,39.446111
