,date_time,wind_speed_set_1,soil_temp_set_1,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,heat_index_set_1d,wind_direction_set_1,wind_cardinal_direction_set_1d,relative_humidity_set_1,solar_radiation_set_1,evapotranspiration_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,2.73,25.28,21.5,0.0,34.85,131.0,SE,55.0,201.4,0.254,31.61,CI222,246,-122.155750,40.028778
1,2018-08-01 01:00:00,2.11,25.44,22.36,0.0,33.8,133.0,SE,63.0,131.02,0.254,30.17,CI222,246,-122.155750,40.028778
2,2018-08-01 02:00:00,1.29,25.56,22.26,0.0,32.19,108.0,ESE,67.0,72.5,0.0,29.0,CI222,246,-122.155750,40.028778
3,2018-08-01 03:00:00,1.65,25.67,20.76,0.0,,119.0,ESE,72.0,5.94,0.0,26.22,CI222,246,-122.155750,40.028778
4,2018-08-01 04:00:00,1.18,25.67,19.84,0.0,,216.0,SW,71.0,0.0,0.0,25.5,CI222,246,-122.155750,40.028778
5,2018-08-01 05:00:00,1.08,25.67,20.13,0.0,,351.0,N,77.0,0.0,0.0,24.44,CI222,246,-122.155750,40.028778
6,2018-08-01 06:00:00,1.29,25.61,20.3,0.0,,315.0,NW,82.0,0.0,0.0,23.56,CI222,246,-122.155750,40.028778
7,2018-08-01 07:00:00,0.77,25.5,19.84,0.0,,249.0,WSW,83.0,0.0,0.0,22.89,CI222,246,-122.155750,40.028778
8,2018-08-01 08:00:00,0.98,25.44,20.24,0.0,,324.0,NW,88.0,0.0,0.0,22.33,CI222,246,-122.155750,40.028778
9,2018-08-01 09:00:00,1.39,25.33,19.89,0.0,,292.0,WNW,90.0,0.0,0.0,21.61,CI222,246,-122.155750,40.028778
10,2018-08-01 10:00:00,0.98,25.28,18.8,0.0,,259.0,W,87.0,0.0,0.0,21.06,CI222,246,-122.155750,40.028778
11,2018-08-01 11:00:00,0.77,25.17,18.8,0.0,,81.0,E,91.0,0.0,0.0,20.33,CI222,246,-122.155750,40.028778
12,2018-08-01 12:00:00,0.67,25.06,19.23,0.0,,76.0,ENE,96.0,0.0,0.0,19.89,CI222,246,-122.155750,40.028778
13,2018-08-01 13:00:00,0.77,24.94,18.73,0.0,,170.0,S,96.0,21.62,0.0,19.39,CI222,246,-122.155750,40.028778
14,2018-08-01 14:00:00,0.62,24.83,19.46,0.0,,189.0,S,90.0,125.5,0.0,21.17,CI222,246,-122.155750,40.028778
15,2018-08-01 15:00:00,0.87,24.78,18.71,0.0,,217.0,SW,70.0,278.57,0.254,24.56,CI222,246,-122.155750,40.028778
16,2018-08-01 16:00:00,1.03,24.67,19.77,0.0,28.62,79.0,E,64.0,446.47,0.254,27.17,CI222,246,-122.155750,40.028778
17,2018-08-01 17:00:00,1.49,24.67,20.13,0.0,30.78,124.0,SE,59.0,597.84,0.508,28.94,CI222,246,-122.155750,40.028778
18,2018-08-01 18:00:00,2.21,24.67,19.4,0.0,32.27,146.0,SE,51.0,675.43,0.508,30.67,CI222,246,-122.155750,40.028778
19,2018-08-01 19:00:00,2.62,24.78,18.57,0.0,32.74,173.0,S,46.0,652.11,0.762,31.56,CI222,246,-122.155750,40.028778
20,2018-08-01 20:00:00,2.73,24.94,18.82,0.0,34.03,171.0,S,44.0,697.48,0.762,32.61,CI222,246,-122.155750,40.028778
21,2018-08-01 21:00:00,2.68,25.11,20.5,0.0,35.99,124.0,SE,47.0,699.6,0.762,33.28,CI222,246,-122.155750,40.028778
22,2018-08-01 22:00:00,3.86,25.22,17.18,0.0,34.43,175.0,S,37.0,643.63,0.762,33.83,CI222,246,-122.155750,40.028778
23,2018-08-01 23:00:00,3.7,25.39,16.4,0.0,33.62,181.0,S,36.0,516.43,0.508,33.44,CI222,246,-122.155750,40.028778
24,2018-08-02 00:00:00,3.09,25.56,18.93,0.0,33.79,148.0,SSE,45.0,334.11,0.254,32.33,CI222,246,-122.155750,40.028778
25,2018-08-02 01:00:00,2.83,25.67,20.46,0.0,32.75,134.0,SE,55.0,185.71,0.254,30.5,CI222,246,-122.155750,40.028778
26,2018-08-02 02:00:00,2.31,25.78,21.09,0.0,30.87,130.0,SE,64.0,52.58,0.0,28.56,CI222,246,-122.155750,40.028778
27,2018-08-02 03:00:00,1.9,25.83,20.7,0.0,,132.0,SE,71.0,2.54,0.0,26.39,CI222,246,-122.155750,40.028778
28,2018-08-02 04:00:00,1.18,25.83,20.77,0.0,,320.0,NW,79.0,0.0,0.0,24.67,CI222,246,-122.155750,40.028778
29,2018-08-02 05:00:00,1.39,25.78,20.74,0.0,,343.0,NNW,86.0,0.0,0.0,23.22,CI222,246,-122.155750,40.028778
30,2018-08-02 06:00:00,1.13,25.72,20.05,0.0,,338.0,NNW,87.0,0.0,0.0,22.33,CI222,246,-122.155750,40.028778
31,2018-08-02 07:00:00,1.03,25.61,19.57,0.0,,234.0,SW,91.0,0.0,0.0,21.11,CI222,246,-122.155750,40.028778
32,2018-08-02 08:00:00,0.82,25.56,19.0,0.0,,110.0,ESE,95.0,0.0,0.0,19.83,CI222,246,-122.155750,40.028778
33,2018-08-02 09:00:00,1.23,25.39,18.78,0.0,,16.0,NNE,95.0,0.0,0.0,19.61,CI222,246,-122.155750,40.028778
34,2018-08-02 10:00:00,1.59,25.28,18.22,0.0,,292.0,WNW,93.0,0.0,0.0,19.39,CI222,246,-122.155750,40.028778
35,2018-08-02 11:00:00,0.93,25.17,17.9,0.0,,332.0,NNW,94.0,0.0,0.0,18.89,CI222,246,-122.155750,40.028778
