,date_time,T_water_temp_set_1,secondary_swell_wave_direction_set_1,wind_cardinal_direction_set_1d,secondary_swell_wave_height_set_1,wind_gust_set_1,wave_period_set_1,secondary_swell_wave_period_set_1,primary_swell_wave_period_set_1,wave_height_set_1,dew_point_temperature_set_1d,visibility_set_1,sea_level_pressure_set_1,relative_humidity_set_1,wind_speed_set_1,primary_swell_wave_height_set_1,primary_swell_true_direction_set_1,air_temp_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
185,2018-08-08 17:50:00,11.71,,SSE,,3.0,10.0,,10.0,0.8,,,101530.0,,2.0,1.0,260.0,11.91,150.0,46027,0,-124.40000,41.90000
186,2018-08-08 18:50:00,11.91,,SE,,2.0,9.0,,9.0,0.8,,,101560.0,,2.0,1.0,260.0,12.11,130.0,46027,0,-124.40000,41.90000
187,2018-08-08 19:50:00,12.61,,SSE,,2.0,9.0,,9.0,0.8,,,101540.0,,1.0,1.0,280.0,12.31,150.0,46027,0,-124.40000,41.90000
188,2018-08-08 20:50:00,12.71,,S,,1.0,9.0,,9.0,0.9,,,101580.0,,1.0,1.0,260.0,12.41,190.0,46027,0,-124.40000,41.90000
189,2018-08-08 21:50:00,12.71,,NNW,,1.0,10.0,,10.0,0.8,,,101590.0,,1.0,1.0,260.0,12.61,340.0,46027,0,-124.40000,41.90000
190,2018-08-08 22:50:00,12.51,,N,,2.0,10.0,,10.0,0.9,,,101570.0,,2.0,1.0,280.0,12.81,350.0,46027,0,-124.40000,41.90000
191,2018-08-08 23:50:00,13.01,,NW,,2.0,9.0,,9.0,0.9,,,101540.0,,2.0,1.0,290.0,13.41,320.0,46027,0,-124.40000,41.90000
192,2018-08-09 00:50:00,13.41,,NNW,,2.0,8.0,,8.0,0.9,,,101510.0,,1.0,1.0,290.0,14.11,340.0,46027,0,-124.40000,41.90000
193,2018-08-09 01:50:00,14.21,,NNW,,4.0,9.0,,9.0,0.9,,,101480.0,,3.0,1.0,300.0,13.71,340.0,46027,0,-124.40000,41.90000
194,2018-08-09 02:50:00,13.61,,N,,5.0,9.0,,9.0,0.9,,,101500.0,,4.0,1.0,290.0,13.61,350.0,46027,0,-124.40000,41.90000
195,2018-08-09 03:50:00,13.31,,NNW,,5.0,9.0,,9.0,0.8,,,101550.0,,3.0,1.0,300.0,13.51,340.0,46027,0,-124.40000,41.90000
196,2018-08-09 04:50:00,12.91,,NNW,,3.0,9.0,,9.0,0.8,,,101590.0,,3.0,1.0,310.0,13.31,340.0,46027,0,-124.40000,41.90000
197,2018-08-09 05:50:00,12.71,,NNW,,3.0,9.0,,9.0,0.8,,,101600.0,,3.0,0.5,310.0,13.11,340.0,46027,0,-124.40000,41.90000
198,2018-08-09 06:50:00,12.61,,N,,4.0,9.0,,9.0,0.8,,,101590.0,,4.0,0.5,290.0,12.81,350.0,46027,0,-124.40000,41.90000
199,2018-08-09 07:50:00,12.61,,N,,5.0,10.0,,10.0,0.7,,,101600.0,,4.0,0.5,280.0,12.61,350.0,46027,0,-124.40000,41.90000
200,2018-08-09 08:50:00,12.71,,N,,4.0,9.0,,9.0,0.7,,,101600.0,,4.0,0.5,290.0,12.41,360.0,46027,0,-124.40000,41.90000
201,2018-08-09 09:50:00,12.51,,N,,5.99,9.0,,9.0,0.7,,,101560.0,,5.0,0.5,280.0,12.21,350.0,46027,0,-124.40000,41.90000
202,2018-08-09 10:50:00,12.41,,N,,5.99,9.0,,9.0,0.8,,,101550.0,,5.0,0.5,290.0,12.11,360.0,46027,0,-124.40000,41.90000
203,2018-08-09 11:50:00,12.81,,N,,5.0,9.0,,9.0,0.8,12.01,,101550.0,100.0,4.0,0.5,270.0,12.01,10.0,46027,0,-124.40000,41.90000
204,2018-08-09 12:50:00,12.91,,N,,4.0,9.0,,9.0,0.7,,,101570.0,,3.0,0.5,290.0,11.91,10.0,46027,0,-124.40000,41.90000
205,2018-08-09 13:50:00,12.91,,N,,5.99,10.0,,10.0,0.7,,,101550.0,,5.0,0.5,270.0,11.71,350.0,46027,0,-124.40000,41.90000
206,2018-08-09 14:50:00,12.81,,N,,5.0,9.0,,9.0,0.7,,,101570.0,,4.0,0.5,320.0,11.61,360.0,46027,0,-124.40000,41.90000
207,2018-08-09 15:50:00,12.81,,N,,3.0,13.0,,13.0,0.7,,,101610.0,,3.0,0.5,190.0,11.41,350.0,46027,0,-124.40000,41.90000
208,2018-08-09 16:50:00,12.91,,N,,4.0,9.0,,9.0,0.7,,,101610.0,,3.0,0.5,290.0,11.71,360.0,46027,0,-124.40000,41.90000
209,2018-08-09 17:50:00,12.91,,NNW,,5.0,17.0,,17.0,0.7,,,101580.0,,4.0,0.5,230.0,11.81,340.0,46027,0,-124.40000,41.90000
210,2018-08-09 18:50:00,13.01,,NW,,5.0,17.0,,17.0,0.7,,,101570.0,,5.0,0.5,340.0,11.61,310.0,46027,0,-124.40000,41.90000
211,2018-08-09 19:50:00,13.21,,NW,,5.0,17.0,,17.0,0.6,,,101600.0,,4.0,0.5,250.0,11.91,320.0,46027,0,-124.40000,41.90000
212,2018-08-09 20:50:00,13.21,,NNW,,4.0,12.0,,12.0,0.7,,,101620.0,,3.0,0.5,200.0,12.01,340.0,46027,0,-124.40000,41.90000
213,2018-08-09 21:50:00,13.51,,N,,2.0,17.0,,17.0,0.7,,,101600.0,,1.0,0.5,210.0,12.41,350.0,46027,0,-124.40000,41.90000
214,2018-08-09 22:50:00,13.71,,NW,,4.0,12.0,,12.0,0.6,,,101600.0,,3.0,0.5,220.0,13.21,310.0,46027,0,-124.40000,41.90000
215,2018-08-09 23:50:00,14.01,,NNW,,1.0,9.0,,9.0,0.7,,,101560.0,,1.0,0.5,250.0,13.41,340.0,46027,0,-124.40000,41.90000
216,2018-08-10 00:50:00,14.41,,WNW,,3.0,17.0,,17.0,0.7,,,101550.0,,2.0,0.5,220.0,13.81,300.0,46027,0,-124.40000,41.90000
217,2018-08-10 01:50:00,14.51,,NW,,2.0,11.0,,11.0,0.7,,,101540.0,,1.0,0.5,230.0,13.91,310.0,46027,0,-124.40000,41.90000
218,2018-08-10 02:50:00,14.41,,NNE,,2.0,16.0,,16.0,0.6,,,101500.0,,2.0,0.5,230.0,13.91,20.0,46027,0,-124.40000,41.90000
219,2018-08-10 03:50:00,14.21,,NW,,2.0,16.0,,16.0,0.6,,,101520.0,,2.0,0.5,270.0,13.71,310.0,46027,0,-124.40000,41.90000
220,2018-08-10 04:50:00,14.11,,WNW,,2.0,16.0,,16.0,0.7,,,101580.0,,1.0,0.5,230.0,13.31,300.0,46027,0,-124.40000,41.90000
221,2018-08-10 05:50:00,13.91,,WNW,,3.0,16.0,,16.0,0.7,,,101630.0,,2.0,0.5,190.0,13.31,300.0,46027,0,-124.40000,41.90000
222,2018-08-10 06:50:00,13.71,,NNW,,4.0,16.0,,16.0,0.7,,,101640.0,,3.0,0.5,170.0,13.01,330.0,46027,0,-124.40000,41.90000
223,2018-08-10 07:50:00,13.71,,N,,4.0,11.0,,11.0,0.7,,,101650.0,,3.0,0.5,170.0,12.51,360.0,46027,0,-124.40000,41.90000
224,2018-08-10 08:50:00,13.91,,NE,,2.0,11.0,,11.0,0.7,,,101630.0,,2.0,0.5,240.0,12.51,50.0,46027,0,-124.40000,41.90000
225,2018-08-10 09:50:00,13.91,,,,1.0,11.0,,11.0,0.8,,,101660.0,,0.0,0.5,250.0,12.71,,46027,0,-124.40000,41.90000
226,2018-08-10 10:50:00,13.91,,NNW,,2.0,16.0,,16.0,0.7,,,101710.0,,1.0,0.5,310.0,12.21,340.0,46027,0,-124.40000,41.90000
227,2018-08-10 11:50:00,13.91,,ENE,,2.0,16.0,,16.0,0.8,5.85,,101680.0,64.96,2.0,1.0,220.0,12.31,60.0,46027,0,-124.40000,41.90000
228,2018-08-10 12:50:00,13.81,,W,,2.0,15.0,,15.0,0.7,,,101720.0,,2.0,0.5,230.0,11.91,280.0,46027,0,-124.40000,41.90000
229,2018-08-10 13:50:00,13.71,,NW,,1.0,16.0,,16.0,0.8,,,101750.0,,1.0,0.5,180.0,11.81,320.0,46027,0,-124.40000,41.90000
230,2018-08-10 14:50:00,13.81,,N,,2.0,15.0,,15.0,0.7,,,101760.0,,1.0,0.5,250.0,11.81,10.0,46027,0,-124.40000,41.90000
231,2018-08-10 15:50:00,13.61,,NW,,1.0,16.0,,16.0,0.7,,,101780.0,,1.0,0.5,220.0,11.71,310.0,46027,0,-124.40000,41.90000
232,2018-08-10 16:50:00,13.61,,WNW,,1.0,11.0,,11.0,0.8,,,101800.0,,1.0,1.0,230.0,11.81,290.0,46027,0,-124.40000,41.90000
233,2018-08-10 17:50:00,13.71,,,,0.0,15.0,,,0.8,,,101820.0,,0.0,,,12.71,,46027,0,-124.40000,41.90000
234,2018-08-10 18:50:00,14.21,,,,1.0,15.0,,15.0,0.9,,,101830.0,,0.0,1.0,250.0,13.11,,46027,0,-124.40000,41.90000
235,2018-08-10 19:50:00,14.61,,ENE,,2.0,15.0,,15.0,0.9,,,101790.0,,2.0,1.0,210.0,13.91,70.0,46027,0,-124.40000,41.90000
236,2018-08-10 20:50:00,14.41,,S,,2.0,15.0,,15.0,0.8,,,101810.0,,2.0,1.0,210.0,14.11,180.0,46027,0,-124.40000,41.90000
237,2018-08-10 21:50:00,15.11,,SW,,3.0,8.0,,8.0,0.8,,,101840.0,,2.0,1.0,240.0,14.01,230.0,46027,0,-124.40000,41.90000
238,2018-08-10 22:50:00,15.21,,SW,,3.0,8.0,,8.0,0.9,,,101850.0,,2.0,1.0,240.0,14.51,220.0,46027,0,-124.40000,41.90000
239,2018-08-10 23:50:00,14.51,,WSW,,3.0,15.0,,15.0,0.8,,,101860.0,,3.0,1.0,210.0,14.71,240.0,46027,0,-124.40000,41.90000
240,2018-08-11 00:50:00,14.41,,WSW,,2.0,11.0,,11.0,0.8,,,101850.0,,2.0,1.0,240.0,15.01,250.0,46027,0,-124.40000,41.90000
241,2018-08-11 02:50:00,14.01,,WNW,,1.0,7.0,,7.0,0.9,,,101840.0,,1.0,1.0,240.0,15.31,300.0,46027,0,-124.40000,41.90000
242,2018-08-11 03:50:00,13.71,,E,,2.0,8.0,,8.0,0.9,,,101850.0,,2.0,1.0,250.0,14.41,80.0,46027,0,-124.40000,41.90000
243,2018-08-11 04:50:00,13.51,,ESE,,2.0,11.0,,11.0,0.9,,,101900.0,,2.0,1.0,220.0,14.71,120.0,46027,0,-124.40000,41.90000
244,2018-08-11 05:50:00,13.41,,SSE,,1.0,8.0,,8.0,0.9,,,101900.0,,1.0,1.0,250.0,14.51,150.0,46027,0,-124.40000,41.90000
245,2018-08-11 06:50:00,13.21,,SW,,1.0,15.0,,15.0,1.0,,,101900.0,,1.0,1.0,230.0,14.51,220.0,46027,0,-124.40000,41.90000
246,2018-08-11 07:50:00,13.21,,E,,2.0,11.0,,11.0,0.9,,,101860.0,,2.0,1.0,270.0,14.51,100.0,46027,0,-124.40000,41.90000
247,2018-08-11 08:50:00,13.11,,E,,3.0,15.0,,15.0,1.0,,,101840.0,,2.0,1.0,200.0,14.11,90.0,46027,0,-124.40000,41.90000
248,2018-08-11 09:50:00,13.01,,NW,,3.0,14.0,,14.0,0.9,,,101840.0,,2.0,1.0,230.0,13.51,310.0,46027,0,-124.40000,41.90000
249,2018-08-11 10:50:00,13.01,,NW,,3.0,14.0,,14.0,0.9,,,101870.0,,3.0,1.0,230.0,14.31,310.0,46027,0,-124.40000,41.90000
250,2018-08-11 11:50:00,13.01,,NE,,3.0,7.0,,7.0,0.8,,,101890.0,,2.0,1.0,260.0,13.41,50.0,46027,0,-124.40000,41.90000
251,2018-08-11 12:50:00,13.11,,ENE,,2.0,12.0,,12.0,0.8,,,101920.0,,2.0,1.0,210.0,13.51,60.0,46027,0,-124.40000,41.90000
252,2018-08-11 13:50:00,13.11,,ENE,,2.0,11.0,,11.0,0.8,,,101960.0,,1.0,1.0,240.0,13.51,60.0,46027,0,-124.40000,41.90000
253,2018-08-11 14:50:00,13.01,,,,1.0,14.0,,14.0,0.8,,,102000.0,,0.0,1.0,180.0,14.71,,46027,0,-124.40000,41.90000
254,2018-08-11 15:50:00,13.31,,N,,2.0,10.0,,10.0,0.9,,,102010.0,,1.0,1.0,200.0,14.01,360.0,46027,0,-124.40000,41.90000
255,2018-08-11 16:50:00,13.41,,N,,1.0,11.0,,11.0,0.9,,,101990.0,,1.0,1.0,180.0,13.91,360.0,46027,0,-124.40000,41.90000
256,2018-08-11 17:50:00,13.81,,NW,,3.0,14.0,,14.0,0.9,,,101990.0,,2.0,1.0,270.0,14.31,310.0,46027,0,-124.40000,41.90000
257,2018-08-11 18:50:00,13.91,,WNW,,4.0,11.0,,11.0,0.9,,,102000.0,,3.0,1.0,220.0,14.51,300.0,46027,0,-124.40000,41.90000
258,2018-08-11 19:50:00,13.91,,NW,,4.0,11.0,,11.0,0.9,,,101960.0,,4.0,1.0,240.0,14.11,310.0,46027,0,-124.40000,41.90000
259,2018-08-11 20:50:00,13.81,,NW,,5.99,10.0,,10.0,0.8,,,101930.0,,5.0,0.5,250.0,14.51,310.0,46027,0,-124.40000,41.90000
260,2018-08-11 21:50:00,13.71,,NW,,7.0,14.0,,14.0,0.8,,,101910.0,,5.99,0.5,210.0,14.31,310.0,46027,0,-124.40000,41.90000
261,2018-08-11 22:50:00,13.61,,NW,,8.99,13.0,,13.0,0.9,,,101880.0,,7.0,0.5,230.0,14.61,320.0,46027,0,-124.40000,41.90000
262,2018-08-11 23:50:00,13.41,,NW,,7.99,10.0,,10.0,0.9,13.91,31.07,101860.0,100.0,5.99,0.5,250.0,13.91,320.0,46027,0,-124.40000,41.90000
263,2018-08-12 00:50:00,13.21,,NW,,8.99,10.0,,10.0,0.9,,,101820.0,,7.99,0.5,260.0,14.11,320.0,46027,0,-124.40000,41.90000
264,2018-08-12 01:50:00,13.21,,NW,,9.99,4.0,,10.0,1.0,,,101770.0,,8.99,0.5,190.0,13.81,320.0,46027,0,-124.40000,41.90000
265,2018-08-12 02:50:00,13.11,,NNW,,10.99,4.0,,9.0,1.0,,,101720.0,,8.99,0.5,320.0,13.81,330.0,46027,0,-124.40000,41.90000
266,2018-08-12 03:50:00,12.91,,NNW,,10.99,4.0,,11.0,1.1,,,101720.0,,9.99,0.5,240.0,13.81,330.0,46027,0,-124.40000,41.90000
267,2018-08-12 04:50:00,13.01,,NNW,,8.99,4.0,,11.0,1.1,,,101760.0,,7.99,0.5,240.0,14.01,340.0,46027,0,-124.40000,41.90000
268,2018-08-12 05:50:00,13.01,,N,,8.99,12.0,,12.0,1.0,,,101740.0,,7.0,0.5,230.0,14.01,360.0,46027,0,-124.40000,41.90000
269,2018-08-12 06:50:00,13.11,,N,,8.99,14.0,,14.0,1.1,,,101690.0,,7.99,0.5,160.0,14.21,350.0,46027,0,-124.40000,41.90000
270,2018-08-12 07:50:00,13.11,,N,,5.99,5.0,,5.0,1.2,,,101700.0,,5.0,1.0,340.0,13.81,10.0,46027,0,-124.40000,41.90000
271,2018-08-12 08:50:00,12.91,,SE,,2.0,5.0,,5.0,1.2,,,101660.0,,2.0,1.0,330.0,13.21,130.0,46027,0,-124.40000,41.90000
272,2018-08-12 09:50:00,12.91,,S,,2.0,5.0,,5.0,1.1,,,101640.0,,1.0,1.0,320.0,13.01,170.0,46027,0,-124.40000,41.90000
273,2018-08-12 10:50:00,13.01,,SSW,,2.0,5.0,,5.0,1.1,,,101640.0,,1.0,1.0,330.0,12.71,200.0,46027,0,-124.40000,41.90000
274,2018-08-12 11:50:00,13.31,,S,,2.0,5.0,,5.0,1.1,,,101640.0,,1.0,1.0,330.0,12.41,180.0,46027,0,-124.40000,41.90000
275,2018-08-12 12:50:00,13.21,,SSE,,2.0,5.0,,5.0,1.1,,,101630.0,,2.0,1.0,330.0,12.41,150.0,46027,0,-124.40000,41.90000
276,2018-08-12 13:50:00,13.21,,SE,,3.0,5.0,,5.0,1.1,,,101650.0,,2.0,1.0,320.0,12.51,140.0,46027,0,-124.40000,41.90000
277,2018-08-12 14:50:00,12.91,,S,,2.0,5.0,,5.0,1.2,,,101650.0,,1.0,1.0,310.0,12.01,170.0,46027,0,-124.40000,41.90000
278,2018-08-12 15:50:00,12.71,,SSE,,2.0,6.0,,6.0,1.3,,,101640.0,,1.0,1.0,310.0,12.01,150.0,46027,0,-124.40000,41.90000
279,2018-08-12 16:50:00,12.61,,SE,,2.0,5.0,,5.0,1.3,,,101600.0,,1.0,1.0,310.0,12.21,140.0,46027,0,-124.40000,41.90000
280,2018-08-12 17:50:00,12.71,,SSE,,2.0,6.0,,6.0,1.3,,,101590.0,,1.0,1.0,300.0,12.21,160.0,46027,0,-124.40000,41.90000
281,2018-08-12 18:50:00,12.51,,N,,8.99,6.0,,7.0,1.3,,,101550.0,,7.0,0.5,320.0,13.41,350.0,46027,0,-124.40000,41.90000
282,2018-08-12 19:50:00,12.31,,N,,8.99,6.0,,8.0,1.4,,,101530.0,,7.99,1.0,310.0,14.11,360.0,46027,0,-124.40000,41.90000
283,2018-08-12 20:50:00,12.71,,N,,10.99,7.0,,10.0,1.6,,,101450.0,,8.99,0.5,250.0,13.91,350.0,46027,0,-124.40000,41.90000
284,2018-08-12 21:50:00,12.51,,N,,11.99,7.0,,14.0,1.8,,,101400.0,,8.99,0.5,270.0,13.91,350.0,46027,0,-124.40000,41.90000
285,2018-08-12 22:50:00,12.41,,N,,12.99,7.0,,15.0,2.1,,,101330.0,,10.99,0.5,300.0,13.91,350.0,46027,0,-124.40000,41.90000
286,2018-08-12 23:50:00,12.61,,N,,12.99,8.0,,14.0,2.3,,,101300.0,,10.99,0.5,270.0,14.01,350.0,46027,0,-124.40000,41.90000
287,2018-08-13 00:50:00,12.81,,N,,12.99,8.0,,17.0,2.6,,,101280.0,,10.99,0.5,280.0,14.11,350.0,46027,0,-124.40000,41.90000
288,2018-08-13 01:50:00,12.61,,N,,13.99,8.0,,15.0,2.8,,,101240.0,,11.99,1.0,270.0,13.81,350.0,46027,0,-124.40000,41.90000
289,2018-08-13 02:50:00,12.31,,N,,11.99,7.0,,9.0,2.6,,,101250.0,,9.99,1.0,320.0,13.41,350.0,46027,0,-124.40000,41.90000
290,2018-08-13 03:50:00,12.11,,N,,5.99,8.0,,8.0,2.4,,,101290.0,,5.0,2.0,330.0,13.01,350.0,46027,0,-124.40000,41.90000
291,2018-08-13 04:50:00,12.21,,SE,,7.0,8.0,,8.0,2.4,,,101360.0,,5.0,2.0,290.0,13.61,140.0,46027,0,-124.40000,41.90000
292,2018-08-13 05:50:00,12.41,,SE,,7.99,9.0,,9.0,2.4,,,101390.0,,5.99,2.0,300.0,13.71,130.0,46027,0,-124.40000,41.90000
293,2018-08-13 06:50:00,12.41,,SSE,,7.0,8.0,,8.0,2.2,,,101420.0,,5.0,2.0,310.0,13.71,150.0,46027,0,-124.40000,41.90000
294,2018-08-13 07:50:00,12.31,,S,,5.0,8.0,,8.0,2.2,,,101450.0,,4.0,2.0,300.0,13.11,170.0,46027,0,-124.40000,41.90000
295,2018-08-13 08:50:00,12.31,,SSW,,5.0,8.0,,8.0,2.0,,,101440.0,,4.0,2.0,300.0,12.81,200.0,46027,0,-124.40000,41.90000
296,2018-08-13 09:50:00,12.41,,SW,,5.0,8.0,,8.0,2.0,,,101430.0,,4.0,2.0,290.0,12.61,220.0,46027,0,-124.40000,41.90000
297,2018-08-13 10:50:00,12.31,,SSW,,4.0,8.0,,8.0,2.0,,,101440.0,,3.0,2.0,300.0,12.61,200.0,46027,0,-124.40000,41.90000
298,2018-08-13 11:50:00,12.11,,,,1.0,8.0,,8.0,2.2,,,101450.0,,0.0,2.0,310.0,12.21,,46027,0,-124.40000,41.90000
299,2018-08-13 12:50:00,12.21,,SW,,2.0,8.0,,8.0,2.3,,,101460.0,,1.0,2.0,310.0,12.41,220.0,46027,0,-124.40000,41.90000
300,2018-08-13 13:50:00,12.01,,WSW,,3.0,8.0,,8.0,2.1,,,101480.0,,2.0,2.0,300.0,11.71,250.0,46027,0,-124.40000,41.90000
301,2018-08-13 14:50:00,11.91,,,,1.0,9.0,,9.0,2.0,,,101490.0,,0.0,2.0,300.0,11.61,,46027,0,-124.40000,41.90000
302,2018-08-13 15:50:00,11.91,,WNW,,2.0,8.0,,8.0,2.0,,,101520.0,,2.0,2.0,300.0,11.61,300.0,46027,0,-124.40000,41.90000
303,2018-08-13 16:50:00,11.91,,WNW,,2.0,8.0,,8.0,1.8,,,101510.0,,1.0,1.5,290.0,11.71,300.0,46027,0,-124.40000,41.90000
304,2018-08-13 17:50:00,11.81,,SW,,2.0,8.0,,8.0,2.0,,,101530.0,,1.0,2.0,300.0,11.61,230.0,46027,0,-124.40000,41.90000
305,2018-08-13 18:50:00,11.91,,,,1.0,8.0,,8.0,1.8,,,101530.0,,0.0,1.5,300.0,11.81,,46027,0,-124.40000,41.90000
306,2018-08-13 19:50:00,12.11,,,,1.0,8.0,,8.0,1.7,,,101520.0,,0.0,1.5,320.0,12.01,,46027,0,-124.40000,41.90000
307,2018-08-13 20:50:00,12.31,,N,,2.0,9.0,,9.0,1.6,,,101520.0,,1.0,1.5,340.0,12.11,360.0,46027,0,-124.40000,41.90000
308,2018-08-13 21:50:00,12.61,,NW,,3.0,8.0,,8.0,1.7,,,101520.0,,2.0,1.5,330.0,12.01,310.0,46027,0,-124.40000,41.90000
309,2018-08-13 22:50:00,12.51,,W,,3.0,9.0,,9.0,1.4,,,101490.0,,2.0,1.5,330.0,12.01,270.0,46027,0,-124.40000,41.90000
310,2018-08-13 23:50:00,12.61,,W,,3.0,9.0,,9.0,1.8,,,101460.0,,2.0,1.5,310.0,12.21,260.0,46027,0,-124.40000,41.90000
311,2018-08-14 00:50:00,12.61,,W,,2.0,8.0,,8.0,1.7,,,101430.0,,1.0,1.5,330.0,12.31,280.0,46027,0,-124.40000,41.90000
312,2018-08-14 01:50:00,12.81,,,,1.0,8.0,,8.0,1.7,,,101410.0,,0.0,1.5,290.0,12.21,,46027,0,-124.40000,41.90000
313,2018-08-14 02:50:00,12.81,,SSE,,2.0,8.0,,8.0,1.5,,,101430.0,,2.0,1.5,310.0,12.51,150.0,46027,0,-124.40000,41.90000
314,2018-08-14 03:50:00,12.81,,E,,4.0,9.0,,9.0,1.7,,,101430.0,,2.0,1.5,310.0,12.51,100.0,46027,0,-124.40000,41.90000
315,2018-08-14 04:50:00,12.91,,SSE,,3.0,8.0,,8.0,1.6,,,101450.0,,2.0,1.5,290.0,12.11,160.0,46027,0,-124.40000,41.90000
316,2018-08-14 05:50:00,12.71,,SSE,,4.0,8.0,,8.0,1.6,,,101440.0,,3.0,1.5,310.0,12.31,160.0,46027,0,-124.40000,41.90000
317,2018-08-14 06:50:00,12.81,,S,,2.0,8.0,,8.0,1.7,,,101430.0,,2.0,1.5,300.0,12.31,190.0,46027,0,-124.40000,41.90000
318,2018-08-14 07:50:00,12.81,,S,,3.0,9.0,,9.0,1.6,,,101430.0,,2.0,1.5,310.0,12.41,170.0,46027,0,-124.40000,41.90000
319,2018-08-14 08:50:00,12.71,,SSE,,4.0,8.0,,8.0,1.3,,,101390.0,,3.0,1.5,300.0,12.51,150.0,46027,0,-124.40000,41.90000
320,2018-08-14 09:50:00,12.71,,SSE,,5.0,7.0,,7.0,1.4,,,101380.0,,3.0,1.5,290.0,12.61,150.0,46027,0,-124.40000,41.90000
321,2018-08-14 10:50:00,12.61,,SSE,,3.0,8.0,,8.0,1.5,,,101350.0,,2.0,1.5,310.0,12.51,150.0,46027,0,-124.40000,41.90000
322,2018-08-14 11:50:00,12.51,,NNE,,2.0,8.0,,8.0,1.4,,,101320.0,,1.0,1.5,320.0,12.31,20.0,46027,0,-124.40000,41.90000
323,2018-08-14 12:50:00,12.61,,W,,2.0,8.0,,8.0,1.5,,,101330.0,,1.0,1.5,310.0,12.11,280.0,46027,0,-124.40000,41.90000
324,2018-08-14 13:50:00,12.51,,SE,,2.0,9.0,,9.0,1.5,,,101360.0,,2.0,1.5,290.0,12.31,130.0,46027,0,-124.40000,41.90000
325,2018-08-14 14:50:00,12.41,,SSE,,3.0,8.0,,8.0,1.4,,,101380.0,,2.0,1.5,300.0,12.11,160.0,46027,0,-124.40000,41.90000
326,2018-08-14 15:50:00,12.31,,,,1.0,8.0,,8.0,1.5,,,101400.0,,0.0,1.5,310.0,12.21,,46027,0,-124.40000,41.90000
327,2018-08-14 16:50:00,12.51,,SSE,,3.0,8.0,,8.0,1.4,,,101400.0,,1.0,1.5,310.0,12.21,150.0,46027,0,-124.40000,41.90000
328,2018-08-14 17:50:00,12.71,,SSE,,2.0,8.0,,8.0,1.5,,,101410.0,,2.0,1.5,310.0,12.41,150.0,46027,0,-124.40000,41.90000
329,2018-08-14 18:50:00,12.81,,S,,2.0,9.0,,9.0,1.6,,,101400.0,,1.0,1.5,320.0,12.51,180.0,46027,0,-124.40000,41.90000
330,2018-08-14 19:50:00,13.11,,S,,2.0,8.0,,8.0,1.6,,,101390.0,,2.0,1.5,300.0,12.61,180.0,46027,0,-124.40000,41.90000
331,2018-08-14 20:50:00,13.31,,SSW,,3.0,8.0,,8.0,1.6,,,101390.0,,2.0,1.5,310.0,12.81,210.0,46027,0,-124.40000,41.90000
332,2018-08-14 21:50:00,12.91,,S,,3.0,8.0,,8.0,1.4,,,101380.0,,3.0,1.5,310.0,12.81,190.0,46027,0,-124.40000,41.90000
333,2018-08-14 22:50:00,13.51,,S,,3.0,8.0,,8.0,1.3,,,101370.0,,3.0,1.5,300.0,12.91,180.0,46027,0,-124.40000,41.90000
334,2018-08-14 23:50:00,13.51,,S,,3.0,8.0,,8.0,1.3,,,101340.0,,3.0,1.5,290.0,13.01,170.0,46027,0,-124.40000,41.90000
335,2018-08-15 00:50:00,13.31,,S,,2.0,8.0,,8.0,1.3,,,101340.0,,2.0,1.5,290.0,12.91,170.0,46027,0,-124.40000,41.90000
336,2018-08-15 01:50:00,13.31,,SSE,,3.0,8.0,,8.0,1.3,,,101330.0,,2.0,1.5,290.0,12.91,150.0,46027,0,-124.40000,41.90000
337,2018-08-15 02:50:00,13.21,,SSE,,3.0,8.0,,8.0,1.3,,,101330.0,,2.0,1.5,290.0,12.81,150.0,46027,0,-124.40000,41.90000
338,2018-08-15 03:50:00,13.01,,SE,,3.0,8.0,,8.0,1.3,,,101350.0,,2.0,1.5,300.0,12.91,140.0,46027,0,-124.40000,41.90000
339,2018-08-15 04:50:00,12.61,,SE,,3.0,8.0,,8.0,1.4,,,101390.0,,3.0,1.5,300.0,12.91,140.0,46027,0,-124.40000,41.90000
340,2018-08-15 05:50:00,12.61,,ESE,,3.0,8.0,,8.0,1.3,,,101390.0,,2.0,1.5,290.0,13.11,120.0,46027,0,-124.40000,41.90000
341,2018-08-15 06:50:00,12.61,,SE,,2.0,8.0,,8.0,1.3,,,101380.0,,1.0,1.0,310.0,13.31,140.0,46027,0,-124.40000,41.90000
342,2018-08-15 07:50:00,12.81,,,,1.0,8.0,,8.0,1.3,,,101390.0,,0.0,1.5,320.0,12.91,,46027,0,-124.40000,41.90000
343,2018-08-15 08:50:00,12.81,,,,1.0,8.0,,8.0,1.3,,,101370.0,,0.0,1.5,330.0,12.91,,46027,0,-124.40000,41.90000
344,2018-08-15 09:50:00,12.91,,,,1.0,8.0,,8.0,1.3,,,101360.0,,0.0,1.5,320.0,12.81,,46027,0,-124.40000,41.90000
345,2018-08-15 10:50:00,12.91,,,,1.0,8.0,,8.0,1.3,,,101370.0,,0.0,1.5,320.0,12.91,,46027,0,-124.40000,41.90000
346,2018-08-15 11:50:00,13.01,,SSE,,2.0,8.0,,8.0,1.4,,,101350.0,,1.0,1.5,320.0,12.91,160.0,46027,0,-124.40000,41.90000
