,date_time,precip_accum_set_1,air_temp_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,63.754,33.37,0.0,DPHC1,3399,-120.76667,39.26389
1,2018-08-01 00:15:00,63.754,32.72,,DPHC1,3399,-120.76667,39.26389
2,2018-08-01 00:30:00,63.754,32.43,,DPHC1,3399,-120.76667,39.26389
3,2018-08-01 00:45:00,63.754,32.11,,DPHC1,3399,-120.76667,39.26389
4,2018-08-01 01:00:00,63.754,31.74,0.0,DPHC1,3399,-120.76667,39.26389
5,2018-08-01 01:15:00,63.754,31.31,,DPHC1,3399,-120.76667,39.26389
6,2018-08-01 01:30:00,63.754,27.61,,DPHC1,3399,-120.76667,39.26389
7,2018-08-01 01:45:00,63.754,26.27,,DPHC1,3399,-120.76667,39.26389
8,2018-08-01 02:00:00,63.754,25.41,0.0,DPHC1,3399,-120.76667,39.26389
9,2018-08-01 02:15:00,63.754,24.85,,DPHC1,3399,-120.76667,39.26389
10,2018-08-01 02:30:00,63.754,24.25,,DPHC1,3399,-120.76667,39.26389
11,2018-08-01 02:45:00,63.754,23.72,,DPHC1,3399,-120.76667,39.26389
12,2018-08-01 03:00:00,63.754,23.16,0.0,DPHC1,3399,-120.76667,39.26389
13,2018-08-01 03:15:00,63.754,22.74,,DPHC1,3399,-120.76667,39.26389
14,2018-08-01 03:30:00,63.754,22.37,,DPHC1,3399,-120.76667,39.26389
15,2018-08-01 03:45:00,63.754,21.89,,DPHC1,3399,-120.76667,39.26389
16,2018-08-01 04:00:00,63.754,21.39,0.0,DPHC1,3399,-120.76667,39.26389
17,2018-08-01 04:15:00,63.754,21.07,,DPHC1,3399,-120.76667,39.26389
18,2018-08-01 04:30:00,63.754,20.7,,DPHC1,3399,-120.76667,39.26389
19,2018-08-01 04:45:00,63.754,20.31,,DPHC1,3399,-120.76667,39.26389
20,2018-08-01 05:00:00,63.754,20.08,0.0,DPHC1,3399,-120.76667,39.26389
21,2018-08-01 05:15:00,63.754,19.8,,DPHC1,3399,-120.76667,39.26389
22,2018-08-01 05:30:00,63.754,19.5,,DPHC1,3399,-120.76667,39.26389
23,2018-08-01 05:45:00,63.754,19.09,,DPHC1,3399,-120.76667,39.26389
24,2018-08-01 06:00:00,63.754,18.79,0.0,DPHC1,3399,-120.76667,39.26389
