,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
34,2018-08-02 10:00:00,0.6,E,1.56,,87.0,62.0,1.0,8.5,CQ158,5876,-121.5764,40.5352
35,2018-08-02 11:00:00,0.6,E,2.13,,87.0,65.0,1.0,8.4,CQ158,5876,-121.5764,40.5352
36,2018-08-02 12:00:00,0.6,E,2.25,,87.0,66.0,1.0,8.3,CQ158,5876,-121.5764,40.5352
37,2018-08-02 13:00:00,0.6,E,2.39,,87.0,68.0,1.0,8.0,CQ158,5876,-121.5764,40.5352
38,2018-08-02 14:00:00,0.6,E,2.49,,87.0,68.0,24.0,8.1,CQ158,5876,-121.5764,40.5352
39,2018-08-02 15:00:00,0.6,E,4.56,,87.0,74.0,48.0,9.0,CQ158,5876,-121.5764,40.5352
40,2018-08-02 16:00:00,0.5,E,8.81,,82.0,68.0,333.0,14.7,CQ158,5876,-121.5764,40.5352
41,2018-08-02 17:00:00,1.1,NW,7.25,,325.0,38.0,546.0,22.3,CQ158,5876,-121.5764,40.5352
42,2018-08-02 18:00:00,1.9,WSW,8.48,,247.0,34.0,609.0,25.5,CQ158,5876,-121.5764,40.5352
43,2018-08-02 19:00:00,2.3,WSW,8.42,27.12,252.0,29.0,836.0,28.1,CQ158,5876,-121.5764,40.5352
44,2018-08-02 20:00:00,2.8,WSW,8.03,28.07,245.0,26.0,896.0,29.5,CQ158,5876,-121.5764,40.5352
45,2018-08-02 21:00:00,2.8,WSW,7.89,27.48,253.0,27.0,893.0,28.7,CQ158,5876,-121.5764,40.5352
46,2018-08-02 22:00:00,2.8,WSW,8.76,28.29,246.0,27.0,864.0,29.7,CQ158,5876,-121.5764,40.5352
47,2018-08-02 23:00:00,2.9,WSW,8.46,28.5,241.0,26.0,774.0,30.0,CQ158,5876,-121.5764,40.5352
48,2018-08-03 00:00:00,2.9,WSW,7.6,27.67,237.0,26.0,638.0,29.0,CQ158,5876,-121.5764,40.5352
49,2018-08-03 01:00:00,2.4,WSW,6.48,26.72,241.0,26.0,468.0,27.7,CQ158,5876,-121.5764,40.5352
50,2018-08-03 02:00:00,1.9,SW,4.84,,227.0,26.0,278.0,25.8,CQ158,5876,-121.5764,40.5352
51,2018-08-03 03:00:00,0.9,SW,5.83,,235.0,33.0,90.0,23.0,CQ158,5876,-121.5764,40.5352
52,2018-08-03 04:00:00,0.6,SE,6.32,,126.0,49.0,4.0,17.2,CQ158,5876,-121.5764,40.5352
53,2018-08-03 05:00:00,0.6,ESE,5.03,,115.0,55.0,1.0,14.0,CQ158,5876,-121.5764,40.5352
54,2018-08-03 06:00:00,0.6,ESE,3.7,,110.0,56.0,1.0,12.3,CQ158,5876,-121.5764,40.5352
55,2018-08-03 07:00:00,0.6,ESE,1.78,,110.0,54.0,1.0,10.8,CQ158,5876,-121.5764,40.5352
56,2018-08-03 08:00:00,0.7,E,-0.69,,97.0,49.0,1.0,9.6,CQ158,5876,-121.5764,40.5352
57,2018-08-03 09:00:00,0.7,ENE,-0.97,,75.0,50.0,1.0,9.0,CQ158,5876,-121.5764,40.5352
58,2018-08-03 10:00:00,0.6,ENE,-0.28,,75.0,54.0,1.0,8.6,CQ158,5876,-121.5764,40.5352
59,2018-08-03 11:00:00,0.6,ENE,1.33,,75.0,61.0,1.0,8.5,CQ158,5876,-121.5764,40.5352
60,2018-08-03 12:00:00,0.7,ENE,1.85,,75.0,65.0,1.0,8.1,CQ158,5876,-121.5764,40.5352
61,2018-08-03 13:00:00,0.7,ENE,1.49,,75.0,66.0,1.0,7.5,CQ158,5876,-121.5764,40.5352
62,2018-08-03 14:00:00,0.7,ENE,2.02,,75.0,69.0,16.0,7.4,CQ158,5876,-121.5764,40.5352
63,2018-08-03 15:00:00,0.5,ENE,3.79,,75.0,74.0,46.0,8.2,CQ158,5876,-121.5764,40.5352
64,2018-08-03 16:00:00,0.4,ENE,7.93,,75.0,72.0,321.0,12.9,CQ158,5876,-121.5764,40.5352
65,2018-08-03 17:00:00,0.9,N,7.61,,7.0,46.0,536.0,19.6,CQ158,5876,-121.5764,40.5352
66,2018-08-03 18:00:00,1.9,W,4.87,,264.0,28.0,715.0,24.6,CQ158,5876,-121.5764,40.5352
67,2018-08-03 19:00:00,2.7,WSW,5.71,26.21,238.0,26.0,837.0,26.8,CQ158,5876,-121.5764,40.5352
68,2018-08-03 20:00:00,3.0,SW,4.38,26.36,234.0,23.0,911.0,27.3,CQ158,5876,-121.5764,40.5352
69,2018-08-03 21:00:00,3.0,WSW,2.11,26.58,237.0,19.0,922.0,27.8,CQ158,5876,-121.5764,40.5352
70,2018-08-03 22:00:00,3.3,WSW,1.78,26.32,239.0,19.0,875.0,27.4,CQ158,5876,-121.5764,40.5352
71,2018-08-03 23:00:00,3.2,SW,2.5,26.34,234.0,20.0,755.0,27.4,CQ158,5876,-121.5764,40.5352
72,2018-08-04 00:00:00,3.1,SW,2.51,,235.0,21.0,612.0,26.6,CQ158,5876,-121.5764,40.5352
73,2018-08-04 01:00:00,2.8,WSW,1.64,,244.0,22.0,418.0,24.8,CQ158,5876,-121.5764,40.5352
74,2018-08-04 02:00:00,2.0,WSW,3.28,,250.0,29.0,189.0,22.2,CQ158,5876,-121.5764,40.5352
75,2018-08-04 03:00:00,0.6,SSW,4.38,,201.0,38.0,56.0,19.1,CQ158,5876,-121.5764,40.5352
76,2018-08-04 04:00:00,0.6,ESE,3.54,,113.0,48.0,3.0,14.5,CQ158,5876,-121.5764,40.5352
77,2018-08-04 05:00:00,0.7,ESE,2.45,,107.0,52.0,1.0,12.1,CQ158,5876,-121.5764,40.5352
78,2018-08-04 06:00:00,0.6,ESE,1.51,,107.0,53.0,1.0,10.8,CQ158,5876,-121.5764,40.5352
79,2018-08-04 07:00:00,0.6,ESE,1.1,,105.0,55.0,1.0,9.8,CQ158,5876,-121.5764,40.5352
80,2018-08-04 08:00:00,0.8,E,0.79,,96.0,56.0,1.0,9.2,CQ158,5876,-121.5764,40.5352
81,2018-08-04 09:00:00,0.8,ESE,0.96,,107.0,59.0,1.0,8.6,CQ158,5876,-121.5764,40.5352
82,2018-08-04 10:00:00,0.7,ESE,-0.65,,107.0,54.0,1.0,8.2,CQ158,5876,-121.5764,40.5352
83,2018-08-04 11:00:00,0.6,ESE,-0.32,,105.0,60.0,1.0,7.0,CQ158,5876,-121.5764,40.5352
84,2018-08-04 12:00:00,0.6,ESE,-1.22,,105.0,61.0,1.0,5.8,CQ158,5876,-121.5764,40.5352
85,2018-08-04 13:00:00,0.7,ESE,-2.92,,105.0,55.0,1.0,5.5,CQ158,5876,-121.5764,40.5352
86,2018-08-04 14:00:00,0.7,ESE,-3.59,,104.0,52.0,17.0,5.6,CQ158,5876,-121.5764,40.5352
87,2018-08-04 15:00:00,0.7,E,-1.83,,80.0,60.0,54.0,5.4,CQ158,5876,-121.5764,40.5352
88,2018-08-04 16:00:00,0.5,ENE,4.2,,78.0,64.0,290.0,10.8,CQ158,5876,-121.5764,40.5352
89,2018-08-04 17:00:00,1.8,SW,3.04,,221.0,38.0,520.0,17.6,CQ158,5876,-121.5764,40.5352
90,2018-08-04 18:00:00,2.8,SW,2.19,,223.0,27.0,685.0,22.1,CQ158,5876,-121.5764,40.5352
91,2018-08-04 19:00:00,3.1,SW,1.41,,234.0,23.0,817.0,23.8,CQ158,5876,-121.5764,40.5352
92,2018-08-04 20:00:00,3.7,SW,1.05,,232.0,22.0,903.0,24.1,CQ158,5876,-121.5764,40.5352
93,2018-08-04 21:00:00,3.6,SW,-0.88,,236.0,19.0,928.0,24.2,CQ158,5876,-121.5764,40.5352
94,2018-08-04 22:00:00,3.7,SW,-1.2,,233.0,18.0,885.0,24.7,CQ158,5876,-121.5764,40.5352
95,2018-08-04 23:00:00,3.7,WSW,0.04,,238.0,19.0,784.0,25.3,CQ158,5876,-121.5764,40.5352
96,2018-08-05 00:00:00,3.2,WSW,1.05,,242.0,22.0,613.0,24.1,CQ158,5876,-121.5764,40.5352
97,2018-08-05 01:00:00,2.4,WSW,1.57,,249.0,24.0,428.0,23.3,CQ158,5876,-121.5764,40.5352
98,2018-08-05 02:00:00,2.0,WSW,0.77,,244.0,25.0,237.0,21.7,CQ158,5876,-121.5764,40.5352
99,2018-08-05 03:00:00,1.1,SW,0.28,,222.0,31.0,71.0,17.7,CQ158,5876,-121.5764,40.5352
100,2018-08-05 04:00:00,0.7,ESE,-1.02,,105.0,43.0,3.0,11.2,CQ158,5876,-121.5764,40.5352
101,2018-08-05 05:00:00,0.7,E,-0.18,,84.0,46.0,1.0,11.1,CQ158,5876,-121.5764,40.5352
102,2018-08-05 06:00:00,0.6,E,-0.78,,84.0,49.0,1.0,9.5,CQ158,5876,-121.5764,40.5352
103,2018-08-05 07:00:00,0.7,E,-1.08,,84.0,52.0,1.0,8.3,CQ158,5876,-121.5764,40.5352
104,2018-08-05 08:00:00,0.8,E,-1.73,,83.0,52.0,1.0,7.6,CQ158,5876,-121.5764,40.5352
105,2018-08-05 09:00:00,0.8,E,-1.42,,82.0,55.0,1.0,7.1,CQ158,5876,-121.5764,40.5352
106,2018-08-05 10:00:00,1.2,SE,-0.47,,129.0,61.0,1.0,6.6,CQ158,5876,-121.5764,40.5352
107,2018-08-05 11:00:00,1.0,SE,0.04,,126.0,65.0,1.0,6.2,CQ158,5876,-121.5764,40.5352
108,2018-08-05 12:00:00,0.6,ESE,0.17,,120.0,67.0,1.0,5.9,CQ158,5876,-121.5764,40.5352
109,2018-08-05 13:00:00,0.6,ESE,-0.54,,113.0,65.0,1.0,5.6,CQ158,5876,-121.5764,40.5352
110,2018-08-05 14:00:00,0.7,ESE,-0.29,,115.0,68.0,15.0,5.2,CQ158,5876,-121.5764,40.5352
111,2018-08-05 15:00:00,0.7,ESE,1.76,,108.0,72.0,45.0,6.5,CQ158,5876,-121.5764,40.5352
112,2018-08-05 16:00:00,0.7,E,6.8,,89.0,68.0,328.0,12.6,CQ158,5876,-121.5764,40.5352
113,2018-08-05 17:00:00,1.2,W,5.87,,262.0,46.0,506.0,17.7,CQ158,5876,-121.5764,40.5352
114,2018-08-05 18:00:00,2.0,WSW,6.9,,248.0,38.0,623.0,21.9,CQ158,5876,-121.5764,40.5352
115,2018-08-05 19:00:00,2.1,WSW,6.79,,243.0,34.0,716.0,23.6,CQ158,5876,-121.5764,40.5352
116,2018-08-05 20:00:00,2.0,WSW,7.68,,247.0,34.0,735.0,24.6,CQ158,5876,-121.5764,40.5352
117,2018-08-05 21:00:00,2.1,WSW,7.42,,243.0,33.0,688.0,24.8,CQ158,5876,-121.5764,40.5352
118,2018-08-05 22:00:00,2.1,WSW,6.59,,246.0,35.0,603.0,22.9,CQ158,5876,-121.5764,40.5352
119,2018-08-05 23:00:00,2.2,WSW,7.0,,238.0,36.0,553.0,22.9,CQ158,5876,-121.5764,40.5352
120,2018-08-06 00:00:00,2.2,WSW,6.87,,240.0,37.0,348.0,22.3,CQ158,5876,-121.5764,40.5352
121,2018-08-06 01:00:00,1.5,WSW,5.57,,257.0,40.0,280.0,19.6,CQ158,5876,-121.5764,40.5352
122,2018-08-06 02:00:00,1.1,WSW,3.39,,252.0,41.0,169.0,16.8,CQ158,5876,-121.5764,40.5352
123,2018-08-06 03:00:00,0.4,WSW,6.06,,239.0,55.0,63.0,15.1,CQ158,5876,-121.5764,40.5352
124,2018-08-06 04:00:00,0.7,ESE,4.82,,105.0,63.0,4.0,11.7,CQ158,5876,-121.5764,40.5352
125,2018-08-06 05:00:00,0.7,N,2.55,,351.0,63.0,1.0,9.3,CQ158,5876,-121.5764,40.5352
126,2018-08-06 06:00:00,0.8,NNW,0.15,,343.0,60.0,1.0,7.5,CQ158,5876,-121.5764,40.5352
127,2018-08-06 07:00:00,0.8,N,-1.93,,359.0,53.0,1.0,7.1,CQ158,5876,-121.5764,40.5352
128,2018-08-06 08:00:00,0.9,ENE,-3.65,,57.0,50.0,1.0,6.1,CQ158,5876,-121.5764,40.5352
129,2018-08-06 09:00:00,0.9,NE,-4.24,,45.0,52.0,1.0,4.9,CQ158,5876,-121.5764,40.5352
130,2018-08-06 10:00:00,0.7,ENE,-3.89,,74.0,58.0,1.0,3.7,CQ158,5876,-121.5764,40.5352
131,2018-08-06 11:00:00,0.8,E,-1.17,,83.0,60.0,1.0,6.1,CQ158,5876,-121.5764,40.5352
132,2018-08-06 12:00:00,0.7,E,-0.51,,89.0,60.0,1.0,6.8,CQ158,5876,-121.5764,40.5352
133,2018-08-06 13:00:00,0.6,ESE,-0.88,,107.0,58.0,1.0,6.9,CQ158,5876,-121.5764,40.5352
134,2018-08-06 14:00:00,0.7,ESE,-1.4,,105.0,57.0,15.0,6.6,CQ158,5876,-121.5764,40.5352
135,2018-08-06 15:00:00,0.7,E,0.48,,96.0,61.0,72.0,7.6,CQ158,5876,-121.5764,40.5352
136,2018-08-06 16:00:00,0.5,ESE,5.26,,122.0,68.0,204.0,11.0,CQ158,5876,-121.5764,40.5352
137,2018-08-06 17:00:00,0.8,W,9.14,,277.0,64.0,366.0,16.0,CQ158,5876,-121.5764,40.5352
138,2018-08-06 18:00:00,1.0,WNW,7.88,,294.0,38.0,597.0,23.0,CQ158,5876,-121.5764,40.5352
139,2018-08-06 19:00:00,1.5,WSW,3.42,27.09,237.0,20.0,763.0,28.5,CQ158,5876,-121.5764,40.5352
140,2018-08-06 20:00:00,2.0,WSW,4.5,28.08,239.0,20.0,864.0,29.8,CQ158,5876,-121.5764,40.5352
141,2018-08-06 21:00:00,2.4,SW,4.5,28.08,226.0,20.0,867.0,29.8,CQ158,5876,-121.5764,40.5352
142,2018-08-06 22:00:00,2.2,WSW,7.46,28.56,242.0,24.0,800.0,30.2,CQ158,5876,-121.5764,40.5352
143,2018-08-06 23:00:00,2.3,SW,8.06,28.62,236.0,25.0,690.0,30.2,CQ158,5876,-121.5764,40.5352
144,2018-08-07 00:00:00,2.0,WSW,6.18,27.36,245.0,24.0,534.0,28.7,CQ158,5876,-121.5764,40.5352
145,2018-08-07 01:00:00,1.9,SW,5.83,26.62,236.0,25.0,373.0,27.6,CQ158,5876,-121.5764,40.5352
146,2018-08-07 02:00:00,1.1,WSW,5.04,,244.0,27.0,198.0,25.4,CQ158,5876,-121.5764,40.5352
147,2018-08-07 03:00:00,0.4,ENE,8.18,,77.0,42.0,58.0,21.7,CQ158,5876,-121.5764,40.5352
148,2018-08-07 04:00:00,0.7,NE,5.38,,52.0,48.0,3.0,16.5,CQ158,5876,-121.5764,40.5352
149,2018-08-07 05:00:00,0.9,ENE,3.02,,71.0,46.0,1.0,14.6,CQ158,5876,-121.5764,40.5352
150,2018-08-07 06:00:00,0.8,NE,1.99,,52.0,49.0,1.0,12.5,CQ158,5876,-121.5764,40.5352
151,2018-08-07 07:00:00,0.8,NE,1.15,,52.0,49.0,1.0,11.6,CQ158,5876,-121.5764,40.5352
152,2018-08-07 08:00:00,0.8,NE,-0.18,,53.0,46.0,1.0,11.1,CQ158,5876,-121.5764,40.5352
153,2018-08-07 09:00:00,0.7,ENE,1.15,,72.0,52.0,1.0,10.7,CQ158,5876,-121.5764,40.5352
154,2018-08-07 10:00:00,1.0,ESE,2.5,,114.0,55.0,1.0,11.3,CQ158,5876,-121.5764,40.5352
155,2018-08-07 11:00:00,1.6,SE,3.26,,136.0,58.0,1.0,11.3,CQ158,5876,-121.5764,40.5352
156,2018-08-07 12:00:00,1.2,ESE,3.63,,123.0,58.0,1.0,11.7,CQ158,5876,-121.5764,40.5352
157,2018-08-07 13:00:00,0.9,ESE,3.27,,121.0,60.0,1.0,10.8,CQ158,5876,-121.5764,40.5352
158,2018-08-07 14:00:00,0.8,ESE,3.08,,116.0,62.0,19.0,10.1,CQ158,5876,-121.5764,40.5352
159,2018-08-07 15:00:00,0.8,E,4.78,,87.0,62.0,70.0,11.9,CQ158,5876,-121.5764,40.5352
160,2018-08-07 16:00:00,1.0,ESE,8.86,,120.0,64.0,251.0,15.7,CQ158,5876,-121.5764,40.5352
161,2018-08-07 17:00:00,0.9,S,9.67,,188.0,50.0,444.0,20.5,CQ158,5876,-121.5764,40.5352
162,2018-08-07 18:00:00,1.5,WSW,10.93,26.88,248.0,36.0,623.0,27.3,CQ158,5876,-121.5764,40.5352
163,2018-08-07 19:00:00,1.6,WSW,11.95,29.83,257.0,31.0,786.0,31.0,CQ158,5876,-121.5764,40.5352
164,2018-08-07 20:00:00,,,11.78,31.84,,27.0,830.0,33.2,CQ158,5876,-121.5764,40.5352
165,2018-08-07 21:00:00,2.7,SW,10.71,31.71,230.0,25.0,856.0,33.3,CQ158,5876,-121.5764,40.5352
166,2018-08-07 22:00:00,2.7,SW,11.43,31.38,234.0,27.0,801.0,32.8,CQ158,5876,-121.5764,40.5352
167,2018-08-07 23:00:00,2.8,SW,10.35,30.62,234.0,26.0,695.0,32.2,CQ158,5876,-121.5764,40.5352
168,2018-08-08 00:00:00,2.4,SW,10.22,29.88,229.0,27.0,558.0,31.4,CQ158,5876,-121.5764,40.5352
169,2018-08-08 01:00:00,2.0,SW,9.29,28.35,228.0,28.0,380.0,29.7,CQ158,5876,-121.5764,40.5352
170,2018-08-08 02:00:00,1.3,SW,9.18,27.39,232.0,30.0,231.0,28.4,CQ158,5876,-121.5764,40.5352
171,2018-08-08 03:00:00,0.7,S,10.72,,188.0,42.0,66.0,24.5,CQ158,5876,-121.5764,40.5352
172,2018-08-08 04:00:00,0.6,ENE,9.6,,64.0,56.0,2.0,18.6,CQ158,5876,-121.5764,40.5352
173,2018-08-08 05:00:00,0.7,ENE,7.14,,65.0,57.0,1.0,15.7,CQ158,5876,-121.5764,40.5352
174,2018-08-08 06:00:00,0.7,ENE,5.2,,73.0,56.0,1.0,13.9,CQ158,5876,-121.5764,40.5352
175,2018-08-08 07:00:00,0.6,ENE,4.32,,77.0,57.0,1.0,12.7,CQ158,5876,-121.5764,40.5352
176,2018-08-08 08:00:00,0.7,ENE,3.29,,76.0,57.0,1.0,11.6,CQ158,5876,-121.5764,40.5352
177,2018-08-08 09:00:00,0.7,ENE,1.68,,75.0,54.0,1.0,10.7,CQ158,5876,-121.5764,40.5352
178,2018-08-08 10:00:00,0.8,ENE,0.7,,71.0,51.0,1.0,10.5,CQ158,5876,-121.5764,40.5352
179,2018-08-08 11:00:00,0.7,ENE,1.06,,72.0,52.0,1.0,10.6,CQ158,5876,-121.5764,40.5352
180,2018-08-08 12:00:00,0.7,ENE,0.33,,69.0,51.0,1.0,10.1,CQ158,5876,-121.5764,40.5352
181,2018-08-08 13:00:00,0.8,ENE,0.6,,70.0,51.0,1.0,10.4,CQ158,5876,-121.5764,40.5352
182,2018-08-08 14:00:00,0.7,ENE,-0.05,,70.0,49.0,15.0,10.3,CQ158,5876,-121.5764,40.5352
183,2018-08-08 15:00:00,0.6,ENE,3.55,,71.0,62.0,53.0,10.6,CQ158,5876,-121.5764,40.5352
184,2018-08-08 16:00:00,0.5,ESE,8.62,,106.0,63.0,278.0,15.7,CQ158,5876,-121.5764,40.5352
185,2018-08-08 17:00:00,0.9,NW,8.14,,306.0,44.0,492.0,20.9,CQ158,5876,-121.5764,40.5352
186,2018-08-08 18:00:00,1.3,W,11.8,,267.0,40.0,651.0,26.5,CQ158,5876,-121.5764,40.5352
187,2018-08-08 19:00:00,1.9,W,13.63,28.83,269.0,38.0,768.0,29.4,CQ158,5876,-121.5764,40.5352
188,2018-08-08 20:00:00,2.1,W,13.17,29.92,267.0,34.0,848.0,30.8,CQ158,5876,-121.5764,40.5352
189,2018-08-08 21:00:00,2.8,WSW,14.41,30.62,252.0,36.0,864.0,31.2,CQ158,5876,-121.5764,40.5352
190,2018-08-08 22:00:00,3.0,WSW,13.49,29.05,243.0,37.0,806.0,29.7,CQ158,5876,-121.5764,40.5352
191,2018-08-08 23:00:00,3.2,SW,13.9,29.14,236.0,38.0,719.0,29.7,CQ158,5876,-121.5764,40.5352
192,2018-08-09 00:00:00,2.8,WSW,12.86,28.35,241.0,37.0,570.0,29.0,CQ158,5876,-121.5764,40.5352
193,2018-08-09 01:00:00,2.3,WSW,10.6,27.22,251.0,34.0,416.0,27.9,CQ158,5876,-121.5764,40.5352
194,2018-08-09 02:00:00,1.8,WSW,8.99,,249.0,35.0,238.0,25.6,CQ158,5876,-121.5764,40.5352
195,2018-08-09 03:00:00,0.7,WSW,9.6,,247.0,44.0,66.0,22.5,CQ158,5876,-121.5764,40.5352
196,2018-08-09 04:00:00,0.6,ENE,8.36,,66.0,57.0,2.0,17.0,CQ158,5876,-121.5764,40.5352
197,2018-08-09 05:00:00,0.9,ENE,6.46,,63.0,58.0,1.0,14.7,CQ158,5876,-121.5764,40.5352
198,2018-08-09 06:00:00,0.7,ENE,5.35,,67.0,60.0,1.0,13.0,CQ158,5876,-121.5764,40.5352
199,2018-08-09 07:00:00,0.8,ENE,3.35,,70.0,58.0,1.0,11.4,CQ158,5876,-121.5764,40.5352
200,2018-08-09 08:00:00,0.9,ENE,2.98,,65.0,58.0,1.0,11.0,CQ158,5876,-121.5764,40.5352
201,2018-08-09 09:00:00,0.8,ENE,2.07,,69.0,57.0,1.0,10.3,CQ158,5876,-121.5764,40.5352
202,2018-08-09 10:00:00,0.9,ENE,0.4,,73.0,53.0,1.0,9.6,CQ158,5876,-121.5764,40.5352
203,2018-08-09 11:00:00,0.8,ENE,0.51,,71.0,56.0,1.0,8.9,CQ158,5876,-121.5764,40.5352
204,2018-08-09 12:00:00,0.7,ENE,-0.98,,76.0,52.0,1.0,8.4,CQ158,5876,-121.5764,40.5352
205,2018-08-09 13:00:00,0.8,ENE,-0.89,,72.0,52.0,1.0,8.5,CQ158,5876,-121.5764,40.5352
206,2018-08-09 14:00:00,0.8,ENE,-0.8,,73.0,52.0,13.0,8.6,CQ158,5876,-121.5764,40.5352
207,2018-08-09 15:00:00,0.8,ENE,1.07,,70.0,56.0,53.0,9.5,CQ158,5876,-121.5764,40.5352
208,2018-08-09 16:00:00,0.6,ENE,6.8,,62.0,59.0,290.0,14.8,CQ158,5876,-121.5764,40.5352
209,2018-08-09 17:00:00,0.7,WNW,7.7,,298.0,46.0,504.0,19.7,CQ158,5876,-121.5764,40.5352
210,2018-08-09 18:00:00,1.5,WSW,7.08,27.21,244.0,26.0,690.0,28.4,CQ158,5876,-121.5764,40.5352
211,2018-08-09 19:00:00,1.9,SW,6.88,29.85,231.0,21.0,784.0,31.8,CQ158,5876,-121.5764,40.5352
212,2018-08-09 20:00:00,2.1,WSW,8.46,30.26,248.0,23.0,832.0,32.1,CQ158,5876,-121.5764,40.5352
213,2018-08-09 21:00:00,2.3,SW,9.3,31.29,236.0,23.0,860.0,33.1,CQ158,5876,-121.5764,40.5352
214,2018-08-09 22:00:00,2.4,WSW,9.22,31.18,257.0,23.0,814.0,33.0,CQ158,5876,-121.5764,40.5352
215,2018-08-09 23:00:00,2.7,WSW,9.26,29.92,248.0,25.0,707.0,31.6,CQ158,5876,-121.5764,40.5352
216,2018-08-10 00:00:00,2.2,WSW,8.98,29.03,256.0,26.0,556.0,30.6,CQ158,5876,-121.5764,40.5352
