,date_time,wind_cardinal_direction_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,S,12.51,31.55,181.69,29.12,6.99,32.73,CQ124,1877,-122.09278,40.26222
1,2018-08-01 01:00:00,S,13.02,31.31,179.92,30.8,7.33,32.34,CQ124,1877,-122.09278,40.26222
2,2018-08-01 02:00:00,S,13.74,30.25,176.59,34.86,7.57,31.01,CQ124,1877,-122.09278,40.26222
3,2018-08-01 03:00:00,S,13.59,29.39,171.65,36.43,6.73,30.08,CQ124,1877,-122.09278,40.26222
4,2018-08-01 04:00:00,SSE,13.49,28.81,154.95,37.65,6.57,29.41,CQ124,1877,-122.09278,40.26222
5,2018-08-01 05:00:00,S,12.42,28.67,171.96,34.88,6.69,29.51,CQ124,1877,-122.09278,40.26222
6,2018-08-01 06:00:00,S,13.33,28.77,170.51,37.28,8.24,29.4,CQ124,1877,-122.09278,40.26222
7,2018-08-01 07:00:00,SSE,15.61,28.81,167.9,44.86,5.52,28.76,CQ124,1877,-122.09278,40.26222
8,2018-08-01 08:00:00,SSE,16.04,28.61,152.76,47.14,3.45,28.38,CQ124,1877,-122.09278,40.26222
9,2018-08-01 09:00:00,SSE,15.26,28.04,149.35,46.08,2.92,27.92,CQ124,1877,-122.09278,40.26222
10,2018-08-01 10:00:00,SSW,15.93,27.95,200.79,48.97,2.71,27.61,CQ124,1877,-122.09278,40.26222
11,2018-08-01 11:00:00,WSW,15.55,27.44,253.24,49.36,2.64,27.07,CQ124,1877,-122.09278,40.26222
12,2018-08-01 12:00:00,WNW,14.94,27.21,281.9,47.92,1.2,26.91,CQ124,1877,-122.09278,40.26222
13,2018-08-01 13:00:00,SSW,14.89,,200.18,49.07,1.69,26.45,CQ124,1877,-122.09278,40.26222
14,2018-08-01 14:00:00,S,13.9,,183.03,49.14,2.76,25.36,CQ124,1877,-122.09278,40.26222
15,2018-08-01 15:00:00,S,14.43,,188.63,53.74,3.8,24.44,CQ124,1877,-122.09278,40.26222
16,2018-08-01 16:00:00,S,13.07,,190.68,47.95,3.16,24.87,CQ124,1877,-122.09278,40.26222
17,2018-08-01 17:00:00,S,13.15,,189.84,44.42,2.44,26.23,CQ124,1877,-122.09278,40.26222
18,2018-08-01 18:00:00,SSW,14.05,27.67,192.2,42.96,2.21,27.78,CQ124,1877,-122.09278,40.26222
19,2018-08-01 19:00:00,S,14.04,28.49,182.5,40.3,3.31,28.86,CQ124,1877,-122.09278,40.26222
20,2018-08-01 20:00:00,SSW,13.47,29.54,195.2,35.72,3.69,30.29,CQ124,1877,-122.09278,40.26222
21,2018-08-01 21:00:00,SSW,12.9,30.0,198.26,33.08,4.14,30.96,CQ124,1877,-122.09278,40.26222
22,2018-08-01 22:00:00,S,13.04,30.27,185.67,32.9,5.97,31.22,CQ124,1877,-122.09278,40.26222
23,2018-08-01 23:00:00,S,12.3,30.59,189.73,30.37,6.87,31.76,CQ124,1877,-122.09278,40.26222
24,2018-08-02 00:00:00,S,11.55,30.35,188.41,29.05,7.51,31.67,CQ124,1877,-122.09278,40.26222
25,2018-08-02 01:00:00,S,12.4,29.82,182.41,32.14,7.82,30.89,CQ124,1877,-122.09278,40.26222
26,2018-08-02 02:00:00,S,13.24,29.36,174.84,35.49,9.03,30.14,CQ124,1877,-122.09278,40.26222
27,2018-08-02 03:00:00,S,13.77,28.53,170.81,39.32,9.5,28.98,CQ124,1877,-122.09278,40.26222
28,2018-08-02 04:00:00,S,14.4,27.88,170.27,43.46,9.37,27.97,CQ124,1877,-122.09278,40.26222
29,2018-08-02 05:00:00,S,13.66,27.22,173.07,43.26,8.07,27.23,CQ124,1877,-122.09278,40.26222
30,2018-08-02 06:00:00,S,14.69,,177.35,48.18,8.16,26.54,CQ124,1877,-122.09278,40.26222
31,2018-08-02 07:00:00,S,14.12,27.03,178.64,45.63,7.59,26.84,CQ124,1877,-122.09278,40.26222
32,2018-08-02 08:00:00,S,14.11,,188.49,46.35,5.34,26.56,CQ124,1877,-122.09278,40.26222
