,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
219,2018-08-10 11:00:00,0.04,W,12.16,,258.78,48.34,0.0,23.74,OVECA,184,-121.63000,39.51000
220,2018-08-10 12:00:00,1.02,NE,11.48,,43.81,47.12,0.0,23.43,OVECA,184,-121.63000,39.51000
221,2018-08-10 13:00:00,0.08,NNE,10.76,,20.45,47.03,0.0,22.67,OVECA,184,-121.63000,39.51000
222,2018-08-10 14:00:00,0.75,ENE,10.96,,77.09,50.58,9.3,21.7,OVECA,184,-121.63000,39.51000
223,2018-08-10 15:00:00,0.74,WSW,10.53,,256.87,41.72,84.4,24.4,OVECA,184,-121.63000,39.51000
224,2018-08-10 16:00:00,1.5,W,8.9,26.58,271.08,32.01,204.5,26.99,OVECA,184,-121.63000,39.51000
225,2018-08-10 17:00:00,2.16,WNW,11.85,28.09,281.48,34.84,342.8,28.89,OVECA,184,-121.63000,39.51000
226,2018-08-10 18:00:00,2.66,WNW,11.95,29.49,286.63,31.71,459.9,30.61,OVECA,184,-121.63000,39.51000
227,2018-08-10 19:00:00,2.18,WNW,11.9,30.66,290.92,29.28,543.2,31.93,OVECA,184,-121.63000,39.51000
228,2018-08-10 20:00:00,1.94,NW,13.16,33.0,308.62,28.23,587.9,34.01,OVECA,184,-121.63000,39.51000
229,2018-08-10 21:00:00,1.22,SSW,8.95,34.08,210.44,18.99,590.7,36.03,OVECA,184,-121.63000,39.51000
230,2018-08-10 22:00:00,2.64,W,9.99,35.29,273.32,19.28,563.2,37.02,OVECA,184,-121.63000,39.51000
231,2018-08-10 23:00:00,2.18,WSW,9.68,36.66,248.73,17.44,486.2,38.43,OVECA,184,-121.63000,39.51000
232,2018-08-11 00:00:00,1.59,WSW,7.65,36.83,241.4,14.67,378.7,39.04,OVECA,184,-121.63000,39.51000
233,2018-08-11 01:00:00,2.42,SW,11.99,36.52,221.46,21.23,200.2,37.69,OVECA,184,-121.63000,39.51000
234,2018-08-11 02:00:00,2.31,SSW,13.54,34.6,206.65,26.72,85.5,35.42,OVECA,184,-121.63000,39.51000
235,2018-08-11 03:00:00,1.07,SE,14.59,32.15,130.32,33.38,21.7,32.72,OVECA,184,-121.63000,39.51000
236,2018-08-11 04:00:00,2.5,E,14.18,29.59,94.42,37.72,0.1,30.14,OVECA,184,-121.63000,39.51000
237,2018-08-11 05:00:00,2.52,ENE,12.22,27.99,71.41,36.16,0.0,28.67,OVECA,184,-121.63000,39.51000
238,2018-08-11 06:00:00,2.07,ENE,11.41,26.79,74.43,37.72,0.0,27.05,OVECA,184,-121.63000,39.51000
239,2018-08-11 07:00:00,2.11,E,10.63,27.17,92.99,34.23,0.0,27.82,OVECA,184,-121.63000,39.51000
240,2018-08-11 08:00:00,0.43,SW,10.93,,213.81,39.52,0.0,25.74,OVECA,184,-121.63000,39.51000
241,2018-08-11 09:00:00,1.87,SSE,11.41,,159.99,43.39,0.0,24.71,OVECA,184,-121.63000,39.51000
242,2018-08-11 10:00:00,3.02,ESE,10.45,,114.93,41.98,0.0,24.21,OVECA,184,-121.63000,39.51000
243,2018-08-11 11:00:00,0.55,S,10.83,,189.85,48.32,0.0,22.31,OVECA,184,-121.63000,39.51000
244,2018-08-11 12:00:00,2.52,SSE,11.79,,149.52,50.65,0.0,22.58,OVECA,184,-121.63000,39.51000
245,2018-08-11 13:00:00,0.89,ENE,12.02,,66.25,53.69,0.0,21.87,OVECA,184,-121.63000,39.51000
246,2018-08-11 14:00:00,1.47,ESE,11.72,,116.19,51.19,7.8,22.33,OVECA,184,-121.63000,39.51000
247,2018-08-11 15:00:00,0.32,SSW,11.72,,195.12,48.11,69.0,23.35,OVECA,184,-121.63000,39.51000
248,2018-08-11 16:00:00,2.55,S,10.68,,189.26,39.07,195.6,25.65,OVECA,184,-121.63000,39.51000
249,2018-08-11 17:00:00,2.7,SW,10.69,26.93,226.71,35.17,320.6,27.43,OVECA,184,-121.63000,39.51000
250,2018-08-11 18:00:00,1.79,W,10.86,28.09,262.89,32.25,390.1,29.09,OVECA,184,-121.63000,39.51000
251,2018-08-11 19:00:00,3.77,S,10.45,29.96,184.66,27.31,487.4,31.46,OVECA,184,-121.63000,39.51000
252,2018-08-11 20:00:00,4.49,S,10.8,31.84,186.34,24.99,527.5,33.41,OVECA,184,-121.63000,39.51000
253,2018-08-12 18:00:00,2.55,WSW,8.9,26.91,251.73,30.7,491.1,27.69,OVECA,184,-121.63000,39.51000
254,2018-08-12 19:00:00,1.82,WSW,10.1,28.73,255.3,28.97,572.2,30.05,OVECA,184,-121.63000,39.51000
255,2018-08-12 20:00:00,2.25,WSW,8.64,30.05,243.31,23.65,613.1,31.84,OVECA,184,-121.63000,39.51000
256,2018-08-12 21:00:00,3.15,W,9.04,31.27,267.9,22.57,622.9,33.12,OVECA,184,-121.63000,39.51000
257,2018-08-12 22:00:00,3.5,SSW,6.26,32.63,199.64,16.82,593.1,34.91,OVECA,184,-121.63000,39.51000
258,2018-08-12 23:00:00,5.14,S,6.86,33.29,184.34,16.92,516.7,35.54,OVECA,184,-121.63000,39.51000
259,2018-08-13 00:00:00,4.69,SSE,6.03,33.31,155.39,15.86,420.6,35.66,OVECA,184,-121.63000,39.51000
260,2018-08-13 01:00:00,5.35,SSW,7.77,32.87,191.35,18.6,286.3,34.98,OVECA,184,-121.63000,39.51000
261,2018-08-13 02:00:00,3.59,S,11.34,31.85,176.08,26.05,132.1,33.31,OVECA,184,-121.63000,39.51000
262,2018-08-13 03:00:00,2.37,SSE,11.69,29.47,157.02,31.13,35.6,30.64,OVECA,184,-121.63000,39.51000
263,2018-08-13 04:00:00,2.78,E,10.2,26.97,98.82,33.72,0.1,27.58,OVECA,184,-121.63000,39.51000
264,2018-08-13 05:00:00,2.24,E,9.52,26.6,99.39,33.22,0.0,27.07,OVECA,184,-121.63000,39.51000
265,2018-08-13 06:00:00,2.61,SE,7.73,,139.29,32.12,0.0,25.6,OVECA,184,-121.63000,39.51000
266,2018-08-13 07:00:00,2.24,SSE,10.0,,153.03,41.92,0.0,23.73,OVECA,184,-121.63000,39.51000
267,2018-08-13 08:00:00,2.59,SE,7.2,,139.35,32.53,0.0,24.79,OVECA,184,-121.63000,39.51000
268,2018-08-13 09:00:00,2.0,SE,8.94,,127.67,41.72,0.0,22.64,OVECA,184,-121.63000,39.51000
269,2018-08-13 10:00:00,0.67,SE,9.24,,144.83,43.71,0.0,22.21,OVECA,184,-121.63000,39.51000
270,2018-08-13 11:00:00,0.12,NNE,9.83,,21.5,48.31,0.0,21.23,OVECA,184,-121.63000,39.51000
271,2018-08-13 12:00:00,0.11,W,8.81,,266.37,57.22,0.0,17.42,OVECA,184,-121.63000,39.51000
272,2018-08-13 13:00:00,0.34,N,9.44,,349.47,53.31,0.1,19.22,OVECA,184,-121.63000,39.51000
273,2018-08-13 14:00:00,0.25,NNE,9.76,,31.85,58.48,12.4,18.08,OVECA,184,-121.63000,39.51000
274,2018-08-13 15:00:00,0.04,NE,9.74,,36.65,47.35,105.2,21.45,OVECA,184,-121.63000,39.51000
275,2018-08-13 16:00:00,0.8,WSW,9.76,,256.9,42.04,237.4,23.42,OVECA,184,-121.63000,39.51000
276,2018-08-13 17:00:00,1.9,WSW,10.09,,244.14,38.49,374.9,25.25,OVECA,184,-121.63000,39.51000
277,2018-08-13 18:00:00,3.0,WSW,10.3,26.96,246.42,34.04,489.6,27.54,OVECA,184,-121.63000,39.51000
278,2018-08-13 19:00:00,2.61,W,9.94,28.1,272.36,30.0,570.1,29.27,OVECA,184,-121.63000,39.51000
279,2018-08-13 20:00:00,0.48,WSW,9.41,29.88,251.02,25.36,613.8,31.53,OVECA,184,-121.63000,39.51000
280,2018-08-13 21:00:00,3.89,S,10.0,31.22,183.72,24.38,619.5,32.91,OVECA,184,-121.63000,39.51000
281,2018-08-13 22:00:00,4.33,SSE,10.62,32.31,156.91,23.97,590.0,33.93,OVECA,184,-121.63000,39.51000
282,2018-08-13 23:00:00,4.44,SSE,8.78,32.53,151.72,20.5,525.5,34.48,OVECA,184,-121.63000,39.51000
283,2018-08-14 00:00:00,3.23,S,6.28,33.02,180.86,16.45,424.7,35.32,OVECA,184,-121.63000,39.51000
284,2018-08-14 01:00:00,3.91,S,7.83,33.15,184.11,18.38,294.2,35.26,OVECA,184,-121.63000,39.51000
285,2018-08-14 02:00:00,4.24,S,11.07,31.62,189.32,25.85,153.3,33.13,OVECA,184,-121.63000,39.51000
286,2018-08-14 03:00:00,2.85,SSE,11.02,29.25,157.42,29.97,39.0,30.52,OVECA,184,-121.63000,39.51000
287,2018-08-14 04:00:00,2.66,SE,10.65,27.09,126.51,34.53,0.1,27.69,OVECA,184,-121.63000,39.51000
288,2018-08-14 05:00:00,3.44,SSE,10.31,26.73,159.89,34.82,0.0,27.17,OVECA,184,-121.63000,39.51000
289,2018-08-14 06:00:00,2.54,ESE,11.54,,123.12,45.09,0.0,24.22,OVECA,184,-121.63000,39.51000
290,2018-08-14 07:00:00,0.92,SE,12.24,,126.9,52.95,0.0,22.33,OVECA,184,-121.63000,39.51000
291,2018-08-14 08:00:00,1.83,ESE,11.54,,101.77,52.96,0.0,21.58,OVECA,184,-121.63000,39.51000
292,2018-08-14 10:00:00,1.88,SE,10.99,,125.07,62.18,0.0,18.4,OVECA,184,-121.63000,39.51000
293,2018-08-14 11:00:00,1.82,SE,11.12,,134.48,64.22,0.0,18.03,OVECA,184,-121.63000,39.51000
294,2018-08-14 12:00:00,1.99,S,11.35,,172.22,68.74,0.0,17.18,OVECA,184,-121.63000,39.51000
295,2018-08-14 13:00:00,1.03,SE,11.33,,128.18,71.3,0.0,16.58,OVECA,184,-121.63000,39.51000
296,2018-08-14 14:00:00,1.15,ESE,11.54,,110.66,70.99,9.9,16.87,OVECA,184,-121.63000,39.51000
297,2018-08-14 15:00:00,1.78,SSE,11.32,,156.49,66.06,96.5,17.78,OVECA,184,-121.63000,39.51000
298,2018-08-14 16:00:00,1.14,S,11.42,,171.43,58.33,228.1,19.88,OVECA,184,-121.63000,39.51000
299,2018-08-14 17:00:00,0.82,W,11.18,,263.49,48.69,362.6,22.56,OVECA,184,-121.63000,39.51000
300,2018-08-14 18:00:00,1.83,SSW,11.2,,205.32,46.12,333.0,23.48,OVECA,184,-121.63000,39.51000
301,2018-08-14 19:00:00,0.43,SSW,9.49,,201.02,34.87,574.0,26.22,OVECA,184,-121.63000,39.51000
302,2018-08-14 20:00:00,3.83,WSW,9.43,27.67,251.34,29.87,616.0,28.76,OVECA,184,-121.63000,39.51000
303,2018-08-14 21:00:00,2.86,SSW,10.25,28.86,200.58,29.02,580.6,30.19,OVECA,184,-121.63000,39.51000
304,2018-08-14 22:00:00,3.68,S,9.92,30.11,175.46,25.98,582.5,31.71,OVECA,184,-121.63000,39.51000
305,2018-08-14 23:00:00,4.48,S,8.29,30.59,186.54,22.24,515.7,32.49,OVECA,184,-121.63000,39.51000
306,2018-08-15 00:00:00,5.55,S,9.52,30.5,189.74,24.57,413.3,32.21,OVECA,184,-121.63000,39.51000
307,2018-08-15 01:00:00,4.17,SSE,11.57,30.31,157.6,29.17,271.7,31.62,OVECA,184,-121.63000,39.51000
308,2018-08-15 02:00:00,3.52,SSE,9.93,29.7,159.95,26.7,157.2,31.25,OVECA,184,-121.63000,39.51000
309,2018-08-15 03:00:00,1.26,SSE,11.33,28.13,147.29,33.33,40.4,29.06,OVECA,184,-121.63000,39.51000
310,2018-08-15 04:00:00,2.3,SSE,13.03,,148.71,43.17,0.0,26.58,OVECA,184,-121.63000,39.51000
311,2018-08-15 05:00:00,3.29,SSE,12.85,,163.39,48.06,0.0,24.59,OVECA,184,-121.63000,39.51000
312,2018-08-15 06:00:00,2.59,SSE,13.49,,161.8,57.0,0.0,22.46,OVECA,184,-121.63000,39.51000
313,2018-08-15 07:00:00,3.22,SSE,13.51,,147.53,63.35,0.0,20.76,OVECA,184,-121.63000,39.51000
314,2018-08-15 08:00:00,2.87,SE,13.28,,125.05,67.85,0.0,19.41,OVECA,184,-121.63000,39.51000
315,2018-08-15 09:00:00,2.51,SSE,12.97,,156.44,70.58,0.0,18.45,OVECA,184,-121.63000,39.51000
316,2018-08-15 10:00:00,2.04,SE,12.58,,140.48,73.12,0.0,17.48,OVECA,184,-121.63000,39.51000
317,2018-08-15 11:00:00,1.68,SE,12.46,,145.97,75.5,0.0,16.85,OVECA,184,-121.63000,39.51000
318,2018-08-15 12:00:00,1.97,SE,12.43,,130.08,78.63,0.0,16.18,OVECA,184,-121.63000,39.51000
319,2018-08-15 13:00:00,1.54,ESE,12.41,,122.37,80.83,0.0,15.72,OVECA,184,-121.63000,39.51000
320,2018-08-15 14:00:00,1.69,SE,12.57,,126.72,80.11,8.6,16.03,OVECA,184,-121.63000,39.51000
321,2018-08-15 15:00:00,2.31,SSE,12.79,,151.07,73.46,100.7,17.63,OVECA,184,-121.63000,39.51000
322,2018-08-15 16:00:00,2.6,S,12.82,,177.13,66.94,240.6,19.14,OVECA,184,-121.63000,39.51000
323,2018-08-15 17:00:00,1.56,SSE,13.02,,150.99,57.86,379.9,21.72,OVECA,184,-121.63000,39.51000
324,2018-08-15 18:00:00,1.03,WNW,12.98,,297.22,49.22,492.6,24.33,OVECA,184,-121.63000,39.51000
325,2018-08-15 19:00:00,2.81,WSW,12.89,,258.43,44.45,570.8,25.94,OVECA,184,-121.63000,39.51000
326,2018-08-15 20:00:00,3.1,WSW,12.33,27.27,246.75,38.75,612.7,27.62,OVECA,184,-121.63000,39.51000
327,2018-08-15 21:00:00,1.77,SW,12.32,28.93,222.8,33.96,617.9,29.86,OVECA,184,-121.63000,39.51000
328,2018-08-15 22:00:00,2.69,SSW,12.78,29.95,191.46,32.86,584.4,30.94,OVECA,184,-121.63000,39.51000
329,2018-08-15 23:00:00,3.24,SSE,10.55,30.39,162.45,26.78,511.2,31.92,OVECA,184,-121.63000,39.51000
330,2018-08-16 00:00:00,4.16,SSE,11.19,30.82,148.76,27.4,417.4,32.26,OVECA,184,-121.63000,39.51000
331,2018-08-16 01:00:00,4.76,SSE,10.79,30.42,154.62,27.25,288.5,31.9,OVECA,184,-121.63000,39.51000
332,2018-08-16 02:00:00,4.72,SSE,10.06,29.78,162.05,26.85,155.6,31.31,OVECA,184,-121.63000,39.51000
333,2018-08-16 03:00:00,3.18,SSE,11.15,27.94,166.31,33.39,37.4,28.83,OVECA,184,-121.63000,39.51000
334,2018-08-16 04:00:00,3.78,SE,12.95,,141.05,43.19,0.0,26.48,OVECA,184,-121.63000,39.51000
335,2018-08-16 05:00:00,3.77,SE,12.0,,145.04,43.6,0.0,25.28,OVECA,184,-121.63000,39.51000
336,2018-08-16 06:00:00,2.23,SSE,12.1,,152.15,49.9,0.0,23.16,OVECA,184,-121.63000,39.51000
337,2018-08-16 07:00:00,2.99,SE,12.4,,140.65,55.54,0.0,21.72,OVECA,184,-121.63000,39.51000
338,2018-08-16 08:00:00,2.37,SE,12.25,,131.88,58.46,0.0,20.73,OVECA,184,-121.63000,39.51000
339,2018-08-16 09:00:00,1.64,SE,12.28,,124.97,61.24,0.0,20.01,OVECA,184,-121.63000,39.51000
340,2018-08-16 10:00:00,1.34,ENE,12.52,,70.7,64.02,0.0,19.55,OVECA,184,-121.63000,39.51000
341,2018-08-16 11:00:00,1.23,SSW,12.08,,192.21,65.63,0.0,18.69,OVECA,184,-121.63000,39.51000
342,2018-08-16 12:00:00,0.52,WSW,11.98,,238.47,68.36,0.0,17.93,OVECA,184,-121.63000,39.51000
343,2018-08-16 13:00:00,0.49,ESE,12.07,,110.24,71.9,0.0,17.22,OVECA,184,-121.63000,39.51000
344,2018-08-16 14:00:00,0.28,NW,12.1,,321.03,71.21,10.5,17.41,OVECA,184,-121.63000,39.51000
345,2018-08-16 15:00:00,1.37,SE,12.34,,125.22,63.05,101.0,19.6,OVECA,184,-121.63000,39.51000
346,2018-08-16 16:00:00,1.58,SW,12.27,,214.7,59.65,236.0,20.42,OVECA,184,-121.63000,39.51000
347,2018-08-16 17:00:00,0.64,SW,12.0,,234.51,49.66,374.0,23.13,OVECA,184,-121.63000,39.51000
348,2018-08-16 18:00:00,0.47,WNW,11.86,,287.88,43.82,488.3,25.04,OVECA,184,-121.63000,39.51000
349,2018-08-16 19:00:00,1.37,SW,11.99,27.19,225.13,38.01,570.0,27.57,OVECA,184,-121.63000,39.51000
350,2018-08-16 20:00:00,2.51,SSW,9.96,28.93,191.76,28.23,612.4,30.33,OVECA,184,-121.63000,39.51000
351,2018-08-16 21:00:00,2.81,SSW,10.95,29.99,209.46,28.34,619.9,31.4,OVECA,184,-121.63000,39.51000
352,2018-08-16 22:00:00,4.15,SSW,6.22,31.73,195.02,17.71,588.3,33.96,OVECA,184,-121.63000,39.51000
353,2018-08-16 23:00:00,4.86,S,2.08,32.3,188.24,12.48,520.5,34.94,OVECA,184,-121.63000,39.51000
354,2018-08-17 00:00:00,3.83,SSE,1.71,32.86,168.29,11.62,419.1,35.71,OVECA,184,-121.63000,39.51000
355,2018-08-17 01:00:00,4.53,SSE,1.41,32.57,151.74,11.57,292.8,35.41,OVECA,184,-121.63000,39.51000
356,2018-08-17 02:00:00,3.8,S,-0.72,31.92,172.23,10.14,158.3,34.98,OVECA,184,-121.63000,39.51000
357,2018-08-17 03:00:00,0.94,S,2.91,29.36,186.29,16.2,31.7,31.46,OVECA,184,-121.63000,39.51000
358,2018-08-17 04:00:00,1.97,E,6.61,27.54,97.14,24.41,0.0,28.92,OVECA,184,-121.63000,39.51000
359,2018-08-17 05:00:00,2.45,E,6.95,26.79,99.13,26.77,0.0,27.76,OVECA,184,-121.63000,39.51000
360,2018-08-17 06:00:00,2.68,ESE,6.88,,107.84,29.67,0.0,25.95,OVECA,184,-121.63000,39.51000
361,2018-08-17 07:00:00,2.27,E,7.13,,98.88,32.76,0.0,24.59,OVECA,184,-121.63000,39.51000
362,2018-08-17 08:00:00,1.51,E,7.92,,96.28,35.52,0.0,24.15,OVECA,184,-121.63000,39.51000
363,2018-08-17 09:00:00,0.63,ESE,8.55,,112.11,40.05,0.0,22.88,OVECA,184,-121.63000,39.51000
364,2018-08-17 10:00:00,1.2,SW,8.36,,233.27,45.69,0.0,20.53,OVECA,184,-121.63000,39.51000
365,2018-08-17 11:00:00,1.18,SE,10.07,,128.8,49.23,0.0,21.18,OVECA,184,-121.63000,39.51000
366,2018-08-17 12:00:00,1.29,ESE,10.39,,113.28,51.89,0.0,20.67,OVECA,184,-121.63000,39.51000
367,2018-08-17 13:00:00,0.53,NNW,10.12,,341.15,53.61,0.0,19.86,OVECA,184,-121.63000,39.51000
368,2018-08-17 14:00:00,0.54,E,10.47,,89.69,55.33,10.1,19.72,OVECA,184,-121.63000,39.51000
369,2018-08-17 15:00:00,1.94,ESE,9.53,,101.35,44.07,102.0,22.4,OVECA,184,-121.63000,39.51000
370,2018-08-17 16:00:00,2.61,S,9.27,,170.19,39.77,237.5,23.79,OVECA,184,-121.63000,39.51000
371,2018-08-17 17:00:00,2.77,SW,9.7,,235.33,36.68,376.6,25.61,OVECA,184,-121.63000,39.51000
372,2018-08-17 18:00:00,3.17,NW,10.08,27.16,304.4,32.84,490.6,27.9,OVECA,184,-121.63000,39.51000
373,2018-08-17 19:00:00,2.78,WNW,11.07,28.81,292.73,31.03,568.9,29.98,OVECA,184,-121.63000,39.51000
374,2018-08-17 20:00:00,2.55,NNW,9.44,30.78,328.65,23.98,609.7,32.53,OVECA,184,-121.63000,39.51000
375,2018-08-17 21:00:00,3.43,WSW,10.06,33.32,251.27,21.64,612.6,35.06,OVECA,184,-121.63000,39.51000
376,2018-08-17 22:00:00,2.99,WSW,9.79,33.63,244.58,20.81,583.2,35.42,OVECA,184,-121.63000,39.51000
377,2018-08-17 23:00:00,3.04,WSW,10.06,34.66,241.63,20.06,515.7,36.39,OVECA,184,-121.63000,39.51000
378,2018-08-18 00:00:00,4.05,SSW,9.92,35.47,204.58,18.98,419.2,37.21,OVECA,184,-121.63000,39.51000
379,2018-08-18 01:00:00,1.83,SSE,9.95,35.13,167.89,19.39,271.9,36.87,OVECA,184,-121.63000,39.51000
380,2018-08-18 02:00:00,1.67,SSW,10.44,34.06,194.14,21.38,118.0,35.72,OVECA,184,-121.63000,39.51000
381,2018-08-18 03:00:00,1.94,SSE,12.2,31.86,160.09,27.89,21.7,33.12,OVECA,184,-121.63000,39.51000
382,2018-08-18 04:00:00,1.3,SE,12.0,29.85,140.21,31.08,0.0,31.01,OVECA,184,-121.63000,39.51000
383,2018-08-18 05:00:00,2.89,E,12.45,27.4,79.82,38.67,0.0,27.79,OVECA,184,-121.63000,39.51000
384,2018-08-18 06:00:00,2.25,E,12.53,26.55,90.47,41.38,0.0,26.74,OVECA,184,-121.63000,39.51000
385,2018-08-18 07:00:00,3.28,ENE,12.71,,76.3,43.7,0.0,26.02,OVECA,184,-121.63000,39.51000
386,2018-08-18 08:00:00,2.63,E,13.04,,80.02,46.8,0.0,25.24,OVECA,184,-121.63000,39.51000
387,2018-08-18 09:00:00,2.29,ENE,11.89,,59.49,43.02,0.0,25.38,OVECA,184,-121.63000,39.51000
388,2018-08-18 10:00:00,1.34,WSW,13.82,,257.86,61.64,0.0,21.53,OVECA,184,-121.63000,39.51000
389,2018-08-18 11:00:00,0.59,NW,12.8,,310.41,54.94,0.0,22.33,OVECA,184,-121.63000,39.51000
390,2018-08-18 12:00:00,0.85,NW,11.94,,324.7,54.71,0.0,21.48,OVECA,184,-121.63000,39.51000
391,2018-08-18 13:00:00,0.14,NNW,11.99,,341.09,53.85,0.0,21.79,OVECA,184,-121.63000,39.51000
392,2018-08-18 14:00:00,1.1,ENE,12.24,,68.25,58.47,10.3,20.72,OVECA,184,-121.63000,39.51000
393,2018-08-18 15:00:00,0.71,NE,12.5,,48.73,53.91,82.7,22.32,OVECA,184,-121.63000,39.51000
394,2018-08-18 16:00:00,1.91,NNW,10.73,,343.9,39.06,232.0,25.71,OVECA,184,-121.63000,39.51000
395,2018-08-18 17:00:00,3.61,NNW,8.99,26.85,327.15,31.09,364.2,27.58,OVECA,184,-121.63000,39.51000
396,2018-08-18 20:00:00,2.77,NW,11.91,32.08,319.98,26.89,622.6,33.42,OVECA,184,-121.63000,39.51000
397,2018-08-18 21:00:00,3.27,WSW,12.22,34.09,250.82,24.63,630.0,35.32,OVECA,184,-121.63000,39.51000
398,2018-08-18 22:00:00,4.06,WSW,11.69,35.01,258.1,22.45,597.6,36.34,OVECA,184,-121.63000,39.51000
399,2018-08-18 23:00:00,3.34,SW,9.75,35.41,231.65,18.78,530.9,37.19,OVECA,184,-121.63000,39.51000
400,2018-08-19 00:00:00,3.33,W,5.2,35.37,265.63,13.15,434.4,37.93,OVECA,184,-121.63000,39.51000
401,2018-08-19 01:00:00,3.14,W,8.79,35.89,261.08,16.93,299.6,37.87,OVECA,184,-121.63000,39.51000
402,2018-08-19 02:00:00,1.54,WNW,10.33,34.13,289.65,21.12,130.5,35.81,OVECA,184,-121.63000,39.51000
403,2018-08-19 03:00:00,0.71,SW,10.96,29.54,227.58,29.26,11.8,30.87,OVECA,184,-121.63000,39.51000
404,2018-08-19 04:00:00,3.61,ENE,9.17,27.76,68.14,29.07,0.0,28.92,OVECA,184,-121.63000,39.51000
405,2018-08-19 05:00:00,3.5,NE,8.08,27.07,55.29,28.41,0.0,28.06,OVECA,184,-121.63000,39.51000
406,2018-08-19 06:00:00,3.54,ENE,8.13,26.76,61.87,29.37,0.0,27.56,OVECA,184,-121.63000,39.51000
407,2018-08-19 07:00:00,2.44,ENE,8.93,,70.87,34.21,0.0,25.91,OVECA,184,-121.63000,39.51000
408,2018-08-19 08:00:00,2.99,ENE,8.58,,61.21,33.38,0.0,25.93,OVECA,184,-121.63000,39.51000
409,2018-08-19 09:00:00,1.69,NE,8.35,,49.0,33.79,0.0,25.46,OVECA,184,-121.63000,39.51000
410,2018-08-19 10:00:00,1.15,SW,10.79,,233.21,50.19,0.0,21.64,OVECA,184,-121.63000,39.51000
411,2018-08-19 11:00:00,1.16,SE,10.34,,139.98,49.83,0.0,21.28,OVECA,184,-121.63000,39.51000
412,2018-08-19 12:00:00,1.77,ESE,9.55,,101.72,47.72,0.0,21.12,OVECA,184,-121.63000,39.51000
413,2018-08-19 13:00:00,1.68,E,8.69,,91.84,45.61,0.0,20.92,OVECA,184,-121.63000,39.51000
414,2018-08-19 14:00:00,1.72,ENE,8.56,,65.53,45.67,10.8,20.75,OVECA,184,-121.63000,39.51000
415,2018-08-19 15:00:00,0.44,SSE,8.41,,160.63,37.48,108.4,23.81,OVECA,184,-121.63000,39.51000
416,2018-08-19 16:00:00,1.83,S,7.72,,188.09,32.85,238.0,25.22,OVECA,184,-121.63000,39.51000
417,2018-08-19 17:00:00,2.09,WSW,8.58,26.56,253.27,31.01,380.4,27.16,OVECA,184,-121.63000,39.51000
418,2018-08-19 18:00:00,1.79,SW,9.57,27.89,225.48,29.66,495.9,29.04,OVECA,184,-121.63000,39.51000
