,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:31:00,4.4,WNW,12.07,13.5,,,268.0,6.19,27.22,0.254,,288.0,5.81,12.07,450.0,31.0,24.44,CLBC1,5476,-122.951819,41.774964
1,2018-08-01 01:31:00,4.9,W,11.17,13.7,,,272.0,8.18,25.56,0.254,,272.0,6.26,11.17,370.0,38.0,23.33,CLBC1,5476,-122.951819,41.774964
2,2018-08-01 02:31:00,5.4,WNW,11.17,13.3,,,255.0,8.66,22.22,0.254,,292.0,5.81,11.17,168.0,42.0,22.22,CLBC1,5476,-122.951819,41.774964
3,2018-08-01 03:31:00,6.0,WNW,9.39,13.0,,,307.0,8.49,19.44,0.254,,299.0,4.47,9.39,39.0,46.0,20.56,CLBC1,5476,-122.951819,41.774964
4,2018-08-01 04:31:00,6.7,WNW,8.05,12.9,,,286.0,8.09,18.33,0.254,,288.0,5.81,8.05,1.0,48.0,19.44,CLBC1,5476,-122.951819,41.774964
5,2018-08-01 05:31:00,7.2,WNW,7.6,12.9,,,287.0,7.89,18.33,0.254,,284.0,5.37,7.6,0.0,49.0,18.89,CLBC1,5476,-122.951819,41.774964
6,2018-08-01 06:31:00,7.6,W,6.26,12.9,,,288.0,7.89,17.22,0.254,,276.0,4.47,6.26,0.0,49.0,18.89,CLBC1,5476,-122.951819,41.774964
7,2018-08-01 07:31:00,7.9,W,5.37,12.9,,,277.0,7.96,16.11,0.254,,265.0,2.23,5.37,0.0,51.0,18.33,CLBC1,5476,-122.951819,41.774964
8,2018-08-01 08:31:00,8.4,WSW,3.58,12.9,,,266.0,6.56,15.0,0.254,,248.0,1.79,3.58,0.0,48.0,17.78,CLBC1,5476,-122.951819,41.774964
9,2018-08-01 09:31:00,8.7,,2.23,12.8,,,258.0,5.8,15.0,0.254,,,0.0,2.23,0.0,44.0,18.33,CLBC1,5476,-122.951819,41.774964
10,2018-08-01 10:31:00,8.7,SE,2.23,12.8,,,120.0,6.31,15.56,0.254,,127.0,1.79,2.23,0.0,44.0,18.89,CLBC1,5476,-122.951819,41.774964
11,2018-08-01 11:31:00,8.8,ESE,1.34,12.8,,,110.0,6.12,15.0,0.254,,114.0,0.9,1.34,0.0,45.0,18.33,CLBC1,5476,-122.951819,41.774964
12,2018-08-01 12:31:00,9.0,SE,2.23,12.8,,,106.0,6.25,15.0,0.254,,133.0,1.34,2.23,0.0,47.0,17.78,CLBC1,5476,-122.951819,41.774964
13,2018-08-01 13:31:00,9.1,S,1.79,12.7,,,127.0,6.56,14.44,0.254,,183.0,0.9,1.79,4.0,48.0,17.78,CLBC1,5476,-122.951819,41.774964
14,2018-08-01 14:31:00,9.8,S,2.23,12.8,,,165.0,6.86,16.11,0.254,,170.0,0.9,2.23,49.0,49.0,17.78,CLBC1,5476,-122.951819,41.774964
15,2018-08-01 15:31:00,9.7,S,2.23,13.0,,,176.0,6.96,18.89,0.254,,174.0,1.34,2.23,110.0,46.0,18.89,CLBC1,5476,-122.951819,41.774964
16,2018-08-01 16:31:00,8.8,ESE,2.23,13.4,,,111.0,8.81,25.0,0.254,,118.0,0.45,2.23,417.0,41.0,22.78,CLBC1,5476,-122.951819,41.774964
17,2018-08-01 17:31:00,7.7,SSW,2.23,13.6,,,80.0,10.52,29.44,0.254,,202.0,0.45,2.23,640.0,43.0,23.89,CLBC1,5476,-122.951819,41.774964
18,2018-08-01 18:31:00,6.6,N,3.58,13.5,,,144.0,11.18,31.67,0.254,,360.0,0.45,3.58,790.0,42.0,25.0,CLBC1,5476,-122.951819,41.774964
19,2018-08-01 19:31:00,6.1,NW,3.13,13.8,28.89,17.78,8.0,11.45,35.0,0.254,,309.0,0.9,3.13,876.0,40.0,26.11,CLBC1,5476,-122.951819,41.774964
20,2018-08-01 20:31:00,5.3,NW,3.58,13.3,,,338.0,7.66,35.56,0.254,,312.0,1.79,3.58,908.0,31.0,26.11,CLBC1,5476,-122.951819,41.774964
21,2018-08-01 21:31:00,4.8,WNW,5.37,13.3,,,270.0,4.16,35.56,0.254,26.65,287.0,3.58,5.37,956.0,22.0,27.78,CLBC1,5476,-122.951819,41.774964
22,2018-08-01 22:31:00,4.2,NW,6.7,13.2,,,315.0,2.81,35.0,0.254,26.59,305.0,3.58,6.7,893.0,20.0,27.78,CLBC1,5476,-122.951819,41.774964
23,2018-08-01 23:31:00,4.1,WNW,7.15,13.3,,,296.0,3.5,32.78,0.254,26.62,290.0,4.92,7.15,767.0,21.0,27.78,CLBC1,5476,-122.951819,41.774964
24,2018-08-02 00:31:00,4.2,WNW,7.15,13.3,,,323.0,5.59,30.56,0.254,26.07,299.0,4.02,7.15,592.0,26.0,26.67,CLBC1,5476,-122.951819,41.774964
25,2018-08-02 01:31:00,4.4,WNW,7.6,13.4,,,280.0,4.64,27.78,0.254,,299.0,4.47,7.6,414.0,26.0,25.56,CLBC1,5476,-122.951819,41.774964
26,2018-08-02 02:31:00,4.7,NW,9.39,13.8,,,289.0,5.57,23.33,0.254,,307.0,5.81,9.39,221.0,34.0,22.22,CLBC1,5476,-122.951819,41.774964
27,2018-08-02 03:31:00,5.2,WNW,11.62,12.9,,,307.0,4.81,19.44,0.254,,300.0,8.49,11.62,58.0,37.0,20.0,CLBC1,5476,-122.951819,41.774964
