,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:24:00,3.9,SE,3.58,13.4,,,148.0,13.34,34.44,399.034,29.26,139.0,0.9,3.58,497.0,36.0,30.0,ECKC1,4543,-122.724533, 39.651617
1,2018-08-01 01:24:00,4.2,ESE,2.23,13.5,,,181.0,13.45,29.44,399.034,27.96,123.0,0.45,2.23,92.0,40.0,28.33,ECKC1,4543,-122.724533, 39.651617
2,2018-08-01 02:24:00,4.6,,1.79,13.0,,,274.0,9.11,28.33,399.034,27.73,,0.0,1.79,85.0,29.0,28.89,ECKC1,4543,-122.724533, 39.651617
3,2018-08-01 03:24:00,4.8,WSW,3.58,13.0,,,214.0,3.5,24.44,399.034,,250.0,0.9,3.58,32.0,24.0,25.56,ECKC1,4543,-122.724533, 39.651617
4,2018-08-01 04:24:00,4.7,SSW,3.13,12.9,,,169.0,3.02,23.33,399.034,,204.0,0.9,3.13,1.0,24.0,25.0,ECKC1,4543,-122.724533, 39.651617
5,2018-08-01 05:24:00,4.8,,1.34,12.9,,,205.0,3.02,23.33,399.034,,,0.0,1.34,0.0,24.0,25.0,ECKC1,4543,-122.724533, 39.651617
6,2018-08-01 06:24:00,4.8,,0.9,12.9,,,11.0,1.81,23.33,399.034,,,0.0,0.9,0.0,22.0,25.0,ECKC1,4543,-122.724533, 39.651617
7,2018-08-01 07:24:00,4.8,NNE,1.34,12.9,,,56.0,0.02,22.78,399.034,,12.0,0.45,1.34,0.0,20.0,24.44,ECKC1,4543,-122.724533, 39.651617
8,2018-08-01 08:24:00,4.8,,1.34,12.9,,,141.0,7.29,20.56,399.034,,,0.0,1.34,0.0,37.0,22.78,ECKC1,4543,-122.724533, 39.651617
9,2018-08-01 09:24:00,4.8,,1.79,12.8,,,44.0,9.68,20.0,399.034,,,0.0,1.79,0.0,45.0,22.22,ECKC1,4543,-122.724533, 39.651617
10,2018-08-01 10:24:00,5.1,SSW,0.9,12.8,,,216.0,10.65,19.44,399.034,,196.0,0.45,0.9,0.0,48.0,22.22,ECKC1,4543,-122.724533, 39.651617
11,2018-08-01 11:24:00,5.4,,0.9,12.8,,,205.0,9.35,19.44,399.034,,,0.0,0.9,0.0,44.0,22.22,ECKC1,4543,-122.724533, 39.651617
12,2018-08-01 12:24:00,5.7,SE,0.9,12.8,,,140.0,9.63,18.89,399.034,,136.0,0.45,0.9,0.0,48.0,21.11,ECKC1,4543,-122.724533, 39.651617
13,2018-08-01 13:24:00,5.8,SE,0.9,12.8,,,133.0,8.49,18.33,399.034,,140.0,0.45,0.9,1.0,46.0,20.56,ECKC1,4543,-122.724533, 39.651617
14,2018-08-01 14:24:00,6.2,SSE,1.34,12.8,,,146.0,10.24,18.89,399.034,,154.0,0.45,1.34,30.0,50.0,21.11,ECKC1,4543,-122.724533, 39.651617
15,2018-08-01 15:24:00,6.5,,1.34,13.0,,,163.0,10.65,21.11,399.034,,,0.0,1.34,83.0,48.0,22.22,ECKC1,4543,-122.724533, 39.651617
16,2018-08-01 16:24:00,6.8,,1.79,13.5,,,159.0,10.67,26.11,399.034,,,0.0,1.79,264.0,42.0,24.44,ECKC1,4543,-122.724533, 39.651617
17,2018-08-01 17:24:00,6.4,SE,2.68,13.2,,,158.0,10.0,31.67,399.034,26.73,130.0,0.9,2.68,531.0,34.0,27.22,ECKC1,4543,-122.724533, 39.651617
