,date_time,precip_accum_set_1,air_temp_set_1,snow_depth_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,637.286,24.44,,0.0,SDFC1,6750,-122.14000,41.21000
1,2018-08-01 00:15:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
2,2018-08-01 00:30:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
3,2018-08-01 00:45:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
4,2018-08-01 01:00:00,637.286,24.44,,0.0,SDFC1,6750,-122.14000,41.21000
5,2018-08-01 01:15:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
6,2018-08-01 01:30:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
7,2018-08-01 01:45:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
8,2018-08-01 02:00:00,637.286,21.67,,0.0,SDFC1,6750,-122.14000,41.21000
9,2018-08-01 02:15:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
10,2018-08-01 02:30:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
11,2018-08-01 02:45:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
12,2018-08-01 03:00:00,637.286,19.44,,0.0,SDFC1,6750,-122.14000,41.21000
13,2018-08-01 03:15:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
14,2018-08-01 03:30:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
15,2018-08-01 03:45:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
16,2018-08-01 04:00:00,637.286,16.67,,0.0,SDFC1,6750,-122.14000,41.21000
17,2018-08-01 04:15:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
18,2018-08-01 04:30:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
19,2018-08-01 04:45:00,637.286,,,,SDFC1,6750,-122.14000,41.21000
20,2018-08-01 05:00:00,637.286,15.56,,0.0,SDFC1,6750,-122.14000,41.21000
