,date_time,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
47,2018-08-01 11:45:00,SSE,0.05,5.11,164.96,50.76,0.01,15.33,SIBSV,8700,-120.271909,39.182151
48,2018-08-01 12:00:00,SSE,0.04,4.08,165.84,46.38,0.01,15.62,SIBSV,8700,-120.271909,39.182151
49,2018-08-01 12:15:00,SSE,0.06,4.3,165.2,48.42,0.01,15.19,SIBSV,8700,-120.271909,39.182151
50,2018-08-01 12:30:00,SSE,0.05,4.38,164.13,48.78,0.01,15.16,SIBSV,8700,-120.271909,39.182151
51,2018-08-01 12:45:00,SSE,0.05,3.11,165.43,44.63,0.01,15.16,SIBSV,8700,-120.271909,39.182151
52,2018-08-01 13:00:00,SSE,0.03,1.5,166.05,39.8,0.01,15.17,SIBSV,8700,-120.271909,39.182151
53,2018-08-01 13:15:00,SSE,0.05,-2.61,164.07,28.69,0.01,15.6,SIBSV,8700,-120.271909,39.182151
54,2018-08-01 13:30:00,SSE,0.04,-1.74,164.09,31.07,0.01,15.36,SIBSV,8700,-120.271909,39.182151
55,2018-08-01 13:45:00,SSE,0.04,2.71,166.29,42.94,0.01,15.32,SIBSV,8700,-120.271909,39.182151
56,2018-08-01 14:00:00,SSE,0.04,2.63,165.95,42.69,0.01,15.33,SIBSV,8700,-120.271909,39.182151
57,2018-08-01 14:15:00,SSE,0.04,0.35,165.38,35.04,0.01,15.86,SIBSV,8700,-120.271909,39.182151
58,2018-08-01 14:30:00,SSE,0.04,-0.27,166.05,34.04,0.01,15.62,SIBSV,8700,-120.271909,39.182151
59,2018-08-01 14:45:00,SSE,0.05,-1.31,167.27,31.34,0.01,15.72,SIBSV,8700,-120.271909,39.182151
60,2018-08-01 15:00:00,SSE,0.04,1.09,165.09,37.05,0.01,15.82,SIBSV,8700,-120.271909,39.182151
61,2018-08-01 15:15:00,SSE,0.04,0.45,165.08,34.62,0.01,16.16,SIBSV,8700,-120.271909,39.182151
62,2018-08-01 15:30:00,SSE,0.04,-2.42,165.04,27.34,0.01,16.57,SIBSV,8700,-120.271909,39.182151
63,2018-08-01 15:45:00,SSE,0.03,-1.59,166.02,29.25,0.01,16.47,SIBSV,8700,-120.271909,39.182151
64,2018-08-01 16:00:00,SSE,0.04,-1.43,163.92,29.52,0.01,16.51,SIBSV,8700,-120.271909,39.182151
65,2018-08-01 16:15:00,SSE,0.04,-0.68,165.18,30.51,0.01,16.86,SIBSV,8700,-120.271909,39.182151
66,2018-08-01 16:30:00,SSE,0.04,0.37,166.74,32.54,0.01,17.04,SIBSV,8700,-120.271909,39.182151
67,2018-08-01 16:45:00,SSE,0.04,-3.4,165.73,23.79,0.01,17.61,SIBSV,8700,-120.271909,39.182151
68,2018-08-01 17:00:00,SSE,0.05,-2.66,166.24,24.56,0.01,17.97,SIBSV,8700,-120.271909,39.182151
69,2018-08-01 17:15:00,SSE,0.04,-2.4,165.24,24.13,0.01,18.56,SIBSV,8700,-120.271909,39.182151
70,2018-08-01 17:30:00,SSE,0.03,-4.1,164.87,21.44,0.01,18.41,SIBSV,8700,-120.271909,39.182151
71,2018-08-01 17:45:00,SSE,0.04,-3.84,167.3,21.43,0.01,18.73,SIBSV,8700,-120.271909,39.182151
72,2018-08-01 18:00:00,SSE,0.04,-4.36,165.98,20.93,0.01,18.48,SIBSV,8700,-120.271909,39.182151
73,2018-08-01 18:15:00,SSE,0.04,-4.32,167.27,20.35,0.01,18.97,SIBSV,8700,-120.271909,39.182151
74,2018-08-01 18:30:00,SSE,0.04,-4.27,167.39,19.99,0.01,19.31,SIBSV,8700,-120.271909,39.182151
75,2018-08-01 18:45:00,SSE,0.04,-3.42,166.79,21.03,0.01,19.52,SIBSV,8700,-120.271909,39.182151
76,2018-08-01 19:00:00,SSE,0.04,-4.14,167.2,20.23,0.01,19.28,SIBSV,8700,-120.271909,39.182151
77,2018-08-01 19:15:00,SSE,0.06,-3.94,166.75,20.15,0.01,19.58,SIBSV,8700,-120.271909,39.182151
78,2018-08-01 19:30:00,SSE,0.04,-2.49,166.27,21.07,0.01,20.6,SIBSV,8700,-120.271909,39.182151
79,2018-08-01 19:45:00,SSE,0.05,-2.12,166.47,21.68,0.01,20.58,SIBSV,8700,-120.271909,39.182151
80,2018-08-01 20:00:00,SSE,0.05,-2.61,167.66,20.8,0.01,20.66,SIBSV,8700,-120.271909,39.182151
81,2018-08-01 20:15:00,SSE,0.03,-2.81,166.32,20.52,0.01,20.64,SIBSV,8700,-120.271909,39.182151
82,2018-08-01 20:30:00,SSE,0.05,-2.24,166.26,21.02,0.01,20.94,SIBSV,8700,-120.271909,39.182151
83,2018-08-01 20:45:00,SSE,0.05,-2.33,167.34,20.49,0.01,21.24,SIBSV,8700,-120.271909,39.182151
84,2018-08-01 21:00:00,SSE,0.05,-0.63,166.41,23.81,0.01,20.84,SIBSV,8700,-120.271909,39.182151
85,2018-08-01 21:15:00,SSE,0.03,0.95,167.78,24.36,0.01,22.33,SIBSV,8700,-120.271909,39.182151
86,2018-08-01 21:30:00,SSE,0.04,1.78,166.27,26.67,0.01,21.83,SIBSV,8700,-120.271909,39.182151
87,2018-08-01 21:45:00,SSE,0.03,2.21,168.16,26.77,0.01,22.27,SIBSV,8700,-120.271909,39.182151
88,2018-08-01 22:00:00,SSE,0.03,2.21,165.97,26.18,0.01,22.63,SIBSV,8700,-120.271909,39.182151
89,2018-08-01 22:15:00,SSE,0.04,1.99,166.74,26.36,0.01,22.26,SIBSV,8700,-120.271909,39.182151
90,2018-08-01 22:30:00,SSE,0.04,1.7,167.15,26.08,0.01,22.09,SIBSV,8700,-120.271909,39.182151
91,2018-08-01 22:45:00,SSE,0.04,1.06,166.66,26.22,0.01,21.27,SIBSV,8700,-120.271909,39.182151
92,2018-08-01 23:00:00,SSE,0.04,0.35,165.51,24.08,0.01,21.81,SIBSV,8700,-120.271909,39.182151
93,2018-08-01 23:15:00,SSE,0.04,-1.5,166.63,21.14,0.01,21.73,SIBSV,8700,-120.271909,39.182151
94,2018-08-01 23:30:00,SSE,0.05,-1.32,165.03,20.69,0.02,22.29,SIBSV,8700,-120.271909,39.182151
95,2018-08-01 23:45:00,SSE,0.03,-0.54,166.36,22.97,0.01,21.52,SIBSV,8700,-120.271909,39.182151
96,2018-08-02 00:00:00,SSE,0.05,-1.77,163.06,20.59,0.01,21.83,SIBSV,8700,-120.271909,39.182151
97,2018-08-02 00:15:00,SSE,0.04,-1.91,165.13,21.57,0.01,20.92,SIBSV,8700,-120.271909,39.182151
98,2018-08-02 00:30:00,SSE,0.04,-1.09,166.07,21.46,0.01,21.97,SIBSV,8700,-120.271909,39.182151
99,2018-08-02 00:45:00,SSE,0.03,-0.23,166.47,24.1,0.01,21.12,SIBSV,8700,-120.271909,39.182151
100,2018-08-02 01:00:00,SSE,0.04,-0.77,164.59,23.74,0.01,20.72,SIBSV,8700,-120.271909,39.182151
101,2018-08-02 01:15:00,SSE,0.04,-0.48,164.72,24.73,0.01,20.41,SIBSV,8700,-120.271909,39.182151
102,2018-08-02 01:30:00,SSE,0.04,-0.42,167.8,25.22,0.01,20.17,SIBSV,8700,-120.271909,39.182151
103,2018-08-02 01:45:00,SSE,0.04,-0.43,165.91,25.19,0.01,20.18,SIBSV,8700,-120.271909,39.182151
104,2018-08-02 02:00:00,SSE,0.04,-0.57,165.63,26.08,0.01,19.46,SIBSV,8700,-120.271909,39.182151
105,2018-08-02 02:15:00,SSE,0.04,-1.41,164.95,24.89,0.01,19.22,SIBSV,8700,-120.271909,39.182151
106,2018-08-02 02:30:00,SSE,0.04,-0.89,164.89,26.12,0.01,19.06,SIBSV,8700,-120.271909,39.182151
107,2018-08-02 02:45:00,SSE,0.03,-0.65,164.75,28.26,0.01,18.09,SIBSV,8700,-120.271909,39.182151
108,2018-08-02 03:00:00,SSE,0.05,-0.53,165.1,29.67,0.01,17.47,SIBSV,8700,-120.271909,39.182151
109,2018-08-02 03:15:00,SSE,0.04,0.14,166.28,33.08,0.01,16.53,SIBSV,8700,-120.271909,39.182151
110,2018-08-02 03:30:00,SSE,0.04,-2.26,164.79,28.31,0.01,16.21,SIBSV,8700,-120.271909,39.182151
111,2018-08-02 03:45:00,SSE,0.04,-4.12,164.8,24.67,0.01,16.19,SIBSV,8700,-120.271909,39.182151
112,2018-08-02 04:00:00,SSE,0.03,-2.93,165.21,27.42,0.01,15.94,SIBSV,8700,-120.271909,39.182151
113,2018-08-02 04:15:00,SSE,0.03,-3.63,164.32,26.15,0.01,15.86,SIBSV,8700,-120.271909,39.182151
114,2018-08-02 04:30:00,SSE,0.04,-4.57,163.94,24.47,0.01,15.8,SIBSV,8700,-120.271909,39.182151
115,2018-08-02 04:45:00,SSE,0.05,-4.63,165.03,24.27,0.01,15.85,SIBSV,8700,-120.271909,39.182151
116,2018-08-02 05:00:00,SSE,0.04,-6.53,164.37,20.78,0.01,16.01,SIBSV,8700,-120.271909,39.182151
117,2018-08-02 05:15:00,SSE,0.04,-7.3,164.06,19.56,0.01,16.03,SIBSV,8700,-120.271909,39.182151
118,2018-08-02 05:30:00,SSE,0.04,-7.63,164.65,18.82,0.01,16.22,SIBSV,8700,-120.271909,39.182151
119,2018-08-02 05:45:00,SSE,0.04,-7.28,164.61,19.75,0.01,15.9,SIBSV,8700,-120.271909,39.182151
120,2018-08-02 06:00:00,SSE,0.04,-6.4,163.8,21.27,0.01,15.8,SIBSV,8700,-120.271909,39.182151
121,2018-08-02 06:15:00,SSE,0.05,-5.77,165.42,22.64,0.01,15.59,SIBSV,8700,-120.271909,39.182151
122,2018-08-02 06:30:00,SSE,0.04,-5.87,164.44,22.67,0.01,15.45,SIBSV,8700,-120.271909,39.182151
123,2018-08-02 06:45:00,SSE,0.04,-6.03,164.64,22.56,0.01,15.33,SIBSV,8700,-120.271909,39.182151
124,2018-08-02 07:00:00,SSE,0.03,-6.12,162.72,22.39,0.01,15.34,SIBSV,8700,-120.271909,39.182151
125,2018-08-02 07:15:00,SSE,0.04,-6.25,165.04,22.16,0.01,15.35,SIBSV,8700,-120.271909,39.182151
126,2018-08-02 07:30:00,SSE,0.05,-7.08,163.94,21.26,0.01,15.01,SIBSV,8700,-120.271909,39.182151
127,2018-08-02 07:45:00,SSE,0.04,-7.97,164.68,19.68,0.01,15.13,SIBSV,8700,-120.271909,39.182151
128,2018-08-02 08:00:00,SSE,0.04,-8.41,165.46,18.83,0.01,15.28,SIBSV,8700,-120.271909,39.182151
129,2018-08-02 08:15:00,SSE,0.03,-8.59,164.62,18.37,0.01,15.44,SIBSV,8700,-120.271909,39.182151
130,2018-08-02 08:30:00,SSE,0.04,-8.34,164.0,18.58,0.01,15.57,SIBSV,8700,-120.271909,39.182151
131,2018-08-02 08:45:00,SSE,0.06,-9.37,164.66,17.27,0.01,15.44,SIBSV,8700,-120.271909,39.182151
132,2018-08-02 09:00:00,SSE,0.04,-8.1,167.29,19.44,0.01,15.16,SIBSV,8700,-120.271909,39.182151
133,2018-08-02 09:15:00,SSE,0.04,-10.13,164.07,15.86,0.01,15.82,SIBSV,8700,-120.271909,39.182151
134,2018-08-02 09:30:00,SSE,0.03,-10.08,165.65,16.25,0.01,15.51,SIBSV,8700,-120.271909,39.182151
135,2018-08-02 09:45:00,SSE,0.04,-9.7,163.25,17.06,0.01,15.23,SIBSV,8700,-120.271909,39.182151
136,2018-08-02 10:00:00,SSE,0.04,-9.69,165.0,17.06,0.01,15.24,SIBSV,8700,-120.271909,39.182151
137,2018-08-02 10:15:00,SSE,0.03,-9.4,164.4,17.6,0.01,15.12,SIBSV,8700,-120.271909,39.182151
138,2018-08-02 10:30:00,SSE,0.05,-9.51,165.17,17.75,0.01,14.86,SIBSV,8700,-120.271909,39.182151
139,2018-08-02 10:45:00,SSE,0.04,-10.49,165.89,15.84,0.01,15.4,SIBSV,8700,-120.271909,39.182151
140,2018-08-02 11:00:00,SSE,0.04,-10.67,165.34,15.89,0.01,15.13,SIBSV,8700,-120.271909,39.182151
141,2018-08-02 11:15:00,SSE,0.06,-11.26,166.66,15.01,0.01,15.28,SIBSV,8700,-120.271909,39.182151
142,2018-08-02 11:30:00,SSE,0.05,-12.33,164.15,13.77,0.01,15.27,SIBSV,8700,-120.271909,39.182151
143,2018-08-02 11:45:00,SSE,0.04,-13.35,165.83,12.33,0.01,15.68,SIBSV,8700,-120.271909,39.182151
144,2018-08-02 12:00:00,SSE,0.04,-13.85,163.96,12.04,0.01,15.41,SIBSV,8700,-120.271909,39.182151
145,2018-08-02 12:15:00,SSE,0.05,-14.52,164.08,11.48,0.01,15.29,SIBSV,8700,-120.271909,39.182151
146,2018-08-02 12:30:00,SSE,0.05,-13.96,165.42,12.04,0.01,15.28,SIBSV,8700,-120.271909,39.182151
147,2018-08-02 12:45:00,SSE,0.04,-13.56,165.03,12.65,0.01,15.03,SIBSV,8700,-120.271909,39.182151
148,2018-08-02 13:00:00,SSE,0.05,-13.62,167.2,12.38,0.01,15.28,SIBSV,8700,-120.271909,39.182151
149,2018-08-02 13:15:00,SSE,0.05,-13.93,164.14,12.47,0.01,14.78,SIBSV,8700,-120.271909,39.182151
150,2018-08-02 13:30:00,SSE,0.05,-13.95,164.97,12.3,0.01,14.96,SIBSV,8700,-120.271909,39.182151
151,2018-08-02 13:45:00,SSE,0.07,-13.83,165.77,12.11,0.01,15.35,SIBSV,8700,-120.271909,39.182151
152,2018-08-02 14:00:00,SSE,0.04,-13.85,165.15,12.04,0.01,15.41,SIBSV,8700,-120.271909,39.182151
153,2018-08-02 14:15:00,SSE,0.06,-13.4,166.07,12.4,0.01,15.53,SIBSV,8700,-120.271909,39.182151
154,2018-08-02 14:30:00,SSE,0.04,-12.86,164.69,13.28,0.01,15.16,SIBSV,8700,-120.271909,39.182151
155,2018-08-02 14:45:00,SSE,0.04,-12.09,165.36,13.78,0.01,15.56,SIBSV,8700,-120.271909,39.182151
156,2018-08-02 15:00:00,SSE,0.04,-11.75,165.57,14.39,0.01,15.32,SIBSV,8700,-120.271909,39.182151
157,2018-08-02 15:15:00,SSE,0.04,-11.58,165.51,14.4,0.01,15.52,SIBSV,8700,-120.271909,39.182151
158,2018-08-02 15:30:00,SSE,0.05,-11.15,166.27,14.55,0.01,15.89,SIBSV,8700,-120.271909,39.182151
159,2018-08-02 15:45:00,SSE,0.05,-9.99,165.69,16.06,0.01,15.81,SIBSV,8700,-120.271909,39.182151
160,2018-08-02 16:00:00,SSE,0.05,-10.41,165.55,15.19,0.01,16.14,SIBSV,8700,-120.271909,39.182151
161,2018-08-02 16:15:00,SSE,0.05,-9.66,166.9,15.82,0.01,16.44,SIBSV,8700,-120.271909,39.182151
162,2018-08-02 16:30:00,SSE,0.04,-8.25,166.85,17.41,0.01,16.68,SIBSV,8700,-120.271909,39.182151
163,2018-08-02 16:45:00,SSE,0.04,-8.6,167.22,16.41,0.01,17.17,SIBSV,8700,-120.271909,39.182151
164,2018-08-02 17:00:00,SSE,0.06,-8.27,167.49,16.16,0.01,17.81,SIBSV,8700,-120.271909,39.182151
165,2018-08-02 17:15:00,SSE,0.04,-9.99,166.45,14.42,0.01,17.47,SIBSV,8700,-120.271909,39.182151
166,2018-08-02 17:30:00,SSE,0.05,-8.67,167.42,14.96,0.01,18.53,SIBSV,8700,-120.271909,39.182151
167,2018-08-02 17:45:00,SSE,0.05,-8.06,167.24,15.65,0.01,18.58,SIBSV,8700,-120.271909,39.182151
168,2018-08-02 18:00:00,SSE,0.06,-8.3,166.72,15.97,0.01,17.96,SIBSV,8700,-120.271909,39.182151
169,2018-08-02 18:15:00,SSE,0.05,-8.36,167.12,14.84,0.01,19.04,SIBSV,8700,-120.271909,39.182151
170,2018-08-02 18:30:00,SSE,0.05,-9.73,165.7,13.58,0.01,18.73,SIBSV,8700,-120.271909,39.182151
171,2018-08-02 18:45:00,SSE,0.05,-9.43,166.39,13.56,0.01,19.13,SIBSV,8700,-120.271909,39.182151
172,2018-08-02 19:00:00,SSE,0.05,-8.8,166.03,14.69,0.01,18.66,SIBSV,8700,-120.271909,39.182151
173,2018-08-02 19:15:00,SSE,0.04,-8.8,167.96,14.42,0.01,18.94,SIBSV,8700,-120.271909,39.182151
174,2018-08-02 19:30:00,SSE,0.05,-7.17,166.53,16.16,0.01,19.16,SIBSV,8700,-120.271909,39.182151
175,2018-08-02 19:45:00,SSE,0.04,-7.43,166.72,15.62,0.01,19.38,SIBSV,8700,-120.271909,39.182151
176,2018-08-02 20:00:00,SSE,0.04,-6.36,166.48,16.61,0.01,19.72,SIBSV,8700,-120.271909,39.182151
177,2018-08-02 20:15:00,SSE,0.04,-5.08,167.06,17.68,0.01,20.29,SIBSV,8700,-120.271909,39.182151
178,2018-08-02 20:30:00,SSE,0.05,-5.28,166.97,17.6,0.01,20.12,SIBSV,8700,-120.271909,39.182151
179,2018-08-02 20:45:00,SSE,0.05,-3.64,166.75,19.81,0.01,20.21,SIBSV,8700,-120.271909,39.182151
180,2018-08-02 21:00:00,SSE,0.04,-3.35,167.62,21.33,0.01,19.39,SIBSV,8700,-120.271909,39.182151
181,2018-08-02 21:15:00,SSE,0.04,-3.02,165.94,20.05,0.01,20.76,SIBSV,8700,-120.271909,39.182151
182,2018-08-02 21:30:00,SSE,0.03,-2.46,166.42,19.36,0.01,21.99,SIBSV,8700,-120.271909,39.182151
183,2018-08-02 21:45:00,SSE,0.05,-2.95,166.51,19.26,0.01,21.49,SIBSV,8700,-120.271909,39.182151
184,2018-08-02 22:00:00,SSE,0.05,-3.03,167.65,19.65,0.01,21.07,SIBSV,8700,-120.271909,39.182151
185,2018-08-02 22:15:00,SSE,0.04,-3.71,166.95,18.62,0.01,21.12,SIBSV,8700,-120.271909,39.182151
186,2018-08-02 22:30:00,SSE,0.04,-4.6,165.7,17.74,0.01,20.82,SIBSV,8700,-120.271909,39.182151
187,2018-08-02 22:45:00,SSE,0.03,-4.67,166.1,16.88,0.01,21.52,SIBSV,8700,-120.271909,39.182151
188,2018-08-02 23:00:00,SSE,0.03,-4.2,166.38,17.47,0.01,21.54,SIBSV,8700,-120.271909,39.182151
189,2018-08-02 23:15:00,SSE,0.04,-5.49,165.2,17.65,0.01,19.82,SIBSV,8700,-120.271909,39.182151
190,2018-08-02 23:30:00,SSE,0.05,-4.29,166.53,18.16,0.01,20.82,SIBSV,8700,-120.271909,39.182151
191,2018-08-02 23:45:00,SSE,0.04,-4.41,167.13,18.44,0.01,20.43,SIBSV,8700,-120.271909,39.182151
192,2018-08-03 00:00:00,SSE,0.04,-4.1,165.97,19.38,0.01,20.01,SIBSV,8700,-120.271909,39.182151
193,2018-08-03 00:15:00,SSE,0.04,-3.66,165.55,20.07,0.01,19.98,SIBSV,8700,-120.271909,39.182151
194,2018-08-03 00:30:00,SSE,0.04,-4.24,166.86,19.01,0.01,20.15,SIBSV,8700,-120.271909,39.182151
195,2018-08-03 00:45:00,SSE,0.04,-4.86,165.39,19.43,0.01,19.06,SIBSV,8700,-120.271909,39.182151
196,2018-08-03 01:00:00,SSE,0.05,-4.08,164.81,19.91,0.01,19.61,SIBSV,8700,-120.271909,39.182151
197,2018-08-03 01:15:00,SSE,0.04,-5.04,166.35,19.58,0.01,18.72,SIBSV,8700,-120.271909,39.182151
198,2018-08-03 01:30:00,SSE,0.03,-5.65,167.85,17.71,0.01,19.57,SIBSV,8700,-120.271909,39.182151
199,2018-08-03 01:45:00,SSE,0.04,-2.69,165.17,23.59,0.01,18.57,SIBSV,8700,-120.271909,39.182151
200,2018-08-03 02:00:00,SSE,0.04,-1.83,165.29,25.85,0.01,18.13,SIBSV,8700,-120.271909,39.182151
201,2018-08-03 02:15:00,SSE,0.04,-1.52,165.65,27.13,0.01,17.73,SIBSV,8700,-120.271909,39.182151
202,2018-08-03 02:30:00,SSE,0.03,-1.06,162.03,28.64,0.01,17.41,SIBSV,8700,-120.271909,39.182151
203,2018-08-03 02:45:00,SSE,0.03,-0.63,165.26,31.02,0.01,16.66,SIBSV,8700,-120.271909,39.182151
204,2018-08-03 03:00:00,SSE,0.03,-0.62,163.42,32.06,0.01,16.15,SIBSV,8700,-120.271909,39.182151
205,2018-08-03 03:15:00,SSE,0.03,-0.29,163.75,35.1,0.01,15.12,SIBSV,8700,-120.271909,39.182151
206,2018-08-03 03:30:00,SSE,0.03,-0.03,165.04,36.65,0.01,14.74,SIBSV,8700,-120.271909,39.182151
207,2018-08-03 03:45:00,SSE,0.03,-0.07,163.34,37.35,0.01,14.4,SIBSV,8700,-120.271909,39.182151
208,2018-08-03 04:00:00,SSE,0.04,0.17,164.31,38.82,0.01,14.08,SIBSV,8700,-120.271909,39.182151
209,2018-08-03 04:15:00,SSE,0.04,0.5,162.2,39.66,0.01,14.11,SIBSV,8700,-120.271909,39.182151
210,2018-08-03 04:30:00,S,0.03,0.44,169.44,40.54,0.01,13.71,SIBSV,8700,-120.271909,39.182151
211,2018-08-03 04:45:00,SSE,0.04,0.24,166.4,39.84,0.01,13.76,SIBSV,8700,-120.271909,39.182151
212,2018-08-03 05:00:00,SSE,0.04,-1.84,164.56,34.0,0.01,13.86,SIBSV,8700,-120.271909,39.182151
213,2018-08-03 05:15:00,SSE,0.04,-6.63,165.45,23.16,0.01,14.23,SIBSV,8700,-120.271909,39.182151
214,2018-08-03 05:30:00,SSE,0.04,-3.49,164.08,30.15,0.01,13.83,SIBSV,8700,-120.271909,39.182151
215,2018-08-03 05:45:00,SSE,0.04,-4.57,165.62,27.66,0.01,13.91,SIBSV,8700,-120.271909,39.182151
