,date_time,snow_water_equiv_set_1,dew_point_temperature_set_1d,heat_index_set_1d,snow_depth_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
329,2018-08-14 17:00:00,,-7.98,,,16.0,18.33,HRKC1,6200,-121.27500,40.41833
330,2018-08-14 18:00:00,,-6.16,,,13.0,23.89,HRKC1,6200,-121.27500,40.41833
331,2018-08-14 19:00:00,,-4.39,,,13.0,26.11,HRKC1,6200,-121.27500,40.41833
332,2018-08-14 20:00:00,,-4.12,26.39,,12.0,27.78,HRKC1,6200,-121.27500,40.41833
333,2018-08-14 21:00:00,,-1.74,27.7,,13.0,29.44,HRKC1,6200,-121.27500,40.41833
334,2018-08-14 22:00:00,,-1.74,27.7,,13.0,29.44,HRKC1,6200,-121.27500,40.41833
335,2018-08-14 23:00:00,,-1.74,27.7,,13.0,29.44,HRKC1,6200,-121.27500,40.41833
336,2018-08-15 00:00:00,,0.64,27.3,,16.0,28.89,HRKC1,6200,-121.27500,40.41833
337,2018-08-15 01:00:00,,2.81,26.59,,20.0,27.78,HRKC1,6200,-121.27500,40.41833
338,2018-08-15 02:00:00,3.048,1.63,,,21.0,25.56,HRKC1,6200,-121.27500,40.41833
339,2018-08-15 03:00:00,4.064,2.72,,,26.0,23.33,HRKC1,6200,-121.27500,40.41833
340,2018-08-15 04:00:00,3.81,3.76,,,31.0,21.67,HRKC1,6200,-121.27500,40.41833
341,2018-08-15 05:00:00,3.556,2.12,,,34.0,18.33,HRKC1,6200,-121.27500,40.41833
342,2018-08-15 06:00:00,3.302,1.7,,,38.0,16.11,HRKC1,6200,-121.27500,40.41833
343,2018-08-15 07:00:00,2.54,-0.05,,,36.0,15.0,HRKC1,6200,-121.27500,40.41833
344,2018-08-15 08:00:00,3.048,5.96,,,55.0,15.0,HRKC1,6200,-121.27500,40.41833
345,2018-08-15 09:00:00,2.286,2.37,,,46.0,13.89,HRKC1,6200,-121.27500,40.41833
346,2018-08-15 10:00:00,2.286,1.42,,,43.0,13.89,HRKC1,6200,-121.27500,40.41833
347,2018-08-15 11:00:00,2.286,1.1,,,42.0,13.89,HRKC1,6200,-121.27500,40.41833
348,2018-08-15 12:00:00,2.286,0.76,,,41.0,13.89,HRKC1,6200,-121.27500,40.41833
349,2018-08-15 13:00:00,2.286,0.76,,,41.0,13.89,HRKC1,6200,-121.27500,40.41833
350,2018-08-15 14:00:00,2.794,1.55,,,45.0,13.33,HRKC1,6200,-121.27500,40.41833
351,2018-08-15 15:00:00,2.286,-0.75,,,41.0,12.22,HRKC1,6200,-121.27500,40.41833
352,2018-08-15 16:00:00,,-7.4,,,24.0,12.78,HRKC1,6200,-121.27500,40.41833
353,2018-08-15 17:00:00,,-8.78,,,14.0,19.44,HRKC1,6200,-121.27500,40.41833
354,2018-08-15 18:00:00,,-6.16,,,13.0,23.89,HRKC1,6200,-121.27500,40.41833
355,2018-08-15 19:00:00,,-2.5,,,15.0,26.11,HRKC1,6200,-121.27500,40.41833
356,2018-08-15 20:00:00,,0.88,26.47,,18.0,27.22,HRKC1,6200,-121.27500,40.41833
357,2018-08-15 21:00:00,,-1.14,26.49,,15.0,27.78,HRKC1,6200,-121.27500,40.41833
358,2018-08-15 22:00:00,,0.64,27.3,,16.0,28.89,HRKC1,6200,-121.27500,40.41833
359,2018-08-15 23:00:00,,0.18,26.9,,16.0,28.33,HRKC1,6200,-121.27500,40.41833
360,2018-08-16 00:00:00,,-0.73,26.42,,16.0,27.22,HRKC1,6200,-121.27500,40.41833
361,2018-08-16 01:00:00,2.286,-1.63,,,16.0,26.11,HRKC1,6200,-121.27500,40.41833
362,2018-08-16 02:00:00,2.794,-0.68,,,19.0,24.44,HRKC1,6200,-121.27500,40.41833
363,2018-08-16 03:00:00,3.048,0.65,,,24.0,22.22,HRKC1,6200,-121.27500,40.41833
364,2018-08-16 04:00:00,2.794,0.4,,,29.0,18.89,HRKC1,6200,-121.27500,40.41833
365,2018-08-16 05:00:00,2.286,-0.75,,,33.0,15.56,HRKC1,6200,-121.27500,40.41833
366,2018-08-16 06:00:00,2.032,-1.82,,,34.0,13.89,HRKC1,6200,-121.27500,40.41833
367,2018-08-16 07:00:00,1.778,-2.91,,,35.0,12.22,HRKC1,6200,-121.27500,40.41833
368,2018-08-16 08:00:00,1.778,-3.4,,,35.0,11.67,HRKC1,6200,-121.27500,40.41833
369,2018-08-16 09:00:00,1.778,-4.01,,,36.0,10.56,HRKC1,6200,-121.27500,40.41833
370,2018-08-16 10:00:00,1.778,-3.44,,,39.0,10.0,HRKC1,6200,-121.27500,40.41833
371,2018-08-16 11:00:00,1.778,-3.6,,,40.0,9.44,HRKC1,6200,-121.27500,40.41833
372,2018-08-16 12:00:00,1.778,-3.44,,,42.0,8.89,HRKC1,6200,-121.27500,40.41833
373,2018-08-16 13:00:00,1.778,-3.95,,,42.0,8.33,HRKC1,6200,-121.27500,40.41833
374,2018-08-16 14:00:00,1.524,-3.63,,,43.0,8.33,HRKC1,6200,-121.27500,40.41833
375,2018-08-16 15:00:00,1.27,-2.15,,,48.0,8.33,HRKC1,6200,-121.27500,40.41833
376,2018-08-16 16:00:00,,-6.48,,,31.0,10.0,HRKC1,6200,-121.27500,40.41833
377,2018-08-16 17:00:00,,-3.35,,,22.0,18.89,HRKC1,6200,-121.27500,40.41833
378,2018-08-16 18:00:00,,1.33,,,22.0,24.44,HRKC1,6200,-121.27500,40.41833
379,2018-08-16 19:00:00,,2.43,,,23.0,25.0,HRKC1,6200,-121.27500,40.41833
380,2018-08-16 20:00:00,,3.97,,,24.0,26.11,HRKC1,6200,-121.27500,40.41833
381,2018-08-16 21:00:00,,1.89,25.91,,20.0,26.67,HRKC1,6200,-121.27500,40.41833
382,2018-08-16 22:00:00,,1.63,26.49,,19.0,27.22,HRKC1,6200,-121.27500,40.41833
383,2018-08-16 23:00:00,,3.03,26.55,,21.0,27.22,HRKC1,6200,-121.27500,40.41833
384,2018-08-17 00:00:00,,3.37,,,23.0,26.11,HRKC1,6200,-121.27500,40.41833
385,2018-08-17 01:00:00,1.27,2.55,,,24.0,24.44,HRKC1,6200,-121.27500,40.41833
386,2018-08-17 02:00:00,3.048,4.26,,,29.0,23.33,HRKC1,6200,-121.27500,40.41833
387,2018-08-17 03:00:00,3.556,5.4,,,36.0,21.11,HRKC1,6200,-121.27500,40.41833
388,2018-08-17 04:00:00,2.794,4.28,,,41.0,17.78,HRKC1,6200,-121.27500,40.41833
389,2018-08-17 05:00:00,2.54,3.27,,,44.0,15.56,HRKC1,6200,-121.27500,40.41833
390,2018-08-17 06:00:00,2.286,2.88,,,46.0,14.44,HRKC1,6200,-121.27500,40.41833
391,2018-08-17 07:00:00,2.286,2.75,,,49.0,13.33,HRKC1,6200,-121.27500,40.41833
392,2018-08-17 08:00:00,2.032,1.78,,,51.0,11.67,HRKC1,6200,-121.27500,40.41833
393,2018-08-17 09:00:00,1.778,0.42,,,48.0,11.11,HRKC1,6200,-121.27500,40.41833
394,2018-08-17 10:00:00,2.286,0.7,,,49.0,11.11,HRKC1,6200,-121.27500,40.41833
395,2018-08-17 11:00:00,2.286,0.75,,,51.0,10.56,HRKC1,6200,-121.27500,40.41833
396,2018-08-17 12:00:00,2.286,-0.8,,,51.0,8.89,HRKC1,6200,-121.27500,40.41833
397,2018-08-17 13:00:00,2.286,-2.1,,,50.0,7.78,HRKC1,6200,-121.27500,40.41833
398,2018-08-17 14:00:00,2.032,-3.17,,,48.0,7.22,HRKC1,6200,-121.27500,40.41833
399,2018-08-17 15:00:00,1.778,1.01,,,65.0,7.22,HRKC1,6200,-121.27500,40.41833
400,2018-08-17 16:00:00,,-3.02,,,45.0,8.33,HRKC1,6200,-121.27500,40.41833
401,2018-08-17 17:00:00,,-0.1,,,30.0,17.78,HRKC1,6200,-121.27500,40.41833
402,2018-08-17 18:00:00,,1.7,,,25.0,22.78,HRKC1,6200,-121.27500,40.41833
403,2018-08-17 19:00:00,,1.33,,,22.0,24.44,HRKC1,6200,-121.27500,40.41833
404,2018-08-17 20:00:00,,1.17,25.89,,19.0,26.67,HRKC1,6200,-121.27500,40.41833
405,2018-08-17 21:00:00,,-1.6,26.39,,15.0,27.22,HRKC1,6200,-121.27500,40.41833
406,2018-08-17 22:00:00,,-1.14,26.49,,15.0,27.78,HRKC1,6200,-121.27500,40.41833
407,2018-08-17 23:00:00,,-1.14,26.49,,15.0,27.78,HRKC1,6200,-121.27500,40.41833
408,2018-08-18 00:00:00,,1.17,25.89,,19.0,26.67,HRKC1,6200,-121.27500,40.41833
409,2018-08-18 01:00:00,0.762,0.25,,,19.0,25.56,HRKC1,6200,-121.27500,40.41833
410,2018-08-18 02:00:00,3.302,1.95,,,23.0,24.44,HRKC1,6200,-121.27500,40.41833
411,2018-08-18 03:00:00,3.81,2.29,,,27.0,22.22,HRKC1,6200,-121.27500,40.41833
412,2018-08-18 04:00:00,3.302,3.51,,,35.0,19.44,HRKC1,6200,-121.27500,40.41833
413,2018-08-18 05:00:00,2.794,1.42,,,40.0,15.0,HRKC1,6200,-121.27500,40.41833
414,2018-08-18 06:00:00,2.54,0.41,,,43.0,12.78,HRKC1,6200,-121.27500,40.41833
415,2018-08-18 07:00:00,2.286,0.64,,,47.0,11.67,HRKC1,6200,-121.27500,40.41833
416,2018-08-18 08:00:00,2.286,-1.29,,,44.0,10.56,HRKC1,6200,-121.27500,40.41833
417,2018-08-18 09:00:00,2.286,-2.43,,,42.0,10.0,HRKC1,6200,-121.27500,40.41833
418,2018-08-18 10:00:00,2.286,-3.44,,,42.0,8.89,HRKC1,6200,-121.27500,40.41833
419,2018-08-18 11:00:00,2.286,-3.02,,,45.0,8.33,HRKC1,6200,-121.27500,40.41833
420,2018-08-18 12:00:00,2.286,-2.37,,,49.0,7.78,HRKC1,6200,-121.27500,40.41833
421,2018-08-18 13:00:00,2.286,-1.83,,,51.0,7.78,HRKC1,6200,-121.27500,40.41833
422,2018-08-18 14:00:00,2.032,-2.08,,,52.0,7.22,HRKC1,6200,-121.27500,40.41833
423,2018-08-18 15:00:00,1.524,-0.34,,,59.0,7.22,HRKC1,6200,-121.27500,40.41833
424,2018-08-18 16:00:00,0.0,-1.12,,,48.0,9.44,HRKC1,6200,-121.27500,40.41833
425,2018-08-18 17:00:00,,-2.5,,,29.0,15.56,HRKC1,6200,-121.27500,40.41833
426,2018-08-18 18:00:00,,1.22,,,25.0,22.22,HRKC1,6200,-121.27500,40.41833
427,2018-08-18 19:00:00,,0.69,,,21.0,24.44,HRKC1,6200,-121.27500,40.41833
428,2018-08-18 20:00:00,,0.02,,,20.0,24.44,HRKC1,6200,-121.27500,40.41833
429,2018-08-18 21:00:00,,-1.63,,,16.0,26.11,HRKC1,6200,-121.27500,40.41833
430,2018-08-18 22:00:00,,-2.52,26.36,,14.0,27.22,HRKC1,6200,-121.27500,40.41833
431,2018-08-18 23:00:00,,0.18,26.9,,16.0,28.33,HRKC1,6200,-121.27500,40.41833
432,2018-08-19 00:00:00,,3.03,26.55,,21.0,27.22,HRKC1,6200,-121.27500,40.41833
433,2018-08-19 01:00:00,0.254,3.97,,,24.0,26.11,HRKC1,6200,-121.27500,40.41833
434,2018-08-19 02:00:00,3.048,4.16,,,26.0,25.0,HRKC1,6200,-121.27500,40.41833
435,2018-08-19 03:00:00,3.81,5.63,,,33.0,22.78,HRKC1,6200,-121.27500,40.41833
436,2018-08-19 04:00:00,3.556,4.78,,,41.0,18.33,HRKC1,6200,-121.27500,40.41833
437,2018-08-19 05:00:00,3.048,2.76,,,44.0,15.0,HRKC1,6200,-121.27500,40.41833
438,2018-08-19 06:00:00,2.794,1.86,,,46.0,13.33,HRKC1,6200,-121.27500,40.41833
439,2018-08-19 07:00:00,2.54,1.73,,,49.0,12.22,HRKC1,6200,-121.27500,40.41833
440,2018-08-19 08:00:00,2.54,0.7,,,49.0,11.11,HRKC1,6200,-121.27500,40.41833
441,2018-08-19 09:00:00,2.286,-0.09,,,48.0,10.56,HRKC1,6200,-121.27500,40.41833
442,2018-08-19 10:00:00,2.286,-0.61,,,48.0,10.0,HRKC1,6200,-121.27500,40.41833
443,2018-08-19 11:00:00,2.286,-1.63,,,48.0,8.89,HRKC1,6200,-121.27500,40.41833
444,2018-08-19 12:00:00,2.286,-1.59,,,50.0,8.33,HRKC1,6200,-121.27500,40.41833
445,2018-08-19 13:00:00,2.286,-1.04,,,54.0,7.78,HRKC1,6200,-121.27500,40.41833
446,2018-08-19 14:00:00,2.286,-1.31,,,55.0,7.22,HRKC1,6200,-121.27500,40.41833
447,2018-08-19 15:00:00,1.778,0.42,,,60.0,7.78,HRKC1,6200,-121.27500,40.41833
448,2018-08-19 16:00:00,0.0,-1.71,,,46.0,9.44,HRKC1,6200,-121.27500,40.41833
449,2018-08-19 17:00:00,,-2.02,,,29.0,16.11,HRKC1,6200,-121.27500,40.41833
450,2018-08-19 18:00:00,,3.3,,,29.0,22.22,HRKC1,6200,-121.27500,40.41833
