,date_time,precip_accum_set_1,volt_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
128,2018-08-03 16:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
129,2018-08-03 16:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
130,2018-08-03 17:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
131,2018-08-03 17:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
132,2018-08-03 18:00:00,1757.68,12.54,0.0,ELKC1,1705,-123.71833,41.98806
133,2018-08-03 18:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
134,2018-08-03 19:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
135,2018-08-03 19:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
136,2018-08-03 20:00:00,1757.68,12.47,0.0,ELKC1,1705,-123.71833,41.98806
137,2018-08-03 20:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
138,2018-08-03 21:00:00,1757.68,12.45,0.0,ELKC1,1705,-123.71833,41.98806
139,2018-08-03 21:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
140,2018-08-03 22:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
141,2018-08-03 22:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
142,2018-08-03 23:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
143,2018-08-03 23:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
144,2018-08-04 00:00:00,1757.68,12.41,0.0,ELKC1,1705,-123.71833,41.98806
145,2018-08-04 00:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
146,2018-08-04 01:00:00,1757.68,12.37,0.0,ELKC1,1705,-123.71833,41.98806
147,2018-08-04 01:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
148,2018-08-04 02:00:00,1757.68,12.39,0.0,ELKC1,1705,-123.71833,41.98806
149,2018-08-04 02:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
150,2018-08-04 03:00:00,1757.68,12.39,0.0,ELKC1,1705,-123.71833,41.98806
151,2018-08-04 03:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
152,2018-08-04 04:00:00,1757.68,12.39,0.0,ELKC1,1705,-123.71833,41.98806
153,2018-08-04 04:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
154,2018-08-04 05:00:00,1757.68,12.39,0.0,ELKC1,1705,-123.71833,41.98806
155,2018-08-04 05:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
156,2018-08-04 06:00:00,1757.68,12.41,0.0,ELKC1,1705,-123.71833,41.98806
157,2018-08-04 06:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
158,2018-08-04 07:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
159,2018-08-04 07:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
160,2018-08-04 08:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
161,2018-08-04 08:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
162,2018-08-04 09:00:00,1757.68,12.45,0.0,ELKC1,1705,-123.71833,41.98806
163,2018-08-04 09:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
164,2018-08-04 10:00:00,1757.68,12.45,0.0,ELKC1,1705,-123.71833,41.98806
165,2018-08-04 10:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
166,2018-08-04 11:00:00,1757.68,12.47,0.0,ELKC1,1705,-123.71833,41.98806
167,2018-08-04 11:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
168,2018-08-04 12:00:00,1757.68,12.5,0.0,ELKC1,1705,-123.71833,41.98806
169,2018-08-04 12:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
170,2018-08-04 13:00:00,1757.68,12.5,0.0,ELKC1,1705,-123.71833,41.98806
171,2018-08-04 13:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
172,2018-08-04 14:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
173,2018-08-04 14:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
174,2018-08-04 15:00:00,1757.68,12.54,0.0,ELKC1,1705,-123.71833,41.98806
175,2018-08-04 15:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
176,2018-08-04 16:00:00,1757.68,12.54,0.0,ELKC1,1705,-123.71833,41.98806
177,2018-08-04 16:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
178,2018-08-04 17:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
179,2018-08-04 17:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
180,2018-08-04 18:00:00,1757.68,12.54,0.0,ELKC1,1705,-123.71833,41.98806
181,2018-08-04 18:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
182,2018-08-04 19:00:00,1757.68,12.5,0.0,ELKC1,1705,-123.71833,41.98806
183,2018-08-04 19:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
184,2018-08-04 20:00:00,1757.68,12.47,0.0,ELKC1,1705,-123.71833,41.98806
185,2018-08-04 20:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
186,2018-08-04 21:00:00,1757.68,12.47,0.0,ELKC1,1705,-123.71833,41.98806
187,2018-08-04 21:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
188,2018-08-04 22:00:00,1757.68,12.45,0.0,ELKC1,1705,-123.71833,41.98806
189,2018-08-04 22:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
190,2018-08-04 23:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
191,2018-08-04 23:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
192,2018-08-05 00:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
193,2018-08-05 00:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
194,2018-08-05 01:00:00,1757.68,12.41,0.0,ELKC1,1705,-123.71833,41.98806
195,2018-08-05 01:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
196,2018-08-05 02:00:00,1757.68,12.41,0.0,ELKC1,1705,-123.71833,41.98806
197,2018-08-05 02:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
198,2018-08-05 03:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
199,2018-08-05 03:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
200,2018-08-05 04:00:00,1757.68,12.41,0.0,ELKC1,1705,-123.71833,41.98806
201,2018-08-05 04:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
202,2018-08-05 05:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
203,2018-08-05 05:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
204,2018-08-05 06:00:00,1757.68,12.45,0.0,ELKC1,1705,-123.71833,41.98806
205,2018-08-05 06:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
206,2018-08-05 07:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
207,2018-08-05 07:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
208,2018-08-05 08:00:00,1757.68,12.45,0.0,ELKC1,1705,-123.71833,41.98806
209,2018-08-05 08:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
210,2018-08-05 09:00:00,1757.68,12.47,0.0,ELKC1,1705,-123.71833,41.98806
211,2018-08-05 09:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
212,2018-08-05 10:00:00,1757.68,12.5,0.0,ELKC1,1705,-123.71833,41.98806
213,2018-08-05 10:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
214,2018-08-05 11:00:00,1757.68,12.5,0.0,ELKC1,1705,-123.71833,41.98806
215,2018-08-05 11:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
216,2018-08-05 12:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
217,2018-08-05 12:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
218,2018-08-05 13:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
219,2018-08-05 13:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
220,2018-08-05 14:00:00,1757.68,12.54,0.0,ELKC1,1705,-123.71833,41.98806
221,2018-08-05 14:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
222,2018-08-05 15:00:00,1757.68,12.55,,ELKC1,1705,-123.71833,41.98806
223,2018-08-05 15:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
224,2018-08-05 16:00:00,1757.68,12.55,0.0,ELKC1,1705,-123.71833,41.98806
225,2018-08-05 16:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
226,2018-08-05 17:00:00,1757.68,12.55,0.0,ELKC1,1705,-123.71833,41.98806
