,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:26:00,5.4,ESE,4.02,13.2,,,130.0,13.94,34.44,269.494,33.7,114.0,1.34,4.02,187.0,29.0,34.44,SYWC1,1263,-122.572894, 39.367294
1,2018-08-01 01:26:00,5.4,NE,2.68,13.1,,,134.0,14.93,31.67,269.494,32.33,48.0,1.34,2.68,111.0,34.0,32.78,SYWC1,1263,-122.572894, 39.367294
2,2018-08-01 02:26:00,5.5,S,1.34,13.0,,,51.0,14.96,27.22,269.494,29.69,174.0,0.45,1.34,51.0,40.0,30.0,SYWC1,1263,-122.572894, 39.367294
3,2018-08-01 03:26:00,5.6,,1.79,13.0,,,187.0,14.09,22.22,269.494,26.59,,0.0,1.79,17.0,46.0,26.67,SYWC1,1263,-122.572894, 39.367294
4,2018-08-01 04:26:00,5.9,SW,2.23,13.0,,,286.0,13.11,20.0,269.494,,235.0,1.34,2.23,0.0,51.0,23.89,SYWC1,1263,-122.572894, 39.367294
5,2018-08-01 05:26:00,6.1,SW,2.23,12.9,,,252.0,12.29,20.0,269.494,,221.0,1.34,2.23,0.0,50.0,23.33,SYWC1,1263,-122.572894, 39.367294
6,2018-08-01 06:26:00,6.4,SW,2.68,12.9,,,258.0,11.92,18.33,269.494,,214.0,0.9,2.68,0.0,54.0,21.67,SYWC1,1263,-122.572894, 39.367294
7,2018-08-01 07:26:00,6.7,SW,2.23,12.9,,,261.0,9.35,18.89,269.494,,231.0,0.9,2.23,0.0,44.0,22.22,SYWC1,1263,-122.572894, 39.367294
8,2018-08-01 08:26:00,7.0,WSW,2.23,12.9,,,238.0,9.63,17.22,269.494,,250.0,1.79,2.23,0.0,48.0,21.11,SYWC1,1263,-122.572894, 39.367294
9,2018-08-01 09:26:00,7.1,W,2.68,12.8,,,260.0,9.21,16.11,269.494,,266.0,0.45,2.68,0.0,50.0,20.0,SYWC1,1263,-122.572894, 39.367294
10,2018-08-01 10:26:00,7.3,S,2.23,12.8,,,254.0,8.6,16.67,269.494,,187.0,0.45,2.23,0.0,48.0,20.0,SYWC1,1263,-122.572894, 39.367294
11,2018-08-01 11:26:00,7.7,WSW,2.68,12.8,,,266.0,9.35,15.0,269.494,,251.0,1.79,2.68,0.0,56.0,18.33,SYWC1,1263,-122.572894, 39.367294
12,2018-08-01 12:26:00,7.9,WSW,3.58,12.8,,,247.0,9.43,17.78,269.494,,249.0,2.23,3.58,0.0,49.0,20.56,SYWC1,1263,-122.572894, 39.367294
13,2018-08-01 13:26:00,7.9,SW,2.68,12.8,,,266.0,9.87,16.11,269.494,,226.0,1.34,2.68,2.0,56.0,18.89,SYWC1,1263,-122.572894, 39.367294
14,2018-08-01 14:26:00,8.3,WSW,2.68,12.9,,,239.0,10.76,19.44,269.494,,254.0,1.79,2.68,48.0,50.0,21.67,SYWC1,1263,-122.572894, 39.367294
15,2018-08-01 15:26:00,8.4,,1.79,13.2,,,129.0,13.84,25.56,269.494,,,0.0,1.79,193.0,50.0,25.0,SYWC1,1263,-122.572894, 39.367294
16,2018-08-01 16:26:00,8.1,N,1.79,13.5,,,349.0,13.45,30.56,269.494,27.96,9.0,0.9,1.79,348.0,40.0,28.33,SYWC1,1263,-122.572894, 39.367294
17,2018-08-01 17:26:00,7.6,ENE,2.68,13.2,,,73.0,12.52,35.0,269.494,30.05,65.0,1.34,2.68,487.0,32.0,31.11,SYWC1,1263,-122.572894, 39.367294
18,2018-08-01 18:26:00,7.7,NE,3.13,13.2,,,47.0,14.47,37.22,269.494,32.17,43.0,1.34,3.13,488.0,33.0,32.78,SYWC1,1263,-122.572894, 39.367294
19,2018-08-01 19:26:00,6.6,NE,4.47,13.1,36.67,17.78,65.0,14.46,41.67,269.494,33.88,45.0,1.79,4.47,784.0,30.0,34.44,SYWC1,1263,-122.572894, 39.367294
20,2018-08-01 20:26:00,6.2,ESE,7.15,13.1,,,27.0,14.29,43.89,269.494,35.62,109.0,2.23,7.15,891.0,27.0,36.11,SYWC1,1263,-122.572894, 39.367294
21,2018-08-01 21:26:00,5.7,E,5.81,13.1,,,116.0,15.4,41.67,269.494,36.08,100.0,1.79,5.81,744.0,29.0,36.11,SYWC1,1263,-122.572894, 39.367294
22,2018-08-01 22:26:00,5.6,E,4.92,13.1,,,135.0,14.92,38.89,269.494,35.27,98.0,2.23,4.92,526.0,29.0,35.56,SYWC1,1263,-122.572894, 39.367294
23,2018-08-01 23:26:00,5.5,ESE,4.92,13.1,,,96.0,14.43,37.22,269.494,34.47,115.0,2.68,4.92,455.0,29.0,35.0,SYWC1,1263,-122.572894, 39.367294
24,2018-08-02 00:26:00,5.5,E,4.47,13.2,,,127.0,14.0,33.33,269.494,32.02,96.0,2.23,4.47,210.0,32.0,32.78,SYWC1,1263,-122.572894, 39.367294
25,2018-08-02 01:26:00,5.6,ENE,3.58,13.1,,,72.0,13.4,36.67,269.494,33.52,69.0,1.79,3.58,349.0,28.0,34.44,SYWC1,1263,-122.572894, 39.367294
26,2018-08-02 02:26:00,5.4,NNE,2.23,13.1,,,46.0,13.99,32.78,269.494,32.57,19.0,1.34,2.23,237.0,31.0,33.33,SYWC1,1263,-122.572894, 39.367294
27,2018-08-02 03:26:00,5.2,SSW,2.23,13.0,,,14.0,13.33,23.89,269.494,27.54,206.0,0.45,2.23,52.0,41.0,27.78,SYWC1,1263,-122.572894, 39.367294
28,2018-08-02 04:26:00,5.3,SW,2.68,13.0,,,276.0,11.67,19.44,269.494,,215.0,0.45,2.68,0.0,48.0,23.33,SYWC1,1263,-122.572894, 39.367294
29,2018-08-02 05:26:00,5.6,SSW,1.79,13.0,,,281.0,8.49,16.67,269.494,,213.0,0.45,1.79,0.0,46.0,20.56,SYWC1,1263,-122.572894, 39.367294
30,2018-08-02 06:26:00,5.7,SW,2.23,12.9,,,306.0,9.33,15.0,269.494,,231.0,1.34,2.23,0.0,54.0,18.89,SYWC1,1263,-122.572894, 39.367294
31,2018-08-02 07:26:00,6.2,WSW,3.13,12.9,,,262.0,6.29,15.56,269.494,,248.0,2.68,3.13,0.0,41.0,20.0,SYWC1,1263,-122.572894, 39.367294
32,2018-08-02 08:26:00,6.3,SW,3.13,12.9,,,258.0,5.43,15.56,269.494,,215.0,0.9,3.13,0.0,40.0,19.44,SYWC1,1263,-122.572894, 39.367294
33,2018-08-02 09:26:00,6.4,SW,2.68,12.9,,,268.0,5.97,15.0,269.494,,224.0,1.34,2.68,0.0,43.0,18.89,SYWC1,1263,-122.572894, 39.367294
34,2018-08-02 10:26:00,6.6,SW,2.68,12.9,,,234.0,5.11,13.33,269.494,,228.0,0.9,2.68,0.0,45.0,17.22,SYWC1,1263,-122.572894, 39.367294
35,2018-08-02 11:26:00,6.9,WSW,2.68,12.8,,,256.0,4.12,12.78,269.494,,254.0,1.79,2.68,0.0,42.0,17.22,SYWC1,1263,-122.572894, 39.367294
