,date_time,wind_cardinal_direction_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
30,2018-08-02 06:00:00,NNW,-7.2,,342.9,14.0,0.41,21.4,CQ236,4895,-120.47069,39.81336
31,2018-08-02 07:00:00,NNE,,,14.9,15.0,0.21,,CQ236,4895,-120.47069,39.81336
32,2018-08-02 08:00:00,NNE,,,11.4,16.0,0.15,,CQ236,4895,-120.47069,39.81336
33,2018-08-02 09:00:00,N,-13.47,,8.8,16.0,0.15,11.6,CQ236,4895,-120.47069,39.81336
34,2018-08-02 10:00:00,ESE,-13.35,,120.9,18.0,0.15,10.0,CQ236,4895,-120.47069,39.81336
35,2018-08-02 11:00:00,NNE,-12.12,,24.4,21.0,0.15,9.2,CQ236,4895,-120.47069,39.81336
36,2018-08-02 12:00:00,E,-12.0,,91.6,23.0,0.15,8.0,CQ236,4895,-120.47069,39.81336
37,2018-08-02 13:00:00,ENE,-12.25,,64.4,25.0,0.15,6.5,CQ236,4895,-120.47069,39.81336
38,2018-08-02 14:00:00,NE,-12.62,,43.1,26.0,0.15,5.5,CQ236,4895,-120.47069,39.81336
39,2018-08-02 15:00:00,ESE,-12.07,,106.8,27.0,0.15,5.6,CQ236,4895,-120.47069,39.81336
40,2018-08-02 16:00:00,SE,-8.15,,134.9,28.0,0.15,9.6,CQ236,4895,-120.47069,39.81336
41,2018-08-02 17:00:00,SE,-3.46,,145.9,24.0,0.36,17.4,CQ236,4895,-120.47069,39.81336
42,2018-08-02 18:00:00,ENE,-3.36,,73.0,17.0,0.77,23.0,CQ236,4895,-120.47069,39.81336
43,2018-08-02 19:00:00,NNW,-4.14,27.34,347.7,11.0,0.51,29.2,CQ236,4895,-120.47069,39.81336
44,2018-08-02 20:00:00,WSW,-5.21,28.7,245.1,9.0,0.87,31.2,CQ236,4895,-120.47069,39.81336
45,2018-08-02 21:00:00,WSW,-5.21,30.16,253.6,8.0,1.34,33.2,CQ236,4895,-120.47069,39.81336
46,2018-08-02 22:00:00,WSW,-5.21,30.16,238.7,8.0,1.49,33.2,CQ236,4895,-120.47069,39.81336
47,2018-08-02 23:00:00,WSW,-6.78,30.21,255.2,7.0,1.39,33.4,CQ236,4895,-120.47069,39.81336
48,2018-08-03 00:00:00,WSW,-6.92,30.06,253.4,7.0,1.34,33.2,CQ236,4895,-120.47069,39.81336
49,2018-08-03 01:00:00,WSW,-5.36,30.0,255.2,8.0,1.23,33.0,CQ236,4895,-120.47069,39.81336
50,2018-08-03 02:00:00,SW,-5.06,28.85,230.1,9.0,1.23,31.4,CQ236,4895,-120.47069,39.81336
51,2018-08-03 03:00:00,WSW,-6.59,27.33,239.3,9.0,1.18,29.4,CQ236,4895,-120.47069,39.81336
52,2018-08-03 04:00:00,WNW,-6.78,26.46,281.8,10.0,0.72,27.4,CQ236,4895,-120.47069,39.81336
53,2018-08-03 05:00:00,NNW,-7.1,,329.5,12.0,0.51,24.0,CQ236,4895,-120.47069,39.81336
54,2018-08-03 06:00:00,SSE,-8.65,,155.8,14.0,0.26,19.6,CQ236,4895,-120.47069,39.81336
55,2018-08-03 07:00:00,NNE,-10.85,,22.4,15.0,0.21,15.8,CQ236,4895,-120.47069,39.81336
56,2018-08-03 08:00:00,NNE,,,24.4,17.0,0.15,,CQ236,4895,-120.47069,39.81336
57,2018-08-03 09:00:00,NNE,-11.1,,22.6,19.0,0.21,11.9,CQ236,4895,-120.47069,39.81336
58,2018-08-03 10:00:00,NE,-11.72,,48.6,20.0,0.15,10.4,CQ236,4895,-120.47069,39.81336
59,2018-08-03 11:00:00,NE,-11.54,,49.7,22.0,0.15,9.2,CQ236,4895,-120.47069,39.81336
60,2018-08-03 12:00:00,ESE,-11.83,,109.9,23.0,0.15,8.2,CQ236,4895,-120.47069,39.81336
61,2018-08-03 13:00:00,ENE,-11.82,,65.3,25.0,0.15,7.0,CQ236,4895,-120.47069,39.81336
62,2018-08-03 14:00:00,NE,-12.11,,37.4,26.0,0.15,6.1,CQ236,4895,-120.47069,39.81336
63,2018-08-03 15:00:00,E,-11.36,,94.5,28.0,0.21,5.9,CQ236,4895,-120.47069,39.81336
64,2018-08-03 16:00:00,SSE,-8.3,,152.5,29.0,0.21,8.9,CQ236,4895,-120.47069,39.81336
65,2018-08-03 17:00:00,ENE,-2.74,,76.0,27.0,0.41,16.4,CQ236,4895,-120.47069,39.81336
66,2018-08-03 18:00:00,ENE,-3.27,,68.6,20.0,0.72,20.5,CQ236,4895,-120.47069,39.81336
67,2018-08-03 19:00:00,NE,-3.9,,51.9,14.0,0.51,25.5,CQ236,4895,-120.47069,39.81336
68,2018-08-03 20:00:00,SW,-6.47,26.25,229.9,10.0,0.87,27.8,CQ236,4895,-120.47069,39.81336
69,2018-08-03 21:00:00,W,-8.09,27.26,258.9,8.0,1.18,29.4,CQ236,4895,-120.47069,39.81336
70,2018-08-03 22:00:00,W,-6.66,27.26,261.8,9.0,1.34,29.3,CQ236,4895,-120.47069,39.81336
71,2018-08-03 23:00:00,WSW,-8.24,27.11,253.2,8.0,1.23,29.2,CQ236,4895,-120.47069,39.81336
72,2018-08-04 00:00:00,SW,-8.56,28.38,233.8,7.0,1.34,31.0,CQ236,4895,-120.47069,39.81336
73,2018-08-04 01:00:00,WSW,-8.49,28.45,240.9,7.0,1.18,31.1,CQ236,4895,-120.47069,39.81336
74,2018-08-04 02:00:00,WSW,-7.63,27.7,237.4,8.0,1.13,30.0,CQ236,4895,-120.47069,39.81336
75,2018-08-04 03:00:00,SW,-8.92,26.46,231.9,8.0,1.08,28.3,CQ236,4895,-120.47069,39.81336
76,2018-08-04 04:00:00,SW,-7.79,,230.3,10.0,0.57,26.1,CQ236,4895,-120.47069,39.81336
77,2018-08-04 05:00:00,W,-8.06,,263.1,11.0,0.82,24.2,CQ236,4895,-120.47069,39.81336
78,2018-08-04 06:00:00,SW,-9.24,,225.5,12.0,0.51,21.3,CQ236,4895,-120.47069,39.81336
79,2018-08-04 07:00:00,E,-11.7,,88.8,14.0,0.15,15.8,CQ236,4895,-120.47069,39.81336
80,2018-08-04 08:00:00,N,,,9.9,16.0,0.15,,CQ236,4895,-120.47069,39.81336
81,2018-08-04 09:00:00,NNE,-13.71,,24.4,17.0,0.15,10.4,CQ236,4895,-120.47069,39.81336
82,2018-08-04 10:00:00,NE,-13.51,,35.2,19.0,0.21,9.0,CQ236,4895,-120.47069,39.81336
83,2018-08-04 11:00:00,NE,-13.56,,53.0,20.0,0.21,8.2,CQ236,4895,-120.47069,39.81336
84,2018-08-04 12:00:00,ESE,-12.72,,116.9,22.0,0.26,7.8,CQ236,4895,-120.47069,39.81336
85,2018-08-04 13:00:00,ESE,-12.77,,122.9,23.0,0.21,7.1,CQ236,4895,-120.47069,39.81336
86,2018-08-04 14:00:00,ESE,-13.01,,109.2,24.0,0.15,6.2,CQ236,4895,-120.47069,39.81336
87,2018-08-04 15:00:00,E,-13.19,,94.5,25.0,0.21,5.4,CQ236,4895,-120.47069,39.81336
88,2018-08-04 16:00:00,SSE,-10.6,,152.5,27.0,0.31,7.3,CQ236,4895,-120.47069,39.81336
89,2018-08-04 17:00:00,SSE,-5.57,,153.0,25.0,0.36,14.3,CQ236,4895,-120.47069,39.81336
90,2018-08-04 18:00:00,E,-4.5,,78.9,18.0,0.72,20.7,CQ236,4895,-120.47069,39.81336
91,2018-08-04 19:00:00,WSW,-4.23,,236.3,14.0,1.03,25.1,CQ236,4895,-120.47069,39.81336
92,2018-08-04 20:00:00,WSW,-6.26,,252.5,11.0,1.34,26.5,CQ236,4895,-120.47069,39.81336
93,2018-08-04 21:00:00,WSW,-6.55,26.18,252.7,10.0,1.49,27.7,CQ236,4895,-120.47069,39.81336
94,2018-08-04 22:00:00,WSW,-5.46,27.19,245.7,10.0,1.59,29.1,CQ236,4895,-120.47069,39.81336
95,2018-08-04 23:00:00,WSW,-5.46,27.19,239.3,10.0,1.54,29.1,CQ236,4895,-120.47069,39.81336
96,2018-08-05 00:00:00,WSW,-6.24,26.46,246.6,10.0,1.44,28.1,CQ236,4895,-120.47069,39.81336
97,2018-08-05 01:00:00,WSW,-6.73,,258.0,11.0,1.39,25.9,CQ236,4895,-120.47069,39.81336
98,2018-08-05 02:00:00,W,-6.79,,263.1,12.0,1.39,24.4,CQ236,4895,-120.47069,39.81336
99,2018-08-05 03:00:00,W,-7.9,,263.7,12.0,0.98,23.0,CQ236,4895,-120.47069,39.81336
100,2018-08-05 04:00:00,NW,-8.39,,320.4,13.0,0.67,21.1,CQ236,4895,-120.47069,39.81336
101,2018-08-05 05:00:00,WNW,-7.69,,289.0,15.0,0.51,19.7,CQ236,4895,-120.47069,39.81336
102,2018-08-05 10:00:00,NE,-14.76,,55.8,19.0,0.15,7.5,CQ236,4895,-120.47069,39.81336
103,2018-08-05 11:00:00,E,-9.55,,87.9,31.0,0.21,6.5,CQ236,4895,-120.47069,39.81336
104,2018-08-05 12:00:00,ESE,-10.6,,104.0,31.0,0.15,5.3,CQ236,4895,-120.47069,39.81336
105,2018-08-05 13:00:00,E,-11.39,,84.8,31.0,0.15,4.4,CQ236,4895,-120.47069,39.81336
106,2018-08-05 14:00:00,ENE,-10.96,,57.1,33.0,0.15,4.0,CQ236,4895,-120.47069,39.81336
107,2018-08-05 15:00:00,SSE,-10.78,,163.1,33.0,0.21,4.2,CQ236,4895,-120.47069,39.81336
108,2018-08-05 16:00:00,SSW,-7.84,,201.3,34.0,0.26,7.1,CQ236,4895,-120.47069,39.81336
109,2018-08-05 17:00:00,E,-4.16,,82.9,28.0,0.57,14.2,CQ236,4895,-120.47069,39.81336
110,2018-08-05 18:00:00,ENE,-3.29,,76.7,21.0,0.67,19.7,CQ236,4895,-120.47069,39.81336
111,2018-08-05 19:00:00,ENE,-3.45,,59.3,17.0,0.87,22.9,CQ236,4895,-120.47069,39.81336
112,2018-08-05 20:00:00,ENE,-5.12,,63.1,13.0,0.77,25.2,CQ236,4895,-120.47069,39.81336
113,2018-08-05 21:00:00,SSE,-5.46,27.19,152.7,10.0,0.98,29.1,CQ236,4895,-120.47069,39.81336
114,2018-08-05 22:00:00,SW,-7.03,28.3,234.9,8.0,0.98,30.8,CQ236,4895,-120.47069,39.81336
115,2018-08-05 23:00:00,WNW,-7.63,27.7,282.4,8.0,1.44,30.0,CQ236,4895,-120.47069,39.81336
116,2018-08-06 00:00:00,W,-8.09,27.26,268.8,8.0,1.13,29.4,CQ236,4895,-120.47069,39.81336
117,2018-08-06 01:00:00,WSW,-7.28,26.68,251.6,9.0,1.18,28.5,CQ236,4895,-120.47069,39.81336
118,2018-08-06 02:00:00,WSW,-6.7,26.57,257.8,10.0,0.98,27.5,CQ236,4895,-120.47069,39.81336
119,2018-08-06 03:00:00,WSW,-7.71,,254.7,10.0,0.93,26.2,CQ236,4895,-120.47069,39.81336
120,2018-08-06 04:00:00,W,-6.95,,272.3,12.0,0.51,24.2,CQ236,4895,-120.47069,39.81336
121,2018-08-06 05:00:00,N,-9.05,,11.2,14.0,0.21,19.1,CQ236,4895,-120.47069,39.81336
122,2018-08-06 06:00:00,NNE,-11.58,,14.5,15.0,0.26,14.9,CQ236,4895,-120.47069,39.81336
123,2018-08-06 07:00:00,N,-12.32,,5.5,17.0,0.21,12.1,CQ236,4895,-120.47069,39.81336
124,2018-08-06 08:00:00,N,-12.68,,0.0,19.0,0.21,10.0,CQ236,4895,-120.47069,39.81336
125,2018-08-06 09:00:00,NE,-12.37,,43.5,21.0,0.21,8.9,CQ236,4895,-120.47069,39.81336
126,2018-08-06 10:00:00,NE,-12.17,,34.5,23.0,0.21,7.8,CQ236,4895,-120.47069,39.81336
127,2018-08-06 11:00:00,E,-12.08,,86.2,25.0,0.21,6.7,CQ236,4895,-120.47069,39.81336
128,2018-08-06 12:00:00,E,-12.07,,87.9,27.0,0.15,5.6,CQ236,4895,-120.47069,39.81336
129,2018-08-06 13:00:00,E,-12.14,,99.3,29.0,0.15,4.5,CQ236,4895,-120.47069,39.81336
130,2018-08-06 14:00:00,ENE,-12.33,,69.5,30.0,0.15,3.8,CQ236,4895,-120.47069,39.81336
131,2018-08-06 15:00:00,SE,-11.52,,128.1,32.0,0.15,3.8,CQ236,4895,-120.47069,39.81336
132,2018-08-06 16:00:00,S,-8.75,,168.8,33.0,0.15,6.5,CQ236,4895,-120.47069,39.81336
133,2018-08-06 17:00:00,SSE,-4.02,,157.8,31.0,0.51,12.8,CQ236,4895,-120.47069,39.81336
134,2018-08-06 18:00:00,ENE,-2.6,,72.5,24.0,0.72,18.4,CQ236,4895,-120.47069,39.81336
135,2018-08-06 19:00:00,ENE,-2.27,,75.6,18.0,0.67,23.4,CQ236,4895,-120.47069,39.81336
136,2018-08-06 20:00:00,NE,-2.62,26.23,50.8,14.0,0.87,27.1,CQ236,4895,-120.47069,39.81336
137,2018-08-06 21:00:00,ENE,-2.44,27.96,68.6,12.0,0.87,29.9,CQ236,4895,-120.47069,39.81336
138,2018-08-06 22:00:00,ESE,-3.14,29.5,120.0,10.0,0.93,32.1,CQ236,4895,-120.47069,39.81336
139,2018-08-06 23:00:00,ENE,-4.52,29.4,63.3,9.0,0.82,32.1,CQ236,4895,-120.47069,39.81336
140,2018-08-07 00:00:00,SW,-5.36,30.0,225.7,8.0,0.77,33.0,CQ236,4895,-120.47069,39.81336
141,2018-08-07 01:00:00,SW,-6.57,28.76,231.2,8.0,0.77,31.4,CQ236,4895,-120.47069,39.81336
142,2018-08-07 02:00:00,WSW,-5.9,28.01,241.1,9.0,0.77,30.3,CQ236,4895,-120.47069,39.81336
143,2018-08-07 03:00:00,W,-5.85,26.82,261.8,10.0,0.98,28.6,CQ236,4895,-120.47069,39.81336
144,2018-08-07 04:00:00,WSW,-6.33,,252.1,11.0,0.82,26.4,CQ236,4895,-120.47069,39.81336
145,2018-08-07 05:00:00,NNE,-7.43,,27.0,13.0,0.36,22.3,CQ236,4895,-120.47069,39.81336
146,2018-08-07 06:00:00,NNE,-8.09,,14.5,15.0,0.26,19.2,CQ236,4895,-120.47069,39.81336
147,2018-08-07 07:00:00,NNE,,,11.6,17.0,0.21,,CQ236,4895,-120.47069,39.81336
148,2018-08-07 08:00:00,N,,,351.2,19.0,0.21,,CQ236,4895,-120.47069,39.81336
149,2018-08-07 09:00:00,N,-9.6,,353.8,21.0,0.15,12.2,CQ236,4895,-120.47069,39.81336
150,2018-08-07 10:00:00,ESE,-9.8,,102.0,23.0,0.15,10.6,CQ236,4895,-120.47069,39.81336
151,2018-08-07 11:00:00,NE,-9.77,,52.1,25.0,0.15,9.4,CQ236,4895,-120.47069,39.81336
152,2018-08-07 12:00:00,ESE,-9.39,,103.5,27.0,0.15,8.7,CQ236,4895,-120.47069,39.81336
153,2018-08-07 13:00:00,ESE,-9.8,,101.8,28.0,0.15,7.7,CQ236,4895,-120.47069,39.81336
154,2018-08-07 14:00:00,ENE,-9.35,,67.0,30.0,0.15,7.2,CQ236,4895,-120.47069,39.81336
155,2018-08-07 15:00:00,ENE,-9.29,,76.7,31.0,0.21,6.8,CQ236,4895,-120.47069,39.81336
156,2018-08-07 16:00:00,SSE,-6.5,,162.6,32.0,0.21,9.5,CQ236,4895,-120.47069,39.81336
157,2018-08-07 17:00:00,ESE,-2.47,,112.5,29.0,0.51,15.6,CQ236,4895,-120.47069,39.81336
158,2018-08-07 18:00:00,ENE,-1.39,,74.9,23.0,0.82,20.5,CQ236,4895,-120.47069,39.81336
159,2018-08-07 19:00:00,ENE,-1.11,,59.1,18.0,0.82,24.8,CQ236,4895,-120.47069,39.81336
160,2018-08-07 20:00:00,NE,2.88,28.65,50.5,17.0,0.87,30.6,CQ236,4895,-120.47069,39.81336
161,2018-08-07 21:00:00,E,-1.01,30.53,81.5,11.0,0.87,33.2,CQ236,4895,-120.47069,39.81336
162,2018-08-07 22:00:00,ENE,-2.6,31.42,74.5,9.0,0.93,34.6,CQ236,4895,-120.47069,39.81336
163,2018-08-07 23:00:00,E,-3.7,31.78,81.1,8.0,1.08,35.2,CQ236,4895,-120.47069,39.81336
164,2018-08-08 00:00:00,ENE,-6.33,30.68,64.8,7.0,0.98,34.0,CQ236,4895,-120.47069,39.81336
165,2018-08-08 01:00:00,E,-6.25,30.76,84.2,7.0,0.87,34.1,CQ236,4895,-120.47069,39.81336
166,2018-08-08 02:00:00,S,-5.44,29.93,187.3,8.0,0.87,32.9,CQ236,4895,-120.47069,39.81336
167,2018-08-08 03:00:00,WSW,-4.76,27.86,249.2,10.0,1.03,30.0,CQ236,4895,-120.47069,39.81336
168,2018-08-08 04:00:00,WSW,-3.44,26.42,242.2,13.0,0.72,27.3,CQ236,4895,-120.47069,39.81336
169,2018-08-08 05:00:00,NNW,-4.21,,341.8,15.0,0.31,24.0,CQ236,4895,-120.47069,39.81336
170,2018-08-08 06:00:00,NNE,-5.83,,12.5,17.0,0.26,20.0,CQ236,4895,-120.47069,39.81336
171,2018-08-08 07:00:00,NNE,,,13.2,19.0,0.21,,CQ236,4895,-120.47069,39.81336
172,2018-08-08 08:00:00,N,,,1.8,21.0,0.15,,CQ236,4895,-120.47069,39.81336
173,2018-08-08 09:00:00,ENE,-7.17,,57.8,23.0,0.15,13.7,CQ236,4895,-120.47069,39.81336
174,2018-08-08 10:00:00,NNE,-7.54,,24.8,25.0,0.15,12.0,CQ236,4895,-120.47069,39.81336
175,2018-08-08 11:00:00,ESE,-8.24,,111.4,26.0,0.15,10.6,CQ236,4895,-120.47069,39.81336
176,2018-08-08 12:00:00,ENE,-8.23,,69.7,28.0,0.15,9.5,CQ236,4895,-120.47069,39.81336
177,2018-08-08 13:00:00,SE,-8.57,,138.0,29.0,0.15,8.6,CQ236,4895,-120.47069,39.81336
178,2018-08-08 14:00:00,ESE,-8.41,,111.9,31.0,0.15,7.8,CQ236,4895,-120.47069,39.81336
179,2018-08-08 15:00:00,ENE,-8.35,,64.6,32.0,0.15,7.4,CQ236,4895,-120.47069,39.81336
180,2018-08-08 16:00:00,ESE,-5.75,,113.2,33.0,0.21,9.9,CQ236,4895,-120.47069,39.81336
181,2018-08-08 17:00:00,SSE,-1.3,,168.6,31.0,0.36,15.9,CQ236,4895,-120.47069,39.81336
182,2018-08-08 18:00:00,SSE,1.12,,147.0,25.0,0.51,22.1,CQ236,4895,-120.47069,39.81336
183,2018-08-08 19:00:00,WSW,0.87,26.45,245.1,18.0,0.57,27.2,CQ236,4895,-120.47069,39.81336
184,2018-08-08 20:00:00,SW,0.76,29.18,231.9,14.0,0.77,31.3,CQ236,4895,-120.47069,39.81336
185,2018-08-08 21:00:00,SW,-0.93,30.61,220.2,11.0,0.98,33.3,CQ236,4895,-120.47069,39.81336
186,2018-08-08 22:00:00,SW,-1.2,31.57,231.0,10.0,0.98,34.6,CQ236,4895,-120.47069,39.81336
187,2018-08-08 23:00:00,W,,,273.0,9.0,1.03,,CQ236,4895,-120.47069,39.81336
188,2018-08-09 00:00:00,WSW,,,242.9,10.0,1.13,,CQ236,4895,-120.47069,39.81336
189,2018-08-09 01:00:00,WSW,,,239.8,9.0,1.08,,CQ236,4895,-120.47069,39.81336
190,2018-08-09 02:00:00,WSW,,,251.6,9.0,1.18,,CQ236,4895,-120.47069,39.81336
191,2018-08-09 03:00:00,W,,,264.4,10.0,0.93,,CQ236,4895,-120.47069,39.81336
192,2018-08-09 04:00:00,WNW,,,291.6,11.0,0.62,,CQ236,4895,-120.47069,39.81336
193,2018-08-09 05:00:00,NNW,,,342.0,13.0,0.21,,CQ236,4895,-120.47069,39.81336
194,2018-08-09 06:00:00,NNW,,,342.2,14.0,0.26,,CQ236,4895,-120.47069,39.81336
195,2018-08-09 07:00:00,NNE,,,13.6,16.0,0.15,,CQ236,4895,-120.47069,39.81336
196,2018-08-09 08:00:00,NNE,,,16.7,19.0,0.15,,CQ236,4895,-120.47069,39.81336
197,2018-08-09 09:00:00,NW,-8.76,,325.7,21.0,0.21,13.2,CQ236,4895,-120.47069,39.81336
198,2018-08-09 10:00:00,E,-9.03,,95.6,23.0,0.15,11.5,CQ236,4895,-120.47069,39.81336
199,2018-08-09 11:00:00,NE,-8.99,,49.0,25.0,0.15,10.3,CQ236,4895,-120.47069,39.81336
200,2018-08-09 12:00:00,SE,-9.53,,139.1,26.0,0.15,9.1,CQ236,4895,-120.47069,39.81336
201,2018-08-09 13:00:00,NE,-9.45,,50.5,28.0,0.15,8.1,CQ236,4895,-120.47069,39.81336
202,2018-08-09 14:00:00,NE,-9.18,,44.6,30.0,0.15,7.4,CQ236,4895,-120.47069,39.81336
203,2018-08-09 15:00:00,NE,-9.11,,49.2,31.0,0.15,7.0,CQ236,4895,-120.47069,39.81336
204,2018-08-09 16:00:00,SSE,-6.24,,163.5,32.0,0.21,9.8,CQ236,4895,-120.47069,39.81336
205,2018-08-09 17:00:00,S,-1.57,,181.8,30.0,0.31,16.1,CQ236,4895,-120.47069,39.81336
206,2018-08-09 18:00:00,ENE,0.03,,76.5,22.0,0.57,22.9,CQ236,4895,-120.47069,39.81336
207,2018-08-09 19:00:00,E,-0.33,26.45,79.8,16.0,0.57,27.7,CQ236,4895,-120.47069,39.81336
208,2018-08-09 20:00:00,SSE,-3.52,29.1,152.5,10.0,0.67,31.6,CQ236,4895,-120.47069,39.81336
209,2018-08-09 21:00:00,SSW,-2.53,31.51,209.7,9.0,0.72,34.7,CQ236,4895,-120.47069,39.81336
210,2018-08-09 22:00:00,ESE,-3.25,32.32,110.1,8.0,0.77,35.8,CQ236,4895,-120.47069,39.81336
211,2018-08-09 23:00:00,S,-3.25,32.32,190.1,8.0,0.87,35.8,CQ236,4895,-120.47069,39.81336
212,2018-08-10 00:00:00,WSW,-3.4,32.14,250.8,8.0,1.18,35.6,CQ236,4895,-120.47069,39.81336
213,2018-08-10 01:00:00,WSW,-4.08,31.36,246.6,8.0,1.23,34.7,CQ236,4895,-120.47069,39.81336
214,2018-08-10 02:00:00,WSW,-3.83,30.11,251.6,9.0,1.08,33.0,CQ236,4895,-120.47069,39.81336
215,2018-08-10 03:00:00,WSW,-4.38,28.24,246.2,10.0,0.93,30.5,CQ236,4895,-120.47069,39.81336
216,2018-08-10 04:00:00,W,-5.24,26.33,260.0,11.0,0.72,27.8,CQ236,4895,-120.47069,39.81336
217,2018-08-10 05:00:00,NNW,-6.55,,346.2,13.0,0.26,23.4,CQ236,4895,-120.47069,39.81336
218,2018-08-10 06:00:00,NNE,-7.92,,17.4,14.0,0.26,20.5,CQ236,4895,-120.47069,39.81336
219,2018-08-10 07:00:00,N,,,3.3,15.0,0.15,,CQ236,4895,-120.47069,39.81336
220,2018-08-10 08:00:00,N,,,0.9,17.0,0.21,,CQ236,4895,-120.47069,39.81336
221,2018-08-10 09:00:00,N,-9.11,,1.1,19.0,0.21,14.3,CQ236,4895,-120.47069,39.81336
222,2018-08-10 10:00:00,SSE,-8.33,,151.2,22.0,0.21,13.0,CQ236,4895,-120.47069,39.81336
223,2018-08-10 11:00:00,NNE,-8.86,,20.9,23.0,0.21,11.7,CQ236,4895,-120.47069,39.81336
224,2018-08-10 12:00:00,WNW,-9.34,,292.7,24.0,0.21,10.5,CQ236,4895,-120.47069,39.81336
225,2018-08-10 13:00:00,NE,-9.18,,35.4,26.0,0.21,9.5,CQ236,4895,-120.47069,39.81336
226,2018-08-10 14:00:00,ENE,-9.74,,70.8,27.0,0.21,8.3,CQ236,4895,-120.47069,39.81336
227,2018-08-10 15:00:00,E,-9.0,,88.1,30.0,0.15,7.6,CQ236,4895,-120.47069,39.81336
228,2018-08-10 16:00:00,SSE,-7.78,,146.8,30.0,0.21,9.0,CQ236,4895,-120.47069,39.81336
229,2018-08-10 17:00:00,SE,-2.21,,137.1,29.0,0.26,15.9,CQ236,4895,-120.47069,39.81336
