,date_time,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,SSW,1.96,9.51,30.46,199.1,24.61,0.43,32.17,PG028,3566,-120.81131,39.20696
1,2018-08-01 00:10:00,SSW,2.06,9.5,30.01,200.9,25.32,0.76,31.67,PG028,3566,-120.81131,39.20696
2,2018-08-01 00:20:00,WSW,2.25,8.71,29.86,239.2,24.08,0.57,31.61,PG028,3566,-120.81131,39.20696
3,2018-08-01 00:30:00,WSW,2.35,9.02,30.09,253.7,24.28,0.65,31.83,PG028,3566,-120.81131,39.20696
4,2018-08-01 00:40:00,W,1.96,8.36,30.11,279.5,23.07,0.59,31.94,PG028,3566,-120.81131,39.20696
5,2018-08-01 00:50:00,SSW,1.86,7.12,29.8,192.9,21.46,0.64,31.72,PG028,3566,-120.81131,39.20696
6,2018-08-01 01:00:00,W,1.96,8.8,29.58,262.5,24.7,0.42,31.28,PG028,3566,-120.81131,39.20696
7,2018-08-01 01:10:00,WNW,1.67,9.83,29.72,283.3,26.48,0.6,31.28,PG028,3566,-120.81131,39.20696
8,2018-08-01 01:20:00,WNW,1.86,10.49,29.62,294.6,28.03,0.35,31.06,PG028,3566,-120.81131,39.20696
9,2018-08-01 01:30:00,WNW,0.68,11.15,29.68,293.2,29.41,0.1,31.0,PG028,3566,-120.81131,39.20696
10,2018-08-01 01:40:00,,0.0,12.34,29.24,,33.3,0.0,30.22,PG028,3566,-120.81131,39.20696
11,2018-08-01 01:50:00,,0.0,13.07,28.97,,35.97,0.0,29.72,PG028,3566,-120.81131,39.20696
12,2018-08-01 02:00:00,S,0.49,13.27,28.61,179.7,37.51,0.06,29.22,PG028,3566,-120.81131,39.20696
13,2018-08-01 02:10:00,SSW,0.29,14.65,28.8,211.8,41.44,0.02,29.06,PG028,3566,-120.81131,39.20696
14,2018-08-01 02:20:00,ESE,0.49,15.36,28.43,117.7,45.1,0.03,28.39,PG028,3566,-120.81131,39.20696
15,2018-08-01 02:30:00,ESE,0.39,14.92,27.77,116.8,45.74,0.12,27.67,PG028,3566,-120.81131,39.20696
16,2018-08-01 02:40:00,SSE,0.49,14.85,27.14,160.4,47.86,0.09,26.83,PG028,3566,-120.81131,39.20696
17,2018-08-01 02:50:00,SE,1.37,15.06,,137.0,50.15,0.03,26.27,PG028,3566,-120.81131,39.20696
18,2018-08-01 03:00:00,ESE,2.45,14.97,,103.0,51.26,0.46,25.81,PG028,3566,-120.81131,39.20696
19,2018-08-01 03:10:00,E,0.88,14.73,,83.3,52.45,0.16,25.16,PG028,3566,-120.81131,39.20696
20,2018-08-01 03:20:00,E,0.78,14.69,,88.5,54.25,0.1,24.56,PG028,3566,-120.81131,39.20696
21,2018-08-01 03:30:00,ENE,0.88,14.9,,69.24,57.18,0.26,23.91,PG028,3566,-120.81131,39.20696
22,2018-08-01 03:40:00,ESE,0.78,13.78,,107.2,54.8,0.13,23.42,PG028,3566,-120.81131,39.20696
23,2018-08-01 03:50:00,ENE,0.59,14.25,,62.54,57.63,0.05,23.09,PG028,3566,-120.81131,39.20696
24,2018-08-01 04:00:00,E,0.68,14.11,,91.4,58.68,0.16,22.64,PG028,3566,-120.81131,39.20696
25,2018-08-01 04:10:00,SE,0.78,13.38,,140.3,56.65,0.11,22.44,PG028,3566,-120.81131,39.20696
26,2018-08-01 04:20:00,SE,0.59,13.35,,135.7,57.3,0.15,22.23,PG028,3566,-120.81131,39.20696
27,2018-08-01 04:30:00,SSE,0.39,13.23,,166.1,57.93,0.04,21.92,PG028,3566,-120.81131,39.20696
28,2018-08-01 04:40:00,E,0.49,13.33,,100.2,58.79,0.11,21.78,PG028,3566,-120.81131,39.20696
29,2018-08-01 04:50:00,SSE,0.59,13.05,,151.8,59.1,0.41,21.4,PG028,3566,-120.81131,39.20696
30,2018-08-01 05:00:00,SE,2.64,12.95,,143.4,58.49,0.41,21.46,PG028,3566,-120.81131,39.20696
31,2018-08-01 05:10:00,SE,0.49,12.86,,136.7,59.68,0.21,21.04,PG028,3566,-120.81131,39.20696
32,2018-08-01 05:20:00,SE,0.2,12.76,,136.9,60.56,0.01,20.7,PG028,3566,-120.81131,39.20696
33,2018-08-01 05:30:00,,0.0,12.74,,,61.3,0.0,20.48,PG028,3566,-120.81131,39.20696
34,2018-08-01 05:40:00,SE,0.59,12.64,,137.7,61.58,0.3,20.3,PG028,3566,-120.81131,39.20696
35,2018-08-01 05:50:00,SE,0.39,12.55,,138.0,61.77,0.09,20.16,PG028,3566,-120.81131,39.20696
36,2018-08-01 06:00:00,SE,0.49,12.4,,138.1,61.63,0.19,20.03,PG028,3566,-120.81131,39.20696
37,2018-08-01 06:10:00,,0.0,12.32,,,61.71,0.0,19.93,PG028,3566,-120.81131,39.20696
38,2018-08-01 06:20:00,,0.0,12.35,,,61.7,0.0,19.96,PG028,3566,-120.81131,39.20696
39,2018-08-01 06:30:00,,0.0,12.31,,,61.98,0.0,19.85,PG028,3566,-120.81131,39.20696
40,2018-08-01 06:40:00,ESE,0.59,12.28,,106.5,61.38,0.17,19.97,PG028,3566,-120.81131,39.20696
41,2018-08-01 06:50:00,,0.2,12.01,,,58.84,0.0,20.37,PG028,3566,-120.81131,39.20696
42,2018-08-01 07:00:00,,0.0,12.19,,,59.53,0.0,20.37,PG028,3566,-120.81131,39.20696
43,2018-08-01 07:10:00,ENE,0.2,12.11,,75.11,59.46,0.01,20.31,PG028,3566,-120.81131,39.20696
44,2018-08-01 07:20:00,,0.0,12.01,,,59.15,0.0,20.28,PG028,3566,-120.81131,39.20696
45,2018-08-01 07:30:00,,0.0,11.86,,,59.17,0.0,20.12,PG028,3566,-120.81131,39.20696
46,2018-08-01 07:40:00,,0.0,11.65,,,58.86,0.0,19.98,PG028,3566,-120.81131,39.20696
47,2018-08-01 07:50:00,,0.0,11.37,,,58.49,0.0,19.79,PG028,3566,-120.81131,39.20696
48,2018-08-01 08:00:00,,0.0,11.1,,,58.21,0.0,19.58,PG028,3566,-120.81131,39.20696
49,2018-08-01 08:10:00,,0.0,10.7,,,57.55,0.0,19.34,PG028,3566,-120.81131,39.20696
50,2018-08-01 08:20:00,,0.0,10.63,,,57.75,0.0,19.21,PG028,3566,-120.81131,39.20696
51,2018-08-01 08:30:00,,0.0,10.75,,,58.31,0.0,19.18,PG028,3566,-120.81131,39.20696
52,2018-08-01 08:40:00,,0.2,10.62,,,57.79,0.0,19.18,PG028,3566,-120.81131,39.20696
