,date_time,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,15.22,CQ226,164,-123.78766,39.43734
1,2018-08-01 01:00:00,14.47,CQ226,164,-123.78766,39.43734
2,2018-08-01 02:00:00,14.25,CQ226,164,-123.78766,39.43734
3,2018-08-01 03:00:00,13.38,CQ226,164,-123.78766,39.43734
4,2018-08-01 04:00:00,12.41,CQ226,164,-123.78766,39.43734
5,2018-08-01 05:00:00,12.09,CQ226,164,-123.78766,39.43734
6,2018-08-01 06:00:00,11.87,CQ226,164,-123.78766,39.43734
7,2018-08-01 07:00:00,11.41,CQ226,164,-123.78766,39.43734
8,2018-08-01 08:00:00,11.25,CQ226,164,-123.78766,39.43734
9,2018-08-01 09:00:00,11.24,CQ226,164,-123.78766,39.43734
10,2018-08-01 10:00:00,10.86,CQ226,164,-123.78766,39.43734
11,2018-08-01 11:00:00,10.32,CQ226,164,-123.78766,39.43734
12,2018-08-01 12:00:00,10.26,CQ226,164,-123.78766,39.43734
13,2018-08-01 13:00:00,10.32,CQ226,164,-123.78766,39.43734
14,2018-08-01 14:00:00,10.29,CQ226,164,-123.78766,39.43734
15,2018-08-01 15:00:00,10.13,CQ226,164,-123.78766,39.43734
16,2018-08-01 16:00:00,11.42,CQ226,164,-123.78766,39.43734
17,2018-08-01 17:00:00,13.17,CQ226,164,-123.78766,39.43734
18,2018-08-01 18:00:00,14.82,CQ226,164,-123.78766,39.43734
19,2018-08-01 19:00:00,14.8,CQ226,164,-123.78766,39.43734
20,2018-08-01 20:00:00,15.39,CQ226,164,-123.78766,39.43734
21,2018-08-01 21:00:00,15.62,CQ226,164,-123.78766,39.43734
22,2018-08-01 22:00:00,15.03,CQ226,164,-123.78766,39.43734
23,2018-08-01 23:00:00,15.23,CQ226,164,-123.78766,39.43734
24,2018-08-02 00:00:00,15.14,CQ226,164,-123.78766,39.43734
25,2018-08-02 01:00:00,14.95,CQ226,164,-123.78766,39.43734
26,2018-08-02 02:00:00,14.23,CQ226,164,-123.78766,39.43734
27,2018-08-02 03:00:00,13.51,CQ226,164,-123.78766,39.43734
28,2018-08-02 04:00:00,12.81,CQ226,164,-123.78766,39.43734
29,2018-08-02 05:00:00,12.32,CQ226,164,-123.78766,39.43734
30,2018-08-02 06:00:00,12.09,CQ226,164,-123.78766,39.43734
31,2018-08-02 07:00:00,11.97,CQ226,164,-123.78766,39.43734
32,2018-08-02 08:00:00,11.69,CQ226,164,-123.78766,39.43734
33,2018-08-02 09:00:00,11.11,CQ226,164,-123.78766,39.43734
34,2018-08-02 10:00:00,10.91,CQ226,164,-123.78766,39.43734
35,2018-08-02 11:00:00,10.88,CQ226,164,-123.78766,39.43734
36,2018-08-02 12:00:00,10.82,CQ226,164,-123.78766,39.43734
37,2018-08-02 13:00:00,10.54,CQ226,164,-123.78766,39.43734
38,2018-08-02 14:00:00,10.17,CQ226,164,-123.78766,39.43734
39,2018-08-02 15:00:00,10.31,CQ226,164,-123.78766,39.43734
40,2018-08-02 16:00:00,11.07,CQ226,164,-123.78766,39.43734
41,2018-08-02 17:00:00,13.36,CQ226,164,-123.78766,39.43734
42,2018-08-02 18:00:00,15.11,CQ226,164,-123.78766,39.43734
43,2018-08-02 19:00:00,16.13,CQ226,164,-123.78766,39.43734
44,2018-08-02 20:00:00,16.29,CQ226,164,-123.78766,39.43734
45,2018-08-02 21:00:00,16.0,CQ226,164,-123.78766,39.43734
46,2018-08-02 22:00:00,15.89,CQ226,164,-123.78766,39.43734
47,2018-08-02 23:00:00,15.66,CQ226,164,-123.78766,39.43734
48,2018-08-03 00:00:00,15.48,CQ226,164,-123.78766,39.43734
49,2018-08-03 01:00:00,15.62,CQ226,164,-123.78766,39.43734
50,2018-08-03 02:00:00,15.26,CQ226,164,-123.78766,39.43734
51,2018-08-03 03:00:00,14.53,CQ226,164,-123.78766,39.43734
52,2018-08-03 04:00:00,13.63,CQ226,164,-123.78766,39.43734
53,2018-08-03 05:00:00,12.59,CQ226,164,-123.78766,39.43734
54,2018-08-03 06:00:00,12.09,CQ226,164,-123.78766,39.43734
55,2018-08-03 07:00:00,10.57,CQ226,164,-123.78766,39.43734
56,2018-08-03 08:00:00,9.51,CQ226,164,-123.78766,39.43734
57,2018-08-03 09:00:00,8.78,CQ226,164,-123.78766,39.43734
58,2018-08-03 10:00:00,8.19,CQ226,164,-123.78766,39.43734
59,2018-08-03 11:00:00,7.84,CQ226,164,-123.78766,39.43734
60,2018-08-03 12:00:00,7.47,CQ226,164,-123.78766,39.43734
61,2018-08-03 13:00:00,7.27,CQ226,164,-123.78766,39.43734
62,2018-08-03 14:00:00,7.15,CQ226,164,-123.78766,39.43734
63,2018-08-03 15:00:00,8.12,CQ226,164,-123.78766,39.43734
64,2018-08-03 16:00:00,10.88,CQ226,164,-123.78766,39.43734
65,2018-08-03 17:00:00,12.63,CQ226,164,-123.78766,39.43734
66,2018-08-03 18:00:00,13.58,CQ226,164,-123.78766,39.43734
67,2018-08-03 19:00:00,14.31,CQ226,164,-123.78766,39.43734
68,2018-08-03 20:00:00,13.72,CQ226,164,-123.78766,39.43734
69,2018-08-03 21:00:00,14.54,CQ226,164,-123.78766,39.43734
70,2018-08-03 22:00:00,15.01,CQ226,164,-123.78766,39.43734
71,2018-08-03 23:00:00,15.05,CQ226,164,-123.78766,39.43734
72,2018-08-04 00:00:00,15.45,CQ226,164,-123.78766,39.43734
73,2018-08-04 01:00:00,15.37,CQ226,164,-123.78766,39.43734
74,2018-08-04 02:00:00,15.1,CQ226,164,-123.78766,39.43734
75,2018-08-04 03:00:00,14.74,CQ226,164,-123.78766,39.43734
76,2018-08-04 04:00:00,13.54,CQ226,164,-123.78766,39.43734
77,2018-08-04 05:00:00,12.11,CQ226,164,-123.78766,39.43734
78,2018-08-04 06:00:00,10.88,CQ226,164,-123.78766,39.43734
79,2018-08-04 07:00:00,10.19,CQ226,164,-123.78766,39.43734
80,2018-08-04 08:00:00,9.66,CQ226,164,-123.78766,39.43734
81,2018-08-04 09:00:00,9.14,CQ226,164,-123.78766,39.43734
82,2018-08-04 10:00:00,8.62,CQ226,164,-123.78766,39.43734
83,2018-08-04 11:00:00,8.24,CQ226,164,-123.78766,39.43734
84,2018-08-04 12:00:00,8.05,CQ226,164,-123.78766,39.43734
85,2018-08-04 13:00:00,7.98,CQ226,164,-123.78766,39.43734
86,2018-08-04 14:00:00,8.14,CQ226,164,-123.78766,39.43734
87,2018-08-04 15:00:00,9.19,CQ226,164,-123.78766,39.43734
88,2018-08-04 16:00:00,11.46,CQ226,164,-123.78766,39.43734
89,2018-08-04 17:00:00,13.18,CQ226,164,-123.78766,39.43734
90,2018-08-04 18:00:00,14.45,CQ226,164,-123.78766,39.43734
91,2018-08-04 19:00:00,14.32,CQ226,164,-123.78766,39.43734
92,2018-08-04 20:00:00,15.12,CQ226,164,-123.78766,39.43734
93,2018-08-04 21:00:00,15.54,CQ226,164,-123.78766,39.43734
94,2018-08-04 22:00:00,16.14,CQ226,164,-123.78766,39.43734
95,2018-08-04 23:00:00,16.22,CQ226,164,-123.78766,39.43734
96,2018-08-05 00:00:00,15.77,CQ226,164,-123.78766,39.43734
97,2018-08-05 01:00:00,15.49,CQ226,164,-123.78766,39.43734
98,2018-08-05 02:00:00,14.89,CQ226,164,-123.78766,39.43734
99,2018-08-05 03:00:00,14.54,CQ226,164,-123.78766,39.43734
100,2018-08-05 04:00:00,13.39,CQ226,164,-123.78766,39.43734
101,2018-08-05 05:00:00,12.46,CQ226,164,-123.78766,39.43734
102,2018-08-05 06:00:00,12.09,CQ226,164,-123.78766,39.43734
103,2018-08-05 07:00:00,11.89,CQ226,164,-123.78766,39.43734
104,2018-08-05 08:00:00,11.58,CQ226,164,-123.78766,39.43734
105,2018-08-05 09:00:00,10.6,CQ226,164,-123.78766,39.43734
106,2018-08-05 10:00:00,9.94,CQ226,164,-123.78766,39.43734
107,2018-08-05 11:00:00,9.43,CQ226,164,-123.78766,39.43734
108,2018-08-05 12:00:00,8.83,CQ226,164,-123.78766,39.43734
109,2018-08-05 13:00:00,8.47,CQ226,164,-123.78766,39.43734
110,2018-08-05 14:00:00,8.31,CQ226,164,-123.78766,39.43734
111,2018-08-05 15:00:00,9.34,CQ226,164,-123.78766,39.43734
112,2018-08-05 16:00:00,10.94,CQ226,164,-123.78766,39.43734
113,2018-08-05 17:00:00,13.68,CQ226,164,-123.78766,39.43734
114,2018-08-05 18:00:00,14.61,CQ226,164,-123.78766,39.43734
115,2018-08-05 19:00:00,15.65,CQ226,164,-123.78766,39.43734
116,2018-08-05 20:00:00,17.78,CQ226,164,-123.78766,39.43734
117,2018-08-05 21:00:00,16.13,CQ226,164,-123.78766,39.43734
118,2018-08-05 22:00:00,16.52,CQ226,164,-123.78766,39.43734
119,2018-08-05 23:00:00,17.68,CQ226,164,-123.78766,39.43734
120,2018-08-06 00:00:00,16.11,CQ226,164,-123.78766,39.43734
121,2018-08-06 01:00:00,14.69,CQ226,164,-123.78766,39.43734
122,2018-08-06 02:00:00,14.54,CQ226,164,-123.78766,39.43734
123,2018-08-06 03:00:00,14.04,CQ226,164,-123.78766,39.43734
124,2018-08-06 04:00:00,12.82,CQ226,164,-123.78766,39.43734
125,2018-08-06 05:00:00,12.43,CQ226,164,-123.78766,39.43734
126,2018-08-06 06:00:00,12.24,CQ226,164,-123.78766,39.43734
127,2018-08-06 07:00:00,11.97,CQ226,164,-123.78766,39.43734
128,2018-08-06 08:00:00,11.69,CQ226,164,-123.78766,39.43734
129,2018-08-06 09:00:00,11.34,CQ226,164,-123.78766,39.43734
130,2018-08-06 10:00:00,11.24,CQ226,164,-123.78766,39.43734
131,2018-08-06 11:00:00,10.74,CQ226,164,-123.78766,39.43734
132,2018-08-06 12:00:00,10.46,CQ226,164,-123.78766,39.43734
133,2018-08-06 13:00:00,10.06,CQ226,164,-123.78766,39.43734
134,2018-08-06 14:00:00,9.57,CQ226,164,-123.78766,39.43734
135,2018-08-06 15:00:00,9.66,CQ226,164,-123.78766,39.43734
136,2018-08-06 16:00:00,10.31,CQ226,164,-123.78766,39.43734
137,2018-08-06 17:00:00,11.91,CQ226,164,-123.78766,39.43734
138,2018-08-06 18:00:00,13.38,CQ226,164,-123.78766,39.43734
139,2018-08-06 19:00:00,14.01,CQ226,164,-123.78766,39.43734
140,2018-08-06 20:00:00,14.02,CQ226,164,-123.78766,39.43734
141,2018-08-06 21:00:00,15.18,CQ226,164,-123.78766,39.43734
142,2018-08-06 22:00:00,14.36,CQ226,164,-123.78766,39.43734
143,2018-08-06 23:00:00,14.59,CQ226,164,-123.78766,39.43734
144,2018-08-07 00:00:00,13.59,CQ226,164,-123.78766,39.43734
145,2018-08-07 01:00:00,11.94,CQ226,164,-123.78766,39.43734
146,2018-08-07 02:00:00,11.42,CQ226,164,-123.78766,39.43734
147,2018-08-07 03:00:00,11.32,CQ226,164,-123.78766,39.43734
148,2018-08-07 04:00:00,11.06,CQ226,164,-123.78766,39.43734
149,2018-08-07 05:00:00,10.7,CQ226,164,-123.78766,39.43734
150,2018-08-07 06:00:00,10.51,CQ226,164,-123.78766,39.43734
151,2018-08-07 07:00:00,10.24,CQ226,164,-123.78766,39.43734
152,2018-08-07 08:00:00,9.92,CQ226,164,-123.78766,39.43734
153,2018-08-07 09:00:00,9.62,CQ226,164,-123.78766,39.43734
154,2018-08-07 10:00:00,9.29,CQ226,164,-123.78766,39.43734
155,2018-08-07 11:00:00,8.88,CQ226,164,-123.78766,39.43734
156,2018-08-07 12:00:00,8.16,CQ226,164,-123.78766,39.43734
157,2018-08-07 13:00:00,7.68,CQ226,164,-123.78766,39.43734
158,2018-08-07 14:00:00,7.95,CQ226,164,-123.78766,39.43734
159,2018-08-07 15:00:00,8.12,CQ226,164,-123.78766,39.43734
160,2018-08-07 16:00:00,9.92,CQ226,164,-123.78766,39.43734
161,2018-08-07 17:00:00,12.14,CQ226,164,-123.78766,39.43734
162,2018-08-07 18:00:00,13.84,CQ226,164,-123.78766,39.43734
163,2018-08-07 19:00:00,15.54,CQ226,164,-123.78766,39.43734
164,2018-08-07 20:00:00,15.54,CQ226,164,-123.78766,39.43734
165,2018-08-07 21:00:00,15.71,CQ226,164,-123.78766,39.43734
166,2018-08-07 22:00:00,14.97,CQ226,164,-123.78766,39.43734
167,2018-08-07 23:00:00,13.62,CQ226,164,-123.78766,39.43734
168,2018-08-08 00:00:00,13.42,CQ226,164,-123.78766,39.43734
169,2018-08-08 01:00:00,13.69,CQ226,164,-123.78766,39.43734
170,2018-08-08 02:00:00,13.44,CQ226,164,-123.78766,39.43734
171,2018-08-08 03:00:00,13.09,CQ226,164,-123.78766,39.43734
172,2018-08-08 04:00:00,12.53,CQ226,164,-123.78766,39.43734
173,2018-08-08 05:00:00,12.07,CQ226,164,-123.78766,39.43734
174,2018-08-08 06:00:00,11.38,CQ226,164,-123.78766,39.43734
175,2018-08-08 07:00:00,10.87,CQ226,164,-123.78766,39.43734
176,2018-08-08 08:00:00,10.62,CQ226,164,-123.78766,39.43734
177,2018-08-08 09:00:00,10.44,CQ226,164,-123.78766,39.43734
178,2018-08-08 10:00:00,10.06,CQ226,164,-123.78766,39.43734
179,2018-08-08 11:00:00,9.85,CQ226,164,-123.78766,39.43734
180,2018-08-08 12:00:00,9.69,CQ226,164,-123.78766,39.43734
181,2018-08-08 13:00:00,9.57,CQ226,164,-123.78766,39.43734
182,2018-08-08 14:00:00,9.44,CQ226,164,-123.78766,39.43734
183,2018-08-08 15:00:00,9.75,CQ226,164,-123.78766,39.43734
184,2018-08-08 16:00:00,10.92,CQ226,164,-123.78766,39.43734
185,2018-08-08 17:00:00,13.17,CQ226,164,-123.78766,39.43734
186,2018-08-08 18:00:00,15.33,CQ226,164,-123.78766,39.43734
187,2018-08-08 19:00:00,14.37,CQ226,164,-123.78766,39.43734
188,2018-08-08 20:00:00,14.48,CQ226,164,-123.78766,39.43734
189,2018-08-08 21:00:00,14.0,CQ226,164,-123.78766,39.43734
190,2018-08-08 22:00:00,14.56,CQ226,164,-123.78766,39.43734
191,2018-08-08 23:00:00,14.91,CQ226,164,-123.78766,39.43734
192,2018-08-09 00:00:00,14.18,CQ226,164,-123.78766,39.43734
193,2018-08-09 01:00:00,13.11,CQ226,164,-123.78766,39.43734
194,2018-08-09 02:00:00,12.84,CQ226,164,-123.78766,39.43734
195,2018-08-09 03:00:00,12.48,CQ226,164,-123.78766,39.43734
196,2018-08-09 04:00:00,11.74,CQ226,164,-123.78766,39.43734
197,2018-08-09 05:00:00,11.54,CQ226,164,-123.78766,39.43734
198,2018-08-09 06:00:00,11.24,CQ226,164,-123.78766,39.43734
199,2018-08-09 07:00:00,11.1,CQ226,164,-123.78766,39.43734
200,2018-08-09 08:00:00,10.88,CQ226,164,-123.78766,39.43734
201,2018-08-09 09:00:00,10.32,CQ226,164,-123.78766,39.43734
202,2018-08-09 10:00:00,10.2,CQ226,164,-123.78766,39.43734
203,2018-08-09 11:00:00,9.94,CQ226,164,-123.78766,39.43734
204,2018-08-09 12:00:00,9.62,CQ226,164,-123.78766,39.43734
205,2018-08-09 13:00:00,9.21,CQ226,164,-123.78766,39.43734
206,2018-08-09 14:00:00,8.66,CQ226,164,-123.78766,39.43734
207,2018-08-09 15:00:00,8.52,CQ226,164,-123.78766,39.43734
