,date_time,snow_water_equiv_set_1,precip_accum_one_hour_set_1,precip_accum_set_1,snow_depth_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
65,2018-08-02 08:30:00,,,907.288,0.508,16.92,PLPC1,6772,-120.87500,39.78611
66,2018-08-02 09:00:00,,,907.288,0.508,16.92,PLPC1,6772,-120.87500,39.78611
67,2018-08-02 09:30:00,,,907.288,5.588,15.92,PLPC1,6772,-120.87500,39.78611
68,2018-08-02 10:00:00,,,907.288,8.128,15.91,PLPC1,6772,-120.87500,39.78611
69,2018-08-02 10:30:00,,,907.288,,15.91,PLPC1,6772,-120.87500,39.78611
70,2018-08-02 11:00:00,,,907.288,8.382,16.41,PLPC1,6772,-120.87500,39.78611
71,2018-08-02 11:30:00,,,907.288,,16.92,PLPC1,6772,-120.87500,39.78611
72,2018-08-02 12:00:00,,,907.288,,16.92,PLPC1,6772,-120.87500,39.78611
73,2018-08-02 12:30:00,,,907.288,18.034,16.92,PLPC1,6772,-120.87500,39.78611
74,2018-08-02 13:00:00,,,907.288,3.048,16.92,PLPC1,6772,-120.87500,39.78611
75,2018-08-02 13:30:00,,,907.288,3.048,16.93,PLPC1,6772,-120.87500,39.78611
76,2018-08-02 14:00:00,,,907.288,10.414,16.43,PLPC1,6772,-120.87500,39.78611
77,2018-08-02 14:30:00,,,907.288,2.794,17.44,PLPC1,6772,-120.87500,39.78611
78,2018-08-02 15:00:00,,0.0,907.288,,17.95,PLPC1,6772,-120.87500,39.78611
79,2018-08-02 15:30:00,,,907.288,1.778,19.49,PLPC1,6772,-120.87500,39.78611
80,2018-08-02 16:00:00,,,907.288,,21.04,PLPC1,6772,-120.87500,39.78611
81,2018-08-02 16:30:00,,,907.288,,21.06,PLPC1,6772,-120.87500,39.78611
82,2018-08-02 17:00:00,,,907.288,0.508,21.55,PLPC1,6772,-120.87500,39.78611
83,2018-08-02 17:30:00,,,907.288,10.414,21.56,PLPC1,6772,-120.87500,39.78611
84,2018-08-02 18:00:00,,0.0,907.288,2.794,22.56,PLPC1,6772,-120.87500,39.78611
85,2018-08-02 18:30:00,,,907.288,5.334,21.57,PLPC1,6772,-120.87500,39.78611
86,2018-08-02 19:00:00,,,907.288,12.954,22.57,PLPC1,6772,-120.87500,39.78611
87,2018-08-02 19:30:00,,,907.288,15.24,25.07,PLPC1,6772,-120.87500,39.78611
88,2018-08-02 20:00:00,,,907.288,14.732,23.1,PLPC1,6772,-120.87500,39.78611
89,2018-08-02 20:30:00,,,907.288,,24.6,PLPC1,6772,-120.87500,39.78611
90,2018-08-02 21:00:00,,,907.288,14.224,25.12,PLPC1,6772,-120.87500,39.78611
91,2018-08-02 21:30:00,,,907.288,16.764,25.11,PLPC1,6772,-120.87500,39.78611
92,2018-08-02 22:00:00,,,907.288,,25.64,PLPC1,6772,-120.87500,39.78611
93,2018-08-02 22:30:00,,,907.288,6.858,24.61,PLPC1,6772,-120.87500,39.78611
94,2018-08-02 23:00:00,,,907.288,12.192,24.6,PLPC1,6772,-120.87500,39.78611
95,2018-08-02 23:30:00,,,907.288,7.112,23.61,PLPC1,6772,-120.87500,39.78611
96,2018-08-03 00:00:00,,,907.288,,23.61,PLPC1,6772,-120.87500,39.78611
97,2018-08-03 00:30:00,,,907.288,,23.6,PLPC1,6772,-120.87500,39.78611
98,2018-08-03 01:00:00,,,907.288,5.08,22.08,PLPC1,6772,-120.87500,39.78611
99,2018-08-03 01:30:00,,,907.288,8.382,21.53,PLPC1,6772,-120.87500,39.78611
100,2018-08-03 02:00:00,,0.0,907.288,,20.5,PLPC1,6772,-120.87500,39.78611
101,2018-08-03 02:30:00,,,907.288,,18.96,PLPC1,6772,-120.87500,39.78611
102,2018-08-03 03:00:00,,,907.288,,17.95,PLPC1,6772,-120.87500,39.78611
103,2018-08-03 03:30:00,,,907.288,5.334,16.93,PLPC1,6772,-120.87500,39.78611
104,2018-08-03 04:00:00,,,907.288,,16.42,PLPC1,6772,-120.87500,39.78611
105,2018-08-03 04:30:00,,,907.288,8.128,15.92,PLPC1,6772,-120.87500,39.78611
106,2018-08-03 05:00:00,,,907.288,,16.42,PLPC1,6772,-120.87500,39.78611
107,2018-08-03 05:30:00,,,907.288,5.588,16.43,PLPC1,6772,-120.87500,39.78611
108,2018-08-03 06:00:00,,,907.288,0.508,16.92,PLPC1,6772,-120.87500,39.78611
109,2018-08-03 06:30:00,,,907.288,3.048,16.92,PLPC1,6772,-120.87500,39.78611
110,2018-08-03 07:00:00,,,907.288,0.508,16.92,PLPC1,6772,-120.87500,39.78611
111,2018-08-03 07:30:00,,,907.288,3.048,16.92,PLPC1,6772,-120.87500,39.78611
112,2018-08-03 08:00:00,,,907.288,3.048,16.93,PLPC1,6772,-120.87500,39.78611
113,2018-08-03 08:30:00,,,907.288,7.874,16.43,PLPC1,6772,-120.87500,39.78611
114,2018-08-03 09:00:00,,,907.288,,15.92,PLPC1,6772,-120.87500,39.78611
115,2018-08-03 09:30:00,,,907.288,5.588,16.42,PLPC1,6772,-120.87500,39.78611
116,2018-08-03 10:00:00,,,907.288,3.302,15.91,PLPC1,6772,-120.87500,39.78611
117,2018-08-03 10:30:00,,,907.288,3.302,15.41,PLPC1,6772,-120.87500,39.78611
118,2018-08-03 11:00:00,,,907.288,3.556,15.91,PLPC1,6772,-120.87500,39.78611
119,2018-08-03 11:30:00,,,907.288,3.302,15.41,PLPC1,6772,-120.87500,39.78611
120,2018-08-03 12:00:00,,0.0,907.288,,14.41,PLPC1,6772,-120.87500,39.78611
121,2018-08-03 12:30:00,,,907.288,8.89,13.88,PLPC1,6772,-120.87500,39.78611
122,2018-08-03 13:00:00,,,907.288,4.064,13.88,PLPC1,6772,-120.87500,39.78611
123,2018-08-03 13:30:00,,,907.288,4.064,13.88,PLPC1,6772,-120.87500,39.78611
124,2018-08-03 14:00:00,,,907.288,3.81,14.38,PLPC1,6772,-120.87500,39.78611
125,2018-08-03 14:30:00,,,907.288,8.382,15.41,PLPC1,6772,-120.87500,39.78611
126,2018-08-03 15:00:00,,,907.288,3.302,15.92,PLPC1,6772,-120.87500,39.78611
127,2018-08-03 15:30:00,,,907.288,2.286,17.46,PLPC1,6772,-120.87500,39.78611
128,2018-08-03 16:00:00,,,907.288,1.778,18.49,PLPC1,6772,-120.87500,39.78611
129,2018-08-03 16:30:00,,,907.288,4.064,17.99,PLPC1,6772,-120.87500,39.78611
130,2018-08-03 17:00:00,,,907.288,,17.98,PLPC1,6772,-120.87500,39.78611
131,2018-08-03 17:30:00,,,907.288,4.572,18.48,PLPC1,6772,-120.87500,39.78611
132,2018-08-03 18:00:00,,,907.288,9.144,19.51,PLPC1,6772,-120.87500,39.78611
133,2018-08-03 18:30:00,,,907.288,8.636,20.01,PLPC1,6772,-120.87500,39.78611
134,2018-08-03 19:00:00,,,907.288,10.922,20.53,PLPC1,6772,-120.87500,39.78611
135,2018-08-03 19:30:00,,,907.288,12.954,21.56,PLPC1,6772,-120.87500,39.78611
136,2018-08-03 20:00:00,,0.0,907.288,20.32,21.56,PLPC1,6772,-120.87500,39.78611
137,2018-08-03 20:30:00,,,907.288,15.494,22.56,PLPC1,6772,-120.87500,39.78611
138,2018-08-03 21:00:00,,,907.288,,21.58,PLPC1,6772,-120.87500,39.78611
139,2018-08-03 21:30:00,,,907.288,27.432,22.58,PLPC1,6772,-120.87500,39.78611
140,2018-08-03 22:00:00,,,907.288,4.826,24.09,PLPC1,6772,-120.87500,39.78611
141,2018-08-03 22:30:00,,,907.288,9.652,22.09,PLPC1,6772,-120.87500,39.78611
142,2018-08-03 23:00:00,,,907.288,15.24,22.06,PLPC1,6772,-120.87500,39.78611
143,2018-08-03 23:30:00,,,907.288,7.366,22.58,PLPC1,6772,-120.87500,39.78611
144,2018-08-04 00:00:00,,,907.288,0.0,23.08,PLPC1,6772,-120.87500,39.78611
145,2018-08-04 00:30:00,,,907.288,,22.59,PLPC1,6772,-120.87500,39.78611
146,2018-08-04 01:00:00,,0.0,907.288,,21.56,PLPC1,6772,-120.87500,39.78611
147,2018-08-04 01:30:00,,,907.288,,21.03,PLPC1,6772,-120.87500,39.78611
148,2018-08-04 02:00:00,,,907.288,,18.99,PLPC1,6772,-120.87500,39.78611
149,2018-08-04 02:30:00,,,907.288,,18.46,PLPC1,6772,-120.87500,39.78611
150,2018-08-04 03:00:00,,,907.288,2.54,17.44,PLPC1,6772,-120.87500,39.78611
151,2018-08-04 03:30:00,,,907.288,7.874,15.93,PLPC1,6772,-120.87500,39.78611
152,2018-08-04 04:00:00,,,907.288,1.016,15.41,PLPC1,6772,-120.87500,39.78611
153,2018-08-04 04:30:00,,,907.288,,14.4,PLPC1,6772,-120.87500,39.78611
154,2018-08-04 05:00:00,,,907.288,8.636,14.89,PLPC1,6772,-120.87500,39.78611
155,2018-08-04 05:30:00,,,907.288,3.81,15.39,PLPC1,6772,-120.87500,39.78611
156,2018-08-04 06:00:00,,,907.288,,15.39,PLPC1,6772,-120.87500,39.78611
157,2018-08-04 06:30:00,,,907.288,5.842,14.9,PLPC1,6772,-120.87500,39.78611
158,2018-08-04 07:00:00,,,907.288,3.556,14.9,PLPC1,6772,-120.87500,39.78611
159,2018-08-04 07:30:00,,,907.288,10.922,14.91,PLPC1,6772,-120.87500,39.78611
160,2018-08-04 08:00:00,,0.0,907.288,1.016,15.91,PLPC1,6772,-120.87500,39.78611
161,2018-08-04 08:30:00,,,907.288,5.842,15.41,PLPC1,6772,-120.87500,39.78611
162,2018-08-04 09:00:00,,,907.288,10.668,14.91,PLPC1,6772,-120.87500,39.78611
163,2018-08-04 09:30:00,,,907.288,5.842,15.41,PLPC1,6772,-120.87500,39.78611
164,2018-08-04 10:00:00,,,907.288,3.81,14.91,PLPC1,6772,-120.87500,39.78611
165,2018-08-04 10:30:00,,,907.288,6.35,14.39,PLPC1,6772,-120.87500,39.78611
166,2018-08-04 11:00:00,,,907.288,1.27,13.89,PLPC1,6772,-120.87500,39.78611
167,2018-08-04 11:30:00,,,907.288,6.35,13.39,PLPC1,6772,-120.87500,39.78611
168,2018-08-04 12:00:00,,,907.288,1.524,13.38,PLPC1,6772,-120.87500,39.78611
169,2018-08-04 12:30:00,,,907.288,3.81,13.89,PLPC1,6772,-120.87500,39.78611
170,2018-08-04 13:00:00,,,907.288,3.81,13.89,PLPC1,6772,-120.87500,39.78611
171,2018-08-04 13:30:00,,,907.288,1.27,13.88,PLPC1,6772,-120.87500,39.78611
172,2018-08-04 14:00:00,,,907.288,1.27,13.88,PLPC1,6772,-120.87500,39.78611
173,2018-08-04 14:30:00,,,907.288,3.81,13.9,PLPC1,6772,-120.87500,39.78611
174,2018-08-04 15:00:00,,,907.288,8.382,15.41,PLPC1,6772,-120.87500,39.78611
175,2018-08-04 15:30:00,,,907.288,2.286,16.97,PLPC1,6772,-120.87500,39.78611
176,2018-08-04 16:00:00,,,907.288,,17.51,PLPC1,6772,-120.87500,39.78611
177,2018-08-04 16:30:00,,,907.288,,18.0,PLPC1,6772,-120.87500,39.78611
178,2018-08-04 17:00:00,,,907.288,,19.03,PLPC1,6772,-120.87500,39.78611
179,2018-08-04 17:30:00,,,907.288,21.082,19.02,PLPC1,6772,-120.87500,39.78611
180,2018-08-04 18:00:00,,0.0,907.288,16.002,19.53,PLPC1,6772,-120.87500,39.78611
181,2018-08-04 18:30:00,,,907.288,,20.53,PLPC1,6772,-120.87500,39.78611
182,2018-08-04 19:00:00,,,907.288,8.382,21.04,PLPC1,6772,-120.87500,39.78611
183,2018-08-04 19:30:00,,,907.288,5.842,21.53,PLPC1,6772,-120.87500,39.78611
184,2018-08-04 20:00:00,,,907.288,20.574,21.06,PLPC1,6772,-120.87500,39.78611
185,2018-08-04 20:30:00,,,907.288,12.7,21.07,PLPC1,6772,-120.87500,39.78611
186,2018-08-04 21:00:00,,,907.288,20.32,20.57,PLPC1,6772,-120.87500,39.78611
187,2018-08-04 21:30:00,,,907.288,2.794,20.06,PLPC1,6772,-120.87500,39.78611
188,2018-08-04 22:00:00,,,907.288,13.716,18.52,PLPC1,6772,-120.87500,39.78611
189,2018-08-04 22:30:00,,,907.288,13.97,19.51,PLPC1,6772,-120.87500,39.78611
190,2018-08-04 23:00:00,,,907.288,4.318,17.98,PLPC1,6772,-120.87500,39.78611
191,2018-08-04 23:30:00,,,907.288,9.906,16.97,PLPC1,6772,-120.87500,39.78611
192,2018-08-05 00:00:00,,,907.288,9.906,16.96,PLPC1,6772,-120.87500,39.78611
193,2018-08-05 00:30:00,,,907.288,12.446,16.46,PLPC1,6772,-120.87500,39.78611
194,2018-08-05 01:00:00,,,907.288,10.16,15.94,PLPC1,6772,-120.87500,39.78611
195,2018-08-05 01:30:00,,,907.288,10.668,14.92,PLPC1,6772,-120.87500,39.78611
196,2018-08-05 02:00:00,,,907.288,10.922,14.41,PLPC1,6772,-120.87500,39.78611
197,2018-08-05 02:30:00,,,907.288,3.81,13.89,PLPC1,6772,-120.87500,39.78611
198,2018-08-05 03:00:00,,,907.288,8.636,13.88,PLPC1,6772,-120.87500,39.78611
199,2018-08-05 03:30:00,,,907.288,8.89,13.39,PLPC1,6772,-120.87500,39.78611
200,2018-08-05 04:00:00,,,907.288,11.684,12.87,PLPC1,6772,-120.87500,39.78611
201,2018-08-05 04:30:00,,,907.288,11.684,12.86,PLPC1,6772,-120.87500,39.78611
202,2018-08-05 05:00:00,,,907.288,16.51,12.37,PLPC1,6772,-120.87500,39.78611
203,2018-08-05 05:30:00,,,907.288,9.144,12.86,PLPC1,6772,-120.87500,39.78611
204,2018-08-05 06:00:00,,0.0,907.288,11.938,12.37,PLPC1,6772,-120.87500,39.78611
205,2018-08-05 06:30:00,,,907.288,6.858,12.37,PLPC1,6772,-120.87500,39.78611
206,2018-08-05 07:00:00,,,907.288,14.478,11.85,PLPC1,6772,-120.87500,39.78611
207,2018-08-05 07:30:00,,,907.288,14.478,10.36,PLPC1,6772,-120.87500,39.78611
208,2018-08-05 08:00:00,,,907.288,9.652,11.84,PLPC1,6772,-120.87500,39.78611
209,2018-08-05 08:30:00,,,907.288,22.606,10.84,PLPC1,6772,-120.87500,39.78611
210,2018-08-05 09:00:00,,,907.288,19.812,10.85,PLPC1,6772,-120.87500,39.78611
211,2018-08-05 09:30:00,,,907.288,17.272,10.84,PLPC1,6772,-120.87500,39.78611
212,2018-08-05 10:00:00,,,907.288,22.098,10.86,PLPC1,6772,-120.87500,39.78611
213,2018-08-05 10:30:00,,,907.288,14.478,11.36,PLPC1,6772,-120.87500,39.78611
214,2018-08-05 11:00:00,,,907.288,7.112,10.84,PLPC1,6772,-120.87500,39.78611
215,2018-08-05 11:30:00,,,907.288,17.272,10.84,PLPC1,6772,-120.87500,39.78611
216,2018-08-05 12:00:00,,,907.288,22.098,10.36,PLPC1,6772,-120.87500,39.78611
217,2018-08-05 12:30:00,,,907.288,19.558,10.36,PLPC1,6772,-120.87500,39.78611
218,2018-08-05 13:00:00,,,907.288,14.478,11.36,PLPC1,6772,-120.87500,39.78611
219,2018-08-05 13:30:00,,,907.288,9.398,11.86,PLPC1,6772,-120.87500,39.78611
220,2018-08-05 14:00:00,,,907.288,11.684,13.37,PLPC1,6772,-120.87500,39.78611
221,2018-08-05 14:30:00,,,907.288,16.51,12.87,PLPC1,6772,-120.87500,39.78611
222,2018-08-05 15:00:00,,,907.288,,14.4,PLPC1,6772,-120.87500,39.78611
223,2018-08-05 15:30:00,,,907.288,,15.94,PLPC1,6772,-120.87500,39.78611
224,2018-08-05 16:00:00,,,907.288,,17.0,PLPC1,6772,-120.87500,39.78611
225,2018-08-05 16:30:00,,,907.288,,18.03,PLPC1,6772,-120.87500,39.78611
226,2018-08-05 17:00:00,,,907.288,13.462,18.53,PLPC1,6772,-120.87500,39.78611
227,2018-08-05 17:30:00,,,907.288,10.668,19.54,PLPC1,6772,-120.87500,39.78611
228,2018-08-05 18:00:00,,,907.288,,20.04,PLPC1,6772,-120.87500,39.78611
229,2018-08-05 18:30:00,,,907.288,,21.07,PLPC1,6772,-120.87500,39.78611
230,2018-08-05 19:00:00,,,907.288,7.874,22.06,PLPC1,6772,-120.87500,39.78611
231,2018-08-05 19:30:00,,,907.288,,22.07,PLPC1,6772,-120.87500,39.78611
232,2018-08-05 20:00:00,,,907.288,5.334,22.07,PLPC1,6772,-120.87500,39.78611
233,2018-08-05 20:30:00,,,907.288,25.146,22.59,PLPC1,6772,-120.87500,39.78611
234,2018-08-05 21:00:00,,,907.288,10.16,21.06,PLPC1,6772,-120.87500,39.78611
235,2018-08-05 21:30:00,,,907.288,27.94,21.57,PLPC1,6772,-120.87500,39.78611
236,2018-08-05 22:00:00,,,907.288,4.826,22.08,PLPC1,6772,-120.87500,39.78611
237,2018-08-05 22:30:00,,,907.288,8.128,20.05,PLPC1,6772,-120.87500,39.78611
238,2018-08-05 23:00:00,,,907.288,8.636,19.52,PLPC1,6772,-120.87500,39.78611
239,2018-08-05 23:30:00,,,907.288,1.016,20.02,PLPC1,6772,-120.87500,39.78611
240,2018-08-06 00:00:00,,,907.288,8.636,20.03,PLPC1,6772,-120.87500,39.78611
241,2018-08-06 00:30:00,,,907.288,1.016,19.02,PLPC1,6772,-120.87500,39.78611
242,2018-08-06 01:00:00,,,907.288,4.064,19.0,PLPC1,6772,-120.87500,39.78611
243,2018-08-06 01:30:00,,,907.288,,18.98,PLPC1,6772,-120.87500,39.78611
244,2018-08-06 02:00:00,,,907.288,,17.48,PLPC1,6772,-120.87500,39.78611
245,2018-08-06 02:30:00,,,907.288,5.334,16.43,PLPC1,6772,-120.87500,39.78611
246,2018-08-06 03:00:00,,,907.288,10.922,14.9,PLPC1,6772,-120.87500,39.78611
247,2018-08-06 03:30:00,,,907.288,6.35,13.88,PLPC1,6772,-120.87500,39.78611
248,2018-08-06 04:00:00,,,907.288,9.144,12.37,PLPC1,6772,-120.87500,39.78611
249,2018-08-06 04:30:00,,,907.288,14.478,12.36,PLPC1,6772,-120.87500,39.78611
250,2018-08-06 05:00:00,,,907.288,9.398,13.36,PLPC1,6772,-120.87500,39.78611
251,2018-08-06 05:30:00,,,907.288,9.144,12.86,PLPC1,6772,-120.87500,39.78611
252,2018-08-06 06:00:00,,,907.288,17.018,11.86,PLPC1,6772,-120.87500,39.78611
253,2018-08-06 06:30:00,,,907.288,27.178,11.36,PLPC1,6772,-120.87500,39.78611
254,2018-08-06 07:00:00,,,907.288,14.478,12.36,PLPC1,6772,-120.87500,39.78611
255,2018-08-06 07:30:00,,,907.288,14.224,12.36,PLPC1,6772,-120.87500,39.78611
256,2018-08-06 08:00:00,,,907.288,,13.37,PLPC1,6772,-120.87500,39.78611
257,2018-08-06 08:30:00,,,907.288,31.496,13.38,PLPC1,6772,-120.87500,39.78611
258,2018-08-06 09:00:00,,,907.288,19.05,14.38,PLPC1,6772,-120.87500,39.78611
259,2018-08-06 09:30:00,,,907.288,13.97,13.39,PLPC1,6772,-120.87500,39.78611
260,2018-08-06 10:00:00,,,907.288,6.35,14.38,PLPC1,6772,-120.87500,39.78611
261,2018-08-06 10:30:00,,,907.288,28.956,14.39,PLPC1,6772,-120.87500,39.78611
262,2018-08-06 11:00:00,,,907.288,16.002,13.9,PLPC1,6772,-120.87500,39.78611
263,2018-08-06 11:30:00,,,907.288,24.13,12.88,PLPC1,6772,-120.87500,39.78611
264,2018-08-06 12:00:00,,,907.288,9.144,12.36,PLPC1,6772,-120.87500,39.78611
265,2018-08-06 12:30:00,,,907.288,9.652,12.34,PLPC1,6772,-120.87500,39.78611
266,2018-08-06 13:00:00,,,907.288,21.844,13.87,PLPC1,6772,-120.87500,39.78611
267,2018-08-06 13:30:00,,,907.288,13.716,13.39,PLPC1,6772,-120.87500,39.78611
268,2018-08-06 14:00:00,,,907.288,16.256,14.4,PLPC1,6772,-120.87500,39.78611
269,2018-08-06 14:30:00,,,907.288,6.096,15.4,PLPC1,6772,-120.87500,39.78611
270,2018-08-06 15:00:00,,,907.288,,16.92,PLPC1,6772,-120.87500,39.78611
271,2018-08-06 15:30:00,,,907.288,,18.47,PLPC1,6772,-120.87500,39.78611
272,2018-08-06 16:00:00,,,907.288,,20.53,PLPC1,6772,-120.87500,39.78611
273,2018-08-06 16:30:00,,,907.288,,21.57,PLPC1,6772,-120.87500,39.78611
274,2018-08-06 17:00:00,,,907.288,,21.58,PLPC1,6772,-120.87500,39.78611
275,2018-08-06 17:30:00,,,907.288,,23.59,PLPC1,6772,-120.87500,39.78611
276,2018-08-06 18:00:00,,,907.288,,24.61,PLPC1,6772,-120.87500,39.78611
277,2018-08-06 18:30:00,,,907.288,,24.61,PLPC1,6772,-120.87500,39.78611
278,2018-08-06 19:00:00,,,907.288,,25.11,PLPC1,6772,-120.87500,39.78611
279,2018-08-06 19:30:00,,,907.288,,24.63,PLPC1,6772,-120.87500,39.78611
280,2018-08-06 20:00:00,,,907.288,,25.63,PLPC1,6772,-120.87500,39.78611
281,2018-08-06 20:30:00,,,907.288,24.13,25.12,PLPC1,6772,-120.87500,39.78611
282,2018-08-06 21:00:00,,,907.288,1.27,25.63,PLPC1,6772,-120.87500,39.78611
283,2018-08-06 21:30:00,,,907.288,8.636,25.65,PLPC1,6772,-120.87500,39.78611
284,2018-08-06 22:00:00,,,907.288,,25.64,PLPC1,6772,-120.87500,39.78611
