,date_time,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,S,1.86,12.97,30.87,178.8,31.49,0.34,31.89,PG026,3410,-120.94448,39.30902
1,2018-08-01 00:10:00,SSW,1.96,13.33,30.65,208.3,32.86,0.47,31.56,PG026,3410,-120.94448,39.30902
2,2018-08-01 00:20:00,SSW,1.76,12.92,30.29,196.0,32.51,0.44,31.28,PG026,3410,-120.94448,39.30902
3,2018-08-01 00:30:00,SSW,2.06,13.46,30.37,212.1,33.81,0.6,31.22,PG026,3410,-120.94448,39.30902
4,2018-08-01 00:40:00,S,1.96,13.51,30.34,189.9,34.02,0.48,31.17,PG026,3410,-120.94448,39.30902
5,2018-08-01 00:50:00,SSW,1.76,13.83,30.27,204.3,35.09,0.3,31.0,PG026,3410,-120.94448,39.30902
6,2018-08-01 01:00:00,WSW,2.16,13.64,29.87,238.9,35.44,0.39,30.61,PG026,3410,-120.94448,39.30902
7,2018-08-01 01:10:00,NNW,0.88,13.87,29.54,347.4,36.91,0.16,30.17,PG026,3410,-120.94448,39.30902
8,2018-08-01 01:20:00,NNW,0.98,14.09,29.17,331.5,38.55,0.28,29.67,PG026,3410,-120.94448,39.30902
9,2018-08-01 01:30:00,NNW,0.88,14.18,28.82,329.3,39.82,0.24,29.22,PG026,3410,-120.94448,39.30902
10,2018-08-01 01:40:00,NW,1.18,14.15,28.58,314.4,40.4,0.4,28.94,PG026,3410,-120.94448,39.30902
11,2018-08-01 01:50:00,NNW,0.88,15.05,28.1,343.1,45.09,0.31,28.06,PG026,3410,-120.94448,39.30902
12,2018-08-01 02:00:00,N,1.37,15.04,27.54,357.6,47.03,0.71,27.33,PG026,3410,-120.94448,39.30902
13,2018-08-01 02:10:00,NNE,1.18,15.1,27.23,13.54,48.45,0.73,26.89,PG026,3410,-120.94448,39.30902
14,2018-08-01 02:20:00,NNE,1.08,15.32,,26.97,50.97,0.77,26.28,PG026,3410,-120.94448,39.30902
15,2018-08-01 02:30:00,NNE,1.28,15.4,,28.1,52.85,0.92,25.76,PG026,3410,-120.94448,39.30902
16,2018-08-01 02:40:00,NNE,1.47,15.14,,31.51,53.48,0.98,25.28,PG026,3410,-120.94448,39.30902
