,date_time,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-17 05:20:00,,0.0,7.15,,,38.59,0.0,21.93,PG075,2790,-121.61347,39.86051
1,2018-08-17 05:40:00,,0.0,7.12,,,38.41,0.0,21.97,PG075,2790,-121.61347,39.86051
2,2018-08-17 05:50:00,,0.0,6.98,,,38.05,0.0,21.97,PG075,2790,-121.61347,39.86051
3,2018-08-17 06:00:00,,0.0,7.04,,,38.59,0.0,21.81,PG075,2790,-121.61347,39.86051
4,2018-08-17 06:10:00,,0.0,7.11,,,39.1,0.0,21.67,PG075,2790,-121.61347,39.86051
5,2018-08-17 06:20:00,,0.0,7.09,,,39.08,0.0,21.66,PG075,2790,-121.61347,39.86051
6,2018-08-17 06:30:00,,0.0,6.91,,,38.79,0.0,21.58,PG075,2790,-121.61347,39.86051
7,2018-08-17 06:40:00,,0.0,6.59,,,37.18,0.0,21.91,PG075,2790,-121.61347,39.86051
8,2018-08-17 06:50:00,,0.0,6.58,,,37.03,0.0,21.97,PG075,2790,-121.61347,39.86051
9,2018-08-17 07:00:00,,0.0,6.98,,,38.42,0.0,21.81,PG075,2790,-121.61347,39.86051
10,2018-08-17 07:10:00,,0.0,7.03,,,39.49,0.0,21.43,PG075,2790,-121.61347,39.86051
11,2018-08-17 07:20:00,,0.0,6.88,,,38.79,0.0,21.55,PG075,2790,-121.61347,39.86051
12,2018-08-17 07:30:00,,0.0,6.87,,,38.74,0.0,21.56,PG075,2790,-121.61347,39.86051
13,2018-08-17 07:40:00,,0.0,6.95,,,39.11,0.0,21.49,PG075,2790,-121.61347,39.86051
14,2018-08-17 07:50:00,,0.0,7.08,,,40.03,0.0,21.26,PG075,2790,-121.61347,39.86051
15,2018-08-17 08:00:00,,0.0,7.16,,,40.61,0.0,21.12,PG075,2790,-121.61347,39.86051
16,2018-08-17 08:10:00,,0.0,7.16,,,40.56,0.0,21.14,PG075,2790,-121.61347,39.86051
17,2018-08-17 08:20:00,,0.0,7.23,,,40.26,0.0,21.33,PG075,2790,-121.61347,39.86051
18,2018-08-17 08:30:00,,0.0,7.11,,,39.59,0.0,21.47,PG075,2790,-121.61347,39.86051
19,2018-08-17 08:40:00,,0.0,7.01,,,37.74,0.0,22.14,PG075,2790,-121.61347,39.86051
20,2018-08-17 08:50:00,,0.0,7.09,,,37.52,0.0,22.32,PG075,2790,-121.61347,39.86051
21,2018-08-17 09:00:00,ESE,0.88,7.14,,116.9,38.11,0.09,22.12,PG075,2790,-121.61347,39.86051
22,2018-08-17 09:10:00,ESE,0.88,7.1,,116.1,37.88,0.65,22.18,PG075,2790,-121.61347,39.86051
23,2018-08-17 09:20:00,ESE,0.78,7.03,,115.8,37.32,0.44,22.34,PG075,2790,-121.61347,39.86051
24,2018-08-17 09:30:00,,0.0,6.99,,,36.47,0.0,22.67,PG075,2790,-121.61347,39.86051
25,2018-08-17 09:40:00,ESE,0.68,7.19,,111.1,38.36,0.06,22.07,PG075,2790,-121.61347,39.86051
26,2018-08-17 09:50:00,,0.0,7.13,,,38.77,0.0,21.83,PG075,2790,-121.61347,39.86051
27,2018-08-17 10:00:00,,0.0,7.24,,,39.21,0.0,21.77,PG075,2790,-121.61347,39.86051
28,2018-08-17 10:10:00,,0.0,7.29,,,40.61,0.0,21.26,PG075,2790,-121.61347,39.86051
29,2018-08-17 10:20:00,,0.0,7.29,,,41.5,0.0,20.91,PG075,2790,-121.61347,39.86051
30,2018-08-17 10:30:00,,0.0,7.36,,,42.56,0.0,20.58,PG075,2790,-121.61347,39.86051
31,2018-08-17 10:40:00,,0.0,7.4,,,43.99,0.0,20.09,PG075,2790,-121.61347,39.86051
32,2018-08-17 10:50:00,,0.0,7.33,,,44.54,0.0,19.81,PG075,2790,-121.61347,39.86051
33,2018-08-17 11:00:00,,0.0,7.1,,,43.24,0.0,20.04,PG075,2790,-121.61347,39.86051
34,2018-08-17 11:10:00,ESE,0.49,7.07,,110.8,42.15,0.04,20.42,PG075,2790,-121.61347,39.86051
35,2018-08-17 11:20:00,ESE,0.68,6.95,,110.2,39.64,0.16,21.28,PG075,2790,-121.61347,39.86051
36,2018-08-17 11:30:00,,0.0,7.07,,,39.72,0.0,21.37,PG075,2790,-121.61347,39.86051
37,2018-08-17 11:40:00,,0.0,7.2,,,41.29,0.0,20.89,PG075,2790,-121.61347,39.86051
38,2018-08-17 11:50:00,,0.0,7.18,,,41.95,0.0,20.61,PG075,2790,-121.61347,39.86051
39,2018-08-17 12:00:00,,0.0,7.08,,,41.61,0.0,20.64,PG075,2790,-121.61347,39.86051
40,2018-08-17 12:10:00,,0.0,6.97,,,40.11,0.0,21.11,PG075,2790,-121.61347,39.86051
41,2018-08-17 12:20:00,ESE,1.08,7.01,,114.9,39.44,0.14,21.42,PG075,2790,-121.61347,39.86051
