,date_time,wind_cardinal_direction_set_1d,wind_speed_set_1,soil_moisture_set_1,air_temp_low_24_hour_set_1,air_temp_high_24_hour_set_1,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,soil_temp_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
330,2018-08-15 10:00:00,NE,0.54,4.7,13.28,14.72,7.71,0.0,,,43.0,21.67,67.0,0.0,13.78,LYNO3,4092,-121.38869,42.01865
331,2018-08-15 11:00:00,NNW,0.72,4.7,13.72,15.0,8.88,0.508,,,346.0,21.11,72.0,0.0,13.89,LYNO3,4092,-121.38869,42.01865
332,2018-08-15 12:00:00,WSW,0.9,4.6,12.61,15.0,11.0,0.0,,,252.0,20.56,85.0,0.0,13.5,LYNO3,4092,-121.38869,42.01865
333,2018-08-15 13:00:00,WSW,1.74,4.7,13.39,15.22,10.01,0.0,,,242.0,20.56,76.0,0.01,14.22,LYNO3,4092,-121.38869,42.01865
334,2018-08-15 14:00:00,NNE,1.61,4.7,14.0,14.72,10.76,0.0,,,14.0,20.56,79.0,2.95,14.39,LYNO3,4092,-121.38869,42.01865
335,2018-08-15 15:00:00,WSW,1.21,4.7,14.72,15.78,12.12,0.254,,,239.0,20.0,81.0,19.12,15.39,LYNO3,4092,-121.38869,42.01865
336,2018-08-15 16:00:00,E,1.12,4.8,15.11,16.39,10.95,0.0,,,81.0,20.0,74.0,24.76,15.61,LYNO3,4092,-121.38869,42.01865
337,2018-08-15 17:00:00,SW,0.98,4.7,16.39,18.28,7.03,0.0,,,224.0,20.0,53.0,51.12,16.72,LYNO3,4092,-121.38869,42.01865
338,2018-08-15 18:00:00,NNE,0.49,4.5,17.89,19.22,9.4,0.0,,,22.0,20.0,57.0,60.74,18.11,LYNO3,4092,-121.38869,42.01865
339,2018-08-15 19:00:00,NNW,0.85,4.7,19.22,25.5,1.24,0.0,,,346.0,20.56,26.0,173.73,21.61,LYNO3,4092,-121.38869,42.01865
340,2018-08-15 20:00:00,SSW,1.38,4.7,25.5,27.5,7.52,0.0,,,212.0,21.11,30.0,202.8,26.5,LYNO3,4092,-121.38869,42.01865
341,2018-08-15 21:00:00,SSE,1.34,4.8,27.22,28.28,-0.32,0.0,,26.47,158.0,22.22,16.0,214.76,27.72,LYNO3,4092,-121.38869,42.01865
342,2018-08-15 22:00:00,S,0.9,4.7,27.78,30.11,-0.21,0.0,,28.21,169.0,22.78,14.0,292.02,30.1,LYNO3,4092,-121.38869,42.01865
343,2018-08-15 23:00:00,ESE,1.43,4.8,30.11,30.89,4.18,0.0,,28.44,112.0,23.33,19.0,473.6,30.28,LYNO3,4092,-121.38869,42.01865
344,2018-08-16 00:00:00,NW,1.21,4.8,30.22,31.22,2.04,0.0,,28.64,322.0,23.89,16.0,480.5,30.61,LYNO3,4092,-121.38869,42.01865
345,2018-08-16 01:00:00,WNW,1.79,4.8,29.89,30.61,3.86,0.0,,28.13,291.0,24.44,19.0,288.79,29.9,LYNO3,4092,-121.38869,42.01865
346,2018-08-16 02:00:00,WSW,1.38,4.8,28.28,29.89,4.6,0.0,,27.01,244.0,24.44,22.0,135.93,28.3,LYNO3,4092,-121.38869,42.01865
347,2018-08-16 03:00:00,WNW,0.58,4.9,23.0,28.28,7.09,0.0,,,289.0,24.44,36.0,30.56,23.0,LYNO3,4092,-121.38869,42.01865
348,2018-08-16 04:00:00,NE,0.67,4.8,17.5,23.0,12.32,0.0,,,34.0,23.89,56.0,0.28,21.5,LYNO3,4092,-121.38869,42.01865
349,2018-08-16 05:00:00,E,0.54,4.9,16.22,20.11,6.96,0.0,,,90.0,23.33,49.0,0.0,17.89,LYNO3,4092,-121.38869,42.01865
350,2018-08-16 06:00:00,NE,0.63,4.9,14.78,16.5,5.54,0.0,,,34.0,22.78,51.0,0.0,15.72,LYNO3,4092,-121.38869,42.01865
351,2018-08-16 07:00:00,ESE,0.13,4.8,13.89,16.0,7.34,0.0,,,120.0,22.22,60.0,0.0,15.11,LYNO3,4092,-121.38869,42.01865
352,2018-08-16 08:00:00,ENE,0.36,4.5,13.39,14.11,8.57,0.0,330.454,,74.0,21.67,70.0,0.0,14.0,LYNO3,4092,-121.38869,42.01865
353,2018-08-16 09:00:00,ENE,0.4,4.6,11.28,13.39,7.96,0.0,,,63.0,21.11,73.0,0.0,12.72,LYNO3,4092,-121.38869,42.01865
354,2018-08-16 10:00:00,NNW,1.08,4.8,11.5,15.0,9.49,0.0,,,333.0,20.56,78.0,0.0,13.28,LYNO3,4092,-121.38869,42.01865
355,2018-08-16 11:00:00,NNE,0.4,4.6,9.78,11.72,8.3,0.0,,,20.0,20.56,83.0,0.0,11.11,LYNO3,4092,-121.38869,42.01865
356,2018-08-16 12:00:00,NW,0.36,4.6,9.0,11.28,9.02,0.0,,,318.0,20.0,89.0,0.0,10.78,LYNO3,4092,-121.38869,42.01865
357,2018-08-16 13:00:00,NNE,0.9,4.6,8.28,9.22,7.21,0.0,,,17.0,19.44,90.0,0.01,8.78,LYNO3,4092,-121.38869,42.01865
358,2018-08-16 14:00:00,NNW,0.94,4.4,8.78,10.11,7.53,0.0,,,344.0,19.44,87.0,3.96,9.61,LYNO3,4092,-121.38869,42.01865
359,2018-08-16 15:00:00,N,0.58,4.5,8.78,13.5,5.52,0.0,,,358.0,18.89,71.0,31.48,10.61,LYNO3,4092,-121.38869,42.01865
360,2018-08-16 16:00:00,N,0.45,4.4,13.5,18.11,3.49,0.0,,,11.0,18.89,38.0,67.74,18.1,LYNO3,4092,-121.38869,42.01865
361,2018-08-16 17:00:00,N,0.8,4.5,18.11,23.28,1.59,0.0,,,350.0,18.89,30.0,113.66,19.72,LYNO3,4092,-121.38869,42.01865
362,2018-08-16 18:00:00,S,0.9,4.4,23.28,25.28,1.15,0.0,,,189.0,18.89,22.0,149.02,24.22,LYNO3,4092,-121.38869,42.01865
363,2018-08-16 19:00:00,SSW,1.38,4.6,25.22,27.61,0.8,0.0,,,206.0,19.44,19.0,136.62,26.22,LYNO3,4092,-121.38869,42.01865
364,2018-08-16 20:00:00,SSW,1.43,4.7,27.61,28.61,3.18,0.0,,26.9,204.0,20.56,20.0,149.89,28.22,LYNO3,4092,-121.38869,42.01865
365,2018-08-16 21:00:00,SSW,1.48,4.7,28.11,29.89,4.62,0.0,,27.57,192.0,21.67,21.0,224.54,29.11,LYNO3,4092,-121.38869,42.01865
366,2018-08-16 22:00:00,SW,4.47,4.9,29.61,30.22,4.76,0.0,,28.33,226.0,22.78,20.0,654.75,30.11,LYNO3,4092,-121.38869,42.01865
367,2018-08-16 23:00:00,SW,4.56,4.9,29.61,30.22,-0.38,0.0,,28.05,223.0,23.89,14.0,637.29,29.89,LYNO3,4092,-121.38869,42.01865
368,2018-08-17 00:00:00,SW,4.6,5.0,29.28,30.0,0.25,0.0,,27.75,220.0,24.44,15.0,588.14,29.5,LYNO3,4092,-121.38869,42.01865
369,2018-08-17 01:00:00,SSW,3.53,4.8,27.72,29.39,1.38,0.0,,27.24,213.0,24.44,17.0,465.48,28.78,LYNO3,4092,-121.38869,42.01865
370,2018-08-17 02:00:00,SW,2.86,5.0,24.22,27.72,5.07,0.0,,26.1,215.0,25.0,25.0,268.62,26.72,LYNO3,4092,-121.38869,42.01865
371,2018-08-17 03:00:00,SW,2.28,4.9,22.5,24.22,1.65,0.0,,,229.0,24.44,24.0,54.2,23.39,LYNO3,4092,-121.38869,42.01865
372,2018-08-17 04:00:00,NE,0.67,4.8,17.89,23.0,6.29,0.0,,,56.0,24.44,41.0,0.9,20.0,LYNO3,4092,-121.38869,42.01865
373,2018-08-17 05:00:00,W,1.03,4.9,17.39,19.28,8.97,0.0,,,270.0,23.89,55.0,0.0,18.22,LYNO3,4092,-121.38869,42.01865
374,2018-08-17 06:00:00,N,0.72,4.8,13.39,17.89,10.91,0.0,,,352.0,23.33,71.0,0.0,16.22,LYNO3,4092,-121.38869,42.01865
375,2018-08-17 07:00:00,N,0.45,4.7,12.78,14.11,9.51,0.0,,,8.0,22.78,77.0,0.0,13.5,LYNO3,4092,-121.38869,42.01865
376,2018-08-17 08:00:00,N,0.27,4.8,12.0,13.22,8.32,0.0,330.454,,351.0,22.22,74.0,0.0,12.89,LYNO3,4092,-121.38869,42.01865
377,2018-08-17 09:00:00,NE,0.49,4.7,10.89,12.0,7.46,0.0,,,40.0,21.67,77.0,0.01,11.39,LYNO3,4092,-121.38869,42.01865
378,2018-08-17 10:00:00,NNE,0.27,4.6,10.11,12.0,7.92,,,,27.0,21.11,80.0,0.02,11.28,LYNO3,4092,-121.38869,42.01865
379,2018-08-17 13:00:00,,,,,,,0.0,,,,,,,,LYNO3,4092,-121.38869,42.01865
380,2018-08-17 14:00:00,N,0.85,4.6,6.89,10.11,6.13,0.0,,,349.0,20.0,83.0,2.41,8.89,LYNO3,4092,-121.38869,42.01865
381,2018-08-17 15:00:00,NNW,0.18,4.6,6.89,10.5,4.55,0.0,,,332.0,19.44,77.0,34.12,8.39,LYNO3,4092,-121.38869,42.01865
382,2018-08-17 16:00:00,E,0.18,4.5,10.5,14.61,5.69,0.0,,,82.0,18.89,63.0,77.09,12.61,LYNO3,4092,-121.38869,42.01865
383,2018-08-17 17:00:00,NE,0.49,4.6,14.61,18.39,5.69,0.0,,,47.0,18.89,51.0,118.03,15.89,LYNO3,4092,-121.38869,42.01865
384,2018-08-17 18:00:00,NNW,0.67,4.6,18.39,20.89,6.43,0.0,,,344.0,18.89,43.0,155.92,19.39,LYNO3,4092,-121.38869,42.01865
385,2018-08-17 19:00:00,WSW,0.9,4.6,20.89,23.39,6.0,0.0,,,248.0,19.44,36.0,188.39,21.78,LYNO3,4092,-121.38869,42.01865
386,2018-08-17 20:00:00,SW,1.38,4.5,23.39,25.39,2.84,0.0,,,227.0,20.56,25.0,222.62,24.11,LYNO3,4092,-121.38869,42.01865
387,2018-08-17 21:00:00,SW,1.03,4.7,25.39,26.61,-1.08,0.0,,,229.0,21.67,17.0,266.26,25.78,LYNO3,4092,-121.38869,42.01865
388,2018-08-17 22:00:00,WNW,1.48,4.5,26.61,28.11,2.35,0.0,,26.52,300.0,22.78,20.0,425.5,27.22,LYNO3,4092,-121.38869,42.01865
389,2018-08-17 23:00:00,WNW,1.25,4.6,27.39,28.5,-0.97,0.0,,26.65,302.0,23.33,15.0,552.26,28.0,LYNO3,4092,-121.38869,42.01865
390,2018-08-18 00:00:00,WNW,2.19,4.8,28.22,28.5,-3.77,0.0,,26.7,283.0,24.44,12.0,473.34,28.22,LYNO3,4092,-121.38869,42.01865
391,2018-08-18 01:00:00,W,2.68,4.8,27.89,28.72,-3.55,0.0,,26.91,272.0,24.44,12.0,319.87,28.5,LYNO3,4092,-121.38869,42.01865
392,2018-08-18 02:00:00,N,1.16,4.8,22.11,27.89,6.88,0.0,,,1.0,24.44,31.0,155.57,25.22,LYNO3,4092,-121.38869,42.01865
393,2018-08-18 03:00:00,N,1.16,4.7,18.89,22.11,5.31,0.0,,,3.0,24.44,36.0,30.28,21.0,LYNO3,4092,-121.38869,42.01865
394,2018-08-18 04:00:00,N,1.74,4.7,17.11,20.22,3.52,0.0,,,8.0,23.89,36.0,0.25,19.0,LYNO3,4092,-121.38869,42.01865
395,2018-08-18 05:00:00,N,1.61,4.7,15.72,19.61,5.18,0.0,,,350.0,23.33,42.0,0.0,18.39,LYNO3,4092,-121.38869,42.01865
396,2018-08-18 06:00:00,ESE,0.98,4.6,10.5,15.72,6.03,0.0,,,120.0,22.78,60.0,0.0,13.72,LYNO3,4092,-121.38869,42.01865
397,2018-08-18 07:00:00,N,0.45,4.5,10.5,11.78,3.36,0.0,,,10.0,22.22,60.0,0.0,10.89,LYNO3,4092,-121.38869,42.01865
398,2018-08-18 08:00:00,N,0.67,4.5,9.22,10.72,4.25,0.0,330.454,,358.0,21.67,66.0,0.0,10.39,LYNO3,4092,-121.38869,42.01865
399,2018-08-18 09:00:00,NNE,0.58,4.4,7.11,9.22,3.08,0.0,,,29.0,21.11,69.0,0.0,8.5,LYNO3,4092,-121.38869,42.01865
400,2018-08-18 10:00:00,NNW,0.94,4.6,7.72,10.11,5.71,0.0,,,348.0,20.56,78.0,0.0,9.39,LYNO3,4092,-121.38869,42.01865
401,2018-08-18 11:00:00,N,0.63,4.5,6.28,8.11,4.2,0.0,,,3.0,20.0,81.0,0.0,7.28,LYNO3,4092,-121.38869,42.01865
402,2018-08-18 12:00:00,NNE,0.49,4.6,5.39,7.78,2.23,,,,27.0,19.44,75.0,0.0,6.39,LYNO3,4092,-121.38869,42.01865
403,2018-08-18 13:00:00,,,,,,,0.0,,,,,,,,LYNO3,4092,-121.38869,42.01865
404,2018-08-18 14:00:00,N,0.72,4.4,5.78,8.72,4.98,0.0,,,349.0,20.0,83.0,0.87,7.72,LYNO3,4092,-121.38869,42.01865
405,2018-08-18 15:00:00,NNW,0.31,4.6,6.11,10.11,2.54,0.0,,,339.0,18.33,73.0,27.37,7.11,LYNO3,4092,-121.38869,42.01865
406,2018-08-18 16:00:00,NNE,0.05,4.4,10.11,16.0,2.89,0.0,,,26.0,18.33,53.0,63.55,12.28,LYNO3,4092,-121.38869,42.01865
407,2018-08-18 17:00:00,SSW,0.4,4.2,16.0,19.0,4.61,0.0,,,212.0,18.33,43.0,99.17,17.39,LYNO3,4092,-121.38869,42.01865
408,2018-08-18 18:00:00,NW,0.72,4.3,19.0,21.72,3.82,0.0,,,326.0,18.33,35.0,133.05,19.78,LYNO3,4092,-121.38869,42.01865
409,2018-08-18 19:00:00,NW,0.9,4.4,21.72,24.28,5.04,0.0,,,318.0,18.89,32.0,143.87,22.61,LYNO3,4092,-121.38869,42.01865
410,2018-08-18 20:00:00,WSW,0.9,4.1,24.28,27.22,1.58,0.0,,,254.0,20.0,21.0,161.16,25.5,LYNO3,4092,-121.38869,42.01865
411,2018-08-18 21:00:00,W,0.9,4.4,27.22,28.89,1.44,0.0,,26.62,268.0,21.11,18.0,217.12,27.89,LYNO3,4092,-121.38869,42.01865
412,2018-08-18 22:00:00,N,1.16,4.6,28.89,30.39,-2.98,0.0,,27.44,4.0,22.22,12.0,388.57,29.22,LYNO3,4092,-121.38869,42.01865
413,2018-08-18 23:00:00,WSW,1.74,4.7,28.89,30.39,0.34,0.0,,27.84,251.0,23.33,15.0,585.17,29.61,LYNO3,4092,-121.38869,42.01865
414,2018-08-19 00:00:00,WNW,1.43,4.9,30.0,30.5,3.36,0.0,,28.36,302.0,24.44,18.0,490.89,30.22,LYNO3,4092,-121.38869,42.01865
415,2018-08-19 01:00:00,WNW,1.12,4.6,29.78,30.5,1.38,0.0,,27.99,292.0,24.44,16.0,272.55,29.8,LYNO3,4092,-121.38869,42.01865
416,2018-08-19 02:00:00,SW,1.03,4.6,27.39,29.78,1.78,0.0,,26.32,236.0,25.0,19.0,159.15,27.4,LYNO3,4092,-121.38869,42.01865
417,2018-08-19 03:00:00,NNW,0.4,4.6,22.11,27.39,4.14,0.0,,,347.0,25.0,31.0,23.75,22.1,LYNO3,4092,-121.38869,42.01865
418,2018-08-19 04:00:00,N,1.34,4.6,19.5,22.11,2.92,0.0,,,6.0,24.44,32.0,0.17,20.2,LYNO3,4092,-121.38869,42.01865
419,2018-08-19 05:00:00,N,1.52,4.4,18.61,20.22,1.94,0.0,,,3.0,23.89,33.0,0.0,18.6,LYNO3,4092,-121.38869,42.01865
420,2018-08-19 06:00:00,SW,0.8,4.7,16.5,18.61,1.68,0.0,,,235.0,23.33,37.0,0.0,16.5,LYNO3,4092,-121.38869,42.01865
421,2018-08-19 07:00:00,ESE,0.58,4.5,10.61,16.5,5.51,0.0,,,116.0,22.78,71.0,0.0,10.6,LYNO3,4092,-121.38869,42.01865
422,2018-08-19 08:00:00,N,0.58,4.7,10.0,11.28,4.1,0.0,330.454,,0.0,22.22,64.0,0.0,10.7,LYNO3,4092,-121.38869,42.01865
423,2018-08-19 09:00:00,N,0.9,4.6,10.39,12.0,2.94,0.0,,,350.0,21.67,57.0,0.0,11.22,LYNO3,4092,-121.38869,42.01865
424,2018-08-19 10:00:00,N,0.45,4.3,8.0,11.5,2.73,0.0,,,352.0,21.11,63.0,0.0,9.5,LYNO3,4092,-121.38869,42.01865
425,2018-08-19 11:00:00,N,0.76,4.5,8.22,10.5,0.85,0.0,,,351.0,20.56,57.0,0.0,9.0,LYNO3,4092,-121.38869,42.01865
426,2018-08-19 12:00:00,NNW,1.34,4.4,8.22,10.5,1.91,,,,344.0,20.0,61.0,0.0,9.11,LYNO3,4092,-121.38869,42.01865
427,2018-08-19 13:00:00,,,,,,,0.0,,,,,,,,LYNO3,4092,-121.38869,42.01865
428,2018-08-19 14:00:00,NNE,0.4,4.2,6.39,9.11,3.71,0.0,,,20.0,20.0,76.0,2.71,7.72,LYNO3,4092,-121.38869,42.01865
429,2018-08-19 15:00:00,N,0.45,4.3,6.78,11.39,3.31,0.0,,,6.0,18.89,72.0,31.57,8.11,LYNO3,4092,-121.38869,42.01865
430,2018-08-19 16:00:00,NW,0.4,4.5,11.39,16.22,1.76,0.0,,,321.0,18.89,46.0,65.82,13.22,LYNO3,4092,-121.38869,42.01865
431,2018-08-19 17:00:00,SW,0.63,4.3,16.22,19.0,3.48,0.0,,,222.0,18.33,40.0,119.34,17.28,LYNO3,4092,-121.38869,42.01865
432,2018-08-19 18:00:00,SW,1.03,4.5,19.0,21.39,3.82,0.0,,,231.0,18.89,35.0,173.03,19.78,LYNO3,4092,-121.38869,42.01865
