,date_time,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:10:00,37.78,UP686,6005,-120.21916,39.31760
1,2018-08-01 02:10:00,32.78,UP686,6005,-120.21916,39.31760
2,2018-08-01 03:15:00,26.11,UP686,6005,-120.21916,39.31760
3,2018-08-01 04:30:00,21.67,UP686,6005,-120.21916,39.31760
4,2018-08-01 06:00:00,20.0,UP686,6005,-120.21916,39.31760
5,2018-08-01 08:00:00,15.0,UP686,6005,-120.21916,39.31760
6,2018-08-01 10:00:00,12.78,UP686,6005,-120.21916,39.31760
7,2018-08-01 11:20:00,10.56,UP686,6005,-120.21916,39.31760
8,2018-08-01 11:45:00,10.0,UP686,6005,-120.21916,39.31760
9,2018-08-01 13:45:00,8.89,UP686,6005,-120.21916,39.31760
10,2018-08-01 15:05:00,12.22,UP686,6005,-120.21916,39.31760
11,2018-08-01 15:50:00,15.0,UP686,6005,-120.21916,39.31760
12,2018-08-01 17:50:00,26.11,UP686,6005,-120.21916,39.31760
13,2018-08-01 18:40:00,27.22,UP686,6005,-120.21916,39.31760
14,2018-08-01 19:45:00,28.33,UP686,6005,-120.21916,39.31760
15,2018-08-01 20:00:00,28.89,UP686,6005,-120.21916,39.31760
16,2018-08-01 21:35:00,31.11,UP686,6005,-120.21916,39.31760
17,2018-08-01 23:35:00,34.44,UP686,6005,-120.21916,39.31760
18,2018-08-02 00:15:00,36.67,UP686,6005,-120.21916,39.31760
19,2018-08-02 02:15:00,30.0,UP686,6005,-120.21916,39.31760
20,2018-08-02 03:20:00,22.78,UP686,6005,-120.21916,39.31760
21,2018-08-02 04:10:00,19.44,UP686,6005,-120.21916,39.31760
22,2018-08-02 05:25:00,16.67,UP686,6005,-120.21916,39.31760
23,2018-08-02 07:25:00,11.67,UP686,6005,-120.21916,39.31760
24,2018-08-02 09:25:00,8.33,UP686,6005,-120.21916,39.31760
25,2018-08-02 10:25:00,7.22,UP686,6005,-120.21916,39.31760
26,2018-08-02 11:25:00,6.11,UP686,6005,-120.21916,39.31760
27,2018-08-02 13:05:00,4.44,UP686,6005,-120.21916,39.31760
28,2018-08-02 15:05:00,8.33,UP686,6005,-120.21916,39.31760
29,2018-08-02 17:05:00,20.56,UP686,6005,-120.21916,39.31760
30,2018-08-02 17:35:00,23.89,UP686,6005,-120.21916,39.31760
31,2018-08-02 18:20:00,25.56,UP686,6005,-120.21916,39.31760
32,2018-08-02 19:20:00,27.22,UP686,6005,-120.21916,39.31760
33,2018-08-02 21:25:00,29.44,UP686,6005,-120.21916,39.31760
34,2018-08-02 22:00:00,29.44,UP686,6005,-120.21916,39.31760
35,2018-08-03 00:15:00,36.67,UP686,6005,-120.21916,39.31760
36,2018-08-03 02:15:00,28.33,UP686,6005,-120.21916,39.31760
37,2018-08-03 04:00:00,18.33,UP686,6005,-120.21916,39.31760
38,2018-08-03 05:55:00,12.22,UP686,6005,-120.21916,39.31760
39,2018-08-03 06:15:00,11.67,UP686,6005,-120.21916,39.31760
40,2018-08-03 08:15:00,6.67,UP686,6005,-120.21916,39.31760
41,2018-08-03 08:50:00,6.11,UP686,6005,-120.21916,39.31760
42,2018-08-03 10:50:00,3.33,UP686,6005,-120.21916,39.31760
43,2018-08-03 11:40:00,2.22,UP686,6005,-120.21916,39.31760
44,2018-08-03 13:40:00,1.67,UP686,6005,-120.21916,39.31760
45,2018-08-03 14:45:00,4.44,UP686,6005,-120.21916,39.31760
46,2018-08-03 16:45:00,16.11,UP686,6005,-120.21916,39.31760
47,2018-08-03 18:20:00,24.44,UP686,6005,-120.21916,39.31760
48,2018-08-03 20:20:00,27.22,UP686,6005,-120.21916,39.31760
49,2018-08-03 22:05:00,28.89,UP686,6005,-120.21916,39.31760
50,2018-08-04 00:10:00,30.0,UP686,6005,-120.21916,39.31760
51,2018-08-04 02:10:00,26.11,UP686,6005,-120.21916,39.31760
52,2018-08-04 02:50:00,20.56,UP686,6005,-120.21916,39.31760
53,2018-08-04 04:50:00,12.78,UP686,6005,-120.21916,39.31760
54,2018-08-04 06:20:00,10.0,UP686,6005,-120.21916,39.31760
55,2018-08-04 06:40:00,8.89,UP686,6005,-120.21916,39.31760
56,2018-08-04 08:40:00,6.11,UP686,6005,-120.21916,39.31760
57,2018-08-04 10:40:00,3.89,UP686,6005,-120.21916,39.31760
58,2018-08-04 11:05:00,2.78,UP686,6005,-120.21916,39.31760
59,2018-08-04 11:40:00,2.22,UP686,6005,-120.21916,39.31760
60,2018-08-04 12:00:00,2.78,UP686,6005,-120.21916,39.31760
61,2018-08-04 13:40:00,2.22,UP686,6005,-120.21916,39.31760
62,2018-08-04 15:40:00,9.44,UP686,6005,-120.21916,39.31760
63,2018-08-04 17:40:00,21.11,UP686,6005,-120.21916,39.31760
