,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,pressure_set_1,precip_accum_one_hour_set_1,altimeter_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
155,2018-08-07 11:00:00,0.29,NNE,1.26,-2.09,102483.0,0.0,126280.06,,17.0,50.0,0.0,125893.42,7.79,DLCC1,5662,-120.48306,40.11917
156,2018-08-07 12:00:00,0.23,NNE,1.06,-2.18,102483.0,0.0,126280.06,,30.0,52.0,0.0,125955.05,7.11,DLCC1,5662,-120.48306,40.11917
157,2018-08-07 13:00:00,0.23,NE,1.29,-1.8,102484.0,0.0,126281.29,,37.0,56.0,0.0,126018.21,6.43,DLCC1,5662,-120.48306,40.11917
158,2018-08-07 14:00:00,0.19,NNE,0.88,-1.81,102484.0,0.0,126281.29,,28.0,59.0,27.0,126088.76,5.66,DLCC1,5662,-120.48306,40.11917
159,2018-08-07 15:00:00,0.34,ENE,1.0,0.13,102484.0,0.0,126281.29,,62.0,57.0,160.0,125854.83,8.23,DLCC1,5662,-120.48306,40.11917
160,2018-08-07 16:00:00,0.63,ENE,1.45,1.85,102484.0,0.0,126281.29,,58.0,48.0,353.0,125461.47,12.67,DLCC1,5662,-120.48306,40.11917
161,2018-08-07 17:00:00,0.68,ENE,2.07,3.82,102483.0,0.0,126280.06,,75.0,34.0,544.0,124818.4,20.25,DLCC1,5662,-120.48306,40.11917
162,2018-08-07 18:00:00,2.16,ENE,3.57,-0.31,102482.0,0.0,126278.83,,70.0,18.0,714.0,124371.38,25.78,DLCC1,5662,-120.48306,40.11917
163,2018-08-07 19:00:00,2.83,NE,4.66,-2.52,102481.0,0.0,126277.59,26.36,48.0,14.0,845.0,124257.02,27.22,DLCC1,5662,-120.48306,40.11917
164,2018-08-07 20:00:00,2.69,NE,4.53,-2.09,102479.0,0.0,126275.13,27.36,56.0,13.0,919.0,124116.2,29.0,DLCC1,5662,-120.48306,40.11917
165,2018-08-07 21:00:00,3.19,NE,5.03,-1.2,102478.0,0.0,126273.9,28.22,51.0,13.0,918.0,124029.53,30.11,DLCC1,5662,-120.48306,40.11917
166,2018-08-07 22:00:00,2.67,E,4.7,-1.35,102477.0,0.0,126272.66,29.05,80.0,12.0,871.0,123939.03,31.28,DLCC1,5662,-120.48306,40.11917
167,2018-08-07 23:00:00,2.2,E,5.75,-1.42,102476.0,0.0,126271.43,30.08,91.0,11.0,767.0,123832.69,32.67,DLCC1,5662,-120.48306,40.11917
168,2018-08-08 00:00:00,3.05,ENE,4.65,-2.91,102475.0,0.0,126270.2,29.73,77.0,10.0,604.0,123852.64,32.39,DLCC1,5662,-120.48306,40.11917
169,2018-08-08 01:00:00,2.65,NNE,4.42,-3.77,102474.0,0.0,126268.97,28.85,24.0,10.0,411.0,123935.51,31.28,DLCC1,5662,-120.48306,40.11917
170,2018-08-08 02:00:00,1.75,N,3.07,-5.75,102475.0,0.0,126270.2,28.16,6.0,9.0,207.0,123996.24,30.5,DLCC1,5662,-120.48306,40.11917
171,2018-08-08 03:00:00,0.72,NW,1.34,-4.56,102476.0,0.0,126271.43,26.31,304.0,12.0,33.0,124251.05,27.22,DLCC1,5662,-120.48306,40.11917
172,2018-08-08 04:00:00,0.27,W,0.83,0.02,102477.0,0.0,126272.66,,277.0,20.0,1.0,124471.74,24.44,DLCC1,5662,-120.48306,40.11917
173,2018-08-08 05:00:00,0.07,SSE,0.64,-0.48,102479.0,0.0,126275.13,,165.0,25.0,0.0,124814.62,20.24,DLCC1,5662,-120.48306,40.11917
174,2018-08-08 06:00:00,0.12,NNE,0.76,0.25,102480.0,0.0,126276.36,,14.0,32.0,0.0,125071.35,17.17,DLCC1,5662,-120.48306,40.11917
175,2018-08-08 07:00:00,0.58,N,1.34,1.15,102480.0,0.0,126276.36,,359.0,36.0,0.0,125141.4,16.34,DLCC1,5662,-120.48306,40.11917
176,2018-08-08 08:00:00,0.47,NE,1.36,0.69,102480.0,0.0,126276.36,,41.0,38.0,0.0,125256.37,14.99,DLCC1,5662,-120.48306,40.11917
177,2018-08-08 09:00:00,0.19,N,0.79,0.8,102479.0,0.0,126275.13,,358.0,45.0,0.0,125469.35,12.51,DLCC1,5662,-120.48306,40.11917
178,2018-08-08 10:00:00,0.11,NNE,0.93,1.27,102479.0,0.0,126275.13,,21.0,49.0,0.0,125537.53,11.73,DLCC1,5662,-120.48306,40.11917
179,2018-08-08 11:00:00,0.22,NE,1.13,1.45,102480.0,0.0,126276.36,,35.0,53.0,0.0,125626.78,10.73,DLCC1,5662,-120.48306,40.11917
180,2018-08-08 12:00:00,0.14,NNE,0.83,1.77,102481.0,0.0,126277.59,,32.0,60.0,0.0,125763.1,9.21,DLCC1,5662,-120.48306,40.11917
181,2018-08-08 13:00:00,0.09,NNE,0.78,2.0,102482.0,0.0,126278.83,,20.0,66.0,0.0,125870.29,8.03,DLCC1,5662,-120.48306,40.11917
182,2018-08-08 14:00:00,0.21,NNE,0.94,2.49,102482.0,0.0,126278.83,,28.0,69.0,32.0,125882.89,7.89,DLCC1,5662,-120.48306,40.11917
183,2018-08-08 15:00:00,0.19,ENE,0.88,2.76,102484.0,0.0,126281.29,,64.0,62.0,178.0,125716.75,9.77,DLCC1,5662,-120.48306,40.11917
184,2018-08-08 16:00:00,0.39,ENE,0.88,4.31,102484.0,0.0,126281.29,,66.0,52.0,378.0,125337.44,14.1,DLCC1,5662,-120.48306,40.11917
185,2018-08-08 17:00:00,0.48,ESE,1.47,5.24,102484.0,0.0,126281.29,,103.0,36.0,568.0,124763.69,20.93,DLCC1,5662,-120.48306,40.11917
186,2018-08-08 18:00:00,1.18,WSW,2.85,3.78,102484.0,0.0,126281.29,,250.0,24.0,729.0,124364.87,25.89,DLCC1,5662,-120.48306,40.11917
187,2018-08-08 19:00:00,1.96,WNW,4.24,2.1,102483.0,0.0,126280.06,26.57,298.0,19.0,847.0,124215.48,27.78,DLCC1,5662,-120.48306,40.11917
188,2018-08-08 20:00:00,1.88,NW,4.15,3.11,102483.0,0.0,126280.06,27.44,313.0,19.0,908.0,124120.75,29.0,DLCC1,5662,-120.48306,40.11917
189,2018-08-08 21:00:00,2.0,WSW,4.14,2.47,102483.0,0.0,126280.06,28.25,238.0,17.0,913.0,124035.38,30.11,DLCC1,5662,-120.48306,40.11917
190,2018-08-08 22:00:00,1.66,WSW,3.52,3.11,102482.0,0.0,126278.83,28.89,251.0,17.0,854.0,123974.51,30.89,DLCC1,5662,-120.48306,40.11917
191,2018-08-08 23:00:00,1.84,W,4.12,1.69,102481.0,0.0,126277.59,29.18,272.0,15.0,729.0,123943.7,31.28,DLCC1,5662,-120.48306,40.11917
192,2018-08-09 00:00:00,1.76,WSW,3.55,1.01,102481.0,0.0,126277.59,29.44,240.0,14.0,582.0,123918.69,31.61,DLCC1,5662,-120.48306,40.11917
193,2018-08-09 01:00:00,1.67,W,3.47,2.04,102481.0,0.0,126277.59,28.64,262.0,16.0,398.0,123994.73,30.61,DLCC1,5662,-120.48306,40.11917
194,2018-08-09 02:00:00,1.39,WNW,2.71,0.82,102482.0,0.0,126278.83,27.47,284.0,16.0,205.0,124111.19,29.11,DLCC1,5662,-120.48306,40.11917
195,2018-08-09 03:00:00,0.73,WSW,1.86,0.65,102483.0,0.0,126280.06,26.16,248.0,18.0,33.0,124281.22,26.94,DLCC1,5662,-120.48306,40.11917
196,2018-08-09 04:00:00,0.43,W,1.38,0.91,102484.0,0.0,126281.29,,261.0,22.0,1.0,124520.17,23.94,DLCC1,5662,-120.48306,40.11917
197,2018-08-09 05:00:00,0.22,W,1.41,1.84,102486.0,0.0,126283.75,,264.0,28.0,0.0,124751.63,21.11,DLCC1,5662,-120.48306,40.11917
198,2018-08-09 06:00:00,0.14,ENE,1.18,1.97,102486.0,0.0,126283.75,,75.0,33.0,0.0,124956.31,18.63,DLCC1,5662,-120.48306,40.11917
199,2018-08-09 07:00:00,0.09,WSW,1.02,2.28,102487.0,0.0,126284.99,,237.0,39.0,0.0,125149.03,16.35,DLCC1,5662,-120.48306,40.11917
200,2018-08-09 08:00:00,0.01,NNE,0.01,2.62,102486.0,0.0,126283.75,,19.0,46.0,0.0,125334.84,14.16,DLCC1,5662,-120.48306,40.11917
201,2018-08-09 09:00:00,0.09,NNW,0.66,2.03,102487.0,0.0,126284.99,,340.0,50.0,0.0,125502.64,12.24,DLCC1,5662,-120.48306,40.11917
202,2018-08-09 10:00:00,0.58,NNE,1.87,2.08,102487.0,0.0,126284.99,,17.0,53.0,0.0,125575.38,11.41,DLCC1,5662,-120.48306,40.11917
203,2018-08-09 11:00:00,0.27,NNE,2.13,1.21,102487.0,0.0,126284.99,,21.0,54.0,0.0,125683.2,10.19,DLCC1,5662,-120.48306,40.11917
204,2018-08-09 12:00:00,0.21,NNE,0.91,1.19,102487.0,0.0,126284.99,,23.0,57.0,0.0,125757.09,9.36,DLCC1,5662,-120.48306,40.11917
205,2018-08-09 13:00:00,0.44,NNE,1.92,0.67,102487.0,0.0,126284.99,,33.0,59.0,0.0,125853.08,8.29,DLCC1,5662,-120.48306,40.11917
206,2018-08-09 14:00:00,0.07,NE,0.51,0.19,102488.0,0.0,126286.22,,50.0,63.0,33.0,125987.45,6.82,DLCC1,5662,-120.48306,40.11917
207,2018-08-09 15:00:00,0.29,ENE,1.11,1.37,102489.0,0.0,126287.45,,63.0,58.0,179.0,125765.79,9.29,DLCC1,5662,-120.48306,40.11917
208,2018-08-09 16:00:00,0.32,E,1.11,2.26,102488.0,0.0,126286.22,,81.0,46.0,383.0,125370.94,13.77,DLCC1,5662,-120.48306,40.11917
209,2018-08-09 17:00:00,0.22,SE,0.82,3.38,102487.0,0.0,126284.99,,124.0,32.0,573.0,124784.69,20.72,DLCC1,5662,-120.48306,40.11917
210,2018-08-09 18:00:00,0.78,WSW,2.26,-1.04,102487.0,0.0,126284.99,25.99,241.0,16.0,740.0,124294.79,26.83,DLCC1,5662,-120.48306,40.11917
211,2018-08-09 19:00:00,1.01,W,2.96,-5.11,102485.0,0.0,126282.52,27.53,271.0,10.0,859.0,124080.41,29.56,DLCC1,5662,-120.48306,40.11917
212,2018-08-09 20:00:00,1.29,S,2.63,-4.68,102484.0,0.0,126281.29,29.23,171.0,9.0,924.0,123901.37,31.89,DLCC1,5662,-120.48306,40.11917
213,2018-08-09 21:00:00,1.89,S,5.23,-3.53,102483.0,0.0,126280.06,30.43,177.0,9.0,929.0,123787.18,33.39,DLCC1,5662,-120.48306,40.11917
214,2018-08-09 22:00:00,1.72,SE,3.48,-2.68,102482.0,0.0,126278.83,31.34,130.0,9.0,873.0,123703.13,34.5,DLCC1,5662,-120.48306,40.11917
215,2018-08-09 23:00:00,2.15,SW,4.95,-1.32,102481.0,0.0,126277.59,31.44,219.0,10.0,768.0,123706.32,34.44,DLCC1,5662,-120.48306,40.11917
216,2018-08-10 00:00:00,2.53,SSW,4.85,0.71,102481.0,0.0,126277.59,31.26,213.0,12.0,616.0,123747.18,33.89,DLCC1,5662,-120.48306,40.11917
217,2018-08-10 01:00:00,2.03,WSW,4.49,1.9,102482.0,0.0,126278.83,30.4,248.0,14.0,400.0,123836.0,32.72,DLCC1,5662,-120.48306,40.11917
218,2018-08-10 02:00:00,1.89,SW,3.3,2.36,102483.0,0.0,126280.06,28.96,228.0,16.0,197.0,123967.39,31.0,DLCC1,5662,-120.48306,40.11917
219,2018-08-10 03:00:00,1.0,SW,2.59,2.7,102484.0,0.0,126281.29,27.07,231.0,19.0,36.0,124160.69,28.5,DLCC1,5662,-120.48306,40.11917
220,2018-08-10 04:00:00,0.27,WSW,1.24,1.99,102486.0,0.0,126283.75,,239.0,22.0,1.0,124420.47,25.22,DLCC1,5662,-120.48306,40.11917
221,2018-08-10 05:00:00,0.31,WSW,1.09,1.65,102487.0,0.0,126284.99,,243.0,25.0,0.0,124621.95,22.72,DLCC1,5662,-120.48306,40.11917
222,2018-08-10 06:00:00,0.14,W,0.68,1.39,102487.0,0.0,126284.99,,272.0,29.0,0.0,124841.55,20.03,DLCC1,5662,-120.48306,40.11917
223,2018-08-10 07:00:00,0.59,SW,1.72,1.56,102488.0,0.0,126286.22,,223.0,33.0,0.0,124997.15,18.17,DLCC1,5662,-120.48306,40.11917
224,2018-08-10 08:00:00,0.03,NW,0.65,0.82,102489.0,0.0,126287.45,,322.0,39.0,0.0,125289.64,14.73,DLCC1,5662,-120.48306,40.11917
225,2018-08-10 09:00:00,0.02,W,0.35,0.54,102488.0,0.0,126286.22,,276.0,43.0,0.0,125444.69,12.92,DLCC1,5662,-120.48306,40.11917
226,2018-08-10 10:00:00,0.03,NNE,0.49,0.58,102488.0,0.0,126286.22,,30.0,49.0,0.0,125614.57,10.98,DLCC1,5662,-120.48306,40.11917
227,2018-08-10 11:00:00,0.07,NW,0.49,1.13,102488.0,0.0,126286.22,,316.0,52.0,0.0,125641.91,10.67,DLCC1,5662,-120.48306,40.11917
228,2018-08-10 12:00:00,0.01,ENE,0.01,1.33,102489.0,0.0,126287.45,,59.0,57.0,0.0,125746.15,9.51,DLCC1,5662,-120.48306,40.11917
229,2018-08-10 13:00:00,0.02,W,0.29,1.11,102489.0,0.0,126287.45,,279.0,60.0,0.0,125835.71,8.51,DLCC1,5662,-120.48306,40.11917
230,2018-08-10 14:00:00,0.04,NNE,0.4,0.7,102490.0,0.0,126288.68,,20.0,59.0,15.0,125853.16,8.33,DLCC1,5662,-120.48306,40.11917
231,2018-08-10 15:00:00,0.4,NE,1.01,2.53,102491.0,0.0,126289.91,,34.0,56.0,131.0,125611.07,11.06,DLCC1,5662,-120.48306,40.11917
232,2018-08-10 16:00:00,0.35,ENE,0.92,3.5,102491.0,0.0,126289.91,,66.0,50.0,353.0,125369.34,13.83,DLCC1,5662,-120.48306,40.11917
233,2018-08-10 17:00:00,0.51,ESE,1.98,2.85,102490.0,0.0,126288.68,,116.0,31.0,546.0,124795.76,20.63,DLCC1,5662,-120.48306,40.11917
234,2018-08-10 18:00:00,1.05,SW,3.0,-2.76,102490.0,0.0,126288.68,,231.0,15.0,732.0,124381.21,25.78,DLCC1,5662,-120.48306,40.11917
235,2018-08-10 19:00:00,1.62,WSW,4.12,-5.17,102489.0,0.0,126287.45,26.39,255.0,11.0,855.0,124214.53,27.89,DLCC1,5662,-120.48306,40.11917
236,2018-08-10 20:00:00,1.9,W,3.84,-7.84,102488.0,0.0,126286.22,27.5,262.0,8.0,933.0,124071.83,29.72,DLCC1,5662,-120.48306,40.11917
237,2018-08-10 21:00:00,2.43,SW,5.33,-7.09,102488.0,0.0,126286.22,28.24,225.0,8.0,948.0,123995.22,30.72,DLCC1,5662,-120.48306,40.11917
238,2018-08-10 22:00:00,2.36,SW,5.6,-6.79,102487.0,0.0,126284.99,28.54,232.0,8.0,896.0,123964.27,31.11,DLCC1,5662,-120.48306,40.11917
239,2018-08-10 23:00:00,2.39,SW,5.09,-6.33,102486.0,0.0,126283.75,29.01,232.0,8.0,781.0,123916.72,31.72,DLCC1,5662,-120.48306,40.11917
240,2018-08-11 00:00:00,2.9,SW,5.08,-5.15,102485.0,0.0,126282.52,28.76,220.0,9.0,620.0,123948.87,31.28,DLCC1,5662,-120.48306,40.11917
241,2018-08-11 01:00:00,2.37,SW,4.53,-2.87,102485.0,0.0,126282.52,28.59,222.0,11.0,421.0,123983.04,30.83,DLCC1,5662,-120.48306,40.11917
242,2018-08-11 02:00:00,1.74,WSW,3.78,-2.41,102485.0,0.0,126282.52,27.99,240.0,12.0,221.0,124051.1,29.94,DLCC1,5662,-120.48306,40.11917
243,2018-08-11 03:00:00,1.08,SSW,2.51,0.51,102486.0,0.0,126283.75,26.49,207.0,17.0,23.0,124223.88,27.72,DLCC1,5662,-120.48306,40.11917
244,2018-08-11 04:00:00,0.15,W,0.49,1.53,102487.0,0.0,126284.99,,272.0,23.0,1.0,124523.78,23.94,DLCC1,5662,-120.48306,40.11917
245,2018-08-11 05:00:00,0.33,WNW,0.93,1.67,102487.0,0.0,126284.99,,299.0,27.0,0.0,124721.0,21.5,DLCC1,5662,-120.48306,40.11917
246,2018-08-11 06:00:00,0.28,WSW,1.58,1.03,102487.0,0.0,126284.99,,256.0,29.0,0.0,124875.42,19.62,DLCC1,5662,-120.48306,40.11917
247,2018-08-11 07:00:00,0.09,NW,0.84,1.24,102488.0,0.0,126286.22,,311.0,36.0,0.0,125142.69,16.44,DLCC1,5662,-120.48306,40.11917
248,2018-08-11 08:00:00,0.01,NNE,0.13,1.58,102487.0,0.0,126284.99,,29.0,42.0,0.0,125313.76,14.42,DLCC1,5662,-120.48306,40.11917
249,2018-08-11 09:00:00,0.02,N,0.24,0.58,102486.0,0.0,126283.75,,6.0,42.0,0.0,125407.53,13.32,DLCC1,5662,-120.48306,40.11917
250,2018-08-11 10:00:00,0.01,N,0.18,-0.43,102486.0,0.0,126283.75,,11.0,42.0,0.0,125504.18,12.21,DLCC1,5662,-120.48306,40.11917
251,2018-08-11 11:00:00,0.27,N,1.02,-0.94,102486.0,0.0,126283.75,,358.0,43.0,0.0,125584.89,11.29,DLCC1,5662,-120.48306,40.11917
252,2018-08-11 12:00:00,0.15,NE,0.82,-1.24,102486.0,0.0,126283.75,,38.0,45.0,0.0,125674.13,10.28,DLCC1,5662,-120.48306,40.11917
253,2018-08-11 13:00:00,0.13,NNE,0.94,-1.11,102486.0,0.0,126283.75,,25.0,50.0,0.0,125801.63,8.85,DLCC1,5662,-120.48306,40.11917
254,2018-08-11 14:00:00,0.27,N,1.11,-1.29,102487.0,0.0,126284.99,,1.0,51.0,24.0,125846.89,8.36,DLCC1,5662,-120.48306,40.11917
255,2018-08-11 15:00:00,0.41,NE,1.38,-1.36,102488.0,0.0,126286.22,,43.0,46.0,166.0,125717.46,9.82,DLCC1,5662,-120.48306,40.11917
256,2018-08-11 16:00:00,0.35,E,0.95,0.14,102487.0,0.0,126284.99,,93.0,39.0,364.0,125352.58,13.97,DLCC1,5662,-120.48306,40.11917
257,2018-08-11 17:00:00,0.85,S,2.59,0.4,102486.0,0.0,126283.75,,173.0,23.0,563.0,124629.7,22.61,DLCC1,5662,-120.48306,40.11917
258,2018-08-11 18:00:00,1.41,SW,4.52,-1.86,102486.0,0.0,126283.75,26.03,232.0,15.0,724.0,124288.91,26.89,DLCC1,5662,-120.48306,40.11917
259,2018-08-11 19:00:00,2.08,SW,4.56,-5.76,102486.0,0.0,126283.75,26.91,234.0,10.0,847.0,124146.48,28.72,DLCC1,5662,-120.48306,40.11917
260,2018-08-11 20:00:00,2.57,SW,4.41,-4.17,102485.0,0.0,126282.52,27.32,224.0,11.0,899.0,124110.43,29.17,DLCC1,5662,-120.48306,40.11917
261,2018-08-11 21:00:00,2.5,SW,5.09,-3.69,102484.0,0.0,126281.29,27.78,231.0,11.0,906.0,124062.23,29.78,DLCC1,5662,-120.48306,40.11917
262,2018-08-11 22:00:00,2.77,SW,4.52,-3.21,102483.0,0.0,126280.06,28.25,225.0,11.0,855.0,124014.24,30.39,DLCC1,5662,-120.48306,40.11917
263,2018-08-11 23:00:00,2.64,WSW,5.3,-1.11,102482.0,0.0,126278.83,28.3,237.0,13.0,737.0,124025.94,30.22,DLCC1,5662,-120.48306,40.11917
264,2018-08-12 00:00:00,2.99,SW,4.9,0.87,102481.0,0.0,126277.59,27.51,218.0,16.0,387.0,124105.34,29.17,DLCC1,5662,-120.48306,40.11917
265,2018-08-12 01:00:00,3.81,SSW,6.07,1.8,102481.0,0.0,126277.59,26.93,210.0,18.0,393.0,124170.29,28.33,DLCC1,5662,-120.48306,40.11917
266,2018-08-12 02:00:00,2.77,SSW,5.0,1.21,102480.0,0.0,126276.36,26.43,205.0,18.0,195.0,124225.15,27.61,DLCC1,5662,-120.48306,40.11917
267,2018-08-12 03:00:00,1.72,SW,3.38,-0.12,102481.0,0.0,126277.59,,217.0,18.0,29.0,124352.78,26.0,DLCC1,5662,-120.48306,40.11917
268,2018-08-12 04:00:00,0.78,SW,2.08,-0.01,102483.0,0.0,126280.06,,220.0,21.0,1.0,124545.48,23.61,DLCC1,5662,-120.48306,40.11917
269,2018-08-12 05:00:00,0.24,WNW,0.79,0.04,102484.0,0.0,126281.29,,283.0,26.0,0.0,124822.32,20.22,DLCC1,5662,-120.48306,40.11917
270,2018-08-12 06:00:00,0.32,WSW,1.38,-0.62,102483.0,0.0,126280.06,,244.0,26.0,0.0,124884.71,19.45,DLCC1,5662,-120.48306,40.11917
271,2018-08-12 07:00:00,0.16,SSW,0.78,-0.65,102484.0,0.0,126281.29,,193.0,31.0,0.0,125121.0,16.64,DLCC1,5662,-120.48306,40.11917
272,2018-08-12 08:00:00,0.15,SSW,0.94,-1.33,102483.0,0.0,126280.06,,201.0,34.0,0.0,125307.31,14.44,DLCC1,5662,-120.48306,40.11917
273,2018-08-12 09:00:00,0.16,N,0.88,-0.72,102483.0,0.0,126280.06,,10.0,41.0,0.0,125496.16,12.26,DLCC1,5662,-120.48306,40.11917
274,2018-08-12 10:00:00,0.07,NNW,0.61,-1.14,102483.0,0.0,126280.06,,343.0,45.0,0.0,125660.7,10.39,DLCC1,5662,-120.48306,40.11917
275,2018-08-12 11:00:00,0.22,N,0.88,-0.66,102483.0,0.0,126280.06,,0.0,45.0,0.0,125614.69,10.91,DLCC1,5662,-120.48306,40.11917
276,2018-08-12 12:00:00,0.25,NNE,0.92,-1.37,102483.0,0.0,126280.06,,22.0,46.0,0.0,125712.21,9.81,DLCC1,5662,-120.48306,40.11917
277,2018-08-12 13:00:00,0.23,NNE,1.23,-1.45,102484.0,0.0,126281.29,,27.0,48.0,0.0,125778.59,9.08,DLCC1,5662,-120.48306,40.11917
278,2018-08-12 14:00:00,0.53,NNE,1.62,-1.52,102484.0,0.0,126281.29,,20.0,49.0,26.0,125812.66,8.7,DLCC1,5662,-120.48306,40.11917
279,2018-08-12 15:00:00,0.44,NE,1.08,-0.51,102484.0,0.0,126281.29,,56.0,46.0,176.0,125630.03,10.75,DLCC1,5662,-120.48306,40.11917
280,2018-08-12 16:00:00,0.32,E,0.84,-0.09,102484.0,0.0,126281.29,,93.0,37.0,372.0,125300.74,14.53,DLCC1,5662,-120.48306,40.11917
281,2018-08-12 17:00:00,0.29,SE,1.24,0.52,102483.0,0.0,126280.06,,134.0,24.0,567.0,124670.63,22.06,DLCC1,5662,-120.48306,40.11917
282,2018-08-12 18:00:00,1.67,S,3.58,-3.68,102482.0,0.0,126278.83,26.1,181.0,13.0,732.0,124275.51,27.0,DLCC1,5662,-120.48306,40.11917
283,2018-08-12 19:00:00,2.61,SSW,5.68,-2.53,102482.0,0.0,126278.83,26.94,199.0,13.0,849.0,124163.2,28.44,DLCC1,5662,-120.48306,40.11917
284,2018-08-12 20:00:00,3.18,SW,5.75,-1.09,102481.0,0.0,126277.59,27.37,216.0,14.0,915.0,124118.57,29.0,DLCC1,5662,-120.48306,40.11917
285,2018-08-12 21:00:00,3.49,SSW,5.97,-0.64,102480.0,0.0,126276.36,27.79,210.0,14.0,921.0,124074.16,29.56,DLCC1,5662,-120.48306,40.11917
286,2018-08-12 22:00:00,3.51,SSW,5.58,-1.38,102479.0,0.0,126275.13,28.04,207.0,13.0,863.0,124047.63,29.89,DLCC1,5662,-120.48306,40.11917
287,2018-08-12 23:00:00,2.89,SW,5.66,-1.24,102478.0,0.0,126273.9,28.18,231.0,13.0,768.0,124033.37,30.06,DLCC1,5662,-120.48306,40.11917
288,2018-08-13 00:00:00,3.35,SW,5.95,-1.74,102477.0,0.0,126272.66,27.7,215.0,13.0,613.0,124079.82,29.44,DLCC1,5662,-120.48306,40.11917
289,2018-08-13 01:00:00,4.13,SSW,6.89,-1.27,102477.0,0.0,126272.66,27.2,198.0,14.0,436.0,124130.74,28.78,DLCC1,5662,-120.48306,40.11917
290,2018-08-13 02:00:00,3.78,SSW,6.73,-1.46,102478.0,0.0,126273.9,26.58,204.0,15.0,202.0,124240.04,27.39,DLCC1,5662,-120.48306,40.11917
291,2018-08-13 03:00:00,2.16,SW,4.01,-2.18,102479.0,0.0,126275.13,,222.0,16.0,20.0,124394.74,25.44,DLCC1,5662,-120.48306,40.11917
292,2018-08-13 04:00:00,1.11,SSW,2.08,-1.78,102480.0,0.0,126276.36,,212.0,19.0,1.0,124582.15,23.11,DLCC1,5662,-120.48306,40.11917
293,2018-08-13 05:00:00,0.44,WNW,1.15,-2.27,102482.0,0.0,126278.83,,299.0,22.0,0.0,124824.12,20.17,DLCC1,5662,-120.48306,40.11917
294,2018-08-13 06:00:00,0.66,W,2.41,-3.2,102482.0,0.0,126278.83,,276.0,21.0,0.0,124853.85,19.81,DLCC1,5662,-120.48306,40.11917
295,2018-08-13 07:00:00,0.5,WSW,1.91,-3.23,102483.0,0.0,126280.06,,246.0,25.0,0.0,125086.99,17.03,DLCC1,5662,-120.48306,40.11917
296,2018-08-13 08:00:00,1.11,SSW,2.09,-3.51,102483.0,0.0,126280.06,,212.0,27.0,0.0,125215.84,15.51,DLCC1,5662,-120.48306,40.11917
297,2018-08-13 09:00:00,0.32,S,2.0,-3.3,102482.0,0.0,126278.83,,170.0,32.0,0.0,125418.44,13.14,DLCC1,5662,-120.48306,40.11917
298,2018-08-13 10:00:00,0.02,NE,0.52,-2.75,102481.0,0.0,126277.59,,44.0,39.0,0.0,125625.59,10.76,DLCC1,5662,-120.48306,40.11917
299,2018-08-13 11:00:00,0.01,NNW,0.01,-2.37,102482.0,0.0,126278.83,,341.0,44.0,0.0,125749.37,9.38,DLCC1,5662,-120.48306,40.11917
300,2018-08-13 12:00:00,0.32,N,1.48,-2.16,102482.0,0.0,126278.83,,355.0,46.0,0.0,125787.82,8.95,DLCC1,5662,-120.48306,40.11917
301,2018-08-13 13:00:00,0.15,NNE,0.96,-2.58,102482.0,0.0,126278.83,,17.0,46.0,0.0,125829.12,8.49,DLCC1,5662,-120.48306,40.11917
302,2018-08-13 14:00:00,0.3,NNE,1.3,-3.03,102483.0,0.0,126280.06,,32.0,47.0,26.0,125903.42,7.68,DLCC1,5662,-120.48306,40.11917
303,2018-08-13 15:00:00,0.32,ENE,1.0,-1.57,102483.0,0.0,126280.06,,73.0,45.0,183.0,125702.44,9.92,DLCC1,5662,-120.48306,40.11917
304,2018-08-13 16:00:00,0.35,E,0.85,-1.48,102483.0,0.0,126280.06,,79.0,33.0,386.0,125282.43,14.73,DLCC1,5662,-120.48306,40.11917
305,2018-08-13 17:00:00,0.63,S,2.04,-2.74,102482.0,0.0,126278.83,,182.0,18.0,576.0,124607.22,22.83,DLCC1,5662,-120.48306,40.11917
306,2018-08-13 18:00:00,1.32,W,2.65,-4.61,102482.0,0.0,126278.83,,266.0,13.0,737.0,124367.63,25.83,DLCC1,5662,-120.48306,40.11917
307,2018-08-13 19:00:00,1.95,SW,3.68,-4.39,102481.0,0.0,126277.59,26.55,225.0,12.0,853.0,124239.9,27.44,DLCC1,5662,-120.48306,40.11917
308,2018-08-13 20:00:00,2.17,SW,4.3,-2.35,102480.0,0.0,126276.36,27.11,224.0,13.0,921.0,124142.94,28.67,DLCC1,5662,-120.48306,40.11917
309,2018-08-13 21:00:00,3.29,SW,5.53,-2.13,102480.0,0.0,126276.36,27.32,216.0,13.0,924.0,124122.04,28.94,DLCC1,5662,-120.48306,40.11917
310,2018-08-13 22:00:00,3.27,SSW,5.81,-1.91,102479.0,0.0,126275.13,27.53,210.0,13.0,879.0,124099.21,29.22,DLCC1,5662,-120.48306,40.11917
311,2018-08-13 23:00:00,2.75,SW,5.27,-1.78,102478.0,0.0,126273.9,27.66,224.0,13.0,769.0,124084.88,29.39,DLCC1,5662,-120.48306,40.11917
