,date_time,precip_accum_set_1,snow_depth_set_1,air_temp_set_1,snow_water_equiv_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,688.34,,27.2,,ICKC1,6435,-120.28226,39.49001
1,2018-08-01 01:00:00,688.34,,26.7,,ICKC1,6435,-120.28226,39.49001
2,2018-08-01 02:00:00,690.88,,24.8,,ICKC1,6435,-120.28226,39.49001
3,2018-08-01 03:00:00,690.88,,22.6,,ICKC1,6435,-120.28226,39.49001
4,2018-08-01 04:00:00,693.42,,18.3,,ICKC1,6435,-120.28226,39.49001
5,2018-08-01 05:00:00,693.42,,16.5,,ICKC1,6435,-120.28226,39.49001
6,2018-08-01 06:00:00,695.96,,14.9,,ICKC1,6435,-120.28226,39.49001
7,2018-08-01 07:00:00,695.96,,14.3,,ICKC1,6435,-120.28226,39.49001
8,2018-08-01 08:00:00,698.5,,12.6,,ICKC1,6435,-120.28226,39.49001
9,2018-08-01 09:00:00,698.5,,11.8,,ICKC1,6435,-120.28226,39.49001
10,2018-08-01 10:00:00,698.5,,10.6,,ICKC1,6435,-120.28226,39.49001
11,2018-08-01 11:00:00,701.04,,10.0,,ICKC1,6435,-120.28226,39.49001
12,2018-08-01 12:00:00,701.04,,8.7,,ICKC1,6435,-120.28226,39.49001
13,2018-08-01 13:00:00,701.04,,7.9,,ICKC1,6435,-120.28226,39.49001
14,2018-08-01 14:00:00,701.04,,8.8,,ICKC1,6435,-120.28226,39.49001
15,2018-08-01 15:00:00,701.04,,13.1,,ICKC1,6435,-120.28226,39.49001
16,2018-08-01 16:00:00,701.04,,18.3,,ICKC1,6435,-120.28226,39.49001
17,2018-08-01 17:00:00,695.96,,24.9,,ICKC1,6435,-120.28226,39.49001
18,2018-08-01 18:00:00,693.42,,26.3,,ICKC1,6435,-120.28226,39.49001
19,2018-08-01 19:00:00,690.88,,27.4,,ICKC1,6435,-120.28226,39.49001
20,2018-08-01 20:00:00,688.34,,27.7,,ICKC1,6435,-120.28226,39.49001
21,2018-08-01 21:00:00,688.34,,28.1,,ICKC1,6435,-120.28226,39.49001
22,2018-08-01 22:00:00,685.8,,28.0,,ICKC1,6435,-120.28226,39.49001
23,2018-08-01 23:00:00,685.8,,27.0,,ICKC1,6435,-120.28226,39.49001
24,2018-08-02 00:00:00,688.34,,26.7,,ICKC1,6435,-120.28226,39.49001
25,2018-08-02 01:00:00,688.34,,25.1,,ICKC1,6435,-120.28226,39.49001
26,2018-08-02 02:00:00,690.88,,23.5,,ICKC1,6435,-120.28226,39.49001
27,2018-08-02 03:00:00,690.88,,20.3,,ICKC1,6435,-120.28226,39.49001
28,2018-08-02 04:00:00,693.42,,16.7,,ICKC1,6435,-120.28226,39.49001
29,2018-08-02 05:00:00,695.96,,14.0,,ICKC1,6435,-120.28226,39.49001
30,2018-08-02 06:00:00,695.96,,11.9,,ICKC1,6435,-120.28226,39.49001
31,2018-08-02 07:00:00,698.5,,11.3,,ICKC1,6435,-120.28226,39.49001
32,2018-08-02 08:00:00,698.5,,9.7,,ICKC1,6435,-120.28226,39.49001
