,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_direction_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
290,2018-08-13 02:00:00,1.52,W,273.59,27.93,CQ240,1391,-123.35264,39.41174
291,2018-08-13 03:00:00,1.25,W,268.99,25.26,CQ240,1391,-123.35264,39.41174
292,2018-08-13 04:00:00,0.31,,,21.74,CQ240,1391,-123.35264,39.41174
293,2018-08-13 05:00:00,0.4,W,270.17,18.89,CQ240,1391,-123.35264,39.41174
294,2018-08-13 06:00:00,0.18,W,277.44,17.19,CQ240,1391,-123.35264,39.41174
295,2018-08-13 07:00:00,0.22,W,277.75,15.48,CQ240,1391,-123.35264,39.41174
296,2018-08-13 08:00:00,0.22,SW,224.54,14.08,CQ240,1391,-123.35264,39.41174
297,2018-08-13 09:00:00,0.05,WSW,251.2,12.71,CQ240,1391,-123.35264,39.41174
298,2018-08-13 10:00:00,0.54,,,11.62,CQ240,1391,-123.35264,39.41174
299,2018-08-13 11:00:00,0.05,NE,51.9,10.69,CQ240,1391,-123.35264,39.41174
300,2018-08-13 12:00:00,0.67,,,9.82,CQ240,1391,-123.35264,39.41174
301,2018-08-13 13:00:00,1.38,E,82.37,9.41,CQ240,1391,-123.35264,39.41174
302,2018-08-13 14:00:00,0.05,N,356.71,8.66,CQ240,1391,-123.35264,39.41174
303,2018-08-13 15:00:00,0.63,,,11.69,CQ240,1391,-123.35264,39.41174
304,2018-08-13 16:00:00,0.45,ENE,76.4,14.44,CQ240,1391,-123.35264,39.41174
305,2018-08-13 17:00:00,0.45,ENE,76.0,18.77,CQ240,1391,-123.35264,39.41174
306,2018-08-13 18:00:00,0.49,ENE,66.41,23.93,CQ240,1391,-123.35264,39.41174
307,2018-08-13 19:00:00,0.63,ENE,69.63,28.28,CQ240,1391,-123.35264,39.41174
308,2018-08-13 20:00:00,1.12,WNW,289.28,31.06,CQ240,1391,-123.35264,39.41174
309,2018-08-13 21:00:00,1.52,WNW,282.79,30.61,CQ240,1391,-123.35264,39.41174
310,2018-08-13 22:00:00,1.7,W,279.43,30.58,CQ240,1391,-123.35264,39.41174
311,2018-08-13 23:00:00,1.97,WNW,282.95,30.22,CQ240,1391,-123.35264,39.41174
312,2018-08-14 00:00:00,2.19,WNW,285.48,28.88,CQ240,1391,-123.35264,39.41174
313,2018-08-14 01:00:00,1.48,WNW,282.85,27.49,CQ240,1391,-123.35264,39.41174
314,2018-08-14 02:00:00,1.38,W,265.77,25.38,CQ240,1391,-123.35264,39.41174
315,2018-08-14 03:00:00,1.03,W,267.25,21.99,CQ240,1391,-123.35264,39.41174
316,2018-08-14 04:00:00,1.08,W,267.22,18.11,CQ240,1391,-123.35264,39.41174
317,2018-08-14 05:00:00,1.38,W,265.18,15.83,CQ240,1391,-123.35264,39.41174
318,2018-08-14 06:00:00,0.67,W,267.35,14.07,CQ240,1391,-123.35264,39.41174
319,2018-08-14 07:00:00,0.36,W,268.36,12.56,CQ240,1391,-123.35264,39.41174
320,2018-08-14 08:00:00,0.54,ESE,121.56,11.67,CQ240,1391,-123.35264,39.41174
321,2018-08-14 09:00:00,0.22,WSW,248.41,10.8,CQ240,1391,-123.35264,39.41174
322,2018-08-14 10:00:00,0.22,W,263.3,10.13,CQ240,1391,-123.35264,39.41174
323,2018-08-14 11:00:00,0.98,E,81.11,9.46,CQ240,1391,-123.35264,39.41174
324,2018-08-14 12:00:00,0.9,,,8.85,CQ240,1391,-123.35264,39.41174
325,2018-08-14 13:00:00,0.0,,,8.48,CQ240,1391,-123.35264,39.41174
326,2018-08-14 14:00:00,0.05,NE,50.8,7.87,CQ240,1391,-123.35264,39.41174
327,2018-08-14 15:00:00,0.76,E,80.72,9.04,CQ240,1391,-123.35264,39.41174
328,2018-08-14 16:00:00,0.63,ENE,77.68,12.11,CQ240,1391,-123.35264,39.41174
329,2018-08-14 17:00:00,0.54,ENE,68.57,15.65,CQ240,1391,-123.35264,39.41174
330,2018-08-14 18:00:00,0.49,E,79.77,21.25,CQ240,1391,-123.35264,39.41174
331,2018-08-14 19:00:00,0.85,W,266.54,25.29,CQ240,1391,-123.35264,39.41174
332,2018-08-14 20:00:00,1.97,W,260.8,25.41,CQ240,1391,-123.35264,39.41174
333,2018-08-14 21:00:00,2.28,W,263.67,25.99,CQ240,1391,-123.35264,39.41174
334,2018-08-14 22:00:00,2.01,W,265.06,26.39,CQ240,1391,-123.35264,39.41174
335,2018-08-14 23:00:00,1.66,W,268.07,26.37,CQ240,1391,-123.35264,39.41174
336,2018-08-15 00:00:00,2.06,W,261.73,24.92,CQ240,1391,-123.35264,39.41174
337,2018-08-15 01:00:00,2.19,W,261.75,22.99,CQ240,1391,-123.35264,39.41174
338,2018-08-15 02:00:00,1.48,W,264.68,20.93,CQ240,1391,-123.35264,39.41174
339,2018-08-15 03:00:00,1.7,W,261.77,17.42,CQ240,1391,-123.35264,39.41174
340,2018-08-15 04:00:00,1.3,W,263.9,14.75,CQ240,1391,-123.35264,39.41174
341,2018-08-15 05:00:00,0.9,WSW,257.88,13.37,CQ240,1391,-123.35264,39.41174
342,2018-08-15 06:00:00,0.85,W,262.0,12.39,CQ240,1391,-123.35264,39.41174
343,2018-08-15 07:00:00,0.94,W,265.68,11.69,CQ240,1391,-123.35264,39.41174
344,2018-08-15 08:00:00,0.67,W,264.43,11.47,CQ240,1391,-123.35264,39.41174
345,2018-08-15 09:00:00,0.4,W,262.13,11.29,CQ240,1391,-123.35264,39.41174
346,2018-08-15 10:00:00,0.27,W,261.25,11.3,CQ240,1391,-123.35264,39.41174
347,2018-08-15 11:00:00,0.22,WSW,254.6,11.21,CQ240,1391,-123.35264,39.41174
348,2018-08-15 12:00:00,0.27,W,268.31,11.04,CQ240,1391,-123.35264,39.41174
349,2018-08-15 13:00:00,0.13,SSW,201.95,11.04,CQ240,1391,-123.35264,39.41174
350,2018-08-15 14:00:00,0.22,SSW,212.11,10.88,CQ240,1391,-123.35264,39.41174
351,2018-08-15 15:00:00,0.22,WNW,300.17,10.97,CQ240,1391,-123.35264,39.41174
352,2018-08-15 16:00:00,0.4,NNW,344.9,11.56,CQ240,1391,-123.35264,39.41174
353,2018-08-15 17:00:00,0.4,E,87.44,14.11,CQ240,1391,-123.35264,39.41174
354,2018-08-15 18:00:00,0.49,NW,312.48,17.86,CQ240,1391,-123.35264,39.41174
355,2018-08-15 19:00:00,1.21,WNW,282.41,19.66,CQ240,1391,-123.35264,39.41174
356,2018-08-15 20:00:00,2.28,W,264.13,20.11,CQ240,1391,-123.35264,39.41174
357,2018-08-15 21:00:00,2.59,W,263.38,21.97,CQ240,1391,-123.35264,39.41174
358,2018-08-15 22:00:00,2.73,W,260.99,23.26,CQ240,1391,-123.35264,39.41174
359,2018-08-15 23:00:00,2.15,W,267.35,23.67,CQ240,1391,-123.35264,39.41174
360,2018-08-16 00:00:00,1.83,WNW,285.09,23.74,CQ240,1391,-123.35264,39.41174
361,2018-08-16 01:00:00,1.66,W,270.93,22.97,CQ240,1391,-123.35264,39.41174
362,2018-08-16 02:00:00,1.56,W,272.92,21.27,CQ240,1391,-123.35264,39.41174
363,2018-08-16 03:00:00,1.3,W,267.6,17.94,CQ240,1391,-123.35264,39.41174
364,2018-08-16 04:00:00,1.3,W,263.84,15.35,CQ240,1391,-123.35264,39.41174
365,2018-08-16 05:00:00,0.8,W,267.07,13.93,CQ240,1391,-123.35264,39.41174
366,2018-08-16 06:00:00,0.58,W,268.93,12.8,CQ240,1391,-123.35264,39.41174
367,2018-08-16 07:00:00,0.9,W,259.1,12.23,CQ240,1391,-123.35264,39.41174
368,2018-08-16 08:00:00,0.45,W,259.99,11.87,CQ240,1391,-123.35264,39.41174
369,2018-08-16 09:00:00,0.31,,,11.54,CQ240,1391,-123.35264,39.41174
370,2018-08-16 10:00:00,0.36,WSW,258.09,11.65,CQ240,1391,-123.35264,39.41174
371,2018-08-16 11:00:00,0.31,ENE,74.84,11.34,CQ240,1391,-123.35264,39.41174
372,2018-08-16 12:00:00,0.4,ENE,58.19,11.22,CQ240,1391,-123.35264,39.41174
373,2018-08-16 13:00:00,0.49,NE,46.31,10.98,CQ240,1391,-123.35264,39.41174
374,2018-08-16 14:00:00,0.45,,,10.64,CQ240,1391,-123.35264,39.41174
375,2018-08-16 15:00:00,1.25,ENE,76.88,10.58,CQ240,1391,-123.35264,39.41174
376,2018-08-16 16:00:00,0.49,,,10.95,CQ240,1391,-123.35264,39.41174
377,2018-08-16 17:00:00,0.45,,,13.97,CQ240,1391,-123.35264,39.41174
378,2018-08-16 18:00:00,0.54,ENE,68.86,19.32,CQ240,1391,-123.35264,39.41174
379,2018-08-16 19:00:00,0.45,ENE,73.16,25.17,CQ240,1391,-123.35264,39.41174
380,2018-08-16 20:00:00,0.4,SE,141.99,30.94,CQ240,1391,-123.35264,39.41174
381,2018-08-16 21:00:00,2.68,W,259.91,28.96,CQ240,1391,-123.35264,39.41174
382,2018-08-16 22:00:00,2.28,W,271.82,29.05,CQ240,1391,-123.35264,39.41174
383,2018-08-16 23:00:00,1.83,W,270.64,29.18,CQ240,1391,-123.35264,39.41174
384,2018-08-17 00:00:00,1.52,W,263.29,28.04,CQ240,1391,-123.35264,39.41174
385,2018-08-17 01:00:00,1.12,W,265.79,26.18,CQ240,1391,-123.35264,39.41174
386,2018-08-17 02:00:00,1.03,W,267.63,23.39,CQ240,1391,-123.35264,39.41174
387,2018-08-17 03:00:00,1.08,W,266.09,20.62,CQ240,1391,-123.35264,39.41174
388,2018-08-17 04:00:00,0.45,WNW,288.6,18.49,CQ240,1391,-123.35264,39.41174
389,2018-08-17 05:00:00,0.4,W,264.86,16.87,CQ240,1391,-123.35264,39.41174
390,2018-08-17 06:00:00,0.45,W,268.25,15.26,CQ240,1391,-123.35264,39.41174
391,2018-08-17 07:00:00,0.27,,,13.88,CQ240,1391,-123.35264,39.41174
392,2018-08-17 08:00:00,0.13,WSW,256.31,12.41,CQ240,1391,-123.35264,39.41174
393,2018-08-17 09:00:00,0.4,ESE,119.9,11.11,CQ240,1391,-123.35264,39.41174
394,2018-08-17 10:00:00,0.27,,,10.15,CQ240,1391,-123.35264,39.41174
395,2018-08-17 11:00:00,0.09,W,264.68,9.4,CQ240,1391,-123.35264,39.41174
396,2018-08-17 12:00:00,0.76,,,8.99,CQ240,1391,-123.35264,39.41174
397,2018-08-17 13:00:00,1.61,E,85.67,8.74,CQ240,1391,-123.35264,39.41174
398,2018-08-17 14:00:00,0.45,,,8.17,CQ240,1391,-123.35264,39.41174
399,2018-08-17 15:00:00,0.85,,,8.95,CQ240,1391,-123.35264,39.41174
400,2018-08-17 16:00:00,0.54,,,12.0,CQ240,1391,-123.35264,39.41174
401,2018-08-17 17:00:00,0.27,,,15.08,CQ240,1391,-123.35264,39.41174
402,2018-08-17 18:00:00,0.31,,,19.38,CQ240,1391,-123.35264,39.41174
403,2018-08-17 19:00:00,0.22,,,23.65,CQ240,1391,-123.35264,39.41174
404,2018-08-17 20:00:00,0.31,,,27.81,CQ240,1391,-123.35264,39.41174
405,2018-08-17 21:00:00,0.54,E,83.21,31.38,CQ240,1391,-123.35264,39.41174
406,2018-08-17 22:00:00,1.43,W,270.22,32.28,CQ240,1391,-123.35264,39.41174
407,2018-08-17 23:00:00,1.48,W,280.19,32.38,CQ240,1391,-123.35264,39.41174
408,2018-08-18 00:00:00,1.61,W,270.58,31.34,CQ240,1391,-123.35264,39.41174
409,2018-08-18 01:00:00,1.03,W,268.75,31.3,CQ240,1391,-123.35264,39.41174
410,2018-08-18 02:00:00,0.94,W,273.82,29.16,CQ240,1391,-123.35264,39.41174
411,2018-08-18 03:00:00,0.54,W,278.56,25.52,CQ240,1391,-123.35264,39.41174
412,2018-08-18 04:00:00,0.31,,,21.58,CQ240,1391,-123.35264,39.41174
413,2018-08-18 05:00:00,0.22,W,274.07,18.82,CQ240,1391,-123.35264,39.41174
414,2018-08-18 06:00:00,0.18,W,264.56,16.96,CQ240,1391,-123.35264,39.41174
415,2018-08-18 07:00:00,0.13,W,279.33,15.15,CQ240,1391,-123.35264,39.41174
416,2018-08-18 08:00:00,0.22,SW,235.51,13.56,CQ240,1391,-123.35264,39.41174
417,2018-08-18 09:00:00,0.05,E,81.3,12.22,CQ240,1391,-123.35264,39.41174
418,2018-08-18 10:00:00,0.45,,,11.11,CQ240,1391,-123.35264,39.41174
419,2018-08-18 11:00:00,0.0,,,10.39,CQ240,1391,-123.35264,39.41174
420,2018-08-18 12:00:00,0.8,,,9.42,CQ240,1391,-123.35264,39.41174
421,2018-08-18 13:00:00,0.63,,,8.6,CQ240,1391,-123.35264,39.41174
422,2018-08-18 14:00:00,0.0,,,8.73,CQ240,1391,-123.35264,39.41174
423,2018-08-18 15:00:00,0.45,,,9.39,CQ240,1391,-123.35264,39.41174
424,2018-08-18 16:00:00,0.36,,,12.32,CQ240,1391,-123.35264,39.41174
425,2018-08-18 17:00:00,0.36,ESE,104.58,16.88,CQ240,1391,-123.35264,39.41174
426,2018-08-18 18:00:00,0.4,ENE,74.69,22.07,CQ240,1391,-123.35264,39.41174
427,2018-08-18 19:00:00,0.27,E,86.22,27.39,CQ240,1391,-123.35264,39.41174
428,2018-08-18 20:00:00,0.49,WNW,292.86,33.13,CQ240,1391,-123.35264,39.41174
429,2018-08-18 21:00:00,1.74,W,270.67,33.77,CQ240,1391,-123.35264,39.41174
430,2018-08-18 22:00:00,2.28,W,271.82,33.65,CQ240,1391,-123.35264,39.41174
431,2018-08-18 23:00:00,2.01,WNW,289.31,33.64,CQ240,1391,-123.35264,39.41174
432,2018-08-19 00:00:00,1.97,W,280.15,32.66,CQ240,1391,-123.35264,39.41174
433,2018-08-19 01:00:00,1.21,W,270.51,31.68,CQ240,1391,-123.35264,39.41174
434,2018-08-19 02:00:00,0.76,W,262.66,29.92,CQ240,1391,-123.35264,39.41174
435,2018-08-19 03:00:00,0.67,W,269.29,26.26,CQ240,1391,-123.35264,39.41174
436,2018-08-19 04:00:00,0.49,WNW,288.08,21.85,CQ240,1391,-123.35264,39.41174
437,2018-08-19 05:00:00,0.31,,,18.94,CQ240,1391,-123.35264,39.41174
438,2018-08-19 06:00:00,0.22,W,267.51,17.01,CQ240,1391,-123.35264,39.41174
439,2018-08-19 07:00:00,0.13,W,276.5,15.07,CQ240,1391,-123.35264,39.41174
440,2018-08-19 08:00:00,0.13,NNE,32.61,13.48,CQ240,1391,-123.35264,39.41174
441,2018-08-19 09:00:00,0.27,ESE,121.28,12.23,CQ240,1391,-123.35264,39.41174
442,2018-08-19 10:00:00,0.45,,,11.24,CQ240,1391,-123.35264,39.41174
443,2018-08-19 11:00:00,0.31,,,10.24,CQ240,1391,-123.35264,39.41174
444,2018-08-19 12:00:00,1.03,E,86.14,9.43,CQ240,1391,-123.35264,39.41174
445,2018-08-19 13:00:00,0.0,,,8.71,CQ240,1391,-123.35264,39.41174
446,2018-08-19 14:00:00,0.72,,,7.98,CQ240,1391,-123.35264,39.41174
447,2018-08-19 15:00:00,0.4,,,9.16,CQ240,1391,-123.35264,39.41174
448,2018-08-19 16:00:00,0.27,ENE,77.74,11.69,CQ240,1391,-123.35264,39.41174
449,2018-08-19 17:00:00,0.13,ENE,61.94,15.6,CQ240,1391,-123.35264,39.41174
450,2018-08-19 18:00:00,0.36,,,21.14,CQ240,1391,-123.35264,39.41174
