,date_time,T_water_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
88,2018-08-01 22:07:00,13.61,APPO3,1748,-123.11028,42.06389
89,2018-08-01 22:22:00,13.5,APPO3,1748,-123.11028,42.06389
90,2018-08-01 22:37:00,13.39,APPO3,1748,-123.11028,42.06389
91,2018-08-01 22:52:00,13.28,APPO3,1748,-123.11028,42.06389
92,2018-08-01 23:07:00,13.28,APPO3,1748,-123.11028,42.06389
93,2018-08-01 23:22:00,13.28,APPO3,1748,-123.11028,42.06389
94,2018-08-01 23:37:00,13.22,APPO3,1748,-123.11028,42.06389
95,2018-08-01 23:52:00,13.22,APPO3,1748,-123.11028,42.06389
96,2018-08-02 00:07:00,13.22,APPO3,1748,-123.11028,42.06389
97,2018-08-02 00:22:00,13.22,APPO3,1748,-123.11028,42.06389
98,2018-08-02 00:37:00,13.22,APPO3,1748,-123.11028,42.06389
99,2018-08-02 00:52:00,13.22,APPO3,1748,-123.11028,42.06389
100,2018-08-02 01:07:00,13.28,APPO3,1748,-123.11028,42.06389
101,2018-08-02 01:22:00,13.28,APPO3,1748,-123.11028,42.06389
102,2018-08-02 01:37:00,13.28,APPO3,1748,-123.11028,42.06389
103,2018-08-02 01:52:00,13.28,APPO3,1748,-123.11028,42.06389
104,2018-08-02 02:07:00,13.28,APPO3,1748,-123.11028,42.06389
105,2018-08-02 02:22:00,13.39,APPO3,1748,-123.11028,42.06389
106,2018-08-02 02:37:00,13.39,APPO3,1748,-123.11028,42.06389
107,2018-08-02 02:52:00,13.5,APPO3,1748,-123.11028,42.06389
108,2018-08-02 03:07:00,13.5,APPO3,1748,-123.11028,42.06389
109,2018-08-02 03:22:00,13.61,APPO3,1748,-123.11028,42.06389
110,2018-08-02 03:37:00,13.72,APPO3,1748,-123.11028,42.06389
111,2018-08-02 03:52:00,13.78,APPO3,1748,-123.11028,42.06389
112,2018-08-02 04:07:00,13.78,APPO3,1748,-123.11028,42.06389
113,2018-08-02 04:22:00,13.89,APPO3,1748,-123.11028,42.06389
114,2018-08-02 04:37:00,13.89,APPO3,1748,-123.11028,42.06389
115,2018-08-02 04:52:00,13.89,APPO3,1748,-123.11028,42.06389
116,2018-08-02 05:07:00,13.72,APPO3,1748,-123.11028,42.06389
117,2018-08-02 05:22:00,13.72,APPO3,1748,-123.11028,42.06389
118,2018-08-02 05:37:00,13.61,APPO3,1748,-123.11028,42.06389
119,2018-08-02 05:52:00,13.61,APPO3,1748,-123.11028,42.06389
120,2018-08-02 06:07:00,13.61,APPO3,1748,-123.11028,42.06389
121,2018-08-02 06:22:00,13.61,APPO3,1748,-123.11028,42.06389
122,2018-08-02 06:37:00,13.61,APPO3,1748,-123.11028,42.06389
123,2018-08-02 06:52:00,13.61,APPO3,1748,-123.11028,42.06389
124,2018-08-02 07:07:00,13.61,APPO3,1748,-123.11028,42.06389
125,2018-08-02 07:22:00,13.61,APPO3,1748,-123.11028,42.06389
126,2018-08-02 07:37:00,13.5,APPO3,1748,-123.11028,42.06389
127,2018-08-02 07:52:00,13.5,APPO3,1748,-123.11028,42.06389
128,2018-08-02 08:07:00,13.5,APPO3,1748,-123.11028,42.06389
129,2018-08-02 08:22:00,13.5,APPO3,1748,-123.11028,42.06389
130,2018-08-02 08:37:00,13.39,APPO3,1748,-123.11028,42.06389
131,2018-08-02 08:52:00,13.39,APPO3,1748,-123.11028,42.06389
132,2018-08-02 09:07:00,13.39,APPO3,1748,-123.11028,42.06389
133,2018-08-02 09:22:00,13.39,APPO3,1748,-123.11028,42.06389
134,2018-08-02 09:37:00,13.39,APPO3,1748,-123.11028,42.06389
135,2018-08-02 09:52:00,13.28,APPO3,1748,-123.11028,42.06389
136,2018-08-02 10:07:00,13.28,APPO3,1748,-123.11028,42.06389
137,2018-08-02 10:22:00,13.28,APPO3,1748,-123.11028,42.06389
138,2018-08-02 10:37:00,13.28,APPO3,1748,-123.11028,42.06389
139,2018-08-02 10:52:00,13.22,APPO3,1748,-123.11028,42.06389
140,2018-08-02 11:07:00,13.22,APPO3,1748,-123.11028,42.06389
141,2018-08-02 11:22:00,13.22,APPO3,1748,-123.11028,42.06389
142,2018-08-02 11:37:00,13.22,APPO3,1748,-123.11028,42.06389
143,2018-08-02 11:52:00,13.22,APPO3,1748,-123.11028,42.06389
144,2018-08-02 12:07:00,13.22,APPO3,1748,-123.11028,42.06389
145,2018-08-02 12:22:00,13.22,APPO3,1748,-123.11028,42.06389
146,2018-08-02 12:37:00,13.22,APPO3,1748,-123.11028,42.06389
147,2018-08-02 12:52:00,13.22,APPO3,1748,-123.11028,42.06389
148,2018-08-02 13:07:00,13.22,APPO3,1748,-123.11028,42.06389
149,2018-08-02 13:22:00,13.22,APPO3,1748,-123.11028,42.06389
150,2018-08-02 13:37:00,13.22,APPO3,1748,-123.11028,42.06389
151,2018-08-02 13:52:00,13.22,APPO3,1748,-123.11028,42.06389
152,2018-08-02 14:07:00,13.22,APPO3,1748,-123.11028,42.06389
153,2018-08-02 14:22:00,13.22,APPO3,1748,-123.11028,42.06389
154,2018-08-02 14:37:00,13.28,APPO3,1748,-123.11028,42.06389
155,2018-08-02 14:52:00,13.28,APPO3,1748,-123.11028,42.06389
156,2018-08-02 15:07:00,13.39,APPO3,1748,-123.11028,42.06389
157,2018-08-02 15:22:00,13.39,APPO3,1748,-123.11028,42.06389
158,2018-08-02 15:37:00,13.5,APPO3,1748,-123.11028,42.06389
159,2018-08-02 15:52:00,13.61,APPO3,1748,-123.11028,42.06389
160,2018-08-02 16:07:00,13.72,APPO3,1748,-123.11028,42.06389
161,2018-08-02 16:22:00,13.72,APPO3,1748,-123.11028,42.06389
162,2018-08-02 16:37:00,13.72,APPO3,1748,-123.11028,42.06389
163,2018-08-02 16:52:00,13.78,APPO3,1748,-123.11028,42.06389
164,2018-08-02 17:07:00,13.78,APPO3,1748,-123.11028,42.06389
165,2018-08-02 17:22:00,13.89,APPO3,1748,-123.11028,42.06389
166,2018-08-02 17:37:00,13.89,APPO3,1748,-123.11028,42.06389
167,2018-08-02 17:52:00,13.89,APPO3,1748,-123.11028,42.06389
168,2018-08-02 18:07:00,13.89,APPO3,1748,-123.11028,42.06389
169,2018-08-02 18:22:00,14.0,APPO3,1748,-123.11028,42.06389
170,2018-08-02 18:37:00,14.0,APPO3,1748,-123.11028,42.06389
171,2018-08-02 18:52:00,14.0,APPO3,1748,-123.11028,42.06389
172,2018-08-02 19:07:00,14.0,APPO3,1748,-123.11028,42.06389
173,2018-08-02 19:22:00,14.0,APPO3,1748,-123.11028,42.06389
174,2018-08-02 19:37:00,13.89,APPO3,1748,-123.11028,42.06389
175,2018-08-02 19:52:00,13.89,APPO3,1748,-123.11028,42.06389
176,2018-08-02 20:07:00,13.89,APPO3,1748,-123.11028,42.06389
177,2018-08-02 20:22:00,13.89,APPO3,1748,-123.11028,42.06389
178,2018-08-02 20:37:00,13.78,APPO3,1748,-123.11028,42.06389
179,2018-08-02 20:52:00,13.72,APPO3,1748,-123.11028,42.06389
180,2018-08-02 21:07:00,13.72,APPO3,1748,-123.11028,42.06389
181,2018-08-02 21:22:00,13.61,APPO3,1748,-123.11028,42.06389
182,2018-08-02 21:37:00,13.61,APPO3,1748,-123.11028,42.06389
183,2018-08-02 21:52:00,13.61,APPO3,1748,-123.11028,42.06389
184,2018-08-02 22:07:00,13.5,APPO3,1748,-123.11028,42.06389
185,2018-08-02 22:22:00,13.5,APPO3,1748,-123.11028,42.06389
186,2018-08-02 22:37:00,13.5,APPO3,1748,-123.11028,42.06389
187,2018-08-02 22:52:00,13.5,APPO3,1748,-123.11028,42.06389
188,2018-08-02 23:07:00,13.39,APPO3,1748,-123.11028,42.06389
189,2018-08-02 23:22:00,13.39,APPO3,1748,-123.11028,42.06389
190,2018-08-02 23:37:00,13.28,APPO3,1748,-123.11028,42.06389
191,2018-08-02 23:52:00,13.22,APPO3,1748,-123.11028,42.06389
192,2018-08-03 00:07:00,13.22,APPO3,1748,-123.11028,42.06389
193,2018-08-03 00:22:00,13.11,APPO3,1748,-123.11028,42.06389
194,2018-08-03 00:37:00,13.11,APPO3,1748,-123.11028,42.06389
195,2018-08-03 00:52:00,13.11,APPO3,1748,-123.11028,42.06389
196,2018-08-03 01:07:00,13.11,APPO3,1748,-123.11028,42.06389
197,2018-08-03 01:22:00,13.11,APPO3,1748,-123.11028,42.06389
198,2018-08-03 01:37:00,13.22,APPO3,1748,-123.11028,42.06389
199,2018-08-03 01:52:00,13.22,APPO3,1748,-123.11028,42.06389
200,2018-08-03 02:07:00,13.22,APPO3,1748,-123.11028,42.06389
201,2018-08-03 02:22:00,13.28,APPO3,1748,-123.11028,42.06389
202,2018-08-03 02:37:00,13.28,APPO3,1748,-123.11028,42.06389
203,2018-08-03 02:52:00,13.39,APPO3,1748,-123.11028,42.06389
204,2018-08-03 03:07:00,13.39,APPO3,1748,-123.11028,42.06389
205,2018-08-03 03:22:00,13.5,APPO3,1748,-123.11028,42.06389
206,2018-08-03 03:37:00,13.5,APPO3,1748,-123.11028,42.06389
207,2018-08-03 03:52:00,13.5,APPO3,1748,-123.11028,42.06389
208,2018-08-03 04:07:00,13.61,APPO3,1748,-123.11028,42.06389
209,2018-08-03 04:22:00,13.61,APPO3,1748,-123.11028,42.06389
210,2018-08-03 04:37:00,13.72,APPO3,1748,-123.11028,42.06389
211,2018-08-03 04:52:00,13.72,APPO3,1748,-123.11028,42.06389
212,2018-08-03 05:07:00,13.72,APPO3,1748,-123.11028,42.06389
213,2018-08-03 05:22:00,13.78,APPO3,1748,-123.11028,42.06389
214,2018-08-03 05:37:00,13.78,APPO3,1748,-123.11028,42.06389
215,2018-08-03 05:52:00,13.72,APPO3,1748,-123.11028,42.06389
216,2018-08-03 06:07:00,13.78,APPO3,1748,-123.11028,42.06389
217,2018-08-03 06:22:00,13.78,APPO3,1748,-123.11028,42.06389
218,2018-08-03 06:37:00,13.78,APPO3,1748,-123.11028,42.06389
219,2018-08-03 06:52:00,13.72,APPO3,1748,-123.11028,42.06389
220,2018-08-03 07:07:00,13.72,APPO3,1748,-123.11028,42.06389
221,2018-08-03 07:22:00,13.72,APPO3,1748,-123.11028,42.06389
222,2018-08-03 07:37:00,13.61,APPO3,1748,-123.11028,42.06389
223,2018-08-03 07:52:00,13.61,APPO3,1748,-123.11028,42.06389
224,2018-08-03 08:07:00,13.61,APPO3,1748,-123.11028,42.06389
225,2018-08-03 08:22:00,13.5,APPO3,1748,-123.11028,42.06389
226,2018-08-03 08:37:00,13.5,APPO3,1748,-123.11028,42.06389
227,2018-08-03 08:52:00,13.5,APPO3,1748,-123.11028,42.06389
228,2018-08-03 09:07:00,13.39,APPO3,1748,-123.11028,42.06389
229,2018-08-03 09:22:00,13.39,APPO3,1748,-123.11028,42.06389
230,2018-08-03 09:37:00,13.39,APPO3,1748,-123.11028,42.06389
231,2018-08-03 09:52:00,13.39,APPO3,1748,-123.11028,42.06389
232,2018-08-03 10:07:00,13.39,APPO3,1748,-123.11028,42.06389
233,2018-08-03 10:22:00,13.39,APPO3,1748,-123.11028,42.06389
234,2018-08-03 10:37:00,13.39,APPO3,1748,-123.11028,42.06389
235,2018-08-03 10:52:00,13.28,APPO3,1748,-123.11028,42.06389
236,2018-08-03 11:07:00,13.28,APPO3,1748,-123.11028,42.06389
237,2018-08-03 11:22:00,13.28,APPO3,1748,-123.11028,42.06389
238,2018-08-03 11:37:00,13.28,APPO3,1748,-123.11028,42.06389
239,2018-08-03 11:52:00,13.28,APPO3,1748,-123.11028,42.06389
240,2018-08-03 12:07:00,13.28,APPO3,1748,-123.11028,42.06389
241,2018-08-03 12:22:00,13.28,APPO3,1748,-123.11028,42.06389
242,2018-08-03 12:37:00,13.28,APPO3,1748,-123.11028,42.06389
243,2018-08-03 12:52:00,13.28,APPO3,1748,-123.11028,42.06389
244,2018-08-03 13:07:00,13.28,APPO3,1748,-123.11028,42.06389
245,2018-08-03 13:22:00,13.28,APPO3,1748,-123.11028,42.06389
246,2018-08-03 13:37:00,13.39,APPO3,1748,-123.11028,42.06389
247,2018-08-03 13:52:00,13.39,APPO3,1748,-123.11028,42.06389
248,2018-08-03 14:07:00,13.39,APPO3,1748,-123.11028,42.06389
249,2018-08-03 14:22:00,13.39,APPO3,1748,-123.11028,42.06389
250,2018-08-03 14:37:00,13.39,APPO3,1748,-123.11028,42.06389
251,2018-08-03 14:52:00,13.39,APPO3,1748,-123.11028,42.06389
252,2018-08-03 15:07:00,13.5,APPO3,1748,-123.11028,42.06389
253,2018-08-03 15:22:00,13.5,APPO3,1748,-123.11028,42.06389
254,2018-08-03 15:37:00,13.5,APPO3,1748,-123.11028,42.06389
255,2018-08-03 15:52:00,13.61,APPO3,1748,-123.11028,42.06389
256,2018-08-03 16:07:00,13.61,APPO3,1748,-123.11028,42.06389
257,2018-08-03 16:22:00,13.72,APPO3,1748,-123.11028,42.06389
258,2018-08-03 16:37:00,13.78,APPO3,1748,-123.11028,42.06389
259,2018-08-03 16:52:00,13.78,APPO3,1748,-123.11028,42.06389
260,2018-08-03 17:07:00,13.89,APPO3,1748,-123.11028,42.06389
261,2018-08-03 17:22:00,13.89,APPO3,1748,-123.11028,42.06389
262,2018-08-03 17:37:00,14.0,APPO3,1748,-123.11028,42.06389
263,2018-08-03 17:52:00,13.61,APPO3,1748,-123.11028,42.06389
264,2018-08-03 18:07:00,13.39,APPO3,1748,-123.11028,42.06389
265,2018-08-03 18:22:00,13.39,APPO3,1748,-123.11028,42.06389
266,2018-08-03 18:37:00,13.39,APPO3,1748,-123.11028,42.06389
267,2018-08-03 18:52:00,13.28,APPO3,1748,-123.11028,42.06389
268,2018-08-03 19:07:00,13.39,APPO3,1748,-123.11028,42.06389
269,2018-08-03 19:22:00,13.28,APPO3,1748,-123.11028,42.06389
270,2018-08-03 19:37:00,13.28,APPO3,1748,-123.11028,42.06389
271,2018-08-03 19:52:00,13.22,APPO3,1748,-123.11028,42.06389
272,2018-08-03 20:07:00,13.22,APPO3,1748,-123.11028,42.06389
273,2018-08-03 20:22:00,13.22,APPO3,1748,-123.11028,42.06389
274,2018-08-03 20:37:00,13.22,APPO3,1748,-123.11028,42.06389
275,2018-08-03 20:52:00,13.11,APPO3,1748,-123.11028,42.06389
276,2018-08-03 21:07:00,13.11,APPO3,1748,-123.11028,42.06389
277,2018-08-03 21:22:00,13.0,APPO3,1748,-123.11028,42.06389
278,2018-08-03 21:37:00,12.89,APPO3,1748,-123.11028,42.06389
279,2018-08-03 21:52:00,12.89,APPO3,1748,-123.11028,42.06389
280,2018-08-03 22:07:00,12.89,APPO3,1748,-123.11028,42.06389
281,2018-08-03 22:22:00,12.89,APPO3,1748,-123.11028,42.06389
282,2018-08-03 22:37:00,12.78,APPO3,1748,-123.11028,42.06389
283,2018-08-03 22:52:00,12.78,APPO3,1748,-123.11028,42.06389
284,2018-08-03 23:07:00,12.72,APPO3,1748,-123.11028,42.06389
285,2018-08-03 23:22:00,12.72,APPO3,1748,-123.11028,42.06389
286,2018-08-03 23:37:00,12.89,APPO3,1748,-123.11028,42.06389
287,2018-08-03 23:52:00,13.0,APPO3,1748,-123.11028,42.06389
288,2018-08-04 00:07:00,13.0,APPO3,1748,-123.11028,42.06389
289,2018-08-04 00:22:00,13.0,APPO3,1748,-123.11028,42.06389
290,2018-08-04 00:37:00,13.0,APPO3,1748,-123.11028,42.06389
291,2018-08-04 00:52:00,12.89,APPO3,1748,-123.11028,42.06389
292,2018-08-04 01:07:00,12.89,APPO3,1748,-123.11028,42.06389
293,2018-08-04 01:22:00,12.89,APPO3,1748,-123.11028,42.06389
294,2018-08-04 01:37:00,12.89,APPO3,1748,-123.11028,42.06389
295,2018-08-04 01:52:00,13.0,APPO3,1748,-123.11028,42.06389
296,2018-08-04 02:07:00,13.11,APPO3,1748,-123.11028,42.06389
297,2018-08-04 02:22:00,13.11,APPO3,1748,-123.11028,42.06389
298,2018-08-04 02:37:00,13.11,APPO3,1748,-123.11028,42.06389
299,2018-08-04 02:52:00,13.22,APPO3,1748,-123.11028,42.06389
300,2018-08-04 03:07:00,13.22,APPO3,1748,-123.11028,42.06389
301,2018-08-04 03:22:00,13.28,APPO3,1748,-123.11028,42.06389
302,2018-08-04 03:37:00,13.39,APPO3,1748,-123.11028,42.06389
303,2018-08-04 03:52:00,13.39,APPO3,1748,-123.11028,42.06389
304,2018-08-04 04:07:00,13.5,APPO3,1748,-123.11028,42.06389
305,2018-08-04 04:22:00,13.5,APPO3,1748,-123.11028,42.06389
306,2018-08-04 04:37:00,13.61,APPO3,1748,-123.11028,42.06389
307,2018-08-04 04:52:00,13.61,APPO3,1748,-123.11028,42.06389
308,2018-08-04 05:07:00,13.72,APPO3,1748,-123.11028,42.06389
309,2018-08-04 05:22:00,13.72,APPO3,1748,-123.11028,42.06389
310,2018-08-04 05:37:00,13.72,APPO3,1748,-123.11028,42.06389
311,2018-08-04 05:52:00,13.72,APPO3,1748,-123.11028,42.06389
312,2018-08-04 06:07:00,13.72,APPO3,1748,-123.11028,42.06389
313,2018-08-04 06:22:00,13.72,APPO3,1748,-123.11028,42.06389
314,2018-08-04 06:37:00,13.72,APPO3,1748,-123.11028,42.06389
315,2018-08-04 06:52:00,13.72,APPO3,1748,-123.11028,42.06389
316,2018-08-04 07:07:00,13.61,APPO3,1748,-123.11028,42.06389
317,2018-08-04 07:22:00,13.61,APPO3,1748,-123.11028,42.06389
318,2018-08-04 07:37:00,13.61,APPO3,1748,-123.11028,42.06389
319,2018-08-04 07:52:00,13.61,APPO3,1748,-123.11028,42.06389
320,2018-08-04 08:07:00,13.61,APPO3,1748,-123.11028,42.06389
321,2018-08-04 08:22:00,13.5,APPO3,1748,-123.11028,42.06389
322,2018-08-04 08:37:00,13.5,APPO3,1748,-123.11028,42.06389
323,2018-08-04 08:52:00,13.5,APPO3,1748,-123.11028,42.06389
324,2018-08-04 09:07:00,13.39,APPO3,1748,-123.11028,42.06389
325,2018-08-04 09:22:00,13.39,APPO3,1748,-123.11028,42.06389
326,2018-08-04 09:37:00,13.39,APPO3,1748,-123.11028,42.06389
327,2018-08-04 09:52:00,13.28,APPO3,1748,-123.11028,42.06389
328,2018-08-04 10:07:00,13.28,APPO3,1748,-123.11028,42.06389
329,2018-08-04 10:22:00,13.28,APPO3,1748,-123.11028,42.06389
330,2018-08-04 10:37:00,13.28,APPO3,1748,-123.11028,42.06389
331,2018-08-04 10:52:00,13.28,APPO3,1748,-123.11028,42.06389
332,2018-08-04 11:07:00,13.22,APPO3,1748,-123.11028,42.06389
333,2018-08-04 11:22:00,13.22,APPO3,1748,-123.11028,42.06389
334,2018-08-04 11:37:00,13.22,APPO3,1748,-123.11028,42.06389
335,2018-08-04 11:52:00,13.22,APPO3,1748,-123.11028,42.06389
336,2018-08-04 12:07:00,13.22,APPO3,1748,-123.11028,42.06389
337,2018-08-04 12:22:00,13.22,APPO3,1748,-123.11028,42.06389
338,2018-08-04 12:37:00,13.22,APPO3,1748,-123.11028,42.06389
339,2018-08-04 12:52:00,13.22,APPO3,1748,-123.11028,42.06389
340,2018-08-04 13:07:00,13.22,APPO3,1748,-123.11028,42.06389
341,2018-08-04 13:22:00,13.22,APPO3,1748,-123.11028,42.06389
342,2018-08-04 13:37:00,13.22,APPO3,1748,-123.11028,42.06389
343,2018-08-04 13:52:00,13.22,APPO3,1748,-123.11028,42.06389
344,2018-08-04 14:07:00,13.22,APPO3,1748,-123.11028,42.06389
345,2018-08-04 14:22:00,13.22,APPO3,1748,-123.11028,42.06389
346,2018-08-04 14:37:00,13.28,APPO3,1748,-123.11028,42.06389
347,2018-08-04 14:52:00,13.28,APPO3,1748,-123.11028,42.06389
348,2018-08-04 15:07:00,13.28,APPO3,1748,-123.11028,42.06389
349,2018-08-04 15:22:00,13.39,APPO3,1748,-123.11028,42.06389
350,2018-08-04 15:37:00,13.5,APPO3,1748,-123.11028,42.06389
351,2018-08-04 15:52:00,13.5,APPO3,1748,-123.11028,42.06389
352,2018-08-04 16:07:00,13.61,APPO3,1748,-123.11028,42.06389
353,2018-08-04 16:22:00,13.72,APPO3,1748,-123.11028,42.06389
354,2018-08-04 16:37:00,13.72,APPO3,1748,-123.11028,42.06389
355,2018-08-04 16:52:00,13.78,APPO3,1748,-123.11028,42.06389
356,2018-08-04 17:07:00,13.89,APPO3,1748,-123.11028,42.06389
357,2018-08-04 17:22:00,14.0,APPO3,1748,-123.11028,42.06389
358,2018-08-04 17:37:00,14.0,APPO3,1748,-123.11028,42.06389
359,2018-08-04 17:52:00,13.78,APPO3,1748,-123.11028,42.06389
360,2018-08-04 18:07:00,13.72,APPO3,1748,-123.11028,42.06389
361,2018-08-04 18:22:00,13.61,APPO3,1748,-123.11028,42.06389
362,2018-08-04 18:37:00,13.61,APPO3,1748,-123.11028,42.06389
363,2018-08-04 18:52:00,13.61,APPO3,1748,-123.11028,42.06389
364,2018-08-04 19:07:00,13.61,APPO3,1748,-123.11028,42.06389
