,date_time,precip_accum_one_hour_set_1,precip_accum_six_hour_set_1,snow_accume_24_hour_set_1,precip_accum_12_hour_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,snow_depth_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
16,2018-08-01 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
17,2018-08-01 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
18,2018-08-01 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
19,2018-08-01 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
20,2018-08-01 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
21,2018-08-01 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
22,2018-08-01 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
23,2018-08-01 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
24,2018-08-02 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
25,2018-08-02 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
26,2018-08-02 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
27,2018-08-02 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
28,2018-08-02 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
29,2018-08-02 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
30,2018-08-02 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
31,2018-08-02 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
32,2018-08-02 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
33,2018-08-02 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
34,2018-08-02 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
35,2018-08-02 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
36,2018-08-02 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
37,2018-08-02 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
38,2018-08-02 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
39,2018-08-02 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
40,2018-08-02 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
41,2018-08-02 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
42,2018-08-02 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
43,2018-08-02 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
44,2018-08-02 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
45,2018-08-02 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
46,2018-08-02 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
47,2018-08-02 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
48,2018-08-03 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
49,2018-08-03 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
50,2018-08-03 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
51,2018-08-03 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
52,2018-08-03 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
53,2018-08-03 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
54,2018-08-03 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
55,2018-08-03 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
56,2018-08-03 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
57,2018-08-03 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
58,2018-08-03 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
59,2018-08-03 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
60,2018-08-03 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
61,2018-08-03 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
62,2018-08-03 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
63,2018-08-03 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
64,2018-08-03 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
65,2018-08-03 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
66,2018-08-03 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
67,2018-08-03 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
68,2018-08-03 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
69,2018-08-03 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
70,2018-08-03 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
71,2018-08-03 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
72,2018-08-04 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
73,2018-08-04 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
74,2018-08-04 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
75,2018-08-04 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
76,2018-08-04 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
77,2018-08-04 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
78,2018-08-04 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
79,2018-08-04 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
80,2018-08-04 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
81,2018-08-04 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
82,2018-08-04 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
83,2018-08-04 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
84,2018-08-04 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
85,2018-08-04 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
86,2018-08-04 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
87,2018-08-04 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
88,2018-08-04 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
89,2018-08-04 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
90,2018-08-04 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
91,2018-08-04 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
92,2018-08-04 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
93,2018-08-04 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
94,2018-08-04 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
95,2018-08-04 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
96,2018-08-05 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
97,2018-08-05 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
98,2018-08-05 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
99,2018-08-05 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
100,2018-08-05 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
101,2018-08-05 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
102,2018-08-05 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
103,2018-08-05 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
104,2018-08-05 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
105,2018-08-05 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
106,2018-08-05 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
107,2018-08-05 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
108,2018-08-05 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
109,2018-08-05 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
110,2018-08-05 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
111,2018-08-05 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
112,2018-08-05 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
113,2018-08-05 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
114,2018-08-05 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
115,2018-08-05 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
116,2018-08-05 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
117,2018-08-05 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
118,2018-08-05 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
119,2018-08-05 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
120,2018-08-06 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
121,2018-08-06 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
122,2018-08-06 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
123,2018-08-06 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
124,2018-08-06 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
125,2018-08-06 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
126,2018-08-06 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
127,2018-08-06 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
128,2018-08-06 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
129,2018-08-06 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
130,2018-08-06 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
131,2018-08-06 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
132,2018-08-06 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
133,2018-08-06 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
134,2018-08-06 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
135,2018-08-06 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
136,2018-08-06 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
137,2018-08-06 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
138,2018-08-06 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
139,2018-08-06 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
140,2018-08-06 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
141,2018-08-06 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
142,2018-08-06 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
143,2018-08-06 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
144,2018-08-07 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
145,2018-08-07 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
146,2018-08-07 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
147,2018-08-07 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
148,2018-08-07 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
149,2018-08-07 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
150,2018-08-07 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
151,2018-08-07 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
152,2018-08-07 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
153,2018-08-07 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
154,2018-08-07 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
155,2018-08-07 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
156,2018-08-07 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
157,2018-08-07 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
158,2018-08-07 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
159,2018-08-07 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
160,2018-08-07 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
161,2018-08-07 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
162,2018-08-07 18:00:00,,,,,,,,COOPPRPC1,1458,-121.98,40.99
163,2018-08-08 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
164,2018-08-08 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
165,2018-08-08 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
166,2018-08-08 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
167,2018-08-08 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
168,2018-08-08 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
169,2018-08-08 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
170,2018-08-08 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
171,2018-08-08 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
172,2018-08-08 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
173,2018-08-08 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
174,2018-08-08 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
175,2018-08-09 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
176,2018-08-09 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
177,2018-08-09 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
178,2018-08-09 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
179,2018-08-09 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
180,2018-08-09 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
181,2018-08-09 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
182,2018-08-09 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
183,2018-08-09 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
184,2018-08-09 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
185,2018-08-09 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
186,2018-08-09 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
187,2018-08-09 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
188,2018-08-09 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
189,2018-08-09 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
190,2018-08-09 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
191,2018-08-09 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
192,2018-08-09 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
193,2018-08-09 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
194,2018-08-09 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
195,2018-08-09 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
196,2018-08-09 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
197,2018-08-09 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
198,2018-08-09 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
199,2018-08-10 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
200,2018-08-10 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
201,2018-08-10 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
202,2018-08-10 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
203,2018-08-10 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
204,2018-08-10 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
205,2018-08-10 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
206,2018-08-10 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
207,2018-08-10 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
208,2018-08-10 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
209,2018-08-10 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
210,2018-08-10 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
211,2018-08-10 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
212,2018-08-10 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
213,2018-08-10 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
214,2018-08-10 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
215,2018-08-10 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
216,2018-08-10 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
217,2018-08-10 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
218,2018-08-10 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
219,2018-08-10 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
220,2018-08-10 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
221,2018-08-10 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
222,2018-08-10 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
223,2018-08-11 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
224,2018-08-11 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
225,2018-08-11 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
226,2018-08-11 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
227,2018-08-11 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
228,2018-08-11 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
229,2018-08-11 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
230,2018-08-11 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
231,2018-08-11 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
232,2018-08-11 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
233,2018-08-11 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
234,2018-08-11 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
235,2018-08-11 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
