,date_time,relative_humidity_set_1,dew_point_temperature_set_1d,soil_temp_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 10:00:00,100.0,11.39,13.0,11.39,ORKCA,1293,-124.05000,41.22000
1,2018-08-01 10:04:00,100.0,11.37,13.0,11.37,ORKCA,1293,-124.05000,41.22000
2,2018-08-01 10:08:00,100.0,11.37,13.0,11.37,ORKCA,1293,-124.05000,41.22000
3,2018-08-01 10:12:00,100.0,11.38,13.0,11.38,ORKCA,1293,-124.05000,41.22000
4,2018-08-01 10:16:00,100.0,11.33,13.0,11.33,ORKCA,1293,-124.05000,41.22000
5,2018-08-01 10:20:00,100.0,11.31,12.99,11.31,ORKCA,1293,-124.05000,41.22000
6,2018-08-01 10:24:00,100.0,11.37,12.99,11.37,ORKCA,1293,-124.05000,41.22000
7,2018-08-01 10:28:00,100.0,11.32,12.99,11.32,ORKCA,1293,-124.05000,41.22000
8,2018-08-01 10:33:00,100.0,11.3,12.99,11.3,ORKCA,1293,-124.05000,41.22000
9,2018-08-01 10:37:00,100.0,11.29,12.99,11.29,ORKCA,1293,-124.05000,41.22000
10,2018-08-01 10:41:00,100.0,11.31,12.99,11.31,ORKCA,1293,-124.05000,41.22000
11,2018-08-01 10:45:00,100.0,11.35,12.99,11.35,ORKCA,1293,-124.05000,41.22000
12,2018-08-01 10:49:00,100.0,11.34,12.99,11.34,ORKCA,1293,-124.05000,41.22000
13,2018-08-01 10:53:00,100.0,11.32,12.99,11.32,ORKCA,1293,-124.05000,41.22000
14,2018-08-01 11:00:00,100.0,11.31,12.99,11.31,ORKCA,1293,-124.05000,41.22000
15,2018-08-01 11:04:00,100.0,11.34,12.98,11.34,ORKCA,1293,-124.05000,41.22000
16,2018-08-01 11:08:00,100.0,11.37,12.98,11.37,ORKCA,1293,-124.05000,41.22000
17,2018-08-01 11:12:00,100.0,11.33,12.98,11.33,ORKCA,1293,-124.05000,41.22000
18,2018-08-01 11:16:00,100.0,11.28,12.98,11.28,ORKCA,1293,-124.05000,41.22000
19,2018-08-01 11:20:00,100.0,11.24,12.97,11.24,ORKCA,1293,-124.05000,41.22000
20,2018-08-01 11:24:00,100.0,11.2,12.97,11.2,ORKCA,1293,-124.05000,41.22000
21,2018-08-01 11:28:00,100.0,11.2,12.97,11.2,ORKCA,1293,-124.05000,41.22000
22,2018-08-01 11:33:00,100.0,11.15,12.97,11.15,ORKCA,1293,-124.05000,41.22000
23,2018-08-01 11:37:00,100.0,11.17,12.97,11.17,ORKCA,1293,-124.05000,41.22000
24,2018-08-01 11:41:00,100.0,11.19,12.97,11.19,ORKCA,1293,-124.05000,41.22000
25,2018-08-01 11:45:00,100.0,11.18,12.97,11.18,ORKCA,1293,-124.05000,41.22000
26,2018-08-01 11:49:00,100.0,11.17,12.97,11.17,ORKCA,1293,-124.05000,41.22000
27,2018-08-01 11:53:00,100.0,11.15,12.97,11.15,ORKCA,1293,-124.05000,41.22000
28,2018-08-01 12:00:00,100.0,11.12,12.97,11.12,ORKCA,1293,-124.05000,41.22000
29,2018-08-01 12:04:00,100.0,11.1,12.97,11.1,ORKCA,1293,-124.05000,41.22000
30,2018-08-01 12:08:00,100.0,11.14,12.97,11.14,ORKCA,1293,-124.05000,41.22000
31,2018-08-01 12:12:00,100.0,11.16,12.97,11.16,ORKCA,1293,-124.05000,41.22000
32,2018-08-01 12:16:00,100.0,11.14,12.97,11.14,ORKCA,1293,-124.05000,41.22000
33,2018-08-01 12:20:00,100.0,11.08,12.96,11.08,ORKCA,1293,-124.05000,41.22000
34,2018-08-01 12:24:00,100.0,11.05,12.96,11.05,ORKCA,1293,-124.05000,41.22000
35,2018-08-01 12:28:00,100.0,11.05,12.95,11.05,ORKCA,1293,-124.05000,41.22000
36,2018-08-01 12:33:00,100.0,11.09,12.95,11.09,ORKCA,1293,-124.05000,41.22000
37,2018-08-01 12:37:00,100.0,11.06,12.95,11.06,ORKCA,1293,-124.05000,41.22000
38,2018-08-01 12:41:00,100.0,11.05,12.95,11.05,ORKCA,1293,-124.05000,41.22000
39,2018-08-01 12:45:00,100.0,11.08,12.95,11.08,ORKCA,1293,-124.05000,41.22000
40,2018-08-01 12:49:00,100.0,11.04,12.95,11.04,ORKCA,1293,-124.05000,41.22000
41,2018-08-01 12:53:00,100.0,11.08,12.95,11.08,ORKCA,1293,-124.05000,41.22000
42,2018-08-01 13:00:00,100.0,11.03,12.95,11.03,ORKCA,1293,-124.05000,41.22000
43,2018-08-01 13:04:00,100.0,11.04,12.95,11.04,ORKCA,1293,-124.05000,41.22000
44,2018-08-01 13:08:00,100.0,11.05,12.95,11.05,ORKCA,1293,-124.05000,41.22000
45,2018-08-01 13:12:00,100.0,11.01,12.95,11.01,ORKCA,1293,-124.05000,41.22000
46,2018-08-01 13:16:00,100.0,11.05,12.95,11.05,ORKCA,1293,-124.05000,41.22000
47,2018-08-01 13:20:00,100.0,11.05,12.94,11.05,ORKCA,1293,-124.05000,41.22000
48,2018-08-01 13:24:00,100.0,11.0,12.93,11.0,ORKCA,1293,-124.05000,41.22000
49,2018-08-01 13:28:00,100.0,11.0,12.93,11.0,ORKCA,1293,-124.05000,41.22000
50,2018-08-01 13:33:00,100.0,11.02,12.93,11.02,ORKCA,1293,-124.05000,41.22000
51,2018-08-01 13:37:00,100.0,11.04,12.93,11.04,ORKCA,1293,-124.05000,41.22000
52,2018-08-01 13:41:00,100.0,11.07,12.93,11.07,ORKCA,1293,-124.05000,41.22000
53,2018-08-01 13:45:00,100.0,11.1,12.93,11.1,ORKCA,1293,-124.05000,41.22000
54,2018-08-01 13:49:00,100.0,11.03,12.93,11.03,ORKCA,1293,-124.05000,41.22000
55,2018-08-01 13:53:00,100.0,10.97,12.93,10.97,ORKCA,1293,-124.05000,41.22000
56,2018-08-01 14:00:00,100.0,11.02,12.93,11.02,ORKCA,1293,-124.05000,41.22000
57,2018-08-01 14:04:00,100.0,11.04,12.93,11.04,ORKCA,1293,-124.05000,41.22000
58,2018-08-01 14:08:00,100.0,10.97,12.93,10.97,ORKCA,1293,-124.05000,41.22000
59,2018-08-01 14:12:00,100.0,10.99,12.93,10.99,ORKCA,1293,-124.05000,41.22000
60,2018-08-01 14:16:00,100.0,10.96,12.93,10.96,ORKCA,1293,-124.05000,41.22000
61,2018-08-01 14:20:00,100.0,10.98,12.93,10.98,ORKCA,1293,-124.05000,41.22000
62,2018-08-01 14:24:00,100.0,10.99,12.92,10.99,ORKCA,1293,-124.05000,41.22000
63,2018-08-01 14:28:00,100.0,11.01,12.92,11.01,ORKCA,1293,-124.05000,41.22000
64,2018-08-01 14:33:00,100.0,11.06,12.92,11.06,ORKCA,1293,-124.05000,41.22000
65,2018-08-01 14:37:00,100.0,11.08,12.91,11.08,ORKCA,1293,-124.05000,41.22000
66,2018-08-01 14:41:00,100.0,11.03,12.91,11.03,ORKCA,1293,-124.05000,41.22000
67,2018-08-01 14:45:00,100.0,11.08,12.91,11.08,ORKCA,1293,-124.05000,41.22000
68,2018-08-01 14:49:00,100.0,11.14,12.91,11.14,ORKCA,1293,-124.05000,41.22000
69,2018-08-01 14:53:00,100.0,11.07,12.91,11.07,ORKCA,1293,-124.05000,41.22000
70,2018-08-01 15:00:00,100.0,11.11,12.91,11.11,ORKCA,1293,-124.05000,41.22000
71,2018-08-01 15:04:00,100.0,11.11,12.91,11.11,ORKCA,1293,-124.05000,41.22000
72,2018-08-01 15:08:00,100.0,11.1,12.91,11.1,ORKCA,1293,-124.05000,41.22000
73,2018-08-01 15:12:00,100.0,11.1,12.9,11.1,ORKCA,1293,-124.05000,41.22000
74,2018-08-01 15:16:00,100.0,11.15,12.9,11.15,ORKCA,1293,-124.05000,41.22000
75,2018-08-01 15:20:00,100.0,11.17,12.9,11.17,ORKCA,1293,-124.05000,41.22000
76,2018-08-01 15:24:00,100.0,11.22,12.9,11.22,ORKCA,1293,-124.05000,41.22000
77,2018-08-01 15:28:00,100.0,11.22,12.9,11.22,ORKCA,1293,-124.05000,41.22000
78,2018-08-01 15:33:00,100.0,11.18,12.9,11.18,ORKCA,1293,-124.05000,41.22000
79,2018-08-01 15:37:00,100.0,11.26,12.9,11.26,ORKCA,1293,-124.05000,41.22000
80,2018-08-01 15:41:00,100.0,11.25,12.89,11.25,ORKCA,1293,-124.05000,41.22000
81,2018-08-01 15:45:00,100.0,11.35,12.89,11.35,ORKCA,1293,-124.05000,41.22000
82,2018-08-01 15:49:00,100.0,11.42,12.89,11.42,ORKCA,1293,-124.05000,41.22000
83,2018-08-01 15:53:00,100.0,11.36,12.89,11.36,ORKCA,1293,-124.05000,41.22000
84,2018-08-01 16:00:00,100.0,11.3,12.89,11.3,ORKCA,1293,-124.05000,41.22000
85,2018-08-01 16:04:00,100.0,11.3,12.89,11.3,ORKCA,1293,-124.05000,41.22000
86,2018-08-01 16:08:00,100.0,11.35,12.88,11.35,ORKCA,1293,-124.05000,41.22000
87,2018-08-01 16:12:00,100.0,11.31,12.88,11.31,ORKCA,1293,-124.05000,41.22000
88,2018-08-01 16:16:00,100.0,11.38,12.88,11.38,ORKCA,1293,-124.05000,41.22000
89,2018-08-01 16:20:00,100.0,11.55,12.88,11.55,ORKCA,1293,-124.05000,41.22000
90,2018-08-01 16:24:00,100.0,11.51,12.88,11.51,ORKCA,1293,-124.05000,41.22000
91,2018-08-01 16:28:00,100.0,11.38,12.88,11.38,ORKCA,1293,-124.05000,41.22000
92,2018-08-01 16:33:00,100.0,11.34,12.88,11.34,ORKCA,1293,-124.05000,41.22000
93,2018-08-01 16:37:00,100.0,11.48,12.88,11.48,ORKCA,1293,-124.05000,41.22000
94,2018-08-01 16:41:00,100.0,11.63,12.88,11.63,ORKCA,1293,-124.05000,41.22000
95,2018-08-01 16:45:00,100.0,11.38,12.88,11.38,ORKCA,1293,-124.05000,41.22000
96,2018-08-01 16:49:00,100.0,11.57,12.88,11.57,ORKCA,1293,-124.05000,41.22000
97,2018-08-01 16:53:00,100.0,11.76,12.88,11.76,ORKCA,1293,-124.05000,41.22000
98,2018-08-01 17:00:00,100.0,11.89,12.88,11.89,ORKCA,1293,-124.05000,41.22000
99,2018-08-01 17:04:00,100.0,11.68,12.87,11.68,ORKCA,1293,-124.05000,41.22000
100,2018-08-01 17:08:00,100.0,11.64,12.87,11.64,ORKCA,1293,-124.05000,41.22000
101,2018-08-01 17:12:00,100.0,11.88,12.87,11.88,ORKCA,1293,-124.05000,41.22000
102,2018-08-01 17:16:00,100.0,11.77,12.87,11.77,ORKCA,1293,-124.05000,41.22000
103,2018-08-01 17:20:00,100.0,11.66,12.87,11.66,ORKCA,1293,-124.05000,41.22000
104,2018-08-01 17:24:00,100.0,11.94,12.87,11.94,ORKCA,1293,-124.05000,41.22000
105,2018-08-01 17:28:00,100.0,11.84,12.87,11.84,ORKCA,1293,-124.05000,41.22000
106,2018-08-01 17:33:00,100.0,12.02,12.87,12.02,ORKCA,1293,-124.05000,41.22000
107,2018-08-01 17:37:00,100.0,11.9,12.87,11.9,ORKCA,1293,-124.05000,41.22000
108,2018-08-01 17:41:00,100.0,11.94,12.87,11.94,ORKCA,1293,-124.05000,41.22000
109,2018-08-01 17:45:00,100.0,12.09,12.87,12.09,ORKCA,1293,-124.05000,41.22000
110,2018-08-01 17:49:00,100.0,12.2,12.87,12.2,ORKCA,1293,-124.05000,41.22000
111,2018-08-01 17:53:00,100.0,12.18,12.87,12.18,ORKCA,1293,-124.05000,41.22000
112,2018-08-01 18:00:00,100.0,12.21,12.87,12.21,ORKCA,1293,-124.05000,41.22000
113,2018-08-01 18:04:00,100.0,12.26,12.87,12.26,ORKCA,1293,-124.05000,41.22000
114,2018-08-01 18:08:00,100.0,12.23,12.87,12.23,ORKCA,1293,-124.05000,41.22000
115,2018-08-01 18:12:00,100.0,12.13,12.87,12.13,ORKCA,1293,-124.05000,41.22000
116,2018-08-01 18:16:00,100.0,12.23,12.87,12.23,ORKCA,1293,-124.05000,41.22000
117,2018-08-01 18:20:00,100.0,12.37,12.87,12.37,ORKCA,1293,-124.05000,41.22000
118,2018-08-01 18:24:00,100.0,12.2,12.87,12.2,ORKCA,1293,-124.05000,41.22000
119,2018-08-01 18:28:00,100.0,12.16,12.88,12.16,ORKCA,1293,-124.05000,41.22000
120,2018-08-01 18:33:00,100.0,12.26,12.89,12.26,ORKCA,1293,-124.05000,41.22000
121,2018-08-01 18:37:00,100.0,12.46,12.89,12.46,ORKCA,1293,-124.05000,41.22000
122,2018-08-01 18:41:00,100.0,12.44,12.89,12.44,ORKCA,1293,-124.05000,41.22000
123,2018-08-01 18:45:00,100.0,12.78,12.89,12.78,ORKCA,1293,-124.05000,41.22000
124,2018-08-01 18:49:00,100.0,12.59,12.89,12.59,ORKCA,1293,-124.05000,41.22000
125,2018-08-01 18:53:00,100.0,12.54,12.89,12.54,ORKCA,1293,-124.05000,41.22000
126,2018-08-01 19:00:00,100.0,12.25,12.89,12.25,ORKCA,1293,-124.05000,41.22000
127,2018-08-01 19:04:00,100.0,12.32,12.9,12.32,ORKCA,1293,-124.05000,41.22000
128,2018-08-01 19:08:00,100.0,12.36,12.91,12.36,ORKCA,1293,-124.05000,41.22000
129,2018-08-01 19:12:00,100.0,12.35,12.91,12.35,ORKCA,1293,-124.05000,41.22000
130,2018-08-01 19:16:00,100.0,12.33,12.91,12.33,ORKCA,1293,-124.05000,41.22000
131,2018-08-01 19:20:00,100.0,12.32,12.91,12.32,ORKCA,1293,-124.05000,41.22000
132,2018-08-01 19:24:00,100.0,12.28,12.91,12.28,ORKCA,1293,-124.05000,41.22000
133,2018-08-01 19:28:00,100.0,12.51,12.91,12.51,ORKCA,1293,-124.05000,41.22000
134,2018-08-01 19:33:00,100.0,12.55,12.91,12.55,ORKCA,1293,-124.05000,41.22000
135,2018-08-01 19:37:00,100.0,12.5,12.92,12.5,ORKCA,1293,-124.05000,41.22000
136,2018-08-01 19:41:00,100.0,12.46,12.92,12.46,ORKCA,1293,-124.05000,41.22000
137,2018-08-01 19:45:00,100.0,12.53,12.93,12.53,ORKCA,1293,-124.05000,41.22000
138,2018-08-01 19:49:00,100.0,12.45,12.93,12.45,ORKCA,1293,-124.05000,41.22000
139,2018-08-01 19:53:00,100.0,12.27,12.93,12.27,ORKCA,1293,-124.05000,41.22000
140,2018-08-01 20:00:00,100.0,12.48,12.93,12.48,ORKCA,1293,-124.05000,41.22000
141,2018-08-01 20:04:00,100.0,12.45,12.93,12.45,ORKCA,1293,-124.05000,41.22000
142,2018-08-01 20:08:00,100.0,12.36,12.94,12.36,ORKCA,1293,-124.05000,41.22000
143,2018-08-01 20:12:00,100.0,12.31,12.95,12.31,ORKCA,1293,-124.05000,41.22000
144,2018-08-01 20:16:00,100.0,12.2,12.95,12.2,ORKCA,1293,-124.05000,41.22000
145,2018-08-01 20:20:00,100.0,12.29,12.95,12.29,ORKCA,1293,-124.05000,41.22000
146,2018-08-01 20:24:00,100.0,12.27,12.96,12.27,ORKCA,1293,-124.05000,41.22000
147,2018-08-01 20:28:00,100.0,12.58,12.97,12.58,ORKCA,1293,-124.05000,41.22000
148,2018-08-01 20:33:00,100.0,12.47,12.97,12.47,ORKCA,1293,-124.05000,41.22000
149,2018-08-01 20:37:00,100.0,12.57,12.97,12.57,ORKCA,1293,-124.05000,41.22000
150,2018-08-01 20:41:00,100.0,12.54,12.97,12.54,ORKCA,1293,-124.05000,41.22000
151,2018-08-01 20:45:00,100.0,12.78,12.97,12.78,ORKCA,1293,-124.05000,41.22000
152,2018-08-01 20:49:00,100.0,12.7,12.98,12.7,ORKCA,1293,-124.05000,41.22000
153,2018-08-01 20:53:00,100.0,12.59,12.99,12.59,ORKCA,1293,-124.05000,41.22000
154,2018-08-01 21:00:00,100.0,12.57,12.99,12.57,ORKCA,1293,-124.05000,41.22000
155,2018-08-01 21:04:00,100.0,12.64,12.99,12.64,ORKCA,1293,-124.05000,41.22000
156,2018-08-01 21:08:00,100.0,12.7,12.99,12.7,ORKCA,1293,-124.05000,41.22000
157,2018-08-01 21:12:00,100.0,12.61,13.0,12.61,ORKCA,1293,-124.05000,41.22000
158,2018-08-01 21:16:00,100.0,12.79,13.0,12.79,ORKCA,1293,-124.05000,41.22000
159,2018-08-01 21:20:00,100.0,12.81,13.01,12.81,ORKCA,1293,-124.05000,41.22000
160,2018-08-01 21:24:00,100.0,12.71,13.01,12.71,ORKCA,1293,-124.05000,41.22000
161,2018-08-01 21:28:00,100.0,12.72,13.01,12.72,ORKCA,1293,-124.05000,41.22000
162,2018-08-01 21:33:00,100.0,13.08,13.02,13.08,ORKCA,1293,-124.05000,41.22000
163,2018-08-01 21:37:00,100.0,12.8,13.02,12.8,ORKCA,1293,-124.05000,41.22000
164,2018-08-01 21:41:00,100.0,12.62,13.02,12.62,ORKCA,1293,-124.05000,41.22000
165,2018-08-01 21:45:00,100.0,12.67,13.02,12.67,ORKCA,1293,-124.05000,41.22000
166,2018-08-01 21:49:00,100.0,12.56,13.02,12.56,ORKCA,1293,-124.05000,41.22000
167,2018-08-01 21:53:00,100.0,12.49,13.02,12.49,ORKCA,1293,-124.05000,41.22000
168,2018-08-01 22:00:00,100.0,12.54,13.04,12.54,ORKCA,1293,-124.05000,41.22000
169,2018-08-01 22:04:00,100.0,12.65,13.04,12.65,ORKCA,1293,-124.05000,41.22000
170,2018-08-01 22:08:00,100.0,12.56,13.04,12.56,ORKCA,1293,-124.05000,41.22000
171,2018-08-01 22:12:00,100.0,12.7,13.04,12.7,ORKCA,1293,-124.05000,41.22000
172,2018-08-01 22:16:00,100.0,12.65,13.05,12.65,ORKCA,1293,-124.05000,41.22000
173,2018-08-01 22:20:00,100.0,12.6,13.06,12.6,ORKCA,1293,-124.05000,41.22000
174,2018-08-01 22:24:00,100.0,12.55,13.06,12.55,ORKCA,1293,-124.05000,41.22000
175,2018-08-01 22:28:00,100.0,12.71,13.06,12.71,ORKCA,1293,-124.05000,41.22000
176,2018-08-01 22:33:00,100.0,12.63,13.06,12.63,ORKCA,1293,-124.05000,41.22000
177,2018-08-01 22:37:00,100.0,12.66,13.07,12.66,ORKCA,1293,-124.05000,41.22000
178,2018-08-01 22:41:00,100.0,12.59,13.07,12.59,ORKCA,1293,-124.05000,41.22000
179,2018-08-01 22:45:00,100.0,12.66,13.08,12.66,ORKCA,1293,-124.05000,41.22000
180,2018-08-01 22:49:00,100.0,12.52,13.08,12.52,ORKCA,1293,-124.05000,41.22000
181,2018-08-01 22:53:00,100.0,12.44,13.08,12.44,ORKCA,1293,-124.05000,41.22000
182,2018-08-01 23:00:00,100.0,12.46,13.09,12.46,ORKCA,1293,-124.05000,41.22000
183,2018-08-01 23:04:00,100.0,12.43,13.1,12.43,ORKCA,1293,-124.05000,41.22000
184,2018-08-01 23:08:00,100.0,12.48,13.1,12.48,ORKCA,1293,-124.05000,41.22000
185,2018-08-01 23:12:00,100.0,12.41,13.1,12.41,ORKCA,1293,-124.05000,41.22000
186,2018-08-01 23:16:00,100.0,12.31,13.1,12.31,ORKCA,1293,-124.05000,41.22000
187,2018-08-01 23:20:00,100.0,12.29,13.1,12.29,ORKCA,1293,-124.05000,41.22000
188,2018-08-01 23:24:00,100.0,12.21,13.11,12.21,ORKCA,1293,-124.05000,41.22000
189,2018-08-01 23:28:00,100.0,12.26,13.12,12.26,ORKCA,1293,-124.05000,41.22000
190,2018-08-01 23:33:00,100.0,12.21,13.13,12.21,ORKCA,1293,-124.05000,41.22000
191,2018-08-01 23:37:00,100.0,12.09,13.13,12.09,ORKCA,1293,-124.05000,41.22000
192,2018-08-01 23:41:00,100.0,12.0,13.13,12.0,ORKCA,1293,-124.05000,41.22000
193,2018-08-01 23:45:00,100.0,11.96,13.13,11.96,ORKCA,1293,-124.05000,41.22000
194,2018-08-01 23:49:00,100.0,12.01,13.13,12.01,ORKCA,1293,-124.05000,41.22000
195,2018-08-01 23:53:00,100.0,11.88,13.13,11.88,ORKCA,1293,-124.05000,41.22000
196,2018-08-02 10:00:00,100.0,11.09,12.93,11.09,ORKCA,1293,-124.05000,41.22000
197,2018-08-02 10:04:00,100.0,11.1,12.92,11.1,ORKCA,1293,-124.05000,41.22000
198,2018-08-02 10:08:00,100.0,11.07,12.92,11.07,ORKCA,1293,-124.05000,41.22000
199,2018-08-02 10:12:00,100.0,11.07,12.92,11.07,ORKCA,1293,-124.05000,41.22000
200,2018-08-02 10:16:00,100.0,11.05,12.92,11.05,ORKCA,1293,-124.05000,41.22000
201,2018-08-02 10:20:00,100.0,11.06,12.91,11.06,ORKCA,1293,-124.05000,41.22000
202,2018-08-02 10:24:00,100.0,11.05,12.91,11.05,ORKCA,1293,-124.05000,41.22000
203,2018-08-02 10:28:00,100.0,11.05,12.91,11.05,ORKCA,1293,-124.05000,41.22000
204,2018-08-02 10:33:00,100.0,11.06,12.91,11.06,ORKCA,1293,-124.05000,41.22000
205,2018-08-02 10:37:00,100.0,11.04,12.91,11.04,ORKCA,1293,-124.05000,41.22000
206,2018-08-02 10:41:00,100.0,11.06,12.91,11.06,ORKCA,1293,-124.05000,41.22000
207,2018-08-02 10:45:00,100.0,11.1,12.91,11.1,ORKCA,1293,-124.05000,41.22000
208,2018-08-02 10:49:00,100.0,11.08,12.91,11.08,ORKCA,1293,-124.05000,41.22000
209,2018-08-02 10:53:00,100.0,11.09,12.9,11.09,ORKCA,1293,-124.05000,41.22000
210,2018-08-02 11:00:00,100.0,11.07,12.89,11.07,ORKCA,1293,-124.05000,41.22000
211,2018-08-02 11:04:00,100.0,11.03,12.89,11.03,ORKCA,1293,-124.05000,41.22000
212,2018-08-02 11:08:00,100.0,11.01,12.89,11.01,ORKCA,1293,-124.05000,41.22000
213,2018-08-02 11:12:00,100.0,11.0,12.89,11.0,ORKCA,1293,-124.05000,41.22000
214,2018-08-02 11:16:00,100.0,10.99,12.89,10.99,ORKCA,1293,-124.05000,41.22000
215,2018-08-02 11:20:00,100.0,10.99,12.89,10.99,ORKCA,1293,-124.05000,41.22000
216,2018-08-02 11:24:00,100.0,10.98,12.89,10.98,ORKCA,1293,-124.05000,41.22000
217,2018-08-02 11:28:00,100.0,10.99,12.89,10.99,ORKCA,1293,-124.05000,41.22000
218,2018-08-02 11:33:00,100.0,11.01,12.89,11.01,ORKCA,1293,-124.05000,41.22000
219,2018-08-02 11:37:00,100.0,10.99,12.89,10.99,ORKCA,1293,-124.05000,41.22000
220,2018-08-02 11:41:00,100.0,11.0,12.88,11.0,ORKCA,1293,-124.05000,41.22000
221,2018-08-02 11:45:00,100.0,10.97,12.88,10.97,ORKCA,1293,-124.05000,41.22000
222,2018-08-02 11:49:00,100.0,10.91,12.88,10.91,ORKCA,1293,-124.05000,41.22000
223,2018-08-02 11:53:00,100.0,10.94,12.88,10.94,ORKCA,1293,-124.05000,41.22000
224,2018-08-02 12:00:00,100.0,10.88,12.87,10.88,ORKCA,1293,-124.05000,41.22000
225,2018-08-02 12:04:00,100.0,10.92,12.87,10.92,ORKCA,1293,-124.05000,41.22000
226,2018-08-02 12:08:00,100.0,10.88,12.87,10.88,ORKCA,1293,-124.05000,41.22000
227,2018-08-02 12:12:00,100.0,10.9,12.87,10.9,ORKCA,1293,-124.05000,41.22000
228,2018-08-02 12:16:00,100.0,10.9,12.87,10.9,ORKCA,1293,-124.05000,41.22000
229,2018-08-02 12:20:00,100.0,10.89,12.87,10.89,ORKCA,1293,-124.05000,41.22000
230,2018-08-02 12:24:00,100.0,10.86,12.87,10.86,ORKCA,1293,-124.05000,41.22000
231,2018-08-02 12:28:00,100.0,10.91,12.87,10.91,ORKCA,1293,-124.05000,41.22000
232,2018-08-02 12:33:00,100.0,10.9,12.86,10.9,ORKCA,1293,-124.05000,41.22000
233,2018-08-02 12:37:00,100.0,10.82,12.85,10.82,ORKCA,1293,-124.05000,41.22000
234,2018-08-02 12:41:00,100.0,10.84,12.85,10.84,ORKCA,1293,-124.05000,41.22000
235,2018-08-02 12:45:00,100.0,10.82,12.85,10.82,ORKCA,1293,-124.05000,41.22000
236,2018-08-02 12:49:00,100.0,10.83,12.85,10.83,ORKCA,1293,-124.05000,41.22000
237,2018-08-02 12:53:00,100.0,10.81,12.85,10.81,ORKCA,1293,-124.05000,41.22000
238,2018-08-02 13:00:00,100.0,10.78,12.85,10.78,ORKCA,1293,-124.05000,41.22000
239,2018-08-02 13:04:00,100.0,10.78,12.85,10.78,ORKCA,1293,-124.05000,41.22000
240,2018-08-02 13:08:00,100.0,10.8,12.85,10.8,ORKCA,1293,-124.05000,41.22000
241,2018-08-02 13:12:00,100.0,10.8,12.85,10.8,ORKCA,1293,-124.05000,41.22000
242,2018-08-02 13:16:00,100.0,10.8,12.84,10.8,ORKCA,1293,-124.05000,41.22000
243,2018-08-02 13:20:00,100.0,10.8,12.84,10.8,ORKCA,1293,-124.05000,41.22000
244,2018-08-02 13:24:00,100.0,10.81,12.84,10.81,ORKCA,1293,-124.05000,41.22000
245,2018-08-02 13:28:00,100.0,10.84,12.83,10.84,ORKCA,1293,-124.05000,41.22000
246,2018-08-02 13:33:00,100.0,10.86,12.83,10.86,ORKCA,1293,-124.05000,41.22000
247,2018-08-02 13:37:00,100.0,10.86,12.83,10.86,ORKCA,1293,-124.05000,41.22000
248,2018-08-02 13:41:00,100.0,10.86,12.83,10.86,ORKCA,1293,-124.05000,41.22000
249,2018-08-02 13:45:00,100.0,10.87,12.83,10.87,ORKCA,1293,-124.05000,41.22000
250,2018-08-02 13:49:00,100.0,10.88,12.83,10.88,ORKCA,1293,-124.05000,41.22000
251,2018-08-02 13:53:00,100.0,10.88,12.83,10.88,ORKCA,1293,-124.05000,41.22000
252,2018-08-02 14:00:00,100.0,10.9,12.83,10.9,ORKCA,1293,-124.05000,41.22000
253,2018-08-02 14:04:00,100.0,10.92,12.82,10.92,ORKCA,1293,-124.05000,41.22000
254,2018-08-02 14:08:00,100.0,10.89,12.82,10.89,ORKCA,1293,-124.05000,41.22000
255,2018-08-02 14:12:00,100.0,10.99,12.82,10.99,ORKCA,1293,-124.05000,41.22000
256,2018-08-02 14:16:00,100.0,11.0,12.82,11.0,ORKCA,1293,-124.05000,41.22000
257,2018-08-02 14:20:00,100.0,10.98,12.81,10.98,ORKCA,1293,-124.05000,41.22000
258,2018-08-02 14:24:00,100.0,11.05,12.81,11.05,ORKCA,1293,-124.05000,41.22000
259,2018-08-02 14:28:00,100.0,11.06,12.81,11.06,ORKCA,1293,-124.05000,41.22000
260,2018-08-02 14:33:00,100.0,11.03,12.81,11.03,ORKCA,1293,-124.05000,41.22000
261,2018-08-02 14:37:00,100.0,11.05,12.81,11.05,ORKCA,1293,-124.05000,41.22000
262,2018-08-02 14:41:00,100.0,11.06,12.81,11.06,ORKCA,1293,-124.05000,41.22000
263,2018-08-02 14:45:00,100.0,11.08,12.81,11.08,ORKCA,1293,-124.05000,41.22000
264,2018-08-02 14:49:00,100.0,11.1,12.81,11.1,ORKCA,1293,-124.05000,41.22000
265,2018-08-02 14:53:00,100.0,11.13,12.81,11.13,ORKCA,1293,-124.05000,41.22000
266,2018-08-02 15:00:00,100.0,11.0,12.81,11.0,ORKCA,1293,-124.05000,41.22000
267,2018-08-02 15:04:00,100.0,10.93,12.8,10.93,ORKCA,1293,-124.05000,41.22000
268,2018-08-02 15:08:00,100.0,10.99,12.8,10.99,ORKCA,1293,-124.05000,41.22000
269,2018-08-02 15:12:00,100.0,11.06,12.8,11.06,ORKCA,1293,-124.05000,41.22000
270,2018-08-02 15:16:00,100.0,10.99,12.8,10.99,ORKCA,1293,-124.05000,41.22000
271,2018-08-02 15:20:00,100.0,10.99,12.79,10.99,ORKCA,1293,-124.05000,41.22000
